record_type,path_id,path_group,stage,state_id,global_hour,origin_site,destination_site,flow_kg,ex_post_origin_target_kg,ex_post_destination_target_kg,proxy_origin_target_kg,proxy_destination_target_kg,ex_post_aligned_kg,information_proxy_aligned_kg,ex_post_non_aligned_kg,conservative_expost_nonaligned_but_information_aligned_kg,strict_flow_row_reversal,alignment_scope,group,path_count_with_HTT,flow_row_count,total_HTT_kg,ex_post_aligned_HTT_kg,ex_post_alignment_fraction,information_proxy_aligned_HTT_kg,information_proxy_alignment_fraction,strict_reversal_path_count,strict_reversal_flow_row_count,proxy_limit
FLOW,7712,positive_target_adequate,5,118,33,3,1,11.0653189389,22.9113790089,70.3548673538,20.8076959053,83.412038587,0,0,11.0653189389,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7715,other,3,93,17,2,3,1.38627250897,0,0,1.39569970541,0.928304794574,0,0,1.38627250897,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7724,other,3,93,17,2,3,1.38627250897,0,0,1.39569970541,0.928304794574,0,0,1.38627250897,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7724,other,4,86,32,2,3,3.55750579161,0,0,0.695844108908,0.670291948209,0,0,3.55750579161,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7729,other,3,116,24,2,4,7.00740185698,0,0,32.0689619442,46.6097665861,0,0,7.00740185698,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7729,other,3,116,24,3,1,2.37403564549,0,0,17.4308266843,76.9642844255,0,0,2.37403564549,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7729,other,4,134,25,2,1,22.7525652417,0,0,26.2895658146,69.0187773381,0,0,22.7525652417,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7729,other,4,134,25,3,1,14.9676830607,0,0,15.9892019405,69.0187773381,0,0,14.9676830607,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7730,other,4,156,25,3,1,23.1239088452,0,0,12.5985693552,56.4543154405,0,0,23.1239088452,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7730,other,4,156,32,3,1,6.05627356421,0,0,12.5985693552,56.4543154405,0,0,6.05627356421,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7730,other,5,133,40,2,3,18.7088219538,0,0,27.2650128823,15.1733220937,0,0,18.7088219538,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7731,other,3,86,17,2,3,4.26924290461,0,0,0.695844108908,0.670291948209,0,0,4.26924290461,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7731,other,3,86,24,2,1,6.03778135057,0,0,0.695844108908,2.44291292523,0,0,6.03778135057,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7731,other,3,86,24,2,4,9.77429149069,0,0,0.695844108908,1.68498672003,0,0,9.77429149069,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7732,positive_target_adequate,3,124,17,2,4,11.3228134374,19.6384176651,40.97548225,31.5879774875,45.6573298357,5.0824897924,9.76433737813,6.24032364499,4.68184758573,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7732,positive_target_adequate,3,124,17,3,1,28.3950072825,22.9113581487,105.8300632,17.1124359028,75.6395928269,6.44576452054,7.28423686529,21.949242762,0.838472344752,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7732,positive_target_adequate,3,124,24,3,1,2.27329737878,22.9113581487,105.8300632,17.1124359028,75.6395928269,0,0,2.27329737878,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7732,positive_target_adequate,4,189,25,2,1,18.1331473375,19.6384176651,105.8300632,62.0393001786,143.093695747,0,3.34602432267,18.1331473375,3.34602432267,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7732,positive_target_adequate,4,189,25,2,4,1.00117236788,19.6384176651,40.97548225,62.0393001786,86.0195413188,0,1.00117236788,1.00117236788,1.00117236788,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7732,positive_target_adequate,4,189,30,2,3,3.50427144261,19.6384176651,22.9113581487,62.0393001786,30.8908374857,3.50427144261,3.50427144261,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7732,positive_target_adequate,5,206,33,1,4,11.1532170937,105.8300632,40.97548225,121.091837617,67.054859188,0,0,11.1532170937,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7732,positive_target_adequate,5,206,33,3,2,5.96566710202,22.9113581487,19.6384176651,26.2876485288,53.5830231975,0,0,5.96566710202,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7733,other,3,61,17,2,3,1.85043145918,0,0,1.93023779398,1.35175675434,0,0,1.85043145918,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7735,positive_target_adequate,3,142,17,2,1,26.412149014,8.72797805506,19.6383312997,18.2961025799,57.6605400587,0,0,26.412149014,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7735,positive_target_adequate,3,142,17,2,4,12.3099031408,8.72797805506,21.6467417313,18.2961025799,36.2873427795,0,0.394350321964,12.3099031408,0.394350321964,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7735,positive_target_adequate,3,142,20,3,1,3.39686526867,8.18263681091,19.6383312997,13.2136444654,57.6605400587,0,0,3.39686526867,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7739,pure_location,3,69,17,2,3,0.460146059435,24.0183969051,22.9113790089,1.89832022962,1.31193566991,0,0,0.460146059435,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7740,positive_target_adequate,4,165,25,2,1,4.79814730423,47.7705448833,70.8777395635,16.1049722799,39.2030168173,1.32703404914,0,3.47111325509,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7740,positive_target_adequate,4,165,25,2,4,7.59975026491,47.7705448833,39.2766549653,16.1049722799,21.7156157444,1.32703404914,0,6.27271621577,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7740,positive_target_adequate,4,165,25,3,1,13.7462276103,22.9113388566,70.8777395635,8.92533264066,39.2030168173,0.212569988584,0,13.5336576217,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7740,positive_target_adequate,5,222,33,2,1,14.4435582962,47.7705448833,70.8777395635,33.3513433439,95.7194729988,0,0,14.4435582962,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7740,positive_target_adequate,5,222,35,3,1,1.54838377394,22.9113388566,70.8777395635,19.3518908719,95.7194729988,0,0,1.54838377394,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7740,positive_target_adequate,5,222,40,2,4,2.13298979293,47.7705448833,39.2766549653,33.3513433439,45.7830515806,0,0,2.13298979293,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7745,other,3,85,17,2,3,1.03349081966,0,0,1.59362567105,1.07547910667,0,0,1.03349081966,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7746,positive_target_adequate,4,221,25,2,1,6.09175528739,13.0922661935,98.0506663239,37.7043319517,100.998207276,0,0,6.09175528739,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7746,positive_target_adequate,4,221,27,3,1,33.5283125115,18.0016621128,98.0506663239,21.0605005573,100.998207276,0,0,33.5283125115,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7746,positive_target_adequate,5,222,33,3,2,11.5025353968,18.0016621128,13.0922661935,19.3518908719,33.3513433439,0,0,11.5025353968,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7748,other,5,70,33,2,3,6.67351219084,0,0,1.41225587555,1.06259642812,0,0,6.67351219084,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7754,positive_target_adequate,5,69,33,2,3,1.48411940164,47.7705448833,22.9113388566,1.89832022962,1.31193566991,0,0,1.48411940164,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7754,positive_target_adequate,6,142,41,2,3,0.718258576169,47.7705448833,22.9113388566,18.2961025799,13.2136444654,0,0,0.718258576169,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7754,positive_target_adequate,6,142,41,2,4,5.16739834276,47.7705448833,39.2766549653,18.2961025799,36.2873427795,0,0,5.16739834276,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7758,other,3,142,17,2,1,28.4318777799,0,0,18.2961025799,57.6605400587,0,0,28.4318777799,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7758,other,3,142,17,2,3,0.336218490891,0,0,18.2961025799,13.2136444654,0,0,0.336218490891,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7758,other,3,142,17,2,4,9.13889808,0,0,18.2961025799,36.2873427795,0,0,9.13889808,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7761,other,5,77,34,2,3,2.98042119015,0,0,1.80066931486,1.21905352374,0,0,2.98042119015,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7761,other,6,62,41,2,3,3.66224611788,0,0,1.51904357652,1.22007911644,0,0,3.66224611788,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7762,other,5,69,33,2,3,1.5193957633,0,0,1.89832022962,1.31193566991,0,0,1.5193957633,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7767,pure_quantity,6,126,41,2,1,20.8188456723,60.2781032687,168.321498891,33.174885262,78.3554166453,0,7.32297876091,20.8188456723,7.32297876091,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7767,pure_quantity,6,126,41,3,1,9.37659456821,34.3670729582,168.321498891,19.0189053016,78.3554166453,0,5.30401414428,9.37659456821,5.30401414428,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7769,positive_target_adequate,6,166,41,2,1,7.79700714706,47.7705448833,70.8777395635,11.8907958849,27.9766941233,0,0,7.79700714706,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7769,positive_target_adequate,6,166,41,3,1,0.507785070423,22.9113388566,70.8777395635,6.71895337245,27.9766941233,0,0,0.507785070423,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7773,other,3,78,20,2,4,4.07807411909,0,0,1.08012962388,2.21088938196,0,0,4.07807411909,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7773,other,3,78,24,2,3,2.34475688143,0,0,1.08012962388,0.821854656921,0,0,2.34475688143,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7780,other,3,85,17,2,3,1.03349081966,0,0,1.59362567105,1.07547910667,0,0,1.03349081966,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7782,other,3,93,17,2,3,1.38627250897,0,0,1.39569970541,0.928304794574,0,0,1.38627250897,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7782,other,4,86,32,2,3,3.55750579161,0,0,0.695844108908,0.670291948209,0,0,3.55750579161,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7783,positive_target_adequate,4,125,25,3,1,16.6711273513,22.9113790089,70.3548673538,16.4290419124,70.9719684947,0,0,16.6711273513,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7783,positive_target_adequate,4,125,31,2,4,18.7688136145,24.0183969051,39.1228723369,29.4975087587,43.3769892772,0,0,18.7688136145,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7784,other,3,93,17,2,3,1.38627250897,0,0,1.39569970541,0.928304794574,0,0,1.38627250897,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7786,mixed,3,132,20,3,1,2.34950036567,58.9149805351,222.567734271,16.3153753845,72.1746169294,0,0,2.34950036567,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7786,mixed,4,206,25,2,4,2.23133023129,130.103902281,140.741346562,53.5830231975,67.054859188,0,0,2.23133023129,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7786,mixed,4,206,25,3,4,17.4181942768,58.9149805351,140.741346562,26.2876485288,67.054859188,0,0,17.4181942768,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7786,mixed,4,206,30,1,4,9.03095778864,222.567734271,140.741346562,121.091837617,67.054859188,0,0,9.03095778864,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7789,pure_location,3,165,17,3,2,16.1436523684,29.4574724764,50.7550168597,8.92533264066,16.1049722799,0,0,16.1436523684,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7794,other,3,156,17,3,1,17.8461310281,0,0,12.5985693552,56.4543154405,0,0,17.8461310281,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7798,positive_target_adequate,4,125,25,2,4,6.54628269084,24.0183969051,39.1228723369,29.4975087587,43.3769892772,3.92429149069,6.54628269084,2.62199120014,2.62199120014,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7798,positive_target_adequate,4,125,25,3,4,6.18759436755,22.9113790089,39.1228723369,16.4290419124,43.3769892772,0.212529836275,6.18759436755,5.97506453127,5.97506453127,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7798,positive_target_adequate,5,126,33,2,1,23.0547824825,24.0183969051,70.3548673538,33.174885262,78.3554166453,0,0,23.0547824825,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7798,positive_target_adequate,5,126,33,3,1,8.54750156577,22.9113790089,70.3548673538,19.0189053016,78.3554166453,0,0,8.54750156577,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7798,positive_target_adequate,5,126,40,2,4,2.2194721457,24.0183969051,39.1228723369,33.174885262,48.2748598858,0,0,2.2194721457,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7800,other,3,69,17,2,3,0.617513454709,0,0,1.89832022962,1.31193566991,0,0,0.617513454709,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7800,other,4,86,32,2,3,4.32626484587,0,0,0.695844108908,0.670291948209,0,0,4.32626484587,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7806,other,5,78,33,2,3,6.84144110664,0,0,1.08012962388,0.821854656921,0,0,6.84144110664,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7806,other,5,78,40,2,4,4.15486286461,0,0,1.08012962388,2.21088938196,0,0,4.15486286461,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7811,other,3,85,17,2,3,1.03349081966,0,0,1.59362567105,1.07547910667,0,0,1.03349081966,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7813,other,3,69,17,2,3,0.617513454709,0,0,1.89832022962,1.31193566991,0,0,0.617513454709,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7818,other,3,78,17,2,3,2.36266730803,0,0,1.08012962388,0.821854656921,0,0,2.36266730803,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7818,other,3,78,17,2,4,7.00307411909,0,0,1.08012962388,2.21088938196,0,0,7.00307411909,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7820,other,5,70,33,2,3,1.46443650545,0,0,1.41225587555,1.06259642812,0,0,1.46443650545,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7823,other,5,70,33,2,3,6.34082058071,0,0,1.41225587555,1.06259642812,0,0,6.34082058071,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7827,other,3,85,17,2,3,1.03349081966,0,0,1.59362567105,1.07547910667,0,0,1.03349081966,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7829,other,3,85,17,2,3,1.03349081966,0,0,1.59362567105,1.07547910667,0,0,1.03349081966,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7831,other,5,86,33,2,3,1.14202095118,0,0,0.695844108908,0.670291948209,0,0,1.14202095118,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7835,positive_target_adequate,4,133,25,3,1,1.32738514856,21.0048007503,84.2807927532,15.1733220937,65.9443336107,0,1.32738514856,1.32738514856,1.32738514856,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7835,positive_target_adequate,4,133,32,2,4,7.33508721657,19.6383954592,55.6417675651,27.2650128823,40.4594292369,2.89318671891,0,4.44190049766,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7835,positive_target_adequate,5,134,33,4,1,2.60899120502,55.6417675651,84.2807927532,45.731166968,69.0187773381,0,0,2.60899120502,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7835,positive_target_adequate,5,134,34,3,1,12.2802455765,21.0048007503,84.2807927532,15.9892019405,69.0187773381,0,0,12.2802455765,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7835,positive_target_adequate,5,134,40,2,1,20.3164138281,19.6383954592,84.2807927532,26.2895658146,69.0187773381,0,0,20.3164138281,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7836,pure_location,4,204,25,2,1,30.1760887364,96.284841278,229.663686475,53.3032221179,130.505689433,0,23.4049158207,30.1760887364,23.4049158207,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7836,pure_location,4,204,30,3,1,45.9500677951,44.1863287464,229.663686475,27.9273092214,130.505689433,1.76373904865,0,44.1863287464,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7836,pure_location,4,204,31,3,1,1.1762640726,44.1863287464,229.663686475,27.9273092214,130.505689433,0,0,1.1762640726,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7836,pure_location,5,245,33,1,3,7.06895158238,229.663686475,44.1863287464,169.077927994,37.5478222801,0,7.06895158238,7.06895158238,7.06895158238,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7836,pure_location,5,245,33,2,3,3.91374349922,96.284841278,44.1863287464,73.7887364815,37.5478222801,0,3.91374349922,3.91374349922,3.91374349922,True,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7836,pure_location,5,245,38,1,4,12.9613248596,229.663686475,172.922006523,169.077927994,103.144916394,3.62347974067,12.3713355477,9.33784511897,8.74785580705,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7836,pure_location,6,230,45,1,3,14.513408467,229.663686475,44.1863287464,212.341786178,51.0186675409,2.41637147974,9.24871027418,12.0970369872,6.83233879444,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7836,pure_location,6,230,47,2,3,8.76669405429,96.284841278,44.1863287464,107.241529442,51.0186675409,0,0,8.76669405429,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7836,pure_location,6,230,48,1,4,29.7399086023,229.663686475,172.922006523,212.341786178,133.669497467,15.778085125,0.684591760799,13.9618234773,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7839,other,3,85,17,2,3,1.70898598414,0,0,1.59362567105,1.07547910667,0,0,1.70898598414,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7841,other,3,69,17,2,3,0.460146059435,0,0,1.89832022962,1.31193566991,0,0,0.460146059435,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7842,positive_target_adequate,3,124,17,2,4,11.3228134374,19.6383954592,55.6417675651,31.5879774875,45.6573298357,11.3228134374,9.76433737813,0,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
FLOW,7842,positive_target_adequate,3,124,17,3,1,28.3950072825,21.0048007503,84.2807927532,17.1124359028,75.6395928269,8.3523219189,7.28423686529,20.0426853636,0,False,FINAL_TARGET_EX_POST_VS_UNCONDITIONAL_EXPECTED_TERMINAL_TARGET_PROXY,,,,,,,,,,,
