policy,arm,penalty,path_id,state_sequence,termination_type,termination_stage,termination_state,operating_stage_count,reached_stage7,physical_dissipation_a1,lf8_absorbing,reported_objective,actual_operating_cost,holding_cost,production_cost,electricity_cost,production_om_cost,ordinary_shortage_total,ordinary_shortage_any,ordinary_shortage_cost,total_H2_production,total_HTT,HTT_cost,terminal_inventory_total,inventory_site1,inventory_site2,inventory_site3,inventory_site4,terminal_state_id,terminal_a,terminal_loc,target_site1,target_site2,target_site3,target_site4,target_total,gap_site1,gap_site2,gap_site3,gap_site4,terminal_site_gap,terminal_total_quantity_shortfall,terminal_spatial_component,terminal_gap_any,terminal_gap_class,surplus_site1,surplus_site2,surplus_site3,surplus_site4,terminal_penalty_cost,final_a,final_loc,final_lf,D_site_kg,S_site_kg,Q_total_kg,K_req_kg,K_req_formula_minus_equiv_kg,positive_target,sitewise_failure,failure_type,tail_group
Base,Arm-A,1000,592,81-98-52-38-55-56-56-40,PHYSICAL_DISSIPATION_A1,3,52,2,0,1,0,28954.6708721,28954.6708721,21.1760978169,28933.4947743,28863.4147742,70.08,0,0,0,113.88,0,0,182.014475204,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,1,7,4,0,182.014475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,593,81-74-99-85-95-80-104-40,STAGE7_TERMINAL_CHECK,5,95,4,1,0,0,58791.4165518,58791.4165518,38.4364935943,58752.9800582,58626.1902043,126.78985389,0,0,0,206.033512571,0,0,189.660993705,82.8938685325,32.8621752057,28.7176415006,45.1873084666,95,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,82.8938685325,32.8621752057,28.7176415006,45.1873084666,0,2,5,7,0,189.660993705,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,594,81-59-68-94-71-72-88-72,STAGE7_TERMINAL_CHECK,5,71,4,1,0,0,58415.0396309,58415.0396309,37.7542700996,58377.2853608,58265.4222499,111.863110921,0,0,0,181.777555247,0,0,165.405036381,70.3548673538,32.8621752057,22.9113388566,39.2766549653,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,32.8621752057,22.9113388566,39.2766549653,0,2,2,7,0,165.405036381,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,595,81-98-107-109-111-32-24-8,STAGE7_TERMINAL_CHECK,5,111,4,1,0,0,58146.8674452,58146.8674452,36.6906679921,58110.1767772,58002.4041538,107.772623444,0,0,0,175.130513096,0,0,158.757994231,70.1053559616,32.8621752057,19.3781545968,36.4123084666,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.1053559616,32.8621752057,19.3781545968,36.4123084666,0,2,7,7,0,158.757994231,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,596,81-66-68-86-71-72-72-64,STAGE7_TERMINAL_CHECK,5,71,4,1,0,0,58473.9228211,58473.9228211,37.7551179068,58389.5566591,58277.6831136,111.873545472,0,0,0,181.794511392,5.89373750838,46.6110440662,165.421992527,70.3548673538,26.9684376973,22.9113790089,45.1873084666,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,26.9684376973,22.9113790089,45.1873084666,0,2,2,7,0,165.421992527,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,597,81-19-28-53-31-56-40-48,PHYSICAL_DISSIPATION_A1,2,19,1,0,1,0,9797.55821741,9797.55821741,12.0753740567,9785.48284335,9715.40284335,70.08,0,0,0,113.88,0,0,241.507481134,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,1,3,3,0,241.507481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,598,81-98-107-101-111-112-56-32,STAGE7_TERMINAL_CHECK,5,111,4,1,0,0,58323.8815471,58323.8815471,37.2071649082,58286.6743822,58172.5448736,114.129508565,0,0,0,185.460451419,0,0,169.087932553,70.9540799059,35.4388015036,23.4854242996,39.2096268443,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.9540799059,35.4388015036,23.4854242996,39.2096268443,0,2,7,7,0,169.087932553,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,599,81-68-85-78-71-72-72-64,STAGE7_TERMINAL_CHECK,5,71,4,1,0,0,58370.9890596,58370.9890596,37.205614687,58311.917042,58201.4370555,110.479986567,0,0,0,179.529978171,2.87456468029,21.8664028709,163.157459306,70.8777395635,26.0876105254,21.0048007503,45.1873084666,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.8777395635,26.0876105254,21.0048007503,45.1873084666,0,2,2,7,0,163.157459306,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,600,81-100-109-111-80-32-48-8,STAGE7_TERMINAL_CHECK,4,111,3,1,0,0,49450.3677426,49450.3677426,28.0020182805,49422.3657243,49352.2857243,70.08,0,0,0,113.88,0,0,136.518409272,49.8445570449,41.6081379386,18.6421334423,26.4235808462,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,49.8445570449,41.6081379386,18.6421334423,26.4235808462,0,2,7,7,0,136.518409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,601,81-90-108-110-95-88-104-56,STAGE7_TERMINAL_CHECK,5,95,4,1,0,0,57279.32346,57279.32346,33.7548923372,57245.5685677,57170.0885677,75.48,0,0,0,122.655,0,0,106.282481134,40.8553559616,28.9621752057,14.6776415006,21.7873084666,95,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,40.8553559616,28.9621752057,14.6776415006,21.7873084666,0,2,5,7,0,106.282481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,602,81-66-76-85-70-87-72-24,STAGE7_TERMINAL_CHECK,6,87,5,1,0,0,78639.6822335,78639.6822335,46.8064226833,78592.8758108,78453.8072196,139.068591198,0,0,0,225.986460696,0,0,150.1209359,70.3548673538,18.6602767636,21.9829194459,39.1228723369,87,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,18.6602767636,21.9829194459,39.1228723369,0,2,4,7,0,150.1209359,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,603,81-99-108-109-94-103-112-112,STAGE7_TERMINAL_CHECK,6,103,5,1,0,0,77246.3903522,77246.3903522,41.1112324794,77205.2791197,77098.9260958,106.353023889,0,0,0,172.82366382,0,0,96.9581390235,47.6324378844,14.3037901125,11.8965832657,23.1253277609,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,47.6324378844,14.3037901125,11.8965832657,23.1253277609,0,2,6,7,0,96.9581390235,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,604,81-90-107-100-6-15-16-16,PHYSICAL_DISSIPATION_A1,5,6,4,0,1,0,58925.72371,58925.72371,38.8151423372,58886.9085677,58752.9885677,133.92,0,0,0,217.62,0,0,201.247481134,81.8053559616,48.4621752057,28.7176415006,42.2623084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,81.8053559616,48.4621752057,28.7176415006,42.2623084666,0,1,1,6,0,201.247481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,605,81-106-100-110-111-88-72-136,STAGE7_TERMINAL_CHECK,5,111,4,1,0,0,57322.99746,57322.99746,33.9888923372,57289.0085677,57212.0885677,76.92,0,0,0,124.995,0,0,108.622481134,40.8553559616,28.9621752057,17.0176415006,21.7873084666,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,40.8553559616,28.9621752057,17.0176415006,21.7873084666,0,2,7,7,0,108.622481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,606,81-67-85-111-96-112-112-64,STAGE7_TERMINAL_CHECK,4,111,3,1,0,0,49665.1251097,49665.1251097,28.5577682805,49628.7057244,49551.7857243,76.92,0,0,0,124.995,1.03349081966,7.86161702358,147.633409272,55.6945570449,40.574647119,22.015624262,29.3485808462,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,55.6945570449,40.574647119,22.015624262,29.3485808462,0,2,7,7,0,147.633409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,607,81-74-91-12-29-14-39-24,PHYSICAL_DISSIPATION_A1,4,12,3,0,1,0,49983.1972426,49983.1972426,29.1915182805,49954.0057243,49869.2857243,84.72,0,0,0,137.67,0,0,160.308409272,61.5445570449,45.5081379386,20.9821334423,32.2735808462,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,61.5445570449,45.5081379386,20.9821334423,32.2735808462,0,1,2,4,0,160.308409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,608,81-74-84-94-63-96-104-96,STAGE7_TERMINAL_CHECK,5,63,4,1,0,0,58291.9042404,58291.9042404,37.1692700996,58254.7349703,58142.8718594,111.863110921,0,0,0,181.777555247,0,0,165.405036381,70.3548673538,32.8621752057,22.9113388566,39.2766549653,63,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,32.8621752057,22.9113388566,39.2766549653,0,2,1,7,0,165.405036381,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,609,81-130-131-68-109-30-47-56,PHYSICAL_DISSIPATION_A1,6,30,5,0,1,0,85693.1935895,85693.1935895,76.0023062503,85617.1912833,85402.6264006,214.564882679,0,0,0,348.667934353,0,0,272.802409557,106.132437884,76.7037901125,37.5908537987,52.3753277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,106.132437884,76.7037901125,37.5908537987,52.3753277609,0,1,4,6,0,272.802409557,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,610,81-74-101-110-111-104-112-56,STAGE7_TERMINAL_CHECK,5,111,4,1,0,0,57279.32346,57279.32346,33.7548923372,57245.5685677,57170.0885677,75.48,0,0,0,122.655,0,0,106.282481134,40.8553559616,28.9621752057,14.6776415006,21.7873084666,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,40.8553559616,28.9621752057,14.6776415006,21.7873084666,0,2,7,7,0,106.282481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,611,81-114-124-117-151-192-200-224,STAGE7_TERMINAL_CHECK,5,151,4,1,0,0,69948.1668918,69948.1668918,68.3681857725,68783.7993524,68495.3144697,288.484882679,0,0,0,468.787934353,41.4183842541,1095.99935358,452.415415487,175.405355962,119.085097634,30.9213467426,127.003615149,151,3,5,19.6383312997,8.72797805506,8.18263681091,21.6467417313,58.1956878969,0,0,0,0,0,0,0,0,NO_GAP,155.767024662,110.357119579,22.7387099317,105.356873418,0,3,5,7,0,394.21972759,0,0,0,True,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,612,81-10-20-14-7-32-16-24,PHYSICAL_DISSIPATION_A1,2,10,1,0,1,0,9797.55821741,9797.55821741,12.0753740567,9785.48284335,9715.40284335,70.08,0,0,0,113.88,0,0,241.507481134,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,90.0053559616,64.9621752057,37.6776415006,48.8623084666,0,1,2,2,0,241.507481134,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,613,81-107-164-149-166-167-152-88,STAGE7_TERMINAL_CHECK,6,167,5,1,0,0,86100.3890179,86100.3890179,66.6316667409,85104.9984137,84857.9244788,247.07393487,0,0,0,401.495144164,39.271836603,928.758937489,325.629619367,168.991672946,59.330007487,30.3280700729,66.9798688611,167,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,168.991672946,59.330007487,30.3280700729,66.9798688611,0,3,7,7,0,325.629619367,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,614,81-67-21-31-24-8-16-32,PHYSICAL_DISSIPATION_A1,3,21,2,0,1,0,28954.6708721,28954.6708721,21.1760978169,28933.4947743,28863.4147742,70.08,0,0,0,113.88,0,0,182.014475204,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,1,3,5,0,182.014475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,615,81-98-108-53-30-23-32-16,PHYSICAL_DISSIPATION_A1,4,53,3,0,1,0,49613.7064926,49613.7064926,28.4407682805,49585.2657243,49509.7857243,75.48,0,0,0,122.655,0,0,145.293409272,55.6945570449,41.6081379386,18.6421334423,29.3485808462,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,55.6945570449,41.6081379386,18.6421334423,29.3485808462,0,1,7,5,0,145.293409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,616,81-66-59-85-71-96-64-80,STAGE7_TERMINAL_CHECK,5,71,4,1,0,0,59009.1349955,59009.1349955,39.3003758883,58969.8346196,58838.9425143,130.892105244,0,0,0,212.699671021,0,0,196.327152155,86.6350269825,32.8621752057,28.7176415006,48.1123084666,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,86.6350269825,32.8621752057,28.7176415006,48.1123084666,0,2,2,7,0,196.327152155,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,617,81-106-107-108-55-56-56-40,PHYSICAL_DISSIPATION_A1,5,55,4,0,1,0,58641.7285233,58641.7285233,38.0706090453,58603.6579143,58478.901401,124.75651333,0,0,0,202.729334162,0,0,186.356815296,75.9553559616,39.4215093676,28.7176415006,42.2623084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,75.9553559616,39.4215093676,28.7176415006,42.2623084666,0,1,7,7,0,186.356815296,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,618,81-66-43-36-31-56-56-56,PHYSICAL_DISSIPATION_A1,3,43,2,0,1,0,29058.6171221,29058.6171221,21.3223478169,29037.2947743,28965.4147742,71.88,0,0,0,116.805,0,0,184.939475204,67.5324378844,50.3037901125,28.6029194459,38.5003277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,38.5003277609,0,1,6,3,0,184.939475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,619,81-106-108-53-54-39-56-48,PHYSICAL_DISSIPATION_A1,4,53,3,0,1,0,49613.7064926,49613.7064926,28.4407682805,49585.2657243,49509.7857243,75.48,0,0,0,122.655,0,0,145.293409272,55.6945570449,41.6081379386,18.6421334423,29.3485808462,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,55.6945570449,41.6081379386,18.6421334423,29.3485808462,0,1,7,5,0,145.293409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,620,81-99-109-110-111-112-96-72,STAGE7_TERMINAL_CHECK,5,111,4,1,0,0,57160.2361139,57160.2361139,33.0166140005,57127.2194999,57055.4260025,71.7934973936,0,0,0,116.664433265,0,0,100.291914399,35.0053559616,28.9621752057,14.6776415006,21.6467417313,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,35.0053559616,28.9621752057,14.6776415006,21.6467417313,0,2,7,7,0,100.291914399,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,621,81-98-107-84-77-94-87-104,STAGE7_TERMINAL_CHECK,7,87,6,1,0,0,99468.5868652,99468.5868652,53.7286016954,99365.6055972,99210.071987,155.533610139,0,0,0,252.742116476,6.14487875621,49.2526662974,131.380525748,56.22147021,24.0183969051,21.0048007503,30.1358578829,87,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,56.22147021,24.0183969051,21.0048007503,30.1358578829,0,2,4,7,0,131.380525748,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,622,81-90-107-101-86-71-88-72,STAGE7_TERMINAL_CHECK,6,71,5,1,0,0,77486.4049786,77486.4049786,42.6869112393,77434.6863131,77320.5568045,114.129508565,0,0,0,185.460451419,1.14202095118,9.03175426534,109.594926623,48.4811618287,19.6383954592,15.5527231962,25.9226461386,71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,48.4811618287,19.6383954592,15.5527231962,25.9226461386,0,2,2,7,0,109.594926623,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,623,81-82-108-93-103-32-56-40,STAGE7_TERMINAL_CHECK,5,103,4,1,0,0,58397.5759901,58397.5759901,37.1263955462,58360.4495946,58243.4741704,116.97542411,0,0,0,190.085064178,0,0,173.712545313,75.9553559616,35.8505655699,22.5693153148,39.3373084666,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,75.9553559616,35.8505655699,22.5693153148,39.3373084666,0,2,6,7,0,173.712545313,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,624,81-98-83-92-111-88-72-64,STAGE7_TERMINAL_CHECK,5,111,4,1,0,0,59222.8868836,59222.8868836,39.8060575305,59183.0808261,59042.3649468,140.715879302,0,0,0,228.663303866,0,0,212.290785,87.6553559616,48.4621752057,30.9859453663,45.1873084666,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,87.6553559616,48.4621752057,30.9859453663,45.1873084666,0,2,7,7,0,212.290785,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,625,81-74-99-110-103-112-112-112,STAGE7_TERMINAL_CHECK,5,103,4,1,0,0,57511.8603018,57511.8603018,34.7802435943,57477.0800582,57395.2902043,81.7898538898,0,0,0,132.908512571,0,0,116.535993705,41.9438685325,32.8621752057,17.0176415006,24.7123084666,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,41.9438685325,32.8621752057,17.0176415006,24.7123084666,0,2,6,7,0,116.535993705,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,626,81-58-85-111-112-104-112-112,STAGE7_TERMINAL_CHECK,4,111,3,1,0,0,49753.595749,49753.595749,28.7945034221,49711.8012333,49633.7675701,78.0336632813,0,0,0,126.804702832,1.70898598414,13.0000122405,149.443112104,55.6945570449,39.8991519545,21.5758222586,32.2735808462,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,55.6945570449,39.8991519545,21.5758222586,32.2735808462,0,2,7,7,0,149.443112104,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,627,81-66-75-85-104-88-112-160,LF8_ABSORBING,5,104,4,0,0,1,59009.1349955,59009.1349955,39.3003758883,58969.8346196,58838.9425143,130.892105244,0,0,0,212.699671021,0,0,196.327152155,86.6350269825,32.8621752057,28.7176415006,48.1123084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,86.6350269825,32.8621752057,28.7176415006,48.1123084666,0,2,6,8,0,196.327152155,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,628,81-66-83-108-103-112-64-72,STAGE7_TERMINAL_CHECK,5,103,4,1,0,0,58953.299208,58953.299208,39.2774815995,58914.0217264,58783.4113971,130.610329382,0,0,0,212.241785246,0,0,195.86926638,81.8053559616,38.7075631262,28.7176415006,46.6387057918,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,81.8053559616,38.7075631262,28.7176415006,46.6387057918,0,2,6,7,0,195.86926638,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,629,81-98-107-38-47-8-16-16,PHYSICAL_DISSIPATION_A1,4,38,3,0,1,0,49729.8584926,49729.8584926,28.7527682805,49701.1057244,49621.7857243,79.32,0,0,0,128.895,0,0,151.533409272,55.6945570449,45.5081379386,20.9821334423,29.3485808462,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,55.6945570449,45.5081379386,20.9821334423,29.3485808462,0,1,5,6,0,151.533409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,630,81-98-76-94-111-88-72-88,STAGE7_TERMINAL_CHECK,5,111,4,1,0,0,58360.6849222,58360.6849222,37.4617700996,58323.2231521,58211.3600411,111.863110921,0,0,0,181.777555247,0,0,165.405036381,70.3548673538,32.8621752057,22.9113388566,39.2766549653,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,32.8621752057,22.9113388566,39.2766549653,0,2,7,7,0,165.405036381,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,631,81-91-84-61-79-72-56-56,STAGE7_TERMINAL_CHECK,5,79,4,1,0,0,58903.8370177,58903.8370177,38.7834080931,58865.0536096,58733.3241849,131.729424687,0,0,0,214.060315117,0,0,197.687796251,81.8053559616,44.3174903225,26.3776415006,45.1873084666,79,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,81.8053559616,44.3174903225,26.3776415006,45.1873084666,0,2,3,7,0,197.687796251,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,632,81-122-187-188-174-183-184-184,STAGE7_TERMINAL_CHECK,6,183,5,1,0,0,102969.021695,102969.021695,95.985983582,92841.3312833,92478.9264006,362.404882679,39.3135466324,1,7862.70932648,588.907934353,73.3456263095,2168.99510165,552.355956189,251.1436293,122.645082085,44.502089587,134.065155217,183,4,2,168.321498891,60.2781032687,34.3670729582,132.558689603,395.525364721,0,0,0,0,0,0,0,0,NO_GAP,82.8221304084,62.3669788164,10.1350166288,1.50646561391,0,4,2,7,0,156.830591468,0,0,0,True,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,633,81-60-70-79-16-16-8-16,STAGE7_TERMINAL_CHECK,4,79,3,1,0,0,50440.5545688,50440.5545688,29.886195287,50307.1270005,50217.5320651,89.5949354244,0,0,0,145.591770065,5.96432098328,103.541373014,168.230179337,70.4413271096,35.6438169553,22.949679403,39.1953558688,79,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.4413271096,35.6438169553,22.949679403,39.1953558688,0,2,3,7,0,168.230179337,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,634,81-74-155-148-125-191-208-248,STAGE7_TERMINAL_CHECK,6,191,5,1,0,0,110827.282205,89347.4248407,69.9963062503,87931.8112833,87643.3264006,288.484882679,0,0,0,468.787934353,52.1804696896,1345.61725112,392.922409557,174.11675323,93.3106786179,23.0688994227,102.426078286,191,4,3,184.298449791,82.4559747849,34.3670602262,85.6444457484,386.76593055,10.1816965605,0,11.2981608035,0,21.479857364,0,21.479857364,1,PURE_SPATIAL_MISMATCH,0,10.8547038329,0,16.7816325374,21479.857364,4,3,7,21.479857364,27.6363363703,0,21.479857364,0,True,True,PURE_LOCATION,difficult4
Base,Arm-A,1000,635,81-83-100-109-103-96-72-80,STAGE7_TERMINAL_CHECK,5,103,4,1,0,0,58099.6475143,58099.6475143,36.3803255282,58063.2671888,57956.9141649,106.353023889,0,0,0,172.82366382,0,0,156.451144954,70.1053559616,28.9621752057,20.9713053203,36.4123084666,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.1053559616,28.9621752057,20.9713053203,36.4123084666,0,2,6,7,0,156.451144954,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,636,81-74-36-53-54-39-8-16,PHYSICAL_DISSIPATION_A1,3,36,2,0,1,0,28954.6708721,28954.6708721,21.1760978169,28933.4947743,28863.4147742,70.08,0,0,0,113.88,0,0,182.014475204,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,67.5324378844,50.3037901125,28.6029194459,35.5753277609,0,1,5,4,0,182.014475204,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,637,81-58-75-62-95-72-80-72,STAGE7_TERMINAL_CHECK,5,95,4,1,0,0,58561.591947,58561.591947,38.1835792127,58523.4083678,58406.2614524,117.14691539,0,0,0,190.363737508,0,0,173.991218643,75.9553559616,32.8621752057,22.9113790089,42.2623084666,95,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,75.9553559616,32.8621752057,22.9113790089,42.2623084666,0,2,5,7,0,173.991218643,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,638,81-106-92-102-95-128-136-152,STAGE7_TERMINAL_CHECK,5,95,4,1,0,0,58187.4021844,58187.4021844,36.6253309682,58150.7768535,58041.408378,109.368475458,0,0,0,177.723772619,0,0,161.351253753,70.3548673538,28.9621752057,22.9113388566,39.1228723369,95,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.3548673538,28.9621752057,22.9113388566,39.1228723369,0,2,5,7,0,161.351253753,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,639,81-98-109-103-80-64-72-32,STAGE7_TERMINAL_CHECK,4,103,3,1,0,0,49450.3677426,49450.3677426,28.0020182805,49422.3657243,49352.2857243,70.08,0,0,0,113.88,0,0,136.518409272,49.8445570449,41.6081379386,18.6421334423,26.4235808462,103,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,49.8445570449,41.6081379386,18.6421334423,26.4235808462,0,2,6,7,0,136.518409272,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,640,81-74-68-85-94-111-88-80,STAGE7_TERMINAL_CHECK,6,111,5,1,0,0,78064.7081702,78064.7081702,45.5785377663,78019.1296325,77889.9054991,129.224133347,0,0,0,209.989216689,0,0,134.123691893,64.3766545734,18.2037901125,19.6429194459,31.9003277609,111,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,64.3766545734,18.2037901125,19.6429194459,31.9003277609,0,2,7,7,0,134.123691893,0,0,0,False,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,641,81-90-164-222-223-264-272-280,STAGE7_TERMINAL_CHECK,5,223,4,1,0,0,69670.7732354,69670.7732354,51.4702094457,63874.2793524,63659.7144697,214.564882679,22.4004734629,1,4480.09469258,348.667934353,40.8441058352,1264.92898096,354.69588895,170.410974758,72.416123348,28.6178578261,83.2509330179,223,4,7,3.27305014181,0,0,7.91030645811,11.1833565999,0,0,0,0,0,0,0,0,NO_GAP,167.137924616,72.416123348,28.6178578261,75.3406265598,0,4,7,7,0,343.51253235,0,0,0,True,False,NO_GAP,not_stage7_tail
Base,Arm-A,1000,642,81-98-92-109-112-96-88-72,LF8_ABSORBING,5,112,4,0,0,1,58099.6475143,58099.6475143,36.3803255282,58063.2671888,57956.9141649,106.353023889,0,0,0,172.82366382,0,0,156.451144954,70.1053559616,28.9621752057,20.9713053203,36.4123084666,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,NO_GAP,70.1053559616,28.9621752057,20.9713053203,36.4123084666,0,2,7,8,0,156.451144954,0,0,0,False,False,NO_GAP,not_stage7_tail
