interval_type,section,group,metric,denominator,N,mean,std,SE,CI_low,CI_high,events,probability
NORMAL_MEAN_95,Stage89H_PRODUCTION_BY_STAGE,Stage5_Site4,production_kg,ACTIVE_PATHS,2581,8.675122655,9.56799854751,0.188333292285,8.30598940212,9.04425590788,,
NORMAL_MEAN_95,Stage89H_INVENTORY_BY_STAGE,Stage5,beginning_inventory_kg,ACTIVE_PATHS,2581,384.418680693,46.5130602141,0.915547564194,382.624207467,386.213153919,,
NORMAL_MEAN_95,Stage89H_INVENTORY_BY_STAGE,Stage5,ending_inventory_kg,ACTIVE_PATHS,2581,359.045499595,75.3274542639,1.48272048648,356.139367441,361.951631748,,
NORMAL_MEAN_95,Stage89H_INVENTORY_BY_STAGE,Stage5_Site1,ending_inventory_kg,ACTIVE_PATHS,2581,157.710461767,38.4120187191,0.756089365271,156.228526611,159.192396923,,
NORMAL_MEAN_95,Stage89H_INVENTORY_BY_STAGE,Stage5_Site2,ending_inventory_kg,ACTIVE_PATHS,2581,86.3442603102,30.1859025351,0.594169237883,85.179688604,87.5088320165,,
NORMAL_MEAN_95,Stage89H_INVENTORY_BY_STAGE,Stage5_Site3,ending_inventory_kg,ACTIVE_PATHS,2581,26.7679522606,20.6902250444,0.40725948916,25.9697236618,27.5661808593,,
NORMAL_MEAN_95,Stage89H_INVENTORY_BY_STAGE,Stage5_Site4,ending_inventory_kg,ACTIVE_PATHS,2581,88.2228252572,30.7687126665,0.60564107813,87.0357687441,89.4098817704,,
NORMAL_MEAN_95,Stage89H_PRODUCTION_BY_STAGE,Stage6,production_kg,ACTIVE_PATHS,474,36.9062810452,34.0995230603,1.56624296695,33.8364448299,39.9761172604,,
NORMAL_MEAN_95,Stage89H_PRODUCTION_BY_STAGE,Stage6,cumulative_production_kg,ACTIVE_PATHS,474,478.756807387,76.5459467956,3.51587177935,471.8656987,485.647916075,,
NORMAL_MEAN_95,Stage89H_PRODUCTION_BY_STAGE,Stage6,electrolyzer_utilization,ACTIVE_PATHS,474,0.307245096946,0.283878813356,0.0130389857388,0.281688684898,0.332801508994,,
NORMAL_MEAN_95,Stage89H_PRODUCTION_BY_STAGE,Stage6_Site1,production_kg,ACTIVE_PATHS,474,18.783323058,14.8648736073,0.68276625749,17.4451011933,20.1215449226,,
NORMAL_MEAN_95,Stage89H_PRODUCTION_BY_STAGE,Stage6_Site2,production_kg,ACTIVE_PATHS,474,6.01668882224,9.82411103484,0.451236364439,5.13226554794,6.90111209654,,
NORMAL_MEAN_95,Stage89H_PRODUCTION_BY_STAGE,Stage6_Site3,production_kg,ACTIVE_PATHS,474,2.32733095545,4.06099196217,0.186527538474,1.96173698004,2.69292493086,,
NORMAL_MEAN_95,Stage89H_PRODUCTION_BY_STAGE,Stage6_Site4,production_kg,ACTIVE_PATHS,474,9.7789382095,8.20894892123,0.377049511549,9.03992116687,10.5179552521,,
NORMAL_MEAN_95,Stage89H_INVENTORY_BY_STAGE,Stage6,beginning_inventory_kg,ACTIVE_PATHS,474,375.303398288,72.9138056929,3.34904201323,368.739275942,381.867520634,,
NORMAL_MEAN_95,Stage89H_INVENTORY_BY_STAGE,Stage6,ending_inventory_kg,ACTIVE_PATHS,474,368.26826684,91.1367915173,4.18605147327,360.063605953,376.472927728,,
NORMAL_MEAN_95,Stage89H_INVENTORY_BY_STAGE,Stage6_Site1,ending_inventory_kg,ACTIVE_PATHS,474,161.576516613,45.3443711675,2.08273594637,157.494354158,165.658679068,,
NORMAL_MEAN_95,Stage89H_INVENTORY_BY_STAGE,Stage6_Site2,ending_inventory_kg,ACTIVE_PATHS,474,88.0098065155,31.2475560181,1.43524778224,85.1967208624,90.8228921687,,
NORMAL_MEAN_95,Stage89H_INVENTORY_BY_STAGE,Stage6_Site3,ending_inventory_kg,ACTIVE_PATHS,474,22.3810725109,17.1601847346,0.788193389234,20.836213468,23.9259315538,,
NORMAL_MEAN_95,Stage89H_INVENTORY_BY_STAGE,Stage6_Site4,ending_inventory_kg,ACTIVE_PATHS,474,96.3008712009,35.9309767866,1.65036442264,93.0661569325,99.5355854693,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage2_a2,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,8333,1.26575663027,1.62181979161,0.017766501015,1.23093428828,1.30057897225,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage2_a2,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,8333,179.380231834,1.62181979161,0.017766501015,179.345409492,179.415054176,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage2_a2,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,8333,0,0,0,0,0,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage2_a2,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,8333,0,0,0,0,0,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage2_a3,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,589,116.282484117,6.90134195483,0.284364841269,115.725129028,116.839839206,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage2_a3,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,589,294.396959321,6.90134195483,0.284364841269,293.839604232,294.95431441,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage2_a3,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,589,0,0,0,0,0,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage2_a3,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,589,49.1369138869,28.3468505208,1.16801162753,46.847611097,51.4262166769,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage3_a2,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,6927,16.4625567429,7.20843578233,0.0866100800497,16.292800986,16.6323124998,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage3_a2,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,6927,151.589857717,13.0299343862,0.156555970575,151.283008015,151.89670742,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage3_a2,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,6927,0,0,0,0,0,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage3_a2,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,6927,4.82123483691,10.7925901375,0.129674054674,4.56707368975,5.07539598407,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage3_a3,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,820,111.032035479,11.2293127306,0.392144610586,110.263432042,111.800638916,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage3_a3,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,820,296.290859128,53.8037930408,1.87890995435,292.608195618,299.973522639,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage3_a3,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,820,1.3694423339,6.38394419272,0.222937001535,0.932485810891,1.80639885691,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage3_a3,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,820,48.781768551,34.6334944794,1.20945408964,46.4112385353,51.1522985667,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage3_a4,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,158,114.493554334,1.53471384735,0.122095278039,114.254247589,114.732861079,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage3_a4,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,158,378.046109578,14.2587671003,1.134366603,375.822751037,380.26946812,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage3_a4,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,158,14.5732393429,12.1665852594,0.967921552665,12.6761130996,16.4703655861,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage3_a4,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,158,88.2216310484,45.9370464256,3.65455518974,81.0587028765,95.3845592203,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage4_a2,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,4781,53.6442145837,28.162512242,0.407297760045,52.845910974,54.4425181934,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage4_a2,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,4781,170.127877365,35.8005249952,0.51776182159,169.113064195,171.142690536,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage4_a2,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,4781,0,0,0,0,0,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage4_a2,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,4781,1.86421705376,5.81860858921,0.0841510950658,1.69928090743,2.02915320008,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage4_a3,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,772,114.412344724,19.9245949083,0.717101862113,113.006825075,115.817864374,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage4_a3,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,772,313.318636855,73.5732145516,2.64795793337,308.128639305,318.508634404,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage4_a3,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,772,4.63045215331,10.3688106494,0.373181661099,3.89901609756,5.36188820907,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage4_a3,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,772,46.9261416359,30.3265808263,1.09147752726,44.7868456825,49.0654375893,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage4_a4,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,268,112.595223248,15.0845545069,0.921435821237,110.789209039,114.401237458,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage4_a4,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,268,409.573441861,45.1400000677,2.75736436326,404.169007709,414.977876013,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage4_a4,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,268,10.7955389539,16.6185604516,1.01514014819,8.80586426346,12.7852136443,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage4_a4,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,268,82.689972967,52.4094219015,3.20141497637,76.4151996133,88.9647463207,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage4_a5,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,33,111.601152656,11.957767637,2.08158016071,107.521255541,115.681049771,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage4_a5,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,33,461.46465747,22.5927906667,3.93290004076,453.75617339,469.17314155,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage4_a5,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,33,11.6609309724,17.2202887657,2.99766750321,5.78550266615,17.5363592787,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage4_a5,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,33,86.9572081348,53.2735522992,9.27373510868,68.7806873218,105.133728948,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage5_a2,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,1989,2.91702774996,7.38970493158,0.165695115438,2.5922653237,3.24179017622,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage5_a2,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,1989,133.389054036,39.7870905047,0.892123111159,131.640492739,135.137615334,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage5_a2,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,1989,0,0,0,0,0,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage5_a2,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,1989,6.10634252928,7.68284893285,0.17226811525,5.76869702339,6.44398803517,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage5_a3,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,365,98.211289555,38.4676777153,2.01349027627,94.2648486135,102.157730496,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage5_a3,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,365,314.704063713,64.5665107286,3.37956563135,308.080115076,321.328012351,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage5_a3,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,365,3.387362129,10.5419778079,0.551792337607,2.30584914729,4.4688751107,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage5_a3,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,365,28.7386817019,22.6560143847,1.18586999195,26.4143765176,31.0629868861,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage5_a4,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,170,83.2017679517,39.6194628902,3.03867409138,77.2459667326,89.1575691708,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage5_a4,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,170,411.36241922,41.5339102936,3.18550550451,405.118828431,417.606010009,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage5_a4,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,170,14.4860232141,23.6662174482,1.81511602012,10.9283958147,18.0436506135,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage5_a4,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,170,51.6508466031,59.3864648246,4.55473393319,42.723568094,60.5781251121,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage5_a5,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,57,96.0209857422,26.9882298791,3.57467837348,89.0146161301,103.027355354,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage5_a5,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,57,463.525977649,36.2669730209,4.80367792589,454.110768914,472.941186383,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage5_a5,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,57,8.19268671392,17.509260323,2.3191581846,3.64713667209,12.7382367557,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage5_a5,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,57,35.1002612901,29.9246698525,3.96361934941,27.3315673653,42.8689552149,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage6_a2,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,338,21.5048753533,18.8356847248,1.0245261844,19.4968040319,23.5129466747,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage6_a2,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,338,132.836573706,54.8978374418,2.98604870212,126.98391825,138.689229162,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage6_a2,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,338,0,0,0,0,0,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage6_a2,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,338,5.33998786639,4.00685993522,0.217944448574,4.91281674718,5.76715898559,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage6_a3,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,75,89.5391933714,43.0593291152,4.97206305116,79.7939497911,99.2844369516,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage6_a3,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,75,300.51105915,78.2480215493,9.03530326101,282.801864759,318.220253542,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage6_a3,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,75,7.61074186364,12.974860848,1.49820788066,4.67425441754,10.5472293097,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage6_a3,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,75,23.7962890177,16.6183406365,1.918920688,20.0352044692,27.5573735661,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage6_a4,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,39,57.0862818789,44.3770916424,7.10602175594,43.1584792373,71.0140845206,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage6_a4,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,39,412.338348637,29.6910239883,4.75436885583,403.019785679,421.656911594,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage6_a4,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,39,7.92927197687,15.8669354539,2.54074308078,2.94941553853,12.9091284152,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage6_a4,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,39,30.4228832006,41.2188944096,6.60030546369,17.4862844917,43.3594819094,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage6_a5,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,22,86.6646052877,26.5588793221,5.66237209707,75.5663559775,97.762854598,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage6_a5,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,22,485.001766677,41.1372150147,8.77048371,467.811618605,502.191914748,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage6_a5,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,22,4.27080666189,12.6683680148,2.7009051358,-1.02296740428,9.56458072806,,
NORMAL_MEAN_95,Stage89N_ACTION_BY_A,Stage6_a5,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,22,21.4568981588,28.6768536338,6.11392573756,9.47360371321,33.4401926045,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage2_a2,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,8333,101.571465734,13.9404423689,0.15271294923,101.272148354,101.870783115,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage2_a2,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,8333,289.825940938,13.9404423689,0.15271294923,289.526623557,290.125258318,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage2_a2,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,8333,0,0,0,0,0,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage2_a2,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,8333,0.940697686652,5.03060070403,0.0551085718504,0.832684885825,1.04871048748,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage2_a3,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,589,120.12,1.42229336419e-14,5.86045771088e-16,120.12,120.12,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage2_a3,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,589,340.593201924,19.390454057,0.798969740398,339.027221232,342.159182615,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage2_a3,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,589,32.2187267198,19.390454057,0.798969740398,30.6527460286,33.7847074109,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage2_a3,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,589,10.62779226,30.7838780298,1.26842759667,8.14167417051,13.1139103495,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage3_a2,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,6927,48.7390428625,16.5676504872,0.19906198491,48.3488813721,49.1292043529,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage3_a2,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,6927,293.930188901,25.4020226093,0.305207853417,293.331981509,294.528396294,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage3_a2,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,6927,0,0,0,0,0,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage3_a2,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,6927,3.63585557783,10.1341225556,0.121762500531,3.39720107679,3.87451007887,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage3_a3,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,820,113.439898231,3.88172549152,0.135555734157,113.174208992,113.70558747,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage3_a3,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,820,401.396791373,19.5538240738,0.682849156565,400.058407026,402.73517572,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage3_a3,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,820,21.8144876253,18.8547855433,0.658437672184,20.5239497878,23.1050254627,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage3_a3,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,820,36.6449107609,37.0009205098,1.29212819277,34.112339503,39.1774820187,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage3_a4,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,158,114.365049348,1.66766609121,0.132672390643,114.105011462,114.625087233,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage3_a4,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,158,436.514329929,23.2053149209,1.84611573169,432.895943095,440.132716764,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage3_a4,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,158,28.3931981471,19.1490145334,1.52341379968,25.4073070997,31.3790891944,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage3_a4,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,158,78.6378610302,27.554653154,2.19213050296,74.3412852444,82.934436816,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage4_a2,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,4781,91.2841946604,23.8394203098,0.344775437983,90.6084348019,91.9599545188,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage4_a2,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,4781,351.555799205,36.1189057649,0.522366374381,350.531961111,352.579637299,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage4_a2,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,4781,0,0,0,0,0,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage4_a2,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,4781,5.94286485642,10.5787645997,0.152994416424,5.64299580023,6.24273391261,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage4_a3,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,772,112.532050592,18.50015988,0.665835323649,111.227013357,113.837087826,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage4_a3,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,772,442.135252731,38.3216638325,1.37922686107,439.431968084,444.838537379,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage4_a3,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,772,13.3973240896,15.9579687811,0.574339863931,12.2716179563,14.5230302229,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage4_a3,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,772,40.6688714772,29.5763593531,1.06447646561,38.5824976046,42.7552453498,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage4_a4,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,268,117.200768778,6.83540848842,0.417539028489,116.382392282,118.019145274,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage4_a4,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,268,504.738444894,23.8057019834,1.45416469191,501.888282098,507.58860769,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage4_a4,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,268,14.8726388729,15.6176317842,0.953998698619,13.0028014236,16.7424763222,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage4_a4,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,268,67.154717753,48.1379260108,2.9404918366,61.3913537533,72.9180817528,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage4_a5,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,33,118.609585994,1.56004948698,0.271569757869,118.077309269,119.14186272,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage4_a5,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,33,528.119125665,23.6566359971,4.11809174218,520.047665851,536.19058548,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage4_a5,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,33,15.6616942627,17.3414651029,3.01876159595,9.74492153467,21.5784669908,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage4_a5,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,33,78.5939377807,63.7775660846,11.1022492066,56.8335293358,100.354346226,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage5_a2,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,1989,14.3878853049,16.8732068357,0.378338239527,13.6463423554,15.1294282543,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage5_a2,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,1989,322.37853301,30.2797931075,0.678946434376,321.047797999,323.709268022,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage5_a2,ordinary_shortage_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,1989,0,0,0,0,0,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage5_a2,htt_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,1989,19.1263536508,19.6450523788,0.440489742394,18.2629937557,19.9897135459,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage5_a3,production_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,365,90.5917844471,35.8174203494,1.87476946563,86.9172362945,94.2663325998,,
NORMAL_MEAN_95,Stage89H_ACTION_BY_A,Stage5_a3,ending_inventory_kg,ACTIVE_PATHS_WITH_OBSERVED_STATE,365,454.978735387,24.8816060522,1.30236278402,452.42610433,457.531366444,,
