terminal_a,terminal_loc,terminal_state_id,path_count,path_share,metric,Stage89H_mean,Stage89N_mean,paired_difference_mean,paired_difference_ci95_low,paired_difference_ci95_high,descriptive_only
3.0,4.0,143.0,115,0.0115,terminal_surplus_site1_kg,41.886371047952224,51.4472003219695,9.56082927401727,-0.40530544105144806,19.526963989085985,NO
3.0,4.0,143.0,115,0.0115,site1_cumulative_production_kg,176.32068693373174,116.38785887826178,-59.93282805546986,-65.25102065893154,-54.61463545200819,NO
3.0,4.0,143.0,115,0.0115,site1_last_active_production_kg,36.42715475225695,29.022818653816888,-7.404336098440061,-10.540423456886566,-4.268248739993556,NO
3.0,4.0,143.0,115,0.0115,terminal_inventory_site2_kg,102.50559140943993,35.05800032651251,-67.44759108292743,-73.99978629547513,-60.89539587037973,NO
3.0,4.0,143.0,115,0.0115,terminal_target_site2_kg,152.76465278754907,47.77054488327426,-104.99410790427466,-104.99410790427467,-104.99410790427464,NO
3.0,4.0,143.0,115,0.0115,terminal_gap_site2_kg,51.65330436969999,19.37120569901575,-32.28209867068427,-38.48028356741534,-26.083913773953196,NO
3.0,4.0,143.0,115,0.0115,terminal_surplus_site2_kg,1.3942429915911383,6.65866114225396,5.264418150662821,2.666308509152611,7.862527792173031,NO
3.0,4.0,143.0,115,0.0115,site2_cumulative_production_kg,98.65531426789552,64.02296727390903,-34.63234699398651,-37.737092945459054,-31.527601042513965,NO
3.0,4.0,143.0,115,0.0115,site2_last_active_production_kg,19.448819831407977,17.626925601856357,-1.8218942295516278,-3.5732867932184242,-0.07050166588483142,NO
3.0,4.0,143.0,115,0.0115,terminal_inventory_site3_kg,37.1748517310526,20.935632616255003,-16.239219114797585,-22.28867962864164,-10.18975860095353,NO
3.0,4.0,143.0,115,0.0115,terminal_target_site3_kg,24.547909326964135,22.911338856638352,-1.636570470325805,-1.636570470325806,-1.6365704703258042,NO
3.0,4.0,143.0,115,0.0115,terminal_gap_site3_kg,5.014623869021214,7.282716152679625,2.268092283658412,-0.09076330666850252,4.626947873985326,NO
3.0,4.0,143.0,115,0.0115,terminal_surplus_site3_kg,17.641566273109728,5.3070099122963175,-12.334556360813412,-16.739303479115833,-7.929809242510993,NO
3.0,4.0,143.0,115,0.0115,site3_cumulative_production_kg,52.79961151937016,39.76170802523709,-13.037903494133019,-15.037426976036214,-11.038380012229824,NO
3.0,4.0,143.0,115,0.0115,site3_last_active_production_kg,9.638330540121165,10.71951650833111,1.0811859682099396,0.04410234793261658,2.1182695884872627,NO
3.0,4.0,143.0,115,0.0115,terminal_inventory_site4_kg,89.73331999228287,76.417479594026,-13.315840398256816,-22.45099225797179,-4.180688538541842,NO
3.0,4.0,143.0,115,0.0115,terminal_target_site4_kg,54.23816680284863,39.276654965330046,-14.96151183751868,-14.961511837518684,-14.961511837518676,NO
3.0,4.0,143.0,115,0.0115,terminal_gap_site4_kg,1.6010333977866724,2.270852160585057,0.6698187627983843,-1.1689821926687631,2.508619718265532,NO
3.0,4.0,143.0,115,0.0115,terminal_surplus_site4_kg,37.09618658722079,39.41167678928105,2.315490202060264,-5.9186233720442285,10.549603776164757,NO
3.0,4.0,143.0,115,0.0115,site4_cumulative_production_kg,87.48341927056846,61.48133151624713,-26.002087754321327,-28.47907573141841,-23.525099777224245,NO
3.0,4.0,143.0,115,0.0115,site4_last_active_production_kg,18.05478122552384,15.718707745733727,-2.3360734797901084,-3.6684196672768032,-1.0037272923034135,NO
3.0,5.0,151.0,125,0.0125,production_kg,404.4133098946246,270.3727912950203,-134.04051859960427,-144.01105470700293,-124.0699824922056,NO
3.0,5.0,151.0,125,0.0125,stage1_production_kg,120.1200000000003,109.97999999999969,-10.140000000000011,-10.140000000000013,-10.14000000000001,NO
3.0,5.0,151.0,125,0.0125,stage2_6_production_kg,284.2933098946249,160.39279129502037,-123.90051859960434,-133.871054707003,-113.92998249220567,NO
3.0,5.0,151.0,125,0.0125,last_active_stage_production_kg,80.39100033867658,76.12358241757619,-4.267417921100374,-9.463958263159274,0.9291224209585272,NO
3.0,5.0,151.0,125,0.0125,terminal_inventory_kg,387.56811532274327,237.22884653464553,-150.33926878809768,-157.81368656128947,-142.8648510149059,NO
3.0,5.0,151.0,125,0.0125,terminal_target_kg,231.84151774612857,58.19568789689603,-173.64582984923263,-173.64582984923268,-173.64582984923257,NO
3.0,5.0,151.0,125,0.0125,terminal_gap_kg,4.895663843117875,3.974034939862216,-0.9216289032556592,-2.9277798948215845,1.084522088310266,NO
3.0,5.0,151.0,125,0.0125,terminal_surplus_kg,155.77626244440697,179.04328833929455,23.267025894887443,15.807653982952578,30.726397806822305,NO
3.0,5.0,151.0,125,0.0125,ordinary_shortage_kg,19.68243895843997,3.3836887699465463,-16.298750188493415,-19.94420472070209,-12.65329565628474,NO
3.0,5.0,151.0,125,0.0125,htt_kg,52.629606631081884,54.91474850279469,2.285141871712832,-6.240541906007043,10.810825649432708,NO
3.0,5.0,151.0,125,0.0125,operating_cost_yuan,79416.36267778956,71421.48492879626,-7994.877748993271,-8559.478393229572,-7430.27710475697,NO
3.0,5.0,151.0,125,0.0125,total_objective_yuan,84312.0265209074,75395.51986865848,-8916.506652248936,-10985.581574564847,-6847.431729933026,NO
3.0,5.0,151.0,125,0.0125,terminal_inventory_site1_kg,173.93645747367353,114.12643242821157,-59.810025045461884,-68.27901867366778,-51.34103141725599,NO
3.0,5.0,151.0,125,0.0125,terminal_target_site1_kg,131.17231656051615,19.638331299653135,-111.53398526086308,-111.5339852608631,-111.53398526086305,NO
3.0,5.0,151.0,125,0.0125,terminal_gap_site1_kg,1.314431720517434,0.02009429464390496,-1.2943374258735292,-2.254137565056208,-0.3345372866908505,NO
3.0,5.0,151.0,125,0.0125,terminal_surplus_site1_kg,44.078572633674845,94.50819542320242,50.42962278952755,42.01749734028584,58.841748238769256,NO
3.0,5.0,151.0,125,0.0125,site1_cumulative_production_kg,174.78756593628,113.00134204420729,-61.78622389207269,-67.2609229719313,-56.31152481221409,NO
3.0,5.0,151.0,125,0.0125,site1_last_active_production_kg,35.35255590027872,31.177173106887356,-4.175382793391368,-7.273930642775284,-1.0768349440074516,NO
3.0,5.0,151.0,125,0.0125,terminal_inventory_site2_kg,85.16496085671518,28.611689563995792,-56.553271292719366,-62.58698823225437,-50.51955435318436,NO
3.0,5.0,151.0,125,0.0125,terminal_target_site2_kg,19.63829921941851,8.727978055057498,-10.910321164361,-10.910321164361003,-10.910321164360996,NO
3.0,5.0,151.0,125,0.0125,terminal_gap_site2_kg,0.03244846852803453,1.705264913063736,1.6728164445357012,1.071550592542982,2.2740822965284204,NO
3.0,5.0,151.0,125,0.0125,terminal_surplus_site2_kg,65.5591101058247,21.588976422002045,-43.970133683822674,-50.00413165098189,-37.93613571666346,NO
3.0,5.0,151.0,125,0.0125,site2_cumulative_production_kg,92.85424906622517,59.38706525802029,-33.46718380820484,-36.29911492091432,-30.635252695495353,NO
3.0,5.0,151.0,125,0.0125,site2_last_active_production_kg,17.974639051836757,17.572885720887236,-0.40175333094952004,-2.2105620179145054,1.4070553560154653,NO
3.0,5.0,151.0,125,0.0125,terminal_inventory_site3_kg,33.92314646936056,20.257867514869876,-13.665278954490697,-18.432718650648997,-8.897839258332397,NO
3.0,5.0,151.0,125,0.0125,terminal_target_site3_kg,14.728752284633464,8.18263681091321,-6.546115473720299,-6.546115473720301,-6.546115473720297,NO
3.0,5.0,151.0,125,0.0125,terminal_gap_site3_kg,1.4029265182030415,1.8511721231393328,0.44824560493629156,-0.2711781631314096,1.1676693730039926,NO
3.0,5.0,151.0,125,0.0125,terminal_surplus_site3_kg,20.5973207029301,13.92640282709601,-6.670917875834104,-11.020604115075527,-2.3212316365926817,NO
3.0,5.0,151.0,125,0.0125,site3_cumulative_production_kg,50.3502057182839,38.768659971937616,-11.581545746346276,-13.280489537551956,-9.882601955140595,NO
3.0,5.0,151.0,125,0.0125,site3_last_active_production_kg,9.234468649988374,11.190399568946523,1.9559309189581504,0.8846111961576664,3.0272506417586342,NO
3.0,5.0,151.0,125,0.0125,terminal_inventory_site4_kg,94.54355052299427,74.23285702756833,-20.31069349542589,-27.206510370053373,-13.41487662079841,NO
3.0,5.0,151.0,125,0.0125,terminal_target_site4_kg,66.30214968156085,21.64674173127237,-44.65540795028847,-44.65540795028848,-44.65540795028846,NO
3.0,5.0,151.0,125,0.0125,terminal_gap_site4_kg,2.145857135869365,0.3975036090152428,-1.7483535268541213,-2.9214089035246493,-0.575298150183593,NO
3.0,5.0,151.0,125,0.0125,terminal_surplus_site4_kg,30.38725797730279,52.98361890531129,22.5963609280085,15.899361652841545,29.293360203175457,NO
3.0,5.0,151.0,125,0.0125,site4_cumulative_production_kg,86.42128917383573,59.21572402085507,-27.20556515298061,-29.353554236981097,-25.057576068980126,NO
3.0,5.0,151.0,125,0.0125,site4_last_active_production_kg,17.829336736572753,16.183124020855086,-1.6462127157176565,-2.7299469103247533,-0.5624785211105596,NO
3.0,6.0,159.0,95,0.0095,production_kg,400.40248346748604,273.1691197197015,-127.23336374778461,-138.8776594559893,-115.58906803957991,NO
3.0,6.0,159.0,95,0.0095,stage1_production_kg,120.12000000000015,109.97999999999973,-10.139999999999988,-10.13999999999999,-10.139999999999986,NO
3.0,6.0,159.0,95,0.0095,stage2_6_production_kg,280.2824834674861,163.18911971970144,-117.09336374778466,-128.73765945598936,-105.44906803957997,NO
3.0,6.0,159.0,95,0.0095,last_active_stage_production_kg,77.54135599924261,73.43395314475646,-4.107402854486165,-9.646769058955025,1.431963349982695,NO
3.0,6.0,159.0,95,0.0095,terminal_inventory_kg,389.48581374413516,245.34646277654244,-144.1393509675925,-153.30767192896684,-134.97103000621814,NO
3.0,6.0,159.0,95,0.0095,terminal_target_kg,77.35087281265163,0.0,-77.35087281265163,-77.35087281265166,-77.3508728126516,NO
3.0,6.0,159.0,95,0.0095,terminal_gap_kg,1.4400450852319922,0.0,-1.4400450852319922,-2.56170828359401,-0.3183818868699744,NO
3.0,6.0,159.0,95,0.0095,terminal_surplus_kg,312.13494093148347,245.34646277654244,-66.78847815494103,-75.95679911631538,-57.62015719356668,NO
3.0,6.0,159.0,95,0.0095,ordinary_shortage_kg,20.57765561764026,3.671668397832369,-16.905987219807898,-21.038390350057064,-12.773584089558732,NO
3.0,6.0,159.0,95,0.0095,htt_kg,58.87775389850746,60.95119475821425,2.0734408597068352,-8.733692755189589,12.880574474603259,NO
3.0,6.0,159.0,95,0.0095,operating_cost_yuan,77938.37518478841,70056.6306798943,-7881.744504894073,-8547.422169810276,-7216.06683997787,NO
3.0,6.0,159.0,95,0.0095,total_objective_yuan,79378.42027002039,70056.6306798943,-9321.78959012605,-10799.859962798624,-7843.719217453477,NO
3.0,6.0,159.0,95,0.0095,terminal_inventory_site1_kg,175.26850768256728,120.21329549694129,-55.05521218562596,-66.1459363692284,-43.96448800202353,NO
3.0,6.0,159.0,95,0.0095,terminal_target_site1_kg,36.98339369791951,0.0,-36.98339369791951,-36.98339369791953,-36.98339369791949,NO
3.0,6.0,159.0,95,0.0095,terminal_gap_site1_kg,0.0,0.0,0.0,0.0,0.0,NO
3.0,6.0,159.0,95,0.0095,terminal_surplus_site1_kg,138.2851139846476,120.21329549694129,-18.071818487706352,-29.162542671308785,-6.981094304103921,NO
3.0,6.0,159.0,95,0.0095,site1_cumulative_production_kg,173.19619170086708,113.98448709448262,-59.21170460638438,-65.54062062409915,-52.88278858866962,NO
3.0,6.0,159.0,95,0.0095,site1_last_active_production_kg,35.61159927940703,30.19026061730712,-5.421338662099895,-8.707088080553325,-2.1355892436464665,NO
3.0,6.0,159.0,95,0.0095,terminal_inventory_site2_kg,93.11364231338291,32.86312919898466,-60.25051311439826,-67.22375389465455,-53.27727233414197,NO
3.0,6.0,159.0,95,0.0095,terminal_target_site2_kg,6.546115152668288,0.0,-6.546115152668288,-6.54611515266829,-6.546115152668286,NO
3.0,6.0,159.0,95,0.0095,terminal_gap_site2_kg,0.0,0.0,0.0,0.0,0.0,NO
3.0,6.0,159.0,95,0.0095,terminal_surplus_site2_kg,86.56752716071462,32.86312919898466,-53.704397961729974,-60.67763874198626,-46.73115718147369,NO
3.0,6.0,159.0,95,0.0095,site2_cumulative_production_kg,93.42739579988863,61.42879438543831,-31.998601414450306,-35.33767081479713,-28.659532014103487,NO
3.0,6.0,159.0,95,0.0095,site2_last_active_production_kg,17.317899989004076,17.284369142283868,-0.03353084672020734,-1.9016308114030374,1.8345691179626227,NO
3.0,6.0,159.0,95,0.0095,terminal_inventory_site3_kg,31.46680616681435,20.200913735450435,-11.265892431363925,-16.739049555411018,-5.792735307316831,NO
3.0,6.0,159.0,95,0.0095,terminal_target_site3_kg,8.182447343076698,0.0,-8.182447343076698,-8.1824473430767,-8.182447343076696,NO
3.0,6.0,159.0,95,0.0095,terminal_gap_site3_kg,0.6679940139554372,0.0,-0.6679940139554372,-1.0685963925534998,-0.26739163535737454,NO
3.0,6.0,159.0,95,0.0095,terminal_surplus_site3_kg,23.952352837693073,20.200913735450435,-3.751439102242654,-9.076414238401505,1.5735360339161977,NO
3.0,6.0,159.0,95,0.0095,site3_cumulative_production_kg,49.07803286063189,38.86169696520007,-10.216335895431826,-12.303230938560255,-8.129440852303397,NO
3.0,6.0,159.0,95,0.0095,site3_last_active_production_kg,8.1658437022369,10.47834000532202,2.312496303085115,1.0230839920176484,3.601908614152582,NO
3.0,6.0,159.0,95,0.0095,terminal_inventory_site4_kg,89.63685758137048,72.06912434516613,-17.567733236204347,-27.95258827340424,-7.182878199004456,NO
3.0,6.0,159.0,95,0.0095,terminal_target_site4_kg,25.63891661898693,0.0,-25.63891661898693,-25.638916618986936,-25.638916618986922,NO
3.0,6.0,159.0,95,0.0095,terminal_gap_site4_kg,0.7720510712765547,0.0,-0.7720510712765547,-1.6497618130579599,0.10565967050485048,NO
3.0,6.0,159.0,95,0.0095,terminal_surplus_site4_kg,64.76999203366015,72.06912434516613,7.299132311505996,-2.7810494416641376,17.37931406467613,NO
3.0,6.0,159.0,95,0.0095,site4_cumulative_production_kg,84.7008631060985,58.89414127458034,-25.806721831518136,-28.261131632384398,-23.352312030651873,NO
3.0,6.0,159.0,95,0.0095,site4_last_active_production_kg,16.44601302859468,15.48098337984351,-0.965029648751161,-2.074375364021517,0.1443160665191946,NO
3.0,7.0,167.0,219,0.0219,production_kg,391.2038754332777,269.9525140641352,-121.25136136914256,-129.4896201012774,-113.0131026370077,NO
3.0,7.0,167.0,219,0.0219,stage1_production_kg,120.11999999999983,109.97999999999965,-10.14000000000003,-10.140000000000034,-10.140000000000027,NO
3.0,7.0,167.0,219,0.0219,stage2_6_production_kg,271.0838754332779,159.9725140641354,-111.1113613691425,-119.34962010127735,-102.87310263700765,NO
3.0,7.0,167.0,219,0.0219,last_active_stage_production_kg,65.60728269263859,62.95724501171483,-2.6500376809238277,-6.66030917693262,1.3602338150849649,NO
3.0,7.0,167.0,219,0.0219,terminal_inventory_kg,371.9436973168754,234.16691787190013,-137.7767794449752,-144.46610750467417,-131.08745138527624,NO
3.0,7.0,167.0,219,0.0219,terminal_target_kg,0.0,0.0,0.0,0.0,0.0,NO
3.0,7.0,167.0,219,0.0219,terminal_gap_kg,0.0,0.0,0.0,0.0,0.0,NO
3.0,7.0,167.0,219,0.0219,terminal_surplus_kg,371.9436973168754,234.16691787190013,-137.7767794449752,-144.46610750467417,-131.08745138527624,NO
3.0,7.0,167.0,219,0.0219,ordinary_shortage_kg,17.36249959022463,0.8370815143919274,-16.5254180758327,-19.205281967919454,-13.845554183745946,NO
3.0,7.0,167.0,219,0.0219,htt_kg,48.609380404600785,50.53567429227429,1.9262938876734268,-4.56223821239107,8.414825987737924,NO
3.0,7.0,167.0,219,0.0219,operating_cost_yuan,78670.67834167031,71223.67611777483,-7447.0022238955235,-7880.964028447089,-7013.040419343958,NO
3.0,7.0,167.0,219,0.0219,total_objective_yuan,78670.67834167031,71223.67611777483,-7447.0022238955235,-7880.964028447089,-7013.040419343958,NO
3.0,7.0,167.0,219,0.0219,terminal_inventory_site1_kg,164.44838173833466,114.86670692189196,-49.581674816442764,-55.936383674083054,-43.226965958802474,NO
3.0,7.0,167.0,219,0.0219,terminal_target_site1_kg,0.0,0.0,0.0,0.0,0.0,NO
3.0,7.0,167.0,219,0.0219,terminal_gap_site1_kg,0.0,0.0,0.0,0.0,0.0,NO
3.0,7.0,167.0,219,0.0219,terminal_surplus_site1_kg,164.44838173833466,114.86670692189196,-49.581674816442764,-55.936383674083054,-43.226965958802474,NO
3.0,7.0,167.0,219,0.0219,site1_cumulative_production_kg,168.74594382034712,112.7877405497617,-55.95820327058558,-60.14285450376303,-51.77355203740812,NO
3.0,7.0,167.0,219,0.0219,site1_last_active_production_kg,29.471020878938408,25.871472069194787,-3.599548809743635,-5.896729873343818,-1.3023677461434513,NO
3.0,7.0,167.0,219,0.0219,terminal_inventory_site2_kg,98.73783858240836,36.15495054714354,-62.58288803526488,-67.59439201240554,-57.57138405812422,NO
3.0,7.0,167.0,219,0.0219,terminal_target_site2_kg,0.0,0.0,0.0,0.0,0.0,NO
3.0,7.0,167.0,219,0.0219,terminal_gap_site2_kg,0.0,0.0,0.0,0.0,0.0,NO
3.0,7.0,167.0,219,0.0219,terminal_surplus_site2_kg,98.73783858240836,36.15495054714354,-62.58288803526488,-67.59439201240554,-57.57138405812422,NO
3.0,7.0,167.0,219,0.0219,site2_cumulative_production_kg,92.52588576133694,59.939324005598955,-32.586561755737996,-35.102221760570494,-30.070901750905502,NO
3.0,7.0,167.0,219,0.0219,site2_last_active_production_kg,15.569532638718936,14.932041119025214,-0.6374915196937113,-2.1088978928024584,0.8339148534150357,NO
3.0,7.0,167.0,219,0.0219,terminal_inventory_site3_kg,31.67156930181395,20.17321632244553,-11.498352979368399,-15.061462222700387,-7.93524373603641,NO
3.0,7.0,167.0,219,0.0219,terminal_target_site3_kg,0.0,0.0,0.0,0.0,0.0,NO
3.0,7.0,167.0,219,0.0219,terminal_gap_site3_kg,0.0,0.0,0.0,0.0,0.0,NO
3.0,7.0,167.0,219,0.0219,terminal_surplus_site3_kg,31.67156930181395,20.17321632244553,-11.498352979368399,-15.061462222700387,-7.93524373603641,NO
3.0,7.0,167.0,219,0.0219,site3_cumulative_production_kg,47.7020281522838,39.40592549167368,-8.296102660610142,-9.54781413770469,-7.044391183515595,NO
3.0,7.0,167.0,219,0.0219,site3_last_active_production_kg,7.335325461526393,9.22427629954443,1.888950838018038,1.2182548698623434,2.5596468061737325,NO
3.0,7.0,167.0,219,0.0219,terminal_inventory_site4_kg,77.08590769431838,62.97204408041927,-14.113863613899136,-19.628695885996304,-8.599031341801968,NO
3.0,7.0,167.0,219,0.0219,terminal_target_site4_kg,0.0,0.0,0.0,0.0,0.0,NO
3.0,7.0,167.0,219,0.0219,terminal_gap_site4_kg,0.0,0.0,0.0,0.0,0.0,NO
3.0,7.0,167.0,219,0.0219,terminal_surplus_site4_kg,77.08590769431838,62.97204408041927,-14.113863613899136,-19.628695885996304,-8.599031341801968,NO
3.0,7.0,167.0,219,0.0219,site4_cumulative_production_kg,82.23001769930988,57.81952401710105,-24.410493682208852,-26.433993837074993,-22.38699352734271,NO
3.0,7.0,167.0,219,0.0219,site4_last_active_production_kg,13.231403713454851,12.929455523950333,-0.3019481895045259,-1.3568007625488208,0.7529043835397689,NO
4.0,1.0,175.0,35,0.0035,production_kg,497.746156398612,413.32463156205796,-84.42152483655408,-103.2640976622285,-65.57895201087968,NO
4.0,1.0,175.0,35,0.0035,stage1_production_kg,120.11999999999992,109.98,-10.139999999999992,-10.139999999999995,-10.139999999999988,NO
4.0,1.0,175.0,35,0.0035,stage2_6_production_kg,377.6261563986122,303.3446315620581,-74.28152483655407,-93.12409766222848,-55.43895201087966,NO
4.0,1.0,175.0,35,0.0035,last_active_stage_production_kg,100.12053350191023,90.57908001486237,-9.541453487047866,-17.300378354484774,-1.7825286196109582,NO
4.0,1.0,175.0,35,0.0035,terminal_inventory_kg,494.7944920093918,376.66815734655125,-118.12633466284055,-130.64425280113483,-105.60841652454627,NO
4.0,1.0,175.0,35,0.0035,terminal_target_kg,549.868851261164,374.76477840581583,-175.104072855348,-175.104072855348,-175.104072855348,NO
4.0,1.0,175.0,35,0.0035,terminal_gap_kg,111.34733335802792,103.92693752596357,-7.4203958320643535,-30.615827535810112,15.775035871681403,NO
4.0,1.0,175.0,35,0.0035,terminal_surplus_kg,1.2837948831751744,27.27157499777603,25.987780114600856,15.925695823320382,36.04986440588133,NO
4.0,1.0,175.0,35,0.0035,ordinary_shortage_kg,50.35787909502054,16.6530692687341,-33.70480982628644,-45.070016152931345,-22.339603499641544,NO
4.0,1.0,175.0,35,0.0035,htt_kg,144.36963539937932,145.73702475956867,1.3673893601893505,-30.438798437318063,33.17357715769676,NO
4.0,1.0,175.0,35,0.0035,operating_cost_yuan,97678.0699482423,87979.94226019322,-9698.127688049039,-11874.670245355017,-7521.585130743061,NO
4.0,1.0,175.0,35,0.0035,total_objective_yuan,209025.40330627016,191906.87978615673,-17118.52352011343,-40673.98731024885,6436.940270021987,NO
4.0,1.0,175.0,35,0.0035,terminal_inventory_site1_kg,245.65110682601298,222.03762454269585,-23.613482283317122,-41.32529781083737,-5.9016667557968745,NO
4.0,1.0,175.0,35,0.0035,terminal_target_site1_kg,237.8396563236572,157.10648585077988,-80.73317047287703,-80.73317047287703,-80.73317047287703,NO
4.0,1.0,175.0,35,0.0035,terminal_gap_site1_kg,17.46207879358381,8.953715568140458,-8.508363225443352,-17.02600518211942,0.009278731232715387,NO
4.0,1.0,175.0,35,0.0035,terminal_surplus_site1_kg,25.27352929593974,73.88485426005641,48.61132496411667,32.4998971599461,64.72275276828724,NO
4.0,1.0,175.0,35,0.0035,site1_cumulative_production_kg,205.94294372180954,168.49976072193311,-37.44318299987646,-47.19179844497219,-27.694567554780733,NO
4.0,1.0,175.0,35,0.0035,site1_last_active_production_kg,42.02220229695582,35.51344610856976,-6.50875618838607,-11.298721267876134,-1.7187911088960064,NO
4.0,1.0,175.0,35,0.0035,terminal_inventory_site2_kg,101.40757973226873,73.30025769471757,-28.107322037551132,-43.443505845838054,-12.771138229264208,NO
4.0,1.0,175.0,35,0.0035,terminal_target_site2_kg,83.11732490566405,49.913941510943694,-33.203383394720284,-33.20338339472029,-33.20338339472028,NO
4.0,1.0,175.0,35,0.0035,terminal_gap_site2_kg,4.5329729082275385,7.712933073559462,3.179960165331923,-2.7685600198682896,9.128480350532136,NO
4.0,1.0,175.0,35,0.0035,terminal_surplus_site2_kg,22.82322773483226,31.099249257333344,8.276021522501086,-4.625389708960906,21.17743275396308,NO
4.0,1.0,175.0,35,0.0035,site2_cumulative_production_kg,122.7239948840401,102.15339674155813,-20.57059814248199,-25.59289145364509,-15.548304831318891,NO
4.0,1.0,175.0,35,0.0035,site2_last_active_production_kg,23.796492841028734,24.384784903858762,0.5882920628300281,-0.8814687394593212,2.0580528651193775,NO
4.0,1.0,175.0,35,0.0035,terminal_inventory_site3_kg,33.38718282751024,9.90231041627854,-23.484872411231695,-30.48800072067742,-16.48174410178597,NO
4.0,1.0,175.0,35,0.0035,terminal_target_site3_kg,28.911870031843115,31.912611986950203,3.000741955107101,3.0007419551071,3.000741955107102,NO
4.0,1.0,175.0,35,0.0035,terminal_gap_site3_kg,3.7009042798163785,22.515799085718356,18.814894805901982,14.633403611157048,22.996386000646915,NO
4.0,1.0,175.0,35,0.0035,terminal_surplus_site3_kg,8.176217075483533,0.5054975150466972,-7.670719560436837,-12.870489331451152,-2.470949789422521,NO
4.0,1.0,175.0,35,0.0035,site3_cumulative_production_kg,65.09377803268113,58.67446042991776,-6.419317602763385,-9.316775107282034,-3.5218600982447366,NO
4.0,1.0,175.0,35,0.0035,site3_last_active_production_kg,11.965684318130112,13.663026337733523,1.6973420196034101,0.1968661601498165,3.1978178790570038,NO
4.0,1.0,175.0,35,0.0035,terminal_inventory_site4_kg,114.34862262359974,71.42796469285922,-42.9206579307405,-63.906210985029006,-21.93510487645199,NO
4.0,1.0,175.0,35,0.0035,terminal_target_site4_kg,200.0,135.83173905714295,-64.16826094285696,-64.16826094285697,-64.16826094285695,NO
4.0,1.0,175.0,35,0.0035,terminal_gap_site4_kg,85.65137737640022,64.74448979854526,-20.906887577854977,-41.74516417044079,-0.0686109852691672,NO
4.0,1.0,175.0,35,0.0035,terminal_surplus_site4_kg,0.0,0.34071543426171375,0.34071543426171375,-0.21343155606362657,0.894862424587054,NO
4.0,1.0,175.0,35,0.0035,site4_cumulative_production_kg,103.98543976008123,83.99701366864898,-19.988426091432306,-24.370829702375843,-15.60602248048877,NO
4.0,1.0,175.0,35,0.0035,site4_last_active_production_kg,22.336154045795542,17.017822664700343,-5.318331381095206,-8.12181888392556,-2.5148438782648515,NO
4.0,2.0,183.0,63,0.0063,production_kg,491.9279901233621,396.2290447085726,-95.69894541478939,-109.09342656871723,-82.30446426086155,NO
4.0,2.0,183.0,63,0.0063,stage1_production_kg,120.1199999999999,109.97999999999982,-10.13999999999999,-10.139999999999993,-10.139999999999986,NO
4.0,2.0,183.0,63,0.0063,stage2_6_production_kg,371.807990123362,286.24904470857274,-85.55894541478933,-98.95342656871719,-72.16446426086148,NO
4.0,2.0,183.0,63,0.0063,last_active_stage_production_kg,100.50745282558704,91.45747698089403,-9.04997584469297,-16.373190761173692,-1.726760928212248,NO
4.0,2.0,183.0,63,0.0063,terminal_inventory_kg,494.5711528488988,369.5104477012201,-125.06070514767855,-135.10988654010214,-115.01152375525496,NO
4.0,2.0,183.0,63,0.0063,terminal_target_kg,562.1471201045067,395.5253647213915,-166.6217553831151,-166.62175538311513,-166.62175538311507,NO
4.0,2.0,183.0,63,0.0063,terminal_gap_kg,123.31763170154684,114.01267956582245,-9.304952135724417,-25.690793627125423,7.0808893556765895,NO
4.0,2.0,183.0,63,0.0063,terminal_surplus_kg,1.5782966182970115,16.23259634916695,14.654299730869942,8.594534422864902,20.714065038874985,NO
4.0,2.0,183.0,63,0.0063,ordinary_shortage_kg,50.074157091795115,20.712397358905882,-29.361759732889197,-35.40718148549274,-23.316337980285656,NO
4.0,2.0,183.0,63,0.0063,htt_kg,120.70533651179515,159.28745878096342,38.58212226916829,19.686555282433595,57.47768925590298,NO
4.0,2.0,183.0,63,0.0063,operating_cost_yuan,94152.73137421277,85582.99866139071,-8569.732712822059,-9621.785492797262,-7517.679932846856,NO
4.0,2.0,183.0,63,0.0063,total_objective_yuan,217470.3630757597,199595.67822721312,-17874.68484854654,-34318.014490911824,-1431.3552061812625,NO
4.0,2.0,183.0,63,0.0063,terminal_inventory_site1_kg,237.96482128905546,214.66559506112006,-23.299226227935485,-37.130587352874144,-9.467865102996825,NO
4.0,2.0,183.0,63,0.0063,terminal_target_site1_kg,249.47261874994376,168.32149889128598,-81.15111985865796,-81.15111985865796,-81.15111985865796,NO
4.0,2.0,183.0,63,0.0063,terminal_gap_site1_kg,26.588874422223945,16.191558145926184,-10.397316276297756,-17.667234982343146,-3.1273975702523655,NO
4.0,2.0,183.0,63,0.0063,terminal_surplus_site1_kg,15.08107696133564,62.535654315760134,47.4545773544245,36.0105710406491,58.898583668199905,NO
4.0,2.0,183.0,63,0.0063,site1_cumulative_production_kg,204.0816120394629,162.5673867462239,-41.514225293239086,-48.18256359695074,-34.84588698952743,NO
4.0,2.0,183.0,63,0.0063,site1_last_active_production_kg,43.166919890423806,37.381181331988664,-5.785738558435118,-9.517909122832112,-2.053567994038123,NO
4.0,2.0,183.0,63,0.0063,terminal_inventory_site2_kg,102.24354787523154,62.04397580721932,-40.199572068012195,-51.672522783251196,-28.726621352773194,NO
4.0,2.0,183.0,63,0.0063,terminal_target_site2_kg,97.10063955789336,60.27810326865804,-36.8225362892352,-36.8225362892352,-36.8225362892352,NO
