path_id,terminal_gap_class,final_target_kg,final_inventory_kg,final_total_margin_kg,final_site_shortfall_kg,final_site_surplus_kg,arrival_stage,final_intensity,final_location,production_last24h_kg,production_last16h_kg,production_last8h_kg,HTT_last24h_kg,ordinary_shortage_last24h_kg,mean_system_electrolyzer_utilization_last16h,final_state_confirmation_timing,total_inventory_minus24h_kg,inventory_minus_target_minus24h_kg,production_minus24h_kg,HTT_minus24h_kg,ordinary_shortage_minus24h_kg,storm_intensity_minus24h,storm_location_minus24h,system_electrolyzer_utilization_minus24h,inventory_site1_minus24h_kg,gap_site1_minus24h_kg,inventory_site2_minus24h_kg,gap_site2_minus24h_kg,inventory_site3_minus24h_kg,gap_site3_minus24h_kg,inventory_site4_minus24h_kg,gap_site4_minus24h_kg,total_inventory_minus16h_kg,inventory_minus_target_minus16h_kg,production_minus16h_kg,HTT_minus16h_kg,ordinary_shortage_minus16h_kg,storm_intensity_minus16h,storm_location_minus16h,system_electrolyzer_utilization_minus16h,inventory_site1_minus16h_kg,gap_site1_minus16h_kg,inventory_site2_minus16h_kg,gap_site2_minus16h_kg,inventory_site3_minus16h_kg,gap_site3_minus16h_kg,inventory_site4_minus16h_kg,gap_site4_minus16h_kg,total_inventory_minus8h_kg,inventory_minus_target_minus8h_kg,production_minus8h_kg,HTT_minus8h_kg,ordinary_shortage_minus8h_kg,storm_intensity_minus8h,storm_location_minus8h,system_electrolyzer_utilization_minus8h,inventory_site1_minus8h_kg,gap_site1_minus8h_kg,inventory_site2_minus8h_kg,gap_site2_minus8h_kg,inventory_site3_minus8h_kg,gap_site3_minus8h_kg,inventory_site4_minus8h_kg,gap_site4_minus8h_kg,total_inventory_minus4h_kg,inventory_minus_target_minus4h_kg,production_minus4h_kg,HTT_minus4h_kg,ordinary_shortage_minus4h_kg,storm_intensity_minus4h,storm_location_minus4h,system_electrolyzer_utilization_minus4h,inventory_site1_minus4h_kg,gap_site1_minus4h_kg,inventory_site2_minus4h_kg,gap_site2_minus4h_kg,inventory_site3_minus4h_kg,gap_site3_minus4h_kg,inventory_site4_minus4h_kg,gap_site4_minus4h_kg,total_inventory_t0h_kg,inventory_minus_target_t0h_kg,production_t0h_kg,HTT_t0h_kg,ordinary_shortage_t0h_kg,storm_intensity_t0h,storm_location_t0h,system_electrolyzer_utilization_t0h,inventory_site1_t0h_kg,gap_site1_t0h_kg,inventory_site2_t0h_kg,gap_site2_t0h_kg,inventory_site3_t0h_kg,gap_site3_t0h_kg,inventory_site4_t0h_kg,gap_site4_t0h_kg
8221,PURE_QUANTITY_SHORTFALL,180.836278269,135.013897521,-45.8223807473,45.8223807473,0,5,3,4,96.9994223176,73.2094223176,0,0,0,0.304734525132,after Stage5,182.014475204,1.17819693502,0,0,0,2,7,0,67.5324378844,3.3453016791,50.3037901125,0,28.6029194459,0,35.5753277609,3.70132720443,160.308409272,-20.5278689967,15.015,0,0,2,5,1,61.5445570449,9.33318251864,45.5081379386,2.26240694465,20.9821334423,1.92920541433,32.2735808462,7.00307411909,194.506903452,13.6706251834,0,0,0,2,7,0,81.8053559616,0,38.7965975233,8.97394735993,28.7176415006,0,45.1873084666,0,168.324523827,-12.5117544414,0,0,0,2,7,0,71.434672143,0,33.3618149146,14.4087299686,24.0038605818,0,39.5241761878,0,135.013897521,-45.8223807473,0,0,0,2,7,0,59.3324378844,11.5453016791,24.1382124302,23.6323324531,19.6429194459,3.26841941071,31.9003277609,7.37632720443
8238,PURE_SPATIAL_MISMATCH,386.76593055,416.802409557,30.0364790063,3.29062263976,33.3271016461,3,4,3,348.667934353,234.787934353,114.667934353,36.3068651206,45.4960659317,0.977305754049,after Stage3,,,,,,,,,,,,,,,,,241.507481134,-145.258449416,8.775,0,0,2,4,0.584415584416,90.0053559616,94.2930938291,64.9621752057,17.4937995792,37.6776415006,0,48.8623084666,36.7821372818,302.134475204,-84.6314553465,15.015,0,0,3,2,1,114.332437884,69.9660119063,81.5037901125,0.952184672406,47.3229194459,0,58.9753277609,26.6691179875,360.901906248,-25.8640243025,13.7224310439,0,5.21888439962,4,1,0.913914821439,174.039303005,10.2591467856,80.5567765597,1.89919822522,35.6520035743,0,70.6538231086,14.9906226398,416.802409557,30.0364790063,15.015,0,1.54554668825,4,1,1,197.439303005,0,96.1567765597,0,40.8525068832,0,82.3538231086,3.29062263976
8245,PURE_QUANTITY_SHORTFALL,552.327963649,416.802409557,-135.525554093,135.525554093,0,3,5,3,348.667934353,234.787934353,114.667934353,55.9434385207,45.4960659317,0.977305754049,after Stage3,,,,,,,,,,,,,,,,,241.507481134,-310.820482515,8.775,0,0,2,4,0.584415584416,90.0053559616,132.56237831,64.9621752057,65.1417270751,37.6776415006,21.2373390345,48.8623084666,91.8790380954,302.134475204,-250.193488445,15.015,0,0,3,2,1,114.332437884,108.235296387,81.5037901125,48.6001121682,47.3229194459,11.5920610891,58.9753277609,81.7660188012,360.901906248,-191.426057401,13.7224310439,0,5.21888439962,4,2,0.913914821439,148.926500134,73.641234137,80.0677322215,50.0361700593,55.3903504898,3.52463004523,76.5173234021,64.2240231599,416.802409557,-135.525554093,15.015,0,1.54554668825,4,2,1,211.233880764,11.3338535073,95.6677322215,34.4361700593,21.683473169,37.2315073661,88.2173234021,52.5240231599
8246,PURE_SPATIAL_MISMATCH,156.407515605,165.544475204,9.13695959899,0.000730915920506,9.13769051491,5,3,3,127.53,103.74,0,5.23552680337,0,0.431818181818,after Stage5,182.014475204,25.606959599,0,0,0,2,5,0,67.5324378844,2.82242946937,50.3037901125,0,28.6029194459,0,35.5753277609,3.54754457604,160.308409272,3.90089366726,15.015,0,0,2,4,1,61.5445570449,8.81031030891,45.5081379386,0,20.9821334423,1.92924556664,32.2735808462,6.84929149069,225.037481134,68.6299655297,8.775,0,0,2,2,0.584415584416,93.5053559616,0,52.3621752057,0,31.0576415006,0,48.1123084666,0,198.85510151,42.4475859049,0,0,0,2,4,0,83.134672143,0,45.9886794538,0,27.2825737251,0,42.4491761878,0,165.544475204,9.13695959899,0,4.29681366012,0,2,4,0,71.0324378844,0,32.4682633092,0,22.9216325892,0,39.122141421,0.000730915920499
8254,PURE_SPATIAL_MISMATCH,316.940731494,473.982328455,157.041596961,0.568523807561,157.610120769,4,4,5,330.978781389,210.858781389,96.1908470363,108.112486879,45.4960659317,0.877700555233,after Stage4,241.507481134,-75.4332503594,8.775,0,0,2,4,0.584415584416,90.0053559616,79.2628077555,64.9621752057,0,37.6776415006,0,48.8623084666,18.5977699741,302.134475204,-14.8062562901,15.015,0,0,3,5,1,114.332437884,54.9357258327,81.5037901125,0,47.3229194459,0,58.9753277609,8.48475067983,416.802409557,99.8616780626,15.015,0,1.54554668825,4,6,1,198.069458796,0,97.2946912662,0,51.1410445997,0,70.2972148951,0,470.687471146,153.746739652,15.015,0,0,3,3,1,219.142106054,0,134.644807974,0,36.2070098749,0,80.6935472434,0,473.982328455,157.041596961,2.925,0,0,3,3,0.194805194805,168.69963991,0.568523807562,135.251640273,0,36.0225515293,0,134.008496744,0
8283,PURE_SPATIAL_MISMATCH,395.525364721,452.415415487,56.8900507659,13.849808019,70.7398587848,5,4,2,354.907934353,240.24,120.12,65.1158605385,59.4930059307,1,after Stage5,182.014475204,-213.510889518,0,0,0,2,5,0,67.5324378844,100.789061007,50.3037901125,9.97431315612,28.6029194459,5.76415351225,35.5753277609,96.9833618424,251.186343625,-144.339021097,15.015,0,0,3,6,1,96.6445570449,71.6769418464,72.8081379386,0,31.9100677951,2.4570051631,49.8235808462,82.735108757,332.295415487,-63.2299492341,15.015,0,0,3,3,1,128.605355962,39.7161429297,76.6334198679,0,46.6655758533,0,80.3910638045,52.1676257988,392.355415487,-3.16994923414,15.015,0,5.2829583731,4,1,1,152.005355962,16.3161429297,77.4879258212,0,51.2301438613,0,111.631989843,20.9266997601,452.415415487,56.8900507659,15.015,0,10.3027948716,4,1,1,206.251535124,0,93.0879258212,0,29.7439646993,4.62310825884,123.331989843,9.22669976013
8309,PURE_SPATIAL_MISMATCH,543.056863022,561.439989894,18.3831268719,29.2756930345,47.6588199064,5,5,2,354.907934353,240.24,120.12,99.1463159131,48.3975803376,1,after Stage5,302.134475204,-240.922387818,15.015,0,0,3,6,1,114.332437884,115.33124859,81.5037901125,14.7810511654,47.3229194459,0,58.9753277609,113.946678762,416.802409557,-126.254453466,15.015,0,1.54554668825,4,3,1,203.413781109,26.2499053661,91.8345565445,4.45028473347,18.3095105744,25.8768181721,103.244561329,69.6774451941,497.911481419,-45.1453816032,15.015,0,0,4,2,1,220.205782447,9.45790402779,97.9249997057,0,45.5286127385,0,134.252086528,38.6699199953,534.6906162,-8.36624682219,15.015,0,0.417042356154,5,1,1,229.473391656,0.190294818696,115.472230809,0,50.1748318198,0,139.570161915,33.3518446076,561.439989894,18.3831268719,15.015,3.88284813055,0,5,1,1,236.888309267,0,121.848628324,0,59.0567388144,0,143.646313488,29.2756930345
8332,PURE_QUANTITY_SHORTFALL,423.861526765,274.578409272,-149.283117493,149.283117493,0,4,4,4,138.06,138.06,120.12,37.5129604099,39.0109281376,0.574675324675,after Stage4,241.507481134,-182.354045631,8.775,0,0,2,4,0.584415584416,90.0053559616,78.5576244788,64.9621752057,67.5968133612,37.6776415006,3.23554071214,48.8623084666,32.9640670785,182.014475204,-241.847051561,0,0,0,2,6,0,67.5324378844,101.030542556,50.3037901125,82.2551984544,28.6029194459,12.3102627668,35.5753277609,46.2510477842,154.458409272,-269.403117493,15.015,0,0,2,4,1,55.6945570449,112.868423396,45.5081379386,87.0508506283,20.9821334423,19.9310487704,32.2735808462,49.5527946989,214.518409272,-209.343117493,15.015,9.51995730644,1.54554668825,3,2,1,115.698122471,52.8648579697,33.1151348352,99.4438537317,20.8221761359,20.0910060768,44.8829758302,36.9433997149,274.578409272,-149.283117493,15.015,0,12.6236463422,3,2,1,139.098122471,29.4648579697,48.7151348352,83.8438537317,30.1821761359,10.7310060768,56.5829758302,25.2433997149
8334,MIXED_QUANTITY_AND_SPATIAL,156.407515605,106.282481134,-50.1250344703,55.0688127709,4.94377830058,4,3,3,8.775,8.775,0,0,0,0.036525974026,after Stage4,241.507481134,85.0999655297,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,25.606959599,0,0,0,2,6,0,67.5324378844,2.82242946937,50.3037901125,0,28.6029194459,0,35.5753277609,3.54754457604,145.293409272,-11.1141063327,8.775,0,0,2,7,0.584415584416,55.6945570449,14.6603103089,41.6081379386,0,18.6421334423,4.26924556664,29.3485808462,9.77429149069,139.118470862,-17.2890447429,0,0,0,2,7,0,53.3672043028,16.987663051,40.0553429076,0,17.6510104569,5.26036855207,28.0449131946,11.0779591424,106.282481134,-50.1250344703,0,0,0,2,7,0,40.8553559616,29.4995113922,28.9621752057,0,14.6776415006,8.23373750838,21.7873084666,17.3355638703
8357,PURE_SPATIAL_MISMATCH,543.056863022,560.233105407,17.1762423844,34.1486126043,51.3248549887,5,5,2,351.024408095,240.24,120.12,68.9056158944,51.0742221077,1,after Stage5,302.134475204,-240.922387818,15.015,0,0,3,6,1,114.332437884,115.33124859,81.5037901125,14.7810511654,47.3229194459,0,58.9753277609,113.946678762,367.422817367,-175.634045655,15.015,0,0,3,5,1,143.444557045,86.21912943,104.008137939,0,46.7465415374,0,73.2235808462,99.6984256767,461.782762489,-81.2741005331,15.015,0,3.81113053783,4,4,1,210.802822005,18.8608644701,89.684239101,6.60060217695,32.635326759,11.5510019875,128.660374624,44.2616318986,510.850180123,-32.206682899,15.015,0,2.1904139163,5,3,1,228.873371918,0.790314557245,105.284239101,0,41.995326759,2.19100198747,134.697242346,38.2247641774,560.233105407,17.1762423844,15.015,0,5.16370033934,5,3,1,252.273371918,0,110.670055858,0,58.516283712,0,138.773393919,34.1486126043
8384,MIXED_QUANTITY_AND_SPATIAL,386.76593055,371.306343625,-15.4595869254,31.5594161696,16.0998292442,3,4,3,348.667934353,234.787934353,114.667934353,150.457864914,0,0.977305754049,after Stage3,,,,,,,,,,,,,,,,,241.507481134,-145.258449416,8.775,0,0,2,4,0.584415584416,90.0053559616,94.2930938291,64.9621752057,17.4937995792,37.6776415006,0,48.8623084666,36.7821372818,302.134475204,-84.6314553465,15.015,0.551056619625,0,3,3,1,209.943464044,0,30.3147827656,52.1411920194,2.90090063281,31.4661595934,58.9753277609,26.6691179875,324.402726707,-62.363203843,13.7224310439,0,0,3,2,0.913914821439,211.454904367,0,46.5414573059,35.914517479,3.18801624106,31.1790439852,63.2183487934,22.426096955,371.306343625,-15.4595869254,15.015,18.8671719309,0,3,2,1,184.208744451,0.089705339925,60.2781032687,22.1778715163,25.0752209128,9.2918393134,101.744274993,0
8395,PURE_QUANTITY_SHORTFALL,543.056863022,371.306343625,-171.750519397,171.750519397,0,4,5,2,234.787934353,234.787934353,120.12,44.3324966288,39.0109281376,0.977305754049,after Stage4,241.507481134,-301.549381888,8.775,0,0,2,4,0.584415584416,90.0053559616,139.658330513,64.9621752057,31.3226660723,37.6776415006,6.50868724586,48.8623084666,124.059698056,182.014475204,-361.042387818,0,0,0,2,7,0,67.5324378844,162.13124859,50.3037901125,45.9810511654,28.6029194459,15.5834093005,35.5753277609,137.346678762,251.186343625,-291.870519397,15.015,0,0,3,5,1,99.9249109783,129.738775497,66.8878933762,29.3969479018,28.6297138616,15.5566148848,55.7438254087,117.178181114,311.246343625,-231.810519397,15.015,0,1.54554668825,4,2,1,153.441321936,76.2223645384,62.6118075333,33.6730337447,22.7339015716,21.4524271748,72.4593125835,100.462693939,371.306343625,-171.750519397,15.015,0,12.6236463422,4,2,1,176.841321936,52.8223645384,78.2118075333,18.0730337447,32.0939015716,12.0924271748,84.1593125835,88.7626939395
8399,PURE_SPATIAL_MISMATCH,142.923283799,143.889777824,0.966494025318,19.7256122071,20.6921062325,5,3,1,102.950302621,79.1603026206,0,0,0,0.329505089163,after Stage5,184.939475204,42.0161914047,0,0,0,2,2,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,38.5003277609,16.0506122071,163.233409272,20.310125473,15.015,0,0,2,3,1,61.5445570449,2.27993059915,45.5081379386,0,20.9821334423,0,35.1985808462,19.3523591218,203.382783755,60.459499956,0,0,0,2,1,0,87.6553559616,0,41.2374778263,0,26.3776415006,0,48.1123084666,6.43863150142,177.20040413,34.2771203312,0,0,0,2,6,0,77.284672143,0,35.8026952176,0,21.6638605818,0,42.4491761878,12.1017637802,143.889777824,0.966494025318,0,0,0,2,6,0,65.1824378844,0,26.5790927331,0,17.3029194459,0,34.8253277609,19.7256122071
8440,MIXED_QUANTITY_AND_SPATIAL,423.861526765,416.802409557,-7.05911720864,42.2401159909,35.1809987822,3,4,4,348.667934353,234.787934353,114.667934353,81.3887018915,45.4960659317,0.977305754049,after Stage3,,,,,,,,,,,,,,,,,241.507481134,-182.354045631,8.775,0,0,2,4,0.584415584416,90.0053559616,78.5576244788,64.9621752057,67.5968133612,37.6776415006,3.23554071214,48.8623084666,32.9640670785,302.134475204,-121.727051561,15.015,0.78708752053,0,3,7,1,158.990487598,9.572492842,81.5037901125,51.0551984544,2.6648697319,38.2483124808,58.9753277609,22.8510477842,360.901906248,-62.9596205175,13.7224310439,14.4177257932,5.21888439962,4,5,0.913914821439,165.377301214,3.1856792267,77.3863243197,55.1726642472,33.0452271601,7.86795505258,85.0930535541,0,416.802409557,-7.05911720865,15.015,0,1.54554668825,4,5,1,188.777301214,0,92.9863243197,39.5726642472,38.245730469,2.66745174372,96.7930535541,0
8456,PURE_SPATIAL_MISMATCH,332.579156112,444.377573667,111.798417555,6.30932111115,118.107738666,5,5,6,354.907934353,240.24,120.12,52.060263593,51.455164111,1,after Stage5,182.014475204,-150.564680909,0,0,0,2,3,0,67.5324378844,113.578093841,50.3037901125,0,28.6029194459,1.76268572033,35.5753277609,46.25103641,251.186343625,-81.3928124877,15.015,0,0,3,1,1,96.6445570449,84.4659746808,72.8081379386,0,31.9100677951,0,49.8235808462,32.0027833246,332.295415487,-0.283740625228,15.015,0,0,3,2,1,145.276483313,35.8340484128,72.5933615912,0,29.994448502,0.371156664216,84.4311220811,0,388.678514803,56.0993586909,15.015,0,4.49005998475,4,5,1,185.29680594,0,88.1933615912,0,19.057225191,11.3083799752,96.1311220811,0,444.377573667,111.798417555,15.015,0,8.91522269204,4,5,1,208.69680594,0,103.793361591,0,24.0562840551,6.30932111115,107.831122081,0
8468,MIXED_QUANTITY_AND_SPATIAL,180.836278269,161.720751477,-19.1155267916,22.1011802928,2.98565350128,4,3,4,64.2132703427,64.2132703427,53.0982703427,1.38627250897,0,0.26728800509,after Stage4,241.507481134,60.6712028657,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,0,182.014475204,1.17819693502,0,0,0,2,3,0,67.5324378844,3.3453016791,50.3037901125,0,28.6029194459,0,35.5753277609,3.70132720443,147.633409272,-33.2028689967,11.115,0,0,2,5,0.74025974026,55.6945570449,15.1831825186,40.2218654297,7.54867945362,22.3684059513,0.542932905357,29.3485808462,9.92807411909,179.159357603,-1.67692066611,8.775,0,0,2,3,0.584415584416,76.7672043028,0,38.6690703986,9.10147448468,23.9781697066,0,39.7449131946,0,161.720751477,-19.1155267916,0,0,0,2,3,0,70.8777395635,7.1054273576e-13,27.5759026967,20.1946421865,21.0048007503,1.9065381063,42.2623084666,0
8483,PURE_SPATIAL_MISMATCH,316.940731494,332.295415487,15.3546839933,0.642841002288,15.9975249956,4,4,5,234.787934353,234.787934353,120.12,54.2383923875,0,0.977305754049,after Stage4,241.507481134,-75.4332503594,8.775,0,0,2,4,0.584415584416,90.0053559616,79.2628077555,64.9621752057,0,37.6776415006,0,48.8623084666,18.5977699741,182.014475204,-134.92625629,0,0,0,2,6,0,67.5324378844,101.735725833,50.3037901125,0.451226747187,28.6029194459,0.854553030433,35.5753277609,31.8847506798,251.186343625,-65.7543878691,15.015,0,0,3,5,1,99.9249109783,69.3432527388,66.8878933762,0,28.6297138616,0.827758614736,55.7438254087,11.716253032,305.071405215,-11.8693262793,15.015,0,0,3,2,1,157.737171056,11.5309926611,48.6347028608,2.12031399894,24.2611924689,5.19628000745,74.4383388289,0,332.295415487,15.3546839933,15.015,0,0,3,2,1,168.625322715,0.642841002288,53.1415351589,0,30.6478235126,0,79.8807341009,0
8534,PURE_SPATIAL_MISMATCH,552.327963649,569.628241832,17.3002781828,4.0614140097,21.3616921925,6,5,3,342.321898207,222.201898207,102.081898207,115.168404317,0,0.924916326203,after Stage6,371.306343625,-181.021620024,15.015,0,0,3,3,1,143.444557045,79.1231772264,104.008137939,26.0957643422,50.6300677951,8.28491273999,73.2235808462,67.5177657158,452.415415487,-99.9125481619,15.015,0,0,4,2,1,220.738257227,1.82947704471,102.963482021,27.1404202594,20.0526745884,38.8623059466,108.661001651,32.0803449111,513.042409557,-39.2855540926,15.015,0,0,4,2,1,230.396472033,0,128.646478,1.45742428045,30.6101616966,28.3048188385,123.389297827,17.3520487353,528.265059681,-24.062903968,7.75329406251,0,0,4,1,0.516369900933,217.465313851,5.10242041986,136.002473926,0,47.1649530444,11.7500274907,127.632318859,13.1090277028,569.628241832,17.3002781828,15.015,0,0,4,1,1,231.757020013,0,129.146283921,0.95761835973,71.0873869863,0,137.637550912,3.10379564997
8558,MIXED_QUANTITY_AND_SPATIAL,180.565756528,161.055071273,-19.5106852551,29.7075122883,10.1968270332,4,3,2,63.5475901383,63.5475901383,52.4325901383,1.03349081966,0,0.264517108468,after Stage4,241.507481134,60.9417246066,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,6.77945909854,182.014475204,1.44871867585,0,0,0,2,3,0,67.5324378844,16.7483548688,50.3037901125,0,28.6029194459,0,35.5753277609,20.0664398043,147.633409272,-32.9323472559,11.115,0,0,2,4,0.74025974026,55.6945570449,28.5862357084,40.574647119,0,22.015624262,0,29.3485808462,26.2931867189,181.418677398,0.852920870339,8.95520653641,0,0,2,2,0.596417351742,76.7672043028,7.51358845041,39.0218520879,0,25.8847078129,0,39.7449131946,15.8968543706,161.055071273,-19.5106852551,0,0,0,2,2,0,70.8777395635,13.4030531897,27.928684386,0,22.9113388566,0,39.3373084666,16.3044590985
8578,PURE_SPATIAL_MISMATCH,142.923283799,162.496992527,19.5737087276,12.2886315014,31.862340229,4,3,1,64.9895113922,64.9895113922,41.1995113922,5.89373750838,0,0.270519111689,after Stage4,241.507481134,98.5841973354,8.775,0,0,2,4,0.584415584416,90.0053559616,0,64.9621752057,0,37.6776415006,0,48.8623084666,5.68863150142,182.014475204,39.0911914047,0,0,0,2,3,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,18.9756122071,160.308409272,17.385125473,15.015,0,0,2,3,1,61.5445570449,2.27993059915,45.5081379386,0,20.9821334423,0,32.2735808462,22.2773591218,189.233470862,46.3101870628,8.775,0,0,2,4,0.584415584416,82.6172043028,0,43.9553429076,0,19.9910104569,0,42.6699131946,11.8810267735,162.496992527,19.5737087276,0,5.89373750838,0,2,4,0,70.3548673538,0,26.9684376973,0,22.9113790089,0,42.2623084666,12.2886315014
8598,PURE_SPATIAL_MISMATCH,423.861526765,440.838697505,16.9771707397,33.7888070279,50.7659777676,6,4,4,354.907934353,234.787934353,114.667934353,56.2125486062,78.3973538801,0.977305754049,after Stage6,151.533409272,-272.328117493,15.015,0,0,2,7,1,55.6945570449,112.868423396,45.5081379386,87.0508506283,20.9821334423,19.9310487704,29.3485808462,52.4777946989,232.642481134,-191.219045631,15.015,0,0,3,7,1,116.382415311,52.1805651292,64.0621752057,68.4968133612,7.01058215089,33.9026000618,45.1873084666,36.6390670785,352.762481134,-71.0990456307,15.015,0,10.3027948716,4,5,1,188.959743269,0,76.8024500797,55.7565384872,18.4129793193,22.5002028934,68.5873084666,13.2390670785,389.891255982,-33.9702707831,13.7224310439,0,2.41836149679,4,6,0.913914821439,197.930156268,0,90.6942887808,41.8646997861,28.1885716621,12.7246105506,73.078239271,8.74813627416,440.838697505,16.9771707397,15.015,0,0.819342609509,4,6,1,218.071862429,0,106.294288781,26.2646997861,33.389074971,7.52410724171,83.0834713238,0
8611,MIXED_QUANTITY_AND_SPATIAL,374.764778406,348.862481134,-25.9022972713,44.1688953611,18.2665980898,5,4,1,251.355,240.24,120.12,58.4393217226,59.4930059307,1,after Stage5,182.014475204,-192.750303202,0,0,0,2,5,0,67.5324378844,89.5740479664,50.3037901125,0,28.6029194459,3.30969254102,35.5753277609,100.256411296,147.633409272,-227.131369134,11.115,0,0,2,6,0.74025974026,55.6945570449,101.411928806,41.6081379386,8.30580357232,20.9821334423,10.9304785446,29.3485808462,106.483158211,228.742481134,-146.022297271,15.015,0,0,3,5,1,96.892744807,60.2137410438,47.7944301074,2.11951140359,22.3477275568,9.56488443017,61.7075786633,74.1241603938,288.802481134,-85.9622972713,15.015,0,5.2829583731,4,3,1,122.774416346,34.332069505,55.7196625294,0,29.226056018,2.68655596895,81.0823462413,54.7493928158,348.862481134,-25.9022972713,15.015,0,10.3027948716,4,3,1,168.69963991,0,48.7944389656,1.1195025453,38.586056018,0,92.7823462413,43.0493928158
8612,PURE_SPATIAL_MISMATCH,142.923283799,157.457024364,14.5337405654,20.605112806,35.1388533715,5,3,1,119.442549161,100.41403659,5.44903658978,0.179895639318,0,0.417973845279,after Stage5,182.014475204,39.0911914047,0,0,0,2,4,0,67.5324378844,0,50.3037901125,0,28.6029194459,0,35.5753277609,18.9756122071,155.546921843,12.6236380439,15.015,0,0,2,6,1,56.7830696158,7.04141802823,45.5081379386,0,20.9821334423,0,32.2735808462,22.2773591218,211.500993705,68.5777099064,0,0,0,2,5,0,82.8938685325,0,52.3621752057,0,31.0576415006,0,45.1873084666,9.36363150142,190.76765067,47.8443668714,0,0,0,2,3,0,75.7759432818,0,46.7474969577,0,26.5237562212,0,41.7204542098,12.8304857583,157.457024364,14.5337405654,0,0,0,2,3,0,63.6737090232,0.150778620854,37.5238944732,0,22.1628150852,0,34.0966057828,20.4543341852
8625,PURE_SPATIAL_MISMATCH,386.76593055,448.53188923,61.7659586793,18.7896377373,80.5555964167,4,4,3,351.024408095,230.904408095,120.12,46.879965042,0,0.961140559836,after Stage4,241.507481134,-145.258449416,8.775,0,0,2,4,0.584415584416,90.0053559616,94.2930938291,64.9621752057,17.4937995792,37.6776415006,0,48.8623084666,36.7821372818,302.134475204,-84.6314553465,15.015,0,0,3,4,1,114.332437884,69.9660119063,81.5037901125,0.952184672406,47.3229194459,0,58.9753277609,26.6691179875,367.422817367,-19.3431131831,15.015,0,0,3,5,1,145.433375558,38.8650742328,104.008137939,0,44.7577230244,0,73.2235808462,12.4208649021,421.307878957,34.5419484067,15.015,0,0,3,2,1,158.118901331,26.1795484593,110.195729656,0,24.4821882457,9.88487198052,128.511059724,0,448.53188923,61.7659586793,15.015,0,0,3,2,1,169.00705299,15.2913968005,114.702561954,0,30.8688192894,3.49824093682,133.953454996,0
8644,PURE_SPATIAL_MISMATCH,395.525364721,410.862409557,15.3370448351,22.0438037317,37.3808485669,6,4,2,354.907934353,234.787934353,114.667934353,65.0670655423,45.4960659317,0.977305754049,after Stage6,154.458409272,-241.066955449,15.015,0,0,2,7,1,55.6945570449,112.626941846,45.5081379386,14.76996533,20.9821334423,13.3849395159,32.2735808462,100.285108757,235.567481134,-159.957883587,15.015,0,0,3,7,1,117.886000098,50.4354987936,64.0621752057,0,5.50699736452,28.8600755937,48.1123084666,84.4463811367,296.194475204,-99.3308895176,15.015,0,0,3,5,1,142.21308202,26.1084168708,80.6037901125,0,15.1522753099,19.2147976483,58.2253277609,74.3333618424,354.961906248,-40.5634584737,13.7224310439,0,5.21888439962,4,2,0.913914821439,164.906645631,3.41485326004,62.0738050956,0,27.097891763,7.26918119513,100.883563758,31.6751258454,410.862409557,15.3370448351,15.015,0,1.54554668825,4,2,1,188.306645631,0,77.6738050956,0,32.2983950719,2.06867788628,112.583563758,19.9751258454
8656,PURE_SPATIAL_MISMATCH,316.940731494,488.963122523,172.022391029,2.29006001584,174.312451045,6,4,5,265.540305156,145.420305156,71.4405751892,29.2601702291,0,0.605312625525,after Stage6,367.422817367,50.4820858732,15.015,0,0,3,5,1,143.444557045,25.8236066722,104.008137939,0,46.7465415374,0,73.2235808462,0,448.53188923,131.591157736,15.015,0,0,3,4,1,175.405355962,0,122.562175206,0,61.5020495957,0,89.0623084666,0,463.018613266,146.077881772,12.675,0,0,3,3,0.844155844156,169.587249664,0,141.505035766,0,26.4023455322,3.05512694412,125.523982303,0,458.499433725,141.558702231,2.925,0,0,3,2,0.194805194805,166.857662663,2.41050105365,138.57273763,0,23.3020300966,6.15544237979,129.767003336,0,488.963122523,172.022391029,15.015,0,0,3,2,1,178.983269211,0,143.040205463,0,27.1674124605,2.29006001584,139.772235389,0
