initial_state_id,feature_name,sample_count,mean,std,q50,q90,q95,q99,q995,maximum,CVaR95,CVaR99,CVaR995
1,loss_T25,15000,1670.11536050914,24689.3055617638,0,0,0,1023.36209302751,75137.156166534,841101.793789793,1670.11536050914,166673.178216782,308917.744865889
1,loss_T50,15000,356.007356836211,8223.92899901766,0,0,0,788.697307533074,1774.64111956885,467172.296798365,356.007356836211,35355.6797361003,69467.7692100873
1,loss_T75,15000,171.707808557839,4575.1043842688,0,0,0,783.407399209922,1641.63063995965,278617.681858229,171.707808557839,16936.3064015263,32667.4195917321
1,loss_T100,15000,155.814884544459,4086.02773803282,0,0,0,783.407399209922,1641.63063995965,278617.681858229,155.814884544459,15347.0140001883,29489.899387357
1,audit_unique_D_count,1,168,0,168,168,168,168,168,168,168,168,168
1,audit_unique_A_count,1,37,0,37,37,37,37,37,37,37,37,37
1,audit_unique_Ctilde_count,1,213,0,213,213,213,213,213,213,213,213,213
1,audit_unique_joint_D_A_Ctilde_count,1,255,0,255,255,255,255,255,255,255,255,255
1,audit_zero_demand_share,1,0.981533333333333,0,0.981533333333333,0.981533333333333,0.981533333333333,0.981533333333333,0.981533333333333,0.981533333333333,0.981533333333333,0.981533333333333,0.981533333333333
1,audit_fully_unreachable_demand_share,1,0,0,0,0,0,0,0,0,0,0,0
1,audit_full_capacity_positive_loss_share,1,0.0184,0,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184,0.0184
1,audit_tail95_threshold_loss_T50,1,0,0,0,0,0,0,0,0,0,0,0
