distribution_scope,state_i,state_j,repeat_count,sample_count_per_state,median_energy_distance,minimum_energy_distance,maximum_energy_distance,IQR_energy_distance,seed_rule
tail95,28,29,10,750,9.20802716212477,9.20802716212477,9.20802716212477,0,20260300 + repeat*100 + state
bulk,28,30,10,1000,2.93339308086232,2.74280403055935,3.03422225011327,0.137236998655798,20260300 + repeat*100 + state
tail95,28,30,10,750,9.94782530984182,9.94782530984182,9.94782530984182,0,20260300 + repeat*100 + state
bulk,28,31,10,1000,2.792399191189,2.71926294446651,2.96854974862945,0.0741466111023716,20260300 + repeat*100 + state
tail95,28,31,10,750,9.34696886011469,9.34696886011469,9.34696886011469,0,20260300 + repeat*100 + state
bulk,28,32,10,1000,2.17560353286532,2.08985324754965,2.38525570665642,0.114136155611256,20260300 + repeat*100 + state
tail95,28,32,10,750,8.04015039559411,8.04015039559411,8.04015039559411,0,20260300 + repeat*100 + state
bulk,28,33,10,1000,1.54534512989335,1.47854843299436,1.63822648704019,0.0800715539644872,20260300 + repeat*100 + state
tail95,28,33,10,750,5.93192260357248,5.93192260357248,5.93192260357248,0,20260300 + repeat*100 + state
bulk,28,34,10,1000,0.803782009174645,0.657114605734766,0.875003717131494,0.0443224668605651,20260300 + repeat*100 + state
tail95,28,34,10,750,3.84100021017284,3.84100021017284,3.84100021017284,0,20260300 + repeat*100 + state
bulk,28,35,10,1000,0.32083094148568,0.241462575069706,0.356513510339374,0.047690936100012,20260300 + repeat*100 + state
tail95,28,35,10,750,2.21022019848774,2.21022019848774,2.21022019848774,0,20260300 + repeat*100 + state
bulk,29,1,10,1000,8.87484645544625,8.60797326451142,9.10506850747721,0.267769930788525,20260300 + repeat*100 + state
tail95,29,1,10,750,20.3298571539106,20.3298571539106,20.3298571539106,0,20260300 + repeat*100 + state
bulk,29,2,10,1000,8.81492664061864,8.51543897406263,9.08519698346589,0.223879392922607,20260300 + repeat*100 + state
tail95,29,2,10,750,20.3165278132822,20.3165278132822,20.3165278132822,0,20260300 + repeat*100 + state
bulk,29,3,10,1000,8.84670317065521,8.59580534145226,9.16590774310985,0.141127117928901,20260300 + repeat*100 + state
tail95,29,3,10,750,20.4965431480419,20.4965431480419,20.4965431480419,0,20260300 + repeat*100 + state
bulk,29,4,10,1000,8.85442696188131,8.5761573360682,9.10170941607377,0.210523320232245,20260300 + repeat*100 + state
tail95,29,4,10,750,20.4466547661549,20.4466547661549,20.4466547661549,0,20260300 + repeat*100 + state
bulk,29,5,10,1000,8.92005218755894,8.59961897868418,9.12320857681001,0.197965902896961,20260300 + repeat*100 + state
tail95,29,5,10,750,20.9950886841745,20.9950886841745,20.9950886841745,0,20260300 + repeat*100 + state
bulk,29,6,10,1000,8.95209259870474,8.69505750778792,9.15925304191259,0.18908903035468,20260300 + repeat*100 + state
tail95,29,6,10,750,21.3303168889945,21.3303168889945,21.3303168889945,0,20260300 + repeat*100 + state
bulk,29,7,10,1000,9.00801720300064,8.71557834244813,9.11845983398016,0.227013916549305,20260300 + repeat*100 + state
tail95,29,7,10,750,21.6248133291577,21.6248133291577,21.6248133291577,0,20260300 + repeat*100 + state
bulk,29,8,10,1000,6.52239706689805,6.12460492936269,6.81721218571212,0.27687749524884,20260300 + repeat*100 + state
tail95,29,8,10,750,17.6550747811485,17.6550747811485,17.6550747811485,0,20260300 + repeat*100 + state
bulk,29,9,10,1000,6.47137286293166,6.1867854213015,6.75160696927085,0.158570284241002,20260300 + repeat*100 + state
tail95,29,9,10,750,17.1608990973658,17.1608990973658,17.1608990973658,0,20260300 + repeat*100 + state
bulk,29,10,10,1000,6.59857543726506,6.13547805917336,6.91782998745114,0.129929207509241,20260300 + repeat*100 + state
tail95,29,10,10,750,17.3314770524462,17.3314770524462,17.3314770524462,0,20260300 + repeat*100 + state
bulk,29,11,10,1000,6.75110730244446,6.29737450099251,7.01168126949722,0.26756595988067,20260300 + repeat*100 + state
tail95,29,11,10,750,17.8056722985977,17.8056722985977,17.8056722985977,0,20260300 + repeat*100 + state
bulk,29,12,10,1000,7.17099549182592,6.83109778336031,7.41763843839286,0.173701064934753,20260300 + repeat*100 + state
tail95,29,12,10,750,18.2695560854485,18.2695560854485,18.2695560854485,0,20260300 + repeat*100 + state
bulk,29,13,10,1000,7.5892236535998,7.31676438212395,8.03597117732941,0.296282171343139,20260300 + repeat*100 + state
tail95,29,13,10,750,19.0914526693142,19.0914526693142,19.0914526693142,0,20260300 + repeat*100 + state
bulk,29,14,10,1000,8.03454593450509,7.78999126951764,8.25420435267152,0.322978419942102,20260300 + repeat*100 + state
tail95,29,14,10,750,19.5849111594308,19.5849111594308,19.5849111594308,0,20260300 + repeat*100 + state
bulk,29,15,10,1000,2.52717358293147,2.34540103755681,2.79995193149017,0.0998274578982414,20260300 + repeat*100 + state
tail95,29,15,10,750,11.9229073107179,11.9229073107179,11.9229073107179,0,20260300 + repeat*100 + state
bulk,29,16,10,1000,2.47197714801515,2.20255187189591,2.69092230696297,0.21570957205415,20260300 + repeat*100 + state
tail95,29,16,10,750,11.47474013939,11.47474013939,11.47474013939,0,20260300 + repeat*100 + state
bulk,29,17,10,1000,2.62501444435384,2.30233545138549,2.80101614704237,0.17137949717965,20260300 + repeat*100 + state
tail95,29,17,10,750,10.9531787565046,10.9531787565046,10.9531787565046,0,20260300 + repeat*100 + state
bulk,29,18,10,1000,2.99690698961971,2.80890120276183,3.13888657501363,0.0951576248204566,20260300 + repeat*100 + state
tail95,29,18,10,750,10.7099132350691,10.7099132350691,10.7099132350691,0,20260300 + repeat*100 + state
bulk,29,19,10,1000,3.61980514622446,3.0992472934958,3.87559091710358,0.117251877352452,20260300 + repeat*100 + state
tail95,29,19,10,750,11.2102834275133,11.2102834275133,11.2102834275133,0,20260300 + repeat*100 + state
bulk,29,20,10,1000,4.4410211542206,4.05654124988309,4.82135340737544,0.23584367739296,20260300 + repeat*100 + state
tail95,29,20,10,750,12.662754349487,12.662754349487,12.662754349487,0,20260300 + repeat*100 + state
bulk,29,21,10,1000,5.43660357507701,5.23231561103837,5.62569369600361,0.195970766140809,20260300 + repeat*100 + state
tail95,29,21,10,750,14.4329164148931,14.4329164148931,14.4329164148931,0,20260300 + repeat*100 + state
bulk,29,22,10,1000,0.354380727711956,0.260995070640527,0.416214345727238,0.0511465312987487,20260300 + repeat*100 + state
tail95,29,22,10,750,3.73949390132111,3.73949390132111,3.73949390132111,0,20260300 + repeat*100 + state
bulk,29,23,10,1000,0.293752088976748,0.146634517951873,0.402069262949761,0.0606941913497081,20260300 + repeat*100 + state
tail95,29,23,10,750,4.07830161571485,4.07830161571485,4.07830161571485,0,20260300 + repeat*100 + state
bulk,29,24,10,1000,0.403546198121286,0.32174738218336,0.440511608083487,0.0748286602710819,20260300 + repeat*100 + state
tail95,29,24,10,750,3.91980518734471,3.91980518734471,3.91980518734471,0,20260300 + repeat*100 + state
bulk,29,25,10,1000,0.622191134718002,0.490871067742016,0.679640242449314,0.0561532606778774,20260300 + repeat*100 + state
tail95,29,25,10,750,4.87550312944155,4.87550312944155,4.87550312944155,0,20260300 + repeat*100 + state
