path_id,base_frozen_tail_group,base_terminal_site_gap_kg,selection_rank,selection_rule
8169,NORMAL95,0.0,7802,retrospective Base terminal_site_gap rank; ties path_id
8170,NORMAL95,0.0,7803,retrospective Base terminal_site_gap rank; ties path_id
8171,NORMAL95,0.0,7804,retrospective Base terminal_site_gap rank; ties path_id
8172,NORMAL95,0.0,7805,retrospective Base terminal_site_gap rank; ties path_id
8173,NORMAL95,0.0,7806,retrospective Base terminal_site_gap rank; ties path_id
8174,NORMAL95,0.0,7807,retrospective Base terminal_site_gap rank; ties path_id
8175,NORMAL95,0.0,7808,retrospective Base terminal_site_gap rank; ties path_id
8176,NORMAL95,0.0,7809,retrospective Base terminal_site_gap rank; ties path_id
8177,NORMAL95,0.0,7810,retrospective Base terminal_site_gap rank; ties path_id
8178,NORMAL95,0.0,7811,retrospective Base terminal_site_gap rank; ties path_id
8179,NORMAL95,0.0,7812,retrospective Base terminal_site_gap rank; ties path_id
8180,NORMAL95,0.0,7813,retrospective Base terminal_site_gap rank; ties path_id
8181,NORMAL95,0.0,7814,retrospective Base terminal_site_gap rank; ties path_id
8182,NORMAL95,0.0,7815,retrospective Base terminal_site_gap rank; ties path_id
8183,NORMAL95,0.0,7816,retrospective Base terminal_site_gap rank; ties path_id
8184,NORMAL95,0.0,7817,retrospective Base terminal_site_gap rank; ties path_id
8185,NORMAL95,0.0,7818,retrospective Base terminal_site_gap rank; ties path_id
8186,NORMAL95,0.0,7819,retrospective Base terminal_site_gap rank; ties path_id
8187,NORMAL95,0.0,7820,retrospective Base terminal_site_gap rank; ties path_id
8188,NORMAL95,0.0,7821,retrospective Base terminal_site_gap rank; ties path_id
8189,NORMAL95,0.0,7822,retrospective Base terminal_site_gap rank; ties path_id
8190,NORMAL95,0.0,7823,retrospective Base terminal_site_gap rank; ties path_id
8191,NORMAL95,0.0,7824,retrospective Base terminal_site_gap rank; ties path_id
8192,NORMAL95,0.0,7825,retrospective Base terminal_site_gap rank; ties path_id
8193,NORMAL95,0.0,7826,retrospective Base terminal_site_gap rank; ties path_id
8194,NORMAL95,0.0,7827,retrospective Base terminal_site_gap rank; ties path_id
8195,NORMAL95,0.0,7828,retrospective Base terminal_site_gap rank; ties path_id
8196,NORMAL95,0.0,7829,retrospective Base terminal_site_gap rank; ties path_id
8197,NORMAL95,0.0,7830,retrospective Base terminal_site_gap rank; ties path_id
8198,NORMAL95,0.0,7831,retrospective Base terminal_site_gap rank; ties path_id
8199,NORMAL95,0.0,7832,retrospective Base terminal_site_gap rank; ties path_id
8200,NORMAL95,0.0,7833,retrospective Base terminal_site_gap rank; ties path_id
8201,NORMAL95,0.0,7834,retrospective Base terminal_site_gap rank; ties path_id
8202,NORMAL95,0.0,7835,retrospective Base terminal_site_gap rank; ties path_id
8203,NORMAL95,0.0,7836,retrospective Base terminal_site_gap rank; ties path_id
8204,NORMAL95,0.0,7837,retrospective Base terminal_site_gap rank; ties path_id
8205,NORMAL95,0.0,7838,retrospective Base terminal_site_gap rank; ties path_id
8206,NORMAL95,0.0,7839,retrospective Base terminal_site_gap rank; ties path_id
8207,NORMAL95,0.0,7840,retrospective Base terminal_site_gap rank; ties path_id
8208,NORMAL95,0.0,7841,retrospective Base terminal_site_gap rank; ties path_id
8209,NORMAL95,0.0,7842,retrospective Base terminal_site_gap rank; ties path_id
8210,NORMAL95,0.0,7843,retrospective Base terminal_site_gap rank; ties path_id
8211,NORMAL95,0.0,7844,retrospective Base terminal_site_gap rank; ties path_id
8212,NORMAL95,0.0,7845,retrospective Base terminal_site_gap rank; ties path_id
8213,NORMAL95,0.0,7846,retrospective Base terminal_site_gap rank; ties path_id
8214,NORMAL95,0.0,7847,retrospective Base terminal_site_gap rank; ties path_id
8216,NORMAL95,0.0,7848,retrospective Base terminal_site_gap rank; ties path_id
8217,NORMAL95,0.0,7849,retrospective Base terminal_site_gap rank; ties path_id
8218,NORMAL95,0.0,7850,retrospective Base terminal_site_gap rank; ties path_id
8219,NORMAL95,0.0,7851,retrospective Base terminal_site_gap rank; ties path_id
8220,NORMAL95,0.0,7852,retrospective Base terminal_site_gap rank; ties path_id
8222,NORMAL95,0.0,7853,retrospective Base terminal_site_gap rank; ties path_id
8223,NORMAL95,0.0,7854,retrospective Base terminal_site_gap rank; ties path_id
8224,NORMAL95,0.0,7855,retrospective Base terminal_site_gap rank; ties path_id
8225,NORMAL95,0.0,7856,retrospective Base terminal_site_gap rank; ties path_id
8226,NORMAL95,0.0,7857,retrospective Base terminal_site_gap rank; ties path_id
8227,NORMAL95,0.0,7858,retrospective Base terminal_site_gap rank; ties path_id
8228,NORMAL95,0.0,7859,retrospective Base terminal_site_gap rank; ties path_id
8229,NORMAL95,0.0,7860,retrospective Base terminal_site_gap rank; ties path_id
8230,NORMAL95,0.0,7861,retrospective Base terminal_site_gap rank; ties path_id
8231,NORMAL95,0.0,7862,retrospective Base terminal_site_gap rank; ties path_id
8232,NORMAL95,0.0,7863,retrospective Base terminal_site_gap rank; ties path_id
8233,NORMAL95,0.0,7864,retrospective Base terminal_site_gap rank; ties path_id
8234,NORMAL95,0.0,7865,retrospective Base terminal_site_gap rank; ties path_id
8235,NORMAL95,0.0,7866,retrospective Base terminal_site_gap rank; ties path_id
8236,NORMAL95,0.0,7867,retrospective Base terminal_site_gap rank; ties path_id
8237,NORMAL95,0.0,7868,retrospective Base terminal_site_gap rank; ties path_id
8239,NORMAL95,0.0,7869,retrospective Base terminal_site_gap rank; ties path_id
8240,NORMAL95,0.0,7870,retrospective Base terminal_site_gap rank; ties path_id
8241,NORMAL95,0.0,7871,retrospective Base terminal_site_gap rank; ties path_id
8242,NORMAL95,0.0,7872,retrospective Base terminal_site_gap rank; ties path_id
8243,NORMAL95,0.0,7873,retrospective Base terminal_site_gap rank; ties path_id
8244,NORMAL95,0.0,7874,retrospective Base terminal_site_gap rank; ties path_id
8247,NORMAL95,0.0,7875,retrospective Base terminal_site_gap rank; ties path_id
8248,NORMAL95,0.0,7876,retrospective Base terminal_site_gap rank; ties path_id
8249,NORMAL95,0.0,7877,retrospective Base terminal_site_gap rank; ties path_id
8250,NORMAL95,0.0,7878,retrospective Base terminal_site_gap rank; ties path_id
8251,NORMAL95,0.0,7879,retrospective Base terminal_site_gap rank; ties path_id
8252,NORMAL95,0.0,7880,retrospective Base terminal_site_gap rank; ties path_id
8253,NORMAL95,0.0,7881,retrospective Base terminal_site_gap rank; ties path_id
8254,NORMAL95,0.0,7882,retrospective Base terminal_site_gap rank; ties path_id
8255,NORMAL95,0.0,7883,retrospective Base terminal_site_gap rank; ties path_id
8256,NORMAL95,0.0,7884,retrospective Base terminal_site_gap rank; ties path_id
8257,NORMAL95,0.0,7885,retrospective Base terminal_site_gap rank; ties path_id
8258,NORMAL95,0.0,7886,retrospective Base terminal_site_gap rank; ties path_id
8259,NORMAL95,0.0,7887,retrospective Base terminal_site_gap rank; ties path_id
8260,NORMAL95,0.0,7888,retrospective Base terminal_site_gap rank; ties path_id
8261,NORMAL95,0.0,7889,retrospective Base terminal_site_gap rank; ties path_id
8262,NORMAL95,0.0,7890,retrospective Base terminal_site_gap rank; ties path_id
8263,NORMAL95,0.0,7891,retrospective Base terminal_site_gap rank; ties path_id
8264,NORMAL95,0.0,7892,retrospective Base terminal_site_gap rank; ties path_id
8265,NORMAL95,0.0,7893,retrospective Base terminal_site_gap rank; ties path_id
8266,NORMAL95,0.0,7894,retrospective Base terminal_site_gap rank; ties path_id
8267,NORMAL95,0.0,7895,retrospective Base terminal_site_gap rank; ties path_id
8268,NORMAL95,0.0,7896,retrospective Base terminal_site_gap rank; ties path_id
8269,NORMAL95,0.0,7897,retrospective Base terminal_site_gap rank; ties path_id
8270,NORMAL95,0.0,7898,retrospective Base terminal_site_gap rank; ties path_id
8271,NORMAL95,0.0,7899,retrospective Base terminal_site_gap rank; ties path_id
8272,NORMAL95,0.0,7900,retrospective Base terminal_site_gap rank; ties path_id
8273,NORMAL95,0.0,7901,retrospective Base terminal_site_gap rank; ties path_id
8274,NORMAL95,0.0,7902,retrospective Base terminal_site_gap rank; ties path_id
8275,NORMAL95,0.0,7903,retrospective Base terminal_site_gap rank; ties path_id
8276,NORMAL95,0.0,7904,retrospective Base terminal_site_gap rank; ties path_id
8277,NORMAL95,0.0,7905,retrospective Base terminal_site_gap rank; ties path_id
8278,NORMAL95,0.0,7906,retrospective Base terminal_site_gap rank; ties path_id
8279,NORMAL95,0.0,7907,retrospective Base terminal_site_gap rank; ties path_id
8280,NORMAL95,0.0,7908,retrospective Base terminal_site_gap rank; ties path_id
8281,NORMAL95,0.0,7909,retrospective Base terminal_site_gap rank; ties path_id
8282,NORMAL95,0.0,7910,retrospective Base terminal_site_gap rank; ties path_id
8283,NORMAL95,0.0,7911,retrospective Base terminal_site_gap rank; ties path_id
8284,NORMAL95,0.0,7912,retrospective Base terminal_site_gap rank; ties path_id
8285,NORMAL95,0.0,7913,retrospective Base terminal_site_gap rank; ties path_id
8286,NORMAL95,0.0,7914,retrospective Base terminal_site_gap rank; ties path_id
8287,NORMAL95,0.0,7915,retrospective Base terminal_site_gap rank; ties path_id
8288,NORMAL95,0.0,7916,retrospective Base terminal_site_gap rank; ties path_id
8289,NORMAL95,0.0,7917,retrospective Base terminal_site_gap rank; ties path_id
8290,NORMAL95,0.0,7918,retrospective Base terminal_site_gap rank; ties path_id
8291,NORMAL95,0.0,7919,retrospective Base terminal_site_gap rank; ties path_id
8292,NORMAL95,0.0,7920,retrospective Base terminal_site_gap rank; ties path_id
8293,NORMAL95,0.0,7921,retrospective Base terminal_site_gap rank; ties path_id
8294,NORMAL95,0.0,7922,retrospective Base terminal_site_gap rank; ties path_id
8295,NORMAL95,0.0,7923,retrospective Base terminal_site_gap rank; ties path_id
8297,NORMAL95,0.0,7924,retrospective Base terminal_site_gap rank; ties path_id
8298,NORMAL95,0.0,7925,retrospective Base terminal_site_gap rank; ties path_id
8299,NORMAL95,0.0,7926,retrospective Base terminal_site_gap rank; ties path_id
8300,NORMAL95,0.0,7927,retrospective Base terminal_site_gap rank; ties path_id
8301,NORMAL95,0.0,7928,retrospective Base terminal_site_gap rank; ties path_id
8302,NORMAL95,0.0,7929,retrospective Base terminal_site_gap rank; ties path_id
8303,NORMAL95,0.0,7930,retrospective Base terminal_site_gap rank; ties path_id
8304,NORMAL95,0.0,7931,retrospective Base terminal_site_gap rank; ties path_id
8305,NORMAL95,0.0,7932,retrospective Base terminal_site_gap rank; ties path_id
8306,NORMAL95,0.0,7933,retrospective Base terminal_site_gap rank; ties path_id
8307,NORMAL95,0.0,7934,retrospective Base terminal_site_gap rank; ties path_id
8308,NORMAL95,0.0,7935,retrospective Base terminal_site_gap rank; ties path_id
8310,NORMAL95,0.0,7936,retrospective Base terminal_site_gap rank; ties path_id
8311,NORMAL95,0.0,7937,retrospective Base terminal_site_gap rank; ties path_id
8312,NORMAL95,0.0,7938,retrospective Base terminal_site_gap rank; ties path_id
8313,NORMAL95,0.0,7939,retrospective Base terminal_site_gap rank; ties path_id
8314,NORMAL95,0.0,7940,retrospective Base terminal_site_gap rank; ties path_id
8315,NORMAL95,0.0,7941,retrospective Base terminal_site_gap rank; ties path_id
8316,NORMAL95,0.0,7942,retrospective Base terminal_site_gap rank; ties path_id
8317,NORMAL95,0.0,7943,retrospective Base terminal_site_gap rank; ties path_id
8318,NORMAL95,0.0,7944,retrospective Base terminal_site_gap rank; ties path_id
8319,NORMAL95,0.0,7945,retrospective Base terminal_site_gap rank; ties path_id
8320,NORMAL95,0.0,7946,retrospective Base terminal_site_gap rank; ties path_id
8321,NORMAL95,0.0,7947,retrospective Base terminal_site_gap rank; ties path_id
8322,NORMAL95,0.0,7948,retrospective Base terminal_site_gap rank; ties path_id
8323,NORMAL95,0.0,7949,retrospective Base terminal_site_gap rank; ties path_id
8324,NORMAL95,0.0,7950,retrospective Base terminal_site_gap rank; ties path_id
8325,NORMAL95,0.0,7951,retrospective Base terminal_site_gap rank; ties path_id
8326,NORMAL95,0.0,7952,retrospective Base terminal_site_gap rank; ties path_id
8327,NORMAL95,0.0,7953,retrospective Base terminal_site_gap rank; ties path_id
8328,NORMAL95,0.0,7954,retrospective Base terminal_site_gap rank; ties path_id
8329,NORMAL95,0.0,7955,retrospective Base terminal_site_gap rank; ties path_id
8330,NORMAL95,0.0,7956,retrospective Base terminal_site_gap rank; ties path_id
8331,NORMAL95,0.0,7957,retrospective Base terminal_site_gap rank; ties path_id
8333,NORMAL95,0.0,7958,retrospective Base terminal_site_gap rank; ties path_id
8335,NORMAL95,0.0,7959,retrospective Base terminal_site_gap rank; ties path_id
8336,NORMAL95,0.0,7960,retrospective Base terminal_site_gap rank; ties path_id
8337,NORMAL95,0.0,7961,retrospective Base terminal_site_gap rank; ties path_id
8338,NORMAL95,0.0,7962,retrospective Base terminal_site_gap rank; ties path_id
8339,NORMAL95,0.0,7963,retrospective Base terminal_site_gap rank; ties path_id
8340,NORMAL95,0.0,7964,retrospective Base terminal_site_gap rank; ties path_id
8341,NORMAL95,0.0,7965,retrospective Base terminal_site_gap rank; ties path_id
8342,NORMAL95,0.0,7966,retrospective Base terminal_site_gap rank; ties path_id
8343,NORMAL95,0.0,7967,retrospective Base terminal_site_gap rank; ties path_id
8344,NORMAL95,0.0,7968,retrospective Base terminal_site_gap rank; ties path_id
8345,NORMAL95,0.0,7969,retrospective Base terminal_site_gap rank; ties path_id
8346,NORMAL95,0.0,7970,retrospective Base terminal_site_gap rank; ties path_id
8347,NORMAL95,0.0,7971,retrospective Base terminal_site_gap rank; ties path_id
8348,NORMAL95,0.0,7972,retrospective Base terminal_site_gap rank; ties path_id
8349,NORMAL95,0.0,7973,retrospective Base terminal_site_gap rank; ties path_id
8350,NORMAL95,0.0,7974,retrospective Base terminal_site_gap rank; ties path_id
8351,NORMAL95,0.0,7975,retrospective Base terminal_site_gap rank; ties path_id
8352,NORMAL95,0.0,7976,retrospective Base terminal_site_gap rank; ties path_id
8353,NORMAL95,0.0,7977,retrospective Base terminal_site_gap rank; ties path_id
8354,NORMAL95,0.0,7978,retrospective Base terminal_site_gap rank; ties path_id
8355,NORMAL95,0.0,7979,retrospective Base terminal_site_gap rank; ties path_id
8356,NORMAL95,0.0,7980,retrospective Base terminal_site_gap rank; ties path_id
8358,NORMAL95,0.0,7981,retrospective Base terminal_site_gap rank; ties path_id
8359,NORMAL95,0.0,7982,retrospective Base terminal_site_gap rank; ties path_id
8360,NORMAL95,0.0,7983,retrospective Base terminal_site_gap rank; ties path_id
8361,NORMAL95,0.0,7984,retrospective Base terminal_site_gap rank; ties path_id
8362,NORMAL95,0.0,7985,retrospective Base terminal_site_gap rank; ties path_id
8363,NORMAL95,0.0,7986,retrospective Base terminal_site_gap rank; ties path_id
8364,NORMAL95,0.0,7987,retrospective Base terminal_site_gap rank; ties path_id
8365,NORMAL95,0.0,7988,retrospective Base terminal_site_gap rank; ties path_id
8366,NORMAL95,0.0,7989,retrospective Base terminal_site_gap rank; ties path_id
8367,NORMAL95,0.0,7990,retrospective Base terminal_site_gap rank; ties path_id
8368,NORMAL95,0.0,7991,retrospective Base terminal_site_gap rank; ties path_id
8369,NORMAL95,0.0,7992,retrospective Base terminal_site_gap rank; ties path_id
8370,NORMAL95,0.0,7993,retrospective Base terminal_site_gap rank; ties path_id
8371,NORMAL95,0.0,7994,retrospective Base terminal_site_gap rank; ties path_id
8372,NORMAL95,0.0,7995,retrospective Base terminal_site_gap rank; ties path_id
8373,NORMAL95,0.0,7996,retrospective Base terminal_site_gap rank; ties path_id
8374,NORMAL95,0.0,7997,retrospective Base terminal_site_gap rank; ties path_id
8375,NORMAL95,0.0,7998,retrospective Base terminal_site_gap rank; ties path_id
8376,NORMAL95,0.0,7999,retrospective Base terminal_site_gap rank; ties path_id
8377,NORMAL95,0.0,8000,retrospective Base terminal_site_gap rank; ties path_id
8378,NORMAL95,0.0,8001,retrospective Base terminal_site_gap rank; ties path_id
8379,NORMAL95,0.0,8002,retrospective Base terminal_site_gap rank; ties path_id
8380,NORMAL95,0.0,8003,retrospective Base terminal_site_gap rank; ties path_id
8381,NORMAL95,0.0,8004,retrospective Base terminal_site_gap rank; ties path_id
8382,NORMAL95,0.0,8005,retrospective Base terminal_site_gap rank; ties path_id
8383,NORMAL95,0.0,8006,retrospective Base terminal_site_gap rank; ties path_id
8385,NORMAL95,0.0,8007,retrospective Base terminal_site_gap rank; ties path_id
8386,NORMAL95,0.0,8008,retrospective Base terminal_site_gap rank; ties path_id
8387,NORMAL95,0.0,8009,retrospective Base terminal_site_gap rank; ties path_id
8388,NORMAL95,0.0,8010,retrospective Base terminal_site_gap rank; ties path_id
8389,NORMAL95,0.0,8011,retrospective Base terminal_site_gap rank; ties path_id
8390,NORMAL95,0.0,8012,retrospective Base terminal_site_gap rank; ties path_id
8391,NORMAL95,0.0,8013,retrospective Base terminal_site_gap rank; ties path_id
8392,NORMAL95,0.0,8014,retrospective Base terminal_site_gap rank; ties path_id
8393,NORMAL95,0.0,8015,retrospective Base terminal_site_gap rank; ties path_id
8394,NORMAL95,0.0,8016,retrospective Base terminal_site_gap rank; ties path_id
8396,NORMAL95,0.0,8017,retrospective Base terminal_site_gap rank; ties path_id
8397,NORMAL95,0.0,8018,retrospective Base terminal_site_gap rank; ties path_id
8398,NORMAL95,0.0,8019,retrospective Base terminal_site_gap rank; ties path_id
8400,NORMAL95,0.0,8020,retrospective Base terminal_site_gap rank; ties path_id
8401,NORMAL95,0.0,8021,retrospective Base terminal_site_gap rank; ties path_id
8402,NORMAL95,0.0,8022,retrospective Base terminal_site_gap rank; ties path_id
8403,NORMAL95,0.0,8023,retrospective Base terminal_site_gap rank; ties path_id
8404,NORMAL95,0.0,8024,retrospective Base terminal_site_gap rank; ties path_id
8405,NORMAL95,0.0,8025,retrospective Base terminal_site_gap rank; ties path_id
8406,NORMAL95,0.0,8026,retrospective Base terminal_site_gap rank; ties path_id
8407,NORMAL95,0.0,8027,retrospective Base terminal_site_gap rank; ties path_id
8408,NORMAL95,0.0,8028,retrospective Base terminal_site_gap rank; ties path_id
8409,NORMAL95,0.0,8029,retrospective Base terminal_site_gap rank; ties path_id
8410,NORMAL95,0.0,8030,retrospective Base terminal_site_gap rank; ties path_id
8411,NORMAL95,0.0,8031,retrospective Base terminal_site_gap rank; ties path_id
8412,NORMAL95,0.0,8032,retrospective Base terminal_site_gap rank; ties path_id
8413,NORMAL95,0.0,8033,retrospective Base terminal_site_gap rank; ties path_id
8414,NORMAL95,0.0,8034,retrospective Base terminal_site_gap rank; ties path_id
8415,NORMAL95,0.0,8035,retrospective Base terminal_site_gap rank; ties path_id
8416,NORMAL95,0.0,8036,retrospective Base terminal_site_gap rank; ties path_id
8417,NORMAL95,0.0,8037,retrospective Base terminal_site_gap rank; ties path_id
8418,NORMAL95,0.0,8038,retrospective Base terminal_site_gap rank; ties path_id
8419,NORMAL95,0.0,8039,retrospective Base terminal_site_gap rank; ties path_id
8420,NORMAL95,0.0,8040,retrospective Base terminal_site_gap rank; ties path_id
8421,NORMAL95,0.0,8041,retrospective Base terminal_site_gap rank; ties path_id
8422,NORMAL95,0.0,8042,retrospective Base terminal_site_gap rank; ties path_id
8423,NORMAL95,0.0,8043,retrospective Base terminal_site_gap rank; ties path_id
8424,NORMAL95,0.0,8044,retrospective Base terminal_site_gap rank; ties path_id
8425,NORMAL95,0.0,8045,retrospective Base terminal_site_gap rank; ties path_id
8426,NORMAL95,0.0,8046,retrospective Base terminal_site_gap rank; ties path_id
8427,NORMAL95,0.0,8047,retrospective Base terminal_site_gap rank; ties path_id
8428,NORMAL95,0.0,8048,retrospective Base terminal_site_gap rank; ties path_id
8429,NORMAL95,0.0,8049,retrospective Base terminal_site_gap rank; ties path_id
8430,NORMAL95,0.0,8050,retrospective Base terminal_site_gap rank; ties path_id
8431,NORMAL95,0.0,8051,retrospective Base terminal_site_gap rank; ties path_id
8432,NORMAL95,0.0,8052,retrospective Base terminal_site_gap rank; ties path_id
8433,NORMAL95,0.0,8053,retrospective Base terminal_site_gap rank; ties path_id
8434,NORMAL95,0.0,8054,retrospective Base terminal_site_gap rank; ties path_id
8435,NORMAL95,0.0,8055,retrospective Base terminal_site_gap rank; ties path_id
8436,NORMAL95,0.0,8056,retrospective Base terminal_site_gap rank; ties path_id
8437,NORMAL95,0.0,8057,retrospective Base terminal_site_gap rank; ties path_id
8438,NORMAL95,0.0,8058,retrospective Base terminal_site_gap rank; ties path_id
8439,NORMAL95,0.0,8059,retrospective Base terminal_site_gap rank; ties path_id
8441,NORMAL95,0.0,8060,retrospective Base terminal_site_gap rank; ties path_id
8442,NORMAL95,0.0,8061,retrospective Base terminal_site_gap rank; ties path_id
8443,NORMAL95,0.0,8062,retrospective Base terminal_site_gap rank; ties path_id
8444,NORMAL95,0.0,8063,retrospective Base terminal_site_gap rank; ties path_id
8445,NORMAL95,0.0,8064,retrospective Base terminal_site_gap rank; ties path_id
8446,NORMAL95,0.0,8065,retrospective Base terminal_site_gap rank; ties path_id
8447,NORMAL95,0.0,8066,retrospective Base terminal_site_gap rank; ties path_id
8448,NORMAL95,0.0,8067,retrospective Base terminal_site_gap rank; ties path_id
8449,NORMAL95,0.0,8068,retrospective Base terminal_site_gap rank; ties path_id
8450,NORMAL95,0.0,8069,retrospective Base terminal_site_gap rank; ties path_id
8451,NORMAL95,0.0,8070,retrospective Base terminal_site_gap rank; ties path_id
8452,NORMAL95,0.0,8071,retrospective Base terminal_site_gap rank; ties path_id
8453,NORMAL95,0.0,8072,retrospective Base terminal_site_gap rank; ties path_id
8454,NORMAL95,0.0,8073,retrospective Base terminal_site_gap rank; ties path_id
8455,NORMAL95,0.0,8074,retrospective Base terminal_site_gap rank; ties path_id
8456,NORMAL95,0.0,8075,retrospective Base terminal_site_gap rank; ties path_id
8457,NORMAL95,0.0,8076,retrospective Base terminal_site_gap rank; ties path_id
8458,NORMAL95,0.0,8077,retrospective Base terminal_site_gap rank; ties path_id
8459,NORMAL95,0.0,8078,retrospective Base terminal_site_gap rank; ties path_id
8460,NORMAL95,0.0,8079,retrospective Base terminal_site_gap rank; ties path_id
8461,NORMAL95,0.0,8080,retrospective Base terminal_site_gap rank; ties path_id
8462,NORMAL95,0.0,8081,retrospective Base terminal_site_gap rank; ties path_id
8463,NORMAL95,0.0,8082,retrospective Base terminal_site_gap rank; ties path_id
8464,NORMAL95,0.0,8083,retrospective Base terminal_site_gap rank; ties path_id
8465,NORMAL95,0.0,8084,retrospective Base terminal_site_gap rank; ties path_id
8466,NORMAL95,0.0,8085,retrospective Base terminal_site_gap rank; ties path_id
8467,NORMAL95,0.0,8086,retrospective Base terminal_site_gap rank; ties path_id
8469,NORMAL95,0.0,8087,retrospective Base terminal_site_gap rank; ties path_id
8470,NORMAL95,0.0,8088,retrospective Base terminal_site_gap rank; ties path_id
8471,NORMAL95,0.0,8089,retrospective Base terminal_site_gap rank; ties path_id
8472,NORMAL95,0.0,8090,retrospective Base terminal_site_gap rank; ties path_id
8473,NORMAL95,0.0,8091,retrospective Base terminal_site_gap rank; ties path_id
8474,NORMAL95,0.0,8092,retrospective Base terminal_site_gap rank; ties path_id
8475,NORMAL95,0.0,8093,retrospective Base terminal_site_gap rank; ties path_id
8476,NORMAL95,0.0,8094,retrospective Base terminal_site_gap rank; ties path_id
8477,NORMAL95,0.0,8095,retrospective Base terminal_site_gap rank; ties path_id
8478,NORMAL95,0.0,8096,retrospective Base terminal_site_gap rank; ties path_id
8479,NORMAL95,0.0,8097,retrospective Base terminal_site_gap rank; ties path_id
8480,NORMAL95,0.0,8098,retrospective Base terminal_site_gap rank; ties path_id
8481,NORMAL95,0.0,8099,retrospective Base terminal_site_gap rank; ties path_id
8482,NORMAL95,0.0,8100,retrospective Base terminal_site_gap rank; ties path_id
8483,NORMAL95,0.0,8101,retrospective Base terminal_site_gap rank; ties path_id
8484,NORMAL95,0.0,8102,retrospective Base terminal_site_gap rank; ties path_id
8485,NORMAL95,0.0,8103,retrospective Base terminal_site_gap rank; ties path_id
8486,NORMAL95,0.0,8104,retrospective Base terminal_site_gap rank; ties path_id
8487,NORMAL95,0.0,8105,retrospective Base terminal_site_gap rank; ties path_id
8488,NORMAL95,0.0,8106,retrospective Base terminal_site_gap rank; ties path_id
8489,NORMAL95,0.0,8107,retrospective Base terminal_site_gap rank; ties path_id
8490,NORMAL95,0.0,8108,retrospective Base terminal_site_gap rank; ties path_id
8491,NORMAL95,0.0,8109,retrospective Base terminal_site_gap rank; ties path_id
8492,NORMAL95,0.0,8110,retrospective Base terminal_site_gap rank; ties path_id
8493,NORMAL95,0.0,8111,retrospective Base terminal_site_gap rank; ties path_id
8494,NORMAL95,0.0,8112,retrospective Base terminal_site_gap rank; ties path_id
8495,NORMAL95,0.0,8113,retrospective Base terminal_site_gap rank; ties path_id
8496,NORMAL95,0.0,8114,retrospective Base terminal_site_gap rank; ties path_id
8497,NORMAL95,0.0,8115,retrospective Base terminal_site_gap rank; ties path_id
8498,NORMAL95,0.0,8116,retrospective Base terminal_site_gap rank; ties path_id
8499,NORMAL95,0.0,8117,retrospective Base terminal_site_gap rank; ties path_id
8500,NORMAL95,0.0,8118,retrospective Base terminal_site_gap rank; ties path_id
8501,NORMAL95,0.0,8119,retrospective Base terminal_site_gap rank; ties path_id
8502,NORMAL95,0.0,8120,retrospective Base terminal_site_gap rank; ties path_id
8503,NORMAL95,0.0,8121,retrospective Base terminal_site_gap rank; ties path_id
8504,NORMAL95,0.0,8122,retrospective Base terminal_site_gap rank; ties path_id
8505,NORMAL95,0.0,8123,retrospective Base terminal_site_gap rank; ties path_id
8506,NORMAL95,0.0,8124,retrospective Base terminal_site_gap rank; ties path_id
8507,NORMAL95,0.0,8125,retrospective Base terminal_site_gap rank; ties path_id
8508,NORMAL95,0.0,8126,retrospective Base terminal_site_gap rank; ties path_id
8509,NORMAL95,0.0,8127,retrospective Base terminal_site_gap rank; ties path_id
8510,NORMAL95,0.0,8128,retrospective Base terminal_site_gap rank; ties path_id
8511,NORMAL95,0.0,8129,retrospective Base terminal_site_gap rank; ties path_id
8512,NORMAL95,0.0,8130,retrospective Base terminal_site_gap rank; ties path_id
8513,NORMAL95,0.0,8131,retrospective Base terminal_site_gap rank; ties path_id
8514,NORMAL95,0.0,8132,retrospective Base terminal_site_gap rank; ties path_id
8515,NORMAL95,0.0,8133,retrospective Base terminal_site_gap rank; ties path_id
8516,NORMAL95,0.0,8134,retrospective Base terminal_site_gap rank; ties path_id
8517,NORMAL95,0.0,8135,retrospective Base terminal_site_gap rank; ties path_id
8518,NORMAL95,0.0,8136,retrospective Base terminal_site_gap rank; ties path_id
8519,NORMAL95,0.0,8137,retrospective Base terminal_site_gap rank; ties path_id
8520,NORMAL95,0.0,8138,retrospective Base terminal_site_gap rank; ties path_id
8521,NORMAL95,0.0,8139,retrospective Base terminal_site_gap rank; ties path_id
8522,NORMAL95,0.0,8140,retrospective Base terminal_site_gap rank; ties path_id
8523,NORMAL95,0.0,8141,retrospective Base terminal_site_gap rank; ties path_id
8524,NORMAL95,0.0,8142,retrospective Base terminal_site_gap rank; ties path_id
8525,NORMAL95,0.0,8143,retrospective Base terminal_site_gap rank; ties path_id
8526,NORMAL95,0.0,8144,retrospective Base terminal_site_gap rank; ties path_id
8527,NORMAL95,0.0,8145,retrospective Base terminal_site_gap rank; ties path_id
8528,NORMAL95,0.0,8146,retrospective Base terminal_site_gap rank; ties path_id
8529,NORMAL95,0.0,8147,retrospective Base terminal_site_gap rank; ties path_id
8530,NORMAL95,0.0,8148,retrospective Base terminal_site_gap rank; ties path_id
8531,NORMAL95,0.0,8149,retrospective Base terminal_site_gap rank; ties path_id
