transition_group,stage,global_hour,site,mean_H2_production_kg_BASE,mean_H2_production_kg_CANDIDATE,mean_HTT_in_kg_BASE,mean_HTT_in_kg_CANDIDATE,mean_HTT_out_kg_BASE,mean_HTT_out_kg_CANDIDATE,mean_P_EL_kW_BASE,mean_P_EL_kW_CANDIDATE,mean_electrolyzer_capacity_binding_BASE,mean_electrolyzer_capacity_binding_CANDIDATE,mean_end_inventory_kg_BASE,mean_end_inventory_kg_CANDIDATE,mean_ordinary_shortage_kg_BASE,mean_ordinary_shortage_kg_CANDIDATE,mean_storage_capacity_binding_BASE,mean_storage_capacity_binding_CANDIDATE,delta_H2_production_kg,delta_P_EL_kW,delta_end_inventory_kg,delta_HTT_in_kg,delta_HTT_out_kg,delta_ordinary_shortage_kg,delta_electrolyzer_capacity_binding,delta_storage_capacity_binding
RECOVERED_PATHS,4,25,2,2.108178802836419,2.3000000000000016,2.861220606684842,0.23065433115128328,2.7359313438832666,2.035772431822472,108.1117334787906,117.94871794871794,0.5213675213675214,0.5897435897435898,45.91043797467847,36.084492123448314,0.007963051441312307,0.007963051441312307,0.0,0.0,0.1918211971635828,9.836984469927344,-9.82594585123016,-2.6305662755335586,-0.7001589120607945,0.0,0.06837606837606836,0.0
RECOVERED_PATHS,4,25,3,1.760000000000002,1.5400000000000018,0.45480587146849794,0.14146682676343214,3.6727280684010277,1.0274042843137423,90.25641025641026,78.97435897435898,0.7521367521367521,0.6581196581196581,21.126704608660365,11.836488584726675,0.0033884546510591453,0.0033884546510591453,0.0,0.0,-0.2200000000000002,-11.282051282051285,-9.29021602393369,-0.3133390447050658,-2.645323784087285,0.0,-0.09401709401709402,0.0
RECOVERED_PATHS,4,25,4,2.875000000000006,1.907253221429893,3.166008127343127,2.1609467165094434,0.10751338287264102,0.06936549339792336,147.43589743589743,97.80785750922516,0.9829059829059829,0.6495726495726496,48.95085744753802,39.714614788963175,0.017827933697914564,0.017827933697914564,0.0,0.0,-0.9677467785701133,-49.62803992667227,-9.236242658574845,-1.0050614108336835,-0.03814788947471766,0.0,-0.33333333333333326,0.0
RECOVERED_PATHS,4,26,1,5.553722775165251,3.5029411214360384,0.36058279056999915,0.0,0.4276683245241359,0.0,284.80629616231994,179.638006227489,0.9316239316239316,0.5641025641025641,84.04009373224457,70.45823690682158,0.01591352302252776,0.01193514226689582,0.0,0.0,-2.0507816537292123,-105.16828993483094,-13.581856825422989,-0.36058279056999915,-0.4276683245241359,-0.003978380755631939,-0.36752136752136755,0.0
RECOVERED_PATHS,4,26,2,2.048750173260426,2.1338700048687587,0.09864267651846069,0.05668637750001333,0.2685847885458581,0.0,105.06411144925256,109.42923101891063,0.452991452991453,0.47863247863247865,47.483995730661235,37.97245255104721,0.005308700960874871,0.007963051441312307,0.0,0.0,0.08511983160833259,4.365119569658063,-9.511543179614023,-0.04195629901844736,-0.2685847885458581,0.0026543504804374353,0.02564102564102566,0.0
RECOVERED_PATHS,4,26,3,1.5998662790741507,1.6520741987417604,0.0,0.0,0.09199800202414103,0.05668637750001333,82.04442456790507,84.72175378162865,0.6581196581196581,0.6837606837606838,22.24490060083852,13.042204121096622,0.006776909302118307,0.006776909302118307,0.0,0.0,0.05220791966760974,2.6773292137235813,-9.202696479741897,0.0,-0.0353116245241277,0.0,0.02564102564102566,0.0
RECOVERED_PATHS,4,26,4,2.875000000000006,1.9181984842197572,0.32902564800567524,0.0,0.0,0.0,147.43589743589743,98.36915303691052,0.9829059829059829,0.6324786324786325,51.90306353206055,41.38099370969989,0.008913966848957297,0.008913966848957297,0.0,0.0,-0.956801515780249,-49.06674439898691,-10.522069822360663,-0.32902564800567524,0.0,0.0,-0.3504273504273504,0.0
RECOVERED_PATHS,4,27,1,5.600000000000012,3.67573257883699,0.0,0.0,0.0,0.0,287.1794871794872,188.49910660702486,0.9572649572649573,0.5897435897435898,89.19053670685828,73.68043407951654,0.01591352302252776,0.01193514226689582,0.0,0.0,-1.9242674211630222,-98.68038057246233,-15.510102627341738,0.0,0.0,-0.003978380755631939,-0.36752136752136755,0.0
RECOVERED_PATHS,4,27,2,2.0333333333333354,1.9668648150392452,0.0,0.0,0.0148609780134473,0.12176837887146154,104.27350427350427,100.8648623097048,0.5213675213675214,0.4358974358974359,49.197217780730796,39.51495303244509,0.005308700960874871,0.007963051441312307,0.0,0.0,-0.06646851829409028,-3.408641963799468,-9.682264748285704,0.0,0.10690740085801424,0.0026543504804374353,-0.0854700854700855,0.0
RECOVERED_PATHS,4,27,3,1.5982721449237338,1.6150590757316359,0.0148609780134473,0.0,0.0,0.05021059147048974,81.96267409865291,82.82354234521199,0.6410256410256411,0.6581196581196581,23.663197581339798,14.41221646292186,0.0033884546510591453,0.0033884546510591453,0.0,0.0,0.016786930807902056,0.8608682465590789,-9.250981118417938,-0.0148609780134473,0.05021059147048974,0.0,0.017094017094017033,0.0
RECOVERED_PATHS,4,27,4,2.875000000000006,1.9712324016102245,0.0,0.17197897034195128,0.0,0.0,147.43589743589743,101.0888411082165,0.9829059829059829,0.6666666666666666,54.52624396857754,43.272385518168996,0.008913966848957297,0.008913966848957297,0.0,0.0,-0.9037675983897817,-46.34705632768093,-11.253858450408543,0.17197897034195128,0.0,0.0,-0.3162393162393162,0.0
RECOVERED_PATHS,4,28,1,5.665885556076385,3.188951713343832,0.05844009934210701,0.0,0.283945874757535,0.0,290.5582336449423,163.53598529968352,0.9572649572649573,0.5213675213675214,94.18135946213272,76.4158503867183,0.01591352302252776,0.01193514226689582,0.0,0.0,-2.4769338427325533,-127.02224834525876,-17.765509075414414,-0.05844009934210701,-0.283945874757535,-0.003978380755631939,-0.4358974358974359,0.0
RECOVERED_PATHS,4,28,2,2.1031186643185165,2.020814354451583,0.2362463964828248,0.0,0.0,0.012016149748204872,107.85223919582126,103.63150535649135,0.5384615384615384,0.5128205128205128,50.92608223103152,40.918559327608726,0.010617401921749743,0.015926102882624613,0.0,0.0,-0.0823043098669336,-4.22073383932991,-10.007522903422796,-0.2362463964828248,0.012016149748204872,0.0053087009608748705,-0.02564102564102566,0.0
RECOVERED_PATHS,4,28,3,1.6730006475260157,1.5624385706300903,0.0,0.012016149748204872,0.2946864958249318,0.0,85.79490500133407,80.12505490410712,0.6666666666666666,0.6410256410256411,24.846675590604995,15.791835040864258,0.0033884546510591453,0.0033884546510591453,0.0,0.0,-0.11056207689592545,-5.669850097226956,-9.054840549740737,0.012016149748204872,-0.2946864958249318,0.0,-0.02564102564102555,0.0
RECOVERED_PATHS,4,28,4,2.875000000000006,2.0438409286380232,0.283945874757535,0.0,0.0,0.0,147.43589743589743,104.81235531477029,0.9829059829059829,0.6324786324786325,57.43337027985211,45.064406883324,0.008913966848957297,0.008913966848957297,0.0,0.0,-0.831159071361983,-42.623542121127144,-12.368963396528116,-0.283945874757535,0.0,0.0,-0.3504273504273504,0.0
RECOVERED_PATHS,4,29,1,4.046132578710216,2.5500000000000003,0.2613459393687188,0.028857096835362653,0.0,0.0,207.49397839539552,130.76923076923077,0.6666666666666666,0.4358974358974359,97.58972392943886,78.08763667126958,0.03182704604505552,0.02387028453379164,0.0,0.0,-1.4961325787102155,-76.72474762616474,-19.502087258169283,-0.23248884253335617,0.0,-0.007956761511263878,-0.23076923076923073,0.0
RECOVERED_PATHS,4,29,2,1.4333333333333345,1.4333333333333345,0.0,0.0,0.2613459393687188,0.13389730000755065,73.5042735042735,73.5042735042735,0.36752136752136755,0.36752136752136755,50.87706840399494,41.007611541855034,0.021234803843499486,0.03185220576524923,0.0,0.0,0.0,0.0,-9.869456862139906,0.0,-0.12744863936116815,0.010617401921749741,0.0,0.0
RECOVERED_PATHS,4,29,3,1.3226057173898877,1.0706922123433538,0.0,0.13389730000755065,0.22382839042404126,0.028857096835362653,67.82593422512237,54.907292940684755,0.5470085470085471,0.452991452991453,25.750616775134937,16.77273131394388,0.0033884546510591453,0.0033884546510591453,0.0,0.0,-0.251913505046534,-12.918641284437612,-8.977885461191057,0.13389730000755065,-0.1949712935886786,0.0,-0.09401709401709407,0.0
RECOVERED_PATHS,4,29,4,2.7845975594490544,1.5995562787017603,0.22382839042404126,0.0,0.0,0.0,142.79987484354098,82.02852711291074,0.9487179487179487,0.5128205128205128,59.938157102759014,46.16032403505968,0.017827933697914564,0.017827933697914564,0.0,0.0,-1.185041280747294,-60.77134773063024,-13.777833067699333,-0.22382839042404126,0.0,0.0,-0.4358974358974359,0.0
RECOVERED_PATHS,4,30,1,3.7487646005037156,2.1499999999999986,0.09183206435394957,0.0,0.3813245141748837,0.0,192.24433848736982,110.25641025641026,0.5982905982905983,0.36752136752136755,99.24478930306641,78.42349504670138,0.0576754165806012,0.04774056906758333,0.0,0.0,-1.598764600503717,-81.98792823095955,-20.821294256365036,-0.09183206435394957,-0.3813245141748837,-0.009934847513017868,-0.23076923076923073,0.0
RECOVERED_PATHS,4,30,2,1.4333333333333345,1.4333333333333345,0.0,0.0,0.0,0.012638507628281196,73.5042735042735,73.5042735042735,0.36752136752136755,0.36752136752136755,49.343718452608634,39.449063388317114,0.06437261590150924,0.05181292137813881,0.0,0.0,0.0,0.0,-9.89465506429152,0.0,0.012638507628281196,-0.012559694523370427,0.0,0.0
RECOVERED_PATHS,4,30,3,0.8200000000000007,0.8600000000000008,0.0,0.012638507628281196,0.09183206435394957,0.10412102540117606,42.05128205128205,44.1025641025641,0.3504273504273504,0.36752136752136755,26.08911242590918,17.151576511299204,0.006776909302118307,0.006776909302118307,0.0,0.0,0.040000000000000036,2.051282051282051,-8.937535914609974,0.012638507628281196,0.012288961047226488,0.0,0.017094017094017144,0.0
RECOVERED_PATHS,4,30,4,2.6837148111975315,1.0749999999999993,0.3813245141748837,0.10412102540117606,0.0,0.0,137.62640057423212,55.12820512820513,0.8974358974358975,0.36752136752136755,61.99591817419926,46.33216680652863,0.03565586739582906,0.03565586739582906,0.0,0.0,-1.6087148111975322,-82.49819544602698,-15.663751367670628,-0.27720348877370765,0.0,0.0,-0.5299145299145299,0.0
RECOVERED_PATHS,4,31,1,2.616992965740348,2.0970561393014844,0.036381359059398974,0.03546219055342547,0.0,0.0,134.204767473864,107.54134047699927,0.4358974358974359,0.3418803418803419,97.66785199278027,76.37467026655492,0.08925505414903932,0.13822357923359324,0.0,0.0,-0.5199368264388635,-26.66342699686473,-21.293181726225356,-0.0009191685059735041,0.0,0.04896852508455392,-0.09401709401709402,0.0
RECOVERED_PATHS,4,31,2,1.4333333333333345,1.4333333333333345,0.0,0.0,0.18048578183443933,0.012638507628281196,73.5042735042735,73.5042735042735,0.36752136752136755,0.36752136752136755,46.87251228005385,37.14570448996845,0.0647661517226735,0.0647661517226735,0.0,0.0,0.0,0.0,-9.726807790085395,0.0,-0.16784727420615814,0.0,0.0,0.0
RECOVERED_PATHS,4,31,3,0.782292163672397,0.8113349463880033,0.0,0.012638507628281196,0.036381359059398974,0.08609907750072872,40.11754685499468,41.606920327589876,0.3333333333333333,0.3418803418803419,26.055678660778565,17.11010631807116,0.013553818604236599,0.013553818604236599,0.0,0.0,0.02904278271560634,1.4893734725951973,-8.945572342707404,0.012638507628281196,0.049717718441329745,0.0,0.008547008547008572,0.0
RECOVERED_PATHS,4,31,4,2.175828599832614,1.0749999999999993,0.18048578183443933,0.05063688694730325,0.0,0.0,111.58095383756977,55.12820512820513,0.717948717948718,0.36752136752136755,62.330838654757315,45.443247185611575,0.06447434154700735,0.07131173479165846,0.0,0.0,-1.1008285998326146,-56.452748709364634,-16.88759146914574,-0.12984889488713608,0.0,0.006837393244651116,-0.3504273504273504,0.0
RECOVERED_PATHS,4,32,1,1.849999999999999,1.9499999999999988,0.07925577735221137,0.2122090464966376,0.11447985304709231,0.0,94.87179487179488,100.0,0.3162393162393162,0.3333333333333333,94.1754679890724,73.32201781856934,0.09229843353066103,0.18459686706132206,0.0,0.0,0.09999999999999987,5.128205128205124,-20.853450170503066,0.13295326914442623,-0.11447985304709231,0.09229843353066103,0.01709401709401709,0.0
RECOVERED_PATHS,4,32,2,1.3666666666666676,1.3209067847716758,0.7206267466128325,0.0,0.3527257091624588,0.7549198962299667,70.08547008547009,67.73880947547052,0.3504273504273504,0.3333333333333333,45.62783700492791,34.74654010120774,0.05181292137813881,0.06590462331869769,0.0,0.0,-0.045759881894991805,-2.3466606099995744,-10.88129690372017,-0.7206267466128325,0.40219418706750787,0.014091701940558879,-0.01709401709401709,0.0
RECOVERED_PATHS,4,32,3,0.7600000000000007,0.7513106244594692,0.05459892849402038,0.12650374369317008,0.6023607637693223,0.2122090464966376,38.97435897435897,38.52874997228044,0.3247863247863248,0.3162393162393162,24.709227686016067,16.217022500239942,0.027107637208473163,0.027107637208473163,0.0,0.0,-0.008689375540531508,-0.44560900207853393,-8.492205185776125,0.07190481519914971,-0.3901517172726847,0.0,-0.008547008547008572,0.0
RECOVERED_PATHS,4,32,4,1.3599465222139537,1.03200714989196,0.30085629248943074,0.6284161525367965,0.08577141896962137,0.0,69.74084729302328,52.92344358420311,0.452991452991453,0.3504273504273504,61.36538949853824,44.58547485320996,0.06685475136717975,0.08913966848957298,0.0,0.0,-0.32793937232199366,-16.817403708820166,-16.779914645328283,0.32755986004736576,-0.08577141896962137,0.022284917122393236,-0.10256410256410259,0.0
RECOVERED_PATHS,5,33,1,2.4554624048894893,2.1819133656445517,2.1832060621389693,0.238309701009051,0.08044615652882883,0.27288631054413487,125.92114896869178,111.89299310997706,0.39215686274509803,0.37254901960784315,95.34977195949737,73.25608427182688,0.0846973860634302,0.0,0.0,0.0,-0.27354903924493756,-14.028155858714726,-22.093687687670496,-1.9448963611299184,0.19244015401530604,-0.0846973860634302,-0.019607843137254888,0.0
RECOVERED_PATHS,5,33,2,1.4045349087137133,1.4054582918101863,0.5118835232320608,0.29117072509119607,3.1159854466352632,2.0522966983550455,72.02743121608789,72.07478419539419,0.35294117647058826,0.35294117647058826,45.42215567932026,34.5865699618114,0.030446961393252942,0.030446961393252942,0.0,0.0,0.0009233830964729961,0.04735297930629656,-10.835585717508863,-0.2207127981408647,-1.0636887482802178,0.0,0.0,0.0
RECOVERED_PATHS,5,33,3,0.8717647058823531,0.8258823529411765,0.16663782144987876,0.06887368411367994,0.7308569073130994,0.5403733522622378,44.705882352941174,42.35294117647059,0.37254901960784315,0.35294117647058826,25.206906925246273,16.679995103453116,0.03342610852838941,0.0,0.0,0.0,-0.045882352941176596,-2.352941176470587,-8.526911821793156,-0.09776413733619882,-0.19048355505086156,-0.03342610852838941,-0.019607843137254888,0.0
RECOVERED_PATHS,5,33,4,1.5307321529808258,1.0904054859412735,1.2173410639503581,2.2672022509474927,0.15177996029407628,0.0,78.4990847682475,55.91823004827046,0.5098039215686274,0.37254901960784315,58.98077520354087,46.82692998868623,0.04089937730698059,0.12269813192094176,0.0,0.0,-0.44032666703955226,-22.58085471997704,-12.153845214854641,1.0498611869971346,-0.15177996029407628,0.08179875461396116,-0.13725490196078427,0.0
RECOVERED_PATHS,5,34,1,2.0647058823529405,1.969846877817543,0.0,0.0,0.0,0.0,105.88235294117646,101.01778860602786,0.35294117647058826,0.3333333333333333,95.14905958870295,73.03548151007294,0.061934488897286276,0.13690310247321705,0.0,0.0,-0.09485900453539742,-4.8645643351486,-22.113578078630013,0.0,0.0,0.07496861357593076,-0.019607843137254943,0.0
RECOVERED_PATHS,5,34,2,1.296026006600511,1.376470588235294,0.0,0.0,0.0,0.0,66.46287213335954,70.58823529411765,0.3137254901960784,0.35294117647058826,45.50030323019062,34.745162094316576,0.02435756911460235,0.02435756911460235,0.0,0.0,0.08044458163478296,4.125363160758113,-10.755141135874041,0.0,0.0,0.0,0.03921568627450983,0.0
RECOVERED_PATHS,5,34,3,0.8717647058823531,0.8258823529411765,0.0,0.0,0.40056950849945094,0.0,44.705882352941174,42.35294117647059,0.37254901960784315,0.35294117647058826,24.341057781493593,16.142092228436006,0.02674088682271157,0.0,0.0,0.0,-0.045882352941176596,-2.352941176470587,-8.198965553057587,0.0,-0.40056950849945094,-0.02674088682271157,-0.019607843137254888,0.0
RECOVERED_PATHS,5,34,4,1.1263807329546955,1.0897058823529409,0.40056950849945094,0.0,0.0,0.0,57.76311451049722,55.88235294117647,0.37254901960784315,0.37254901960784315,59.234697977799584,46.715216662646604,0.03064018446461165,0.10224844326745099,0.0,0.0,-0.03667485060175468,-1.8807615693207467,-12.51948131515298,-0.40056950849945094,0.0,0.07160825880283933,0.0,0.0
RECOVERED_PATHS,5,35,1,2.0647058823529405,1.9499999999999995,0.0,0.0,0.0,0.0,105.88235294117646,100.0,0.35294117647058826,0.3333333333333333,95.4248982654059,73.19661430442291,0.07301498798571568,0.07301498798571568,0.0,0.0,-0.11470588235294099,-5.882352941176464,-22.228283960982992,0.0,0.0,0.0,-0.019607843137254943,0.0
RECOVERED_PATHS,5,35,2,1.2235294117647055,1.2999999999999996,0.0,0.009004757183285294,0.0,0.05048545211177663,62.745098039215684,66.66666666666667,0.3137254901960784,0.3333333333333333,45.505954186225196,34.80291176402736,0.02435756911460235,0.04146638948398527,0.0,0.0,0.07647058823529407,3.9215686274509878,-10.70304242219784,0.009004757183285294,0.05048545211177663,0.017108820369382917,0.019607843137254888,0.0
RECOVERED_PATHS,5,35,3,0.8039783052861654,0.8096405778404866,0.0,0.018078091726402314,0.0,0.009004757183285294,41.229656681341815,41.52002963284546,0.3333333333333333,0.3333333333333333,24.30938337357001,16.108440373345694,0.016713054264194685,0.0,0.0,0.0,0.005662272554321168,0.29037295150364173,-8.200943000224317,0.018078091726402314,0.009004757183285294,-0.016713054264194685,0.0,0.0
RECOVERED_PATHS,5,35,4,1.0323529411764703,1.0897058823529409,0.0,0.03240736038537431,0.0,0.0,52.94117647058823,55.88235294117647,0.35294117647058826,0.37254901960784315,59.26501617495502,46.87619453867086,0.040899377306980386,0.08179875461396077,0.0,0.0,0.057352941176470607,2.941176470588239,-12.388821636284163,0.03240736038537431,0.0,0.040899377306980386,0.019607843137254888,0.0
RECOVERED_PATHS,5,36,1,2.0647058823529405,1.9499999999999995,0.0,0.0,0.06367452570059216,0.0,105.88235294117646,100.0,0.35294117647058826,0.3333333333333333,95.63706241640814,73.35774709877283,0.07301498798571568,0.07301498798571568,0.0,0.0,-0.11470588235294099,-5.882352941176464,-22.27931531763531,0.0,-0.06367452570059216,0.0,-0.019607843137254943,0.0
RECOVERED_PATHS,5,36,2,0.9941176470588233,1.2235294117647055,0.0,0.015044190269613851,1.2417844882497138,0.2876678851090078,50.98039215686274,62.745098039215684,0.2549019607843137,0.3137254901960784,43.88817408233794,34.3837042182563,0.02740226525392765,0.02740226525392765,0.0,0.0,0.2294117647058822,11.764705882352942,-9.504469864081642,0.015044190269613851,-0.954116603140706,0.0,0.05882352941176472,0.0
RECOVERED_PATHS,5,36,3,0.7695961283086381,0.7116010070385631,1.2139096845456843,0.0,0.0046816830526103135,0.015044190269613851,39.466468118391695,36.49235933531093,0.3137254901960784,0.29411764705882354,25.51085614224641,16.0120988017668,0.015547027222506686,0.0,0.0,0.0,-0.057995121270075,-2.9741087830807658,-9.49875734047961,-1.2139096845456843,0.010362507217003537,-0.015547027222506686,-0.019607843137254888,0.0
RECOVERED_PATHS,5,36,4,0.9176470588235293,1.0494995483819056,0.0962310124572318,0.2876678851090078,0.0,0.0,47.05882352941177,53.82048966061056,0.3137254901960784,0.35294117647058826,59.0723626156799,47.079222239439254,0.024130632611118433,0.09652253044447373,0.0,0.0,0.13185248955837636,6.761666131198794,-11.993140376240646,0.191436872651776,0.0,0.0723918978333553,0.03921568627450983,0.0
RECOVERED_PATHS,5,37,1,1.9754670406722334,1.7772031265086146,0.0,0.0,0.7931303090216706,0.0,101.3060020857556,91.13862187223668,0.3137254901960784,0.29411764705882354,94.58331514099623,72.89186611494605,0.0912687349821447,0.08426863170928633,0.0,0.0,-0.19826391416361888,-10.16738021351891,-21.69144902605018,0.0,-0.7931303090216706,-0.007000103272858368,-0.019607843137254888,0.0
RECOVERED_PATHS,5,37,2,0.9941176470588233,1.1964636442341299,0.0,0.0,0.0,0.24227709830203387,50.98039215686274,61.35710996072462,0.2549019607843137,0.29411764705882354,43.23815581416113,33.66087213064799,0.03288271830471314,0.0,0.0,0.0,0.20234599717530655,10.37671780386188,-9.577283683513144,0.0,0.24227709830203387,-0.03288271830471314,0.03921568627450983,0.0
RECOVERED_PATHS,5,37,3,0.7121696359592353,0.6109940268515816,0.0,0.023418360900247577,0.0,0.0,36.52151979278129,31.333027018029828,0.29411764705882354,0.2549019607843137,25.445674417080326,15.853612801170787,0.015547027222506686,0.0,0.0,0.0,-0.10117560910765377,-5.188492774751463,-9.59206161590954,0.023418360900247577,0.0,-0.015547027222506686,-0.03921568627450983,0.0
RECOVERED_PATHS,5,37,4,0.9176470588235293,1.0323529411764703,0.7931303090216706,0.2188587374017863,0.0,0.0,47.05882352941177,52.94117647058823,0.3137254901960784,0.35294117647058826,59.274975445330185,46.9127592521143,0.03016329076389804,0.12065316305559216,0.0,0.0,0.11470588235294099,5.882352941176464,-12.362216193215886,-0.5742715716198843,0.0,0.09048987229169413,0.03921568627450983,0.0
RECOVERED_PATHS,5,38,1,1.7392380424027347,1.672411023423864,0.0,0.0,0.0,0.0,89.19169448219156,85.76466786789047,0.27450980392156865,0.27450980392156865,93.6392523749239,71.79985039618296,0.10952248197857334,0.028396548266641373,0.0,0.0,-0.06682701897887067,-3.4270266143010986,-21.839401978740938,0.0,0.0,-0.08112593371193197,0.0,0.0
RECOVERED_PATHS,5,38,2,0.8980161228356098,1.0121204657454248,0.0,0.0,0.06538936022358961,0.059804527584653724,46.05210886336463,51.903613627970515,0.21568627450980393,0.2549019607843137,42.15262400899819,32.65666632967834,0.038363171355498625,0.0,0.0,0.0,0.11410434290981497,5.851504764605885,-9.49595767931985,0.0,-0.005584832638935888,-0.038363171355498625,0.039215686274509776,0.0
RECOVERED_PATHS,5,38,3,0.6350379063108821,0.5621812869685302,0.06538936022358961,0.0,0.0,0.0,32.56604647748113,28.829809588129752,0.2549019607843137,0.23529411764705882,25.17441248220812,15.42467110270451,0.019433784028133352,0.0,0.0,0.0,-0.07285661934235188,-3.736236889351378,-9.74974137950361,-0.06538936022358961,0.0,-0.019433784028133352,-0.019607843137254888,0.0
RECOVERED_PATHS,5,38,4,0.9176470588235293,0.9835798794938919,0.0,0.059804527584653724,0.0,0.0,47.05882352941177,50.4399938201996,0.3137254901960784,0.3333333333333333,58.38282505831982,46.254934060109015,0.03619594891667765,0.1447837956667106,0.0,0.0,0.06593282067036266,3.3811702907878285,-12.127890998210802,0.059804527584653724,0.0,0.10858784675003294,0.019607843137254888,0.0
RECOVERED_PATHS,5,39,1,2.0647058823529405,1.9499999999999995,0.0,0.0,0.0,0.0,105.88235294117646,100.0,0.35294117647058826,0.3333333333333333,92.50955253290172,70.49155655732041,0.06388811448750117,0.0,0.0,0.0,-0.11470588235294099,-5.882352941176464,-22.017995975581314,0.0,0.0,-0.06388811448750117,-0.019607843137254943,0.0
RECOVERED_PATHS,5,39,2,1.0203789347605883,1.242337950044881,0.0,0.0,0.0,0.18982470705818077,52.327124859517355,63.70963846384007,0.2549019607843137,0.3137254901960784,40.73724603229855,31.278196703636976,0.0487151382292047,0.05348918066137676,0.0,0.0,0.22195901528429274,11.382513604322718,-9.459049328661575,0.0,0.18982470705818077,0.004774042432172061,0.05882352941176472,0.0
RECOVERED_PATHS,5,39,3,0.78,0.7452775738914568,0.0,0.0,0.0,0.0,40.0,38.21936276366445,0.3333333333333333,0.3137254901960784,24.788385440520095,14.98060109407421,0.023320540833760003,0.0,0.0,0.0,-0.03472242610854326,-1.7806372363355507,-9.807784346445885,0.0,0.0,-0.023320540833760003,-0.019607843137254888,0.0
RECOVERED_PATHS,5,39,4,1.0323529411764703,1.0897058823529409,0.0,0.18982470705818077,0.0,0.0,52.94117647058823,55.88235294117647,0.35294117647058826,0.37254901960784315,57.326482978482346,45.50749151018614,0.06496393952833922,0.12668582120837235,0.0,0.0,0.057352941176470607,2.941176470588239,-11.818991468296204,0.18982470705818077,0.0,0.06172188168003313,0.019607843137254888,0.0
RECOVERED_PATHS,5,40,1,2.2800950696301037,2.0647058823529405,0.719420398758042,0.0,0.027336365956190198,0.30459087776376864,116.9279522887233,105.88235294117646,0.35294117647058826,0.35294117647058826,91.83098223604797,68.52790717463805,0.07301498798571568,0.0,0.0,0.0,-0.21538918727716316,-11.04559934754684,-23.303075061409928,-0.719420398758042,0.27725451180757843,-0.07301498798571568,0.0,0.0
RECOVERED_PATHS,5,40,2,1.376470588235294,1.376470588235294,0.0,0.0,0.7800911708078032,0.14247329082395196,70.58823529411765,70.58823529411765,0.35294117647058826,0.35294117647058826,38.288929310400746,29.406603938936513,0.060893922786505884,0.0,0.0,0.0,0.0,0.0,-8.882325371464233,0.0,-0.6376178799838512,-0.060893922786505884,0.0,0.0
RECOVERED_PATHS,5,40,3,0.8717647058823531,0.8258823529411765,0.30657582830298236,0.14247069880854968,0.5645298160026108,0.16502070538156607,44.705882352941174,42.35294117647059,0.37254901960784315,0.35294117647058826,24.04183127673349,14.39636126083367,0.027207297639386663,0.0,0.0,0.0,-0.045882352941176596,-2.352941176470587,-9.64547001589982,-0.16410512949443268,-0.39950911062104466,-0.027207297639386663,-0.019607843137254888,0.0
RECOVERED_PATHS,5,40,4,1.1813864859922834,1.0897058823529409,0.8471349211172063,0.469614175160737,0.5011737954116262,0.0,60.583922358578654,55.88235294117647,0.39215686274509803,0.37254901960784315,56.80886172483119,45.119055155983524,0.04089937730698059,0.13811183093969498,0.0,0.0,-0.0916806036393425,-4.701569417402183,-11.689806568847665,-0.37752074595646934,-0.5011737954116262,0.09721245363271439,-0.019607843137254888,0.0
RECOVERED_PATHS,6,41,1,3.8661027990543317,2.925,0.8507769829310763,0.7296075668915487,1.29220367443945,0.0,198.26168200278624,150.0,0.625,0.5,94.86233275148842,74.2160773113226,0.0,0.0,0.0,0.0,-0.9411027990543319,-48.261682002786245,-20.646255440165817,-0.12116941603952758,-1.29220367443945,0.0,-0.125,0.0
RECOVERED_PATHS,6,41,2,1.4625,1.9152013535711112,0.0,0.0,5.924652435581147,1.562612516930075,75.0,98.21545402928774,0.375,0.375,41.19477140035189,32.980631937859975,0.0,0.0,0.0,0.0,0.4527013535711113,23.21545402928774,-8.214139462491914,0.0,-4.362039918651072,0.0,0.0,0.0
RECOVERED_PATHS,6,41,3,0.7060480815016481,1.9785276795971787,0.5141929651768725,0.8330049500385213,0.0,0.6428618837242762,36.20759392316144,101.46295792806048,0.25,0.75,29.03459568961351,18.13960939971899,0.0,0.0,0.0,0.0,1.2724795980955306,65.25536400489904,-10.894986289894522,0.31881198486164875,0.6428618837242762,0.0,0.5,0.0
RECOVERED_PATHS,6,41,4,1.4625,1.0968749999999998,5.851886161912648,0.6428618837242762,0.0,0.0,75.0,56.25,0.5,0.375,60.995640511844634,48.9885668953905,0.0,0.0,0.0,0.0,-0.3656250000000001,-18.75,-12.007073616454136,-5.209024278188372,0.0,0.0,-0.125,0.0
RECOVERED_PATHS,6,42,1,1.6574843003425224,2.925,0.0,0.0,0.0,0.0,84.99919488936011,150.0,0.25,0.5,91.99544332129602,72.61670358078783,0.0,0.0,0.0,0.0,1.2675156996574775,65.00080511063989,-19.378739740508195,0.0,0.0,0.0,0.25,0.0
RECOVERED_PATHS,6,42,2,1.4625,1.4625,0.0,0.0,0.0,0.20053619263111774,75.0,75.0,0.375,0.375,40.793917363084816,32.37924170796179,0.0,0.0,0.0,0.0,0.0,0.0,-8.414675655123027,0.0,0.20053619263111774,0.0,0.0,0.0
