a0,loc0,lfw0,risk_proxy,quantile_level,risk_threshold,legal_high_risk_path_count,observed_high_risk_path_count,unobserved_high_risk_path_count,pareto_path_count,observed_pareto_path_count,unobserved_pareto_path_count,legal_high_risk_theoretical_mass,unobserved_high_risk_theoretical_mass,expanded_path_count,legal_path_count,pareto_objectives
6,2,0,road_max_wind_mps,0.995,55.4697563798479,15541,179,15362,2,0,2,0.0232441624825769,0.00894336534086891,327726,463450,probability_min_risk_max
6,2,0,road_cumulative_excess_mps,0.95,1238.42004402973,14324,423,13901,22,0,22,0.0514680225106069,0.0180156340134678,327726,463450,probability_min_risk_max
6,2,0,road_cumulative_excess_mps,0.99,1634.44012120024,2607,93,2514,12,0,12,0.0100410769981095,0.00338906410192859,327726,463450,probability_min_risk_max
6,2,0,road_cumulative_excess_mps,0.995,1795.70983920877,1141,43,1098,10,0,10,0.00473322398359848,0.00125083360699998,327726,463450,probability_min_risk_max
6,3,0,grid_max_wind_mps,0.95,55.2436058969182,36486,444,36042,3,0,3,0.0521213022233937,0.0190591323519363,335070,489800,probability_min_risk_max
6,3,0,grid_max_wind_mps,0.99,55.4697563798479,15724,193,15531,3,0,3,0.0226983272577133,0.00759748594052255,335070,489800,probability_min_risk_max
6,3,0,grid_max_wind_mps,0.995,55.4697563798479,15724,193,15531,3,0,3,0.0226983272577133,0.00759748594052255,335070,489800,probability_min_risk_max
6,3,0,grid_cumulative_excess_mps,0.95,1441.69712923739,12272,404,11868,17,0,17,0.0485151339434872,0.0170139185807676,335070,489800,probability_min_risk_max
6,3,0,grid_cumulative_excess_mps,0.99,1766.5519065958,2302,81,2221,8,0,8,0.00939744256486283,0.00315901270403083,335070,489800,probability_min_risk_max
6,3,0,grid_cumulative_excess_mps,0.995,1859.54888206171,1301,38,1263,8,0,8,0.00535200939882914,0.00195963870910414,335070,489800,probability_min_risk_max
6,3,0,road_max_wind_mps,0.95,55.2436058969182,36486,444,36042,3,0,3,0.0521213022233937,0.0190591323519363,335070,489800,probability_min_risk_max
6,3,0,road_max_wind_mps,0.99,55.4697563798479,15724,193,15531,3,0,3,0.0226983272577133,0.00759748594052255,335070,489800,probability_min_risk_max
6,3,0,road_max_wind_mps,0.995,55.4697563798479,15724,193,15531,3,0,3,0.0226983272577133,0.00759748594052255,335070,489800,probability_min_risk_max
6,3,0,road_cumulative_excess_mps,0.95,1256.51052959437,13892,408,13484,14,0,14,0.0478739969814197,0.0169084386671673,335070,489800,probability_min_risk_max
6,3,0,road_cumulative_excess_mps,0.99,1643.5101494016,2527,82,2445,9,0,9,0.00957599095075531,0.00330254036869731,335070,489800,probability_min_risk_max
6,3,0,road_cumulative_excess_mps,0.995,1785.52169006095,1218,34,1184,7,0,7,0.00540989758336366,0.00178813400379065,335070,489800,probability_min_risk_max
6,4,0,grid_max_wind_mps,0.95,55.2141131970405,45832,531,45301,2,0,2,0.0618137182462107,0.0229159121418529,344919,500650,probability_min_risk_max
6,4,0,grid_max_wind_mps,0.99,55.4697563798479,14485,171,14314,2,0,2,0.0182109724317072,0.0071860397272883,344919,500650,probability_min_risk_max
6,4,0,grid_max_wind_mps,0.995,55.4697563798479,14485,171,14314,2,0,2,0.0182109724317072,0.0071860397272883,344919,500650,probability_min_risk_max
6,4,0,grid_cumulative_excess_mps,0.95,1394.8896596069,13876,397,13479,10,0,10,0.0515589590681111,0.0185252336448621,344919,500650,probability_min_risk_max
6,4,0,grid_cumulative_excess_mps,0.99,1713.30295562578,2872,85,2787,7,0,7,0.0108792312769784,0.00431563324644137,344919,500650,probability_min_risk_max
6,4,0,grid_cumulative_excess_mps,0.995,1831.83340303604,1415,38,1377,7,0,7,0.00583977600456683,0.00216361083579083,344919,500650,probability_min_risk_max
6,4,0,road_max_wind_mps,0.95,55.2141131970405,45832,531,45301,2,0,2,0.0618137182462107,0.0229159121418529,344919,500650,probability_min_risk_max
6,4,0,road_max_wind_mps,0.99,55.4697563798479,14485,171,14314,2,0,2,0.0182109724317072,0.0071860397272883,344919,500650,probability_min_risk_max
6,4,0,road_max_wind_mps,0.995,55.4697563798479,14485,171,14314,2,0,2,0.0182109724317072,0.0071860397272883,344919,500650,probability_min_risk_max
6,4,0,road_cumulative_excess_mps,0.95,1206.01281019614,15683,399,15284,10,0,10,0.0513440939087967,0.0180957671365273,344919,500650,probability_min_risk_max
6,4,0,road_cumulative_excess_mps,0.99,1588.2465543574,3125,85,3040,8,0,8,0.0109233249669238,0.0043535512371868,344919,500650,probability_min_risk_max
6,4,0,road_cumulative_excess_mps,0.995,1722.43301985409,1531,38,1493,7,0,7,0.00596823121433328,0.00234530285995728,344919,500650,probability_min_risk_max
6,5,0,grid_max_wind_mps,0.95,55.2141131970405,38968,420,38548,2,0,2,0.0504788143189237,0.0197355049846811,327528,489800,probability_min_risk_max
6,5,0,grid_max_wind_mps,0.99,55.4697563798479,12922,95,12827,2,0,2,0.0125958895232766,0.00620844688456385,327528,489800,probability_min_risk_max
6,5,0,grid_max_wind_mps,0.995,55.4697563798479,12922,95,12827,2,0,2,0.0125958895232766,0.00620844688456385,327528,489800,probability_min_risk_max
6,5,0,grid_cumulative_excess_mps,0.95,1345.71545654511,13823,395,13428,20,0,20,0.0511321518202402,0.01759939120536,327528,489800,probability_min_risk_max
6,5,0,grid_cumulative_excess_mps,0.99,1690.39364463692,2528,82,2446,12,0,12,0.00930000972079089,0.00348725361450849,327528,489800,probability_min_risk_max
6,5,0,grid_cumulative_excess_mps,0.995,1803.69466982888,1297,39,1258,10,0,10,0.00485922462297645,0.00180475005057645,327528,489800,probability_min_risk_max
6,5,0,road_max_wind_mps,0.95,55.2141131970405,38968,420,38548,2,0,2,0.0504788143189237,0.0197355049846811,327528,489800,probability_min_risk_max
6,5,0,road_max_wind_mps,0.99,55.4697563798479,12922,95,12827,2,0,2,0.0125958895232766,0.00620844688456385,327528,489800,probability_min_risk_max
6,5,0,road_max_wind_mps,0.995,55.4697563798479,12922,95,12827,2,0,2,0.0125958895232766,0.00620844688456385,327528,489800,probability_min_risk_max
6,5,0,road_cumulative_excess_mps,0.95,1143.11668376554,16345,401,15944,18,0,18,0.0503060119239235,0.0179854503560673,327528,489800,probability_min_risk_max
6,5,0,road_cumulative_excess_mps,0.99,1560.81611824718,2756,82,2674,12,0,12,0.00931681606144989,0.0034825247167675,327528,489800,probability_min_risk_max
6,5,0,road_cumulative_excess_mps,0.995,1690.13732286496,1337,39,1298,10,0,10,0.00510948731572269,0.00185611546132269,327528,489800,probability_min_risk_max
6,6,0,grid_max_wind_mps,0.95,47.2189112185473,61081,554,60527,9,0,9,0.0617726515151063,0.0258499901336711,320292,463450,probability_min_risk_max
6,6,0,grid_max_wind_mps,0.99,55.2436058969182,23867,182,23685,2,0,2,0.0192236984356302,0.00919503032740608,320292,463450,probability_min_risk_max
6,6,0,grid_max_wind_mps,0.995,55.4697563798479,11251,70,11181,2,0,2,0.00694833696467947,0.0034963074523915,320292,463450,probability_min_risk_max
6,6,0,grid_cumulative_excess_mps,0.95,1235.57052894536,16957,415,16542,16,0,16,0.0497524362016891,0.0181500067058885,320292,463450,probability_min_risk_max
6,6,0,grid_cumulative_excess_mps,0.99,1580.75288754412,3667,95,3572,9,0,9,0.0109069538733785,0.00452122587277847,320292,463450,probability_min_risk_max
6,6,0,grid_cumulative_excess_mps,0.995,1710.83890959606,1773,46,1727,7,0,7,0.00488062285174609,0.00231247777870608,320292,463450,probability_min_risk_max
6,6,0,road_max_wind_mps,0.95,47.2189112185473,61081,554,60527,9,0,9,0.0617726515151063,0.0258499901336711,320292,463450,probability_min_risk_max
6,6,0,road_max_wind_mps,0.99,55.2436058969182,23867,182,23685,2,0,2,0.0192236984356302,0.00919503032740608,320292,463450,probability_min_risk_max
6,6,0,road_max_wind_mps,0.995,55.4697563798479,11251,70,11181,2,0,2,0.00694833696467947,0.0034963074523915,320292,463450,probability_min_risk_max
6,6,0,road_cumulative_excess_mps,0.95,1014.21544547761,19946,411,19535,17,0,17,0.0502068810530018,0.018037394706232,320292,463450,probability_min_risk_max
6,6,0,road_cumulative_excess_mps,0.99,1424.02566807777,4244,96,4148,14,0,14,0.0107197921424316,0.00452266404323161,320292,463450,probability_min_risk_max
6,6,0,road_cumulative_excess_mps,0.995,1585.35198673699,1915,45,1870,8,0,8,0.00490227100109593,0.00232395098277192,320292,463450,probability_min_risk_max
6,7,0,grid_max_wind_mps,0.95,46.1748242297112,52710,566,52144,7,0,7,0.0624361535311824,0.0267192259443613,333282,423150,probability_min_risk_max
6,7,0,grid_max_wind_mps,0.99,55.2436058969182,15394,115,15279,2,0,2,0.00984586202115674,0.00596381698187104,333282,423150,probability_min_risk_max
6,7,0,grid_max_wind_mps,0.995,55.2436058969182,15394,115,15279,2,0,2,0.00984586202115674,0.00596381698187104,333282,423150,probability_min_risk_max
6,7,0,grid_cumulative_excess_mps,0.95,1112.25353024919,19675,408,19267,17,0,17,0.0500636762741496,0.0180844664122326,333282,423150,probability_min_risk_max
6,7,0,grid_cumulative_excess_mps,0.99,1439.01521567284,5361,94,5267,14,0,14,0.0109876381979136,0.00536902759644241,333282,423150,probability_min_risk_max
6,7,0,grid_cumulative_excess_mps,0.995,1586.5496613831,2602,47,2555,10,0,10,0.00512132850034249,0.00252012565819129,333282,423150,probability_min_risk_max
6,7,0,road_max_wind_mps,0.95,46.1748242297112,52710,566,52144,7,0,7,0.0624361535311824,0.0267192259443613,333282,423150,probability_min_risk_max
6,7,0,road_max_wind_mps,0.99,55.2436058969182,15394,115,15279,2,0,2,0.00984586202115674,0.00596381698187104,333282,423150,probability_min_risk_max
6,7,0,road_max_wind_mps,0.995,55.2436058969182,15394,115,15279,2,0,2,0.00984586202115674,0.00596381698187104,333282,423150,probability_min_risk_max
6,7,0,road_cumulative_excess_mps,0.95,873.155083736581,23805,411,23394,18,0,18,0.0486995948851682,0.0180351803855377,333282,423150,probability_min_risk_max
6,7,0,road_cumulative_excess_mps,0.99,1261.88949679424,5963,94,5869,14,0,14,0.0105722819117035,0.00492090317521926,333282,423150,probability_min_risk_max
6,7,0,road_cumulative_excess_mps,0.995,1433.87541525979,3163,47,3116,12,0,12,0.00519092493939698,0.00254394231523298,333282,423150,probability_min_risk_max
