decision_stage,history_node_id,current_k,current_a,current_loc,current_lf,node_oos_path_count,future_terminal_state_id,future_outcome_kind,outcome_path_count,outcome_frequency,T1_kg,T2_kg,T3_kg,T4_kg,TerminalLOH_total_kg,target_top_site,target_ranking
5,t5_k102,102,2,6,6,126,14,terminal_state,1,0.00793650793650794,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
5,t5_k109,109,2,7,5,136,0,no_terminal_event,33,0.242647058823529,0,0,0,0,0,0,zero_target
5,t5_k109,109,2,7,5,136,1,terminal_state,3,0.0220588235294118,63.6167837525965,13.0921331708544,4.909665412351,30.5481142906031,112.166696626405,1,1>4>2>3
5,t5_k109,109,2,7,5,136,2,terminal_state,1,0.00735294117647059,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
5,t5_k109,109,2,7,5,136,3,terminal_state,6,0.0441176470588235,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
5,t5_k109,109,2,7,5,136,4,terminal_state,8,0.0588235294117647,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
5,t5_k109,109,2,7,5,136,5,terminal_state,14,0.102941176470588,30.2757519474911,0,0,0,30.2757519474911,1,1>2>3>4
5,t5_k109,109,2,7,5,136,6,terminal_state,12,0.0882352941176471,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
5,t5_k109,109,2,7,5,136,7,terminal_state,49,0.360294117647059,0,0,0,0,0,0,zero_target
5,t5_k109,109,2,7,5,136,9,terminal_state,1,0.00735294117647059,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
5,t5_k109,109,2,7,5,136,10,terminal_state,1,0.00735294117647059,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
5,t5_k109,109,2,7,5,136,11,terminal_state,2,0.0147058823529412,202.228721913838,73.7990228568447,24.5479067527522,95.4648007624855,396.04045228592,1,1>4>2>3
5,t5_k109,109,2,7,5,136,13,terminal_state,1,0.00735294117647059,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
5,t5_k109,109,2,7,5,136,14,terminal_state,5,0.0367647058823529,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
5,t5_k110,110,2,7,6,312,0,no_terminal_event,31,0.0993589743589744,0,0,0,0,0,0,zero_target
5,t5_k110,110,2,7,6,312,1,terminal_state,2,0.00641025641025641,63.6167837525965,13.0921331708544,4.909665412351,30.5481142906031,112.166696626405,1,1>4>2>3
5,t5_k110,110,2,7,6,312,2,terminal_state,2,0.00641025641025641,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
5,t5_k110,110,2,7,6,312,3,terminal_state,10,0.032051282051282,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
5,t5_k110,110,2,7,6,312,4,terminal_state,24,0.0769230769230769,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
5,t5_k110,110,2,7,6,312,5,terminal_state,50,0.16025641025641,30.2757519474911,0,0,0,30.2757519474911,1,1>2>3>4
5,t5_k110,110,2,7,6,312,6,terminal_state,36,0.115384615384615,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
5,t5_k110,110,2,7,6,312,7,terminal_state,134,0.429487179487179,0,0,0,0,0,0,zero_target
5,t5_k110,110,2,7,6,312,12,terminal_state,8,0.0256410256410256,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
5,t5_k110,110,2,7,6,312,13,terminal_state,2,0.00641025641025641,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
5,t5_k110,110,2,7,6,312,14,terminal_state,13,0.0416666666666667,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
5,t5_k117,117,3,1,5,10,2,terminal_state,1,0.1,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
5,t5_k117,117,3,1,5,10,3,terminal_state,1,0.1,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
5,t5_k117,117,3,1,5,10,8,terminal_state,1,0.1,195.980588261073,97.5192645430117,16.3652728831405,95.4481399001905,405.313265587416,1,1>2>4>3
5,t5_k117,117,3,1,5,10,9,terminal_state,1,0.1,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
5,t5_k117,117,3,1,5,10,10,terminal_state,1,0.1,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
5,t5_k117,117,3,1,5,10,11,terminal_state,1,0.1,202.228721913838,73.7990228568447,24.5479067527522,95.4648007624855,396.04045228592,1,1>4>2>3
5,t5_k117,117,3,1,5,10,12,terminal_state,1,0.1,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
5,t5_k117,117,3,1,5,10,14,terminal_state,1,0.1,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
5,t5_k117,117,3,1,5,10,17,terminal_state,1,0.1,242.495486475516,141.285253689067,44.7316160596879,150,578.512356224272,1,1>4>2>3
5,t5_k117,117,3,1,5,10,20,terminal_state,1,0.1,232.932859424932,100.1863762794,36.54780138014,122.192673667446,491.859710751919,1,1>4>2>3
5,t5_k118,118,3,1,6,23,3,terminal_state,3,0.130434782608696,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
5,t5_k118,118,3,1,6,23,6,terminal_state,1,0.0434782608695652,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
5,t5_k118,118,3,1,6,23,7,terminal_state,1,0.0434782608695652,0,0,0,0,0,0,zero_target
5,t5_k118,118,3,1,6,23,9,terminal_state,5,0.217391304347826,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
5,t5_k118,118,3,1,6,23,10,terminal_state,3,0.130434782608696,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
5,t5_k118,118,3,1,6,23,11,terminal_state,2,0.0869565217391304,202.228721913838,73.7990228568447,24.5479067527522,95.4648007624855,396.04045228592,1,1>4>2>3
5,t5_k118,118,3,1,6,23,12,terminal_state,1,0.0434782608695652,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
5,t5_k118,118,3,1,6,23,13,terminal_state,1,0.0434782608695652,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
5,t5_k118,118,3,1,6,23,16,terminal_state,1,0.0434782608695652,245.768350802666,136.921371377604,52.3694238524147,150,585.059146032685,1,1>4>2>3
5,t5_k118,118,3,1,6,23,17,terminal_state,4,0.173913043478261,242.495486475516,141.285253689067,44.7316160596879,150,578.512356224272,1,1>4>2>3
5,t5_k118,118,3,1,6,23,18,terminal_state,1,0.0434782608695652,252.702273520957,124.532268421669,44.7317455611508,150,571.966287503776,1,1>4>2>3
5,t5_k125,125,3,2,5,20,0,no_terminal_event,5,0.25,0,0,0,0,0,0,zero_target
5,t5_k125,125,3,2,5,20,2,terminal_state,2,0.1,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
5,t5_k125,125,3,2,5,20,6,terminal_state,1,0.05,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
5,t5_k125,125,3,2,5,20,8,terminal_state,1,0.05,195.980588261073,97.5192645430117,16.3652728831405,95.4481399001905,405.313265587416,1,1>2>4>3
5,t5_k125,125,3,2,5,20,9,terminal_state,1,0.05,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
5,t5_k125,125,3,2,5,20,10,terminal_state,1,0.05,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
5,t5_k125,125,3,2,5,20,12,terminal_state,2,0.1,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
5,t5_k125,125,3,2,5,20,13,terminal_state,2,0.1,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
5,t5_k125,125,3,2,5,20,15,terminal_state,1,0.05,242.490845037318,142.378525477599,51.2780073639153,150,586.147377878832,1,1>4>2>3
5,t5_k125,125,3,2,5,20,17,terminal_state,1,0.05,242.495486475516,141.285253689067,44.7316160596879,150,578.512356224272,1,1>4>2>3
5,t5_k125,125,3,2,5,20,18,terminal_state,1,0.05,252.702273520957,124.532268421669,44.7317455611508,150,571.966287503776,1,1>4>2>3
5,t5_k125,125,3,2,5,20,19,terminal_state,1,0.05,231.297621603105,121.918688071935,50.0952851168181,139.650041540419,542.961636332278,1,1>4>2>3
5,t5_k125,125,3,2,5,20,20,terminal_state,1,0.05,232.932859424932,100.1863762794,36.54780138014,122.192673667446,491.859710751919,1,1>4>2>3
5,t5_k126,126,3,2,6,38,1,terminal_state,1,0.0263157894736842,63.6167837525965,13.0921331708544,4.909665412351,30.5481142906031,112.166696626405,1,1>4>2>3
5,t5_k126,126,3,2,6,38,2,terminal_state,2,0.0526315789473684,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
5,t5_k126,126,3,2,6,38,3,terminal_state,3,0.0789473684210526,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
5,t5_k126,126,3,2,6,38,4,terminal_state,1,0.0263157894736842,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
5,t5_k126,126,3,2,6,38,7,terminal_state,1,0.0263157894736842,0,0,0,0,0,0,zero_target
5,t5_k126,126,3,2,6,38,8,terminal_state,3,0.0789473684210526,195.980588261073,97.5192645430117,16.3652728831405,95.4481399001905,405.313265587416,1,1>2>4>3
5,t5_k126,126,3,2,6,38,9,terminal_state,8,0.210526315789474,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
5,t5_k126,126,3,2,6,38,10,terminal_state,3,0.0789473684210526,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
5,t5_k126,126,3,2,6,38,11,terminal_state,7,0.184210526315789,202.228721913838,73.7990228568447,24.5479067527522,95.4648007624855,396.04045228592,1,1>4>2>3
5,t5_k126,126,3,2,6,38,12,terminal_state,1,0.0263157894736842,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
5,t5_k126,126,3,2,6,38,13,terminal_state,1,0.0263157894736842,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
5,t5_k126,126,3,2,6,38,15,terminal_state,1,0.0263157894736842,242.490845037318,142.378525477599,51.2780073639153,150,586.147377878832,1,1>4>2>3
5,t5_k126,126,3,2,6,38,16,terminal_state,2,0.0526315789473684,245.768350802666,136.921371377604,52.3694238524147,150,585.059146032685,1,1>4>2>3
5,t5_k126,126,3,2,6,38,17,terminal_state,2,0.0526315789473684,242.495486475516,141.285253689067,44.7316160596879,150,578.512356224272,1,1>4>2>3
5,t5_k126,126,3,2,6,38,18,terminal_state,2,0.0526315789473684,252.702273520957,124.532268421669,44.7317455611508,150,571.966287503776,1,1>4>2>3
5,t5_k133,133,3,3,5,20,0,no_terminal_event,2,0.1,0,0,0,0,0,0,zero_target
5,t5_k133,133,3,3,5,20,3,terminal_state,1,0.05,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
5,t5_k133,133,3,3,5,20,4,terminal_state,1,0.05,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
5,t5_k133,133,3,3,5,20,5,terminal_state,1,0.05,30.2757519474911,0,0,0,30.2757519474911,1,1>2>3>4
5,t5_k133,133,3,3,5,20,7,terminal_state,1,0.05,0,0,0,0,0,0,zero_target
5,t5_k133,133,3,3,5,20,8,terminal_state,1,0.05,195.980588261073,97.5192645430117,16.3652728831405,95.4481399001905,405.313265587416,1,1>2>4>3
5,t5_k133,133,3,3,5,20,9,terminal_state,2,0.1,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
5,t5_k133,133,3,3,5,20,10,terminal_state,1,0.05,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
5,t5_k133,133,3,3,5,20,11,terminal_state,2,0.1,202.228721913838,73.7990228568447,24.5479067527522,95.4648007624855,396.04045228592,1,1>4>2>3
5,t5_k133,133,3,3,5,20,12,terminal_state,3,0.15,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
5,t5_k133,133,3,3,5,20,15,terminal_state,1,0.05,242.490845037318,142.378525477599,51.2780073639153,150,586.147377878832,1,1>4>2>3
5,t5_k133,133,3,3,5,20,20,terminal_state,1,0.05,232.932859424932,100.1863762794,36.54780138014,122.192673667446,491.859710751919,1,1>4>2>3
5,t5_k133,133,3,3,5,20,21,terminal_state,1,0.05,215.20334957964,93.221622471828,24.547901451242,101.525074402858,434.497947905568,1,1>4>2>3
5,t5_k133,133,3,3,5,20,22,terminal_state,1,0.05,264.325715491973,144.555682281606,51.2754324636032,150,610.156830237183,1,1>4>2>3
5,t5_k133,133,3,3,5,20,24,terminal_state,1,0.05,278.513576350821,136.906705367182,61.1125785326699,150,626.532860250673,1,1>4>2>3
5,t5_k134,134,3,3,6,38,1,terminal_state,1,0.0263157894736842,63.6167837525965,13.0921331708544,4.909665412351,30.5481142906031,112.166696626405,1,1>4>2>3
5,t5_k134,134,3,3,6,38,2,terminal_state,3,0.0789473684210526,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
5,t5_k134,134,3,3,6,38,4,terminal_state,2,0.0526315789473684,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
5,t5_k134,134,3,3,6,38,5,terminal_state,1,0.0263157894736842,30.2757519474911,0,0,0,30.2757519474911,1,1>2>3>4
5,t5_k134,134,3,3,6,38,8,terminal_state,6,0.157894736842105,195.980588261073,97.5192645430117,16.3652728831405,95.4481399001905,405.313265587416,1,1>2>4>3
5,t5_k134,134,3,3,6,38,9,terminal_state,4,0.105263157894737,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
5,t5_k134,134,3,3,6,38,10,terminal_state,1,0.0263157894736842,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
5,t5_k134,134,3,3,6,38,11,terminal_state,3,0.0789473684210526,202.228721913838,73.7990228568447,24.5479067527522,95.4648007624855,396.04045228592,1,1>4>2>3
5,t5_k134,134,3,3,6,38,12,terminal_state,3,0.0789473684210526,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
5,t5_k134,134,3,3,6,38,13,terminal_state,3,0.0789473684210526,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
5,t5_k134,134,3,3,6,38,15,terminal_state,3,0.0789473684210526,242.490845037318,142.378525477599,51.2780073639153,150,586.147377878832,1,1>4>2>3
5,t5_k134,134,3,3,6,38,16,terminal_state,1,0.0263157894736842,245.768350802666,136.921371377604,52.3694238524147,150,585.059146032685,1,1>4>2>3
5,t5_k134,134,3,3,6,38,18,terminal_state,3,0.0789473684210526,252.702273520957,124.532268421669,44.7317455611508,150,571.966287503776,1,1>4>2>3
5,t5_k134,134,3,3,6,38,19,terminal_state,2,0.0526315789473684,231.297621603105,121.918688071935,50.0952851168181,139.650041540419,542.961636332278,1,1>4>2>3
5,t5_k134,134,3,3,6,38,20,terminal_state,1,0.0263157894736842,232.932859424932,100.1863762794,36.54780138014,122.192673667446,491.859710751919,1,1>4>2>3
5,t5_k134,134,3,3,6,38,21,terminal_state,1,0.0263157894736842,215.20334957964,93.221622471828,24.547901451242,101.525074402858,434.497947905568,1,1>4>2>3
5,t5_k141,141,3,4,5,12,0,no_terminal_event,1,0.0833333333333333,0,0,0,0,0,0,zero_target
5,t5_k141,141,3,4,5,12,6,terminal_state,1,0.0833333333333333,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
5,t5_k141,141,3,4,5,12,9,terminal_state,3,0.25,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
5,t5_k141,141,3,4,5,12,12,terminal_state,1,0.0833333333333333,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
5,t5_k141,141,3,4,5,12,13,terminal_state,1,0.0833333333333333,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
5,t5_k141,141,3,4,5,12,17,terminal_state,2,0.166666666666667,242.495486475516,141.285253689067,44.7316160596879,150,578.512356224272,1,1>4>2>3
5,t5_k141,141,3,4,5,12,20,terminal_state,1,0.0833333333333333,232.932859424932,100.1863762794,36.54780138014,122.192673667446,491.859710751919,1,1>4>2>3
5,t5_k141,141,3,4,5,12,21,terminal_state,2,0.166666666666667,215.20334957964,93.221622471828,24.547901451242,101.525074402858,434.497947905568,1,1>4>2>3
5,t5_k142,142,3,4,6,34,1,terminal_state,1,0.0294117647058824,63.6167837525965,13.0921331708544,4.909665412351,30.5481142906031,112.166696626405,1,1>4>2>3
5,t5_k142,142,3,4,6,34,2,terminal_state,1,0.0294117647058824,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
5,t5_k142,142,3,4,6,34,6,terminal_state,1,0.0294117647058824,0,0,0.71367875842609,0,0.71367875842609,3,3>1>2>4
5,t5_k142,142,3,4,6,34,8,terminal_state,3,0.0882352941176471,195.980588261073,97.5192645430117,16.3652728831405,95.4481399001905,405.313265587416,1,1>2>4>3
5,t5_k142,142,3,4,6,34,9,terminal_state,4,0.117647058823529,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
5,t5_k142,142,3,4,6,34,10,terminal_state,4,0.117647058823529,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
5,t5_k142,142,3,4,6,34,12,terminal_state,2,0.0588235294117647,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
5,t5_k142,142,3,4,6,34,13,terminal_state,8,0.235294117647059,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
5,t5_k142,142,3,4,6,34,14,terminal_state,3,0.0882352941176471,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
5,t5_k142,142,3,4,6,34,15,terminal_state,1,0.0294117647058824,242.490845037318,142.378525477599,51.2780073639153,150,586.147377878832,1,1>4>2>3
5,t5_k142,142,3,4,6,34,17,terminal_state,3,0.0882352941176471,242.495486475516,141.285253689067,44.7316160596879,150,578.512356224272,1,1>4>2>3
5,t5_k142,142,3,4,6,34,18,terminal_state,1,0.0294117647058824,252.702273520957,124.532268421669,44.7317455611508,150,571.966287503776,1,1>4>2>3
5,t5_k142,142,3,4,6,34,19,terminal_state,1,0.0294117647058824,231.297621603105,121.918688071935,50.0952851168181,139.650041540419,542.961636332278,1,1>4>2>3
5,t5_k142,142,3,4,6,34,21,terminal_state,1,0.0294117647058824,215.20334957964,93.221622471828,24.547901451242,101.525074402858,434.497947905568,1,1>4>2>3
5,t5_k149,149,3,5,5,10,0,no_terminal_event,1,0.1,0,0,0,0,0,0,zero_target
5,t5_k149,149,3,5,5,10,7,terminal_state,1,0.1,0,0,0,0,0,0,zero_target
5,t5_k149,149,3,5,5,10,9,terminal_state,2,0.2,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
5,t5_k149,149,3,5,5,10,10,terminal_state,1,0.1,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
5,t5_k149,149,3,5,5,10,16,terminal_state,1,0.1,245.768350802666,136.921371377604,52.3694238524147,150,585.059146032685,1,1>4>2>3
5,t5_k149,149,3,5,5,10,18,terminal_state,1,0.1,252.702273520957,124.532268421669,44.7317455611508,150,571.966287503776,1,1>4>2>3
5,t5_k149,149,3,5,5,10,19,terminal_state,1,0.1,231.297621603105,121.918688071935,50.0952851168181,139.650041540419,542.961636332278,1,1>4>2>3
5,t5_k149,149,3,5,5,10,21,terminal_state,2,0.2,215.20334957964,93.221622471828,24.547901451242,101.525074402858,434.497947905568,1,1>4>2>3
5,t5_k150,150,3,5,6,32,2,terminal_state,1,0.03125,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
5,t5_k150,150,3,5,6,32,3,terminal_state,2,0.0625,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
5,t5_k150,150,3,5,6,32,5,terminal_state,1,0.03125,30.2757519474911,0,0,0,30.2757519474911,1,1>2>3>4
5,t5_k150,150,3,5,6,32,8,terminal_state,2,0.0625,195.980588261073,97.5192645430117,16.3652728831405,95.4481399001905,405.313265587416,1,1>2>4>3
5,t5_k150,150,3,5,6,32,9,terminal_state,2,0.0625,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
5,t5_k150,150,3,5,6,32,10,terminal_state,2,0.0625,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
5,t5_k150,150,3,5,6,32,11,terminal_state,6,0.1875,202.228721913838,73.7990228568447,24.5479067527522,95.4648007624855,396.04045228592,1,1>4>2>3
5,t5_k150,150,3,5,6,32,13,terminal_state,3,0.09375,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
5,t5_k150,150,3,5,6,32,14,terminal_state,5,0.15625,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
5,t5_k150,150,3,5,6,32,15,terminal_state,1,0.03125,242.490845037318,142.378525477599,51.2780073639153,150,586.147377878832,1,1>4>2>3
5,t5_k150,150,3,5,6,32,17,terminal_state,2,0.0625,242.495486475516,141.285253689067,44.7316160596879,150,578.512356224272,1,1>4>2>3
5,t5_k150,150,3,5,6,32,18,terminal_state,2,0.0625,252.702273520957,124.532268421669,44.7317455611508,150,571.966287503776,1,1>4>2>3
5,t5_k150,150,3,5,6,32,21,terminal_state,3,0.09375,215.20334957964,93.221622471828,24.547901451242,101.525074402858,434.497947905568,1,1>4>2>3
5,t5_k157,157,3,6,5,15,0,no_terminal_event,1,0.0666666666666667,0,0,0,0,0,0,zero_target
5,t5_k157,157,3,6,5,15,7,terminal_state,2,0.133333333333333,0,0,0,0,0,0,zero_target
5,t5_k157,157,3,6,5,15,8,terminal_state,1,0.0666666666666667,195.980588261073,97.5192645430117,16.3652728831405,95.4481399001905,405.313265587416,1,1>2>4>3
5,t5_k157,157,3,6,5,15,11,terminal_state,1,0.0666666666666667,202.228721913838,73.7990228568447,24.5479067527522,95.4648007624855,396.04045228592,1,1>4>2>3
5,t5_k157,157,3,6,5,15,12,terminal_state,2,0.133333333333333,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
5,t5_k157,157,3,6,5,15,14,terminal_state,3,0.2,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
5,t5_k157,157,3,6,5,15,15,terminal_state,1,0.0666666666666667,242.490845037318,142.378525477599,51.2780073639153,150,586.147377878832,1,1>4>2>3
5,t5_k157,157,3,6,5,15,21,terminal_state,2,0.133333333333333,215.20334957964,93.221622471828,24.547901451242,101.525074402858,434.497947905568,1,1>4>2>3
5,t5_k157,157,3,6,5,15,22,terminal_state,1,0.0666666666666667,264.325715491973,144.555682281606,51.2754324636032,150,610.156830237183,1,1>4>2>3
5,t5_k157,157,3,6,5,15,25,terminal_state,1,0.0666666666666667,276.300390904299,141.809518632341,54.0207737598781,150,622.130683296519,1,1>4>2>3
5,t5_k158,158,3,6,6,25,4,terminal_state,1,0.04,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
5,t5_k158,158,3,6,6,25,5,terminal_state,1,0.04,30.2757519474911,0,0,0,30.2757519474911,1,1>2>3>4
5,t5_k158,158,3,6,6,25,7,terminal_state,2,0.08,0,0,0,0,0,0,zero_target
5,t5_k158,158,3,6,6,25,8,terminal_state,1,0.04,195.980588261073,97.5192645430117,16.3652728831405,95.4481399001905,405.313265587416,1,1>2>4>3
5,t5_k158,158,3,6,6,25,10,terminal_state,1,0.04,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
5,t5_k158,158,3,6,6,25,11,terminal_state,2,0.08,202.228721913838,73.7990228568447,24.5479067527522,95.4648007624855,396.04045228592,1,1>4>2>3
5,t5_k158,158,3,6,6,25,12,terminal_state,4,0.16,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
5,t5_k158,158,3,6,6,25,14,terminal_state,6,0.24,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
5,t5_k158,158,3,6,6,25,17,terminal_state,2,0.08,242.495486475516,141.285253689067,44.7316160596879,150,578.512356224272,1,1>4>2>3
5,t5_k158,158,3,6,6,25,21,terminal_state,5,0.2,215.20334957964,93.221622471828,24.547901451242,101.525074402858,434.497947905568,1,1>4>2>3
5,t5_k165,165,3,7,5,29,0,no_terminal_event,4,0.137931034482759,0,0,0,0,0,0,zero_target
5,t5_k165,165,3,7,5,29,2,terminal_state,2,0.0689655172413793,58.9150686076349,27.0027363942657,8.1826619672842,16.3652543612975,110.465721330482,1,1>2>4>3
5,t5_k165,165,3,7,5,29,3,terminal_state,1,0.0344827586206897,69.666481390842,9.81885571292145,0,0,79.4853371037635,1,1>2>3>4
5,t5_k165,165,3,7,5,29,4,terminal_state,2,0.0689655172413793,33.2760597503793,13.0922205927513,4.90957965375079,16.3652705877819,67.6431305846633,1,1>4>2>3
5,t5_k165,165,3,7,5,29,7,terminal_state,2,0.0689655172413793,0,0,0,0,0,0,zero_target
5,t5_k165,165,3,7,5,29,9,terminal_state,1,0.0344827586206897,181.109015453749,85.6457634485623,28.3643588926193,110.194137130854,405.313274925785,1,1>4>2>3
5,t5_k165,165,3,7,5,29,10,terminal_state,1,0.0344827586206897,207.714537766758,86.042681642297,27.2746757992166,84.2813634386846,405.313258646956,1,1>2>4>3
5,t5_k165,165,3,7,5,29,11,terminal_state,2,0.0689655172413793,202.228721913838,73.7990228568447,24.5479067527522,95.4648007624855,396.04045228592,1,1>4>2>3
5,t5_k165,165,3,7,5,29,12,terminal_state,2,0.0689655172413793,234.531627132872,39.2765472048076,16.3652905806895,92.1910086220283,382.364473540397,1,1>4>2>3
5,t5_k165,165,3,7,5,29,13,terminal_state,1,0.0344827586206897,183.83696804374,85.3716494567399,16.3652799793359,69.5525548649856,355.126452344801,1,1>2>4>3
5,t5_k165,165,3,7,5,29,14,terminal_state,4,0.137931034482759,204.293031921316,32.7305207407448,9.81917939576067,52.6417371664842,299.484469224306,1,1>4>2>3
5,t5_k165,165,3,7,5,29,16,terminal_state,1,0.0344827586206897,245.768350802666,136.921371377604,52.3694238524147,150,585.059146032685,1,1>4>2>3
