tau,branch,from_bus,to_bus,p_kw,q_kvar,true_s_mva,true_utilization,true_circle_pass,hour_octagon_violation,hour_true_circle_violation_mva
43,24,24,25,363.02028,172.8668,0.402077920599376,0.0670129867665627,1,0,0
43,25,6,26,784.62968,821.1173,1.13572767646835,0.189287946078058,1,0,0
43,26,26,27,732.76964,799.50895,1.08451182862882,0.180751971438137,1,0,0
43,27,27,28,680.9096,777.9006,1.03381198815477,0.172301998025795,1,0,0
43,28,28,29,629.04956,760.61392,0.987034388577196,0.164505731429533,1,0,0
43,29,29,30,525.32948,700.11054,0.875286142227878,0.145881023704646,1,0,0
43,30,30,31,352.46268,181.51014,0.396454123090682,0.0660756871817804,1,0,0
43,31,31,32,233.37018,121.00676,0.262876923443139,0.0438128205738565,1,0,0
43,32,32,33,51.86004,34.57336,0.0623280111225378,0.0103880018537563,1,0,0
44,1,1,2,3625.00041,2244.2802,4.26349874969047,0.710583124948412,1,0,0
44,2,2,3,3176.14437,2029.60992,3.76924521442226,0.628207535737043,1,0,0
44,3,3,4,2180.85489,1551.48066,2.67641930376967,0.446069883961612,1,0,0
44,4,4,5,2063.76201,1473.41874,2.53575953459756,0.422626589099593,1,0,0
44,5,5,6,2005.21557,1444.14552,2.47112236951279,0.411853728252131,1,0,0
44,6,6,7,1048.95705,497.64474,1.16101730391686,0.193502883986143,1,0,0
44,7,7,8,853.80225,400.06734,0.942885018779988,0.157147503129998,1,0,0
44,8,8,9,658.64745,302.48994,0.724787297896911,0.120797882982819,1,0,0
44,9,9,10,600.10101,282.97446,0.663472506751645,0.110578751125274,1,0,0
44,10,10,11,541.55457,263.45898,0.602239143887647,0.100373190647941,1,0,0
44,11,11,12,497.64474,234.18576,0.549993870362612,0.0916656450604353,1,0,0
44,12,12,13,439.0983,200.03367,0.482515063180994,0.0804191771968324,1,0,0
44,13,13,14,380.55186,165.88158,0.4151342153241,0.06918903588735,1,0,0
44,14,14,15,263.45898,87.81966,0.277710148941583,0.0462850248235971,1,0,0
44,15,15,16,204.91254,78.06192,0.219277934146001,0.0365463223576669,1,0,0
44,16,16,17,146.3661,58.54644,0.157641114135506,0.0262735190225843,1,0,0
44,17,17,18,87.81966,39.03096,0.0961025937268979,0.016017098954483,1,0,0
44,18,2,19,351.27864,156.12384,0.384410374907592,0.0640683958179319,1,0,0
44,19,19,20,263.45898,117.09288,0.288307781180694,0.048051296863449,1,0,0
44,20,20,21,175.63932,78.06192,0.192205187453796,0.032034197908966,1,0,0
44,21,21,22,87.81966,39.03096,0.0961025937268979,0.016017098954483,1,0,0
44,22,3,23,907.46982,439.0983,1.00812141693038,0.168020236155064,1,0,0
44,23,23,24,819.65016,390.3096,0.907836972501223,0.151306162083537,1,0,0
44,24,24,25,409.82508,195.1548,0.453918486250611,0.0756530810417686,1,0,0
44,25,6,26,897.71208,926.9853,1.29042191743399,0.215070319572332,1,0,0
44,26,26,27,839.16564,902.59095,1.23242419417119,0.205404032361865,1,0,0
44,27,27,28,780.6192,878.1966,1.17498749085265,0.195831248475441,1,0,0
44,28,28,29,722.07276,858.68112,1.121927955164,0.186987992527333,1,0,0
44,29,29,30,604.97988,790.37694,0.995337310909512,0.165889551818252,1,0,0
44,30,30,31,409.82508,204.91254,0.458198368882145,0.0763663948136908,1,0,0
44,31,31,32,263.45898,136.60836,0.296770076261961,0.0494616793769935,1,0,0
44,32,32,33,58.54644,39.03096,0.070364063805292,0.0117273439675487,1,0,0
45,1,1,2,3715,2300,4.36935063825278,0.728225106375464,1,0,0
45,2,2,3,3255,2080,3.86282603801931,0.643804339669886,1,0,0
45,3,3,4,2235,1590,2.74286802453199,0.457144670755331,1,0,0
45,4,4,5,2115,1510,2.598716029119,0.433119338186499,1,0,0
45,5,5,6,2055,1480,2.53247408673811,0.422079014456351,1,0,0
45,6,6,7,1075,510,1.18984242654227,0.198307071090379,1,0,0
45,7,7,8,875,410,0.966294468575703,0.16104907809595,1,0,0
45,8,8,9,675,310,0.742781933005913,0.123796988834319,1,0,0
45,9,9,10,615,290,0.67994485070482,0.113324141784137,1,0,0
45,10,10,11,555,270,0.617191218343229,0.102865203057205,1,0,0
45,11,11,12,510,240,0.563648826841678,0.0939414711402797,1,0,0
45,12,12,13,450,205,0.494494691579192,0.0824157819298653,1,0,0
45,13,13,14,390,170,0.425440947723653,0.0709068246206088,1,0,0
45,14,14,15,270,90,0.284604989415154,0.0474341649025257,1,0,0
45,15,15,16,210,80,0.224722050542442,0.0374536750904071,1,0,0
45,16,16,17,150,60,0.161554944214035,0.0269258240356725,1,0,0
45,17,17,18,90,40,0.098488578017961,0.0164147630029935,1,0,0
45,18,2,19,360,160,0.393954312071844,0.065659052011974,1,0,0
45,19,19,20,270,120,0.295465734053883,0.0492442890089805,1,0,0
45,20,20,21,180,80,0.196977156035922,0.032829526005987,1,0,0
45,21,21,22,90,40,0.098488578017961,0.0164147630029935,1,0,0
45,22,3,23,930,450,1.03315052146335,0.172191753577226,1,0,0
45,23,23,24,840,400,0.930376267969041,0.155062711328173,1,0,0
45,24,24,25,420,200,0.46518813398452,0.0775313556640867,1,0,0
45,25,6,26,920,950,1.32245982925758,0.220409971542931,1,0,0
45,26,26,27,860,925,1.26302216924328,0.21050369487388,1,0,0
45,27,27,28,800,900,1.20415945787923,0.200693242979872,1,0,0
45,28,28,29,740,880,1.14978258814438,0.191630431357397,1,0,0
45,29,29,30,620,810,1.02004901843,0.170008169738333,1,0,0
45,30,30,31,420,210,0.469574275274956,0.0782623792124926,1,0,0
45,31,31,32,270,140,0.304138126514911,0.0506896877524852,1,0,0
45,32,32,33,60,40,0.0721110255092798,0.0120185042515466,1,0,0
46,1,1,2,3625.00041,2244.2802,4.26349874969047,0.710583124948412,1,0,0
46,2,2,3,3176.14437,2029.60992,3.76924521442226,0.628207535737043,1,0,0
46,3,3,4,2180.85489,1551.48066,2.67641930376967,0.446069883961612,1,0,0
46,4,4,5,2063.76201,1473.41874,2.53575953459756,0.422626589099593,1,0,0
46,5,5,6,2005.21557,1444.14552,2.47112236951279,0.411853728252131,1,0,0
46,6,6,7,1048.95705,497.64474,1.16101730391686,0.193502883986143,1,0,0
46,7,7,8,853.80225,400.06734,0.942885018779988,0.157147503129998,1,0,0
46,8,8,9,658.64745,302.48994,0.724787297896911,0.120797882982819,1,0,0
46,9,9,10,600.10101,282.97446,0.663472506751645,0.110578751125274,1,0,0
46,10,10,11,541.55457,263.45898,0.602239143887647,0.100373190647941,1,0,0
46,11,11,12,497.64474,234.18576,0.549993870362612,0.0916656450604353,1,0,0
46,12,12,13,439.0983,200.03367,0.482515063180994,0.0804191771968324,1,0,0
46,13,13,14,380.55186,165.88158,0.4151342153241,0.06918903588735,1,0,0
46,14,14,15,263.45898,87.81966,0.277710148941583,0.0462850248235971,1,0,0
46,15,15,16,204.91254,78.06192,0.219277934146001,0.0365463223576669,1,0,0
46,16,16,17,146.3661,58.54644,0.157641114135506,0.0262735190225843,1,0,0
46,17,17,18,87.81966,39.03096,0.0961025937268979,0.016017098954483,1,0,0
46,18,2,19,351.27864,156.12384,0.384410374907592,0.0640683958179319,1,0,0
46,19,19,20,263.45898,117.09288,0.288307781180694,0.048051296863449,1,0,0
46,20,20,21,175.63932,78.06192,0.192205187453796,0.032034197908966,1,0,0
46,21,21,22,87.81966,39.03096,0.0961025937268979,0.016017098954483,1,0,0
46,22,3,23,907.46982,439.0983,1.00812141693038,0.168020236155064,1,0,0
46,23,23,24,819.65016,390.3096,0.907836972501223,0.151306162083537,1,0,0
46,24,24,25,409.82508,195.1548,0.453918486250611,0.0756530810417686,1,0,0
46,25,6,26,897.71208,926.9853,1.29042191743399,0.215070319572332,1,0,0
46,26,26,27,839.16564,902.59095,1.23242419417119,0.205404032361865,1,0,0
46,27,27,28,780.6192,878.1966,1.17498749085265,0.195831248475441,1,0,0
46,28,28,29,722.07276,858.68112,1.121927955164,0.186987992527333,1,0,0
46,29,29,30,604.97988,790.37694,0.995337310909512,0.165889551818252,1,0,0
46,30,30,31,409.82508,204.91254,0.458198368882145,0.0763663948136908,1,0,0
46,31,31,32,263.45898,136.60836,0.296770076261961,0.0494616793769935,1,0,0
46,32,32,33,58.54644,39.03096,0.070364063805292,0.0117273439675487,1,0,0
47,1,1,2,3580.99995,2217.039,4.211748160731,0.701958026788501,1,0,0
47,2,2,3,3137.59215,2004.9744,3.72349390282796,0.620582317137993,1,0,0
47,3,3,4,2154.38355,1532.6487,2.64393277488712,0.440655462481186,1,0,0
47,4,4,5,2038.71195,1455.5343,2.50498034194867,0.417496723658112,1,0,0
47,5,5,6,1980.87615,1426.6164,2.44112774642946,0.40685462440491,1,0,0
47,6,6,7,1036.22475,491.6043,1.14692481021689,0.191154135036149,1,0,0
47,7,7,8,843.43875,395.2113,0.931440227094177,0.15524003784903,1,0,0
47,8,8,9,650.65275,298.8183,0.715989788682389,0.119331631447065,1,0,0
47,9,9,10,592.81695,279.5397,0.655419239939897,0.109236539989983,1,0,0
47,10,10,11,534.98115,260.2611,0.594929131097589,0.0991548551829315,1,0,0
47,11,11,12,491.6043,231.3432,0.543318013657499,0.0905530022762498,1,0,0
47,12,12,13,433.7685,197.60565,0.47665826805393,0.0794430446756551,1,0,0
47,13,13,14,375.9327,163.8681,0.410095292739261,0.0683492154565435,1,0,0
47,14,14,15,260.2611,86.7537,0.27433928744695,0.0457232145744916,1,0,0
47,15,15,16,202.4253,77.1144,0.216616326179376,0.0361027210298961,1,0,0
47,16,16,17,144.5895,57.8358,0.155727657376235,0.0259546095627058,1,0,0
47,17,17,18,86.7537,38.5572,0.0949360950088532,0.0158226825014755,1,0,0
47,18,2,19,347.0148,154.2288,0.379744380035413,0.0632907300059021,1,0,0
47,19,19,20,260.2611,115.6716,0.28480828502656,0.0474680475044266,1,0,0
47,20,20,21,173.5074,77.1144,0.189872190017706,0.0316453650029511,1,0,0
47,21,21,22,86.7537,38.5572,0.0949360950088532,0.0158226825014755,1,0,0
47,22,3,23,896.4549,433.7685,0.995884782154171,0.165980797025695,1,0,0
47,23,23,24,809.7012,385.572,0.896817595983397,0.149469599330566,1,0,0
47,24,24,25,404.8506,192.786,0.448408797991699,0.0747347996652831,1,0,0
47,25,6,26,886.8156,915.7335,1.27475870321626,0.212459783869377,1,0,0
47,26,26,27,828.9798,891.63525,1.21746495959867,0.202910826599779,1,0,0
47,27,27,28,771.144,867.537,1.16072542623353,0.193454237705588,1,0,0
47,28,28,29,713.3082,848.2584,1.10830993019002,0.184718321698336,1,0,0
47,29,29,30,597.6366,780.7833,0.983255850335227,0.163875975055871,1,0,0
47,30,30,31,404.8506,202.4253,0.452636731165788,0.075439455194298,1,0,0
47,31,31,32,260.2611,134.9502,0.293167864291518,0.048861310715253,1,0,0
47,32,32,33,57.8358,38.5572,0.0695099808191601,0.0115849968031933,1,0,0
48,1,1,2,3301.0004,2043.688,3.88243020312589,0.647071700520982,1,0,0
48,2,2,3,2892.2628,1848.2048,3.43235270434244,0.572058784057074,1,0,0
48,3,3,4,1985.9316,1412.8104,2.43720281187814,0.406200468646357,1,0,0
48,4,4,5,1879.3044,1341.7256,2.30911511483397,0.384852519138996,1,0,0
48,5,5,6,1825.9908,1315.0688,2.25025517451201,0.375042529085335,1,0,0
48,6,6,7,955.202,453.1656,1.0572463865284,0.176207731088067,1,0,0
48,7,7,8,777.49,364.3096,0.858610612997627,0.143101768832938,1,0,0
48,8,8,9,599.778,275.4536,0.660006314391734,0.110001052398622,1,0,0
48,9,9,10,546.4644,257.6824,0.604171796542275,0.100695299423712,1,0,0
48,10,10,11,493.1508,239.9112,0.54841142897106,0.09140190482851,1,0,0
48,11,11,12,453.1656,213.2544,0.500835801578442,0.0834726335964069,1,0,0
48,12,12,13,399.852,182.1548,0.439388203149607,0.0732313671916011,1,0,0
48,13,13,14,346.5384,151.0552,0.378029808509329,0.0630049680848882,1,0,0
48,14,14,15,239.9112,79.9704,0.252888609394729,0.0421481015657882,1,0,0
48,15,15,16,186.5976,71.0848,0.199679025229993,0.0332798375383321,1,0,0
48,16,16,17,133.284,53.3136,0.143551261230823,0.0239252102051372,1,0,0
48,17,17,18,79.9704,35.5424,0.0875130108836395,0.0145855018139399,1,0,0
48,18,2,19,319.8816,142.1696,0.350052043534558,0.0583420072557596,1,0,0
48,19,19,20,239.9112,106.6272,0.262539032650918,0.0437565054418197,1,0,0
48,20,20,21,159.9408,71.0848,0.175026021767279,0.0291710036278798,1,0,0
48,21,21,22,79.9704,35.5424,0.0875130108836395,0.0145855018139399,1,0,0
48,22,3,23,826.3608,399.852,0.918016227351478,0.15300270455858,1,0,0
48,23,23,24,746.3904,355.424,0.826695136666571,0.137782522777762,1,0,0
48,24,24,25,373.1952,177.712,0.413347568333285,0.0688912613888809,1,0,0
48,25,6,26,817.4752,844.132,1.17508490588512,0.195847484314187,1,0,0
48,26,26,27,764.1616,821.918,1.12227097870281,0.187045163117135,1,0,0
48,27,27,28,710.848,799.704,1.06996792789317,0.178327987982195,1,0,0
48,28,28,29,657.5344,781.9328,1.02165081652157,0.170275136086929,1,0,0
48,29,29,30,550.9072,719.7336,0.906374755816158,0.151062459302693,1,0,0
48,30,30,31,373.1952,186.5976,0.417244918038315,0.0695408196730525,1,0,0
48,31,31,32,239.9112,124.3984,0.270244973696089,0.0450408289493482,1,0,0
48,32,32,33,53.3136,35.5424,0.0640749728265256,0.0106791621377543,1,0,0
