a0,loc0,lfw0,seed_id,base_seed,derived_seed,mode,asset,stage,threshold_mps,observation_count,above_count,above_share,crossed_up_vs_M0_count,crossed_up_vs_M0_share,crossed_down_vs_M0_count,crossed_down_vs_M0_share,local_wind_max_mps
6,7,0,3,20260725,23760830,M2L,road_edge,W1,30,82000,16582,0.202219512195122,0,0,4492,0.054780487804878,55.2436058969241
6,7,0,3,20260725,23760830,M2L,road_edge,W1,60,82000,0,0,0,0,0,0,55.2436058969241
6,7,0,3,20260725,23760830,M2L,grid_line,W2,25,64000,31603,0.493796875,0,0,10324,0.1613125,55.4697563798546
6,7,0,3,20260725,23760830,M2L,grid_line,W2,50,64000,455,0.007109375,0,0,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M2L,road_edge,W2,30,82000,19920,0.242926829268293,0,0,9208,0.112292682926829,55.4697563798546
6,7,0,3,20260725,23760830,M2L,road_edge,W2,60,82000,0,0,0,0,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M2L,grid_line,W3,25,64000,27976,0.437125,0,0,10794,0.16865625,55.4697563798546
6,7,0,3,20260725,23760830,M2L,grid_line,W3,50,64000,205,0.003203125,0,0,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M2L,road_edge,W3,30,82000,18167,0.221548780487805,0,0,9378,0.114365853658537,55.4697563798546
6,7,0,3,20260725,23760830,M2L,road_edge,W3,60,82000,0,0,0,0,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M2H,grid_line,W1,25,64000,53934,0.84271875,12486,0.19509375,0,0,55.2436058969241
6,7,0,3,20260725,23760830,M2H,grid_line,W1,50,64000,80,0.00125,33,0.000515625,0,0,55.2436058969241
6,7,0,3,20260725,23760830,M2H,road_edge,W1,30,82000,29679,0.361939024390244,8605,0.104939024390244,0,0,55.2436058969241
6,7,0,3,20260725,23760830,M2H,road_edge,W1,60,82000,0,0,0,0,0,0,55.2436058969241
6,7,0,3,20260725,23760830,M2H,grid_line,W2,25,64000,52770,0.82453125,10843,0.169421875,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M2H,grid_line,W2,50,64000,1313,0.020515625,858,0.01340625,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M2H,road_edge,W2,30,82000,39912,0.486731707317073,10784,0.131512195121951,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M2H,road_edge,W2,60,82000,0,0,0,0,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M2H,grid_line,W3,25,64000,49134,0.76771875,10364,0.1619375,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M2H,grid_line,W3,50,64000,797,0.012453125,592,0.00925,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M2H,road_edge,W3,30,82000,38249,0.466451219512195,10704,0.130536585365854,0,0,55.4697563798546
6,7,0,3,20260725,23760830,M2H,road_edge,W3,60,82000,0,0,0,0,0,0,55.4697563798546
