path_id,dissipation_stage,inventory_at_resolution_kg,remaining_formal_demand_kg,inventory_minus_remaining_demand_kg,positive_preventive_inventory_kg
7469,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7471,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7483,5,220.275993705,104.989071862,115.286921843,115.286921843
7484,6,169.303998655,45.4960659317,123.807932723,123.807932723
7485,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7486,5,196.327152155,104.989071862,91.338080293,91.338080293
7487,4,154.458409272,144,10.458409272,12.4762758297
7495,4,136.518409272,144,-7.48159072795,5.60813793862
7498,4,160.308409272,144,16.308409272,18.3262758297
7500,4,151.363143683,144,7.36314368349,8.84644556089
7503,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7504,4,145.293409272,144,1.29340927205,6.30269498349
7506,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7508,6,137.576269158,45.4960659317,92.0802032259,92.0802032259
7515,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7519,5,199.177550046,104.989071862,94.1884781839,94.1884781839
7520,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7521,4,163.233409272,144,19.233409272,21.2512758297
7522,4,145.293409272,144,1.29340927205,6.30269498349
7524,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7526,5,201.993402124,104.989071862,97.0043302612,97.0043302612
7531,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7536,5,100.291914399,104.989071862,-4.6971574633,5.60813793862
7538,6,153.564449249,45.4960659317,108.068383317,108.068383317
7542,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7543,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7544,5,199.177550046,104.989071862,94.1884781839,94.1884781839
7548,5,161.876273045,104.989071862,56.8872011821,56.8872011821
7550,6,96.9581390235,45.4960659317,51.4620730918,51.4620730918
7551,5,193.616697824,104.989071862,88.6276259611,88.6276259611
7553,6,126.863809366,45.4960659317,81.367743434,81.367743434
7560,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7561,4,160.308409272,144,16.308409272,18.3262758297
7562,4,160.308409272,144,16.308409272,18.3262758297
7565,4,163.233409272,144,19.233409272,21.2512758297
7570,4,145.293409272,144,1.29340927205,6.30269498349
7574,6,126.863809366,45.4960659317,81.367743434,81.367743434
7575,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7576,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7579,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7580,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
7583,4,160.308409272,144,16.308409272,18.3262758297
7584,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7591,4,160.308409272,144,16.308409272,18.3262758297
7592,5,202.137392866,104.989071862,97.1483210036,97.1483210036
7594,5,186.356815296,104.989071862,81.367743434,81.367743434
7599,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7600,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7601,5,216.528790695,104.989071862,111.539718832,111.539718832
7603,4,160.308409272,144,16.308409272,18.3262758297
7608,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7609,5,199.177550046,104.989071862,94.1884781839,94.1884781839
7610,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7613,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7614,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7616,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7618,3,188.084209615,189.496065932,-1.41185631651,5.60813793862
7619,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7620,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7631,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
7634,5,196.400831545,104.989071862,91.4117596825,91.4117596825
7637,7,90.8801945177,0,90.8801945177,90.8801945177
7640,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7643,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7644,4,151.533409272,144,7.53340927205,10.2026949835
7647,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7649,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7650,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7651,6,137.12596331,45.4960659317,91.6298973787,91.6298973787
7652,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7665,4,156.348339871,144,12.3483398712,18.1011426093
7668,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7674,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7682,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7686,5,158.757994231,104.989071862,53.7689223683,53.7689223683
7689,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7696,6,390.582409557,45.4960659317,345.086343625,345.086343625
7705,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7709,5,162.073533167,104.989071862,57.0844613041,57.0844613041
7710,4,147.633409272,144,3.63340927205,6.30269498349
7717,5,171.838562092,104.989071862,66.84949023,66.84949023
7718,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7719,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7721,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
7734,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7736,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7742,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7743,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7744,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7747,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7749,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7750,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
7751,4,163.233409272,144,19.233409272,21.2512758297
7755,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7756,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7761,7,154.500937346,0,154.500937346,154.500937346
7766,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7768,5,179.51612768,104.989071862,74.5270558179,74.5270558179
7770,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7772,4,160.308409272,144,16.308409272,18.3262758297
7774,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7777,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7778,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7779,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7781,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7785,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7794,5,212.175415487,104.989071862,107.186343625,116.122406858
7796,4,151.533409272,144,7.53340927205,10.2026949835
7800,5,158.596992527,104.989071862,53.6079206642,53.6079206642
7802,5,169.932023986,104.989071862,64.9429521237,64.9429521237
7804,4,160.308409272,144,16.308409272,18.3262758297
7805,5,173.712545313,104.989071862,68.7234734504,68.7234734504
7808,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7812,4,147.633409272,144,3.63340927205,6.30269498349
7814,5,219.187481134,104.989071862,114.198409272,114.198409272
7816,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7819,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7821,5,212.947481134,104.989071862,107.958409272,107.958409272
7822,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7825,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7829,4,147.633409272,144,3.63340927205,5.26920416384
7831,6,109.594926623,45.4960659317,64.098860691,64.098860691
7832,5,163.107023986,104.989071862,58.1179521237,58.1179521237
7833,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7834,4,151.533409272,144,7.53340927205,10.2026949835
7837,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7838,5,158.757994231,104.989071862,53.7689223683,53.7689223683
7841,4,159.333409272,144,15.333409272,16.8911297703
7843,6,162.619475204,45.4960659317,117.123409272,117.123409272
7846,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7847,4,136.518409272,144,-7.48159072795,5.60813793862
7850,5,165.405036381,104.989071862,60.415964519,60.415964519
7851,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7852,5,165.421992527,104.989071862,60.4329206642,60.4329206642
7857,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7858,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7859,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7864,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7866,5,166.032023986,104.989071862,61.0429521237,61.0429521237
7867,6,165.544475204,45.4960659317,120.048409272,120.048409272
7869,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7870,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7886,4,160.308409272,144,16.308409272,18.3262758297
7894,4,150.146014051,144,6.14601405088,10.5038806086
7895,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7896,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
7898,4,163.233409272,144,19.233409272,21.2512758297
7902,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7903,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7906,6,141.754475204,45.4960659317,96.258409272,96.258409272
7908,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
7913,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7915,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7916,4,147.633409272,144,3.63340927205,4.91642247452
7919,4,265.413409272,144,121.413409272,121.413409272
7922,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7923,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7924,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7935,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7938,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7940,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7941,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7943,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7949,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7950,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7951,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7955,4,163.233409272,144,19.233409272,21.2512758297
7958,5,169.087932553,104.989071862,64.098860691,64.098860691
7966,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7970,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7978,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7980,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
7982,4,151.533409272,144,7.53340927205,10.2026949835
7983,4,147.633409272,144,3.63340927205,6.30269498349
7985,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
7990,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
7991,6,156.769475204,45.4960659317,111.273409272,111.273409272
7992,4,259.563409272,144,115.563409272,115.563409272
7993,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
7997,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8000,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8003,4,151.533409272,144,7.53340927205,10.2026949835
8004,4,160.308409272,144,16.308409272,18.3262758297
8007,5,186.356815296,104.989071862,81.367743434,81.367743434
8009,5,106.282481134,104.989071862,1.29340927205,6.30269498349
8015,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8017,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8022,6,136.907825614,45.4960659317,91.4117596825,91.4117596825
8023,5,182.295601322,104.989071862,77.3065294594,77.3065294594
8025,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8026,5,108.622481134,104.989071862,3.63340927205,6.30269498349
8027,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8028,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
8030,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8031,4,156.348339871,144,12.3483398712,18.1011426093
8033,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8038,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8039,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8043,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
8048,5,176.365972666,104.989071862,71.3769008034,71.3769008034
8049,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8056,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8059,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8063,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8065,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8067,5,196.327152155,104.989071862,91.338080293,91.338080293
8069,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8070,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8071,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8072,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8075,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8076,4,147.633409272,144,3.63340927205,6.30269498349
8077,4,160.308409272,144,16.308409272,18.3262758297
8080,5,222.112481134,104.989071862,117.123409272,117.123409272
8081,5,168.496877927,104.989071862,63.5078060643,63.5078060643
8086,5,169.087932553,104.989071862,64.098860691,64.098860691
8094,6,272.802409557,45.4960659317,227.306343625,227.306343625
8098,4,160.308409272,144,16.308409272,18.3262758297
8099,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8100,7,89.5178315897,0,89.5178315897,89.5178315897
8104,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8107,4,160.308409272,144,16.308409272,18.3262758297
8108,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8111,4,160.308409272,144,16.308409272,18.3262758297
8114,6,153.454475204,45.4960659317,107.958409272,107.958409272
8117,4,163.233409272,144,19.233409272,21.2512758297
8118,4,163.233409272,144,19.233409272,21.2512758297
8120,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8125,7,347.426343625,0,347.426343625,347.426343625
8127,5,164.323038002,104.989071862,59.3339661396,59.3339661396
8136,4,145.293409272,144,1.29340927205,6.30269498349
8137,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8140,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8141,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8142,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8143,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8146,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8151,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8153,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8159,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8160,5,106.282481134,104.989071862,1.29340927205,6.30269498349
8161,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
8163,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8164,5,224.992358276,104.989071862,120.003286414,120.003286414
8171,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8172,4,160.308409272,144,16.308409272,18.3262758297
8173,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8176,4,145.293409272,144,1.29340927205,6.30269498349
8177,5,160.702289584,104.989071862,55.7132177211,55.7132177211
8178,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8179,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8185,6,143.702492723,45.4960659317,98.2064267912,98.2064267912
8188,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8193,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8194,4,136.518409272,144,-7.48159072795,5.60813793862
8196,5,169.344196627,104.989071862,64.3551247646,64.3551247646
8199,5,212.175415487,104.989071862,107.186343625,107.186343625
8200,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8202,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
8203,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8204,4,163.233409272,144,19.233409272,21.2512758297
8205,4,156.408409272,144,12.408409272,13.808762375
8207,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
8210,6,164.335840093,45.4960659317,118.839774161,118.839774161
8211,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8214,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8218,5,202.137392866,104.989071862,97.1483210036,97.1483210036
8228,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8231,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8232,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8237,4,160.308409272,144,16.308409272,18.3262758297
8241,4,150.558409272,144,6.55840927205,8.57627582974
8252,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8257,4,151.363143683,144,7.36314368349,8.84644556089
8260,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8261,5,228.215327327,104.989071862,123.226255465,126.984882328
8262,4,136.518409272,144,-7.48159072795,5.60813793862
8263,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8267,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8269,5,172.857023986,104.989071862,67.8679521237,67.8679521237
8271,5,328.41188923,104.989071862,223.422817367,223.422817367
8274,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8275,5,207.487481134,104.989071862,102.498409272,102.498409272
8280,5,165.405036381,104.989071862,60.415964519,60.415964519
8281,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8282,5,197.394023994,104.989071862,92.4049521314,92.4049521314
8285,4,154.458409272,144,10.458409272,12.4762758297
8288,4,163.233409272,144,19.233409272,21.2512758297
8291,6,181.924475204,45.4960659317,136.428409272,146.389195276
8304,4,145.293409272,144,1.29340927205,6.30269498349
8306,5,161.351253753,104.989071862,56.3621818906,56.3621818906
8307,4,154.458409272,144,10.458409272,12.4762758297
8308,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8310,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8311,5,190.108006047,104.989071862,85.118934185,85.118934185
8316,4,160.308409272,144,16.308409272,18.3262758297
8317,4,150.558409272,144,6.55840927205,8.57627582974
8324,5,332.295415487,104.989071862,227.306343625,227.306343625
8327,4,136.518409272,144,-7.48159072795,5.60813793862
8328,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
8330,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8333,4,154.458409272,144,10.458409272,12.4762758297
8337,5,179.51612768,104.989071862,74.5270558179,74.5270558179
8344,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8345,4,147.633409272,144,3.63340927205,6.30269498349
8347,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8348,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8353,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8356,4,160.308409272,144,16.308409272,18.3262758297
8358,4,154.458409272,144,10.458409272,12.4762758297
8360,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8364,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8365,4,163.233409272,144,19.233409272,21.2512758297
8369,4,156.408409272,144,12.408409272,13.808762375
8373,4,145.293409272,144,1.29340927205,6.30269498349
8379,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8380,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8382,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8385,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8387,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8388,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8389,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8391,4,155.546921843,144,11.546921843,13.5647884007
8392,6,165.544475204,45.4960659317,120.048409272,120.048409272
8394,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8397,4,160.308409272,144,16.308409272,18.3262758297
8406,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8408,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8409,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8411,4,147.633409272,144,3.63340927205,4.91642247452
8413,6,135.013897521,45.4960659317,89.5178315897,89.5178315897
8418,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8420,5,171.212025242,104.989071862,66.2229533795,66.2229533795
8421,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8422,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8424,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8425,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8427,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8430,5,238.338690759,104.989071862,133.349618897,133.349618897
8431,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
8432,7,259.473409272,0,259.473409272,259.473409272
8433,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8434,6,150.193419432,45.4960659317,104.6973535,104.6973535
8435,4,154.458409272,144,10.458409272,12.4762758297
8439,4,163.233409272,144,19.233409272,21.2512758297
8442,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8448,6,154.411588834,45.4960659317,108.915522902,108.915522902
8451,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8458,7,106.511921843,0,106.511921843,106.511921843
8462,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8467,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8470,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8475,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8476,5,171.212025242,104.989071862,66.2229533795,66.2229533795
8477,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8479,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8481,4,163.233409272,144,19.233409272,21.2512758297
8484,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8488,4,160.308409272,144,16.308409272,18.3262758297
8491,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8495,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8496,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8505,5,199.177550046,104.989071862,94.1884781839,94.1884781839
8506,3,187.986245268,189.496065932,-1.50982066324,5.60813793862
8509,5,156.451144954,104.989071862,51.4620730918,51.4620730918
8511,7,128.238409272,0,128.238409272,128.238409272
8513,6,136.376260449,45.4960659317,90.8801945177,90.8801945177
8516,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
8520,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8521,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8525,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8527,4,147.633409272,144,3.63340927205,6.30269498349
8531,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8533,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
8536,4,163.233409272,144,19.233409272,21.2512758297
8540,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8543,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8544,4,160.308409272,144,16.308409272,18.3262758297
8546,4,154.458409272,144,10.458409272,12.4762758297
8547,5,214.425993705,104.989071862,109.436921843,109.436921843
8552,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8554,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8555,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8556,4,145.293409272,144,1.29340927205,6.30269498349
8562,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8566,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8572,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
8579,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8580,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
8586,6,96.9581390235,45.4960659317,51.4620730918,51.4620730918
8588,4,163.233409272,144,19.233409272,21.2512758297
8590,5,165.405036381,104.989071862,60.415964519,60.415964519
8593,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8596,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8599,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8603,5,165.251253753,104.989071862,60.2621818906,60.2621818906
8607,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
8614,4,150.558409272,144,6.55840927205,8.57627582974
8616,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8617,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8619,4,163.233409272,144,19.233409272,21.2512758297
8620,5,106.282481134,104.989071862,1.29340927205,6.30269498349
8624,6,185.694956599,45.4960659317,140.198890667,140.198890667
8626,5,164.362988708,104.989071862,59.3739168451,59.3739168451
8627,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8628,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8629,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8631,6,99.2649883,45.4960659317,53.7689223683,53.7689223683
8633,5,203.382783755,104.989071862,98.3937118926,98.3937118926
8635,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8637,5,173.712545313,104.989071862,68.7234734504,68.7234734504
8640,6,120.02312175,45.4960659317,74.5270558179,74.5270558179
8641,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8646,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8647,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8651,4,160.308409272,144,16.308409272,18.3262758297
8652,5,108.622481134,104.989071862,3.63340927205,5.26920416384
8657,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8660,3,184.939475204,189.496065932,-4.55659072795,5.60813793862
8663,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8666,4,151.533409272,144,7.53340927205,10.2026949835
8669,6,126.863809366,45.4960659317,81.367743434,81.367743434
8670,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8671,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8672,4,145.293409272,144,1.29340927205,6.30269498349
8673,6,167.791904673,45.4960659317,122.295838741,122.295838741
8674,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8675,7,113.932743434,0,113.932743434,113.932743434
8676,5,197.687796251,104.989071862,92.6987243889,92.6987243889
8679,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8682,6,153.564449249,45.4960659317,108.068383317,108.068383317
8684,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8691,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8697,5,196.400831545,104.989071862,91.4117596825,91.4117596825
8698,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8699,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8703,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8706,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8708,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8709,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8712,6,165.499352345,45.4960659317,120.003286414,120.003286414
8714,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8717,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8718,6,145.006033455,45.4960659317,99.5099675236,99.5099675236
8721,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8724,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8725,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8727,3,182.014475204,189.496065932,-7.48159072795,5.60813793862
8728,4,136.518409272,144,-7.48159072795,5.60813793862
8731,4,160.308409272,144,16.308409272,18.3262758297
8737,6,152.79777907,45.4960659317,107.301713138,107.301713138
8741,4,153.605179337,144,9.60517933676,11.6230458944
8745,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8759,6,165.499352345,45.4960659317,120.003286414,120.003286414
8762,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8763,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
8771,2,241.507481134,248.989071862,-7.48159072795,5.60813793862
