profile_id,global_hour,occurrence_count,realized_pel1_kw,realized_pel2_kw,realized_pel3_kw,realized_pel4_kw,site,electrical_bus,realized_pel_kw,base_pmax_kw,candidate_pmax_kw,base_remaining_headroom_kw,nameplate_increment_kw,total_increment_needed_to_candidate_kw,solver_success,max_additional_hosting_kw,requested_additional_kw,hosting_ratio,full_hostable,min_voltage_pu,max_voltage_pu,voltage_margin_pu,critical_bus,max_true_s_mva,max_true_s_utilization,critical_branch_id,critical_branch_from,critical_branch_to,max_octagon_utilization,voltage_limited_flag,branch_limited_flag,substation_limited_flag,unclassified_limited_flag,root_grid_import_kw,root_reactive_import_kvar,pv_used_kw,max_p_balance_error_kw,max_q_balance_error_kvar,max_voltage_drop_error,slack_voltage_error,max_octagon_violation_kva,true_circle_violation_mva,max_additional_site_hosting_kw,max_new_pel_kw,FULL_TO_CANDIDATE_HOSTABLE
884,40,1621,0,0,0,0,1,24,0,300,375,300,75,375,True,375,375,1,True,0.932111738237,1,0.0321117382372,33,3.97557884264,0.662596473773,1,1,2,0.695687406132,False,False,False,False,3410.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,375,375,YES
884,40,1621,0,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.922336496929,1,0.0223364969295,18,3.868893257,0.644815542833,1,1,2,0.679742263118,False,False,False,False,3285.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
884,40,1621,0,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.92413619237,1,0.0241361923701,18,3.78435217098,0.63072536183,1,1,2,0.666986148706,False,False,False,False,3185.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
884,40,1621,0,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.926051161147,1,0.0260511611468,33,3.81596747025,0.635994578375,1,1,2,0.67176969161,False,False,False,False,3222.5684,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,187.5,187.5,YES
885,40,15,0,0,0,9.21254877954,1,24,0,300,375,300,75,375,True,375,375,1,True,0.931742681659,1,0.0317426816594,33,3.98348375772,0.66391395962,1,1,2,0.696862569395,False,False,False,False,3419.28094878,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,375,375,YES
885,40,15,0,0,0,9.21254877954,2,14,0,200,250,200,50,250,True,250,250,1,True,0.922202419542,1,0.0222024195419,18,3.87671866542,0.64611977757,1,1,2,0.68091742638,False,False,False,False,3294.28094878,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
885,40,15,0,0,0,9.21254877954,3,18,0,120,150,120,30,150,True,150,150,1,True,0.924002376127,1,0.0240023761273,18,3.79210909931,0.632018183219,1,1,2,0.668161311968,False,False,False,False,3194.28094878,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
885,40,15,0,0,0,9.21254877954,4,31,9.21254877954,150,187.5,140.78745122,37.5,178.28745122,True,178.28745122,178.28745122,1,True,0.926051161147,1,0.0260511611468,33,3.81596747025,0.635994578375,1,1,2,0.67176969161,False,False,False,False,3222.5684,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,178.28745122,187.5,YES
886,40,9,0,0,0,27.0552443518,1,24,0,300,375,300,75,375,True,375,375,1,True,0.931027483596,1,0.0310274835956,33,3.99880977141,0.666468295235,1,1,2,0.699138604056,False,False,False,False,3437.12364435,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,375,375,YES
886,40,9,0,0,0,27.0552443518,2,14,0,200,250,200,50,250,True,250,250,1,True,0.921942685462,1,0.0219426854622,18,3.89189204331,0.648648673886,1,1,2,0.683193461041,False,False,False,False,3312.12364435,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
886,40,9,0,0,0,27.0552443518,3,18,0,120,150,120,30,150,True,150,150,1,True,0.923743148152,1,0.0237431481518,18,3.80715102773,0.634525171288,1,1,2,0.67043734663,False,False,False,False,3212.12364435,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
886,40,9,0,0,0,27.0552443518,4,31,27.0552443518,150,187.5,122.944755648,37.5,160.444755648,True,160.444755648,160.444755648,1,True,0.926051161147,1,0.0260511611468,33,3.81596747025,0.635994578375,1,1,2,0.67176969161,False,False,False,False,3222.5684,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,160.444755648,187.5,YES
887,40,13,0,0,0,46.5911071743,1,24,0,300,375,300,75,375,True,375,375,1,True,0.930243786818,1,0.0302437868181,33,4.01561397421,0.669268995702,1,1,2,0.701630621069,False,False,False,False,3456.65950717,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,375,375,YES
887,40,13,0,0,0,46.5911071743,2,14,0,200,250,200,50,250,True,250,250,1,True,0.921658220196,1,0.0216582201959,18,3.90853114521,0.651421857535,1,1,2,0.685685478054,False,False,False,False,3331.65950717,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
887,40,13,0,0,0,46.5911071743,3,18,0,120,150,120,30,150,True,150,150,1,True,0.923459237506,1,0.0234592375058,18,3.82364797172,0.637274661954,1,1,2,0.672929363643,False,False,False,False,3231.65950717,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
887,40,13,0,0,0,46.5911071743,4,31,46.5911071743,150,187.5,103.408892826,37.5,140.908892826,True,140.908892826,140.908892826,1,True,0.926051161147,1,0.0260511611468,33,3.81596747025,0.635994578375,1,1,2,0.67176969161,False,False,False,False,3222.5684,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,140.908892826,187.5,YES
888,40,20,0,0,0,48.7201258216,1,24,0,300,375,300,75,375,True,375,375,1,True,0.93015833963,1,0.0301583396299,33,4.01744678965,0.669574464942,1,1,2,0.701902201124,False,False,False,False,3458.78852582,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,375,375,YES
888,40,20,0,0,0,48.7201258216,2,14,0,200,250,200,50,250,True,250,250,1,True,0.921627213861,1,0.0216272138609,18,3.91034609418,0.651724349029,1,1,2,0.685957058109,False,False,False,False,3333.78852582,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
888,40,20,0,0,0,48.7201258216,3,18,0,120,150,120,30,150,True,150,150,1,True,0.923428291644,1,0.0234282916443,18,3.82544753867,0.637574589778,1,1,2,0.673200943697,False,False,False,False,3233.78852582,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
888,40,20,0,0,0,48.7201258216,4,31,48.7201258216,150,187.5,101.279874178,37.5,138.779874178,True,138.779874178,138.779874178,1,True,0.926051161147,1,0.0260511611468,33,3.81596747025,0.635994578375,1,1,2,0.67176969161,False,False,False,False,3222.5684,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,138.779874178,187.5,YES
889,40,9,0,0,0,50.4112774107,1,24,0,300,375,300,75,375,True,375,375,1,True,0.930090460441,1,0.0300904604412,33,4.0189028651,0.669817144183,1,1,2,0.702117926355,False,False,False,False,3460.47967741,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,375,375,YES
889,40,9,0,0,0,50.4112774107,2,14,0,200,250,200,50,250,True,250,250,1,True,0.921602583736,1,0.0216025837358,18,3.91178799525,0.651964665875,1,1,2,0.686172783341,False,False,False,False,3335.47967741,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
889,40,9,0,0,0,50.4112774107,3,18,0,120,150,120,30,150,True,150,150,1,True,0.92340370956,1,0.0234037095597,18,3.82687723664,0.637812872773,1,1,2,0.673416668929,False,False,False,False,3235.47967741,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
889,40,9,0,0,0,50.4112774107,4,31,50.4112774107,150,187.5,99.5887225893,37.5,137.088722589,True,137.088722589,137.088722589,1,True,0.926051161147,1,0.0260511611468,33,3.81596747025,0.635994578375,1,1,2,0.67176969161,False,False,False,False,3222.5684,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,137.088722589,187.5,YES
890,40,1,0,0,0,50.4112774107,1,24,0,300,375,300,75,375,True,375,375,1,True,0.930090460441,1,0.0300904604412,33,4.0189028651,0.669817144183,1,1,2,0.702117926355,False,False,False,False,3460.47967741,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,375,375,YES
890,40,1,0,0,0,50.4112774107,2,14,0,200,250,200,50,250,True,250,250,1,True,0.921602583736,1,0.0216025837358,18,3.91178799525,0.651964665875,1,1,2,0.686172783341,False,False,False,False,3335.47967741,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
890,40,1,0,0,0,50.4112774107,3,18,0,120,150,120,30,150,True,150,150,1,True,0.92340370956,1,0.0234037095597,18,3.82687723664,0.637812872773,1,1,2,0.673416668929,False,False,False,False,3235.47967741,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
890,40,1,0,0,0,50.4112774107,4,31,50.4112774107,150,187.5,99.5887225893,37.5,137.088722589,True,137.088722589,137.088722589,1,True,0.926051161147,1,0.0260511611468,33,3.81596747025,0.635994578375,1,1,2,0.67176969161,False,False,False,False,3222.5684,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,137.088722589,187.5,YES
891,40,3,0,0,0,53.718087588,1,24,0,300,375,300,75,375,True,375,375,1,True,0.929957717875,1,0.0299577178748,33,4.02175054832,0.670291758054,1,1,2,0.702539746845,False,False,False,False,3463.78648759,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,375,375,YES
891,40,3,0,0,0,53.718087588,2,14,0,200,250,200,50,250,True,250,250,1,True,0.921554421072,1,0.0215544210724,18,3.91460800733,0.652434667888,1,1,2,0.68659460383,False,False,False,False,3338.78648759,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
891,40,3,0,0,0,53.718087588,3,18,0,120,150,120,30,150,True,150,150,1,True,0.923355640844,1,0.0233556408438,18,3.82967342649,0.638278904414,1,1,2,0.673838489418,False,False,False,False,3238.78648759,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
891,40,3,0,0,0,53.718087588,4,31,53.718087588,150,187.5,96.281912412,37.5,133.781912412,True,133.781912412,133.781912412,1,True,0.926051161147,1,0.0260511611468,33,3.81596747025,0.635994578375,1,1,2,0.67176969161,False,False,False,False,3222.5684,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,133.781912412,187.5,YES
892,40,10,0,0,0,60.0065791633,1,24,0,300,375,300,75,375,True,375,375,1,True,0.929705231828,1,0.029705231828,33,4.02716786369,0.671194643949,1,1,2,0.703341914025,False,False,False,False,3470.07497916,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,375,375,YES
892,40,10,0,0,0,60.0065791633,2,14,0,200,250,200,50,250,True,250,250,1,True,0.9214628242,1,0.0214628241997,18,3.91997286439,0.653328810732,1,1,2,0.68739677101,False,False,False,False,3345.07497916,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
892,40,10,0,0,0,60.0065791633,3,18,0,120,150,120,30,150,True,150,150,1,True,0.92326422267,1,0.0232642226699,18,3.83499312408,0.63916552068,1,1,2,0.674640656598,False,False,False,False,3245.07497916,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
892,40,10,0,0,0,60.0065791633,4,31,60.0065791633,150,187.5,89.9934208367,37.5,127.493420837,True,127.493420837,127.493420837,1,True,0.926051161147,1,0.0260511611468,33,3.81596747025,0.635994578375,1,1,2,0.67176969161,False,False,False,False,3222.5684,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,127.493420837,187.5,YES
893,40,11,0,0,0,74.104005533,1,24,0,300,375,300,75,375,True,375,375,1,True,0.929138963876,1,0.0291389638763,33,4.03932147679,0.673220246131,1,1,2,0.705140197862,False,False,False,False,3484.17240553,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,375,375,YES
893,40,11,0,0,0,74.104005533,2,14,0,200,250,200,50,250,True,250,250,1,True,0.921257450899,1,0.0212574508994,18,3.93200965048,0.655334941746,1,1,2,0.689195054847,False,False,False,False,3359.17240553,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
893,40,11,0,0,0,74.104005533,3,18,0,120,150,120,30,150,True,150,150,1,True,0.923059250166,1,0.0230592501664,18,3.84692934824,0.641154891373,1,1,2,0.676438940435,False,False,False,False,3259.17240553,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
893,40,11,0,0,0,74.104005533,4,31,74.104005533,150,187.5,75.895994467,37.5,113.395994467,True,113.395994467,113.395994467,1,True,0.926051161147,1,0.0260511611468,33,3.81596747025,0.635994578375,1,1,2,0.67176969161,False,False,False,False,3222.5684,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,113.395994467,187.5,YES
894,40,3,0,0,0,84.8662249062,1,24,0,300,375,300,75,375,True,375,375,1,True,0.928706432709,1,0.0287064327089,33,4.0486082391,0.67476803985,1,1,2,0.706513038879,False,False,False,False,3494.93462491,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,375,375,YES
894,40,3,0,0,0,84.8662249062,2,14,0,200,250,200,50,250,True,250,250,1,True,0.921100634544,1,0.0211006345437,18,3.94120793888,0.656867989813,1,1,2,0.690567895864,False,False,False,False,3369.93462491,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
894,40,3,0,0,0,84.8662249062,3,18,0,120,150,120,30,150,True,150,150,1,True,0.922902739966,1,0.022902739966,18,3.85605148987,0.642675248311,1,1,2,0.677811781452,False,False,False,False,3269.93462491,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
894,40,3,0,0,0,84.8662249062,4,31,84.8662249062,150,187.5,65.1337750938,37.5,102.633775094,True,102.633775094,102.633775094,1,True,0.926051161147,1,0.0260511611468,33,3.81596747025,0.635994578375,1,1,2,0.67176969161,False,False,False,False,3222.5684,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,102.633775094,187.5,YES
895,40,6,0,0,0,145.482009232,1,24,0,300,375,300,75,375,True,375,375,1,True,0.926266525648,1,0.0262665256475,33,4.10104856761,0.683508094602,1,1,2,0.714245257679,False,False,False,False,3555.55040923,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,375,375,YES
895,40,6,0,0,0,145.482009232,2,14,0,200,250,200,50,250,True,250,250,1,True,0.920216902503,1,0.0202169025031,18,3.99316124789,0.665526874648,1,1,2,0.698300114664,False,False,False,False,3430.55040923,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
895,40,6,0,0,0,145.482009232,3,18,0,120,150,120,30,150,True,150,150,1,True,0.922020735197,1,0.0220207351966,18,3.90758578534,0.651264297556,1,1,2,0.685544000252,False,False,False,False,3330.55040923,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
895,40,6,0,0,0,145.482009232,4,31,145.482009232,150,187.5,4.51799076775,37.5,42.0179907677,True,42.0179907677,42.0179907677,1,True,0.926051161147,1,0.0260511611468,33,3.81596747025,0.635994578375,1,1,2,0.67176969161,False,False,False,False,3222.5684,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,42.0179907677,187.5,YES
896,40,42,0,0,0,150,1,24,0,300,375,300,75,375,True,375,375,1,True,0.926084410023,1,0.0260844100228,33,4.10496621838,0.684161036396,1,1,2,0.71482157775,False,False,False,False,3560.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,375,375,YES
896,40,42,0,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.920150999645,1,0.0201509996449,18,3.99704335153,0.666173891922,1,1,2,0.698876434735,False,False,False,False,3435.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
896,40,42,0,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.921954961279,1,0.0219549612793,18,3.91143731562,0.65190621927,1,1,2,0.686120320323,False,False,False,False,3335.0684,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
896,40,42,0,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.926051161147,1,0.0260511611468,33,3.81596747025,0.635994578375,1,1,2,0.67176969161,False,False,False,False,3222.5684,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
897,40,1,0,200,0,150,1,24,0,300,375,300,75,375,True,375,375,1,True,0.921273027251,1,0.0212730272514,18,4.27957649938,0.713262749896,1,1,2,0.740333806574,False,False,False,False,3760.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,375,375,YES
897,40,1,0,200,0,150,2,14,200,200,250,0,50,50,True,50,50,1,True,0.920150999645,1,0.0201509996449,18,3.99704335153,0.666173891922,1,1,2,0.698876434735,False,False,False,False,3435.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,50,250,YES
897,40,1,0,200,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.911472876111,1,0.0114728761106,18,4.08330371562,0.680550619271,1,1,2,0.711632549147,False,False,False,False,3535.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
897,40,1,0,200,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.922212400143,1,0.0222124001432,18,3.98630594586,0.66438432431,1,1,2,0.697281920434,False,False,False,False,3422.5684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
898,40,7,17.5773563301,0,0,70.3869013354,1,24,17.5773563301,300,375,282.42264367,75,357.42264367,True,357.42264367,357.42264367,1,True,0.929288306681,1,0.0292883066811,33,4.03611567549,0.672685945915,1,1,2,0.704666039798,False,False,False,False,3480.45530134,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,357.42264367,375,YES
898,40,7,17.5773563301,0,0,70.3869013354,2,14,0,200,250,200,50,250,True,250,250,1,True,0.921241943937,1,0.0212419439371,18,3.94385724273,0.657309540455,1,1,2,0.690963084467,False,False,False,False,3373.03265767,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
898,40,7,17.5773563301,0,0,70.3869013354,3,18,0,120,150,120,30,150,True,150,150,1,True,0.923043773474,1,0.023043773474,18,3.85867897336,0.643113162227,1,1,2,0.678206970055,False,False,False,False,3273.03265767,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
898,40,7,17.5773563301,0,0,70.3869013354,4,31,70.3869013354,150,187.5,79.6130986646,37.5,117.113098665,True,117.113098665,117.113098665,1,True,0.925981855003,1,0.0259818550032,33,3.83082303998,0.638470506663,1,1,2,0.674011879294,False,False,False,False,3240.14575633,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,117.113098665,187.5,YES
899,40,3,17.5773563301,0,0,70.3869013354,1,24,17.5773563301,300,375,282.42264367,75,357.42264367,True,357.42264367,357.42264367,1,True,0.929288306681,1,0.0292883066811,33,4.03611567549,0.672685945915,1,1,2,0.704666039798,False,False,False,False,3480.45530134,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,357.42264367,375,YES
899,40,3,17.5773563301,0,0,70.3869013354,2,14,0,200,250,200,50,250,True,250,250,1,True,0.921241943937,1,0.0212419439371,18,3.94385724273,0.657309540455,1,1,2,0.690963084467,False,False,False,False,3373.03265767,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
899,40,3,17.5773563301,0,0,70.3869013354,3,18,0,120,150,120,30,150,True,150,150,1,True,0.923043773474,1,0.023043773474,18,3.85867897336,0.643113162227,1,1,2,0.678206970055,False,False,False,False,3273.03265767,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
899,40,3,17.5773563301,0,0,70.3869013354,4,31,70.3869013354,150,187.5,79.6130986646,37.5,117.113098665,True,117.113098665,117.113098665,1,True,0.925981855003,1,0.0259818550032,33,3.83082303998,0.638470506663,1,1,2,0.674011879294,False,False,False,False,3240.14575633,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,117.113098665,187.5,YES
900,40,6,32.3133815542,0,0,0,1,24,32.3133815542,300,375,267.686618446,75,342.686618446,True,342.686618446,342.686618446,1,True,0.932111738237,1,0.0321117382372,33,3.97557884264,0.662596473773,1,1,2,0.695687406132,False,False,False,False,3410.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,342.686618446,375,YES
900,40,6,32.3133815542,0,0,0,2,14,0,200,250,200,50,250,True,250,250,1,True,0.92220857057,1,0.0222085705703,18,3.89636786327,0.649394643879,1,1,2,0.683864195039,False,False,False,False,3317.38178155,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
900,40,6,32.3133815542,0,0,0,3,18,0,120,150,120,30,150,True,150,150,1,True,0.924008515174,1,0.0240085151737,18,3.81158840506,0.635264734177,1,1,2,0.671108080627,False,False,False,False,3217.38178155,2043.688,265.932,3.8369307731e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
900,40,6,32.3133815542,0,0,0,4,31,0,150,187.5,150,37.5,187.5,True,187.5,187.5,1,True,0.925923748009,1,0.0259237480088,33,3.84329494747,0.640549157911,1,1,2,0.675891623531,False,False,False,False,3254.88178155,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,187.5,187.5,YES
901,40,2,46.8832941525,0,0,129.034893678,1,24,46.8832941525,300,375,253.116705847,75,328.116705847,True,328.116705847,328.116705847,1,True,0.926929189978,1,0.0269291899776,33,4.0867973726,0.681132895433,1,1,2,0.712147244801,False,False,False,False,3539.10329368,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,328.116705847,375,YES
901,40,2,46.8832941525,0,0,129.034893678,2,14,0,200,250,200,50,250,True,250,250,1,True,0.920270780285,1,0.020270780285,18,4.01933934901,0.669889891501,1,1,2,0.702182588429,False,False,False,False,3460.98658783,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
901,40,2,46.8832941525,0,0,129.034893678,3,18,0,120,150,120,30,150,True,150,150,1,True,0.922074507579,1,0.0220745075786,18,3.93355964553,0.655593274255,1,1,2,0.689426474017,False,False,False,False,3360.98658783,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
901,40,2,46.8832941525,0,0,129.034893678,4,31,129.034893678,150,187.5,20.9651063217,37.5,58.4651063217,True,58.4651063217,58.4651063217,1,True,0.925866292443,1,0.0258662924432,33,3.85564197271,0.642606995452,1,1,2,0.677750178252,False,False,False,False,3269.45169415,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,58.4651063217,187.5,YES
902,40,10,66.257905948,0,0,150,1,24,66.257905948,300,375,233.742094052,75,308.742094052,True,308.742094052,308.742094052,1,True,0.926084410023,1,0.0260844100228,33,4.10496621838,0.684161036396,1,1,2,0.71482157775,False,False,False,False,3560.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,308.742094052,375,YES
902,40,10,66.257905948,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.919888046985,1,0.0198880469847,18,4.05412709989,0.675687849982,1,1,2,0.707328369025,False,False,False,False,3501.32630595,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
902,40,10,66.257905948,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.921692523277,1,0.0216925232774,18,3.96808282183,0.661347136971,1,1,2,0.694572254613,False,False,False,False,3401.32630595,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
902,40,10,66.257905948,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.925789884315,1,0.0257898843146,33,3.87208459516,0.645347432526,1,1,2,0.6802216259,False,False,False,False,3288.82630595,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
903,40,12,75.9870299175,0,0,150,1,24,75.9870299175,300,375,224.012970083,75,299.012970083,True,299.012970083,299.012970083,1,True,0.926084410023,1,0.0260844100228,33,4.10496621838,0.684161036396,1,1,2,0.71482157775,False,False,False,False,3560.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,299.012970083,375,YES
903,40,12,75.9870299175,0,0,150,2,14,0,200,250,200,50,250,True,250,250,1,True,0.919849429429,1,0.0198494294288,18,4.06253256889,0.677088761482,1,1,2,0.70856942721,False,False,False,False,3511.05542992,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,250,250,YES
903,40,12,75.9870299175,0,0,150,3,18,0,120,150,120,30,150,True,150,150,1,True,0.92165398133,1,0.0216539813295,18,3.97642550381,0.662737583968,1,1,2,0.695813312798,False,False,False,False,3411.05542992,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,150,150,YES
903,40,12,75.9870299175,0,0,150,4,31,150,150,187.5,0,37.5,37.5,True,37.5,37.5,1,True,0.925751512953,1,0.0257515129528,33,3.88035160334,0.646725267224,1,1,2,0.681462684085,False,False,False,False,3298.55542992,2043.688,265.932,2.98427949019e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,37.5,187.5,YES
904,40,5,75.9870299175,0,0,150,1,24,75.9870299175,300,375,224.012970083,75,299.012970083,True,299.012970083,299.012970083,1,True,0.926084410023,1,0.0260844100228,33,4.10496621838,0.684161036396,1,1,2,0.71482157775,False,False,False,False,3560.0684,2043.688,265.932,2.27373675443e-13,1.7763568394e-13,1.11022302463e-16,0,0,0,299.012970083,375,YES
