profile_id,global_hour,occurrence_count,realized_pel1_kw,realized_pel2_kw,realized_pel3_kw,realized_pel4_kw,joint_nameplate_increment_kw,joint_increment_requested_from_realized_kw,joint_increment_feasible_kw,joint_hosting_ratio,FULL_CANDIDATE_STRESS_FEASIBLE,limiting_or_full_solution_min_voltage_pu,limiting_or_full_solution_max_voltage_pu,voltage_margin_pu,critical_bus,critical_branch_id,critical_branch_from,critical_branch_to,max_true_s_mva,max_true_s_utilization,max_octagon_utilization,voltage_limited_flag,branch_limited_flag,substation_limited_flag,unclassified_limited_flag,STRESS_FAIL_POLICY_INTERPRETATION
967,41,1,0,146.186483597,120,0,192.5,696.313516403,696.313516403,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
968,41,2,0,200,120,150,192.5,492.5,492.5,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
969,41,1,77.1768978855,0,0,150,192.5,735.323102114,735.323102114,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
970,41,2,78.3448519675,200,120,0,192.5,564.155148032,564.155148032,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
971,41,1,190.437072618,200,120,150,192.5,302.062927382,302.062927382,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
972,41,1,192.236361636,0,0,150,192.5,620.263638364,620.263638364,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
973,41,1,237.432338418,0,0,150,192.5,575.067661582,575.067661582,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
974,41,2,237.432338418,0,0,150,192.5,575.067661582,575.067661582,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
975,41,3,240.010224031,0,0,150,192.5,572.489775969,572.489775969,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
976,41,1,263.892521493,0,0,150,192.5,548.607478507,548.607478507,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
977,41,3,272.323605585,0,0,150,192.5,540.176394415,540.176394415,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
978,41,6,272.323605585,0,0,150,192.5,540.176394415,540.176394415,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
979,41,6,272.323605585,0,0,150,192.5,540.176394415,540.176394415,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
980,41,5,272.324293107,0,0,150,192.5,540.175706893,540.175706893,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
981,41,12,272.324293107,0,0,150,192.5,540.175706893,540.175706893,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
982,41,2,274.770437262,0,0,150,192.5,537.729562738,537.729562738,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
983,41,1,279.779232341,0,0,150,192.5,532.720767659,532.720767659,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
984,41,1,300,0,0,0,192.5,662.5,662.5,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
985,41,2,300,0,0,89.707255933,192.5,572.792744067,572.792744067,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
986,41,1,300,0,0,89.707255933,192.5,572.792744067,572.792744067,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
987,41,3,300,0,0,94.2252467007,192.5,568.274753299,568.274753299,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
988,41,28,300,0,0,150,192.5,512.5,512.5,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
989,41,1,300,0,33.7637661947,150,192.5,478.736233805,478.736233805,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
990,41,9,300,0,120,150,192.5,392.5,392.5,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
991,41,1,300,143.589912863,0,150,192.5,368.910087137,368.910087137,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
992,41,4,300,200,120,0,192.5,342.5,342.5,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
993,41,115,300,200,120,150,192.5,192.5,192.5,1,YES,0.905827256184,1,0.00582725618405,18,1,1,2,4.49217065397,0.748695108995,0.769664338432,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
994,42,280,0,0,0,0,192.5,962.5,962.5,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
995,42,2,0,0,0,21.8326099643,192.5,940.667390036,940.667390036,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
996,42,1,0,0,0,23.5237615535,192.5,938.976238447,938.976238447,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
997,42,1,0,0,0,35.9891683449,192.5,926.510831655,926.510831655,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
998,42,3,0,0,0,40.9871301114,192.5,921.512869889,921.512869889,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
999,42,3,0,0,0,43.115461237,192.5,919.384538763,919.384538763,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1000,42,3,0,0,0,43.1161487587,192.5,919.383851241,919.383851241,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1001,42,2,0,0,0,46.9175035019,192.5,915.582496498,915.582496498,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1002,42,1,0,0,0,55.3422656062,192.5,907.157734394,907.157734394,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1003,42,5,0,0,0,72.243887375,192.5,890.256112625,890.256112625,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1004,42,1,0,0,0,78.6703895318,192.5,883.829610468,883.829610468,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1005,42,3,0,0,0,89.707255933,192.5,872.792744067,872.792744067,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1006,42,1,0,0,0,89.707255933,192.5,872.792744067,872.792744067,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1007,42,18,0,0,0,150,192.5,812.5,812.5,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1008,42,2,0,200,120,0,192.5,642.5,642.5,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1009,42,3,0,200,120,150,192.5,492.5,492.5,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1010,42,1,49.5286672483,0,0,150,192.5,762.971332752,762.971332752,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1011,42,1,89.898329952,0,0,150,192.5,722.601670048,722.601670048,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1012,42,1,96.5415141768,200,120,150,192.5,395.958485823,395.958485823,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1013,42,1,118.871673277,0,0,0,192.5,843.628326723,843.628326723,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1014,42,1,165.493926083,200,120,0,192.5,477.006073917,477.006073917,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1015,42,1,232.742448736,0,0,0,192.5,729.757551264,729.757551264,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1016,42,2,237.432338418,0,0,150,192.5,575.067661582,575.067661582,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1017,42,3,272.323605585,0,0,150,192.5,540.176394415,540.176394415,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1018,42,1,272.323605585,0,0,150,192.5,540.176394415,540.176394415,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1019,42,1,272.324293107,0,0,150,192.5,540.175706893,540.175706893,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1020,42,1,288.17804151,200,120,150,192.5,204.32195849,204.32195849,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1021,42,1,300,0,0,0,192.5,662.5,662.5,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1022,42,9,300,0,0,150,192.5,512.5,512.5,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1023,42,1,300,0,4.90150398614,150,192.5,507.598496014,507.598496014,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1024,42,1,300,0,65.5563729581,150,192.5,446.943627042,446.943627042,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1025,42,2,300,0,120,0,192.5,542.5,542.5,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1026,42,4,300,0,120,150,192.5,392.5,392.5,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1027,42,2,300,200,0,150,192.5,312.5,312.5,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1028,42,3,300,200,120,0,192.5,342.5,342.5,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1029,42,108,300,200,120,150,192.5,192.5,192.5,1,YES,0.906204660123,1,0.00620466012347,18,1,1,2,4.40367620854,0.733946034757,0.751738087935,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1030,43,335,0,0,0,0,192.5,962.5,962.5,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1031,43,1,0,0,0,4.8410310268,192.5,957.658968973,957.658968973,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1032,43,1,0,0,0,18.3886902312,192.5,944.111309769,944.111309769,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1033,43,1,0,0,0,62.0308615179,192.5,900.469138482,900.469138482,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1034,43,1,0,0,0,89.707255933,192.5,872.792744067,872.792744067,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1035,43,5,0,0,0,150,192.5,812.5,812.5,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1036,43,4,0,0,120,150,192.5,692.5,692.5,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1037,43,1,0,105.672579611,120,150,192.5,586.827420389,586.827420389,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1038,43,5,0,200,120,0,192.5,642.5,642.5,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1039,43,1,0,200,120,150,192.5,492.5,492.5,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1040,43,1,72.4043134358,200,120,150,192.5,420.095686564,420.095686564,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1041,43,1,72.4043134358,200,120,150,192.5,420.095686564,420.095686564,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1042,43,1,88.9634582696,0,0,0,192.5,873.53654173,873.53654173,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1043,43,1,192.868970507,0,0,150,192.5,619.631029493,619.631029493,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1044,43,1,194.934440499,200,120,150,192.5,297.565559501,297.565559501,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1045,43,1,194.934440499,200,120,150,192.5,297.565559501,297.565559501,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1046,43,1,200.208856022,0,0,150,192.5,612.291143978,612.291143978,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1047,43,1,237.801464577,0,0,150,192.5,574.698535423,574.698535423,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1048,43,1,244.79669757,200,120,150,192.5,247.70330243,247.70330243,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1049,43,1,272.323605585,0,0,89.707255933,192.5,600.469138482,600.469138482,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1050,43,4,300,0,0,0,192.5,662.5,662.5,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1051,43,2,300,0,0,150,192.5,512.5,512.5,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1052,43,1,300,200,0,0,192.5,462.5,462.5,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1053,43,1,300,200,0,150,192.5,312.5,312.5,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1054,43,1,300,200,120,0,192.5,342.5,342.5,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1055,43,1,300,200,120,41.2224437397,192.5,301.27755626,301.27755626,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1056,43,99,300,200,120,150,192.5,192.5,192.5,1,YES,0.90062960229,1,0.000629602290455,18,1,1,2,4.58469331196,0.764115551994,0.780577078231,False,False,False,False,FULL_SIMULTANEOUS_STRESS_FEASIBLE
1057,44,346,0,0,0,0,192.5,962.5,820.134480689,0.852087772145,NO,0.9,1,0,18,1,1,2,4.9795600019,0.829926666984,0.853309442458,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1058,44,5,0,0,0,150,192.5,812.5,670.134480689,0.82478089931,NO,0.9,1,0,18,1,1,2,4.9795600019,0.829926666984,0.853309442458,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1059,44,1,0,0,74.3776523443,150,192.5,738.122347656,566.649160873,0.767690021407,NO,0.9,1,0,18,1,1,2,4.9535936503,0.825598941717,0.849596435092,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1060,44,1,0,0,120,0,192.5,842.5,651.130244146,0.772854889194,NO,0.9,1,0,18,1,1,2,4.93586449818,0.822644083031,0.847058405978,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1061,44,1,0,0,120,100.139550981,192.5,742.360449019,550.990693165,0.742214504952,NO,0.9,1,0,18,1,1,2,4.93586449818,0.822644083031,0.847058405978,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1062,44,4,0,0,120,150,192.5,692.5,501.130244146,0.72365378216,NO,0.9,1,0,18,1,1,2,4.93586449818,0.822644083031,0.847058405978,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1063,44,1,0,3.20775128139,120,0,192.5,839.292248719,647.922492864,0.771986746993,NO,0.9,1,0,18,1,1,2,4.93586449818,0.822644083031,0.847058405978,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1064,44,3,0,127.604823719,120,150,192.5,564.895176281,2.79669620795e-11,4.95082331268e-14,NO,0.9,1,0,18,1,1,2,4.60631593385,0.767719322309,0.79941107599,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1065,44,1,0,200,69.589552668,150,192.5,542.910447332,0,0,NO,0.9,1,0,18,1,1,2,4.62552716803,0.770921194672,0.802215473168,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1066,44,3,0,200,69.589552668,150,192.5,542.910447332,0,0,NO,0.9,1,0,18,1,1,2,4.62552716803,0.770921194672,0.802215473168,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1067,44,1,0,200,98.7694817742,0,192.5,663.730518226,0,0,NO,0.9,1,0,18,1,1,2,4.52026147249,0.753376912082,0.786803526692,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1068,44,2,0,200,98.7694817742,0,192.5,663.730518226,0,0,NO,0.9,1,0,18,1,1,2,4.52026147249,0.753376912082,0.786803526692,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1069,44,1,0,200,98.7694817742,0,192.5,663.730518226,0,0,NO,0.9,1,0,18,1,1,2,4.52026147249,0.753376912082,0.786803526692,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1070,44,1,70.0172019091,0,0,0,192.5,892.482798091,750.11727878,0.840483738605,NO,0.9,1,0,18,1,1,2,4.9795600019,0.829926666984,0.853309442458,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1071,44,1,82.4691045448,0,0,150,192.5,730.030895455,587.665376144,0.804986994116,NO,0.9,1,0,18,1,1,2,4.9795600019,0.829926666984,0.853309442458,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1072,44,1,257.438797525,0,0,0,192.5,705.061202475,562.695683164,0.798080622205,NO,0.9,1,0,18,1,1,2,4.9795600019,0.829926666984,0.853309442458,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1073,44,5,300,0,0,0,192.5,662.5,520.134480689,0.785108650097,NO,0.9,1,0,18,1,1,2,4.9795600019,0.829926666984,0.853309442458,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
1074,44,2,300,0,69.2802401733,150,192.5,443.219759827,273.969628598,0.618134960194,NO,0.9,1,0,18,1,1,2,4.95557556112,0.825929260187,0.849880010602,True,False,False,False,FAIL_ONLY_MEANS_NOT_ALL_EXPANDED_SITES_CAN_RUN_AT_CANDIDATE_PMAX_SIMULTANEOUSLY
