method,stage,markov_state,path_count,beginning_inventory_mean_kg,beginning_inventory_q10_kg,beginning_inventory_q90_kg,inventory_range_kg,corr_begin_inventory_production,corr_begin_inventory_total_htt,corr_begin_inventory_total_p_el,corr_begin_inventory_end_inventory,corr_begin_inventory_shortage,low_q25_production_mean_kg,high_q75_production_mean_kg,low_q25_htt_mean_kg,high_q75_htt_mean_kg,low_inventory_path_id,high_inventory_path_id,low_inventory_state_sequence,high_inventory_state_sequence,definition_cn
saa,4,158,31,376.9781135541963,316.2990701918447,456.353035862463,172.70945268630334,-5.349597003505575e-16,0.38102824300290694,,0.9972241099476422,-0.9423624605249948,120.11999999999999,120.11999999999999,18.90537938477867,26.38600989307995,9949,8159,65-83-109-158-167-168-224-208,65-138-211-158-167-168-144-128,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,164,33,359.80446030342955,306.7758653944182,415.7301461649435,119.968727592253,,-0.8235429956142355,,0.9958644831247726,-0.8989949466994227,120.11999999999998,120.11999999999999,62.79869045356921,22.222125452546088,5824,2895,65-98-107-164-149-166-151-144,65-122-115-164-117-198-223-216,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,165,74,380.48937494732434,307.0019355882219,449.6082066564091,160.81059878146016,-1.0350857045650217e-15,0.015166511198208488,,0.9980663272328335,-0.955070441923668,120.11999999999993,120.11999999999993,27.909660657040536,22.38921585592513,2209,4216,65-106-108-165-206-279-208-184,65-123-132-165-142-111-96-112,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,166,61,382.25966310055014,304.7255051379115,449.76613090628655,183.39902060892013,-0.24531443463398833,0.46134369745404336,-0.245314434633988,0.9949689006043496,-0.7339460710094229,120.11999999999995,118.32041342604845,13.988919000416844,24.265785690518555,1705,2447,65-98-109-166-159-168-168-168,65-130-212-166-167-80-104-112,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,173,13,434.65492404918655,399.639006655479,500.70095427706866,118.81118753201662,1.3099159809297403e-15,0.053165150162338144,,0.994716998055191,-0.9129659285216362,120.11999999999999,120.11999999999999,43.1195830390539,37.642839619693085,4413,2004,65-66-139-173-191-208-184-200,65-131-180-173-182-135-184-192,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,174,10,471.6760609076372,449.0346895770149,506.1462150254457,62.27317916298318,5.1636773174509135e-15,-0.24423129479359307,,0.9857935280691459,-0.8240214801063932,120.11999999999999,120.11999999999999,22.190800583122726,16.435886325386384,2251,4947,65-74-125-174-247-176-192-200,65-131-181-174-183-248-240-248,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,180,12,439.41954442751694,401.8997020406746,478.2533792121629,83.33111589665953,2.5541315734354124e-15,0.8500807318025234,,0.9884862797282142,-0.9560342398782393,120.11999999999999,120.11999999999999,17.192336741444375,38.05576313860123,8872,1538,65-74-115-180-181-208-192-184,65-122-179-180-182-191-184-248,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,181,21,457.0258833615608,415.5861202420203,481.73344771166524,118.81118753201565,-2.156700645608261e-15,-0.3341955546065186,,0.9763353254705079,-0.7405749057041682,120.11999999999999,120.11999999999999,38.87584542009662,35.35835043426331,6369,1736,65-58-139-181-174-247-176-248,65-123-180-181-206-247-256-264,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,188,15,430.9648952805567,387.33502749342847,476.602378013527,104.03670705927414,2.9741775298066027e-16,-0.3176067537944459,,0.9912856561988119,-0.9401800118239636,120.11999999999999,120.11999999999999,72.81897249625956,37.34983746193098,5618,9990,65-98-139-188-205-222-279-280,65-122-179-188-173-182-191-176,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,189,17,440.1353199119852,404.8646664843019,480.0453258548062,118.81118753201531,,-0.08631668361861458,,0.9896507404946936,-0.8013738533317851,120.11999999999998,120.11999999999998,39.852133237146795,37.33838421316956,8203,2754,65-74-147-189-239-264-280-280,65-115-180-189-175-184-200-184,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,197,21,457.8455439369806,422.38190291453157,481.8611765791454,118.81118753201628,7.936534863192159e-16,0.05842790394160278,,0.9887495286494834,-0.9114911669991839,120.11999999999999,120.11999999999999,41.321455995664245,43.85653165381814,3832,2135,65-74-147-197-263-224-216-256,65-131-180-197-207-192-184-240,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,198,17,451.4340925808385,394.3952377284097,506.14621502544423,118.81118753201707,,-0.7902737225877173,,0.995677023052148,-0.6614296166191962,120.11999999999998,120.11999999999998,46.37309659649136,15.63659500424925,2493,8754,65-74-147-198-215-224-208-192,65-124-181-198-215-280-264-280,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,205,17,451.6930221196567,416.9458073102116,489.8104327803177,128.79574458139626,,-0.17617147236922864,,0.9821071469761051,-0.8174340672651443,120.11999999999998,120.11999999999998,40.413171419007014,42.357848293566946,7606,7826,65-106-163-205-190-263-248-320,65-131-180-205-183-264-256-192,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,213,11,444.2206763904497,408.7232022698179,481.8611765791462,79.97359452586278,-5.640998231940579e-16,-0.31963826008079577,,0.9750463692510007,-0.8891442355784754,120.11999999999999,120.11999999999999,34.183134677602034,29.51126576474846,8164,3071,65-58-131-213-198-279-280-280,65-122-172-213-222-223-224-192,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,214,12,451.3965300548805,426.50662829428745,478.2170647270706,125.05118753201549,1.595241824999224e-15,-0.6447618357445032,,0.9943091609318232,-0.5559207249087926,120.11999999999999,120.11999999999999,38.66034710572785,23.29423760019117,3848,3179,65-82-163-214-223-208-192-224,65-148-181-214-183-232-184-184,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,221,21,437.2709811554932,380.0403874903509,506.1462150254442,128.79574458139547,-4.3491303114387873e-16,-0.07882069494693508,,0.9937298412489387,-0.9051521571191626,120.11999999999999,120.11999999999999,44.17842383571375,37.99192995209365,9207,567,65-106-163-221-222-207-200-208,65-147-212-221-166-151-144-112,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,4,222,17,452.1623359419911,412.9192302282231,506.14621502544435,125.05118753201651,,-0.11866320167346438,,0.9897766173004724,-0.7024245343121308,120.11999999999998,120.11999999999999,37.30802840423867,30.329308289671093,6300,6902,65-82-147-222-207-216-224-280,65-155-221-222-199-272-248-256,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,61,66,413.981228264602,407.17753947881135,418.5334343355928,110.97602335558418,-0.5688313047623534,-0.13296643927606389,-0.5688313047623537,0.9758647273890279,,6.633167462242052,0.0,5.243856009404102,4.56465912764449,7290,1523,65-74-107-108-61-86-63-88,65-58-131-124-61-71-64-136,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,62,102,409.8910089991217,392.89805801645224,415.1992000772435,161.14948453132638,-0.5320478502810607,-0.001610285068696902,-0.5320478502810608,0.9874280598108501,,8.543338385936398,0.9275247040272144,2.1669538307340077,3.814464946550718,6866,8988,65-66-91-109-62-71-80-96,65-74-116-133-62-71-80-64,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,69,100,413.4708324354006,402.40737690023235,418.4518221577213,127.76728680055953,-0.4527435941755373,-0.20737955706714395,-0.4527435941755377,0.9902945837246849,,4.418610267420673,0.02097744523396528,6.1442163260581015,3.960282772388944,822,7296,65-66-91-100-69-79-96-80,65-130-123-116-69-70-7-16,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,70,195,409.820512311619,393.3014580013409,415.2844908812537,164.24915560204602,-0.45426824654178605,-0.09824389477102838,-0.454268246541786,0.9857252163272594,,3.5574092468443945,0.0,5.371986272672072,4.21292514696422,5614,9896,65-83-108-109-70-71-8-24,65-67-140-133-70-87-72-88,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,77,86,410.7238571966818,392.89538632322854,418.50788507894885,131.47034421683225,-0.7595715813086601,0.04684071297747732,-0.75957158130866,0.9874873188074149,,10.281860549842174,2.2060662320204076,9.116929163994447,8.793659681700031,8720,6996,65-106-107-108-77-72-80-112,65-130-147-156-77-72-88-88,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,78,205,406.6242118026658,387.7593166107413,414.59843262883544,166.37639509388993,-0.4008141055379318,-0.14469827497441048,-0.4008141055379322,0.9972364409355156,,1.6670759928574408,0.0,5.2964864015741036,4.4101839600653046,2757,3027,65-106-108-109-78-63-72-96,65-66-140-117-78-87-112-96,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,85,99,410.5234162405432,392.295049260336,416.6853863232287,124.82197845835651,-0.5079615248579195,-0.16506329794977587,-0.5079615248579199,0.994836481031272,,5.220844392799745,0.05451835601013332,6.043457926750444,3.6333007129890063,6,1607,65-74-107-108-85-62-79-88,65-162-139-164-85-71-88-96,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,86,181,403.85478883826187,383.0997150108468,414.5984326288356,145.07410464895275,-0.5857879265293201,0.02015212691407467,-0.5857879265293194,0.9798094209675932,,8.99447819132513,0.0,1.916719117294627,3.647769974518003,1770,155,65-106-107-109-86-71-64-72,65-130-123-116-86-159-112-112,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,93,77,407.30039994509053,389.6437753070869,418.5334343355928,64.31493782313134,,-0.20378951287264785,,1.0,,0.0,0.0,5.4202392825448085,3.2058721124097698,8960,9890,65-106-107-108-93-110-111-112,65-138-115-68-93-86-103-96,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,94,178,398.97103640073453,380.574867462522,413.64811771518237,75.66119791727664,-0.443615998058958,-0.21460462316713816,-0.4436159980589598,0.998881773171407,,0.9090961082901317,0.0,4.585866457339671,2.7788601933436907,71,5208,65-90-108-109-94-71-72-72,65-66-131-68-94-71-96-80,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,101,76,406.8536423205875,389.6437753070869,417.6094103294108,134.41160951241113,,0.1991278558448675,,1.0,,0.0,0.0,0.9479587734450584,5.7972145741945855,8808,8691,65-106-107-108-101-30-15-24,65-122-131-116-101-110-111-112,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,102,137,404.2163060760175,380.47746341970327,414.92159147321,174.77259977287565,,-0.4188666038960873,,1.0,,0.0,0.0,5.659038371628609,3.954220353628214,1375,728,65-83-108-109-102-111-112-112,65-130-124-141-102-87-72-64,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,109,121,402.6278851050002,388.9105495746187,416.68538632322867,131.47034421683168,,-0.19104440688192112,,1.0,,0.0,0.0,3.673807141791893,5.349386904946268,657,4700,65-58-107-108-109-63-136-208,65-130-147-164-109-94-87-16,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,110,297,395.57558864433247,379.8584690496487,410.7147069140826,172.30040839082966,,-0.39272551003480943,,1.0,,0.0,0.0,6.987151468358061,6.67440032478996,2169,1750,65-106-107-109-110-111-112-112,65-115-140-165-110-111-88-104,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,118,20,455.1619049383291,406.60502831351494,532.4064055927511,155.237953485022,-0.9187859228333176,-0.8563928588149041,-0.9187859228333176,0.8961577694423981,-0.9180557513413051,120.11999999999998,62.72283224066225,29.508066290573975,4.091720652973494,8616,1204,65-90-100-85-118-95-80-104,65-58-124-133-118-135-152-128,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,125,14,443.443774623281,413.45119494602244,496.38137681386945,115.95969185202517,-0.9442231877511961,-0.6000258048209155,-0.9442231877511965,0.9713015237097715,,120.11999999999999,94.22503796472466,23.499989496683405,13.084348394302323,9858,7005,65-90-83-84-125-142-159-208,65-122-131-124-125-174-199-248,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,126,45,454.61386356340404,391.8177377268491,534.3044049329063,170.81549854485502,-0.8973264125170128,-0.762702640240185,-0.8973264125170131,0.901445033311008,-0.9111129256089323,120.11999999999996,64.72378804069432,30.875374243079758,9.048248474202293,4603,9742,65-82-100-93-126-127-152-160,65-59-132-157-126-191-216-232,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,133,14,456.61175836775084,409.44774270845113,520.29250853861,115.26409801826736,-0.9331663128116168,-0.43023376101655797,-0.9331663128116169,0.9607447415145869,,120.11999999999999,78.82234213507505,25.514458510211824,17.55087859826621,5275,2803,65-74-83-76-133-151-192-232,65-122-123-116-133-215-224-184,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,134,31,458.28380667069825,392.7747035002987,531.207014486958,168.95934948311356,-0.8994694441361796,-0.48673604913465945,-0.8994694441361794,0.9088554277939989,-0.9383904632127972,120.11999999999999,63.13382794233879,24.837924807073463,10.81640412622179,4944,3421,65-90-107-93-134-215-224-224,65-67-132-141-134-207-224-224,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,141,10,430.29130457634284,404.08444091544135,449.19329753514114,92.72041137945621,-0.7363649742492926,-0.09891595043503523,-0.7363649742492926,0.9858047680103819,,120.11999999999999,114.25656766117629,18.814482814190953,17.340921326894453,6689,6388,65-66-91-100-141-167-112-112,65-58-139-124-141-190-279-264,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,142,36,460.002654016804,407.4496541833717,546.5308751466505,165.55402728377197,-0.9245862761032302,-0.7115421065291341,-0.9245862761032304,0.8716571537332743,-0.8912283903774959,120.11999999999999,51.48754532464908,18.81465352093968,1.8268918058290682,8918,5339,65-90-76-93-142-159-168-80,65-114-132-133-142-135-136-152,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,149,13,440.90309707287395,407.910386323228,494.57981187489236,89.4724284377574,-0.9268883183092939,-0.3277316991458749,-0.926888318309294,0.9836376128428185,,120.11999999999999,96.10276167816914,13.738602804068368,9.463713976348192,7149,6014,65-66-91-84-149-144-176-256,65-82-123-140-149-222-223-216,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,150,32,453.22888420529006,399.2438879027419,535.319359163538,177.69275988043114,-0.8861711677630105,-0.5911489376702355,-0.8861711677630104,0.9139053246380291,-0.805118395714698,120.11999999999999,63.02942543419022,17.24704749978673,0.448281457519046,9351,4196,65-75-92-109-150-223-224-280,65-114-132-125-150-167-152-168,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,157,16,460.63960734711173,394.4363104009163,521.7038516937057,188.00835258586767,-0.9564855394728036,-0.5665936140920922,-0.9564855394728037,0.9181500729232773,,120.11999999999999,44.06852785818725,25.975478148513687,20.188993524668728,7332,7350,65-74-107-108-157-206-215-224,65-130-179-204-157-190-175-200,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,158,25,454.4763418723614,383.78140163910024,520.278860135191,154.18523412856655,-0.9240426166580307,-0.795393328315879,-0.9240426166580306,0.9635658489913338,-0.7236352881915217,120.11999999999999,63.11708007110775,34.4869034581589,14.562264318164114,916,3427,65-91-108-109-158-167-168-168,65-74-148-133-158-167-120-136,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,165,23,432.33730985751004,392.25302044064784,507.7872178236853,133.40298016692725,-0.8989756126736206,-0.6324274280713422,-0.8989756126736203,0.9101880572704316,,120.11999999999999,77.85596398717448,37.121794985976756,17.688988147412413,2901,454,65-82-99-108-165-143-208-192,65-114-155-140-165-223-224-224,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,166,44,453.3076672030591,383.67098137087834,542.9054710442847,224.05935960811553,-0.954885972527862,-0.8060289643443878,-0.9548859725278619,0.9082564600006949,,120.11999999999998,32.6757281413685,29.98635338891904,8.661428251730912,6508,567,65-90-99-109-166-215-280-264,65-147-212-221-166-151-144-112,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,182,28,537.4231504693983,462.1928751582483,584.9907202306572,177.61833745435558,-0.8913856267118854,-0.7823560061068029,-0.8913856267118858,0.8061020895886534,-0.8582895728675414,120.11999999999999,45.478824276002236,21.675520533638572,2.367139964215988,171,8605,65-74-108-165-182-199-184-248,65-139-212-221-182-191-208-216,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,189,11,505.9131736685553,441.9598788146385,568.946692463954,138.63784285907957,1.3649790801966332e-15,0.3222722277041883,,0.9981790253961998,-0.9264708994832042,120.11999999999999,120.11999999999999,29.88833046440085,36.66505716936806,1297,2374,65-58-67-156-189-198-231-248,65-138-203-180-189-174-183-248,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,190,15,546.1155705859031,503.8572568157912,576.5721680372918,132.3029472475596,-0.9402729934313829,-0.8394979606308036,-0.9402729934313829,0.6579950343396017,-0.7524626576753782,119.53918601086093,53.10448287801984,31.660529231165974,1.7877818517584867,5784,2885,65-75-68-149-190-183-176-248,65-122-179-181-190-199-216-264,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,198,23,508.08765718568696,442.72576321122045,580.6131559603909,173.8184609649848,-0.8722724538173264,-0.9250092394494828,-0.8722724538173267,0.9199591218508071,-0.9217336591390124,120.11999999999999,60.72774638699909,31.260236569257007,1.3875976309919367,2509,7851,65-82-100-125-198-207-248-184,65-115-180-173-198-175-224-216,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,206,20,527.5768092223907,448.1898415824084,588.5261869307861,185.12589038825632,-0.8642341722893895,-0.8488841793150708,-0.86423417228939,0.8241300395505473,-0.8708813845119823,120.11999999999998,47.73749638348864,27.37179946154514,4.846598593026853,2209,1736,65-106-108-165-206-279-208-184,65-123-180-181-206-247-256-264,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,5,222,27,492.9530307387197,427.13811959609586,572.3079231596149,156.76774263362904,-0.8314720287732601,-0.8830586505575465,-0.8314720287732607,0.9345737381337823,-0.9049583109554948,120.11999999999999,68.40932841220531,31.29538338552612,1.0319583177182625,6271,3071,65-74-107-164-222-279-200-208,65-122-172-213-222-223-224-192,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,6,62,27,402.74287124207865,386.8611629914739,403.12993004762836,167.70548539121137,-0.9791583300617905,0.8043792505682594,-0.9791583300617909,0.9970692178807349,,42.76191263360548,34.51734179447915,1.4803057612476487,1.881192783181229,6,2255,65-74-107-108-85-62-79-88,65-58-75-140-125-62-79-32,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,6,70,47,408.99491973808114,384.4384820335415,443.8132196203543,204.226035711735,-0.889318435585916,0.017500488351077318,-0.8893184355859158,0.9829454086518483,,45.89952547421669,15.984647085340354,1.176920255997828,8.645219572115705,6197,8119,65-82-99-108-101-70-79-104,65-122-131-124-133-70-79-88,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,6,78,44,395.386558166429,378.53913233958343,403.13330573622534,29.622884760974785,-0.9242177099467895,0.5076988852539505,-0.9242177099467896,0.9204795853883199,,37.419057306877995,29.006977051182048,3.5005249971478807,4.911441192335748,6594,3539,65-90-107-108-93-78-71-48,65-66-59-76-61-78-95-72,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,6,86,45,396.6728195705546,375.544291114176,404.77040080862463,90.18346879572869,-0.9776945688361917,0.8696329640438587,-0.9776945688361914,0.9703629835458298,,42.7430253915569,22.550869798808097,1.2274397211098964,11.872146189207589,6679,1389,65-74-107-108-109-86-95-112,65-82-155-132-85-86-127-128,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,6,94,46,403.85496818491566,377.0658036459901,420.9896378053519,200.61827820731418,-0.7398333035010011,-0.1003841810134811,-0.7398333035010008,0.9756507772522738,,36.018233914856644,10.78543078519961,2.009400166725029,14.91904896812966,37,6815,65-90-99-108-109-94-87-72,65-74-115-140-125-94-23-32,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,6,102,27,391.97125258795387,374.2436467077197,402.02063945344173,43.3939347668765,-0.9904862306605006,0.8793430366518007,-0.9904862306605006,0.9332593944516476,,28.387091304307834,8.181442810893493,3.8275046106677424,14.455073684038597,2687,9156,65-90-99-108-109-102-111-112,65-122-131-108-93-102-167-224,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,6,110,66,393.25446476921206,374.2436467077196,402.2092817300432,183.33454539420347,-0.7698416067143132,-0.5240525998312169,-0.7698416067143129,0.9976529255508684,,9.420144519613604,4.878762406015561,19.437914894824754,11.544553588573827,8960,6890,65-106-107-108-93-110-111-112,65-146-163-156-165-110-111-112,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,6,150,10,483.3932412706399,374.1555566599192,554.3984378812078,250.50388064493126,-0.829685294255638,0.5657582535969764,-0.8296852942556381,0.953607962540399,-0.9546443225606456,114.6679343527659,53.43898386491308,8.725303550846046,14.446715124036293,1244,1956,65-106-107-108-109-150-127-184,65-114-131-148-221-150-71-80,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,6,166,17,476.1372539136207,376.88183557301176,544.3912691457541,193.9697334547863,-0.8644352799891313,-0.18119025245151318,-0.8644352799891315,0.9688356356942792,,114.66793435276591,60.58005299081226,11.59411216250589,6.416137110432899,6380,2543,65-74-107-108-109-166-167-144,65-106-147-164-149-166-127-144,同一 method、stage、current Markov state 下比较不同进入库存历史
saa,6,222,12,552.2960659039309,497.1858036459901,602.5627118622579,130.43398797694363,-0.9106855230390289,-0.8991535512846258,-0.9106855230390286,0.910264116524613,-0.8549827705525118,114.6679343527659,57.874883648429964,20.720259783189967,3.6741866596515096,8379,2876,65-106-107-108-157-222-215-200,65-58-123-196-213-222-223-224,同一 method、stage、current Markov state 下比较不同进入库存历史
