method,stage,markov_state,site,records,htt_in_mean_kg,htt_out_mean_kg,net_htt_mean_kg,htt_in_active_frequency,htt_out_active_frequency,net_orientation,schema_boundary
chi2_eta003,3,182,3,2,18.383485011205398,0.0,18.383485011205398,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,182,4,2,3.82339812062551,0.0,3.82339812062551,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,187,1,6,8.8253523497548,11.475375967246308,-2.6500236174915073,0.6666666666666666,0.3333333333333333,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,187,2,6,11.028177638466715,0.0,11.028177638466715,0.6666666666666666,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,187,3,6,0.0,11.028177638466715,-11.028177638466715,0.0,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,187,4,6,11.475375967246308,8.8253523497548,2.6500236174915073,0.3333333333333333,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,188,1,6,0.0,27.936326286920632,-27.936326286920632,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,188,2,6,0.0,29.649369391399684,-29.649369391399684,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,188,3,6,25.97741005279403,0.0,25.97741005279403,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,188,4,6,31.608285625526282,0.0,31.608285625526282,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,189,1,5,0.16221089030895539,17.73665620919358,-17.574445318884624,0.2,0.8,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,189,2,5,0.0,16.99675143966271,-16.99675143966271,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,189,3,5,24.768141082164,0.0,24.768141082164,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,189,4,5,12.236180656553122,2.4331249801697803,9.803055676383343,0.8,0.2,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,190,1,4,0.0,19.3432692432587,-19.3432692432587,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,190,2,4,0.0,14.580615507289938,-14.580615507289938,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,190,3,4,19.7785847002462,0.0,19.7785847002462,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,190,4,4,14.145300050302415,0.0,14.145300050302415,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,195,1,13,0.0,4.615447985553562,-4.615447985553562,0.0,0.07692307692307693,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,195,2,13,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,195,3,13,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,195,4,13,4.615447985553562,0.0,4.615447985553562,0.07692307692307693,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,196,1,5,2.607909611265292,16.38297906994656,-13.77506945868127,0.4,0.6,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,196,2,5,0.0,27.308325704382042,-27.308325704382042,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,196,3,5,19.49071472289996,0.0,19.49071472289996,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,196,4,5,21.5926804401634,0.0,21.5926804401634,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,197,1,3,0.0,16.47002158328667,-16.47002158328667,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,197,2,3,0.0,18.28537021389156,-18.28537021389156,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,197,3,3,26.989052903410535,0.0,26.989052903410535,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,197,4,3,7.76633889376778,0.0,7.76633889376778,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,198,1,5,0.3998209188547208,10.484079427815141,-10.084258508960419,0.4,0.6,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,198,2,5,0.0,12.131654760918893,-12.131654760918893,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,198,3,5,15.854279443081197,0.0,15.854279443081197,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,198,4,5,7.289537564226916,0.927903737428788,6.361633826798128,0.6,0.4,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,203,1,7,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,203,2,7,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,203,3,7,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,203,4,7,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,204,1,5,1.415324268828806,17.33244129332748,-15.917117024498674,0.2,0.8,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,204,2,5,0.0,34.160119597711216,-34.160119597711216,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,204,3,5,9.181376995167373,0.0,9.181376995167373,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,204,4,5,40.8958596270425,0.0,40.8958596270425,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,205,1,4,4.00717772081204,3.663754109916015,0.3434236108960247,0.5,0.5,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,205,2,4,0.0,13.657674459085197,-13.657674459085197,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,205,3,4,10.893146525301232,0.0,10.893146525301232,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,205,4,4,6.428282043699975,4.00717772081204,2.4211043228879348,0.25,0.5,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,206,1,3,1.5756624652745934,6.089081821144816,-4.513419355870224,0.3333333333333333,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,206,2,3,0.0,4.320832293020923,-4.320832293020923,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,206,3,3,3.6850476020898064,0.0,3.6850476020898064,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,206,4,3,5.149204046801343,0.0,5.149204046801343,0.6666666666666666,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,211,1,9,0.0,7.682061927509977,-7.682061927509977,0.0,0.2222222222222222,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,211,2,9,0.0,5.899173386729654,-5.899173386729654,0.0,0.7777777777777778,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,211,3,9,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,211,4,9,13.581235314239633,0.0,13.581235314239633,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,212,1,12,1.1463702828802984,22.832715171657302,-21.686344888777004,0.16666666666666666,0.8333333333333334,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,212,2,12,0.0,28.03510096684569,-28.03510096684569,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,212,3,12,18.32296984842245,0.0,18.32296984842245,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,212,4,12,31.398476007200227,0.0,31.398476007200227,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,213,1,3,0.0,20.5931899981023,-20.5931899981023,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,213,2,3,0.0,9.981417751571549,-9.981417751571549,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,213,3,3,28.207128562614702,0.0,28.207128562614702,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,213,4,3,5.895414408717866,3.5279352216587068,2.36747918705916,0.3333333333333333,0.6666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,219,1,5,0.0,14.950682858846182,-14.950682858846182,0.0,0.4,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,219,2,5,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,219,3,5,0.0,0.0,0.0,0.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,219,4,5,14.950682858846182,0.0,14.950682858846182,0.4,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,220,1,9,0.5214195267896322,17.122212377917446,-16.600792851127814,0.1111111111111111,0.8888888888888888,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,220,2,9,0.0,31.64116588091032,-31.64116588091032,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,220,3,9,17.61446524726913,0.0,17.61446524726913,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,220,4,9,30.62749348476901,0.0,30.62749348476901,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,221,1,6,0.0,15.593582201849765,-15.593582201849765,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,221,2,6,0.0,24.35607260073836,-24.35607260073836,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,221,3,6,25.699751046305433,0.0,25.699751046305433,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,221,4,6,15.506923494407317,1.2570197381246233,14.249903756282691,0.8333333333333334,0.16666666666666666,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,222,1,1,0.0,20.6708427457987,-20.6708427457987,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,222,2,1,0.0,35.0519620292367,-35.0519620292367,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,222,3,1,29.243781886821,0.0,29.243781886821,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,3,222,4,1,26.4790228882144,0.0,26.4790228882144,1.0,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,4,60,1,94,34.07536719888243,0.0,34.07536719888243,0.9680851063829787,0.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,4,60,2,94,0.0,24.48798027060573,-24.48798027060573,0.0,1.0,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
chi2_eta003,4,60,3,94,0.5160477766665841,30.96172660386196,-30.445678827195373,0.031914893617021274,0.9680851063829787,正=净流入，负=净流出,Stage-84B stage/site schema 无 source-destination arcs；仅可统计 site in/out/net
