candidate,path_id,checkpoint_relative_hour,failure_type,tail_group,current_inventory_kg,target_total_kg,arrival_stage,final_intensity,final_location,final_gap,optimistic_margin_kg
B1011,201,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,6.770413075
B1011,326,-16,pure_quantity,extreme1,145.293409272,423.861526765,6,4,4,107.394627906,6.131882507
B1011,459,-8,pure_quantity,difficult4,255.042954597,386.76593055,6,4,3,71.0959818836,10.627024047
B1011,467,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,62.9448956867,42.852948439
B1011,477,-4,pure_quantity,difficult4,114.364400036,180.836278269,7,3,4,38.1329427538,4.703121767
B1011,488,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,91.9948037838,42.852948439
B1011,518,-16,pure_quantity,extreme1,302.134475204,546.93138762,5,5,4,109.586929435,39.903087584
B1011,643,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,51.8374642806,43.777612182
B1011,668,-8,pure_quantity,difficult4,182.014475204,316.940731494,4,4,5,49.714476029,7.42374371
B1011,766,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,29.7634886724,6.770413075
B1011,783,-8,mixed,difficult4,335.220415487,455.499334558,6,5,5,32.7616416645,22.071080929
B1011,783,-4,mixed,difficult4,389.698534679,455.499334558,6,5,5,32.7616416645,5.374200121
B1011,801,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,42.852948439
B1011,869,-8,mixed,difficult4,254.111343625,374.764778406,5,4,1,50.3514616849,21.696565219
B1011,869,-4,mixed,difficult4,314.171343625,374.764778406,5,4,1,50.3514616849,10.581565219
B1011,904,-16,pure_quantity,difficult4,251.186343625,528.704034541,6,5,1,76.2886190541,7.182309084
B1011,965,-4,mixed,difficult4,483.953035862,546.93138762,6,5,4,61.8597733859,8.196648242
B1011,1057,-8,mixed,difficult4,235.567481134,374.764778406,6,4,1,91.2841779,3.152702728
B1011,1165,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,188.294045631,42.852948439
B1011,1320,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,191.219045631,42.852948439
B1011,1432,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,44.0169071218,20.622948439
B1011,1432,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,44.0169071218,8.215379483
B1011,1580,-4,mixed,difficult4,324.402726707,386.76593055,4,4,3,24.61068681,8.811796157
B1011,1666,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,57.1249121551,43.777612182
B1011,2000,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,160.561358653,42.852948439
B1011,2052,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,66.8006773112,39.903087584
B1011,2103,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,58.1179800353,43.777612182
B1011,2268,-16,pure_quantity,extreme1,160.308409272,423.861526765,6,4,4,168.727629244,21.146882507
B1011,2316,-16,pure_quantity,extreme1,151.533409272,423.861526765,6,4,4,130.592051561,12.371882507
B1011,2419,-8,mixed,difficult4,251.186343625,386.76593055,5,4,3,26.9928568362,6.770413075
B1011,2435,-16,pure_quantity,difficult4,302.134475204,546.93138762,5,5,4,94.5159721332,39.903087584
B1011,2467,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,86.7099746942,34.506511555
B1011,2501,-16,mixed,difficult4,151.533409272,395.525364721,6,4,2,50.4349409882,40.708044551
B1011,2829,-8,mixed,difficult4,236.655993705,374.764778406,6,4,1,71.5830186142,4.241215299
B1011,2916,-8,mixed,difficult4,254.111343625,395.525364721,5,4,2,30.764656428,0.935978904
B1011,3269,-8,mixed,difficult4,334.419629347,455.499334558,7,5,5,58.3914159486,21.270294789
B1011,3349,-16,pure_quantity,difficult4,302.134475204,552.327963649,5,5,3,51.7498731097,34.506511555
B1011,3381,-8,mixed,difficult4,251.186343625,374.764778406,5,4,1,64.9716701245,18.771565219
B1011,3381,-4,mixed,difficult4,305.071405215,374.764778406,5,4,1,64.9716701245,1.481626809
B1011,3724,-16,pure_quantity,extreme1,182.014475204,455.499334558,5,5,5,100.803445608,11.215140646
B1011,3909,-16,pure_quantity,extreme1,160.308409272,423.861526765,6,4,4,201.358259651,21.146882507
B1011,3911,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,6.770413075
B1011,3951,-8,pure_quantity,difficult4,302.134475204,423.861526765,4,4,4,78.5279185717,20.622948439
B1011,3997,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,44.3673461149,20.622948439
B1011,3997,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,44.3673461149,8.215379483
B1011,4007,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,42.852948439
B1011,4329,-8,mixed,normal95,251.186343625,386.76593055,5,4,3,16.753594571,6.770413075
B1011,4674,-8,mixed,difficult4,254.111343625,395.525364721,5,4,2,65.5860216127,0.935978904
B1011,4689,-16,pure_quantity,difficult4,182.014475204,455.499334558,5,5,5,84.1929909333,11.215140646
B1011,4711,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,29.631447778,34.506511555
B1011,4711,-8,mixed,difficult4,416.802409557,552.327963649,5,5,3,29.631447778,6.824445908
B1011,4723,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,168.070694858,42.852948439
B1011,5152,-16,mixed,difficult4,160.308409272,423.861526765,6,4,4,79.4180631879,21.146882507
B1011,5212,-16,mixed,difficult4,154.458409272,423.861526765,6,4,4,79.8866068466,15.296882507
B1011,5265,-16,pure_quantity,extreme1,160.308409272,423.861526765,6,4,4,168.727629244,21.146882507
B1011,5334,-8,mixed,difficult4,251.186343625,386.76593055,5,4,3,66.7690306901,6.770413075
B1011,5444,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,6.770413075
B1011,5557,-8,mixed,difficult4,254.111343625,395.525364721,5,4,2,90.7771817152,0.935978904
B1011,5592,-16,pure_quantity,extreme1,163.233409272,423.861526765,6,4,4,135.272051561,24.071882507
B1011,5685,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,42.852948439
B1011,6098,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,30.665857873,43.777612182
B1011,6098,-8,mixed,difficult4,416.802409557,543.056863022,5,5,2,30.665857873,16.095546535
B1011,6098,-4,mixed,difficult4,476.862409557,543.056863022,5,5,2,30.665857873,4.980546535
B1011,6257,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,6.770413075
B1011,6260,-16,pure_quantity,difficult4,182.014475204,455.499334558,5,5,5,84.1929909333,11.215140646
B1011,6266,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,42.1319777437,39.903087584
B1011,6266,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,42.1319777437,12.221021937
B1011,6266,-4,mixed,difficult4,476.862409557,546.93138762,5,5,4,42.1319777437,1.106021937
B1011,6526,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,6.770413075
B1011,6663,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,88.1847364306,43.777612182
B1011,7392,-4,mixed,difficult4,471.976883932,543.056863022,7,5,2,54.8526825205,0.09502091
B1011,7669,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,41.0614092413,39.903087584
B1011,7669,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,41.0614092413,12.221021937
B1011,7669,-4,mixed,difficult4,476.862409557,546.93138762,5,5,4,41.0614092413,1.106021937
B1011,7786,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,67.7390173926,34.506511555
B1011,7862,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,72.9173932171,42.852948439
B1011,8061,-8,mixed,difficult4,284.455840093,423.861526765,7,4,4,81.212206725,2.944313328
B1011,8332,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,149.283117493,42.852948439
B1011,8384,-4,mixed,difficult4,324.402726707,386.76593055,4,4,3,31.5594161696,8.811796157
B1011,8440,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,42.2401159909,20.622948439
B1011,8440,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,42.2401159909,8.215379483
B1011,8716,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,42.5638992717,39.903087584
B1011,8716,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,42.5638992717,12.221021937
B1011,8716,-4,mixed,difficult4,476.862409557,546.93138762,5,5,4,42.5638992717,1.106021937
B1011,8747,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,63.1664616747,42.852948439
B1011,8916,-16,mixed,difficult4,145.293409272,423.861526765,6,4,4,87.496595664,6.131882507
B1011,9063,-16,mixed,difficult4,154.458409272,423.861526765,6,4,4,85.7837225155,15.296882507
B1011,9276,-8,mixed,difficult4,257.252655161,395.525364721,6,4,2,51.7999497552,4.07729044
B1011,9334,-4,pure_quantity,difficult4,323.849042681,386.76593055,5,4,3,26.1817912012,8.258112131
B1011,9428,-16,pure_quantity,extreme1,302.134475204,552.327963649,5,5,3,99.9125481619,34.506511555
B1011,9638,-8,mixed,difficult4,254.111343625,386.76593055,5,4,3,29.8830375765,9.695413075
B1011,9657,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,6.770413075
B1011,9825,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,54.7076288417,43.777612182
B1011,9825,-8,mixed,difficult4,416.802409557,543.056863022,5,5,2,54.7076288417,16.095546535
B1011,9955,-8,mixed,difficult4,196.400831545,316.940731494,6,4,5,66.3337975202,21.810100051
B0111,152,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,63.1664616747,35.052948439
B0111,201,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,2.870413075
B0111,459,-8,pure_quantity,difficult4,255.042954597,386.76593055,6,4,3,71.0959818836,6.727024047
B0111,467,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,62.9448956867,35.052948439
B0111,477,-4,pure_quantity,difficult4,114.364400036,180.836278269,7,3,4,38.1329427538,2.753121767
B0111,488,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,91.9948037838,35.052948439
B0111,518,-16,pure_quantity,extreme1,302.134475204,546.93138762,5,5,4,109.586929435,32.103087584
B0111,643,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,51.8374642806,35.977612182
B0111,668,-8,pure_quantity,difficult4,182.014475204,316.940731494,4,4,5,49.714476029,3.52374371
B0111,766,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,29.7634886724,2.870413075
B0111,783,-8,mixed,difficult4,335.220415487,455.499334558,6,5,5,32.7616416645,18.171080929
B0111,783,-4,mixed,difficult4,389.698534679,455.499334558,6,5,5,32.7616416645,3.424200121
B0111,801,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,35.052948439
B0111,869,-8,mixed,difficult4,254.111343625,374.764778406,5,4,1,50.3514616849,17.796565219
B0111,869,-4,mixed,difficult4,314.171343625,374.764778406,5,4,1,50.3514616849,8.631565219
B0111,965,-4,mixed,difficult4,483.953035862,546.93138762,6,5,4,61.8597733859,6.246648242
B0111,1165,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,188.294045631,35.052948439
B0111,1320,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,191.219045631,35.052948439
B0111,1432,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,44.0169071218,16.722948439
B0111,1432,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,44.0169071218,6.265379483
B0111,1580,-4,mixed,difficult4,324.402726707,386.76593055,4,4,3,24.61068681,6.861796157
B0111,1666,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,57.1249121551,35.977612182
B0111,2000,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,160.561358653,35.052948439
B0111,2052,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,66.8006773112,32.103087584
B0111,2103,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,58.1179800353,35.977612182
B0111,2268,-16,pure_quantity,extreme1,160.308409272,423.861526765,6,4,4,168.727629244,13.346882507
B0111,2316,-16,pure_quantity,extreme1,151.533409272,423.861526765,6,4,4,130.592051561,4.571882507
B0111,2419,-8,mixed,difficult4,251.186343625,386.76593055,5,4,3,26.9928568362,2.870413075
B0111,2435,-16,pure_quantity,difficult4,302.134475204,546.93138762,5,5,4,94.5159721332,32.103087584
B0111,2467,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,86.7099746942,26.706511555
B0111,2501,-16,mixed,difficult4,151.533409272,395.525364721,6,4,2,50.4349409882,32.908044551
B0111,2829,-8,mixed,difficult4,236.655993705,374.764778406,6,4,1,71.5830186142,0.341215299
B0111,3269,-8,mixed,difficult4,334.419629347,455.499334558,7,5,5,58.3914159486,17.370294789
B0111,3349,-16,pure_quantity,difficult4,302.134475204,552.327963649,5,5,3,51.7498731097,26.706511555
B0111,3381,-8,mixed,difficult4,251.186343625,374.764778406,5,4,1,64.9716701245,14.871565219
B0111,3724,-16,pure_quantity,extreme1,182.014475204,455.499334558,5,5,5,100.803445608,3.415140646
B0111,3909,-16,pure_quantity,extreme1,160.308409272,423.861526765,6,4,4,201.358259651,13.346882507
B0111,3911,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,2.870413075
B0111,3951,-8,pure_quantity,difficult4,302.134475204,423.861526765,4,4,4,78.5279185717,16.722948439
B0111,3997,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,44.3673461149,16.722948439
B0111,3997,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,44.3673461149,6.265379483
B0111,4007,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,35.052948439
B0111,4329,-8,mixed,normal95,251.186343625,386.76593055,5,4,3,16.753594571,2.870413075
B0111,4689,-16,pure_quantity,difficult4,182.014475204,455.499334558,5,5,5,84.1929909333,3.415140646
B0111,4711,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,29.631447778,26.706511555
B0111,4711,-8,mixed,difficult4,416.802409557,552.327963649,5,5,3,29.631447778,2.924445908
B0111,4723,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,168.070694858,35.052948439
B0111,5152,-16,mixed,difficult4,160.308409272,423.861526765,6,4,4,79.4180631879,13.346882507
B0111,5212,-16,mixed,difficult4,154.458409272,423.861526765,6,4,4,79.8866068466,7.496882507
B0111,5265,-16,pure_quantity,extreme1,160.308409272,423.861526765,6,4,4,168.727629244,13.346882507
B0111,5334,-8,mixed,difficult4,251.186343625,386.76593055,5,4,3,66.7690306901,2.870413075
B0111,5444,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,2.870413075
B0111,5592,-16,pure_quantity,extreme1,163.233409272,423.861526765,6,4,4,135.272051561,16.271882507
B0111,5685,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,35.052948439
B0111,6098,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,30.665857873,35.977612182
B0111,6098,-8,mixed,difficult4,416.802409557,543.056863022,5,5,2,30.665857873,12.195546535
B0111,6098,-4,mixed,difficult4,476.862409557,543.056863022,5,5,2,30.665857873,3.030546535
B0111,6257,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,2.870413075
B0111,6260,-16,pure_quantity,difficult4,182.014475204,455.499334558,5,5,5,84.1929909333,3.415140646
B0111,6266,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,42.1319777437,32.103087584
B0111,6266,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,42.1319777437,8.321021937
B0111,6526,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,2.870413075
B0111,6663,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,88.1847364306,35.977612182
B0111,7669,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,41.0614092413,32.103087584
B0111,7669,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,41.0614092413,8.321021937
B0111,7786,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,67.7390173926,26.706511555
B0111,7862,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,72.9173932171,35.052948439
B0111,8332,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,149.283117493,35.052948439
B0111,8384,-4,mixed,difficult4,324.402726707,386.76593055,4,4,3,31.5594161696,6.861796157
B0111,8440,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,42.2401159909,16.722948439
B0111,8440,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,42.2401159909,6.265379483
B0111,8716,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,42.5638992717,32.103087584
B0111,8716,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,42.5638992717,8.321021937
B0111,8747,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,63.1664616747,35.052948439
B0111,9063,-16,mixed,difficult4,154.458409272,423.861526765,6,4,4,85.7837225155,7.496882507
B0111,9276,-8,mixed,difficult4,257.252655161,395.525364721,6,4,2,51.7999497552,0.17729044
B0111,9334,-4,pure_quantity,difficult4,323.849042681,386.76593055,5,4,3,26.1817912012,6.308112131
B0111,9428,-16,pure_quantity,extreme1,302.134475204,552.327963649,5,5,3,99.9125481619,26.706511555
B0111,9638,-8,mixed,difficult4,254.111343625,386.76593055,5,4,3,29.8830375765,5.795413075
B0111,9657,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,2.870413075
B0111,9825,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,54.7076288417,35.977612182
B0111,9825,-8,mixed,difficult4,416.802409557,543.056863022,5,5,2,54.7076288417,12.195546535
B0111,9955,-8,mixed,difficult4,196.400831545,316.940731494,6,4,5,66.3337975202,17.910100051
B1111,152,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,63.1664616747,58.452948439
B1111,201,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,14.570413075
B1111,326,-16,pure_quantity,extreme1,145.293409272,423.861526765,6,4,4,107.394627906,21.731882507
B1111,459,-8,pure_quantity,difficult4,255.042954597,386.76593055,6,4,3,71.0959818836,18.427024047
B1111,467,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,62.9448956867,58.452948439
B1111,477,-4,pure_quantity,difficult4,114.364400036,180.836278269,7,3,4,38.1329427538,8.603121767
B1111,488,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,91.9948037838,58.452948439
B1111,518,-16,pure_quantity,extreme1,302.134475204,546.93138762,5,5,4,109.586929435,55.503087584
B1111,643,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,51.8374642806,59.377612182
B1111,668,-8,pure_quantity,difficult4,182.014475204,316.940731494,4,4,5,49.714476029,15.22374371
B1111,766,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,29.7634886724,14.570413075
B1111,783,-8,mixed,difficult4,335.220415487,455.499334558,6,5,5,32.7616416645,29.871080929
B1111,783,-4,mixed,difficult4,389.698534679,455.499334558,6,5,5,32.7616416645,9.274200121
B1111,801,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,58.452948439
B1111,869,-8,mixed,difficult4,254.111343625,374.764778406,5,4,1,50.3514616849,29.496565219
B1111,869,-4,mixed,difficult4,314.171343625,374.764778406,5,4,1,50.3514616849,14.481565219
B1111,904,-16,pure_quantity,difficult4,251.186343625,528.704034541,6,5,1,76.2886190541,22.782309084
B1111,965,-4,mixed,difficult4,483.953035862,546.93138762,6,5,4,61.8597733859,12.096648242
B1111,1057,-8,mixed,difficult4,235.567481134,374.764778406,6,4,1,91.2841779,10.952702728
B1111,1165,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,188.294045631,58.452948439
B1111,1313,-16,mixed,difficult4,232.642481134,528.704034541,7,5,1,66.1530123113,4.238446593
B1111,1320,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,191.219045631,58.452948439
B1111,1432,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,44.0169071218,28.422948439
B1111,1432,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,44.0169071218,12.115379483
B1111,1580,-4,mixed,difficult4,324.402726707,386.76593055,4,4,3,24.61068681,12.711796157
B1111,1628,-16,pure_quantity,extreme1,251.186343625,543.056863022,6,5,2,116.858719011,8.429480603
B1111,1655,-8,mixed,difficult4,169.099586144,316.940731494,7,4,5,80.2825541799,2.30885465
B1111,1666,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,57.1249121551,59.377612182
B1111,2000,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,160.561358653,58.452948439
B1111,2052,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,66.8006773112,55.503087584
B1111,2103,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,58.1179800353,59.377612182
B1111,2268,-16,pure_quantity,extreme1,160.308409272,423.861526765,6,4,4,168.727629244,36.746882507
B1111,2316,-16,pure_quantity,extreme1,151.533409272,423.861526765,6,4,4,130.592051561,27.971882507
B1111,2414,-8,mixed,difficult4,251.186343625,395.525364721,5,4,2,63.6072864801,5.810978904
B1111,2419,-8,mixed,difficult4,251.186343625,386.76593055,5,4,3,26.9928568362,14.570413075
B1111,2420,-16,mixed,difficult4,251.186343625,543.056863022,6,5,2,76.7876870092,8.429480603
B1111,2435,-16,pure_quantity,difficult4,302.134475204,546.93138762,5,5,4,94.5159721332,55.503087584
B1111,2467,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,86.7099746942,50.106511555
B1111,2501,-16,mixed,difficult4,151.533409272,395.525364721,6,4,2,50.4349409882,56.308044551
B1111,2676,-8,mixed,difficult4,251.186343625,395.525364721,5,4,2,54.0264134168,5.810978904
B1111,2829,-8,mixed,difficult4,236.655993705,374.764778406,6,4,1,71.5830186142,12.041215299
B1111,2916,-8,mixed,difficult4,254.111343625,395.525364721,5,4,2,30.764656428,8.735978904
B1111,2962,-16,mixed,extreme1,160.308409272,455.499334558,6,5,5,121.318635594,5.109074714
B1111,3269,-8,mixed,difficult4,334.419629347,455.499334558,7,5,5,58.3914159486,29.070294789
B1111,3269,-4,mixed,difficult4,381.09797991,455.499334558,7,5,5,58.3914159486,0.673645352
B1111,3349,-16,pure_quantity,difficult4,302.134475204,552.327963649,5,5,3,51.7498731097,50.106511555
B1111,3381,-8,mixed,difficult4,251.186343625,374.764778406,5,4,1,64.9716701245,26.571565219
B1111,3381,-4,mixed,difficult4,305.071405215,374.764778406,5,4,1,64.9716701245,5.381626809
B1111,3724,-16,pure_quantity,extreme1,182.014475204,455.499334558,5,5,5,100.803445608,26.815140646
B1111,3909,-16,pure_quantity,extreme1,160.308409272,423.861526765,6,4,4,201.358259651,36.746882507
B1111,3911,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,14.570413075
B1111,3951,-8,pure_quantity,difficult4,302.134475204,423.861526765,4,4,4,78.5279185717,28.422948439
B1111,3997,-8,mixed,difficult4,302.134475204,423.861526765,4,4,4,44.3673461149,28.422948439
B1111,3997,-4,mixed,difficult4,360.901906248,423.861526765,4,4,4,44.3673461149,12.115379483
B1111,4007,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,58.452948439
B1111,4075,-8,pure_quantity,difficult4,242.423646856,386.76593055,6,4,3,24.2222836946,5.807716306
B1111,4329,-8,mixed,normal95,251.186343625,386.76593055,5,4,3,16.753594571,14.570413075
B1111,4448,-8,mixed,difficult4,251.186343625,395.525364721,5,4,2,30.0959295663,5.810978904
B1111,4674,-8,mixed,difficult4,254.111343625,395.525364721,5,4,2,65.5860216127,8.735978904
B1111,4689,-16,pure_quantity,difficult4,182.014475204,455.499334558,5,5,5,84.1929909333,26.815140646
B1111,4711,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,29.631447778,50.106511555
B1111,4711,-8,mixed,difficult4,416.802409557,552.327963649,5,5,3,29.631447778,14.624445908
B1111,4723,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,168.070694858,58.452948439
B1111,4744,-8,mixed,difficult4,277.327759584,423.861526765,7,4,4,80.9917130248,3.616232819
B1111,5055,-4,mixed,difficult4,472.98521084,546.93138762,6,5,4,59.412066485,1.12882322
B1111,5152,-16,mixed,difficult4,160.308409272,423.861526765,6,4,4,79.4180631879,36.746882507
B1111,5212,-16,mixed,difficult4,154.458409272,423.861526765,6,4,4,79.8866068466,30.896882507
B1111,5265,-16,pure_quantity,extreme1,160.308409272,423.861526765,6,4,4,168.727629244,36.746882507
B1111,5334,-8,mixed,difficult4,251.186343625,386.76593055,5,4,3,66.7690306901,14.570413075
B1111,5444,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,14.570413075
B1111,5557,-8,mixed,difficult4,254.111343625,395.525364721,5,4,2,90.7771817152,8.735978904
B1111,5592,-16,pure_quantity,extreme1,163.233409272,423.861526765,6,4,4,135.272051561,39.671882507
B1111,5685,-16,pure_quantity,difficult4,182.014475204,423.861526765,5,4,4,91.5661112779,58.452948439
B1111,6098,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,30.665857873,59.377612182
B1111,6098,-8,mixed,difficult4,416.802409557,543.056863022,5,5,2,30.665857873,23.895546535
B1111,6098,-4,mixed,difficult4,476.862409557,543.056863022,5,5,2,30.665857873,8.880546535
B1111,6257,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,14.570413075
B1111,6260,-16,pure_quantity,difficult4,182.014475204,455.499334558,5,5,5,84.1929909333,26.815140646
B1111,6266,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,42.1319777437,55.503087584
B1111,6266,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,42.1319777437,20.021021937
B1111,6266,-4,mixed,difficult4,476.862409557,546.93138762,5,5,4,42.1319777437,5.006021937
B1111,6526,-8,pure_quantity,difficult4,251.186343625,386.76593055,5,4,3,54.470515063,14.570413075
B1111,6663,-16,mixed,difficult4,302.134475204,543.056863022,5,5,2,88.1847364306,59.377612182
B1111,6698,-16,mixed,difficult4,254.111343625,546.93138762,6,5,4,65.977207099,7.479956005
B1111,6960,-16,mixed,difficult4,251.186343625,543.056863022,6,5,2,61.3984513178,8.429480603
B1111,7392,-4,mixed,difficult4,471.976883932,543.056863022,7,5,2,54.8526825205,3.99502091
B1111,7541,-8,mixed,difficult4,251.186343625,395.525364721,5,4,2,36.8697771009,5.810978904
B1111,7564,-16,mixed,difficult4,251.008038481,543.056863022,7,5,2,81.7378544269,8.251175459
B1111,7623,-8,mixed,difficult4,251.186343625,395.525364721,5,4,2,63.5337730577,5.810978904
B1111,7669,-16,mixed,difficult4,302.134475204,546.93138762,5,5,4,41.0614092413,55.503087584
B1111,7669,-8,mixed,difficult4,416.802409557,546.93138762,5,5,4,41.0614092413,20.021021937
B1111,7669,-4,mixed,difficult4,476.862409557,546.93138762,5,5,4,41.0614092413,5.006021937
B1111,7786,-16,mixed,difficult4,302.134475204,552.327963649,5,5,3,67.7390173926,50.106511555
B1111,7862,-16,mixed,difficult4,182.014475204,423.861526765,5,4,4,72.9173932171,58.452948439
B1111,8061,-8,mixed,difficult4,284.455840093,423.861526765,7,4,4,81.212206725,10.744313328
B1111,8138,-8,mixed,difficult4,251.186343625,395.525364721,5,4,2,76.2757157849,5.810978904
B1111,8332,-16,pure_quantity,extreme1,182.014475204,423.861526765,5,4,4,149.283117493,58.452948439
