a0,loc0,lfw0,stage,stage_index,distribution_type,state_a,state_loc,state_lfw,exact_probability
6,1,0,W3,3,joint,2,10,2,3.316826986e-07
6,1,0,W3,3,joint,3,10,2,2.20334492986e-06
6,1,0,W3,3,joint,4,10,2,1.05611275964875e-05
6,1,0,W3,3,joint,5,10,2,2.783343676842e-05
6,1,0,W3,3,joint,6,10,2,2.6670357569325e-06
6,1,0,W3,3,joint,1,-2,3,1.25568875010943e-05
6,1,0,W3,3,joint,2,-2,3,0.000256345068198194
6,1,0,W3,3,joint,3,-2,3,0.00170288232908482
6,1,0,W3,3,joint,4,-2,3,0.00816229783886416
6,1,0,W3,3,joint,5,-2,3,0.0215114152070841
6,1,0,W3,3,joint,6,-2,3,0.00206125150899831
6,1,0,W3,3,joint,1,-1,3,1.99039645313122e-05
6,1,0,W3,3,joint,2,-1,3,0.000406333428148414
6,1,0,W3,3,joint,3,-1,3,0.00269924449638882
6,1,0,W3,3,joint,4,-1,3,0.0129380857051239
6,1,0,W3,3,joint,5,-1,3,0.0340978164583235
6,1,0,W3,3,joint,6,-1,3,0.00326729668651093
6,1,0,W3,3,joint,1,0,3,2.51928967404714e-05
6,1,0,W3,3,joint,2,0,3,0.00051430538280154
6,1,0,W3,3,joint,3,0,3,0.00341649462687856
6,1,0,W3,3,joint,4,0,3,0.0163760268300212
6,1,0,W3,3,joint,5,0,3,0.0431583751949874
6,1,0,W3,3,joint,6,0,3,0.00413549109345846
6,1,0,W3,3,joint,1,1,3,2.73309391070443e-05
6,1,0,W3,3,joint,2,1,3,0.000557952872374252
6,1,0,W3,3,joint,3,1,3,0.00370644184226567
6,1,0,W3,3,joint,4,1,3,0.0177658090182072
6,1,0,W3,3,joint,5,1,3,0.0468210915388008
6,1,0,W3,3,joint,6,1,3,0.00448645729061651
6,1,0,W3,3,joint,1,2,3,2.67988509525898e-05
6,1,0,W3,3,joint,2,2,3,0.000547090453305101
6,1,0,W3,3,joint,3,2,3,0.00363428355338581
6,1,0,W3,3,joint,4,2,3,0.0174199381172527
6,1,0,W3,3,joint,5,2,3,0.0459095623707452
6,1,0,W3,3,joint,6,2,3,0.0043991133918045
6,1,0,W3,3,joint,1,3,3,2.27861507184162e-05
6,1,0,W3,3,joint,2,3,3,0.000465172389206932
6,1,0,W3,3,joint,3,3,3,0.003090107592576
6,1,0,W3,3,joint,4,3,3,0.0148115803975112
6,1,0,W3,3,joint,5,3,3,0.0390353380988984
6,1,0,W3,3,joint,6,3,3,0.00374041636898516
6,1,0,W3,3,joint,1,4,3,1.73580570639039e-05
6,1,0,W3,3,joint,2,4,3,0.000354359495651034
6,1,0,W3,3,joint,3,4,3,0.0023539853039849
6,1,0,W3,3,joint,4,4,3,0.011283180776067
6,1,0,W3,3,joint,5,4,3,0.0297363795492596
6,1,0,W3,3,joint,6,4,3,0.00284937818493098
6,1,0,W3,3,joint,1,5,3,1.10925792181198e-05
6,1,0,W3,3,joint,2,5,3,0.000226451656584084
6,1,0,W3,3,joint,3,5,3,0.0015043024899971
6,1,0,W3,3,joint,4,5,3,0.00721046002614885
6,1,0,W3,3,joint,5,5,3,0.0190028840552766
6,1,0,W3,3,joint,6,5,3,0.00182088082337603
6,1,0,W3,3,joint,1,6,3,5.97628224410678e-06
6,1,0,W3,3,joint,2,6,3,0.00012200399814872
6,1,0,W3,3,joint,3,6,3,0.000810464012377738
6,1,0,W3,3,joint,4,6,3,0.00388473621677855
6,1,0,W3,3,joint,5,6,3,0.0102380696439704
6,1,0,W3,3,joint,6,6,3,0.000981025018563824
6,1,0,W3,3,joint,1,7,3,2.49528364933467e-06
6,1,0,W3,3,joint,2,7,3,5.09404625315618e-05
6,1,0,W3,3,joint,3,7,3,0.000338393923823556
6,1,0,W3,3,joint,4,7,3,0.0016219981533276
6,1,0,W3,3,joint,5,7,3,0.00427471239474019
6,1,0,W3,3,joint,6,7,3,0.000409608446927764
6,1,0,W3,3,joint,1,8,3,7.9944976254e-07
6,1,0,W3,3,joint,2,8,3,1.632052559852e-05
6,1,0,W3,3,joint,3,8,3,0.000108416108171852
6,1,0,W3,3,joint,4,8,3,0.000519662780166823
6,1,0,W3,3,joint,5,8,3,0.00136955083636004
6,1,0,W3,3,joint,6,8,3,0.000131232124940222
6,1,0,W3,3,joint,1,9,3,1.681690439e-07
6,1,0,W3,3,joint,2,9,3,3.43312027153333e-06
6,1,0,W3,3,joint,3,9,3,2.28059774471533e-05
6,1,0,W3,3,joint,4,9,3,0.000109314177057746
6,1,0,W3,3,joint,5,9,3,0.00028809321800454
6,1,0,W3,3,joint,6,9,3,2.76054631751275e-05
6,1,0,W3,3,joint,1,10,3,2.15601338333333e-08
6,1,0,W3,3,joint,2,10,3,4.40143624555555e-07
6,1,0,W3,3,joint,3,10,3,2.92384326245555e-06
6,1,0,W3,3,joint,4,10,3,1.40146380843264e-05
6,1,0,W3,3,joint,5,10,3,3.69350279493e-05
6,1,0,W3,3,joint,6,10,3,3.53916194552917e-06
6,2,0,W1,1,intensity,1,NaN,NaN,0
6,2,0,W1,1,intensity,2,NaN,NaN,0
6,2,0,W1,1,intensity,3,NaN,NaN,0
6,2,0,W1,1,intensity,4,NaN,NaN,0.02
6,2,0,W1,1,intensity,5,NaN,NaN,0.6
6,2,0,W1,1,intensity,6,NaN,NaN,0.38
6,2,0,W1,1,loc,NaN,-2,NaN,0
6,2,0,W1,1,loc,NaN,-1,NaN,0.04
6,2,0,W1,1,loc,NaN,0,NaN,0.1
6,2,0,W1,1,loc,NaN,1,NaN,0.22
6,2,0,W1,1,loc,NaN,2,NaN,0.18
6,2,0,W1,1,loc,NaN,3,NaN,0.28
6,2,0,W1,1,loc,NaN,4,NaN,0.13
6,2,0,W1,1,loc,NaN,5,NaN,0.05
6,2,0,W1,1,loc,NaN,6,NaN,0
6,2,0,W1,1,loc,NaN,7,NaN,0
6,2,0,W1,1,loc,NaN,8,NaN,0
6,2,0,W1,1,loc,NaN,9,NaN,0
6,2,0,W1,1,loc,NaN,10,NaN,0
6,2,0,W1,1,lfw,NaN,NaN,0,0.23
6,2,0,W1,1,lfw,NaN,NaN,1,0.75
6,2,0,W1,1,lfw,NaN,NaN,2,0.02
6,2,0,W1,1,lfw,NaN,NaN,3,0
6,2,0,W1,1,joint,1,-2,0,0
6,2,0,W1,1,joint,2,-2,0,0
6,2,0,W1,1,joint,3,-2,0,0
6,2,0,W1,1,joint,4,-2,0,0
6,2,0,W1,1,joint,5,-2,0,0
6,2,0,W1,1,joint,6,-2,0,0
6,2,0,W1,1,joint,1,-1,0,0
6,2,0,W1,1,joint,2,-1,0,0
6,2,0,W1,1,joint,3,-1,0,0
6,2,0,W1,1,joint,4,-1,0,0.000184
6,2,0,W1,1,joint,5,-1,0,0.00552
6,2,0,W1,1,joint,6,-1,0,0.003496
6,2,0,W1,1,joint,1,0,0,0
6,2,0,W1,1,joint,2,0,0,0
6,2,0,W1,1,joint,3,0,0,0
6,2,0,W1,1,joint,4,0,0,0.00046
6,2,0,W1,1,joint,5,0,0,0.0138
6,2,0,W1,1,joint,6,0,0,0.00874
6,2,0,W1,1,joint,1,1,0,0
6,2,0,W1,1,joint,2,1,0,0
6,2,0,W1,1,joint,3,1,0,0
6,2,0,W1,1,joint,4,1,0,0.001012
6,2,0,W1,1,joint,5,1,0,0.03036
6,2,0,W1,1,joint,6,1,0,0.019228
6,2,0,W1,1,joint,1,2,0,0
6,2,0,W1,1,joint,2,2,0,0
6,2,0,W1,1,joint,3,2,0,0
6,2,0,W1,1,joint,4,2,0,0.000828
6,2,0,W1,1,joint,5,2,0,0.02484
6,2,0,W1,1,joint,6,2,0,0.015732
6,2,0,W1,1,joint,1,3,0,0
6,2,0,W1,1,joint,2,3,0,0
6,2,0,W1,1,joint,3,3,0,0
6,2,0,W1,1,joint,4,3,0,0.001288
6,2,0,W1,1,joint,5,3,0,0.03864
6,2,0,W1,1,joint,6,3,0,0.024472
6,2,0,W1,1,joint,1,4,0,0
6,2,0,W1,1,joint,2,4,0,0
6,2,0,W1,1,joint,3,4,0,0
6,2,0,W1,1,joint,4,4,0,0.000598
6,2,0,W1,1,joint,5,4,0,0.01794
6,2,0,W1,1,joint,6,4,0,0.011362
6,2,0,W1,1,joint,1,5,0,0
6,2,0,W1,1,joint,2,5,0,0
6,2,0,W1,1,joint,3,5,0,0
6,2,0,W1,1,joint,4,5,0,0.00023
6,2,0,W1,1,joint,5,5,0,0.0069
6,2,0,W1,1,joint,6,5,0,0.00437
6,2,0,W1,1,joint,1,6,0,0
6,2,0,W1,1,joint,2,6,0,0
6,2,0,W1,1,joint,3,6,0,0
6,2,0,W1,1,joint,4,6,0,0
6,2,0,W1,1,joint,5,6,0,0
6,2,0,W1,1,joint,6,6,0,0
6,2,0,W1,1,joint,1,7,0,0
6,2,0,W1,1,joint,2,7,0,0
6,2,0,W1,1,joint,3,7,0,0
6,2,0,W1,1,joint,4,7,0,0
6,2,0,W1,1,joint,5,7,0,0
6,2,0,W1,1,joint,6,7,0,0
6,2,0,W1,1,joint,1,8,0,0
6,2,0,W1,1,joint,2,8,0,0
6,2,0,W1,1,joint,3,8,0,0
6,2,0,W1,1,joint,4,8,0,0
6,2,0,W1,1,joint,5,8,0,0
6,2,0,W1,1,joint,6,8,0,0
6,2,0,W1,1,joint,1,9,0,0
6,2,0,W1,1,joint,2,9,0,0
6,2,0,W1,1,joint,3,9,0,0
6,2,0,W1,1,joint,4,9,0,0
6,2,0,W1,1,joint,5,9,0,0
6,2,0,W1,1,joint,6,9,0,0
6,2,0,W1,1,joint,1,10,0,0
6,2,0,W1,1,joint,2,10,0,0
6,2,0,W1,1,joint,3,10,0,0
6,2,0,W1,1,joint,4,10,0,0
6,2,0,W1,1,joint,5,10,0,0
6,2,0,W1,1,joint,6,10,0,0
6,2,0,W1,1,joint,1,-2,1,0
6,2,0,W1,1,joint,2,-2,1,0
6,2,0,W1,1,joint,3,-2,1,0
6,2,0,W1,1,joint,4,-2,1,0
6,2,0,W1,1,joint,5,-2,1,0
6,2,0,W1,1,joint,6,-2,1,0
6,2,0,W1,1,joint,1,-1,1,0
6,2,0,W1,1,joint,2,-1,1,0
6,2,0,W1,1,joint,3,-1,1,0
6,2,0,W1,1,joint,4,-1,1,0.0006
6,2,0,W1,1,joint,5,-1,1,0.018
6,2,0,W1,1,joint,6,-1,1,0.0114
6,2,0,W1,1,joint,1,0,1,0
6,2,0,W1,1,joint,2,0,1,0
6,2,0,W1,1,joint,3,0,1,0
6,2,0,W1,1,joint,4,0,1,0.0015
6,2,0,W1,1,joint,5,0,1,0.045
6,2,0,W1,1,joint,6,0,1,0.0285
6,2,0,W1,1,joint,1,1,1,0
6,2,0,W1,1,joint,2,1,1,0
6,2,0,W1,1,joint,3,1,1,0
6,2,0,W1,1,joint,4,1,1,0.0033
6,2,0,W1,1,joint,5,1,1,0.099
6,2,0,W1,1,joint,6,1,1,0.0627
6,2,0,W1,1,joint,1,2,1,0
6,2,0,W1,1,joint,2,2,1,0
6,2,0,W1,1,joint,3,2,1,0
6,2,0,W1,1,joint,4,2,1,0.0027
6,2,0,W1,1,joint,5,2,1,0.081
6,2,0,W1,1,joint,6,2,1,0.0513
6,2,0,W1,1,joint,1,3,1,0
6,2,0,W1,1,joint,2,3,1,0
6,2,0,W1,1,joint,3,3,1,0
6,2,0,W1,1,joint,4,3,1,0.0042
6,2,0,W1,1,joint,5,3,1,0.126
6,2,0,W1,1,joint,6,3,1,0.0798
6,2,0,W1,1,joint,1,4,1,0
6,2,0,W1,1,joint,2,4,1,0
6,2,0,W1,1,joint,3,4,1,0
6,2,0,W1,1,joint,4,4,1,0.00195
6,2,0,W1,1,joint,5,4,1,0.0585
6,2,0,W1,1,joint,6,4,1,0.03705
6,2,0,W1,1,joint,1,5,1,0
6,2,0,W1,1,joint,2,5,1,0
6,2,0,W1,1,joint,3,5,1,0
6,2,0,W1,1,joint,4,5,1,0.00075
6,2,0,W1,1,joint,5,5,1,0.0225
6,2,0,W1,1,joint,6,5,1,0.01425
6,2,0,W1,1,joint,1,6,1,0
6,2,0,W1,1,joint,2,6,1,0
6,2,0,W1,1,joint,3,6,1,0
6,2,0,W1,1,joint,4,6,1,0
6,2,0,W1,1,joint,5,6,1,0
6,2,0,W1,1,joint,6,6,1,0
6,2,0,W1,1,joint,1,7,1,0
6,2,0,W1,1,joint,2,7,1,0
6,2,0,W1,1,joint,3,7,1,0
6,2,0,W1,1,joint,4,7,1,0
6,2,0,W1,1,joint,5,7,1,0
6,2,0,W1,1,joint,6,7,1,0
6,2,0,W1,1,joint,1,8,1,0
6,2,0,W1,1,joint,2,8,1,0
6,2,0,W1,1,joint,3,8,1,0
6,2,0,W1,1,joint,4,8,1,0
6,2,0,W1,1,joint,5,8,1,0
6,2,0,W1,1,joint,6,8,1,0
6,2,0,W1,1,joint,1,9,1,0
6,2,0,W1,1,joint,2,9,1,0
6,2,0,W1,1,joint,3,9,1,0
6,2,0,W1,1,joint,4,9,1,0
6,2,0,W1,1,joint,5,9,1,0
6,2,0,W1,1,joint,6,9,1,0
6,2,0,W1,1,joint,1,10,1,0
6,2,0,W1,1,joint,2,10,1,0
6,2,0,W1,1,joint,3,10,1,0
6,2,0,W1,1,joint,4,10,1,0
6,2,0,W1,1,joint,5,10,1,0
6,2,0,W1,1,joint,6,10,1,0
6,2,0,W1,1,joint,1,-2,2,0
6,2,0,W1,1,joint,2,-2,2,0
6,2,0,W1,1,joint,3,-2,2,0
6,2,0,W1,1,joint,4,-2,2,0
6,2,0,W1,1,joint,5,-2,2,0
6,2,0,W1,1,joint,6,-2,2,0
6,2,0,W1,1,joint,1,-1,2,0
6,2,0,W1,1,joint,2,-1,2,0
6,2,0,W1,1,joint,3,-1,2,0
6,2,0,W1,1,joint,4,-1,2,1.6e-05
6,2,0,W1,1,joint,5,-1,2,0.00048
6,2,0,W1,1,joint,6,-1,2,0.000304
6,2,0,W1,1,joint,1,0,2,0
6,2,0,W1,1,joint,2,0,2,0
6,2,0,W1,1,joint,3,0,2,0
6,2,0,W1,1,joint,4,0,2,4e-05
6,2,0,W1,1,joint,5,0,2,0.0012
6,2,0,W1,1,joint,6,0,2,0.00076
6,2,0,W1,1,joint,1,1,2,0
6,2,0,W1,1,joint,2,1,2,0
6,2,0,W1,1,joint,3,1,2,0
6,2,0,W1,1,joint,4,1,2,8.8e-05
6,2,0,W1,1,joint,5,1,2,0.00264
6,2,0,W1,1,joint,6,1,2,0.001672
6,2,0,W1,1,joint,1,2,2,0
6,2,0,W1,1,joint,2,2,2,0
6,2,0,W1,1,joint,3,2,2,0
6,2,0,W1,1,joint,4,2,2,7.2e-05
6,2,0,W1,1,joint,5,2,2,0.00216
6,2,0,W1,1,joint,6,2,2,0.001368
6,2,0,W1,1,joint,1,3,2,0
6,2,0,W1,1,joint,2,3,2,0
6,2,0,W1,1,joint,3,3,2,0
6,2,0,W1,1,joint,4,3,2,0.000112
6,2,0,W1,1,joint,5,3,2,0.00336
6,2,0,W1,1,joint,6,3,2,0.002128
6,2,0,W1,1,joint,1,4,2,0
6,2,0,W1,1,joint,2,4,2,0
6,2,0,W1,1,joint,3,4,2,0
6,2,0,W1,1,joint,4,4,2,5.2e-05
6,2,0,W1,1,joint,5,4,2,0.00156
6,2,0,W1,1,joint,6,4,2,0.000988
6,2,0,W1,1,joint,1,5,2,0
6,2,0,W1,1,joint,2,5,2,0
6,2,0,W1,1,joint,3,5,2,0
6,2,0,W1,1,joint,4,5,2,2e-05
6,2,0,W1,1,joint,5,5,2,0.0006
6,2,0,W1,1,joint,6,5,2,0.00038
6,2,0,W1,1,joint,1,6,2,0
6,2,0,W1,1,joint,2,6,2,0
6,2,0,W1,1,joint,3,6,2,0
6,2,0,W1,1,joint,4,6,2,0
6,2,0,W1,1,joint,5,6,2,0
6,2,0,W1,1,joint,6,6,2,0
6,2,0,W1,1,joint,1,7,2,0
6,2,0,W1,1,joint,2,7,2,0
6,2,0,W1,1,joint,3,7,2,0
6,2,0,W1,1,joint,4,7,2,0
6,2,0,W1,1,joint,5,7,2,0
6,2,0,W1,1,joint,6,7,2,0
6,2,0,W1,1,joint,1,8,2,0
6,2,0,W1,1,joint,2,8,2,0
6,2,0,W1,1,joint,3,8,2,0
6,2,0,W1,1,joint,4,8,2,0
6,2,0,W1,1,joint,5,8,2,0
6,2,0,W1,1,joint,6,8,2,0
6,2,0,W1,1,joint,1,9,2,0
6,2,0,W1,1,joint,2,9,2,0
6,2,0,W1,1,joint,3,9,2,0
6,2,0,W1,1,joint,4,9,2,0
6,2,0,W1,1,joint,5,9,2,0
6,2,0,W1,1,joint,6,9,2,0
6,2,0,W1,1,joint,1,10,2,0
6,2,0,W1,1,joint,2,10,2,0
6,2,0,W1,1,joint,3,10,2,0
6,2,0,W1,1,joint,4,10,2,0
6,2,0,W1,1,joint,5,10,2,0
6,2,0,W1,1,joint,6,10,2,0
6,2,0,W1,1,joint,1,-2,3,0
6,2,0,W1,1,joint,2,-2,3,0
6,2,0,W1,1,joint,3,-2,3,0
6,2,0,W1,1,joint,4,-2,3,0
6,2,0,W1,1,joint,5,-2,3,0
6,2,0,W1,1,joint,6,-2,3,0
6,2,0,W1,1,joint,1,-1,3,0
6,2,0,W1,1,joint,2,-1,3,0
6,2,0,W1,1,joint,3,-1,3,0
6,2,0,W1,1,joint,4,-1,3,0
6,2,0,W1,1,joint,5,-1,3,0
6,2,0,W1,1,joint,6,-1,3,0
6,2,0,W1,1,joint,1,0,3,0
6,2,0,W1,1,joint,2,0,3,0
6,2,0,W1,1,joint,3,0,3,0
6,2,0,W1,1,joint,4,0,3,0
6,2,0,W1,1,joint,5,0,3,0
6,2,0,W1,1,joint,6,0,3,0
6,2,0,W1,1,joint,1,1,3,0
6,2,0,W1,1,joint,2,1,3,0
6,2,0,W1,1,joint,3,1,3,0
6,2,0,W1,1,joint,4,1,3,0
6,2,0,W1,1,joint,5,1,3,0
6,2,0,W1,1,joint,6,1,3,0
6,2,0,W1,1,joint,1,2,3,0
6,2,0,W1,1,joint,2,2,3,0
6,2,0,W1,1,joint,3,2,3,0
6,2,0,W1,1,joint,4,2,3,0
6,2,0,W1,1,joint,5,2,3,0
6,2,0,W1,1,joint,6,2,3,0
6,2,0,W1,1,joint,1,3,3,0
6,2,0,W1,1,joint,2,3,3,0
6,2,0,W1,1,joint,3,3,3,0
6,2,0,W1,1,joint,4,3,3,0
6,2,0,W1,1,joint,5,3,3,0
6,2,0,W1,1,joint,6,3,3,0
6,2,0,W1,1,joint,1,4,3,0
6,2,0,W1,1,joint,2,4,3,0
6,2,0,W1,1,joint,3,4,3,0
6,2,0,W1,1,joint,4,4,3,0
6,2,0,W1,1,joint,5,4,3,0
6,2,0,W1,1,joint,6,4,3,0
6,2,0,W1,1,joint,1,5,3,0
6,2,0,W1,1,joint,2,5,3,0
6,2,0,W1,1,joint,3,5,3,0
6,2,0,W1,1,joint,4,5,3,0
6,2,0,W1,1,joint,5,5,3,0
6,2,0,W1,1,joint,6,5,3,0
6,2,0,W1,1,joint,1,6,3,0
6,2,0,W1,1,joint,2,6,3,0
6,2,0,W1,1,joint,3,6,3,0
6,2,0,W1,1,joint,4,6,3,0
6,2,0,W1,1,joint,5,6,3,0
6,2,0,W1,1,joint,6,6,3,0
6,2,0,W1,1,joint,1,7,3,0
6,2,0,W1,1,joint,2,7,3,0
6,2,0,W1,1,joint,3,7,3,0
6,2,0,W1,1,joint,4,7,3,0
6,2,0,W1,1,joint,5,7,3,0
6,2,0,W1,1,joint,6,7,3,0
6,2,0,W1,1,joint,1,8,3,0
6,2,0,W1,1,joint,2,8,3,0
6,2,0,W1,1,joint,3,8,3,0
6,2,0,W1,1,joint,4,8,3,0
6,2,0,W1,1,joint,5,8,3,0
6,2,0,W1,1,joint,6,8,3,0
6,2,0,W1,1,joint,1,9,3,0
6,2,0,W1,1,joint,2,9,3,0
6,2,0,W1,1,joint,3,9,3,0
6,2,0,W1,1,joint,4,9,3,0
6,2,0,W1,1,joint,5,9,3,0
6,2,0,W1,1,joint,6,9,3,0
6,2,0,W1,1,joint,1,10,3,0
6,2,0,W1,1,joint,2,10,3,0
6,2,0,W1,1,joint,3,10,3,0
6,2,0,W1,1,joint,4,10,3,0
6,2,0,W1,1,joint,5,10,3,0
6,2,0,W1,1,joint,6,10,3,0
6,2,0,W2,2,intensity,1,NaN,NaN,0
6,2,0,W2,2,intensity,2,NaN,NaN,0.0004
6,2,0,W2,2,intensity,3,NaN,NaN,0.0157866666666667
6,2,0,W2,2,intensity,4,NaN,NaN,0.139793333333333
6,2,0,W2,2,intensity,5,NaN,NaN,0.69592
6,2,0,W2,2,intensity,6,NaN,NaN,0.1481
6,2,0,W2,2,loc,NaN,-2,NaN,0.0294492248062016
6,2,0,W2,2,loc,NaN,-1,NaN,0.0604887596899225
6,2,0,W2,2,loc,NaN,0,NaN,0.109373255813953
6,2,0,W2,2,loc,NaN,1,NaN,0.147613178294574
6,2,0,W2,2,loc,NaN,2,NaN,0.186467248062016
6,2,0,W2,2,loc,NaN,3,NaN,0.168208333333333
6,2,0,W2,2,loc,NaN,4,NaN,0.1472
6,2,0,W2,2,loc,NaN,5,NaN,0.0908
6,2,0,W2,2,loc,NaN,6,NaN,0.0449
6,2,0,W2,2,loc,NaN,7,NaN,0.013
6,2,0,W2,2,loc,NaN,8,NaN,0.0025
6,2,0,W2,2,loc,NaN,9,NaN,0
6,2,0,W2,2,loc,NaN,10,NaN,0
6,2,0,W2,2,lfw,NaN,NaN,0,0.0904
6,2,0,W2,2,lfw,NaN,NaN,1,0.3085
6,2,0,W2,2,lfw,NaN,NaN,2,0.5711
6,2,0,W2,2,lfw,NaN,NaN,3,0.03
6,2,0,W2,2,joint,1,-2,0,0
6,2,0,W2,2,joint,2,-2,0,1.06488396899225e-06
6,2,0,W2,2,joint,3,-2,0,4.20274206428941e-05
6,2,0,W2,2,joint,4,-2,0,0.000372159199096641
6,2,0,W2,2,joint,5,-2,0,0.00185268512925272
6,2,0,W2,2,joint,6,-2,0,0.00039427328951938
6,2,0,W2,2,joint,1,-1,0,0
6,2,0,W2,2,joint,2,-1,0,2.1872735503876e-06
6,2,0,W2,2,joint,3,-1,0,8.63243961219638e-05
6,2,0,W2,2,joint,4,-1,0,0.000764415651301292
6,2,0,W2,2,joint,5,-1,0,0.00380541852296434
6,2,0,W2,2,joint,6,-1,0,0.000809838032031008
6,2,0,W2,2,joint,1,0,0,0
6,2,0,W2,2,joint,2,0,0,3.95493693023256e-06
6,2,0,W2,2,joint,3,0,0,0.000156088177513178
6,2,0,W2,2,joint,4,0,0,0.00138218454150078
6,2,0,W2,2,joint,5,0,0,0.0068807992712186
6,2,0,W2,2,joint,6,0,0,0.0014643153984186
6,2,0,W2,2,joint,1,1,0,0
6,2,0,W2,2,joint,2,1,0,5.33769252713178e-06
6,2,0,W2,2,joint,3,1,0,0.000210660931737468
6,2,0,W2,2,joint,4,1,0,0.00186543457669044
6,2,0,W2,2,joint,5,1,0,0.00928651745870388
6,2,0,W2,2,joint,6,1,0,0.00197628065817054
6,2,0,W2,2,joint,1,2,0,0
6,2,0,W2,2,joint,2,2,0,6.74265568992248e-06
6,2,0,W2,2,joint,3,2,0,0.000266110144562274
6,2,0,W2,2,joint,4,2,0,0.00235644578603308
6,2,0,W2,2,joint,5,2,0,0.0117308723693271
6,2,0,W2,2,joint,6,2,0,0.0024964682691938
6,2,0,W2,2,joint,1,3,0,0
6,2,0,W2,2,joint,2,3,0,6.08241333333333e-06
6,2,0,W2,2,joint,3,3,0,0.000240052579555556
6,2,0,W2,2,joint,4,3,0,0.00212570208644445
6,2,0,W2,2,joint,5,3,0,0.0105821827173333
6,2,0,W2,2,joint,6,3,0,0.00225201353666667
6,2,0,W2,2,joint,1,4,0,0
6,2,0,W2,2,joint,2,4,0,5.322752e-06
6,2,0,W2,2,joint,3,4,0,0.000210071278933333
6,2,0,W2,2,joint,4,4,0,0.00186021311146667
6,2,0,W2,2,joint,5,4,0,0.0092605239296
6,2,0,W2,2,joint,6,4,0,0.001970748928
6,2,0,W2,2,joint,1,5,0,0
6,2,0,W2,2,joint,2,5,0,3.283328e-06
6,2,0,W2,2,joint,3,5,0,0.000129582011733333
6,2,0,W2,2,joint,4,5,0,0.00114746841386667
6,2,0,W2,2,joint,5,5,0,0.0057123340544
6,2,0,W2,2,joint,6,5,0,0.001215652192
6,2,0,W2,2,joint,1,6,0,0
6,2,0,W2,2,joint,2,6,0,1.623584e-06
6,2,0,W2,2,joint,3,6,0,6.40774485333333e-05
6,2,0,W2,2,joint,4,6,0,0.000567415548266667
6,2,0,W2,2,joint,5,6,0,0.0028247114432
6,2,0,W2,2,joint,6,6,0,0.000601131976
6,2,0,W2,2,joint,1,7,0,0
6,2,0,W2,2,joint,2,7,0,4.7008e-07
6,2,0,W2,2,joint,3,7,0,1.85524906666667e-05
6,2,0,W2,2,joint,4,7,0,0.000164285125333333
6,2,0,W2,2,joint,5,7,0,0.000817845184
6,2,0,W2,2,joint,6,7,0,0.00017404712
6,2,0,W2,2,joint,1,8,0,0
6,2,0,W2,2,joint,2,8,0,9.04e-08
6,2,0,W2,2,joint,3,8,0,3.56778666666667e-06
6,2,0,W2,2,joint,4,8,0,3.15932933333333e-05
6,2,0,W2,2,joint,5,8,0,0.00015727792
6,2,0,W2,2,joint,6,8,0,3.34706e-05
6,2,0,W2,2,joint,1,9,0,0
6,2,0,W2,2,joint,2,9,0,0
6,2,0,W2,2,joint,3,9,0,0
6,2,0,W2,2,joint,4,9,0,0
6,2,0,W2,2,joint,5,9,0,0
6,2,0,W2,2,joint,6,9,0,0
6,2,0,W2,2,joint,1,10,0,0
6,2,0,W2,2,joint,2,10,0,0
6,2,0,W2,2,joint,3,10,0,0
6,2,0,W2,2,joint,4,10,0,0
6,2,0,W2,2,joint,5,10,0,0
6,2,0,W2,2,joint,6,10,0,0
6,2,0,W2,2,joint,1,-2,1,0
6,2,0,W2,2,joint,2,-2,1,3.63403434108528e-06
6,2,0,W2,2,joint,3,-2,1,0.000143423221994832
6,2,0,W2,2,joint,4,-2,1,0.00127003443497029
6,2,0,W2,2,joint,5,-2,1,0.00632249294662016
6,2,0,W2,2,joint,6,-2,1,0.00134550121478682
6,2,0,W2,2,joint,1,-1,1,0
6,2,0,W2,2,joint,2,-1,1,7.46431294573644e-06
6,2,0,W2,2,joint,3,-1,1,0.000294591550925065
6,2,0,W2,2,joint,4,-1,1,0.00260865296931912
6,2,0,W2,2,joint,5,-1,1,0.0129864116629923
6,2,0,W2,2,joint,6,-1,1,0.00276366186815892
6,2,0,W2,2,joint,1,0,1,0
6,2,0,W2,2,joint,2,0,1,1.34966597674419e-05
6,2,0,W2,2,joint,3,0,1,0.000532668172155039
6,2,0,W2,2,joint,4,0,1,0.00471685764439147
6,2,0,W2,2,joint,5,0,1,0.0234814886633953
6,2,0,W2,2,joint,6,0,1,0.00499713827889535
6,2,0,W2,2,joint,1,1,1,0
6,2,0,W2,2,joint,2,1,1,1.82154662015504e-05
6,2,0,W2,2,joint,3,1,1,0.000718903732754522
6,2,0,W2,2,joint,4,1,1,0.0063660018463385
6,2,0,W2,2,joint,5,1,1,0.0316912680974574
6,2,0,W2,2,joint,6,1,1,0.00674427636112403
6,2,0,W2,2,joint,1,2,1,0
6,2,0,W2,2,joint,2,2,1,2.30100584108527e-05
6,2,0,W2,2,joint,3,2,1,0.000908130305281654
6,2,0,W2,2,joint,4,2,1,0.00804163191361951
6,2,0,W2,2,joint,5,2,1,0.0400328996232015
6,2,0,W2,2,joint,6,2,1,0.00851947412661822
6,2,0,W2,2,joint,1,3,1,0
6,2,0,W2,2,joint,2,3,1,2.07569083333333e-05
6,2,0,W2,2,joint,3,3,1,0.000819205982222222
