unique_path_id,support_out_path_rank,consequence_replica_rank,consequence_replica_id,namespace,wind_seed,wind_stream_position,resistance_seed,resistance_stream_position,joint_stream_position,wind_q_W1,wind_q_W2,wind_q_W3,wind_W1_mps,wind_W2_mps,wind_W3_mps,failed_lines_W1,failed_lines_W2,failed_lines_W3,closed_roads_W1,closed_roads_W2,closed_roads_W3,damage_sha256,formal_scenario_sha256
905,698,2,SO-P0698-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,3487,2704202601,3487,3487,0.506425510531224,0.465195063766139,0.29050136057845,37.0780413521245,55.340552969672,54.4300590524694,8,13,23,4,7,19,3d2365e72b71ae857d05246c3ed45ca2b6206d7bea34d8c3c322450e02c9496c,72b33ff0a7009d0326460606054d4e3e38a333a2e2c52bbc8f3104ba53ac0880
905,698,3,SO-P0698-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,3488,2704202601,3488,3488,0.124380107227913,0.351023339061516,0.212740155447968,34.8696002300056,54.7704701606022,53.9352983316254,9,16,26,3,12,19,5dbf4518bfd599f0807d3790d5a71b3e6260db00ee43dcde52b402ac739fc1cb,2f53cc27b387a3ff57e47c113a17f7da14cf878e91145b2225e91b54d9fc1d5d
905,698,4,SO-P0698-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,3489,2704202601,3489,3489,0.0691671980096872,0.436560838604013,0.58198526907278,34.3179099507317,55.2048441069156,55.8854408981578,5,15,28,3,12,22,ac5c9239b041be0c357a340259ebfa1331fd92688d760f6c47759fa81df86778,14d705462fb928878f7659e9ff5c09b7a71ecdc7820675735ddc5f1dd9b3fe5f
905,698,5,SO-P0698-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,3490,2704202601,3490,3490,0.0917987017364038,0.230883210419161,0.881483291062045,34.5638996397913,54.0579028797488,57.8091264956673,3,10,29,3,6,27,080ed3fa62ce0f12840590ac4dc70fbbf38cc5226843604a47948abfa1ac2e69,b8cfca10439cdf5951a511c2d293433d2a1c45480fb1f0654d1c16914d82540b
906,699,1,SO-P0699-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,3491,2704202601,3491,3491,0.604014132406222,0.706150026222372,0.962842693101794,46.7173386904636,56.5502284223453,58.773268191748,22,30,32,13,28,35,4152a3d0e18c8a4c9e5172ee08db037be2b1c88e38b5a27c52803153074cf02b,df9ecb553eec10cb9aac988c9253ce539a4b92b38aed21c339ad568a06591170
906,699,2,SO-P0699-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,3492,2704202601,3492,3492,0.228804953515444,0.988476763336594,0.250728485719995,44.6794029072001,59.3168520768765,54.1866131976849,15,31,32,9,30,31,38c5212d60ba578e4b386548d17c214b871d5f3d0601c8d10fe2f76b77624844,a81a52aaeea8eb6af426dedd6d4cbc80e14d72dc0697d65a76441be92db7299f
906,699,3,SO-P0699-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,3493,2704202601,3493,3493,0.799528724685724,0.103190668763023,0.194238572796741,47.9239588471621,53.0443145758181,53.8047570658201,20,30,32,16,29,32,c8261e39c4c43d74f9daec61893943fbe4f15f2e5386d508b655c2cc91407bdc,e29652735cfd82d3802813b4eda67bdf9222ff777f0e64ba5bdc27f3470c9a24
906,699,4,SO-P0699-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,3494,2704202601,3494,3494,0.0810985545582532,0.383461341807298,0.483185313022127,43.392864004725,54.9408354879639,55.4236868308455,14,29,32,11,28,36,b79627bd9561a19b9fbff62ba99ee351121a422c0ca627a9e051002d3684d921,d2512c2f8ef9f6faceeafa8f94cc7050fbcd1b7fc3af1d209edd3e383ab6bd19
906,699,5,SO-P0699-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,3495,2704202601,3495,3495,0.08138734488698,0.266627238012646,0.528400614781316,43.3962312351364,54.2860923814635,55.6296710534152,16,26,31,12,28,33,73290e4b279aea7237491517a2dca47362c3d38537d73540fba4ad1b76a8ce5e,9d300a331be71fb3b898bb2e089961af1678281b3284899c90a332f7012ca873
907,700,1,SO-P0700-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,3496,2704202601,3496,3496,0.663393157837741,0.818675260255358,0.190743551104495,56.3077680046385,38.7804132433462,53.7794088975414,30,30,30,23,23,24,f347d90293b117fc6a505592a7380431ab1e5456608161cb3c155258b12cb1a4,84e6542cde49b3d8a7491f489a77230c10a2f501b8a71ca01672326e72ab8537
907,700,2,SO-P0700-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,3497,2704202601,3497,3497,0.0549716370260206,0.391131418125121,0.173790170353625,52.492096276905,36.5473846336109,53.6530175082954,27,27,27,19,19,21,abfad4f839a894f3db2415d06e6fa759808b51969de52d81801caca56a924260,16155c681c566cc4df7925f6d478c1dab5f94bbf373771cb447bb48ce48695d1
907,700,3,SO-P0700-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,3498,2704202601,3498,3498,0.967898531981964,0.251049965320237,0.975426011572781,58.8597765768366,35.7823669375245,59.0023795655148,32,32,32,27,27,29,3e038f0ed24a41317590e4866f372e515dfc8667afac7bfa142d267ac2322272,d3afa3e8feade8146166878160109a8db22da94305dfd38d68863802b2fc2ffc
907,700,4,SO-P0700-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,3499,2704202601,3499,3499,0.356507462616051,0.0319129414731736,0.385039341188822,54.7998094999552,33.7989746448632,54.9489357196778,29,29,30,24,24,26,830ffed66f12c669d1f45122d6887a323c714ef6344df1c111d483a46262b652,51e7e8129deb520dd19f2f769570ec27991f8e3c872676d72be5c1adb01c4520
907,700,5,SO-P0700-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,3500,2704202601,3500,3500,0.313994174551037,0.0710024171048994,0.995228525831339,54.5660572162147,34.339233502383,59.5604039310563,30,30,32,23,23,27,06682c5e0e121a03fc71f2ea517b626a576aa3d98115204b652c1295c69eaa07,c7aecd0f52b31181805f256e666e0dc4f0145a476dba3e4a23f9593444c23330
908,701,1,SO-P0701-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,3501,2704202601,3501,3501,0.0993305571183891,0.00465699552341869,0.695835251702278,53.0057137291485,33.1198142393771,56.4902033810977,27,27,29,24,24,27,67f867952be42090ac69b3862b5db51f385245388602c56c4634854a747552f0,f18b544f45896b447778b99ff036e469f7af3a0fe076f9135878995f6dca579c
908,701,2,SO-P0701-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,3502,2704202601,3502,3502,0.390117694827251,0.56809642611651,0.845186288903618,54.9748920287856,37.3570566719751,57.4960121207555,27,27,31,20,20,21,d2056da1f49a0601de45dbd8e518210220ebff9fed073cab25d1b3d8144d5c8f,624798cc66c7e74daaf3ab6b03e4e0bc2e2f5d224cacbe8eea4459781f22f35e
908,701,3,SO-P0701-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,3503,2704202601,3503,3503,0.456328669762441,0.573493649260751,0.0155405913554155,55.298989547019,37.3823971271756,51.7933435257783,30,30,30,25,25,25,54b7dc38930b9da19b55f5379a4d0c5ee81c9fbca7bf7c879fb4610eef9bd111,307533785a858d5225d323d22e1cd6207327ea1e003cae774e9ce72d59f4530c
908,701,4,SO-P0701-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,3504,2704202601,3504,3504,0.0793224313261311,0.000779763648050991,0.875210026073838,52.7923611434943,32.8717852009356,57.7518910293294,29,29,31,20,20,28,bcb45b7a5255cf8ed4240aa5562a1038eae394320db0aefc982dee68ebd77002,3c6e29741aac48fdede895b96017aee008642416d858b1b32a8c8adc2eeccfec
908,701,5,SO-P0701-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,3505,2704202601,3505,3505,0.679107504458617,0.0122963139401139,0.909056867343008,56.3949832081631,33.3821686016401,58.0808343290356,31,31,31,23,23,24,540e43c78b4a132b2584a48d3a16f9c03ea03e4646ee67f5d64d99386e221851,06e65baecc00c49f6040eb1727b07c7dd7cb48924de1b61249405e1c250d56e6
909,702,1,SO-P0702-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,3506,2704202601,3506,3506,0.645412670849389,0.300818301882474,0.55712258915735,56.2104371187959,45.145566153174,55.7648453228805,29,30,30,25,25,25,8dd4a9d45ac8f3bf41d580a582090313491347bf51b43ad49f680c9e3da8d045,f2b2533ae1f0bc1063dcbebad510048a3fb851f9d4acdf9fe8e11baeb4859793
909,702,2,SO-P0702-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,3507,2704202601,3507,3507,0.00722323555834292,0.199957388189918,0.914560198596344,51.5408706315866,44.472224320308,58.1398086235959,28,28,30,17,18,31,a561ee701c5d552b93748b5f10901de79c03c11a33427f12171b36c2d5da1be2,df1d16316de1d528f1297c00733edfb943a237deb60a874fbf94d400e2f9c234
909,702,3,SO-P0702-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,3508,2704202601,3508,3508,0.0244696355519097,0.958787024401633,0.317013680350846,51.9954999949032,49.5506337554482,54.583162577139,26,29,30,19,21,23,e02096baa8f4c916109af3623afc891b9e83a6797c3454e6387200b84f1936e4,78b6c65713ce12b5964e5ebedd0564972b13ea8f0586650f5bc3b0390cd8e65c
909,702,4,SO-P0702-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,3509,2704202601,3509,3509,0.911929730924831,0.168816733279355,0.555094911824658,58.1113904856894,44.2309930934153,55.7551612432153,32,32,32,30,31,31,ba978c59561db995c1b572df0c1f8205d22ffe4dd0e2cea266b47ffea081651d,f44cc5da28a138ec83f74f9cec51a22937ffed5fc4943d8307eae06b83dd62a6
909,702,5,SO-P0702-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,3510,2704202601,3510,3510,0.793493982184453,0.694222302649011,0.352937203933133,57.1080294397194,47.2245056565182,54.7807349496218,31,31,31,27,27,27,1edb354d55b3d1a41c66579df2868accd7be7d613be1c047f5891bcea982b09e,06cff4caa15eb601ad71dad3eb54c572323f722484970151dc0671e9e434cb69
911,703,1,SO-P0703-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,3511,2704202601,3511,3511,0.952663948581235,0.820384720537406,0.491168013613964,58.6154025558091,57.3028869474501,55.4600789848797,30,30,30,26,26,26,a21f5b5cfb53ab29232958d6c42b5f03a1f78b815c289d375eb0669c0fc275a2,68e67a4600b9e885a920cfe54fb5a247a5ad01f01c9a58f395b8ede3b930e17c
911,703,2,SO-P0703-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,3512,2704202601,3512,3512,0.585381544267326,0.126929004473767,0.295654742242224,55.9021899193382,53.2672945730953,54.4603492686158,26,26,26,31,31,31,0057e95006130ad74f8f3bba923f7e577f54ef32806b259cd703a018429c01b0,7186605a63a2ccf6d7147a3b1c13ff657e466dcd08b4c87d06b9c76222af0d20
911,703,3,SO-P0703-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,3513,2704202601,3513,3513,0.828204377097802,0.692898572658077,0.780623174028591,57.3622504426047,56.4733007205961,57.0192683026072,30,30,30,21,21,21,9d56330c77e0f548682f21b9f826ca8cb6a518016ab9b3a2ecdfdf878eca63e6,e4b7a96f3af0ba0452c1d4a4b672683bca4235680a684b474d19213fbd15d1e0
911,703,4,SO-P0703-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,3514,2704202601,3514,3514,0.277093421524953,0.55063312078941,0.0286969519355159,54.349967697122,55.7339293714205,52.0780661173548,28,29,29,23,26,26,05231f96039ab3a79804c96ff3b09b5a2ccda213c5caf82ba075470a6e1673db,fb94f4299c27b5ea229ab6a01d40c11d1d704dc7b30b529d1f9d3d4e5965f334
911,703,5,SO-P0703-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,3515,2704202601,3515,3515,0.348212556041604,0.164020133238534,0.672898347633194,54.7553439948539,53.5773659802521,56.3602724111748,28,28,28,23,23,24,811a23dc98a0b4266f0c284ca59e9b1176de2a81ae12964e37892289dd382494,9fc8cc4efbb6e088c6ad1c870e3f5fa943de4f67fe31637d5cd976356a9c38f9
913,704,1,SO-P0704-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,3516,2704202601,3516,3516,0.766400722018016,0.445200904285065,0.690340553490525,56.9241634051416,55.2462497128107,56.4586432566552,31,32,32,25,25,25,a83938103c08a2713f0a6b62472b546696a97740b7c4d1eb6b657196c5913fbe,7ff53df8cd7a3f9eebe00af0f7261de5ea9e6ac7b6b3e830699b5d25d62b93d0
913,704,2,SO-P0704-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,3517,2704202601,3517,3517,0.736657623144068,0.327795847449856,0.229384155889096,56.7342127652486,54.6435877678079,54.0479596968314,30,32,32,25,29,29,4ae301b754281a2784e4709c274fe128abcc3cb8cebbd33946f98b0cb7bb9a50,42a81ea56f41c6eafe3f4481d47314c8298249c3218a84d1e084b83cf5101c00
913,704,3,SO-P0704-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,3518,2704202601,3518,3518,0.664942445794048,0.0273315545934443,0.920745495622149,56.3162748548051,52.0521064399739,58.2084064558882,30,31,31,25,27,27,1ff0919be4edfd32dca722d1d86c9bca78e90e0b7233f04048b90c9196ed50bc,d748776badaf9772ba6483b3932647def9c3cb9d7c1a2c41da6e46a4eb07926b
913,704,4,SO-P0704-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,3519,2704202601,3519,3519,0.182266667811832,0.619897992505932,0.552394893299651,53.7169468243562,56.0764644383529,55.7423002899025,29,32,32,23,26,28,7354811560a5f25d4ca4cd95f532d388999f45d8a9995f129330a79982206621,4381ae2564bfd6c2d9dbdf5d80a727c4c494b24f06b2d71b019b07c41c986539
913,704,5,SO-P0704-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,3520,2704202601,3520,3520,0.351268015267659,0.725569925123144,0.171584304942429,54.7717840100329,56.666170665359,53.6361267705041,27,32,32,24,31,31,18030498ed14d9bc8957356554952d992e7f55d5104a8a6a7cab1ea4745003eb,1d4dc9f087330e77c49a0cd0967e2f274391fa38d891f1a1c98a85687a891d8c
919,705,1,SO-P0705-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,3521,2704202601,3521,3521,0.238851395086127,0.798153014186029,0.548621552241729,54.1102220983377,38.6361441466441,55.7243916065418,27,27,28,20,20,22,d0d753e8e474cce237e04e53c2a8ed62e15b9dc5b84cbf8bb8f6afe14e1939fb,db5f6769d0a397bc4a3be2a8bbb4729d48ac1cead73972de7d2b9417c48aafd1
919,705,2,SO-P0705-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,3522,2704202601,3522,3522,0.355475675164187,0.969334426257321,0.151402440846755,54.7943068990462,40.3227170110451,53.4762469291841,25,25,26,21,21,21,4f07686d7cfbe82be8afa77a610a60800ba8a36cde32801aebdc5f056c4a3a6d,82c4d0bd7f5c5b93700e5593da3b430a4ed3d00f648fdb9e21604be75a9841a9
919,705,3,SO-P0705-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,3523,2704202601,3523,3523,0.666921742354338,0.454324079953631,0.601250260359938,56.3271714667508,36.8465521588237,55.9813728145768,29,29,29,25,25,26,a135ca0f051b8e4f2c661d951ec1dc8fe770506f721c90a0c6e98808ab4701a9,be3343cc3e93176a5064f15b19114c836670eee0fd6ad8e38e1e60fd433ee1a7
919,705,4,SO-P0705-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,3524,2704202601,3524,3524,0.325944272973776,0.837085190185594,0.254123388504474,54.633282683117,38.9169553009609,54.2081142801389,27,27,28,18,18,19,b24d26532c82ef817cbee47248f5da1444b05945d1c3189035835210b5720982,9fa4c9a4befdee6ee9d1e5487fa416768d99ae99142299f104abbd853851fea9
919,705,5,SO-P0705-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,3525,2704202601,3525,3525,0.600651194436613,0.610069951161106,0.105112974840989,55.9783552338232,37.5585285764036,53.0632681553933,27,27,27,23,23,23,43e3e5ad17056269314623be956a0e48aa6f19aef24ec4bec76fbe631e9abaf1,6a2ea8cae92b0817895e42352f320b2a8f70f448de8ebc76f58edf275548fcdd
920,706,1,SO-P0706-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,3526,2704202601,3526,3526,0.0937269947782056,0.20342852674499,0.079516853733089,52.9483180665685,35.4746626091588,52.7945563730878,29,29,30,24,24,26,80723eab0046fc09c866ef742af6f9152dbd8a095de57675867da32ff27be5b6,6a060efa5dbc833d16d6391db5010325ad7b445a01d4fec4fe9b3c908ed99eef
920,706,2,SO-P0706-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,3527,2704202601,3527,3527,0.874127814340627,0.656742093222814,0.17301173084914,57.7421639742433,37.7957531324863,53.6470691527405,31,31,31,22,22,23,175028f385e5dcd8965ed46700658d529f36ed14177adc90a20010688d916cf7,fc4a76d73dbfbc61ccbf13e0967b7c54f4d67d2ebb1e78dea6d57ed9652d7c7a
920,706,3,SO-P0706-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,3528,2704202601,3528,3528,0.875796577919493,0.233530254099613,0.981904138741038,57.7571806594689,35.6728693994859,59.1439145013563,32,32,32,27,27,29,1631b884108cd06c69cc70b9b31521ca864fc3228b8938ff22f2600a6b9bed18,853b6693e2bb96031cb7fb3bead694e3c17402742b2bae328be2847bf8a081ad
920,706,4,SO-P0706-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,3529,2704202601,3529,3529,0.251445199448841,0.763855291819524,0.848752586460359,54.1911644548155,38.410535753502,57.5250211620389,29,29,31,23,23,29,c5a4f6000a18af514547a6cd16e056a62aad5814470ff5c629bf8b544b2660a4,7d56a1cffb29ce24096b3fc5a8429224051fa894d8eefd5483adc46549d6b7f2
920,706,5,SO-P0706-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,3530,2704202601,3530,3530,0.177636531010636,0.122637883839184,0.184316862216343,53.6822154100539,34.8543515762043,53.732184642326,26,26,28,21,21,22,920a997bbc4f73e53e3048167e9cc02b55d362753008d8e597647e8953cb2290,bb0e54c78abcb452f4ba26dd85f0eb521b62d4adfc43d06e5a6139e8b51a556d
921,707,1,SO-P0707-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,3531,2704202601,3531,3531,0.637048758097574,0.846524128306002,0.527081241665691,56.1660040040386,38.9899596758022,55.6235619834688,31,31,31,24,24,24,a2559dcf81e18dfaaefef9aaa12282b6bba1b137f84328ffcd682333b0922a21,c7070d67ae29581a1b1b23245f3314200faba4a5cdc9e162a3a623df2c5c5abe
921,707,2,SO-P0707-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,3532,2704202601,3532,3532,0.068255398518812,0.119629327615602,0.89838192627677,52.6626315406643,34.8277621821088,57.9713226018436,24,24,28,21,21,27,fd3e783c8fbdbd061456c8808b601d5f743a1cc0b179cbbedb25e4ce66a971a7,57f8e215bfd6ee415182bece44415c79765bef74809bfe5dbcceb8b10efb308d
921,707,3,SO-P0707-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,3533,2704202601,3533,3533,0.555132700476562,0.33995240976671,0.233904924192694,55.755341517778,36.2868508398902,54.0778481817341,27,27,27,22,22,22,46032e1e33de5d6c49446a74f23d1342c64f438bc24a60c79351f209c79ee329,ed1e065c247fdd7a2a1534c919adb5bd4b16013b707f451188a3a579ee75270e
921,707,4,SO-P0707-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,3534,2704202601,3534,3534,0.306567724142595,0.7840638043203,0.189602730145965,54.523633469556,38.5413105580532,53.7710847282087,28,28,28,30,30,30,98156ccd5a71ce71141cfcaa6c1ceab41e6ddf69a516bbf6069580ff43451dbc,2ae53c886fa616b8d11e6039753ab5508bc4569e003d6c012582b64b36cbae20
921,707,5,SO-P0707-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,3535,2704202601,3535,3535,0.0316717636047119,0.877547619100421,0.539027316462704,52.132566300925,39.2472783841972,55.6791906217399,25,25,26,20,20,23,314030c867cb70a8aca66d29d5d64817ac85ca628c0c97ae8a0bd9e99c0526d6,7ae18c884cf9310086b363e8172aabfc2609a67f7f3c72543b81796cdd97183d
922,708,1,SO-P0708-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,3536,2704202601,3536,3536,0.458728460757021,0.0627220283221368,0.206416081320855,55.3102787219227,34.2406865878079,53.8913407432357,28,28,28,30,30,30,63397a5061ecc8a714593d8b0586121d5a3f74cd824d4596110e647d4dc0459c,757bc13fd882faaae432c9991ee397cc5523aae9da169ab40fe322c1abc88fc4
922,708,2,SO-P0708-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,3537,2704202601,3537,3537,0.518610126336479,0.043329689718746,0.166113088201607,55.5845396748048,33.9805514856522,53.5937579054656,27,27,27,21,21,21,f9853b4dd2ffd81863ba8e22a1e4120dc2a215b57cf1032af2e3670a59bfe6c5,ebf96741e148bffd68802b333b4c666fa709f7a45d6deee0e677461b9751dade
922,708,3,SO-P0708-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,3538,2704202601,3538,3538,0.328015382350425,0.483067333768242,0.798006032932381,54.6448076746506,36.9757085081258,57.1397979675837,28,28,29,24,24,27,e62a8d1fc32e505b5670368d095eac4968b2cf89ff05aeedaabe394918bdf8b2,72d9787cfecb18d05348d60ecf369abfd201a6c8ab1f540905fb7bbecdc8c302
922,708,4,SO-P0708-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,3539,2704202601,3539,3539,0.497329670874541,0.113436009219899,0.303212702735204,55.4879674319695,34.7719521637642,54.5042994251028,27,27,27,25,25,25,9a8389feee0c9b590cef375867004f3cc6a908a463c7d030dcee07caf4c9cf1e,19a17ab1fc0ceaa00bb7e282d39dcccb1f8b3743df9aec762176d7731d8ee1e0
922,708,5,SO-P0708-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,3540,2704202601,3540,3540,0.293481598423232,0.171281485803501,0.145282814533844,54.4476085532063,35.2460062510201,53.4256862922935,25,25,25,19,19,19,b9a0d11dcdd97e23b7a443af4c380d1aa4922a8db4c2a366f16d45c454580c1f,1720bcfb9b4e120e96537815632ca25a70eede97a4f4faa66033e50c8c1915eb
923,709,1,SO-P0709-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,3541,2704202601,3541,3541,0.748607857601192,0.357451364346114,0.88243678509551,56.809172244205,36.3780085486141,57.8179573323072,27,27,28,22,22,24,87887a25b817e57a33a8457e813f41e49ad582e6bdc8a68e1028e0d11d30b7cd,e70f00761a9c91e5db995275d739c920b2ae618133b9ce0c9213c4fca568f67c
923,709,2,SO-P0709-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,3542,2704202601,3542,3542,0.118744746434712,0.0226603394550317,0.0907156865943756,53.1929802166472,33.6260564489682,52.9167642805187,30,30,30,18,18,18,e1e27bb906e8533b5b7d55aa8db4240c1d1fe74ec9645af2efafe6171beb9e3a,c63fc521245ca10206cb291c20ad04e17d71427198d1860e69cc889bc1b4271a
923,709,3,SO-P0709-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,3543,2704202601,3543,3543,0.419372636122669,0.694271073542072,0.882360050608732,55.1212366788342,37.9984839818398,57.8172453297848,25,25,26,23,23,24,a2da17e2cef84e2e2119a3d057d197d4362ece437f987733a0cfd496c83b309b,86188938e2fe63257c59d82e4c81d64be592880aceb477df8f442fa350936fcc
923,709,4,SO-P0709-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,3544,2704202601,3544,3544,0.16824623491824,0.857229976793939,0.888421255254355,53.6103586945454,39.0755362923389,57.8742203401578,26,26,28,16,16,19,e62b3a24801dc043ca0d0ddbc507952bef08164a38886204fa82bc3368705881,426c50a6c0508f8879d7c127cfbade098ad03b88e3c5d1c6cfc6b432c261ea4d
923,709,5,SO-P0709-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,3545,2704202601,3545,3545,0.605487957452774,0.596708390780843,0.0222825103139265,56.0027837532649,37.4932659482761,51.9499692983008,25,25,25,19,19,19,9a2ae43814169a2adc854aa4df666d9cd37728e4890ebe086be367dbb9fe5e1f,f0af31b93b0bf78ef58616524a06e52faf6667ac5812bcb9e650a9c40df2ee9e
924,710,1,SO-P0710-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,3546,2704202601,3546,3546,0.199060552505018,0.357077575323845,0.701583400820159,53.839357740133,36.3760849878819,56.5235258857884,27,27,30,24,24,28,a0a8f88a7e2ac2aac13633c61d2a416f78ba4a330eb706812eb78cdcea8dd3a2,54eadf086db97457e54adab242f12367d08d90cba8ad1b4518561b576233398b
924,710,2,SO-P0710-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,3547,2704202601,3547,3547,0.615029634112344,0.423056062602489,0.00256183529571197,56.0514179990217,36.7013193685572,51.3221091887487,27,27,30,24,24,25,1850bc0c8bef40ee350c9c8062e140626b984a0de1e9c09c02e827043744f70d,e9c5d02b26180f176613082c363c4526761e9885469bdb330b2123d6af1138e8
924,710,3,SO-P0710-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,3548,2704202601,3548,3548,0.600124446950755,0.248594792350268,0.978963238697103,55.9757038008498,35.7672577192821,59.0769675884524,27,27,31,26,26,32,21fe988374a984ed41cb08ad54c63dacecf79d1ed8cf10adaa6f8935ed04ad59,c8c9c636eedcaadc699132c8b53bae401f332960f02863ad68607c72340ddc21
924,710,4,SO-P0710-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,3549,2704202601,3549,3549,0.847534009392075,0.246486553650199,0.228338125465269,57.5150709024962,35.7542238986184,54.0410021508285,28,28,29,25,25,26,403331dbbe475ecd77c758099f5e30135f6f50d5e15331e1bd549787ce2ed5f1,25171d52ad4c180855a66f8736b44adffe43415927113eba99ed0913edd5aaca
924,710,5,SO-P0710-R05,STEP04CA2_SUPPORT_OUT_V1,1704202601,3550,2704202601,3550,3550,0.00243769422581863,0.696445644251765,0.636638068291771,51.3142079186552,38.0106026209233,56.1638354787388,28,28,31,14,14,21,ffc19884a338b58185f405a7b8a48d4825f14cfdf126e18267415c038d8c8c38,5fcd40db8b342f8fa3e009c6e35449c2d8de2fefba77f82ca50917118c4fa05a
925,711,1,SO-P0711-R01,STEP04CA2_SUPPORT_OUT_V1,1704202601,3551,2704202601,3551,3551,0.872755761825329,0.93271566618904,0.107534478383695,57.7298917104961,39.8042633008307,53.0868987456366,29,29,30,28,28,29,3a450c082cac9ea86e362c496222ab238e1552b90853b069acb775520651ea82,41f2055a68efc1d68e2df98b0dbe8ec5969ebe2fb3a19b8ac3a920c0afdfa26e
925,711,2,SO-P0711-R02,STEP04CA2_SUPPORT_OUT_V1,1704202601,3552,2704202601,3552,3552,0.943511110912578,0.602996974327607,0.969441813319049,58.4874524774274,37.5238447520034,58.8875223325484,30,30,32,35,35,37,7169beaa4b6008df5ca010396af9a8ef7859e0270ace767cf0853730f5979de3,91e2f8e6c590fc6da2157a3dd161a98f5f8f033280f95592b8fcb6daaa03d3db
925,711,3,SO-P0711-R03,STEP04CA2_SUPPORT_OUT_V1,1704202601,3553,2704202601,3553,3553,0.788291981633419,0.924350593376984,0.73895315881189,57.0718308204876,39.7079740564495,56.7484777306439,27,27,31,27,27,31,9f00dd11c3766659e3c8e1d7fec86f0a03ad8087dcb21c5188ddb6d11e273b7e,8d4a5f08630e4b897fff5d72981eff48c466209ff18b4da27d835e5a9d61c796
925,711,4,SO-P0711-R04,STEP04CA2_SUPPORT_OUT_V1,1704202601,3554,2704202601,3554,3554,0.408586893795914,0.634369237679724,0.900461287706928,55.0678949345742,37.6801483631722,57.9921858034496,28,28,32,26,26,30,c03740679bba2b2f23bb995a4f70dd022357771b8e0818a8f2e4bfd7bed06c31,41d425537828a6880790c3c1c7a666754795a21a5a28f2af45fc712f74dd04f5
