unique_path_id,support_out_path_rank,consequence_replica_rank,consequence_replica_id,path_probability,total_demand_kg,operating_loss,shortage_kg,service_satisfaction_rate,unreachable_demand_kg,single_site_demand_kg,max_site_capacity_shadow_price,road_interruption_flag,irreplaceable_site_flag,shared_inventory_competition_flag,demand_pressure_flag,failure_mechanism
289,235,5,SO-P0235-R05,1e-15,532.689632599624,95001.1678208331,43.9134822573169,0.917562724014336,27.002700270027,44.1862368054987,1968.04237036915,True,True,True,False,ROAD_NETWORK_INTERRUPTION
290,236,1,SO-P0236-R01,7.84e-15,587.240542236042,174626.978549131,83.4628917437198,0.857872735717603,83.4628917437198,70.9161825273436,14.9600155404,True,True,True,False,ROAD_NETWORK_INTERRUPTION
290,236,2,SO-P0236-R02,7.84e-15,607.96988789788,185224.250098048,90.00900090009,0.851951547779273,90.00900090009,24.5479093363882,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
290,236,3,SO-P0236-R03,7.84e-15,466.137522843193,297608.565891419,147.029702970297,0.684578700994734,86.7359463219049,379.401576521288,1970.67286130313,True,True,True,False,ROAD_NETWORK_INTERRUPTION
290,236,4,SO-P0236-R04,7.84e-15,562.147123803289,169941.507321993,82.6296265990238,0.853010674429888,61.3697733409704,500.777350462319,1955.05296102163,True,True,True,False,ROAD_NETWORK_INTERRUPTION
290,236,5,SO-P0236-R05,7.84e-15,564.329160188746,354032.65030853,175.381174481085,0.689221846302561,175.381174481085,117.284455718299,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
291,237,1,SO-P0237-R01,4.312e-14,409.950085917683,119398.855437288,57.2784551182391,0.860279441117765,57.2784551182391,245.751847912064,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
291,237,2,SO-P0237-R02,4.312e-14,395.22134031585,127449.13771082,60.8242642446063,0.846100759144237,60.8242642446063,118.375473911027,1.50017546187937,True,True,True,False,ROAD_NETWORK_INTERRUPTION
291,237,3,SO-P0237-R03,4.312e-14,380.492594714017,584352.891230977,292.120121103019,0.232258064516129,292.120121103019,88.3724736109974,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
291,237,4,SO-P0237-R04,4.312e-14,557.237541936012,177870.223600546,86.4631917737228,0.844836025452766,86.4631917737228,233.47789324387,7.04279004548442,True,True,True,False,ROAD_NETWORK_INTERRUPTION
291,237,5,SO-P0237-R05,4.312e-14,537.599214466901,453631.842636251,226.113520442953,0.579401319127347,226.113520442953,311.485694023948,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
292,238,1,SO-P0238-R01,9.8e-15,597.059705970597,187766.577296253,91.6305266890331,0.846530379168569,24.002400240024,226.659029539318,1975.45668203605,True,True,True,False,ROAD_NETWORK_INTERRUPTION
292,238,2,SO-P0238-R02,9.8e-15,557.783051032376,334471.408784944,165.562010746529,0.703178484107579,165.562010746529,114.556910236478,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
292,238,3,SO-P0238-R03,9.8e-15,607.96988789788,310503.465776046,152.742546981971,0.74876626289816,152.742546981971,118.64822845921,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
292,238,4,SO-P0238-R04,9.8e-15,571.966287537845,100292.754062332,47.7320459318659,0.91654744873629,47.7320459318659,76.9167825873496,0.345871113060749,True,True,True,False,ROAD_NETWORK_INTERRUPTION
292,238,5,SO-P0238-R05,9.8e-15,552.327960068734,328263.702266389,161.74344707198,0.707160493827161,161.74344707198,390.584512996754,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
293,239,1,SO-P0239-R01,4.312e-14,607.96988789788,435222.309785164,216.294356708398,0.644235082996859,216.294356708398,391.675531189483,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
293,239,2,SO-P0239-R02,4.312e-14,508.141723263236,94298.7256735753,44.4589913536808,0.912506709608159,44.4589913536808,27.8209639145733,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
293,239,3,SO-P0239-R03,4.312e-14,480.320759348662,34698.300264617,15.5470092463792,0.96763202725724,15.5470092463792,24.5479093363882,2.68658944523063,True,True,True,False,ROAD_NETWORK_INTERRUPTION
293,239,4,SO-P0239-R04,4.312e-14,607.96988789788,513358.237977506,254.464991953741,0.581451323463436,171.835365354717,436.134522543164,1949.64173302877,True,True,True,False,ROAD_NETWORK_INTERRUPTION
293,239,5,SO-P0239-R05,4.312e-14,576.875869405122,391309.524533607,193.913482257317,0.663855791962175,175.381174481085,401.494694924038,1965.39073921274,True,True,True,False,ROAD_NETWORK_INTERRUPTION
294,240,1,SO-P0240-R01,9.6e-16,591.604615006955,36633.2536776863,14.7287456018329,0.975103734439834,14.7287456018329,24.5479093363882,32.1219583666535,True,True,True,False,ROAD_NETWORK_INTERRUPTION
294,240,2,SO-P0240-R02,9.6e-16,542.508796334179,212173.964441195,104.737746501923,0.806938159879336,104.737746501923,127.649128549219,24.0865897960637,True,True,True,False,ROAD_NETWORK_INTERRUPTION
294,240,3,SO-P0240-R03,9.6e-16,607.96988789788,443262.688293924,220.097918882798,0.63797891431135,213.566811226577,394.403076671304,1958.78737430529,True,True,True,False,ROAD_NETWORK_INTERRUPTION
294,240,4,SO-P0240-R04,9.6e-16,607.96988789788,340273.963024332,167.729045631836,0.724116195603409,78.5533098764422,529.416578021438,1958.74666740456,True,True,True,False,ROAD_NETWORK_INTERRUPTION
294,240,5,SO-P0240-R05,9.6e-16,607.96988789788,87278.758961759,40.9131822273138,0.932705248990578,0.0,29.4574912036658,1980.36288814737,False,True,True,False,IRREPLACEABLE_SITE_AND_SHARED_INVENTORY
295,241,1,SO-P0241-R01,1.2e-15,532.689632599624,360563.1598462,179.199738155634,0.663594470046083,179.199738155634,0.0,0.642522656785371,True,False,True,False,ROAD_NETWORK_INTERRUPTION
295,241,2,SO-P0241-R02,1.2e-15,591.604615006955,460478.909608574,228.28055532826,0.614133241124942,45.8227640945913,545.781850912364,1969.51589533773,True,True,True,False,ROAD_NETWORK_INTERRUPTION
295,241,3,SO-P0241-R03,1.2e-15,424.678831519516,109128.399315736,52.3688732509615,0.876685934489403,52.3688732509615,71.1889370755257,12.4175915273142,True,True,True,False,ROAD_NETWORK_INTERRUPTION
295,241,4,SO-P0241-R04,1.2e-15,562.147123803289,315405.727868012,154.636827319096,0.724917515769044,0.0,562.147123803289,1945.68713247335,False,True,True,False,IRREPLACEABLE_SITE_AND_SHARED_INVENTORY
295,241,5,SO-P0241-R05,1.2e-15,607.96988789788,85914.7189871705,38.7161443417074,0.936318977119784,9.81916373455527,135.831764994681,1967.73978479862,True,True,True,False,ROAD_NETWORK_INTERRUPTION
296,242,1,SO-P0242-R01,1.824e-14,607.96988789788,263420.714762427,129.012901290129,0.787797218483625,27.8209639145733,204.293156588386,1975.98030519982,True,True,True,False,ROAD_NETWORK_INTERRUPTION
296,242,2,SO-P0242-R02,1.824e-14,607.96988789788,411797.923130074,204.308158088536,0.663950201884253,108.829064724654,499.140823173227,1980.57858406324,True,True,True,False,ROAD_NETWORK_INTERRUPTION
296,242,3,SO-P0242-R03,1.824e-14,597.059705970597,405288.806468232,201.580612606715,0.662377798081316,24.5479093363882,572.511796634209,1980.71588137831,True,True,True,False,ROAD_NETWORK_INTERRUPTION
296,242,4,SO-P0242-R04,1.824e-14,597.605215066961,102244.76329164,47.4592913836838,0.920584208124144,47.4592913836838,47.4592913836838,12.5984106375766,True,True,True,False,ROAD_NETWORK_INTERRUPTION
296,242,5,SO-P0242-R05,1.824e-14,607.96988789788,368154.252651288,182.457791233669,0.699890085240017,151.37877424106,456.59111365682,1975.24731770691,True,True,True,False,ROAD_NETWORK_INTERRUPTION
297,243,1,SO-P0243-R01,2.28e-14,549.600414586913,461644.043013358,229.932084117503,0.581637717121588,229.932084117503,155.470092463792,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
297,243,2,SO-P0243-R02,2.28e-14,587.240542236042,139965.247866323,67.0976188527944,0.885740826753367,67.0976188527944,173.199138095628,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
297,243,3,SO-P0243-R03,2.28e-14,607.96988789788,619246.671193612,309.045904590459,0.491675639300135,233.205138695688,374.764749202193,1978.60974080334,True,True,True,False,ROAD_NETWORK_INTERRUPTION
297,243,4,SO-P0243-R04,2.28e-14,607.96988789788,351872.09440452,173.47189264381,0.714670255720054,173.47189264381,114.284155688296,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
297,243,5,SO-P0243-R05,2.28e-14,587.240542236042,344387.400520516,170.471592613807,0.709707385044124,170.471592613807,123.830564874669,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
298,244,1,SO-P0244-R01,9.6e-15,535.417178081444,617485.043599511,307.667130349399,0.4253693326541,307.667130349399,227.750047732046,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
298,244,2,SO-P0244-R02,9.6e-15,522.870468865068,414377.134637173,206.202438425661,0.605633802816901,206.202438425661,153.833565174699,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
298,244,3,SO-P0244-R03,9.6e-15,607.96988789788,568208.36158277,283.11922101301,0.534320323014805,283.11922101301,170.744347161989,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
298,244,4,SO-P0244-R04,9.6e-15,563.783651092382,568642.185911727,283.391975561193,0.497339138848573,283.391975561193,176.199438125631,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
298,244,5,SO-P0244-R05,9.6e-15,607.96988789788,489161.755747951,243.297056978425,0.599820547330641,243.297056978425,217.112620352944,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
299,245,1,SO-P0245-R01,2.3712e-12,515.23334151597,514102.340653923,256.116520742983,0.50291159343568,256.116520742983,143.196137795598,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
299,245,2,SO-P0245-R02,2.3712e-12,607.96988789788,541352.442264561,268.66322995936,0.5580978017048,268.66322995936,154.651828819246,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
299,245,3,SO-P0245-R03,2.3712e-12,526.143523443254,233430.314506308,115.647928429207,0.780196993260757,115.647928429207,218.476393093855,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
299,245,4,SO-P0245-R04,2.3712e-12,519.051905190519,475566.674272139,235.659929629327,0.545980031529164,235.659929629327,190.928183727464,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
299,245,5,SO-P0245-R05,2.3712e-12,602.514796934239,611945.658764428,304.666830319396,0.494341330918968,304.666830319396,297.847966614843,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
300,246,1,SO-P0246-R01,9.12e-13,591.604615006955,518284.488836168,256.662029839348,0.566159520516367,256.662029839348,334.942585167608,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
300,246,2,SO-P0246-R02,9.12e-13,591.604615006955,492080.701625503,244.933584267518,0.585984324573536,244.933584267518,346.671030739438,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
300,246,3,SO-P0246-R03,9.12e-13,607.96988789788,618917.21917888,307.939884897581,0.493494840735755,307.939884897581,300.0300030003,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
300,246,4,SO-P0246-R04,9.12e-13,607.96988789788,243105.54668934,118.102719362845,0.805742485419471,118.102719362845,157.106619752884,9.6573285350245,True,True,True,False,ROAD_NETWORK_INTERRUPTION
300,246,5,SO-P0246-R05,9.12e-13,607.96988789788,392012.679740245,193.928483757467,0.681022880215343,193.928483757467,414.041404140414,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
301,247,1,SO-P0247-R01,2.4e-15,602.514796934239,232209.58207791,113.738646591932,0.811226799456767,83.4628917437198,44.1862368054987,1976.79350753927,True,True,True,False,ROAD_NETWORK_INTERRUPTION
301,247,2,SO-P0247-R02,2.4e-15,591.604615006955,176555.000164046,85.6449281291767,0.855232826187183,29.4574912036658,61.3697733409705,1976.01926984173,True,True,True,False,ROAD_NETWORK_INTERRUPTION
301,247,3,SO-P0247-R03,2.4e-15,571.42077844148,410605.369997973,203.747647492022,0.643436754176611,203.747647492022,367.673130949459,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
301,247,4,SO-P0247-R04,2.4e-15,576.330360308758,254865.790106318,125.754848212094,0.781800757217227,13.0922183127404,563.238141996018,1981.51508158253,True,True,True,False,ROAD_NETWORK_INTERRUPTION
301,247,5,SO-P0247-R05,2.4e-15,591.604615006955,189793.159075399,93.0093009300932,0.8427846934071,14.7287456018329,54.005400540054,1975.36902483669,True,True,True,False,ROAD_NETWORK_INTERRUPTION
302,248,1,SO-P0248-R01,7.8e-15,607.96988789788,125556.16335183,59.7332460518779,0.901749663526245,59.7332460518779,14.7287456018329,14.1391279441891,True,True,True,False,ROAD_NETWORK_INTERRUPTION
302,248,2,SO-P0248-R02,7.8e-15,380.492594714017,32898.3559696461,14.7287456018329,0.961290322580645,14.7287456018329,0.0,1.17729799618345,True,False,True,False,ROAD_NETWORK_INTERRUPTION
302,248,3,SO-P0248-R03,7.8e-15,607.96988789788,214789.480759277,105.556010146469,0.826379542395693,105.556010146469,29.4574912036658,0.281702694838895,True,True,True,False,ROAD_NETWORK_INTERRUPTION
302,248,4,SO-P0248-R04,7.8e-15,607.96988789788,55023.3678590413,24.5479093363882,0.959623149394347,24.5479093363882,14.7287456018329,2.42522263063833,True,True,True,False,ROAD_NETWORK_INTERRUPTION
302,248,5,SO-P0248-R05,7.8e-15,607.96988789788,333783.356691766,165.289256198347,0.728129205921938,165.289256198347,24.5479093363882,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
303,249,1,SO-P0249-R01,4.56e-14,552.327960068734,251284.125107235,123.542808826337,0.776323456790123,63.8245642746093,488.503395794125,1962.90552523086,True,True,True,False,ROAD_NETWORK_INTERRUPTION
303,249,2,SO-P0249-R02,4.56e-14,552.327960068734,383701.723806817,189.003900390039,0.657804938271604,176.472192673813,375.855767394921,1935.29649418863,True,True,True,False,ROAD_NETWORK_INTERRUPTION
303,249,3,SO-P0249-R03,4.56e-14,567.056705670567,399679.620671162,198.29255652838,0.65031265031265,198.29255652838,368.764149142187,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
303,249,4,SO-P0249-R04,4.56e-14,602.514796934239,265667.409106446,130.649428579222,0.783159800814848,130.649428579222,342.852467064888,39.9735759902539,True,True,True,False,ROAD_NETWORK_INTERRUPTION
303,249,5,SO-P0249-R05,4.56e-14,581.7854512724,158728.849821666,75.8257643946216,0.86966713548992,64.9155824673376,192.837465564738,1937.965342278,True,True,True,False,ROAD_NETWORK_INTERRUPTION
304,250,1,SO-P0250-R01,2.4e-14,607.96988789788,531865.693170706,264.84466628481,0.564378645132346,264.84466628481,343.12522161307,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
304,250,2,SO-P0250-R02,2.4e-14,607.96988789788,757493.162486961,378.31055832856,0.377747868999551,378.31055832856,229.659329569321,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
304,250,3,SO-P0250-R03,2.4e-14,573.057305730573,460352.91940142,228.841065924774,0.600666349357449,228.841065924774,344.216239805799,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
304,250,4,SO-P0250-R04,2.4e-14,607.96988789788,552586.498901256,273.845566374819,0.549573799910273,273.845566374819,334.124321523061,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
304,250,5,SO-P0250-R05,2.4e-14,582.876469465128,181952.869825805,88.0997190628154,0.848853532990173,88.0997190628154,68.7341461418869,31.4876576442606,True,True,True,False,ROAD_NETWORK_INTERRUPTION
308,251,1,SO-P0251-R01,8.33333333333333e-16,607.96988789788,63508.5259530544,29.4574912036658,0.951547779273217,29.4574912036658,24.5479093363882,3.6930226588414,True,True,True,False,ROAD_NETWORK_INTERRUPTION
308,251,2,SO-P0251-R02,8.33333333333333e-16,607.96988789788,190348.501380543,92.4637918337288,0.847913862718708,92.4637918337288,274.936584567548,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
308,251,3,SO-P0251-R03,8.33333333333333e-16,607.96988789788,182793.971540039,88.6602296593297,0.854170031404217,58.9149824073316,137.468292283774,1966.20917646171,True,True,True,False,ROAD_NETWORK_INTERRUPTION
308,251,4,SO-P0251-R04,8.33333333333333e-16,607.96988789788,170353.521046129,83.2051386956877,0.86314266487214,52.6416277991435,468.046804680468,1977.97024916779,True,True,True,False,ROAD_NETWORK_INTERRUPTION
308,251,5,SO-P0251-R05,8.33333333333333e-16,607.96988789788,203600.860947122,98.1916373455527,0.838492597577389,98.1916373455527,24.5479093363882,33.5952443530662,True,True,True,False,ROAD_NETWORK_INTERRUPTION
309,252,1,SO-P0252-R01,8.16666666666667e-15,607.96988789788,294134.763362755,144.559910536508,0.762225213100045,144.559910536508,139.923083217413,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
309,252,2,SO-P0252-R02,8.16666666666667e-15,607.96988789788,323935.827657463,160.394675831219,0.736179901301032,124.103319422851,240.02400240024,1975.23612415424,True,True,True,False,ROAD_NETWORK_INTERRUPTION
309,252,3,SO-P0252-R03,8.16666666666667e-15,562.147123803289,599596.73233509,299.226740855904,0.467707423580786,195.565011046559,366.58211275673,1979.43682684003,True,True,True,False,ROAD_NETWORK_INTERRUPTION
309,252,4,SO-P0252-R04,8.16666666666667e-15,581.7854512724,299635.896630288,148.105719662875,0.745428973277074,148.105719662875,94.9185827673676,17.1543763078362,True,True,True,False,ROAD_NETWORK_INTERRUPTION
309,252,5,SO-P0252-R05,8.16666666666667e-15,576.875869405122,199916.360881583,98.1916373455527,0.829787234042553,98.1916373455527,113.738646591932,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
310,253,1,SO-P0253-R01,1e-15,576.875869405122,229751.984544317,112.920382947386,0.804255319148936,112.920382947386,0.0,0.304782517225867,True,False,True,False,ROAD_NETWORK_INTERRUPTION
310,253,2,SO-P0253-R02,1e-15,607.96988789788,242264.766114657,119.193737555574,0.803947958725886,58.9149824073316,44.1862368054987,1978.55070727571,True,True,True,False,ROAD_NETWORK_INTERRUPTION
310,253,3,SO-P0253-R03,1e-15,607.96988789788,261738.499078199,129.285655838311,0.787348586810229,129.285655838311,14.7287456018329,13.9239193340749,True,True,True,False,ROAD_NETWORK_INTERRUPTION
310,253,4,SO-P0253-R04,1e-15,607.96988789788,64107.7529801518,29.4574912036658,0.951547779273217,29.4574912036658,0.0,5.77867983449105,True,False,True,False,ROAD_NETWORK_INTERRUPTION
310,253,5,SO-P0253-R05,1e-15,591.604615006955,275669.098812626,135.846766494831,0.770375749193176,34.3670730709435,166.92578348744,1977.37892745181,True,True,True,False,ROAD_NETWORK_INTERRUPTION
311,254,1,SO-P0254-R01,1.9e-14,607.96988789788,311338.561901486,153.560810626517,0.747420367877972,153.560810626517,78.5533098764422,0.749872322629259,True,True,True,False,ROAD_NETWORK_INTERRUPTION
311,254,2,SO-P0254-R02,1.9e-14,607.96988789788,295019.120628824,145.378174181054,0.760879318079856,145.378174181054,35.4580912636718,13.9941977253992,True,True,True,False,ROAD_NETWORK_INTERRUPTION
311,254,3,SO-P0254-R03,1.9e-14,607.96988789788,589968.464831398,294.302157488476,0.515926424405563,294.302157488476,313.667730409405,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
311,254,4,SO-P0254-R04,1.9e-14,467.228541035922,177299.252178307,86.1904372255407,0.815528312901343,86.1904372255407,98.4643918937348,15.9738033510245,True,True,True,False,ROAD_NETWORK_INTERRUPTION
311,254,5,SO-P0254-R05,1.9e-14,607.96988789788,508284.87932856,252.858467664948,0.58409376401974,202.383874751111,405.586013146769,1972.04241219929,True,True,True,False,ROAD_NETWORK_INTERRUPTION
312,255,1,SO-P0255-R01,7.6e-13,597.605215066961,389911.303423586,191.74644737201,0.679141944317663,191.74644737201,223.385974961132,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
312,255,2,SO-P0255-R02,7.6e-13,607.96988789788,687319.494566782,342.852467064888,0.436069986541049,342.852467064888,151.37877424106,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
312,255,3,SO-P0255-R03,7.6e-13,587.786051332406,483058.269896165,240.296756948422,0.591183294663573,240.296756948422,59.4604915036958,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
312,255,4,SO-P0255-R04,7.6e-13,602.514796934239,539206.397468699,268.117720862995,0.555002263467632,268.117720862995,70.3706734309795,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
312,255,5,SO-P0255-R05,7.6e-13,607.96988789788,292442.546485209,142.923383247416,0.764917003140422,142.923383247416,167.744047131986,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
314,256,1,SO-P0256-R01,2e-15,542.508796334179,184957.581869896,90.00900090009,0.834087481146305,90.00900090009,8.18263644546273,0.122375854502181,True,True,True,False,ROAD_NETWORK_INTERRUPTION
314,256,2,SO-P0256-R02,2e-15,576.875869405122,444560.141429822,220.673430979461,0.617468085106383,212.748547582031,364.127321823091,1966.7483986738,True,True,True,False,ROAD_NETWORK_INTERRUPTION
314,256,3,SO-P0256-R03,2e-15,607.96988789788,164535.583812567,78.5533098764422,0.870794078061911,78.5533098764422,29.4574912036658,33.7436960335133,True,True,True,False,ROAD_NETWORK_INTERRUPTION
314,256,4,SO-P0256-R04,2e-15,576.875869405122,454782.476087747,224.476993153861,0.610874704491726,224.476993153861,49.0958186727764,35.7563405516096,True,True,True,False,ROAD_NETWORK_INTERRUPTION
314,256,5,SO-P0256-R05,2e-15,607.96988789788,337136.051591385,166.668030439407,0.725861372812921,63.8245642746093,544.145323623271,1979.28519124918,True,True,True,False,ROAD_NETWORK_INTERRUPTION
316,257,1,SO-P0257-R01,2.95488e-11,575.23934211603,512322.506542429,255.025502550255,0.556661925082978,255.025502550255,150.833265144696,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
316,257,2,SO-P0257-R02,2.95488e-11,602.514796934239,596407.822229199,297.302457518479,0.506564056133997,297.302457518479,196.383274691105,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
316,257,3,SO-P0257-R03,2.95488e-11,607.96988789788,634555.032205809,316.395275891225,0.479587258860475,316.395275891225,291.574612006655,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
316,257,4,SO-P0257-R04,2.95488e-11,607.96988789788,629109.279970453,313.667730409405,0.484073575594437,313.667730409405,114.556910236478,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
316,257,5,SO-P0257-R05,2.95488e-11,607.96988789788,652208.359231631,325.123421433052,0.465231045311799,308.212639445763,299.757248452118,1969.14336891305,True,True,True,False,ROAD_NETWORK_INTERRUPTION
317,258,1,SO-P0258-R01,6.24e-15,582.876469465128,17860.919372208,4.90958186727764,0.99157697707066,4.90958186727764,0.0,22.8820276136415,True,False,True,False,ROAD_NETWORK_INTERRUPTION
317,258,2,SO-P0258-R02,6.24e-15,527.780050732346,43880.8268583381,19.6383274691105,0.962790697674419,19.6383274691105,0.0,23.0648682662043,True,False,True,False,ROAD_NETWORK_INTERRUPTION
317,258,3,SO-P0258-R03,6.24e-15,591.604615006955,314863.750626806,154.636827319096,0.738614568925772,130.922183127404,342.852467064888,1954.44646715862,True,True,True,False,ROAD_NETWORK_INTERRUPTION
317,258,4,SO-P0258-R04,6.24e-15,576.875869405122,24557.7031925048,9.81916373455527,0.982978723404255,9.81916373455527,0.0,17.8443486833031,True,False,True,False,ROAD_NETWORK_INTERRUPTION
317,258,5,SO-P0258-R05,6.24e-15,547.418378201457,414339.729979314,206.217439925811,0.623290981564524,98.1916373455527,98.1916373455527,1980.83448815555,True,True,True,False,ROAD_NETWORK_INTERRUPTION
318,259,1,SO-P0259-R01,1.1856e-13,591.604615006955,153669.770009871,74.4619916537108,0.874135546334716,74.4619916537108,138.013801380138,15.4622007005395,True,True,True,False,ROAD_NETWORK_INTERRUPTION
318,259,2,SO-P0259-R02,1.1856e-13,607.96988789788,539956.440382233,268.390475411177,0.558546433378196,268.390475411177,339.579412486703,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
318,259,3,SO-P0259-R03,1.1856e-13,567.056705670567,346285.168813454,171.562610806535,0.697450697450698,171.562610806535,165.289256198347,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
318,259,4,SO-P0259-R04,1.1856e-13,602.514796934239,176866.639901628,85.0844175326629,0.858784517881393,37.0946185527644,233.205138695688,1961.10466778665,True,True,True,False,ROAD_NETWORK_INTERRUPTION
318,259,5,SO-P0259-R05,1.1856e-13,607.96988789788,391210.782838072,193.382974661102,0.681920143562135,193.382974661102,312.031203120312,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
319,260,1,SO-P0260-R01,2.4e-15,607.96988789788,142286.135921953,68.7341461418869,0.886944818304172,68.7341461418869,0.0,0.0445266220203529,True,False,True,False,ROAD_NETWORK_INTERRUPTION
319,260,2,SO-P0260-R02,2.4e-15,607.96988789788,365692.128969089,180.836265444726,0.702557200538358,180.836265444726,0.0,-0.0,True,False,False,False,ROAD_NETWORK_INTERRUPTION
319,260,3,SO-P0260-R03,2.4e-15,607.96988789788,440752.741801509,217.643127949159,0.642016599371915,29.4574912036658,578.512396694215,1951.99747316631,True,True,True,False,ROAD_NETWORK_INTERRUPTION
319,260,4,SO-P0260-R04,2.4e-15,591.604615006955,181407.068811387,88.3724736109975,0.850622406639004,88.3724736109975,240.569511496604,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
319,260,5,SO-P0260-R05,2.4e-15,503.232141395958,186996.142314609,91.6455281891825,0.817886178861789,91.6455281891825,0.0,2.49706163145339,True,False,True,False,ROAD_NETWORK_INTERRUPTION
320,261,1,SO-P0261-R01,1.71e-12,597.059705970597,453620.151766665,225.583012846739,0.62217679305619,187.382374601097,409.677331369501,1975.54170346741,True,True,True,False,ROAD_NETWORK_INTERRUPTION
320,261,2,SO-P0261-R02,1.71e-12,607.96988789788,148273.910494817,71.1889370755257,0.882907133243607,71.1889370755257,136.377274091045,1.13695908734889,True,True,True,False,ROAD_NETWORK_INTERRUPTION
320,261,3,SO-P0261-R03,1.71e-12,587.240542236042,542628.55455002,270.314758748602,0.539686483975848,178.381474511087,408.859067724954,1977.07499071455,True,True,True,False,ROAD_NETWORK_INTERRUPTION
320,261,4,SO-P0261-R04,1.71e-12,581.7854512724,635817.945311467,317.486294083954,0.454289732770745,317.486294083954,264.299157188446,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
320,261,5,SO-P0261-R05,1.71e-12,574.148323923301,460467.796200237,228.841065924774,0.601425178147268,228.841065924774,345.307257998527,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
321,262,1,SO-P0262-R01,1.824e-12,607.96988789788,490963.263712643,243.297056978425,0.599820547330641,243.297056978425,217.112620352944,24.2151501707068,True,True,True,False,ROAD_NETWORK_INTERRUPTION
321,262,2,SO-P0262-R02,1.824e-12,607.96988789788,569448.653446179,283.391975561192,0.533871691341408,283.391975561192,324.577912336688,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
321,262,3,SO-P0262-R03,1.824e-12,592.695633199683,437571.94033926,216.56711125658,0.634606534744593,216.56711125658,274.936584567548,33.7410795192666,True,True,True,False,ROAD_NETWORK_INTERRUPTION
321,262,4,SO-P0262-R04,1.824e-12,582.876469465128,403667.699158522,200.474592913837,0.656059897051942,200.474592913837,222.022202220222,-0.0,True,True,False,False,ROAD_NETWORK_INTERRUPTION
