unique_path_id,support_out_path_rank,consequence_replica_rank,consequence_replica_id,D_finite,D_nonnegative,C_domain_exact,D_persistent_nondecreasing,A_persistent_nonincreasing,C_nondecreasing_while_reachable,failed_line_persistent,closed_road_persistent,source_demand_zero,passed,formal_scenario_sha256
956,734,2,SO-P0734-R02,1,1,1,1,1,1,1,1,1,1,64915167cc182680c3506219d9bce18e0ae76272a0078f4497cc1bfa1218084c
956,734,3,SO-P0734-R03,1,1,1,1,1,1,1,1,1,1,d4269aaf5f42296224604cc530d2f9396503e1b5a72c2f355a9891cba6b94eb6
956,734,4,SO-P0734-R04,1,1,1,1,1,1,1,1,1,1,8ccd66077e0d93caac154fb51d13bfe182144a9da5eb65eecb80d68ef94a3d6f
956,734,5,SO-P0734-R05,1,1,1,1,1,1,1,1,1,1,596ad914ea9216cca576a7e0d75d41e6348988eb10e931228f14d51ebe2758d2
957,735,1,SO-P0735-R01,1,1,1,1,1,1,1,1,1,1,9edb7145a4e7696924a1393c514dd0f2687c25ceec430182afe010a7b1bd9aae
957,735,2,SO-P0735-R02,1,1,1,1,1,1,1,1,1,1,9167289cec954b9f24cc7428bf3e7e978b123ac4bf2b9c856272f2a6c744e697
957,735,3,SO-P0735-R03,1,1,1,1,1,1,1,1,1,1,bccf9a36cbd7ae204be6c5792fb4d4d48dc5721e181c0b7e98bf9fd7f0cbfe51
957,735,4,SO-P0735-R04,1,1,1,1,1,1,1,1,1,1,225ac7f80e83d5b273a0b58518f8e28a06b483ebf66c7ad16ec9bfaeca47c59a
957,735,5,SO-P0735-R05,1,1,1,1,1,1,1,1,1,1,3df10c51a4a550a022ec1b097883b57cc173c8eb646c7f426901d2936135903b
958,736,1,SO-P0736-R01,1,1,1,1,1,1,1,1,1,1,759478483927b6a702d3cf4e21cb46879abb26f8981c6812981bc56ed6ec7f7a
958,736,2,SO-P0736-R02,1,1,1,1,1,1,1,1,1,1,8d4e29ed0fad7dcedf8c1ac1b25d0521a04aa09fcf1177755c5ab2e650cecb8a
958,736,3,SO-P0736-R03,1,1,1,1,1,1,1,1,1,1,79d7fec48afe5cb875f2ac02e3728dc3bee69bc1a622701f34472ab447ebc4a5
958,736,4,SO-P0736-R04,1,1,1,1,1,1,1,1,1,1,500773ef361a71d29d04227be72d922cc751fb621cf390d432b552e5caa0f8a6
958,736,5,SO-P0736-R05,1,1,1,1,1,1,1,1,1,1,06024777df77ccf2ff14ee32b225f100c25b4670138688eee9ccd61f70d8ed94
959,737,1,SO-P0737-R01,1,1,1,1,1,1,1,1,1,1,fd192c17ef8b445e383d9e4ef8687b5d491939de16dae67f31d205da32e3f323
959,737,2,SO-P0737-R02,1,1,1,1,1,1,1,1,1,1,70e91c422ea3001e2c6a53303263702ec8276741bdf738ed1cc4ebe9b4ce32e7
959,737,3,SO-P0737-R03,1,1,1,1,1,1,1,1,1,1,003fb88fa54397be15cc466434d612805e432cb0b7e9bd0cf254e1fea1fd6b83
959,737,4,SO-P0737-R04,1,1,1,1,1,1,1,1,1,1,2b680813c43e81dd8885ac3beb3eaac7be3bda9bd3ca7f6646607d79fe3e6c0d
959,737,5,SO-P0737-R05,1,1,1,1,1,1,1,1,1,1,83e281b3b3cf17616c1324235498d02608c283ec8df26b49c97eb789ee943392
960,738,1,SO-P0738-R01,1,1,1,1,1,1,1,1,1,1,80775e3b507abcdb728bf8eb0f64b3610ffca8156af27afd90431abc66a6cd36
960,738,2,SO-P0738-R02,1,1,1,1,1,1,1,1,1,1,956014108bc73118b39e99d9ece379789c880ab9b8b1beec514920d34d07fc52
960,738,3,SO-P0738-R03,1,1,1,1,1,1,1,1,1,1,f4257eecf3b5431b7cb441562f205b4eb40996311e850d50fe93bdd06d57140a
960,738,4,SO-P0738-R04,1,1,1,1,1,1,1,1,1,1,a002104d11be4bc9629c353b55a7260d6c094498de17bf052b5976113fa7e81c
960,738,5,SO-P0738-R05,1,1,1,1,1,1,1,1,1,1,999872f174a8f8f7ac15a54ec867797f4a07a027fe434e4a8109bbdfb51f4824
961,739,1,SO-P0739-R01,1,1,1,1,1,1,1,1,1,1,16d09710986251e5aca7ba5796ad0a43ed0f034eccd3fe9af77b620ef3cf6f24
961,739,2,SO-P0739-R02,1,1,1,1,1,1,1,1,1,1,abd9403c8b033b7205fd0ba367d800e8332652f67c8932e6d65dd1209c39ab76
961,739,3,SO-P0739-R03,1,1,1,1,1,1,1,1,1,1,20616dfb5187331aeef8c06db731133b68a31c128961f82234adcc7499647042
961,739,4,SO-P0739-R04,1,1,1,1,1,1,1,1,1,1,4f8be1caf1832c65965dd49bd83f33abcca74fdcf13fac7c3691e61f43b99e9c
961,739,5,SO-P0739-R05,1,1,1,1,1,1,1,1,1,1,af83b27d1959c991641f306852ca053f8c1f86f70362b9f14a967cc468f1c1ce
962,740,1,SO-P0740-R01,1,1,1,1,1,1,1,1,1,1,7abdc9e20fbe812ea11644113564d077a6651b27b7fde5ac5a04ff7601ffce6d
962,740,2,SO-P0740-R02,1,1,1,1,1,1,1,1,1,1,6ab466a12fe7d4a1806f425c6afb758457ee8f67c03ac95a69bee69930836dea
962,740,3,SO-P0740-R03,1,1,1,1,1,1,1,1,1,1,06d8901643331abea104cb47554b201cffbf4b1739f7b595b8abbf80c8fcb917
962,740,4,SO-P0740-R04,1,1,1,1,1,1,1,1,1,1,fc59db0d07fa3f7380d3f54dec0dd51c52fa2f883d1fc3d95be491f125404d0e
962,740,5,SO-P0740-R05,1,1,1,1,1,1,1,1,1,1,b7323f5fa519727ba777a39734d92671fde5be7297b55a4f9e0594dce139a269
963,741,1,SO-P0741-R01,1,1,1,1,1,1,1,1,1,1,e4345b0a43fba2e38c9c4760949573347c776ffc540987b3a92dae6d97e3d2fe
963,741,2,SO-P0741-R02,1,1,1,1,1,1,1,1,1,1,2890bdea1a90d7444003f8de4911ea45bfb85e8a9ff009278649801e42ae2acc
963,741,3,SO-P0741-R03,1,1,1,1,1,1,1,1,1,1,f9d1f987051c924c22ea56a641e7e7ae6d5c2475785030a80fd3ab7b21ed9b68
963,741,4,SO-P0741-R04,1,1,1,1,1,1,1,1,1,1,d779d103b248fe320df5cd8baf8fdc196b6e6a93bf55e4a0cd96f828beb53bc8
963,741,5,SO-P0741-R05,1,1,1,1,1,1,1,1,1,1,4aa00088c48ff35d25b11344b7b0f27e920fd65464b3353f3bd2ae376ca80903
964,742,1,SO-P0742-R01,1,1,1,1,1,1,1,1,1,1,b699f478e9260e0aa3317d03bb5b07d7e43e61f9e7d42149de9841efa590ab45
964,742,2,SO-P0742-R02,1,1,1,1,1,1,1,1,1,1,9c2728985fdeffe218ca56f3905e3ac488130f7cdfb0d4e758b6c52e15a1b8e2
964,742,3,SO-P0742-R03,1,1,1,1,1,1,1,1,1,1,893c9929360d058e911ec6b71ab4ca4aa067c550722d4ff414cf24fda33f621d
964,742,4,SO-P0742-R04,1,1,1,1,1,1,1,1,1,1,acb08a8775ec4451a36d0d90eb377471280381518e596eff829479ed754de172
964,742,5,SO-P0742-R05,1,1,1,1,1,1,1,1,1,1,64baab2e873deea26ab44833db64a2e8a5583fc43f7d194a1f8d87916c29d346
965,743,1,SO-P0743-R01,1,1,1,1,1,1,1,1,1,1,5d258e1632218ac1bd41e0e1ab728287f8ef2d1a0dd7296a93bb2ddf3952cddd
965,743,2,SO-P0743-R02,1,1,1,1,1,1,1,1,1,1,56cc284619fa477131b2f1dc74c7ca3ba11f432666c8836c114955344ddda12f
965,743,3,SO-P0743-R03,1,1,1,1,1,1,1,1,1,1,ebcd77fc032a156010ba6999400b1adab2dda83b4d6dca49039b9d50b84751cb
965,743,4,SO-P0743-R04,1,1,1,1,1,1,1,1,1,1,511b44585e645ae3cc1d6be863642b6a9dddfbafb165872e27938165f6a3b32b
965,743,5,SO-P0743-R05,1,1,1,1,1,1,1,1,1,1,d9628deeb9f329d67621467379166ccb139329a8d3212f95c257f4c2eede8b2f
966,744,1,SO-P0744-R01,1,1,1,1,1,1,1,1,1,1,84530dbe50badc0d5ffd4e5192d4857b90417cd48f54035464a54994cd49b274
966,744,2,SO-P0744-R02,1,1,1,1,1,1,1,1,1,1,0a4b36f679f0d76e9697dc984cd903c8a9361d390e29ffb67224fdb346b7a5d3
966,744,3,SO-P0744-R03,1,1,1,1,1,1,1,1,1,1,0f8f2bb474d99169d0f7222821ae4ee84eb6a46289564d1052bc9b08cda396a7
966,744,4,SO-P0744-R04,1,1,1,1,1,1,1,1,1,1,6f1c6e2aec089f20b87af8b5f837f298ef66b582502fdee1c0bb6ee75949baae
966,744,5,SO-P0744-R05,1,1,1,1,1,1,1,1,1,1,bcba6598c97f986810f5207225b8cba131a4c5ca4910e6f27d3f4c01b35cb03a
967,745,1,SO-P0745-R01,1,1,1,1,1,1,1,1,1,1,ec6381ef2e064342d75fb1268dcfd452c4d9abed65921998fac01bafc1f1cd9d
967,745,2,SO-P0745-R02,1,1,1,1,1,1,1,1,1,1,cfdaa10c6443998c411ce08af017543bf6ca5995139addfe250743192ebf5255
967,745,3,SO-P0745-R03,1,1,1,1,1,1,1,1,1,1,03e06b7bff61ee6af99ec5972c1b4c6a83d313b8314e77569c15695a9f3642bc
967,745,4,SO-P0745-R04,1,1,1,1,1,1,1,1,1,1,c443ba32ca7b949b8c5026c44bfe7ff5a97475677e306dc5ad45dac5059db545
967,745,5,SO-P0745-R05,1,1,1,1,1,1,1,1,1,1,2f67430cc6a78e5256ed4958a90a8c5a0d9f094b7fe0a4f78238896cd4845e78
968,746,1,SO-P0746-R01,1,1,1,1,1,1,1,1,1,1,228c835dfa20946b6ad499bdc2bdd804f194b4aaa310c88f7dff45002aa17d93
968,746,2,SO-P0746-R02,1,1,1,1,1,1,1,1,1,1,c11da8fce9267514301307853f3eff325fd2203d1152cc98d7b1e24d2605c6b6
968,746,3,SO-P0746-R03,1,1,1,1,1,1,1,1,1,1,82968832afbd8346a048df338c8ff276154ef7b684f4b2d2cef86aa153e45ace
968,746,4,SO-P0746-R04,1,1,1,1,1,1,1,1,1,1,070b466dfcb5cfc6684d6599799fe8f2b13c4b2b300719d08f1affca45860bb1
968,746,5,SO-P0746-R05,1,1,1,1,1,1,1,1,1,1,977147fb7b141d6b065e2cb2b94055855d34a18a032424b856bc6754f7c6c1bc
969,747,1,SO-P0747-R01,1,1,1,1,1,1,1,1,1,1,517b78e332502e9033bda11ccc97faf318ccda3279ace27a5a61a32d875a99e2
969,747,2,SO-P0747-R02,1,1,1,1,1,1,1,1,1,1,a57ab8144a8791fc7188b33a4e9500a973fd61f0b5f1fe656d82dfc32cb41306
969,747,3,SO-P0747-R03,1,1,1,1,1,1,1,1,1,1,ffea789a685fce93274671016830c8e4a74ca4db28a308a632830030fc0a8786
969,747,4,SO-P0747-R04,1,1,1,1,1,1,1,1,1,1,aa546bce5ea72c2074b08acb9c19636873757fb9d71aa24e4b129c577b6db59a
969,747,5,SO-P0747-R05,1,1,1,1,1,1,1,1,1,1,f29c77cb93b3681b2e6c282e602c4f0a75dc7a4daa82a819a4908013d4105f46
970,748,1,SO-P0748-R01,1,1,1,1,1,1,1,1,1,1,f64bb523aee4e35c13d251916dd0d37062bdc2e1513baf28381fd6fd47755343
970,748,2,SO-P0748-R02,1,1,1,1,1,1,1,1,1,1,895645c266de4a3402ff872235487ef3f24c46903048c81d8d19dd23611c7a00
970,748,3,SO-P0748-R03,1,1,1,1,1,1,1,1,1,1,9ac00130d53d61f3060a6efa7b10cd5c08ed4a2cd6803687b114102576dec9d0
970,748,4,SO-P0748-R04,1,1,1,1,1,1,1,1,1,1,6174bbc5bbf524177f7e1fa8b44646c5f1685e9fd3e3623c818ec1a5d8538638
970,748,5,SO-P0748-R05,1,1,1,1,1,1,1,1,1,1,08b3e86ac0cb46bdd04d760f9d945b6b6cf0d795229e5c374f45bf4eb1423cbd
971,749,1,SO-P0749-R01,1,1,1,1,1,1,1,1,1,1,e5fd84d9741ec7b60f09df4eb2ff642adfb49f31ff3ace04afc486669680fb58
971,749,2,SO-P0749-R02,1,1,1,1,1,1,1,1,1,1,655d2f0b8e42e5e85026b06c9dd7ecd99be1138d072757ce8b6ff36c5096b81b
971,749,3,SO-P0749-R03,1,1,1,1,1,1,1,1,1,1,9b9d8d5b889ef26ea3b3b6fd60debb602110aede2002eca6041d377d19e16532
971,749,4,SO-P0749-R04,1,1,1,1,1,1,1,1,1,1,23b20e98d284767856af0dc1030990bc379a237b95da6ffabbff08afb4109935
971,749,5,SO-P0749-R05,1,1,1,1,1,1,1,1,1,1,ab9219f8a7b0d375459b66f00f3bccfa4a2fc4320094c5f3f74044c30e107579
972,750,1,SO-P0750-R01,1,1,1,1,1,1,1,1,1,1,459f89b7b2de9e2c696867a906bb2bbd26603fa3929765b56e3b4d05f6f47902
972,750,2,SO-P0750-R02,1,1,1,1,1,1,1,1,1,1,bf7f8b17e3db300eac0f7efb9cd2c8df2ab0acdd39c95274561dab16308e5c98
972,750,3,SO-P0750-R03,1,1,1,1,1,1,1,1,1,1,1726c4041673d965942ccc1ab981b7ffbe164321ce7779fedd65da707c6520fd
972,750,4,SO-P0750-R04,1,1,1,1,1,1,1,1,1,1,449033a4f27e4be113b3ec6fa1ef89aed70a20ebd9381fa23dbb669a1fde4d89
972,750,5,SO-P0750-R05,1,1,1,1,1,1,1,1,1,1,a722462dcb2140089efd01d6c4e4fd92d5d35e071c1d4c5925cbfd7d27390f99
973,751,1,SO-P0751-R01,1,1,1,1,1,1,1,1,1,1,915b8b8d8bee768d21dd9db05916cdee0f88246c7114e4120006c99634cc918a
973,751,2,SO-P0751-R02,1,1,1,1,1,1,1,1,1,1,865dde55db884f4962ed63a92047b668479115354b9fceefeafc181b6e44ccd8
973,751,3,SO-P0751-R03,1,1,1,1,1,1,1,1,1,1,b89186a823ad7a753b2431e59b15358cb484b88746f4e753df2e64f48aee8142
973,751,4,SO-P0751-R04,1,1,1,1,1,1,1,1,1,1,9493d8a5a5cd304a598478d43cc4c750ca5663bf068dd40ef44d7af4b47b17b6
973,751,5,SO-P0751-R05,1,1,1,1,1,1,1,1,1,1,81c28516dd5c0fbcbc70c491ac538331190bf9b3edd027e50c754ef96669c149
976,752,1,SO-P0752-R01,1,1,1,1,1,1,1,1,1,1,7c3f6ec415caa4c385c5ca74a9c14599912a502182ef19273ff3baed4422c2bd
976,752,2,SO-P0752-R02,1,1,1,1,1,1,1,1,1,1,43f05dc0d3d75a79a5417f7ca6f6df0f5f1623d88b9481b5b88c92209988ff4c
976,752,3,SO-P0752-R03,1,1,1,1,1,1,1,1,1,1,93f37e434a5ffe028be2c94bd96282052f9c314e31493ce95326775b8e3ed0c3
976,752,4,SO-P0752-R04,1,1,1,1,1,1,1,1,1,1,8b808a729f5fc7d1439ea16365a21898e1c4c0d71f750fcbeb2bebc548e4f026
976,752,5,SO-P0752-R05,1,1,1,1,1,1,1,1,1,1,ebb6a760a7750b691eca3f72bb36259df9dfd7a525cd50d1ce8f509a7f5c21fe
977,753,1,SO-P0753-R01,1,1,1,1,1,1,1,1,1,1,69e346ababe46d5cac41222d8097c9c4638d07f5eb1ce6e597938cc9a72484e7
977,753,2,SO-P0753-R02,1,1,1,1,1,1,1,1,1,1,f8d8d40caa5562d27768768b04fac2156dd538f9e3c6b4528f73da6046412bf5
977,753,3,SO-P0753-R03,1,1,1,1,1,1,1,1,1,1,4057a7025efd8cb1a359dce28aa7208b3a2b4a75018bf6269b9893a84538d374
977,753,4,SO-P0753-R04,1,1,1,1,1,1,1,1,1,1,25874cbb41ae0056544750c69d04dd8cefdad332ef714dd3f9b09771bc77a527
977,753,5,SO-P0753-R05,1,1,1,1,1,1,1,1,1,1,f0aa26d0e026cfdb5f5cbcd3d0c2f450bf9c2535c89ceb15cbddac3f66e16008
979,754,1,SO-P0754-R01,1,1,1,1,1,1,1,1,1,1,86e1df83a8a25fc1f14e1465377cca82c28d470305d551ce136eeaa6ef17aa7f
979,754,2,SO-P0754-R02,1,1,1,1,1,1,1,1,1,1,91bd7398f5973ec7466fe405d9d6a9564c8d929822dd9c3d8c359dbcaaed2e15
979,754,3,SO-P0754-R03,1,1,1,1,1,1,1,1,1,1,b6d1467b9ce47c435c4e6ee2f6f635eb79088b867f23a5af29a76d0aab95e374
979,754,4,SO-P0754-R04,1,1,1,1,1,1,1,1,1,1,9ab748e83a2d9405918078cd2d92df51030985c7a9bd71b8f6fca75bb7e9542d
979,754,5,SO-P0754-R05,1,1,1,1,1,1,1,1,1,1,d43bde5d4013b0c220e36d51622f9f72b26fd7c9a46b2cf0320a9c38a3ab85fb
980,755,1,SO-P0755-R01,1,1,1,1,1,1,1,1,1,1,fea29636a4a9364afb6cf3fddcdf7690ea948710d5e39a60a84ca11e77e77b52
980,755,2,SO-P0755-R02,1,1,1,1,1,1,1,1,1,1,0c3e775e2ae87514596ed7a6872debd5c0a14c3fc52dca8eb85d4d1b6e3e3865
980,755,3,SO-P0755-R03,1,1,1,1,1,1,1,1,1,1,962d88b8edc6f42fcafd168118c4789421b2702e68696e3b7074ebbd59c16952
980,755,4,SO-P0755-R04,1,1,1,1,1,1,1,1,1,1,2383c1b862dcd5a9d3fae0c61850feb9aeaeb477b4690e678ae2e7acdf825fa9
980,755,5,SO-P0755-R05,1,1,1,1,1,1,1,1,1,1,5db82b4dd5bfe246d9e07f1f9ac590d44981a350a4c5ad73a0fbeb98fb226a0f
981,756,1,SO-P0756-R01,1,1,1,1,1,1,1,1,1,1,e6f86112f6f82330ee0158a35c76b764e4ef5c2507c0fbef35a50e95059f2b76
981,756,2,SO-P0756-R02,1,1,1,1,1,1,1,1,1,1,d270f6a3f4e8d4652a8741773c9118718eb150c4b6203cda6c764afa3ae90788
981,756,3,SO-P0756-R03,1,1,1,1,1,1,1,1,1,1,52e9e9406bcc6a0a146ba97dda015ceb31b52bfc6cd74e0d0fc9a55920f876cf
981,756,4,SO-P0756-R04,1,1,1,1,1,1,1,1,1,1,8c3ee673c51b19db8ad71644f95cd19183ed3d4b3b9c39a881e1ecf934d28891
981,756,5,SO-P0756-R05,1,1,1,1,1,1,1,1,1,1,c1f7726c2a0d5b52ac3e8636fbe8f81320e0ff13ed90df519d499923b296d6ed
982,757,1,SO-P0757-R01,1,1,1,1,1,1,1,1,1,1,3ff1bed10cc876fa845f1669ad58df7b6c68fd0635a4260d31f96d4ffebdb0fc
982,757,2,SO-P0757-R02,1,1,1,1,1,1,1,1,1,1,b1d7b66f9cf2324aa99e6507fc0dfa276c9b40512630e910c02b384eaba1d5a3
982,757,3,SO-P0757-R03,1,1,1,1,1,1,1,1,1,1,8ff79364a46a530e80d08109ebf4ae051d4fb0671f52866b06de9bcc3e5d776e
982,757,4,SO-P0757-R04,1,1,1,1,1,1,1,1,1,1,794da0431da85ad6039927a58c945efd98db8da552661dc1f3b8aca32bcf2020
982,757,5,SO-P0757-R05,1,1,1,1,1,1,1,1,1,1,1f9dc1fde7d6b07138afb2f2022d48cc51ab933f2f4ce670ccd1a6299455211e
984,758,1,SO-P0758-R01,1,1,1,1,1,1,1,1,1,1,a4e23802c06e36445ba21cbe4f644008024b091b87b4a79e87c640787aa93e15
984,758,2,SO-P0758-R02,1,1,1,1,1,1,1,1,1,1,990946a13b28117eb6a8b52b6f270e16bc779f1a5a49bce5c3b70c56adaf8ffc
984,758,3,SO-P0758-R03,1,1,1,1,1,1,1,1,1,1,dc92d26f9819d149574ecaffcc927e1d967ebd2779196fe6c0678ff053e87d77
984,758,4,SO-P0758-R04,1,1,1,1,1,1,1,1,1,1,99e0f9761db3ce96aea5bdbcab02aa1e21a09ea5cab58206a337762a1ca4091b
984,758,5,SO-P0758-R05,1,1,1,1,1,1,1,1,1,1,306a8f7451deb05f1d2900c91eda8fae223e8505dd9aa4ec05c220574ea85090
985,759,1,SO-P0759-R01,1,1,1,1,1,1,1,1,1,1,63333593392533118c2ab0f27e2402e55fdb216f3c0837f08ab2a8e31aaa70a8
985,759,2,SO-P0759-R02,1,1,1,1,1,1,1,1,1,1,2621397ca52e53fb2457c89d832df28df6ee7bcd3f6fb6f9284cd65078af8c8c
985,759,3,SO-P0759-R03,1,1,1,1,1,1,1,1,1,1,15000bf4158a6502f511a28c8c2fe2f15c638445c55398ee7c03a374c3f95e84
985,759,4,SO-P0759-R04,1,1,1,1,1,1,1,1,1,1,19ab89ad2e8b78456921a55af5bac535e3f795ebfa13cc2ee932e9f675fe8dc2
985,759,5,SO-P0759-R05,1,1,1,1,1,1,1,1,1,1,073ef55e54e02b4bce0bb089e9e8cd26d84d745058edfaa9ca41473116ae3b90
987,760,1,SO-P0760-R01,1,1,1,1,1,1,1,1,1,1,8be118adc26f17af5b7dc8b6bee870553d7c5c96c48067ae9a92adf620f219d5
987,760,2,SO-P0760-R02,1,1,1,1,1,1,1,1,1,1,228d8f29231ede495fd3be0d61956802739121eac3ea2c25db74eba6dd3c6516
987,760,3,SO-P0760-R03,1,1,1,1,1,1,1,1,1,1,56c05e32b99cb10416f4c2ac2821fcf580ed3257d0292b80263628dcf9ee834d
987,760,4,SO-P0760-R04,1,1,1,1,1,1,1,1,1,1,0b06c1ffb671972f6a7ea95658e9629cddd844e87a74bb5b6f91e346edec93bb
987,760,5,SO-P0760-R05,1,1,1,1,1,1,1,1,1,1,a8ea68054c9b28b64e87ad44ecc12d7f541223f01910f10bbf7c653b15f0262a
988,761,1,SO-P0761-R01,1,1,1,1,1,1,1,1,1,1,07c9d3e03750248f3d99590d5ea2c147ce12bd8f3e7636d7fb2de43da9854b11
988,761,2,SO-P0761-R02,1,1,1,1,1,1,1,1,1,1,54d89c2f96be6eddc92c132063857a1748f7dcc9cba4e82c2da7238503cf1ae7
988,761,3,SO-P0761-R03,1,1,1,1,1,1,1,1,1,1,557674e2409ddebc78aaa4c98e5ac3ca0c9355cd17a7d8fb073ca4d61c6410cb
988,761,4,SO-P0761-R04,1,1,1,1,1,1,1,1,1,1,1797eb4841660aeb4ab0d77bb7d23c0258a8b4484b958cbe6f43ecea95924336
988,761,5,SO-P0761-R05,1,1,1,1,1,1,1,1,1,1,3d7b1926df2054464c7edcc3bb540b9266343534bc37ee235ef6ff916d320dad
989,762,1,SO-P0762-R01,1,1,1,1,1,1,1,1,1,1,0e8956aaf00ad294eb74414539ad6b5e4d2fabe68ac03232a281750b7efbc3ff
989,762,2,SO-P0762-R02,1,1,1,1,1,1,1,1,1,1,087c0b9e25315ab2ee43527c83de34af03137f3167f27780d71a7289d6e8e647
989,762,3,SO-P0762-R03,1,1,1,1,1,1,1,1,1,1,4d0b157c6b2b00ca065a013c554ccfdb08e3a8b215c79cf6ca187357d781e3f5
989,762,4,SO-P0762-R04,1,1,1,1,1,1,1,1,1,1,48eee288d9dd4711156831d12c4e7918fd50068830ffadeff916d07a993dc764
989,762,5,SO-P0762-R05,1,1,1,1,1,1,1,1,1,1,d5c7c64dd83b46222e80e3e96049b29eaf8029e569ca21c68e5a866574aeca58
990,763,1,SO-P0763-R01,1,1,1,1,1,1,1,1,1,1,8f5eacb8a3b1a80391bdaf9b799c72cc1aea9e4855408489b5bf741ab33e7285
990,763,2,SO-P0763-R02,1,1,1,1,1,1,1,1,1,1,488ea15f490682b95c1fd48f698191ea1c886712026ff03800062e0dbcc7b1fc
990,763,3,SO-P0763-R03,1,1,1,1,1,1,1,1,1,1,6f2350b4a501e94728e64d6ea92ae7bd29e335d865526bed0d8c0d5f19a8ca02
990,763,4,SO-P0763-R04,1,1,1,1,1,1,1,1,1,1,6a7fbc8880bd5a9e6799ddbb8157876a5f2f2087441c0a6c32f73ba61fafd843
990,763,5,SO-P0763-R05,1,1,1,1,1,1,1,1,1,1,3562eae1630f473b640dcf70245cc7f997ab56342d836ed7ce8f8ba63f4d6238
992,764,1,SO-P0764-R01,1,1,1,1,1,1,1,1,1,1,425cd2fa2d5ba6cae75c90f352b13d12e5b476e77601e2387ca5e8b2b34588a6
992,764,2,SO-P0764-R02,1,1,1,1,1,1,1,1,1,1,8df687a1bfbf1f5907d72642c36b227856c3d9afcb07aea1806120cc0a203757
992,764,3,SO-P0764-R03,1,1,1,1,1,1,1,1,1,1,1ede2b193cd8c9047c23abdc5278a32b61b64cb3a473a15041480bd9c7ac7ba2
992,764,4,SO-P0764-R04,1,1,1,1,1,1,1,1,1,1,2005d6bc6e5da661e82daee0bfdd722387146bf702339728695ef828e131e806
992,764,5,SO-P0764-R05,1,1,1,1,1,1,1,1,1,1,b1a9ac630f815687d7a75f0fdbb30525b62b83387860008f4c389a83506c4bd5
993,765,1,SO-P0765-R01,1,1,1,1,1,1,1,1,1,1,71ec5272f238d3d307031fbcbb060711d2191eb4c92de530a9600dfe79049900
993,765,2,SO-P0765-R02,1,1,1,1,1,1,1,1,1,1,6e36642057fe735cd9a0afc81fc62b55cca19d0eb1ef8293a238b92263e06756
993,765,3,SO-P0765-R03,1,1,1,1,1,1,1,1,1,1,5e3307b5d62cb3a646b14e4dea9d1d6aeb30f01f86f4632c51c975bc5bbb466c
993,765,4,SO-P0765-R04,1,1,1,1,1,1,1,1,1,1,0c6b59ee8683212e0605a077c443d230c02869d975cebd20d9d53be70d5e8bd0
993,765,5,SO-P0765-R05,1,1,1,1,1,1,1,1,1,1,05e69bd9e8b75e4ecdbafcc9e7650a3db65b71e8f0e6fae8bdad6f1f409e2cc4
994,766,1,SO-P0766-R01,1,1,1,1,1,1,1,1,1,1,984f9385aecc59a0288df654baa1a7ce5865cf6831b7d6b193bab586105c2231
994,766,2,SO-P0766-R02,1,1,1,1,1,1,1,1,1,1,c5dcdd6624bf49d330d3035361091d4c4bfd46802e96e6909b834d34533a3a13
994,766,3,SO-P0766-R03,1,1,1,1,1,1,1,1,1,1,8597d1f4ceee2b8380b9a549d3db86210d06a8e3de704afb175a789a331ff269
994,766,4,SO-P0766-R04,1,1,1,1,1,1,1,1,1,1,959cb296e1f4a7a043b0ddaa0ef8e2ff36ecb825c0dd2c93bfbbfd349211b24b
994,766,5,SO-P0766-R05,1,1,1,1,1,1,1,1,1,1,06a065cd81423e29f3d62e1c467a7ace1d8ba1104b30c54449a831c7d1a2ae0d
995,767,1,SO-P0767-R01,1,1,1,1,1,1,1,1,1,1,446f818093caa45a0c9df55e2c06c7dd00ef09b045cd4d439c232b2b1a6b774c
995,767,2,SO-P0767-R02,1,1,1,1,1,1,1,1,1,1,1e2bc5d78a4f10998d67ea9ffea8ca102b6403ffb1e02a3639b3edbda910229e
995,767,3,SO-P0767-R03,1,1,1,1,1,1,1,1,1,1,9d8aa9708b6ef12892415a6238d16b8912a2f6283cd9570e6bb1aecad77894a0
995,767,4,SO-P0767-R04,1,1,1,1,1,1,1,1,1,1,f693eb57a2536227595b16700549736a07500319d509d9b71b9427ab574d4ebf
995,767,5,SO-P0767-R05,1,1,1,1,1,1,1,1,1,1,a4e0aa38ef3bd93eab44fe74d38b6b3a79c57d46a3c1f314deb058249cd82af3
999,768,1,SO-P0768-R01,1,1,1,1,1,1,1,1,1,1,30e4a3f357e452ced9fa200f293c4252d6c9d83bba2df23a59b408a2b6392fb8
999,768,2,SO-P0768-R02,1,1,1,1,1,1,1,1,1,1,98b99d41e17833d80c79f419fa8913aa0b22beb8d2390763fa04492ee1b5435e
999,768,3,SO-P0768-R03,1,1,1,1,1,1,1,1,1,1,d060d10415569fea5a36d4aa4c6b1abd6f822de283322fdf06511d5efdda1127
999,768,4,SO-P0768-R04,1,1,1,1,1,1,1,1,1,1,95de36030e5d1b005a8d89e4c1b8d9efaddcfc1f6a6b02324b443253c223025c
999,768,5,SO-P0768-R05,1,1,1,1,1,1,1,1,1,1,499a7486b828f61ce3b3985efec119269cb3928751f732e03f725437c6c00ff0
1000,769,1,SO-P0769-R01,1,1,1,1,1,1,1,1,1,1,a7de1fd27127b67b872083698d8e3755af6d1d12a2d89f5ee3604c51a82ede88
