path_id,positive_target,first_system_total_adequate_relative_hour,first_all_sites_adequate_relative_hour,stable_all_sites_adequate_relative_hour,stable_preparation_bin,terminal_only_flag
7545,False,-47,-47,-47,>24h,False
7546,False,-39,-39,-39,>24h,False
7547,True,-31,-31,-31,>24h,False
7549,False,-23,-23,-23,16-24h,False
7552,False,-39,-39,-39,>24h,False
7554,False,-39,-39,-39,>24h,False
7555,False,-31,-31,-31,>24h,False
7556,False,-47,-47,-47,>24h,False
7557,False,-47,-47,-47,>24h,False
7558,False,-39,-39,-39,>24h,False
7559,False,-39,-39,-39,>24h,False
7563,False,-31,-31,-31,>24h,False
7566,False,-31,-31,-31,>24h,False
7567,False,-31,-31,-31,>24h,False
7568,False,-39,-39,-39,>24h,False
7569,False,-31,-31,-31,>24h,False
7571,True,-30,-1,-1,0-4h,False
7572,False,-23,-23,-23,16-24h,False
7573,False,-47,-47,-47,>24h,False
7577,False,-31,-31,-31,>24h,False
7578,False,-31,-31,-31,>24h,False
7581,False,-23,-23,-23,16-24h,False
7582,False,-31,-31,-31,>24h,False
7585,False,-23,-23,-23,16-24h,False
7586,False,-39,-39,-39,>24h,False
7587,False,-31,-31,-31,>24h,False
7588,False,-39,-39,-39,>24h,False
7589,False,-31,-31,-31,>24h,False
7593,False,-31,-31,-31,>24h,False
7596,False,-15,-15,-15,8-16h,False
7597,True,-31,-29,-5,4-8h,False
7598,False,-31,-31,-31,>24h,False
7602,False,-23,-23,-23,16-24h,False
7604,True,-38,-12,-12,8-16h,False
7605,False,-23,-23,-23,16-24h,False
7611,True,-39,-39,-39,>24h,False
7615,False,-31,-31,-31,>24h,False
7617,False,-39,-39,-39,>24h,False
7622,True,-38,-37,-20,16-24h,False
7624,True,-23,-23,0,0-4h,True
7625,False,-39,-39,-39,>24h,False
7626,False,-39,-39,-39,>24h,False
7627,False,-23,-23,-23,16-24h,False
7628,False,-31,-31,-31,>24h,False
7629,False,-31,-31,-31,>24h,False
7632,False,-23,-23,-23,16-24h,False
7633,True,-14,-10,-10,8-16h,False
7635,False,-31,-31,-31,>24h,False
7636,False,-39,-39,-39,>24h,False
7638,False,-31,-31,-31,>24h,False
7639,False,-23,-23,-23,16-24h,False
7641,False,-31,-31,-31,>24h,False
7646,False,-31,-31,-31,>24h,False
7648,False,-31,-31,-31,>24h,False
7653,False,-23,-23,-23,16-24h,False
7654,False,-31,-31,-31,>24h,False
7655,False,-31,-31,-31,>24h,False
7656,False,-23,-23,-23,16-24h,False
7657,False,-23,-23,-23,16-24h,False
7658,False,-23,-23,-23,16-24h,False
7659,False,-23,-23,-23,16-24h,False
7660,False,-23,-23,-23,16-24h,False
7661,False,-31,-31,-31,>24h,False
7662,False,-39,-39,-39,>24h,False
7663,False,-47,-47,-47,>24h,False
7664,False,-47,-47,-47,>24h,False
7667,False,-31,-31,-31,>24h,False
7670,False,-39,-39,-39,>24h,False
7671,False,-23,-23,-23,16-24h,False
7672,False,-31,-31,-31,>24h,False
7673,False,-39,-39,-39,>24h,False
7675,False,-47,-47,-47,>24h,False
7676,False,-31,-31,-31,>24h,False
7677,False,-31,-31,-31,>24h,False
7678,True,-39,-39,-39,>24h,False
7679,False,-31,-31,-31,>24h,False
7680,False,-47,-47,-47,>24h,False
7681,False,-31,-31,-31,>24h,False
7683,False,-39,-39,-39,>24h,False
7684,False,-23,-23,-23,16-24h,False
7685,True,-10,-3,-3,0-4h,False
7688,False,-31,-31,-31,>24h,False
7690,False,-31,-31,-31,>24h,False
7691,False,-31,-31,-31,>24h,False
7692,False,-39,-39,-39,>24h,False
7693,False,-31,-31,-31,>24h,False
7694,False,-23,-23,-23,16-24h,False
7695,False,-31,-31,-31,>24h,False
7698,False,-31,-31,-31,>24h,False
7700,False,-39,-39,-39,>24h,False
7702,False,-31,-31,-31,>24h,False
7704,False,-23,-23,-23,16-24h,False
7706,False,-23,-23,-23,16-24h,False
7707,False,-39,-39,-39,>24h,False
7708,False,-39,-39,-39,>24h,False
7711,False,-23,-23,-23,16-24h,False
7712,True,-39,-37,-4,4-8h,False
7713,False,-31,-31,-31,>24h,False
7715,False,-23,-23,-23,16-24h,False
7716,False,-31,-31,-31,>24h,False
7720,False,-23,-23,-23,16-24h,False
7722,False,-23,-23,-23,16-24h,False
7723,False,-31,-31,-31,>24h,False
7724,False,-31,-31,-31,>24h,False
7725,False,-31,-31,-31,>24h,False
7727,False,-39,-39,-39,>24h,False
7728,False,-31,-31,-31,>24h,False
7729,False,-31,-31,-31,>24h,False
7730,False,-47,-47,-47,>24h,False
7731,False,-23,-23,-23,16-24h,False
7732,True,-38,-8,-3,0-4h,False
7733,False,-31,-31,-31,>24h,False
7735,True,-23,-23,-23,16-24h,False
7737,True,-31,-29,-6,4-8h,False
7738,False,-39,-39,-39,>24h,False
7740,True,-38,-37,-3,0-4h,False
7745,False,-23,-23,-23,16-24h,False
7746,True,-39,-29,-29,>24h,False
7748,False,-39,-39,-39,>24h,False
7752,False,-31,-31,-31,>24h,False
7753,False,-31,-31,-31,>24h,False
7754,True,-46,-45,-1,0-4h,False
7757,False,-31,-31,-31,>24h,False
7758,False,-23,-23,-23,16-24h,False
7759,False,-39,-39,-39,>24h,False
7760,False,-31,-31,-31,>24h,False
7762,False,-39,-39,-39,>24h,False
7763,False,-23,-23,-23,16-24h,False
7764,False,-31,-31,-31,>24h,False
7765,False,-31,-31,-31,>24h,False
7769,True,-46,-45,0,0-4h,True
7771,False,-23,-23,-23,16-24h,False
7773,False,-23,-23,-23,16-24h,False
7775,False,-31,-31,-31,>24h,False
7776,False,-39,-39,-39,>24h,False
7782,False,-31,-31,-31,>24h,False
7783,True,-31,-29,-4,4-8h,False
7784,False,-31,-31,-31,>24h,False
7787,False,-39,-39,-39,>24h,False
7788,False,-39,-39,-39,>24h,False
7790,False,-23,-23,-23,16-24h,False
7791,False,-39,-39,-39,>24h,False
7792,False,-31,-31,-31,>24h,False
7793,False,-31,-31,-31,>24h,False
7797,False,-31,-31,-31,>24h,False
7798,True,-39,-37,-5,4-8h,False
7799,True,-31,-31,-31,>24h,False
7801,False,-31,-31,-31,>24h,False
7803,False,-31,-31,-31,>24h,False
7806,False,-39,-39,-39,>24h,False
7809,False,-23,-23,-23,16-24h,False
7810,False,-31,-31,-31,>24h,False
7813,False,-23,-23,-23,16-24h,False
7817,False,-31,-31,-31,>24h,False
7818,False,-23,-23,-23,16-24h,False
7820,False,-39,-39,-39,>24h,False
7823,False,-39,-39,-39,>24h,False
7824,False,-31,-31,-31,>24h,False
7826,False,-23,-23,-23,16-24h,False
7827,False,-23,-23,-23,16-24h,False
7828,False,-39,-39,-39,>24h,False
7830,False,-31,-31,-31,>24h,False
7835,True,-38,-8,-8,8-16h,False
7839,False,-31,-31,-31,>24h,False
7840,False,-31,-31,-31,>24h,False
7842,True,-30,0,0,0-4h,True
7844,False,-31,-31,-31,>24h,False
7845,False,-23,-23,-23,16-24h,False
7848,False,-31,-31,-31,>24h,False
7849,False,-23,-23,-23,16-24h,False
7853,False,-39,-39,-39,>24h,False
7854,False,-31,-31,-31,>24h,False
7855,False,-15,-15,-15,8-16h,False
7860,False,-23,-23,-23,16-24h,False
7861,True,-39,-39,-39,>24h,False
7863,True,-38,-11,-11,8-16h,False
7865,False,-39,-39,-39,>24h,False
7871,False,-31,-31,-31,>24h,False
7872,False,-47,-47,-47,>24h,False
7873,False,-39,-39,-39,>24h,False
7874,False,-31,-31,-31,>24h,False
7875,False,-23,-23,-23,16-24h,False
7876,False,-31,-31,-31,>24h,False
7877,False,-31,-31,-31,>24h,False
7878,False,-39,-39,-39,>24h,False
7879,False,-47,-47,-47,>24h,False
7880,False,-39,-39,-39,>24h,False
7882,False,-39,-39,-39,>24h,False
7883,False,-39,-39,-39,>24h,False
7884,False,-23,-23,-23,16-24h,False
7885,False,-23,-23,-23,16-24h,False
7887,False,-31,-31,-31,>24h,False
7888,False,-39,-39,-39,>24h,False
7890,False,-39,-39,-39,>24h,False
7891,False,-23,-23,-23,16-24h,False
7892,True,-14,-12,-12,8-16h,False
7893,False,-23,-23,-23,16-24h,False
7897,False,-31,-31,-31,>24h,False
7899,False,-31,-31,-31,>24h,False
7900,False,-31,-31,-31,>24h,False
7901,False,-39,-39,-39,>24h,False
7904,False,-31,-31,-31,>24h,False
7905,False,-47,-47,-47,>24h,False
7907,False,-23,-23,-23,16-24h,False
7910,False,-39,-39,-39,>24h,False
7911,False,-39,-39,-39,>24h,False
7912,False,-39,-39,-39,>24h,False
7914,False,-39,-39,-39,>24h,False
7917,False,-31,-31,-31,>24h,False
7918,False,-23,-23,-23,16-24h,False
7920,False,-23,-23,-23,16-24h,False
7921,False,-39,-39,-39,>24h,False
7925,False,-39,-39,-39,>24h,False
7926,False,-31,-31,-31,>24h,False
7927,False,-23,-23,-23,16-24h,False
7928,False,-31,-31,-31,>24h,False
7929,False,-47,-47,-47,>24h,False
7930,False,-39,-39,-39,>24h,False
7931,True,-30,-29,-29,>24h,False
7932,True,-39,-39,-39,>24h,False
7933,False,-31,-31,-31,>24h,False
7934,False,-39,-39,-39,>24h,False
7936,False,-31,-31,-31,>24h,False
7937,False,-31,-31,-31,>24h,False
7939,False,-31,-31,-31,>24h,False
7942,False,-47,-47,-47,>24h,False
7944,False,-31,-31,-31,>24h,False
7945,False,-47,-47,-47,>24h,False
7946,True,-38,-37,-21,16-24h,False
7947,False,-31,-31,-31,>24h,False
7948,False,-31,-31,-31,>24h,False
7952,False,-23,-23,-23,16-24h,False
7953,False,-23,-23,-23,16-24h,False
7954,False,-23,-23,-23,16-24h,False
7956,False,-23,-23,-23,16-24h,False
7957,False,-23,-23,-23,16-24h,False
7960,False,-31,-31,-31,>24h,False
7961,False,-47,-47,-47,>24h,False
7962,True,-39,-39,-39,>24h,False
7963,False,-39,-39,-39,>24h,False
7965,False,-31,-31,-31,>24h,False
7967,False,-31,-31,-31,>24h,False
7968,False,-47,-47,-47,>24h,False
7969,False,-31,-31,-31,>24h,False
7971,False,-39,-39,-39,>24h,False
7972,False,-15,-15,-15,8-16h,False
7973,True,-31,-20,-20,16-24h,False
7974,True,-31,0,0,0-4h,True
7975,False,-31,-31,-31,>24h,False
7976,False,-31,-31,-31,>24h,False
7977,False,-39,-39,-39,>24h,False
7979,False,-23,-23,-23,16-24h,False
7981,False,-39,-39,-39,>24h,False
7984,False,-39,-39,-39,>24h,False
7987,False,-39,-39,-39,>24h,False
7988,False,-23,-23,-23,16-24h,False
7989,False,-31,-31,-31,>24h,False
7994,False,-39,-39,-39,>24h,False
7995,False,-23,-23,-23,16-24h,False
7998,False,-23,-23,-23,16-24h,False
7999,False,-39,-39,-39,>24h,False
8001,False,-39,-39,-39,>24h,False
8002,False,-31,-31,-31,>24h,False
8005,False,-39,-39,-39,>24h,False
8008,True,-47,-14,-14,8-16h,False
8010,False,-31,-31,-31,>24h,False
8011,False,-23,-23,-23,16-24h,False
8012,False,-31,-31,-31,>24h,False
8013,False,-39,-39,-39,>24h,False
8014,False,-23,-23,-23,16-24h,False
8018,True,-31,-29,-29,>24h,False
8019,False,-23,-23,-23,16-24h,False
8020,False,-39,-39,-39,>24h,False
8021,False,-31,-31,-31,>24h,False
8024,False,-23,-23,-23,16-24h,False
8029,True,-30,-19,-19,16-24h,False
8032,False,-23,-23,-23,16-24h,False
8034,False,-31,-31,-31,>24h,False
8035,False,-23,-23,-23,16-24h,False
8036,False,-31,-31,-31,>24h,False
8040,False,-23,-23,-23,16-24h,False
8042,False,-47,-47,-47,>24h,False
8044,False,-39,-39,-39,>24h,False
8045,False,-23,-23,-23,16-24h,False
8046,False,-23,-23,-23,16-24h,False
8047,False,-39,-39,-39,>24h,False
8050,False,-23,-23,-23,16-24h,False
8051,False,-31,-31,-31,>24h,False
8052,False,-23,-23,-23,16-24h,False
8054,True,-31,-6,-6,4-8h,False
8057,False,-39,-39,-39,>24h,False
8060,True,-46,-12,-12,8-16h,False
8062,False,-39,-39,-39,>24h,False
8064,False,-31,-31,-31,>24h,False
8066,False,-39,-39,-39,>24h,False
8068,True,-23,-21,-4,4-8h,False
8073,False,-31,-31,-31,>24h,False
8074,False,-31,-31,-31,>24h,False
8078,False,-23,-23,-23,16-24h,False
8082,False,-15,-15,-15,8-16h,False
8083,False,-23,-23,-23,16-24h,False
8084,False,-31,-31,-31,>24h,False
8087,False,-31,-31,-31,>24h,False
8088,False,-39,-39,-39,>24h,False
8089,False,-31,-31,-31,>24h,False
8090,False,-39,-39,-39,>24h,False
8091,False,-31,-31,-31,>24h,False
8092,False,-47,-47,-47,>24h,False
8093,True,-39,-39,-39,>24h,False
8095,False,-31,-31,-31,>24h,False
8096,False,-31,-31,-31,>24h,False
8097,True,-38,-2,-2,0-4h,False
8101,False,-39,-39,-39,>24h,False
8102,True,-13,-2,-2,0-4h,False
8105,False,-31,-31,-31,>24h,False
8106,False,-31,-31,-31,>24h,False
8109,True,-14,-8,-4,4-8h,False
8110,False,-39,-39,-39,>24h,False
8112,False,-23,-23,-23,16-24h,False
8113,False,-39,-39,-39,>24h,False
8115,False,-39,-39,-39,>24h,False
8116,False,-39,-39,-39,>24h,False
8119,False,-23,-23,-23,16-24h,False
8121,False,-31,-31,-31,>24h,False
8123,False,-23,-23,-23,16-24h,False
8124,False,-47,-47,-47,>24h,False
8126,False,-39,-39,-39,>24h,False
8128,False,-31,-31,-31,>24h,False
8129,False,-39,-39,-39,>24h,False
8130,False,-31,-31,-31,>24h,False
8131,False,-47,-47,-47,>24h,False
8132,True,-39,-15,-5,4-8h,False
8133,False,-39,-39,-39,>24h,False
8134,False,-39,-39,-39,>24h,False
8139,True,-30,-29,0,0-4h,True
8144,False,-31,-31,-31,>24h,False
8145,False,-31,-31,-31,>24h,False
8147,False,-31,-31,-31,>24h,False
8148,False,-31,-31,-31,>24h,False
8149,False,-23,-23,-23,16-24h,False
8150,False,-47,-47,-47,>24h,False
8152,True,-31,-31,-31,>24h,False
8154,False,-39,-39,-39,>24h,False
8155,False,-31,-31,-31,>24h,False
8156,False,-39,-39,-39,>24h,False
8157,False,-23,-23,-23,16-24h,False
8162,False,-31,-31,-31,>24h,False
8165,False,-31,-31,-31,>24h,False
8166,False,-23,-23,-23,16-24h,False
8167,False,-31,-31,-31,>24h,False
8168,False,-23,-23,-23,16-24h,False
8169,False,-31,-31,-31,>24h,False
8170,False,-39,-39,-39,>24h,False
8174,False,-31,-31,-31,>24h,False
8175,False,-39,-39,-39,>24h,False
8180,False,-39,-39,-39,>24h,False
8181,False,-23,-23,-23,16-24h,False
8183,False,-31,-31,-31,>24h,False
8184,False,-39,-39,-39,>24h,False
8186,False,-23,-23,-23,16-24h,False
8187,True,-31,-31,-31,>24h,False
8189,True,-23,-23,-23,16-24h,False
8190,False,-47,-47,-47,>24h,False
8191,True,-22,-2,-2,0-4h,False
8192,False,-39,-39,-39,>24h,False
8195,True,-23,-23,-23,16-24h,False
8197,True,-39,-3,-3,0-4h,False
8198,False,-39,-39,-39,>24h,False
8201,False,-23,-23,-23,16-24h,False
8206,False,-31,-31,-31,>24h,False
8208,True,-30,-19,-19,16-24h,False
8209,False,-15,-15,-15,8-16h,False
8212,False,-31,-31,-31,>24h,False
8213,False,-23,-23,-23,16-24h,False
8216,False,-31,-31,-31,>24h,False
8217,False,-31,-31,-31,>24h,False
8219,False,-31,-31,-31,>24h,False
8222,True,-31,-29,-5,4-8h,False
8223,False,-23,-23,-23,16-24h,False
8224,False,-39,-39,-39,>24h,False
8225,False,-31,-31,-31,>24h,False
8226,False,-39,-39,-39,>24h,False
8227,False,-39,-39,-39,>24h,False
8229,False,-39,-39,-39,>24h,False
8230,False,-23,-23,-23,16-24h,False
8234,False,-39,-39,-39,>24h,False
8235,True,-19,-1,-1,0-4h,False
8239,False,-39,-39,-39,>24h,False
8240,False,-47,-47,-47,>24h,False
8242,False,-23,-23,-23,16-24h,False
8243,False,-39,-39,-39,>24h,False
8244,True,-38,-37,-11,8-16h,False
8247,False,-31,-31,-31,>24h,False
8248,False,-39,-39,-39,>24h,False
8249,False,-23,-23,-23,16-24h,False
8250,False,-23,-23,-23,16-24h,False
8251,False,-31,-31,-31,>24h,False
8255,False,-31,-31,-31,>24h,False
8256,False,-31,-31,-31,>24h,False
8258,False,-31,-31,-31,>24h,False
8259,False,-39,-39,-39,>24h,False
8264,False,-39,-39,-39,>24h,False
8265,False,-23,-23,-23,16-24h,False
8266,False,-39,-39,-39,>24h,False
8268,False,-47,-47,-47,>24h,False
8270,False,-31,-31,-31,>24h,False
8272,True,-30,-2,-2,0-4h,False
8273,False,-39,-39,-39,>24h,False
8276,False,-31,-31,-31,>24h,False
8277,False,-31,-31,-31,>24h,False
8278,False,-39,-39,-39,>24h,False
8279,False,-31,-31,-31,>24h,False
8284,False,-15,-15,-15,8-16h,False
8286,False,-39,-39,-39,>24h,False
8287,False,-23,-23,-23,16-24h,False
8289,False,-39,-39,-39,>24h,False
8290,False,-47,-47,-47,>24h,False
8292,False,-47,-47,-47,>24h,False
8293,False,-31,-31,-31,>24h,False
8294,False,-31,-31,-31,>24h,False
8295,False,-39,-39,-39,>24h,False
8296,True,-10,-3,-3,0-4h,False
8297,False,-23,-23,-23,16-24h,False
8298,False,-39,-39,-39,>24h,False
8299,False,-39,-39,-39,>24h,False
8300,False,-31,-31,-31,>24h,False
8301,False,-31,-31,-31,>24h,False
8302,False,-31,-31,-31,>24h,False
8303,False,-31,-31,-31,>24h,False
8305,False,-31,-31,-31,>24h,False
8312,False,-39,-39,-39,>24h,False
8313,False,-31,-31,-31,>24h,False
8314,False,-31,-31,-31,>24h,False
8315,False,-31,-31,-31,>24h,False
8318,False,-47,-47,-47,>24h,False
8319,False,-39,-39,-39,>24h,False
8320,False,-39,-39,-39,>24h,False
8321,False,-39,-39,-39,>24h,False
8322,False,-31,-31,-31,>24h,False
8323,False,-39,-39,-39,>24h,False
8325,False,-39,-39,-39,>24h,False
8326,False,-39,-39,-39,>24h,False
8329,False,-39,-39,-39,>24h,False
8331,False,-39,-39,-39,>24h,False
8335,False,-39,-39,-39,>24h,False
8336,False,-39,-39,-39,>24h,False
8338,False,-39,-39,-39,>24h,False
8339,False,-31,-31,-31,>24h,False
8340,False,-31,-31,-31,>24h,False
8341,False,-31,-31,-31,>24h,False
8342,False,-39,-39,-39,>24h,False
8343,False,-31,-31,-31,>24h,False
8346,False,-31,-31,-31,>24h,False
8349,True,-31,-31,-31,>24h,False
8350,False,-39,-39,-39,>24h,False
8351,False,-23,-23,-23,16-24h,False
8352,False,-23,-23,-23,16-24h,False
8354,False,-15,-15,-15,8-16h,False
8355,False,-31,-31,-31,>24h,False
8359,True,-12,-5,-5,4-8h,False
8361,False,-39,-39,-39,>24h,False
8362,False,-31,-31,-31,>24h,False
8363,False,-31,-31,-31,>24h,False
8366,False,-31,-31,-31,>24h,False
8367,True,-31,-20,-20,16-24h,False
8368,False,-31,-31,-31,>24h,False
8370,False,-39,-39,-39,>24h,False
8371,False,-39,-39,-39,>24h,False
8372,True,-47,-23,-12,8-16h,False
8375,False,-23,-23,-23,16-24h,False
8376,True,-38,-5,-5,4-8h,False
8377,False,-31,-31,-31,>24h,False
8378,False,-23,-23,-23,16-24h,False
8381,False,-23,-23,-23,16-24h,False
8383,False,-39,-39,-39,>24h,False
8386,False,-47,-47,-47,>24h,False
8390,False,-47,-47,-47,>24h,False
8393,False,-23,-23,-23,16-24h,False
8396,False,-23,-23,-23,16-24h,False
8398,False,-23,-23,-23,16-24h,False
8400,False,-39,-39,-39,>24h,False
8401,True,-38,-27,-27,>24h,False
8402,False,-23,-23,-23,16-24h,False
8403,False,-31,-31,-31,>24h,False
8404,False,-31,-31,-31,>24h,False
8405,False,-31,-31,-31,>24h,False
8407,False,-47,-47,-47,>24h,False
8410,False,-39,-39,-39,>24h,False
8412,False,-47,-47,-47,>24h,False
8414,False,-39,-39,-39,>24h,False
8415,False,-39,-39,-39,>24h,False
8416,False,-31,-31,-31,>24h,False
8417,True,-31,-31,-31,>24h,False
8419,False,-31,-31,-31,>24h,False
8426,False,-47,-47,-47,>24h,False
8429,True,-31,-31,-31,>24h,False
8436,False,-31,-31,-31,>24h,False
8437,False,-31,-31,-31,>24h,False
8438,True,-3,0,0,0-4h,True
8443,False,-31,-31,-31,>24h,False
8444,False,-39,-39,-39,>24h,False
8445,False,-31,-31,-31,>24h,False
8446,False,-23,-23,-23,16-24h,False
8447,False,-47,-47,-47,>24h,False
8452,False,-23,-23,-23,16-24h,False
8453,False,-39,-39,-39,>24h,False
8454,False,-31,-31,-31,>24h,False
8455,True,-31,-29,-6,4-8h,False
8457,False,-23,-23,-23,16-24h,False
8459,False,-31,-31,-31,>24h,False
8460,False,-39,-39,-39,>24h,False
8461,False,-31,-31,-31,>24h,False
8463,False,-31,-31,-31,>24h,False
8464,True,-30,-29,-29,>24h,False
8465,False,-31,-31,-31,>24h,False
8466,False,-23,-23,-23,16-24h,False
8471,False,-47,-47,-47,>24h,False
8472,False,-31,-31,-31,>24h,False
8473,False,-31,-31,-31,>24h,False
8474,False,-31,-31,-31,>24h,False
8478,False,-23,-23,-23,16-24h,False
8480,False,-39,-39,-39,>24h,False
8482,False,-39,-39,-39,>24h,False
8486,False,-39,-39,-39,>24h,False
8487,False,-31,-31,-31,>24h,False
8489,False,-31,-31,-31,>24h,False
8490,False,-23,-23,-23,16-24h,False
8493,False,-31,-31,-31,>24h,False
8494,False,-39,-39,-39,>24h,False
8497,False,-31,-31,-31,>24h,False
8498,False,-31,-31,-31,>24h,False
8499,False,-31,-31,-31,>24h,False
8500,False,-23,-23,-23,16-24h,False
8501,False,-31,-31,-31,>24h,False
8502,True,-46,-35,-20,16-24h,False
8503,False,-31,-31,-31,>24h,False
8504,False,-31,-31,-31,>24h,False
8507,True,-23,-12,-12,8-16h,False
8510,True,-47,-47,-47,>24h,False
8514,False,-31,-31,-31,>24h,False
8515,False,-39,-39,-39,>24h,False
8517,False,-39,-39,-39,>24h,False
8518,False,-39,-39,-39,>24h,False
8519,False,-31,-31,-31,>24h,False
8522,False,-23,-23,-23,16-24h,False
8523,False,-39,-39,-39,>24h,False
8524,False,-23,-23,-23,16-24h,False
8526,False,-39,-39,-39,>24h,False
8528,False,-15,-15,-15,8-16h,False
8529,False,-39,-39,-39,>24h,False
8530,False,-23,-23,-23,16-24h,False
8532,False,-31,-31,-31,>24h,False
8535,False,-31,-31,-31,>24h,False
8537,False,-39,-39,-39,>24h,False
8538,False,-39,-39,-39,>24h,False
8539,False,-31,-31,-31,>24h,False
8541,False,-47,-47,-47,>24h,False
8545,False,-39,-39,-39,>24h,False
8548,False,-39,-39,-39,>24h,False
8549,False,-31,-31,-31,>24h,False
8550,False,-23,-23,-23,16-24h,False
8551,False,-31,-31,-31,>24h,False
8553,False,-31,-31,-31,>24h,False
8557,False,-31,-31,-31,>24h,False
8559,False,-47,-47,-47,>24h,False
8561,False,-31,-31,-31,>24h,False
8563,False,-31,-31,-31,>24h,False
8564,False,-23,-23,-23,16-24h,False
8565,False,-23,-23,-23,16-24h,False
8567,False,-39,-39,-39,>24h,False
8568,False,-39,-39,-39,>24h,False
8569,False,-31,-31,-31,>24h,False
8570,False,-39,-39,-39,>24h,False
8571,False,-39,-39,-39,>24h,False
8574,False,-47,-47,-47,>24h,False
8575,False,-23,-23,-23,16-24h,False
8576,False,-23,-23,-23,16-24h,False
8577,False,-39,-39,-39,>24h,False
8581,False,-23,-23,-23,16-24h,False
8582,False,-31,-31,-31,>24h,False
8583,False,-31,-31,-31,>24h,False
8584,True,-39,-39,-39,>24h,False
8585,False,-39,-39,-39,>24h,False
8589,True,-31,-29,-3,0-4h,False
8594,False,-31,-31,-31,>24h,False
8595,False,-39,-39,-39,>24h,False
8597,False,-23,-23,-23,16-24h,False
8600,False,-39,-39,-39,>24h,False
8601,False,-31,-31,-31,>24h,False
8602,False,-39,-39,-39,>24h,False
8604,False,-31,-31,-31,>24h,False
8605,False,-39,-39,-39,>24h,False
8606,False,-23,-23,-23,16-24h,False
8608,False,-31,-31,-31,>24h,False
8610,True,-38,-27,-13,8-16h,False
8613,False,-39,-39,-39,>24h,False
8615,True,-39,-37,-7,4-8h,False
8618,False,-31,-31,-31,>24h,False
8621,False,-31,-31,-31,>24h,False
8622,False,-39,-39,-39,>24h,False
8623,True,-31,-31,-2,0-4h,False
8630,False,-15,-15,-15,8-16h,False
8632,False,-31,-31,-31,>24h,False
8634,False,-39,-39,-39,>24h,False
8636,False,-39,-39,-39,>24h,False
8638,False,-23,-23,-23,16-24h,False
8639,True,-31,-29,-2,0-4h,False
8642,False,-31,-31,-31,>24h,False
8643,True,-39,-39,-39,>24h,False
8645,True,-38,-37,-4,4-8h,False
8648,False,-39,-39,-39,>24h,False
8649,False,-31,-31,-31,>24h,False
8650,True,-38,-37,-6,4-8h,False
8653,False,-31,-31,-31,>24h,False
8654,False,-39,-39,-39,>24h,False
8655,False,-47,-47,-47,>24h,False
8658,False,-39,-39,-39,>24h,False
8659,False,-23,-23,-23,16-24h,False
8661,False,-31,-31,-31,>24h,False
8662,False,-39,-39,-39,>24h,False
8664,False,-31,-31,-31,>24h,False
8665,True,-19,-9,-6,4-8h,False
8667,False,-39,-39,-39,>24h,False
8668,False,-39,-39,-39,>24h,False
8677,False,-31,-31,-31,>24h,False
8678,False,-31,-31,-31,>24h,False
8680,False,-31,-31,-31,>24h,False
8681,True,-31,-10,-10,8-16h,False
8683,False,-47,-47,-47,>24h,False
8685,False,-23,-23,-23,16-24h,False
8686,True,-38,-27,-27,>24h,False
8687,False,-23,-23,-23,16-24h,False
8688,False,-31,-31,-31,>24h,False
8689,False,-39,-39,-39,>24h,False
8690,False,-23,-23,-23,16-24h,False
8693,False,-31,-31,-31,>24h,False
8694,True,-31,-31,-31,>24h,False
8695,False,-23,-23,-23,16-24h,False
8696,True,-39,-39,-39,>24h,False
8700,False,-39,-39,-39,>24h,False
8702,False,-31,-31,-31,>24h,False
8704,True,-39,-39,-39,>24h,False
8705,False,-31,-31,-31,>24h,False
8710,False,-39,-39,-39,>24h,False
8711,False,-31,-31,-31,>24h,False
8713,False,-31,-31,-31,>24h,False
8715,False,-23,-23,-23,16-24h,False
8719,False,-31,-31,-31,>24h,False
8720,False,-31,-31,-31,>24h,False
8722,False,-39,-39,-39,>24h,False
8726,False,-23,-23,-23,16-24h,False
8729,False,-39,-39,-39,>24h,False
8730,False,-31,-31,-31,>24h,False
8732,False,-23,-23,-23,16-24h,False
8733,False,-31,-31,-31,>24h,False
8734,False,-31,-31,-31,>24h,False
8735,False,-31,-31,-31,>24h,False
8736,False,-31,-31,-31,>24h,False
8738,True,-38,-8,-3,0-4h,False
8739,False,-39,-39,-39,>24h,False
8740,False,-23,-23,-23,16-24h,False
8742,False,-23,-23,-23,16-24h,False
8743,False,-31,-31,-31,>24h,False
8744,False,-39,-39,-39,>24h,False
8746,False,-23,-23,-23,16-24h,False
8748,True,-31,-29,-5,4-8h,False
8750,False,-39,-39,-39,>24h,False
8751,False,-31,-31,-31,>24h,False
8754,False,-31,-31,-31,>24h,False
8755,False,-31,-31,-31,>24h,False
8757,False,-23,-23,-23,16-24h,False
8758,False,-31,-31,-31,>24h,False
8760,False,-47,-47,-47,>24h,False
8761,False,-31,-31,-31,>24h,False
8765,False,-15,-15,-15,8-16h,False
8766,True,-23,-23,-23,16-24h,False
8768,True,-39,-39,-39,>24h,False
8769,False,-23,-23,-23,16-24h,False
8770,False,-31,-31,-31,>24h,False
8772,False,-23,-23,-23,16-24h,False
8773,False,-31,-31,-31,>24h,False
8779,False,-39,-39,-39,>24h,False
8780,True,-39,-39,-39,>24h,False
8782,False,-31,-31,-31,>24h,False
8784,False,-39,-39,-39,>24h,False
8785,False,-23,-23,-23,16-24h,False
