subset,candidate,window_start_relative_hour,path_id,stage,global_hour,relative_hour,profile_id,requested_increment_from_realized_kw,grid_hostable_increment_kw,grid_hosting_ratio,full_to_candidate_hostable,resulting_min_voltage_pu,voltage_margin_pu,critical_bus,critical_branch_id,critical_branch_from,critical_branch_to,max_true_s_mva,max_true_s_utilization,max_octagon_utilization,voltage_limited_flag,branch_limited_flag,substation_limited_flag,site3_plus30_hostable,site3_voltage_limited_flag,site3_max_additional_hosting_kw,site1_full_to_candidate_hostable,site1_voltage_limited_flag,site1_hosting_ratio,site2_full_to_candidate_hostable,site2_voltage_limited_flag,site2_hosting_ratio,site3_full_to_candidate_hostable,site3_hosting_ratio,site4_full_to_candidate_hostable,site4_voltage_limited_flag,site4_hosting_ratio
DIFFICULT4,ALL_125,-16,1155,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1349,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1608,5,39,-9,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1655,5,39,-9,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1801,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1954,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2165,5,39,-9,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2411,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2928,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,3273,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,3989,5,39,-9,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4080,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4202,5,39,-9,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4408,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4473,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,5102,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,5299,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,6446,5,39,-9,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,6978,5,39,-9,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,7243,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,7320,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,7701,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,7996,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,8055,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,8221,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,8399,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,8612,5,39,-1,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,8803,5,39,-9,841,962.5,962.5,1,YES,0.90834218967,0.00834218966972,18,1,1,2,4.45184773487,0.741974622478,0.765203739525,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,477,5,40,-8,884,962.5,962.5,1,YES,0.906770737978,0.00677073797764,18,1,1,2,4.48967858026,0.748279763376,0.770629578303,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1608,5,40,-8,884,962.5,962.5,1,YES,0.906770737978,0.00677073797764,18,1,1,2,4.48967858026,0.748279763376,0.770629578303,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2165,5,40,-8,884,962.5,962.5,1,YES,0.906770737978,0.00677073797764,18,1,1,2,4.48967858026,0.748279763376,0.770629578303,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4202,5,40,-8,884,962.5,962.5,1,YES,0.906770737978,0.00677073797764,18,1,1,2,4.48967858026,0.748279763376,0.770629578303,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,6446,5,40,-8,884,962.5,962.5,1,YES,0.906770737978,0.00677073797764,18,1,1,2,4.48967858026,0.748279763376,0.770629578303,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,6978,5,40,-8,884,962.5,962.5,1,YES,0.906770737978,0.00677073797764,18,1,1,2,4.48967858026,0.748279763376,0.770629578303,False,False,False,YES,False,150,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,11,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,55,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,61,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,152,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,201,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,222,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,230,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,459,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,462,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,467,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,488,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,634,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,643,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,766,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,783,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,801,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,806,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,838,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,869,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,870,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,904,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,965,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1057,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1117,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1155,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1278,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1349,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1624,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1666,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1671,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1801,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1820,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,1954,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2052,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2081,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2103,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2106,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2317,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2411,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2414,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2419,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2420,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2435,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2467,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2478,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2501,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2676,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2700,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2813,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2829,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2876,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2916,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2928,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,2950,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,3070,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,3247,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,3349,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,3381,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,3911,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4007,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4075,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4114,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4321,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4406,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4434,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4448,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4473,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4500,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4674,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4689,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4711,4,25,-7,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4787,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,4875,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
DIFFICULT4,ALL_125,-16,5054,4,25,-15,143,192.5,192.5,1,YES,0.906307965521,0.00630796552101,18,1,1,2,4.26990737353,0.711651228921,0.723590287697,False,False,False,YES,False,30,YES,False,1,YES,False,1,YES,1,YES,False,1
