group,path_id,real_hour_count,first_HTT_hour_gt0,first_meaningful_HTT_hour_ge1kg,first_meaningful_HTT_hour_ge5kg,peak_HTT_hour,peak_HTT_kg,last_HTT_hour,final16h_HTT_kg,final8h_HTT_kg,final4h_HTT_kg,cumulative_HTT_by_-24h_kg,checkpoint_-24h_available,cumulative_HTT_by_-16h_kg,checkpoint_-16h_available,cumulative_HTT_by_-8h_kg,checkpoint_-8h_available,cumulative_HTT_by_-4h_kg,checkpoint_-4h_available,cumulative_HTT_by_0h_kg,checkpoint_0h_available
surplus_gt100,7624,24,-16,-16,-16,-16,51.189007347,-1,150.457864914,54.8468387542,47.3878660772,0,True,0,True,95.6110261601,True,103.069998837,True,150.457864914,True
surplus_gt100,7633,40,-24,-24,-24,-9,37.8669616919,-5,54.0957113541,14.6632670413,0,0,True,36.6684241779,True,76.1008684907,True,90.764135532,True,90.764135532,True
surplus_gt100,7678,40,-8,-8,-8,-8,9.04037602797,-8,9.04037602797,9.04037602797,0,0,True,0,True,0,True,9.04037602797,True,9.04037602797,True
surplus_gt100,7685,32,-16,-16,-16,-16,16.1436523684,-3,24.6675707554,8.52391838701,4.47056375942,0,True,0,True,16.1436523684,True,20.197006996,True,24.6675707554,True
surplus_gt100,7712,40,-8,-8,-8,-8,24.674420824,-8,24.674420824,24.674420824,0,0,True,0,True,0,True,24.674420824,True,24.674420824,True
surplus_gt100,7732,40,-24,-24,-24,-24,39.7178207199,-8,39.7574753437,17.1188841957,0,0,True,41.9911180987,True,64.6297092466,True,81.7485934424,True,81.7485934424,True
surplus_gt100,7735,24,-8,-8,-8,-8,38.7220521547,-5,42.1189174234,42.1189174234,0,0,True,0,True,0,True,42.1189174234,True,42.1189174234,True
surplus_gt100,7740,40,-16,-16,-16,-16,26.1441251795,-1,44.2690570425,18.1249318631,2.13298979293,0,True,0,True,26.1441251795,True,42.1360672496,True,44.2690570425,True
surplus_gt100,7746,40,-16,-16,-16,-14,33.5283125115,-8,51.1226031957,11.5025353968,0,0,True,0,True,39.6200677989,True,51.1226031957,True,51.1226031957,True
surplus_gt100,7783,32,-8,-8,-8,-2,18.7688136145,-2,35.4399409658,35.4399409658,18.7688136145,0,True,0,True,0,True,16.6711273513,True,35.4399409658,True
surplus_gt100,7798,40,-16,-16,-16,-8,31.6022840482,-1,46.5556332523,33.8217561939,2.2194721457,0,True,0,True,12.7338770584,True,44.3361611066,True,46.5556332523,True
surplus_gt100,7835,40,-16,-16,-9,-1,20.3164138281,-1,43.8681229748,35.2056506096,20.3164138281,0,True,0,True,8.66247236513,True,23.5517091467,True,43.8681229748,True
surplus_gt100,7842,32,-16,-16,-16,-16,39.7178207199,-1,52.8571129609,10.8659948622,10.8659948622,0,True,0,True,41.9911180987,True,41.9911180987,True,52.8571129609,True
surplus_gt100,7863,40,-16,-16,-16,-8,31.6022840482,-1,46.5556332523,33.8217561939,2.2194721457,0,True,0,True,12.7338770584,True,44.3361611066,True,46.5556332523,True
surplus_gt100,7892,40,-16,-16,-16,-16,51.6840280711,-8,63.0670100488,11.3829819777,0,0,True,0,True,51.6840280711,True,63.0670100488,True,63.0670100488,True
surplus_gt100,7931,32,-16,-16,-16,-3,40.3643394697,-3,92.36905375,58.7104303324,40.3643394697,0,True,0,True,33.6586234176,True,52.0047142803,True,92.36905375,True
surplus_gt100,7932,40,-8,-8,-8,-8,32.8399252487,-8,32.8399252487,32.8399252487,0,0,True,0,True,0,True,32.8399252487,True,32.8399252487,True
surplus_gt100,7962,40,-16,-16,-16,-16,25.6343596322,-2,48.6815206751,23.0471610429,1.52473702287,0,True,0,True,25.6343596322,True,47.1567836522,True,48.6815206751,True
surplus_gt100,7973,32,-5,-5,-5,-5,34.3262962042,-5,34.3262962042,34.3262962042,0,0,True,0,True,0,True,34.3262962042,True,34.3262962042,True
surplus_gt100,7974,32,-8,-8,-8,-8,27.9033633657,-5,36.8105526189,36.8105526189,0,0,True,0,True,0,True,36.8105526189,True,36.8105526189,True
surplus_gt100,8008,48,-16,-16,-16,-1,21.0620032483,-1,45.0419756469,33.6633512237,21.0620032483,0,True,0,True,11.3786244231,True,23.9799723985,True,45.0419756469,True
surplus_gt100,8018,32,-16,-16,-16,-16,27.2647665939,-6,49.4317370098,22.1669704158,0,0,True,0,True,27.2647665939,True,49.4317370098,True,49.4317370098,True
surplus_gt100,8029,32,-16,-16,-16,-3,42.1639167564,-3,97.0973544938,60.1603335826,42.1639167564,0,True,0,True,36.9370209112,True,54.9334377374,True,97.0973544938,True
surplus_gt100,8054,32,-16,-9,-9,-9,28.9697577081,-7,55.2829993427,25.581386878,0,0,True,0,True,29.7016124647,True,55.2829993427,True,55.2829993427,True
surplus_gt100,8060,48,-8,-8,-8,-8,14.2112574816,-8,14.2112574816,14.2112574816,0,0,True,0,True,0,True,14.2112574816,True,14.2112574816,True
surplus_gt100,8068,24,-8,-8,-8,-8,13.8356783888,-8,13.8356783888,13.8356783888,0,0,True,0,True,0,True,13.8356783888,True,13.8356783888,True
surplus_gt100,8093,40,-17,-17,-16,-16,32.5501944787,-3,68.8319939776,28.710037715,13.8875654874,0,True,2.39203546461,True,42.5139917273,True,57.3364639549,True,71.2240294423,True
surplus_gt100,8097,40,-16,-16,-16,-16,20.3789418477,-1,53.7917709728,28.8978580485,9.23146978534,0,True,0,True,24.8939129243,True,44.5603011874,True,53.7917709728,True
surplus_gt100,8102,32,-16,-16,-16,-16,63.1505767924,-3,85.492146226,22.3415694336,10.7942663095,0,True,0,True,63.1505767924,True,74.6978799164,True,85.492146226,True
surplus_gt100,8109,40,-17,-17,-16,-16,33.6352365858,-1,60.8375376399,20.7155813772,16.6584815004,0,True,3.47707757168,True,43.5990338344,True,47.6561337111,True,64.3146152115,True
surplus_gt100,8132,40,-16,-16,-16,-11,42.6071759873,-4,94.3826760208,22.7302771296,14.7701090157,0,True,0,True,71.6523988912,True,79.6125670051,True,94.3826760208,True
surplus_gt100,8152,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
surplus_gt100,8187,32,-16,-16,-16,-8,36.97362789,-8,46.9937954603,36.97362789,0,0,True,0,True,10.0201675703,True,46.9937954603,True,46.9937954603,True
surplus_gt100,8189,24,-8,-8,-8,-8,43.3267606936,-1,71.1943562953,71.1943562953,27.8675956017,0,True,0,True,0,True,43.3267606936,True,71.1943562953,True
surplus_gt100,8195,24,-1,-1,-1,-1,23.073265734,-1,23.073265734,23.073265734,23.073265734,0,True,0,True,0,True,0,True,23.073265734,True
surplus_gt100,8197,40,-8,-8,-3,-3,9.09062073251,-3,11.0855969791,11.0855969791,9.09062073251,0,True,0,True,0,True,1.99497624654,True,11.0855969791,True
surplus_gt100,8208,32,-8,-8,-8,-8,43.5394475768,-1,52.4325414059,52.4325414059,8.89309382908,0,True,0,True,0,True,43.5394475768,True,52.4325414059,True
surplus_gt100,8235,48,-24,-24,-24,-24,22.2477984646,-1,42.1745075226,18.6468718615,8.02031007272,0,True,22.2477984646,True,45.7754341257,True,56.4019959145,True,64.4223059872,True
surplus_gt100,8244,40,-24,-24,-24,-24,21.8980539775,-12,13.7219304278,0,0,0,True,21.8980539775,True,35.6199844053,True,35.6199844053,True,35.6199844053,True
surplus_gt100,8349,32,-8,-8,-8,-8,25.7879996374,-8,25.7879996374,25.7879996374,0,0,True,0,True,0,True,25.7879996374,True,25.7879996374,True
surplus_gt100,8359,32,-16,-16,-16,-6,31.5006628914,-1,61.1361954529,35.000516857,3.4998539655,0,True,0,True,26.1356785959,True,57.6363414874,True,61.1361954529,True
surplus_gt100,8367,32,-16,-16,-16,-8,44.5058262953,-8,63.4297625867,44.5058262953,0,0,True,0,True,18.9239362913,True,63.4297625867,True,63.4297625867,True
surplus_gt100,8372,48,-24,-24,-24,-21,40.8332135247,-2,38.5818354293,27.1442603516,21.1370554744,0,True,73.5471478986,True,84.9847229763,True,90.9919278535,True,112.128983328,True
surplus_gt100,8376,40,-8,-8,-8,-8,18.911902208,-7,28.9669981413,28.9669981413,0,0,True,0,True,0,True,28.9669981413,True,28.9669981413,True
surplus_gt100,8401,40,-17,-17,-16,-16,47.5657738961,-11,53.7371391725,0,0,0,True,3.47707757168,True,57.2142167442,True,57.2142167442,True,57.2142167442,True
surplus_gt100,8417,32,-16,-16,-16,-16,21.0145914238,-8,30.2866152769,9.27202385311,0,0,True,0,True,21.0145914238,True,30.2866152769,True,30.2866152769,True
surplus_gt100,8429,32,-22,-22,-22,-22,40.7767589702,-8,47.7825763454,29.4305266868,0,0,True,44.658049714,True,63.0100993726,True,92.4406260594,True,92.4406260594,True
surplus_gt100,8464,32,-8,-8,-8,-8,10.1890568474,-8,10.1890568474,10.1890568474,0,0,True,0,True,0,True,10.1890568474,True,10.1890568474,True
surplus_gt100,8502,48,-24,-24,-24,-24,41.4941046754,-2,40.2977981327,40.2977981327,26.0819906536,0,True,41.4941046754,True,41.4941046754,True,55.7099121545,True,81.7919028081,True
surplus_gt100,8507,24,-1,,,-1,0.626768754987,-1,0.626768754987,0.626768754987,0.626768754987,0,True,0,True,0,True,0,True,0.626768754987,True
surplus_gt100,8510,48,-19,-19,-19,-19,28.7270593497,-4,20.7954429895,5.22159042199,4.66892426501,0,True,28.7270593497,True,44.3009119172,True,44.8535780742,True,49.5225023392,True
surplus_gt100,8584,40,-16,-16,-16,-16,25.6343596322,-8,47.3713066447,21.7369470125,0,0,True,0,True,25.6343596322,True,47.3713066447,True,47.3713066447,True
surplus_gt100,8589,32,-16,-8,-8,-8,23.1197718768,-5,32.7460434236,31.9810704103,0,0,True,0,True,0.764973013306,True,32.7460434236,True,32.7460434236,True
surplus_gt100,8610,40,-16,-16,-16,-16,34.6724588812,-1,60.5234592639,25.8510003826,13.59659777,0,True,0,True,34.6724588812,True,46.9268614938,True,60.5234592639,True
surplus_gt100,8615,40,-16,-16,-16,-16,21.3297697462,-6,29.7021712119,8.37240146565,0,0,True,0,True,21.3297697462,True,29.7021712119,True,29.7021712119,True
surplus_gt100,8623,32,-8,-8,-8,-8,20.3789418477,-7,24.8939129243,24.8939129243,0,0,True,0,True,0,True,24.8939129243,True,24.8939129243,True
surplus_gt100,8639,32,-8,-8,-8,-8,24.1975827974,-5,34.432436166,34.432436166,0,0,True,0,True,0,True,34.432436166,True,34.432436166,True
surplus_gt100,8643,40,-21,-21,-16,-16,28.2760403401,-1,56.8601862719,28.5841459318,28.5841459318,0,True,2.34950036567,True,30.6255407057,True,30.6255407057,True,59.2096866375,True
surplus_gt100,8645,40,-16,-16,-16,-16,25.0295115044,-2,49.2793746303,18.775105915,10.9715989649,0,True,0,True,30.5042687153,True,38.3077756654,True,49.2793746303,True
surplus_gt100,8665,40,-17,-16,-16,-16,32.8688300921,-1,60.9228316699,25.3144256511,18.6265764856,0,True,0.626768754987,True,36.2351747738,True,42.9230239393,True,61.5496004249,True
surplus_gt100,8681,32,-16,-16,-16,-16,22.333010511,-2,55.9595634437,8.98213241087,0.0259835773627,0,True,0,True,46.9774310328,True,55.9335798663,True,55.9595634437,True
surplus_gt100,8686,40,-8,-8,-8,-1,25.8510003826,-1,44.5868614938,44.5868614938,25.8510003826,0,True,0,True,0,True,18.7358611112,True,44.5868614938,True
surplus_gt100,8694,32,-8,-8,-8,-8,16.196957983,-7,20.6756040856,20.6756040856,0,0,True,0,True,0,True,20.6756040856,True,20.6756040856,True
surplus_gt100,8696,40,-24,-24,-24,-24,36.6684241779,-8,15.8744093602,11.8529317369,0,0,True,36.6684241779,True,40.6899018011,True,52.542833538,True,52.542833538,True
surplus_gt100,8704,40,-8,-8,-8,-8,25.5731818792,-7,40.1006251162,40.1006251162,0,0,True,0,True,0,True,40.1006251162,True,40.1006251162,True
surplus_gt100,8738,40,-24,-24,-24,-24,39.7178207199,-8,39.7574753437,17.1188841957,0,0,True,41.9911180987,True,64.6297092466,True,81.7485934424,True,81.7485934424,True
surplus_gt100,8766,24,-8,-8,-8,-8,40.2164759822,-1,41.959171567,41.959171567,1.74269558478,0,True,0,True,0,True,40.2164759822,True,41.959171567,True
surplus_gt100,8768,40,-8,-8,-8,-8,12.8568744167,-8,12.8568744167,12.8568744167,0,0,True,0,True,0,True,12.8568744167,True,12.8568744167,True
surplus_gt100,8792,40,-21,-21,-21,-21,17.2133804541,-15,1.03615603955,0,0,0,True,17.2133804541,True,18.2495364937,True,18.2495364937,True,18.2495364937,True
surplus_gt100,8799,40,-16,-16,-8,-5,35.6435822844,-5,63.9037933324,60.8925947791,0,0,True,0,True,3.01119855328,True,63.9037933324,True,63.9037933324,True
surplus_gt100,8827,40,-16,-16,-16,-16,25.7879996374,-1,33.763634127,7.97563448958,2.2165248998,0,True,0,True,25.7879996374,True,31.5471092272,True,33.763634127,True
surplus_gt100,8840,40,-8,-8,-8,-8,6.16830704128,-8,6.16830704128,6.16830704128,0,0,True,0,True,0,True,6.16830704128,True,6.16830704128,True
surplus_gt100,8874,40,-16,-16,-16,-16,55.7911284352,-8,70.6444573015,14.1205244182,0,0,True,0,True,56.5239328833,True,70.6444573015,True,70.6444573015,True
surplus_gt100,8974,40,-16,-16,-16,-8,41.7044079198,-8,72.2915398633,41.7044079198,0,0,True,0,True,30.5871319434,True,72.2915398633,True,72.2915398633,True
surplus_gt100,8984,40,-16,-16,-16,-8,18.3814155679,-8,39.6647826661,18.3814155679,0,0,True,0,True,21.2833670982,True,39.6647826661,True,39.6647826661,True
surplus_gt100,9043,32,-16,-16,-16,-8,44.5058262953,-8,63.4297625867,44.5058262953,0,0,True,0,True,18.9239362913,True,63.4297625867,True,63.4297625867,True
surplus_gt100,9080,32,-16,-16,-16,-16,36.8655511412,-8,54.0433840871,13.6627724334,0,0,True,0,True,40.3806116537,True,54.0433840871,True,54.0433840871,True
surplus_gt100,9088,24,-8,-8,-8,-8,20.2828788078,-8,20.2828788078,20.2828788078,0,0,True,0,True,0,True,20.2828788078,True,20.2828788078,True
surplus_gt100,9207,40,-16,-16,-8,-5,6.45599023548,-5,16.0592350619,12.7358868402,0,0,True,0,True,3.32334822173,True,16.0592350619,True,16.0592350619,True
surplus_gt100,9216,40,-18,-16,-16,-16,51.4047265729,-7,65.3824389247,13.9777123519,0,0,True,0.932635475523,True,52.3373620484,True,66.3150744003,True,66.3150744003,True
surplus_gt100,9218,40,-16,-16,-16,-16,18.585634184,-1,33.4378916679,14.8522574839,9.18461512251,0,True,0,True,18.585634184,True,24.2532765453,True,33.4378916679,True
surplus_gt100,9226,40,-24,-24,-24,-16,48.4459623132,-3,56.8261059832,8.38014367003,8.38014367003,0,True,29.9336966525,True,78.3796589657,True,78.3796589657,True,86.7598026358,True
surplus_gt100,9241,24,-12,-12,-12,-10,52.7188793046,-2,152.582100235,55.0398309162,14.2167435541,0,True,0,True,97.5422693185,True,138.365356681,True,152.582100235,True
surplus_gt100,9266,40,-24,-24,-24,-24,41.3344625162,-1,21.3284471382,14.9349431517,6.68140720809,0,True,41.9039295104,True,48.2974334969,True,56.5509694405,True,63.2323766486,True
surplus_gt100,9282,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
surplus_gt100,9295,40,-16,-16,-16,-16,52.3373620484,-2,84.3191898435,31.9818277951,21.9295479843,0,True,0,True,52.3373620484,True,62.3896418591,True,84.3191898435,True
surplus_gt100,9296,40,-16,-16,-16,-16,33.7166736354,-16,33.7166736354,0,0,0,True,0,True,33.7166736354,True,33.7166736354,True,33.7166736354,True
surplus_gt100,9300,48,-32,-32,-32,-32,36.6684241779,-6,4.66763053139,4.66763053139,0,36.6684241779,True,52.6739338043,True,52.6739338043,True,57.3415643356,True,57.3415643356,True
surplus_gt100,9325,32,,,,-32,0,,0,0,0,0,True,0,True,0,True,0,True,0,True
surplus_gt100,9355,48,-16,-16,-16,-8,20.4660259491,-2,39.6956097238,31.4847419411,11.018715992,0,True,0,True,8.21086778272,True,28.6768937318,True,39.6956097238,True
surplus_gt100,9357,32,-9,-5,-5,-5,33.5234893584,-5,34.1502581134,33.5234893584,0,0,True,0,True,0.626768754987,True,34.1502581134,True,34.1502581134,True
surplus_gt100,9359,32,-16,-16,-16,-16,41.3344625162,-8,65.644470007,23.7405404966,0,0,True,0,True,41.9039295104,True,65.644470007,True,65.644470007,True
surplus_gt100,9385,40,-24,-24,-16,-16,51.6840280711,-8,63.0670100488,11.3829819777,0,0,True,2.91324829607,True,54.5972763672,True,65.9802583449,True,65.9802583449,True
surplus_gt100,9387,48,-16,-16,-16,-8,26.8243522086,-8,35.6359731691,26.8243522086,0,0,True,0,True,8.81162096044,True,35.6359731691,True,35.6359731691,True
surplus_gt100,9400,24,-8,-8,-8,-8,16.1436523684,-8,16.1436523684,16.1436523684,0,0,True,0,True,0,True,16.1436523684,True,16.1436523684,True
surplus_gt100,9414,40,-18,-16,-16,-11,45.058758838,-8,103.85296097,27.1007832564,0,0,True,0.932635475523,True,77.684813189,True,104.785596445,True,104.785596445,True
surplus_gt100,9448,24,-5,-5,,-5,4.07807411909,-1,6.42283100051,6.42283100051,2.34475688143,0,True,0,True,0,True,4.07807411909,True,6.42283100051,True
surplus_gt100,9468,40,-21,-21,-21,-9,41.920997426,-8,64.1222787094,13.3947789944,0,0,True,17.2133804541,True,67.9408801691,True,81.3356591635,True,81.3356591635,True
surplus_gt100,9476,32,-8,-8,-8,-8,12.5871280719,-4,21.2833670982,21.2833670982,8.69623902627,0,True,0,True,0,True,12.5871280719,True,21.2833670982,True
surplus_gt100,9481,48,-8,-8,-8,-8,22.0471159014,-8,22.0471159014,22.0471159014,0,0,True,0,True,0,True,22.0471159014,True,22.0471159014,True
surplus_gt100,9512,32,-16,-16,-16,-8,24.223225694,-8,46.1212796715,24.223225694,0,0,True,0,True,21.8980539775,True,46.1212796715,True,46.1212796715,True
surplus_gt100,9534,40,-24,-24,-24,-24,21.8980539775,-1,30.6693472541,15.4597397178,15.4597397178,0,True,21.8980539775,True,37.1076615138,True,37.1076615138,True,52.5674012316,True
surplus_gt100,9536,40,-16,-16,-16,-8,49.1121923363,-8,68.6362154489,49.1121923363,0,0,True,0,True,19.5240231125,True,68.6362154489,True,68.6362154489,True
surplus_gt100,9565,48,-32,-32,-32,-32,36.6684241779,-3,66.7328108318,29.4553341849,21.452202403,36.6684241779,True,63.4780068642,True,100.755483511,True,108.758615293,True,130.210817696,True
surplus_gt100,9597,32,-8,-8,-8,-8,36.9474905241,-8,36.9474905241,36.9474905241,0,0,True,0,True,0,True,36.9474905241,True,36.9474905241,True
surplus_gt100,9598,24,-8,-8,-8,-8,20.5217820274,-2,38.6232435869,38.6232435869,18.1014615595,0,True,0,True,0,True,20.5217820274,True,38.6232435869,True
surplus_gt100,9606,40,-8,-8,-8,-8,30.1606215232,-8,30.1606215232,30.1606215232,0,0,True,0,True,0,True,30.1606215232,True,30.1606215232,True
surplus_gt100,9620,40,-17,-17,-17,-16,32.7480122773,-8,32.8002573846,0.052245107339,0,0,True,9.38143750247,True,42.1294497797,True,42.1816948871,True,42.1816948871,True
surplus_gt100,9646,32,-13,-13,-13,-13,17.2133804541,-13,17.2133804541,0,0,0,True,0,True,17.2133804541,True,17.2133804541,True,17.2133804541,True
surplus_gt100,9659,32,-16,-16,-16,-8,28.632812886,-8,46.4789439141,28.632812886,0,0,True,0,True,17.8461310281,True,46.4789439141,True,46.4789439141,True
surplus_gt100,9676,40,-17,-17,-16,-16,47.5657738961,-8,54.6545046562,0.917365483664,0,0,True,3.47707757168,True,57.2142167442,True,58.1315822279,True,58.1315822279,True
surplus_gt100,9683,32,-16,-16,-16,-16,16.1436523684,-3,24.6675707554,8.52391838701,4.47056375942,0,True,0,True,16.1436523684,True,20.197006996,True,24.6675707554,True
surplus_gt100,9695,32,-8,-8,-8,-8,14.6786284139,-5,19.6829654906,19.6829654906,0,0,True,0,True,0,True,19.6829654906,True,19.6829654906,True
surplus_gt100,9696,24,-6,-6,,-6,1.98881851304,-6,1.98881851304,1.98881851304,0,0,True,0,True,0,True,1.98881851304,True,1.98881851304,True
surplus_gt100,9699,32,-8,-8,-8,-8,12.16161425,-8,12.16161425,12.16161425,0,0,True,0,True,0,True,12.16161425,True,12.16161425,True
surplus_gt100,9710,32,-16,-16,-16,-8,54.9672354572,-8,88.6258588748,54.9672354572,0,0,True,0,True,33.6586234176,True,88.6258588748,True,88.6258588748,True
surplus_gt100,9713,40,-16,-16,-16,-16,50.2600616008,-16,50.2600616008,0,0,0,True,0,True,50.2600616008,True,50.2600616008,True,50.2600616008,True
surplus_gt100,9757,32,-16,-16,-16,-16,21.0145914238,-1,48.6416756979,27.6270842741,7.74037090186,0,True,0,True,21.0145914238,True,40.9013047961,True,48.6416756979,True
surplus_gt100,9779,32,-16,-16,-16,-16,26.1356785959,-16,26.1356785959,0,0,0,True,0,True,26.1356785959,True,26.1356785959,True,26.1356785959,True
surplus_gt100,9797,32,-16,-16,-16,-8,23.7339115585,-8,53.667608211,23.7339115585,0,0,True,0,True,29.9336966525,True,53.667608211,True,53.667608211,True
surplus_gt100,9804,40,-24,-24,-24,-12,37.8567856199,-1,57.4866752922,16.9368245878,10.7922940513,0,True,29.3141664871,True,69.8640171914,True,76.008547728,True,86.8008417793,True
surplus_gt100,9854,40,-8,-8,-8,-8,12.332874592,-8,12.332874592,12.332874592,0,0,True,0,True,0,True,12.332874592,True,12.332874592,True
surplus_gt100,9859,40,-8,-8,-8,-5,9.40228514464,-5,16.0592350619,16.0592350619,0,0,True,0,True,0,True,16.0592350619,True,16.0592350619,True
surplus_gt100,9871,48,-16,-16,-16,-16,8.75536101263,-1,17.9819906427,9.22662963009,6.09333204178,0,True,0,True,8.75536101263,True,11.8886586009,True,17.9819906427,True
surplus_gt100,9877,32,-16,-16,,-16,1.94289600433,-16,1.94289600433,0,0,0,True,0,True,1.94289600433,True,1.94289600433,True,1.94289600433,True
surplus_gt100,9898,40,-1,-1,-1,-1,22.5715079749,-1,22.5715079749,22.5715079749,22.5715079749,0,True,0,True,0,True,0,True,22.5715079749,True
surplus_gt100,9909,40,-8,-8,,-8,4.29723883048,-5,5.30293762905,5.30293762905,0,0,True,0,True,0,True,5.30293762905,True,5.30293762905,True
surplus_gt100,9920,24,-8,-8,,-8,3.74077957951,-8,3.74077957951,3.74077957951,0,0,True,0,True,0,True,3.74077957951,True,3.74077957951,True
surplus_gt100,9960,40,-8,-8,,-8,3.63527629087,-8,3.63527629087,3.63527629087,0,0,True,0,True,0,True,3.63527629087,True,3.63527629087,True
surplus_gt100,9986,40,-24,-24,-24,-24,21.8980539775,-8,23.0889627134,9.36703228565,0,0,True,21.8980539775,True,35.6199844053,True,44.9870166909,True,44.9870166909,True
surplus_gt100,9998,48,-24,-24,-24,-24,23.1239088452,-1,9.09437662794,4.71589399123,4.71589399123,0,True,24.8939129243,True,29.272395561,True,29.272395561,True,33.9882895522,True
surplus_gt200,27,40,-17,-17,-16,-16,33.6352365858,-1,60.8920668543,20.7701105916,5.94063306001,0,True,3.47707757168,True,43.5990338344,True,58.4285113659,True,64.3691444259,True
surplus_gt200,77,40,-24,-16,-16,-14,30.4557083111,-6,74.8952012868,36.3395044007,0,0,True,0.237286461309,True,38.7929833474,True,75.1324877481,True,75.1324877481,True
surplus_gt200,116,32,-16,-9,-9,-9,28.9697577081,-8,47.0929091133,17.3912966486,0,0,True,0,True,29.7016124647,True,47.0929091133,True,47.0929091133,True
surplus_gt200,135,24,-8,-8,-8,-8,18.9239362913,-8,18.9239362913,18.9239362913,0,0,True,0,True,0,True,18.9239362913,True,18.9239362913,True
surplus_gt200,193,40,-17,-17,-16,-16,65.6281851991,-8,78.8526923761,13.224507177,0,0,True,3.47707757168,True,69.1052627707,True,82.3297699477,True,82.3297699477,True
surplus_gt200,208,40,-8,-8,-8,-8,12.3557098724,-8,12.3557098724,12.3557098724,0,0,True,0,True,0,True,12.3557098724,True,12.3557098724,True
surplus_gt200,213,48,-8,-8,-8,-8,35.6359731691,-8,35.6359731691,35.6359731691,0,0,True,0,True,0,True,35.6359731691,True,35.6359731691,True
surplus_gt200,228,24,-8,-8,-8,-8,43.3267606936,-1,71.1943562953,71.1943562953,27.8675956017,0,True,0,True,0,True,43.3267606936,True,71.1943562953,True
surplus_gt200,240,40,-8,-8,-8,-8,12.8668184318,-8,12.8668184318,12.8668184318,0,0,True,0,True,0,True,12.8668184318,True,12.8668184318,True
surplus_gt200,242,40,-24,-24,-24,-24,37.0400749645,-6,33.720563839,21.4113575826,0,0,True,40.2091476915,True,52.5183539479,True,73.9297115305,True,73.9297115305,True
surplus_gt200,277,40,-16,-16,-16,-16,70.8704090649,-8,83.6647612702,12.7943522053,0,0,True,0,True,70.8704090649,True,83.6647612702,True,83.6647612702,True
surplus_gt200,390,40,-18,-16,-16,-14,32.595677036,-8,50.1899677202,11.5025353968,0,0,True,0.932635475523,True,39.6200677989,True,51.1226031957,True,51.1226031957,True
surplus_gt200,401,32,-5,-5,-5,-5,30.42025622,-5,30.42025622,30.42025622,0,0,True,0,True,0,True,30.42025622,True,30.42025622,True
surplus_gt200,426,32,-9,-9,-8,-6,33.0440546844,-1,48.423265849,44.9461882773,6.70571605205,0,True,0,True,3.47707757168,True,41.7175497969,True,48.423265849,True
surplus_gt200,558,40,-8,-8,-8,-2,13.0275005452,-2,25.2158909584,25.2158909584,13.0275005452,0,True,0,True,0,True,12.1883904132,True,25.2158909584,True
surplus_gt200,559,32,-22,-22,-22,-22,40.7767589702,-3,55.4467271551,37.1819778292,32.4132540394,0,True,46.0223787977,True,64.2871281236,True,69.0558519135,True,101.469105953,True
surplus_gt200,568,32,-13,-13,-8,-8,31.3062759114,-8,33.6557762771,31.3062759114,0,0,True,0,True,2.34950036567,True,33.6557762771,True,33.6557762771,True
surplus_gt200,569,40,-17,-17,-16,-16,26.9705438234,-1,64.7853092784,37.814765455,23.1730157734,0,True,3.47707757168,True,30.447621395,True,45.0893710767,True,68.2623868501,True
surplus_gt200,611,32,-9,-9,-7,-7,37.9413066824,-7,41.4183842541,37.9413066824,0,0,True,0,True,3.47707757168,True,41.4183842541,True,41.4183842541,True
surplus_gt200,641,32,-16,-16,-16,-16,21.8980539775,-7,40.8441058352,18.9460518577,0,0,True,0,True,21.8980539775,True,40.8441058352,True,40.8441058352,True
surplus_gt200,663,32,-8,-8,-8,-6,29.5669771127,-1,44.9461882773,44.9461882773,6.70571605205,0,True,0,True,0,True,38.2404722252,True,44.9461882773,True
surplus_gt200,700,40,-16,-16,-16,-16,43.1396076438,-8,53.7244531515,3.65494602491,0,0,True,0,True,50.0695071266,True,53.7244531515,True,53.7244531515,True
surplus_gt200,717,40,-16,-16,-16,-16,34.6724588812,-1,37.7414988402,3.06903995899,3.06903995899,0,True,0,True,34.6724588812,True,34.6724588812,True,37.7414988402,True
surplus_gt200,724,48,-24,-24,-19,-8,30.9848441048,-8,44.5585829018,30.9848441048,0,0,True,28.2198135817,True,41.7935523787,True,72.7783964835,True,72.7783964835,True
surplus_gt200,769,48,-32,-32,-32,-32,36.6684241779,-6,4.66763053139,4.66763053139,0,36.6684241779,True,52.6739338043,True,52.6739338043,True,57.3415643356,True,57.3415643356,True
surplus_gt200,802,40,-24,-24,-24,-8,32.9766523077,-1,65.5896585995,48.2158759739,4.97166099161,0,True,21.8980539775,True,39.271836603,True,82.5160515854,True,87.487712577,True
surplus_gt200,855,40,-8,-8,-8,-8,9.12762935805,-8,9.12762935805,9.12762935805,0,0,True,0,True,0,True,9.12762935805,True,9.12762935805,True
surplus_gt200,908,40,-16,-16,-16,-16,21.1394497305,-1,45.6522838351,24.5128341046,2.13919091201,0,True,0,True,21.1394497305,True,43.5130929231,True,45.6522838351,True
surplus_gt200,952,40,-16,-16,-16,-16,58.2793071767,-8,58.6061350151,0.326827838377,0,0,True,0,True,58.2793071767,True,58.6061350151,True,58.6061350151,True
