arm,penalty,path_id,stage,state_id,hurricane_a,hurricane_loc,hurricane_lf,beta,hour_in_stage,global_hour,site,electrical_bus,tariff_yuan_per_kwh,ordinary_demand_kg,ordinary_served_kg,ordinary_shortage_kg,H2_production_kg,P_EL_kW,pv_available_kw,pv_used_kw,root_grid_import,site_voltage_pu,begin_inventory_kg,inventory_before_HTT_kg,end_inventory_kg,HTT_in_kg,HTT_out_kg,begin_inventory_source,inventory_before_HTT_source,end_inventory_source,electrolyzer_capacity_binding,storage_capacity_binding,end_hour,relative_hour,case,final_target_kg,P_EL_utilization,min_voltage_pu,min_voltage_bus,max_line_loading_pct,total_HTT_kg
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,3,19,3,18,0.92,2.23002671723,2.23002671723,0,2.34,120,10.5576,10.5576,3938.77041,0.906439466082,29.2193152056,29.3292884884,29.3292884884,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-13,典型正目标达标,11.4556774055,1.14285714286,0.906439466082,18,0.735336844713,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,3,19,4,31,0.92,1.56440118199,1.56440118199,0,2.925,150,10.5576,10.5576,3938.77041,0.920679294707,39.3963906846,40.7569895026,40.7569895026,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-13,典型正目标达标,54.550939968,1,0.906439466082,18,0.735336844713,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,4,20,1,24,0.98,1.86188219364,1.86188219364,0,5.85,300,0,0,4328.71482251,0.969003652767,72.5147330774,76.5028508837,76.5028508837,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-12,典型正目标达标,63.824487644,1,0.9,18,0.812652816923,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,4,20,2,14,0.98,0.931677018634,0.931677018634,0,3.9,200,0,0,4328.71482251,0.906588580613,56.1031689945,59.0714919759,59.0714919759,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-12,典型正目标达标,13.0921787815,1.14285714286,0.9,18,0.812652816923,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,4,20,3,18,0.98,1.48668447815,1.48668447815,0,1.04743104391,53.7144125081,0,0,4328.71482251,0.9,29.3292884884,28.8900350542,28.8900350542,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-12,典型正目标达标,11.4556774055,0.511565833411,0.9,18,0.812652816923,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,4,20,4,31,0.98,0.938640709195,0.938640709195,0,2.925,150,0,0,4328.71482251,0.911594360744,40.7569895026,42.7433487934,42.7433487934,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-12,典型正目标达标,54.550939968,1,0.9,18,0.812652816923,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,5,21,1,24,0.95,1.39641164523,1.39641164523,0,5.85,300,0,0,4390.44078019,0.968458702953,76.5028508837,80.9564392385,80.9564392385,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-11,典型正目标达标,63.824487644,1,0.9,18,0.826067831563,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,5,21,2,14,0.95,0.621118012422,0.621118012422,0,3.9,200,0,0,4390.44078019,0.906067125066,59.0714919759,62.3503739635,62.3503739635,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-11,典型正目标达标,13.0921787815,1.14285714286,0.9,18,0.826067831563,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,5,21,3,18,0.95,0.991122985435,0.991122985435,0,0.496095213766,25.4407801931,0,0,4390.44078019,0.9,28.8900350542,28.3950072825,28.3950072825,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-11,典型正目标达标,11.4556774055,0.242293144697,0.9,18,0.826067831563,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,5,21,4,31,0.95,0.703980531896,0.703980531896,0,2.925,150,0,0,4390.44078019,0.909983024066,42.7433487934,44.9643682615,44.9643682615,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-11,典型正目标达标,54.550939968,1,0.9,18,0.826067831563,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,6,22,1,24,0.8,0.930941096818,0.930941096818,0,5.85,300,0,0,4328.71482251,0.969003652767,80.9564392385,85.8754981417,85.8754981417,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-10,典型正目标达标,63.824487644,1,0.9,18,0.812652816923,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,6,22,2,14,0.8,0.310559006211,0.310559006211,0,3.9,200,0,0,4328.71482251,0.906588580613,62.3503739635,65.9398149573,65.9398149573,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-10,典型正目标达标,13.0921787815,1.14285714286,0.9,18,0.812652816923,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,6,22,3,18,0.8,0.594673791261,0.594673791261,0,1.04743104391,53.7144125081,0,0,4328.71482251,0.9,28.3950072825,28.8477645352,28.8477645352,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-10,典型正目标达标,11.4556774055,0.511565833411,0.9,18,0.812652816923,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,6,22,4,31,0.8,0.469320354598,0.469320354598,0,2.925,150,0,0,4328.71482251,0.911594360744,44.9643682615,47.4200479069,47.4200479069,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-10,典型正目标达标,54.550939968,1,0.9,18,0.812652816923,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,7,23,1,24,0.55,0.465470548409,0.465470548409,0,5.85,300,0,0,4298.53723468,0.969269965164,85.8754981417,91.2600275933,91.2600275933,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-9,典型正目标达标,63.824487644,1,0.9,18,0.806099736823,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,7,23,2,14,0.55,0.310559006211,0.310559006211,0,3.9,200,0,0,4298.53723468,0.90684340913,65.9398149573,69.529255951,69.529255951,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-9,典型正目标达标,13.0921787815,1.14285714286,0.9,18,0.806099736823,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,7,23,3,18,0.55,0.396449194174,0.396449194174,0,1.31697705118,67.537284676,0,0,4298.53723468,0.9,28.8477645352,29.7682923922,29.7682923922,0,0,RECONSTRUCTED,DIRECT,DIRECT,0,0,32,-9,典型正目标达标,11.4556774055,0.64321223501,0.9,18,0.806099736823,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,7,23,4,31,0.55,0.260733530332,0.260733530332,0,2.925,150,0,0,4298.53723468,0.912381101436,47.4200479069,50.0843143766,50.0843143766,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-9,典型正目标达标,54.550939968,1,0.9,18,0.806099736823,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,8,24,1,24,0.35,0.465470548409,0.465470548409,0,5.85,300,0,0,4071.0004,0.97109643355,91.2600275933,96.6445570449,96.6445570449,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-8,典型正目标达标,63.824487644,1,0.902717507319,18,0.759197399637,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,8,24,2,14,0.35,0.621118012422,0.621118012422,0,3.9,200,0,0,4071.0004,0.910338880106,69.529255951,72.8081379386,72.8081379386,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-8,典型正目标达标,13.0921787815,1.14285714286,0.902717507319,18,0.759197399637,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,8,24,3,18,0.35,0.198224597087,0.198224597087,0,2.34,120,0,0,4071.0004,0.902717507319,29.7682923922,31.9100677951,31.9100677951,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-8,典型正目标达标,11.4556774055,1.14285714286,0.902717507319,18,0.759197399637,0
Arm-A,1000,3175,3,131,3,3,3,0.087619047619,8,24,4,31,0.35,0.260733530332,0.260733530332,0,2.925,150,0,0,4071.0004,0.917891034754,50.0843143766,52.7485808462,52.7485808462,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-8,典型正目标达标,54.550939968,1,0.902717507319,18,0.759197399637,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,1,25,1,24,0.3,0.930941096818,0.930941096818,0,5.85,300,0,0,3679.00103,0.973923125868,96.6445570449,101.563615948,101.563615948,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-7,典型正目标达标,63.824487644,1,0.912081659456,18,0.682695583127,18.5246012316
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,1,25,2,14,0.3,0.310559006211,0.310559006211,0,3.9,200,0,0,3679.00103,0.919057778867,72.8081379386,76.3975789324,57.8729777008,0,18.5246012316,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-7,典型正目标达标,13.0921787815,1.14285714286,0.912081659456,18,0.682695583127,18.5246012316
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,1,25,3,18,0.3,0.198224597087,0.198224597087,0,2.34,120,0,0,3679.00103,0.912081659456,31.9100677951,34.051843198,34.051843198,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-7,典型正目标达标,11.4556774055,1.14285714286,0.912081659456,18,0.682695583127,18.5246012316
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,1,25,4,31,0.3,0.521467060664,0.521467060664,0,2.925,150,0,0,3679.00103,0.926614378802,52.7485808462,55.1521137856,73.6767150172,18.5246012316,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-7,典型正目标达标,54.550939968,1,0.912081659456,18,0.682695583127,18.5246012316
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,2,26,1,24,0.3,0.465470548409,0.465470548409,0,5.85,300,0,0,3511.0013,0.975132057083,101.563615948,106.9481454,106.9481454,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-6,典型正目标达标,63.824487644,1,0.916065565424,18,0.649933578076,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,2,26,2,14,0.3,0.310559006211,0.310559006211,0,3.9,200,0,0,3511.0013,0.922769231255,57.8729777008,61.4624186946,61.4624186946,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-6,典型正目标达标,13.0921787815,1.14285714286,0.916065565424,18,0.649933578076,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,2,26,3,18,0.3,0.396449194174,0.396449194174,0,2.34,120,0,0,3511.0013,0.916065565424,34.051843198,35.9953940038,35.9953940038,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-6,典型正目标达标,11.4556774055,1.14285714286,0.916065565424,18,0.649933578076,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,2,26,4,31,0.3,0.260733530332,0.260733530332,0,2.925,150,0,0,3511.0013,0.93032791569,73.6767150172,76.3409814868,76.3409814868,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-6,典型正目标达标,54.550939968,1,0.916065565424,18,0.649933578076,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,3,27,1,24,0.3,0.465470548409,0.465470548409,0,5.85,300,0,0,3456.000725,0.97552751738,106.9481454,112.332674851,112.332674851,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-5,典型正目标达标,63.824487644,1,0.917366076845,18,0.639211583874,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,3,27,2,14,0.3,0.310559006211,0.310559006211,0,3.9,200,0,0,3456.000725,0.923981065441,61.4624186946,65.0518596884,65.0518596884,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-5,典型正目标达标,13.0921787815,1.14285714286,0.917366076845,18,0.639211583874,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,3,27,3,18,0.3,0.198224597087,0.198224597087,0,2.34,120,0,0,3456.000725,0.917366076845,35.9953940038,38.1371694067,38.1371694067,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-5,典型正目标达标,11.4556774055,1.14285714286,0.917366076845,18,0.639211583874,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,3,27,4,31,0.3,0.260733530332,0.260733530332,0,2.925,150,0,0,3456.000725,0.931540454986,76.3409814868,79.0052479565,79.0052479565,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-5,典型正目标达标,54.550939968,1,0.917366076845,18,0.639211583874,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,4,28,1,24,0.3,0.465470548409,0.465470548409,0,5.85,300,0,0,3400.000815,0.975929998368,112.332674851,117.717204303,117.717204303,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-4,典型正目标达标,63.824487644,1,0.918688326453,18,0.628296863943,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,4,28,2,14,0.3,0.621118012422,0.621118012422,0,3.9,200,0,0,3400.000815,0.925213287326,65.0518596884,68.330741676,68.330741676,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-4,典型正目标达标,13.0921787815,1.14285714286,0.918688326453,18,0.628296863943,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,4,28,3,18,0.3,0.198224597087,0.198224597087,0,2.34,120,0,0,3400.000815,0.918688326453,38.1371694067,40.2789448096,40.2789448096,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-4,典型正目标达标,11.4556774055,1.14285714286,0.918688326453,18,0.628296863943,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,4,28,4,31,0.3,0.260733530332,0.260733530332,0,2.925,150,0,0,3400.000815,0.932773406127,79.0052479565,81.6695144262,81.6695144262,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-4,典型正目标达标,54.550939968,1,0.918688326453,18,0.628296863943,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,5,29,1,24,0.32,0.930941096818,0.930941096818,0,5.85,300,0,0,3366.001135,0.976174278958,117.717204303,122.636263206,122.636263206,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-3,典型正目标达标,63.824487644,1,0.919490186928,18,0.621671195978,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,5,29,2,14,0.32,1.24223602484,1.24223602484,0,3.9,200,0,0,3366.001135,0.925960616192,68.330741676,70.9885056512,70.9885056512,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-3,典型正目标达标,13.0921787815,1.14285714286,0.919490186928,18,0.621671195978,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,5,29,3,18,0.32,0.198224597087,0.198224597087,0,2.34,120,0,0,3366.001135,0.919490186928,40.2789448096,42.4207202126,42.4207202126,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-3,典型正目标达标,11.4556774055,1.14285714286,0.919490186928,18,0.621671195978,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,5,29,4,31,0.32,0.521467060664,0.521467060664,0,2.925,150,0,0,3366.001135,0.933521183292,81.6695144262,84.0730473655,84.0730473655,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-3,典型正目标达标,54.550939968,1,0.919490186928,18,0.621671195978,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,6,30,1,24,0.36,1.86188219364,1.86188219364,0,5.85,300,0,0,3288.000995,0.976734462797,122.636263206,126.624381012,126.624381012,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-2,典型正目标达标,63.824487644,1,0.921327132775,18,0.606474197242,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,6,30,2,14,0.36,3.03105590062,3.03105590062,0,3.9,200,0,0,3288.000995,0.927672820852,70.9885056512,71.8574497505,71.8574497505,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-2,典型正目标达标,13.0921787815,1.14285714286,0.921327132775,18,0.606474197242,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,6,30,3,18,0.36,0.396449194174,0.396449194174,0,2.34,120,0,0,3288.000995,0.921327132775,42.4207202126,44.3642710184,44.3642710184,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-2,典型正目标达标,11.4556774055,1.14285714286,0.921327132775,18,0.606474197242,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,6,30,4,31,0.36,1.04293412133,1.04293412133,0,2.925,150,0,0,3288.000995,0.935234432099,84.0730473655,85.9551132442,85.9551132442,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-2,典型正目标达标,54.550939968,1,0.921327132775,18,0.606474197242,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,7,31,1,24,0.45,4.31956668923,4.31956668923,0,5.85,300,0,0,3232.001085,0.977136446646,126.624381012,128.154814323,145.716077112,17.561262789,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-1,典型正目标达标,63.824487644,1,0.922643705772,18,0.595566498652,17.561262789
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,7,31,2,14,0.45,3.78881987578,3.78881987578,0,3.9,200,0,0,3232.001085,0.928900145494,71.8574497505,71.9686298748,71.9686298748,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-1,典型正目标达标,13.0921787815,1.14285714286,0.922643705772,18,0.595566498652,17.561262789
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,7,31,3,18,0.45,0.792898388348,0.792898388348,0,2.34,120,0,0,3232.001085,0.922643705772,44.3642710184,45.91137263,28.350109841,0,17.561262789,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-1,典型正目标达标,11.4556774055,1.14285714286,0.922643705772,18,0.595566498652,17.561262789
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,7,31,4,31,0.45,2.08586824266,2.08586824266,0,2.925,150,0,0,3232.001085,0.936462519745,85.9551132442,86.7942450015,86.7942450015,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,-1,典型正目标达标,54.550939968,1,0.922643705772,18,0.595566498652,17.561262789
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,8,32,1,24,0.58,5.39945836154,5.39945836154,0,5.85,300,0,0,3400.000815,0.975929998368,145.716077112,146.166618751,146.166618751,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,0,典型正目标达标,63.824487644,1,0.918688326453,18,0.628296863943,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,8,32,2,14,0.58,3.03105590062,3.03105590062,0,3.9,200,0,0,3400.000815,0.925213287326,71.9686298748,72.8375739741,72.8375739741,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,0,典型正目标达标,13.0921787815,1.14285714286,0.918688326453,18,0.628296863943,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,8,32,3,18,0.58,1.5857967767,1.5857967767,0,2.34,120,0,0,3400.000815,0.918688326453,28.350109841,29.1043130643,29.1043130643,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,0,典型正目标达标,11.4556774055,1.14285714286,0.918688326453,18,0.628296863943,0
Arm-A,1000,3175,4,141,3,4,5,0.188571428571,8,32,4,31,0.58,2.60733530332,2.60733530332,0,2.925,150,0,0,3400.000815,0.932773406127,86.7942450015,87.1119096982,87.1119096982,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,32,0,典型正目标达标,54.550939968,1,0.918688326453,18,0.628296863943,0
Arm-A,1000,3909,1,81,2,4,1,0,1,1,1,24,0.3,0.930941096818,0.930941096818,0,5.85,300,0,0,3679.00103,0.973923125868,58.0445570449,62.9636159481,62.9636159481,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-39,最严重不足,168.56298044,1,0.912081659456,18,0.682695583127,0
Arm-A,1000,3909,1,81,2,4,1,0,1,1,2,14,0.3,0.310559006211,0.310559006211,0,3.9,200,0,0,3679.00103,0.919057778867,50.3081379386,53.8975789324,53.8975789324,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-39,最严重不足,132.558988567,1.14285714286,0.912081659456,18,0.682695583127,0
Arm-A,1000,3909,1,81,2,4,1,0,1,1,3,18,0.3,0.198224597087,0.198224597087,0,2.34,120,0,0,3679.00103,0.912081659456,25.2621334423,27.4039088452,27.4039088452,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-39,最严重不足,40.9131822127,1.14285714286,0.912081659456,18,0.682695583127,0
Arm-A,1000,3909,1,81,2,4,1,0,1,1,4,31,0.3,0.521467060664,0.521467060664,0,2.925,150,0,0,3679.00103,0.926614378802,33.0235808462,35.4271137856,35.4271137856,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-39,最严重不足,81.8263755451,1,0.912081659456,18,0.682695583127,0
Arm-A,1000,3909,1,81,2,4,1,0,2,2,1,24,0.3,0.465470548409,0.465470548409,0,5.85,300,0,0,3511.0013,0.975132057083,62.9636159481,68.3481453996,68.3481453996,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-38,最严重不足,168.56298044,1,0.916065565424,18,0.649933578076,0
Arm-A,1000,3909,1,81,2,4,1,0,2,2,2,14,0.3,0.310559006211,0.310559006211,0,3.9,200,0,0,3511.0013,0.922769231255,53.8975789324,57.4870199262,57.4870199262,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-38,最严重不足,132.558988567,1.14285714286,0.916065565424,18,0.649933578076,0
Arm-A,1000,3909,1,81,2,4,1,0,2,2,3,18,0.3,0.396449194174,0.396449194174,0,2.34,120,0,0,3511.0013,0.916065565424,27.4039088452,29.347459651,29.347459651,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-38,最严重不足,40.9131822127,1.14285714286,0.916065565424,18,0.649933578076,0
Arm-A,1000,3909,1,81,2,4,1,0,2,2,4,31,0.3,0.260733530332,0.260733530332,0,2.925,150,0,0,3511.0013,0.93032791569,35.4271137856,38.0913802552,38.0913802552,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-38,最严重不足,81.8263755451,1,0.916065565424,18,0.649933578076,0
Arm-A,1000,3909,1,81,2,4,1,0,3,3,1,24,0.3,0.465470548409,0.465470548409,0,5.85,300,0,0,3456.000725,0.97552751738,68.3481453996,73.7326748512,73.7326748512,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-37,最严重不足,168.56298044,1,0.917366076845,18,0.639211583874,0
Arm-A,1000,3909,1,81,2,4,1,0,3,3,2,14,0.3,0.310559006211,0.310559006211,0,3.9,200,0,0,3456.000725,0.923981065441,57.4870199262,61.07646092,61.07646092,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-37,最严重不足,132.558988567,1.14285714286,0.917366076845,18,0.639211583874,0
Arm-A,1000,3909,1,81,2,4,1,0,3,3,3,18,0.3,0.198224597087,0.198224597087,0,2.34,120,0,0,3456.000725,0.917366076845,29.347459651,31.489235054,31.489235054,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-37,最严重不足,40.9131822127,1.14285714286,0.917366076845,18,0.639211583874,0
Arm-A,1000,3909,1,81,2,4,1,0,3,3,4,31,0.3,0.260733530332,0.260733530332,0,2.925,150,0,0,3456.000725,0.931540454986,38.0913802552,40.7556467249,40.7556467249,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-37,最严重不足,81.8263755451,1,0.917366076845,18,0.639211583874,0
Arm-A,1000,3909,1,81,2,4,1,0,4,4,1,24,0.3,0.465470548409,0.465470548409,0,5.85,300,0,0,3400.000815,0.975929998368,73.7326748512,79.1172043028,79.1172043028,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-36,最严重不足,168.56298044,1,0.918688326453,18,0.628296863943,0
Arm-A,1000,3909,1,81,2,4,1,0,4,4,2,14,0.3,0.621118012422,0.621118012422,0,3.9,200,0,0,3400.000815,0.925213287326,61.07646092,64.3553429076,64.3553429076,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-36,最严重不足,132.558988567,1.14285714286,0.918688326453,18,0.628296863943,0
Arm-A,1000,3909,1,81,2,4,1,0,4,4,3,18,0.3,0.198224597087,0.198224597087,0,2.34,120,0,0,3400.000815,0.918688326453,31.489235054,33.6310104569,33.6310104569,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-36,最严重不足,40.9131822127,1.14285714286,0.918688326453,18,0.628296863943,0
Arm-A,1000,3909,1,81,2,4,1,0,4,4,4,31,0.3,0.260733530332,0.260733530332,0,2.925,150,0,0,3400.000815,0.932773406127,40.7556467249,43.4199131946,43.4199131946,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-36,最严重不足,81.8263755451,1,0.918688326453,18,0.628296863943,0
Arm-A,1000,3909,1,81,2,4,1,0,5,5,1,24,0.32,0.930941096818,0.930941096818,0,5.85,300,0,0,3366.001135,0.976174278958,79.1172043028,84.036263206,84.036263206,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-35,最严重不足,168.56298044,1,0.919490186928,18,0.621671195978,0
Arm-A,1000,3909,1,81,2,4,1,0,5,5,2,14,0.32,1.24223602484,1.24223602484,0,3.9,200,0,0,3366.001135,0.925960616192,64.3553429076,67.0131068827,67.0131068827,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-35,最严重不足,132.558988567,1.14285714286,0.919490186928,18,0.621671195978,0
Arm-A,1000,3909,1,81,2,4,1,0,5,5,3,18,0.32,0.198224597087,0.198224597087,0,2.34,120,0,0,3366.001135,0.919490186928,33.6310104569,35.7727858598,35.7727858598,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-35,最严重不足,40.9131822127,1.14285714286,0.919490186928,18,0.621671195978,0
Arm-A,1000,3909,1,81,2,4,1,0,5,5,4,31,0.32,0.521467060664,0.521467060664,0,2.925,150,0,0,3366.001135,0.933521183292,43.4199131946,45.8234461339,45.8234461339,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-35,最严重不足,81.8263755451,1,0.919490186928,18,0.621671195978,0
Arm-A,1000,3909,1,81,2,4,1,0,6,6,1,24,0.36,1.86188219364,1.86188219364,0,5.85,300,0,0,3288.000995,0.976734462797,84.036263206,88.0243810124,88.0243810124,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-34,最严重不足,168.56298044,1,0.921327132775,18,0.606474197242,0
Arm-A,1000,3909,1,81,2,4,1,0,6,6,2,14,0.36,3.03105590062,3.03105590062,0,3.9,200,0,0,3288.000995,0.927672820852,67.0131068827,67.8820509821,67.8820509821,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-34,最严重不足,132.558988567,1.14285714286,0.921327132775,18,0.606474197242,0
Arm-A,1000,3909,1,81,2,4,1,0,6,6,3,18,0.36,0.396449194174,0.396449194174,0,2.34,120,0,0,3288.000995,0.921327132775,35.7727858598,37.7163366656,37.7163366656,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-34,最严重不足,40.9131822127,1.14285714286,0.921327132775,18,0.606474197242,0
Arm-A,1000,3909,1,81,2,4,1,0,6,6,4,31,0.36,1.04293412133,1.04293412133,0,2.925,150,0,0,3288.000995,0.935234432099,45.8234461339,47.7055120126,47.7055120126,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-34,最严重不足,81.8263755451,1,0.921327132775,18,0.606474197242,0
Arm-A,1000,3909,1,81,2,4,1,0,7,7,1,24,0.45,4.31956668923,4.31956668923,0,5.85,300,0,0,3232.001085,0.977136446646,88.0243810124,89.5548143231,89.5548143231,0,0,RECONSTRUCTED,DIRECT,DIRECT,1,0,40,-33,最严重不足,168.56298044,1,0.922643705772,18,0.595566498652,0
