scenario_id,selection_path_id,resistance_repeat,random_seed,source_category,nominal_inclusion_status,empirical_weight,path_probability,stage_index,stage,a,loc,lfw,center_x,center_y,Vmax_mps,line_wind_mean_mps,line_wind_p95_mps,line_wind_max_mps,road_wind_mean_mps,road_wind_p95_mps,road_wind_max_mps,line_pFail_mean,line_pFail_p95,line_pFail_max,road_pClose_mean,road_pClose_p95,road_pClose_max,raw_failed_line_count,newly_failed_line_count,failed_line_count,raw_closed_road_count,newly_closed_road_count,closed_road_count,slow_road_count,outage_node_count,P_loss_total_kW,D_total_kg,reachable_pair_count,site_node_pair_count,reachable_pair_share,C_masked_mean_km,C_masked_max_km,C_reachable_mean_km,C_reachable_max_km,unreachable_pair_count,multi_line_failure,road_disconnection,slice_duration_h,D_unit,C_definition
317,16,17,20276734,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,2.1756976744186e-10,3,W3,6,-2,1,-101,-49.9999703885911,55.5,31.0036064919581,33.3588636703536,34.4243495781835,31.0522838349518,33.0815648220664,34.4243495781835,0.181952551985277,0.260793313081764,0.298592087152152,0.0283551460919903,0.0737899710406169,0.107624047113543,8,7,8,1,1,1,32,24,2655,144.83266508469,132,132,1,19.6498558646731,46.3545642924342,19.6498558646731,46.3545642924342,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
318,16,18,20276735,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,2.1756976744186e-10,1,W1,4,1,1,-50,-49.9999703885911,37.05,25.1260240755516,27.3449714360368,28.1330560588064,25.1759859079985,26.8261952273863,28.1330560588064,0.0149622750366998,0.0671718176621692,0.0907448878333603,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
318,16,18,20276735,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,2.1756976744186e-10,2,W2,5,-1,0,-84,-89.9999703885911,46.2,23.0967691389838,24.396127358949,24.8957400725018,23.1267423980964,24.0383049486698,24.8957400725018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
318,16,18,20276735,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,2.1756976744186e-10,3,W3,6,-2,1,-101,-49.9999703885911,55.5,31.0036064919581,33.3588636703536,34.4243495781835,31.0522838349518,33.0815648220664,34.4243495781835,0.181952551985277,0.260793313081764,0.298592087152152,0.0283551460919903,0.0737899710406169,0.107624047113543,4,4,4,0,0,0,33,27,3255,177.563210866541,132,132,1,19.5018113040211,41.4690937909198,19.5018113040211,41.4690937909198,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
319,16,19,20276736,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,2.1756976744186e-10,1,W1,4,1,1,-50,-49.9999703885911,37.05,25.1260240755516,27.3449714360368,28.1330560588064,25.1759859079985,26.8261952273863,28.1330560588064,0.0149622750366998,0.0671718176621692,0.0907448878333603,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
319,16,19,20276736,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,2.1756976744186e-10,2,W2,5,-1,0,-84,-89.9999703885911,46.2,23.0967691389838,24.396127358949,24.8957400725018,23.1267423980964,24.0383049486698,24.8957400725018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
319,16,19,20276736,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,2.1756976744186e-10,3,W3,6,-2,1,-101,-49.9999703885911,55.5,31.0036064919581,33.3588636703536,34.4243495781835,31.0522838349518,33.0815648220664,34.4243495781835,0.181952551985277,0.260793313081764,0.298592087152152,0.0283551460919903,0.0737899710406169,0.107624047113543,4,4,4,1,1,1,32,27,3255,177.563210866541,132,132,1,19.7633258756657,41.4690937909198,19.7633258756657,41.4690937909198,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
320,16,20,20276737,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,2.1756976744186e-10,1,W1,4,1,1,-50,-49.9999703885911,37.05,25.1260240755516,27.3449714360368,28.1330560588064,25.1759859079985,26.8261952273863,28.1330560588064,0.0149622750366998,0.0671718176621692,0.0907448878333603,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
320,16,20,20276737,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,2.1756976744186e-10,2,W2,5,-1,0,-84,-89.9999703885911,46.2,23.0967691389838,24.396127358949,24.8957400725018,23.1267423980964,24.0383049486698,24.8957400725018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
320,16,20,20276737,observed_candidate,included_in_main_empirical_distribution,6.66666666666667e-05,2.1756976744186e-10,3,W3,6,-2,1,-101,-49.9999703885911,55.5,31.0036064919581,33.3588636703536,34.4243495781835,31.0522838349518,33.0815648220664,34.4243495781835,0.181952551985277,0.260793313081764,0.298592087152152,0.0283551460919903,0.0737899710406169,0.107624047113543,5,5,5,2,2,2,31,32,3715,202.656629299294,128,132,0.96969696969697,18.6134481278345,35.8603090566302,19.1951183818293,35.8603090566302,4,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
321,17,1,20277718,unobserved_candidate,pending_after_B3,0,5.76e-16,1,W1,3,4,2,0,-9.99997038859109,28.55,25.3443026116973,28.4181071776069,28.4181071776069,25.2875019945951,28.3610645227863,28.4181071776069,0.0423328008696816,0.0993989302266587,0.0993989302266587,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
321,17,1,20277718,unobserved_candidate,pending_after_B3,0,5.76e-16,2,W2,5,1,1,-50,-49.9999703885911,46.2,31.3312364990684,34.0981830052605,35.0808958142201,31.3935370836581,33.4512879758501,35.0808958142201,0.193000888096696,0.286902316576976,0.322445607755691,0.0373206062837965,0.0830013954643094,0.124553007042649,9,9,9,3,3,3,32,22,2815,153.560810626517,124,132,0.939393939393939,18.1860102847737,35.9798526969588,19.3593012708881,35.9798526969588,8,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
321,17,1,20277718,unobserved_candidate,pending_after_B3,0,5.76e-16,3,W3,6,-2,3,-101,30.0000296114089,55.5,37.3723232038753,42.1339830892632,42.8919946985258,37.4605048292586,41.2361672998922,42.8919946985258,0.41315348178211,0.60805045405874,0.642201403637185,0.190298339189737,0.296402237890721,0.346957103344354,16,7,16,7,4,7,34,32,3715,202.656629299294,116,132,0.878787878787879,22.1549703600451,49.3417397414917,25.210828340741,49.3417397414917,16,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
322,17,2,20277719,unobserved_candidate,pending_after_B3,0,5.76e-16,1,W1,3,4,2,0,-9.99997038859109,28.55,25.3443026116973,28.4181071776069,28.4181071776069,25.2875019945951,28.3610645227863,28.4181071776069,0.0423328008696816,0.0993989302266587,0.0993989302266587,0,0,0,2,2,2,0,0,0,0,27,3255,177.563210866541,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
322,17,2,20277719,unobserved_candidate,pending_after_B3,0,5.76e-16,2,W2,5,1,1,-50,-49.9999703885911,46.2,31.3312364990684,34.0981830052605,35.0808958142201,31.3935370836581,33.4512879758501,35.0808958142201,0.193000888096696,0.286902316576976,0.322445607755691,0.0373206062837965,0.0830013954643094,0.124553007042649,7,5,7,1,1,1,34,28,3345,182.472792733819,132,132,1,19.9099504964238,41.6743622692611,19.9099504964238,41.6743622692611,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
322,17,2,20277719,unobserved_candidate,pending_after_B3,0,5.76e-16,3,W3,6,-2,3,-101,30.0000296114089,55.5,37.3723232038753,42.1339830892632,42.8919946985258,37.4605048292586,41.2361672998922,42.8919946985258,0.41315348178211,0.60805045405874,0.642201403637185,0.190298339189737,0.296402237890721,0.346957103344354,16,9,16,9,8,9,32,32,3715,202.656629299294,86,132,0.651515151515151,17.1635582693515,53.5594429011729,26.3440661808651,53.5594429011729,46,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
323,17,3,20277720,unobserved_candidate,pending_after_B3,0,5.76e-16,1,W1,3,4,2,0,-9.99997038859109,28.55,25.3443026116973,28.4181071776069,28.4181071776069,25.2875019945951,28.3610645227863,28.4181071776069,0.0423328008696816,0.0993989302266587,0.0993989302266587,0,0,0,1,1,1,0,0,0,0,5,740,40.3676731309494,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
323,17,3,20277720,unobserved_candidate,pending_after_B3,0,5.76e-16,2,W2,5,1,1,-50,-49.9999703885911,46.2,31.3312364990684,34.0981830052605,35.0808958142201,31.3935370836581,33.4512879758501,35.0808958142201,0.193000888096696,0.286902316576976,0.322445607755691,0.0373206062837965,0.0830013954643094,0.124553007042649,4,3,4,1,1,1,34,20,1975,107.738046531926,132,132,1,21.7219852904487,43.759378749682,21.7219852904487,43.759378749682,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
323,17,3,20277720,unobserved_candidate,pending_after_B3,0,5.76e-16,3,W3,6,-2,3,-101,30.0000296114089,55.5,37.3723232038753,42.1339830892632,42.8919946985258,37.4605048292586,41.2361672998922,42.8919946985258,0.41315348178211,0.60805045405874,0.642201403637185,0.190298339189737,0.296402237890721,0.346957103344354,14,10,14,8,7,8,33,30,3525,192.291956468374,124,132,0.939393939393939,27.4609502818777,70.0662801585378,29.2326244936118,70.0662801585378,8,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
324,17,4,20277721,unobserved_candidate,pending_after_B3,0,5.76e-16,1,W1,3,4,2,0,-9.99997038859109,28.55,25.3443026116973,28.4181071776069,28.4181071776069,25.2875019945951,28.3610645227863,28.4181071776069,0.0423328008696816,0.0993989302266587,0.0993989302266587,0,0,0,1,1,1,0,0,0,0,2,840,45.8227640945913,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
324,17,4,20277721,unobserved_candidate,pending_after_B3,0,5.76e-16,2,W2,5,1,1,-50,-49.9999703885911,46.2,31.3312364990684,34.0981830052605,35.0808958142201,31.3935370836581,33.4512879758501,35.0808958142201,0.193000888096696,0.286902316576976,0.322445607755691,0.0373206062837965,0.0830013954643094,0.124553007042649,6,5,6,2,2,2,33,15,2105,114.82966478466,132,132,1,20.9412442436589,51.7973920076504,20.9412442436589,51.7973920076504,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
324,17,4,20277721,unobserved_candidate,pending_after_B3,0,5.76e-16,3,W3,6,-2,3,-101,30.0000296114089,55.5,37.3723232038753,42.1339830892632,42.8919946985258,37.4605048292586,41.2361672998922,42.8919946985258,0.41315348178211,0.60805045405874,0.642201403637185,0.190298339189737,0.296402237890721,0.346957103344354,14,8,14,4,2,4,37,32,3715,202.656629299294,128,132,0.96969696969697,22.6138727907454,53.727031296807,23.3205563154562,53.727031296807,4,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
325,17,5,20277722,unobserved_candidate,pending_after_B3,0,5.76e-16,1,W1,3,4,2,0,-9.99997038859109,28.55,25.3443026116973,28.4181071776069,28.4181071776069,25.2875019945951,28.3610645227863,28.4181071776069,0.0423328008696816,0.0993989302266587,0.0993989302266587,0,0,0,3,3,3,0,0,0,0,4,360,19.6383274691105,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
325,17,5,20277722,unobserved_candidate,pending_after_B3,0,5.76e-16,2,W2,5,1,1,-50,-49.9999703885911,46.2,31.3312364990684,34.0981830052605,35.0808958142201,31.3935370836581,33.4512879758501,35.0808958142201,0.193000888096696,0.286902316576976,0.322445607755691,0.0373206062837965,0.0830013954643094,0.124553007042649,9,6,9,2,2,2,33,32,3715,202.656629299294,132,132,1,20.1090477344358,41.6743622692611,20.1090477344358,41.6743622692611,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
325,17,5,20277722,unobserved_candidate,pending_after_B3,0,5.76e-16,3,W3,6,-2,3,-101,30.0000296114089,55.5,37.3723232038753,42.1339830892632,42.8919946985258,37.4605048292586,41.2361672998922,42.8919946985258,0.41315348178211,0.60805045405874,0.642201403637185,0.190298339189737,0.296402237890721,0.346957103344354,16,7,16,4,2,4,37,32,3715,202.656629299294,128,132,0.96969696969697,22.4613459039991,55.4759866354592,23.1632629634991,55.4759866354592,4,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
326,17,6,20277723,unobserved_candidate,pending_after_B3,0,5.76e-16,1,W1,3,4,2,0,-9.99997038859109,28.55,25.3443026116973,28.4181071776069,28.4181071776069,25.2875019945951,28.3610645227863,28.4181071776069,0.0423328008696816,0.0993989302266587,0.0993989302266587,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
326,17,6,20277723,unobserved_candidate,pending_after_B3,0,5.76e-16,2,W2,5,1,1,-50,-49.9999703885911,46.2,31.3312364990684,34.0981830052605,35.0808958142201,31.3935370836581,33.4512879758501,35.0808958142201,0.193000888096696,0.286902316576976,0.322445607755691,0.0373206062837965,0.0830013954643094,0.124553007042649,4,4,4,1,1,1,34,16,1875,102.282955568284,97,132,0.734848484848485,14.1753795797647,41.6743622692611,19.290207263185,41.6743622692611,35,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
326,17,6,20277723,unobserved_candidate,pending_after_B3,0,5.76e-16,3,W3,6,-2,3,-101,30.0000296114089,55.5,37.3723232038753,42.1339830892632,42.8919946985258,37.4605048292586,41.2361672998922,42.8919946985258,0.41315348178211,0.60805045405874,0.642201403637185,0.190298339189737,0.296402237890721,0.346957103344354,11,7,11,7,6,7,34,32,3715,202.656629299294,88,132,0.666666666666667,15.858070333199,52.3397692722035,23.7871054997985,52.3397692722035,44,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
327,17,7,20277724,unobserved_candidate,pending_after_B3,0,5.76e-16,1,W1,3,4,2,0,-9.99997038859109,28.55,25.3443026116973,28.4181071776069,28.4181071776069,25.2875019945951,28.3610645227863,28.4181071776069,0.0423328008696816,0.0993989302266587,0.0993989302266587,0,0,0,1,1,1,0,0,0,0,4,620,33.8215639745793,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
327,17,7,20277724,unobserved_candidate,pending_after_B3,0,5.76e-16,2,W2,5,1,1,-50,-49.9999703885911,46.2,31.3312364990684,34.0981830052605,35.0808958142201,31.3935370836581,33.4512879758501,35.0808958142201,0.193000888096696,0.286902316576976,0.322445607755691,0.0373206062837965,0.0830013954643094,0.124553007042649,7,6,7,2,2,2,33,32,3715,202.656629299294,91,132,0.689393939393939,12.8743227228256,35.3397847879008,18.674841751791,35.3397847879008,41,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
327,17,7,20277724,unobserved_candidate,pending_after_B3,0,5.76e-16,3,W3,6,-2,3,-101,30.0000296114089,55.5,37.3723232038753,42.1339830892632,42.8919946985258,37.4605048292586,41.2361672998922,42.8919946985258,0.41315348178211,0.60805045405874,0.642201403637185,0.190298339189737,0.296402237890721,0.346957103344354,11,4,11,8,6,8,33,32,3715,202.656629299294,88,132,0.666666666666667,20.6400923978385,77.115231173733,30.9601385967577,77.115231173733,44,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
328,17,8,20277725,unobserved_candidate,pending_after_B3,0,5.76e-16,1,W1,3,4,2,0,-9.99997038859109,28.55,25.3443026116973,28.4181071776069,28.4181071776069,25.2875019945951,28.3610645227863,28.4181071776069,0.0423328008696816,0.0993989302266587,0.0993989302266587,0,0,0,2,2,2,0,0,0,0,6,1350,73.6437280091645,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
328,17,8,20277725,unobserved_candidate,pending_after_B3,0,5.76e-16,2,W2,5,1,1,-50,-49.9999703885911,46.2,31.3312364990684,34.0981830052605,35.0808958142201,31.3935370836581,33.4512879758501,35.0808958142201,0.193000888096696,0.286902316576976,0.322445607755691,0.0373206062837965,0.0830013954643094,0.124553007042649,8,6,8,0,0,0,35,32,3715,202.656629299294,132,132,1,19.6954820278345,41.6743622692611,19.6954820278345,41.6743622692611,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
328,17,8,20277725,unobserved_candidate,pending_after_B3,0,5.76e-16,3,W3,6,-2,3,-101,30.0000296114089,55.5,37.3723232038753,42.1339830892632,42.8919946985258,37.4605048292586,41.2361672998922,42.8919946985258,0.41315348178211,0.60805045405874,0.642201403637185,0.190298339189737,0.296402237890721,0.346957103344354,13,5,13,5,5,5,36,32,3715,202.656629299294,128,132,0.96969696969697,24.5794085610353,59.2773875900712,25.3475150785677,59.2773875900712,4,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
329,17,9,20277726,unobserved_candidate,pending_after_B3,0,5.76e-16,1,W1,3,4,2,0,-9.99997038859109,28.55,25.3443026116973,28.4181071776069,28.4181071776069,25.2875019945951,28.3610645227863,28.4181071776069,0.0423328008696816,0.0993989302266587,0.0993989302266587,0,0,0,1,1,1,0,0,0,0,12,1075,58.6422278591495,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
329,17,9,20277726,unobserved_candidate,pending_after_B3,0,5.76e-16,2,W2,5,1,1,-50,-49.9999703885911,46.2,31.3312364990684,34.0981830052605,35.0808958142201,31.3935370836581,33.4512879758501,35.0808958142201,0.193000888096696,0.286902316576976,0.322445607755691,0.0373206062837965,0.0830013954643094,0.124553007042649,6,5,6,1,1,1,34,32,3715,202.656629299294,132,132,1,21.2338843305503,44.0639393878885,21.2338843305503,44.0639393878885,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
329,17,9,20277726,unobserved_candidate,pending_after_B3,0,5.76e-16,3,W3,6,-2,3,-101,30.0000296114089,55.5,37.3723232038753,42.1339830892632,42.8919946985258,37.4605048292586,41.2361672998922,42.8919946985258,0.41315348178211,0.60805045405874,0.642201403637185,0.190298339189737,0.296402237890721,0.346957103344354,16,10,16,7,6,7,34,32,3715,202.656629299294,82,132,0.621212121212121,14.6715793242336,51.1657855281537,23.6176642780346,51.1657855281537,50,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
330,17,10,20277727,unobserved_candidate,pending_after_B3,0,5.76e-16,1,W1,3,4,2,0,-9.99997038859109,28.55,25.3443026116973,28.4181071776069,28.4181071776069,25.2875019945951,28.3610645227863,28.4181071776069,0.0423328008696816,0.0993989302266587,0.0993989302266587,0,0,0,2,2,2,0,0,0,0,4,330,18.001800180018,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
330,17,10,20277727,unobserved_candidate,pending_after_B3,0,5.76e-16,2,W2,5,1,1,-50,-49.9999703885911,46.2,31.3312364990684,34.0981830052605,35.0808958142201,31.3935370836581,33.4512879758501,35.0808958142201,0.193000888096696,0.286902316576976,0.322445607755691,0.0373206062837965,0.0830013954643094,0.124553007042649,4,2,4,4,4,4,31,25,2385,130.103919482857,91,132,0.689393939393939,13.06895933523,37.3903169580981,18.957171782971,37.3903169580981,41,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
330,17,10,20277727,unobserved_candidate,pending_after_B3,0,5.76e-16,3,W3,6,-2,3,-101,30.0000296114089,55.5,37.3723232038753,42.1339830892632,42.8919946985258,37.4605048292586,41.2361672998922,42.8919946985258,0.41315348178211,0.60805045405874,0.642201403637185,0.190298339189737,0.296402237890721,0.346957103344354,10,6,10,11,7,11,30,32,3715,202.656629299294,46,132,0.348484848484849,6.40433756309591,44.7127073765092,18.3776643114926,44.7127073765092,86,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
331,17,11,20277728,unobserved_candidate,pending_after_B3,0,5.76e-16,1,W1,3,4,2,0,-9.99997038859109,28.55,25.3443026116973,28.4181071776069,28.4181071776069,25.2875019945951,28.3610645227863,28.4181071776069,0.0423328008696816,0.0993989302266587,0.0993989302266587,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
331,17,11,20277728,unobserved_candidate,pending_after_B3,0,5.76e-16,2,W2,5,1,1,-50,-49.9999703885911,46.2,31.3312364990684,34.0981830052605,35.0808958142201,31.3935370836581,33.4512879758501,35.0808958142201,0.193000888096696,0.286902316576976,0.322445607755691,0.0373206062837965,0.0830013954643094,0.124553007042649,5,5,5,0,0,0,35,25,2385,130.103919482857,132,132,1,19.6954820278345,41.6743622692611,19.6954820278345,41.6743622692611,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
331,17,11,20277728,unobserved_candidate,pending_after_B3,0,5.76e-16,3,W3,6,-2,3,-101,30.0000296114089,55.5,37.3723232038753,42.1339830892632,42.8919946985258,37.4605048292586,41.2361672998922,42.8919946985258,0.41315348178211,0.60805045405874,0.642201403637185,0.190298339189737,0.296402237890721,0.346957103344354,13,8,13,11,11,11,30,28,3315,180.836265444726,68,132,0.515151515151515,8.91684121292185,41.599433107025,17.3091623544954,41.599433107025,64,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
332,17,12,20277729,unobserved_candidate,pending_after_B3,0,5.76e-16,1,W1,3,4,2,0,-9.99997038859109,28.55,25.3443026116973,28.4181071776069,28.4181071776069,25.2875019945951,28.3610645227863,28.4181071776069,0.0423328008696816,0.0993989302266587,0.0993989302266587,0,0,0,1,1,1,0,0,0,0,8,920,50.1868368655047,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
332,17,12,20277729,unobserved_candidate,pending_after_B3,0,5.76e-16,2,W2,5,1,1,-50,-49.9999703885911,46.2,31.3312364990684,34.0981830052605,35.0808958142201,31.3935370836581,33.4512879758501,35.0808958142201,0.193000888096696,0.286902316576976,0.322445607755691,0.0373206062837965,0.0830013954643094,0.124553007042649,7,6,7,2,2,2,33,25,2415,131.74044677195,128,132,0.96969696969697,18.8724468784323,40.8080400669693,19.4622108433833,40.8080400669693,4,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
332,17,12,20277729,unobserved_candidate,pending_after_B3,0,5.76e-16,3,W3,6,-2,3,-101,30.0000296114089,55.5,37.3723232038753,42.1339830892632,42.8919946985258,37.4605048292586,41.2361672998922,42.8919946985258,0.41315348178211,0.60805045405874,0.642201403637185,0.190298339189737,0.296402237890721,0.346957103344354,16,9,16,10,8,10,31,32,3715,202.656629299294,83,132,0.628787878787879,18.1173813364319,58.7383479971943,28.8131847760121,58.7383479971943,49,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
333,17,13,20277730,unobserved_candidate,pending_after_B3,0,5.76e-16,1,W1,3,4,2,0,-9.99997038859109,28.55,25.3443026116973,28.4181071776069,28.4181071776069,25.2875019945951,28.3610645227863,28.4181071776069,0.0423328008696816,0.0993989302266587,0.0993989302266587,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
333,17,13,20277730,unobserved_candidate,pending_after_B3,0,5.76e-16,2,W2,5,1,1,-50,-49.9999703885911,46.2,31.3312364990684,34.0981830052605,35.0808958142201,31.3935370836581,33.4512879758501,35.0808958142201,0.193000888096696,0.286902316576976,0.322445607755691,0.0373206062837965,0.0830013954643094,0.124553007042649,4,4,4,1,1,1,34,24,2955,161.197937975616,124,132,0.939393939393939,18.0025095628873,35.3397847879008,19.1639617927509,35.3397847879008,8,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
333,17,13,20277730,unobserved_candidate,pending_after_B3,0,5.76e-16,3,W3,6,-2,3,-101,30.0000296114089,55.5,37.3723232038753,42.1339830892632,42.8919946985258,37.4605048292586,41.2361672998922,42.8919946985258,0.41315348178211,0.60805045405874,0.642201403637185,0.190298339189737,0.296402237890721,0.346957103344354,10,6,10,7,6,7,34,29,3435,187.382374601096,120,132,0.909090909090909,24.8380954523327,56.0710531681541,27.3219049975659,56.0710531681541,12,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
334,17,14,20277731,unobserved_candidate,pending_after_B3,0,5.76e-16,1,W1,3,4,2,0,-9.99997038859109,28.55,25.3443026116973,28.4181071776069,28.4181071776069,25.2875019945951,28.3610645227863,28.4181071776069,0.0423328008696816,0.0993989302266587,0.0993989302266587,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
334,17,14,20277731,unobserved_candidate,pending_after_B3,0,5.76e-16,2,W2,5,1,1,-50,-49.9999703885911,46.2,31.3312364990684,34.0981830052605,35.0808958142201,31.3935370836581,33.4512879758501,35.0808958142201,0.193000888096696,0.286902316576976,0.322445607755691,0.0373206062837965,0.0830013954643094,0.124553007042649,8,8,8,3,3,3,32,21,2585,141.014101410141,128,132,0.96969696969697,19.5469284245693,37.0828746286671,20.1577699378371,37.0828746286671,4,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
334,17,14,20277731,unobserved_candidate,pending_after_B3,0,5.76e-16,3,W3,6,-2,3,-101,30.0000296114089,55.5,37.3723232038753,42.1339830892632,42.8919946985258,37.4605048292586,41.2361672998922,42.8919946985258,0.41315348178211,0.60805045405874,0.642201403637185,0.190298339189737,0.296402237890721,0.346957103344354,15,7,15,12,9,12,29,32,3715,202.656629299294,74,132,0.560606060606061,10.5418866964151,36.504755142155,18.8044465395512,36.504755142155,58,1,1,1,kg-H2,masked_dist(n)_if_A1_else_0
335,17,15,20277732,unobserved_candidate,pending_after_B3,0,5.76e-16,1,W1,3,4,2,0,-9.99997038859109,28.55,25.3443026116973,28.4181071776069,28.4181071776069,25.2875019945951,28.3610645227863,28.4181071776069,0.0423328008696816,0.0993989302266587,0.0993989302266587,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,1,19.0137618887991,39.794787498396,19.0137618887991,39.794787498396,0,0,0,1,kg-H2,masked_dist(n)_if_A1_else_0
335,17,15,20277732,unobserved_candidate,pending_after_B3,0,5.76e-16,2,W2,5,1,1,-50,-49.9999703885911,46.2,31.3312364990684,34.0981830052605,35.0808958142201,31.3935370836581,33.4512879758501,35.0808958142201,0.193000888096696,0.286902316576976,0.322445607755691,0.0373206062837965,0.0830013954643094,0.124553007042649,8,8,8,2,2,2,33,32,3715,202.656629299294,132,132,1,21.1305593807418,46.9604281720628,21.1305593807418,46.9604281720628,0,1,0,1,kg-H2,masked_dist(n)_if_A1_else_0
