state_id,intensity,loc,main_msp_terminal_k,site,arrival_count,arrival_frequency_full_oos,arrival_frequency_given_terminal_hit,T_saa_kg,T_dro_kg,DeltaT_dro_minus_saa_kg,mean_I_saa_kg,mean_I_dro_kg,DeltaI_dro_minus_saa_kg,increment_class,increment_realization_ratio,saa_mean_attainment,dro_mean_attainment,attainment_delta_dro_minus_saa,weighted_DeltaT_per_full_oos_path_kg,weighted_DeltaI_per_full_oos_path_kg,weighted_DeltaT_per_terminal_hit_path_kg,weighted_DeltaI_per_terminal_hit_path_kg,unrealized_increment_DeltaT_minus_DeltaI_kg,weighted_unrealized_increment_per_terminal_hit_path_kg
13,3,6,159,1,89,0.0089,0.0147034528333058,133.376974061043,183.83696804374,50.4599939826975,207.214148437962,216.253568222529,9.03941978456686,positive_delta_target,0.17914032624868,0.999414239804445,0.991487833115055,-0.00792640668938949,0.449093946446008,0.0804508360826451,0.741936141493487,0.13291068244283,41.4205741981306,0.609025459050657
13,3,6,159,2,89,0.0089,0.0147034528333058,36.276354908218,85.3716494567399,49.0952945485219,95.9541497501057,96.0518066001796,0.097656850073875,positive_delta_target,0.00198912850960409,1,0.973504500802106,-0.0264954991978943,0.436948121481845,0.000869145965657488,0.721870347731446,0.00143589288891044,48.997637698448,0.720434454842536
13,3,6,159,3,89,0.0089,0.0147034528333058,9.81916373455527,16.3652799793359,6.54611624478065,27.1761926849121,31.4839056916385,4.30771300672637,positive_delta_target,0.658056295618184,1,0.99786571776086,-0.00213428223914036,0.0582604345785478,0.0383386457598647,0.0962505114464692,0.0633382550138191,2.23840323805428,0.0329122564326501
13,3,6,159,4,89,0.0089,0.0147034528333058,61.0970187927884,69.5525548649856,8.45553607219711,103.583507468504,105.829812142014,2.24630467351002,positive_delta_target,0.265660823196789,0.9989784718772,0.990970717452564,-0.00800775442463575,0.0752542710425542,0.0199921115942392,0.124325575817866,0.033028434816189,6.20923139868708,0.0912971410016769
14,3,7,167,1,188,0.0188,0.0310589790186684,121.103019392848,204.293031921316,83.1900125284678,202.09870589098,214.586223336303,12.4875174453234,positive_delta_target,0.150108373178213,1,0.978637630497389,-0.0213623695026106,1.56397223553519,0.234765327972081,2.58379685368444,0.387849542329557,70.7024950831443,2.19594731135489
14,3,7,167,2,188,0.0188,0.0310589790186684,19.6383274691105,32.7305207407448,13.0921932716342,92.1259373919569,90.4318955467495,-1.69404184520741,positive_delta_target,-0.129393281176023,1,1,0,0.246133233506724,-0.0318479866898993,0.40663015613204,-0.0526152101270432,14.7862351168417,0.459245366259083
14,3,7,167,3,188,0.0188,0.0310589790186684,9.81916373455527,9.81917939576067,1.56612054009742e-05,24.7861385382863,27.7887437586094,3.00260522032309,positive_delta_target,191722.485175779,1,1,0,2.94430661538314e-07,0.0564489781420742,4.86421049955913e-07,0.0932578525393593,-3.00258955911769,-0.0932573661183093
14,3,7,167,4,188,0.0188,0.0310589790186684,35.1853367154897,52.6417371664842,17.4564004509945,94.946169765258,98.3489374262776,3.40276766101962,positive_delta_target,0.194929514281724,1,1,0,0.328180328478696,0.0639720320271689,0.542177975348912,0.105686489389012,14.0536327899749,0.4364914859599
15,4,1,175,1,34,0.0034,0.00561704939699323,240.857267544936,242.490845037318,1.63357749238148,224.992627473412,226.438682694244,1.44605522083162,positive_delta_target,0.885207605746038,0.923959540496461,0.924882272245537,0.000922731749075978,0.00555416347409702,0.00491658775082752,0.00917588546852308,0.00812256360619118,0.187522271549852,0.0010533218623319
15,4,1,175,2,34,0.0034,0.00561704939699323,143.46889234378,142.378525477599,-1.09036686618131,111.677366278191,108.944388900106,-2.73297737808575,negative_delta_target,,0.774784698574592,0.765174302337094,-0.00961039623749727,-0.00370724734501646,-0.00929212308549155,-0.00612464454818514,-0.0153512689335727,1.64261051190444,0.00922662438538755
