path_id,relative_hour,current_inventory_kg,current_production_kg,current_ordinary_demand_kg,current_ordinary_served_kg,target_total,failure_type,remaining_hours,known_remaining_ordinary_demand_kg,checkpoint_present,candidate,candidate_type,expanded_site,multiplier,pmax_site1_kw,pmax_site2_kw,pmax_site3_kw,pmax_site4_kw,total_pmax_kw,added_kw,added_theoretical_kg_per_h,added_theoretical_8h_kg,hours_before_stage7,remaining_electrolyzer_nameplate_max_kg,optimistic_final_inventory_kg,optimistic_total_margin_kg,PHYSICALLY_UNRECOVERABLE,recoverability_status,base_physically_unrecoverable,recovered_relative_to_base,newly_unrecoverable_relative_to_base,monotonicity_violation
2776,-8,147.633409272,11.115,1.54554668825,1.54554668825,156.407515605,pure_location,8,39.0109281376,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,327.813409272,171.405893667,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2776,-4,181.418677398,8.95520653641,1.54554668825,1.54554668825,156.407515605,pure_location,4,32.8359897274,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,271.508677398,115.101161793,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2783,-16,182.014475204,0,10.3027948716,10.3027948716,316.940731494,pure_location,16,84.5069940693,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,542.374475204,225.43374371,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2783,-8,251.186343625,15.015,1.54554668825,1.54554668825,316.940731494,pure_location,8,39.0109281376,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,431.366343625,114.425612131,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2783,-4,305.071405215,15.015,1.54554668825,1.54554668825,316.940731494,pure_location,4,32.8359897274,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,395.161405215,78.2206737207,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2802,-16,182.014475204,0,10.3027948716,10.3027948716,142.923283799,pure_location,16,84.5069940693,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,542.374475204,399.451191405,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2802,-8,160.308409272,15.015,1.54554668825,1.54554668825,142.923283799,pure_location,8,39.0109281376,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,340.488409272,197.565125473,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2802,-4,208.426974306,11.115,1.54554668825,1.54554668825,142.923283799,pure_location,4,32.8359897274,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,298.516974306,155.593690507,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2813,-16,182.014475204,0,10.3027948716,10.3027948716,316.940731494,mixed,16,84.5069940693,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,542.374475204,225.43374371,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2813,-8,156.408409272,11.115,1.54554668825,1.54554668825,316.940731494,mixed,8,39.0109281376,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,336.588409272,19.6476777781,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
2813,-4,216.468409272,15.015,1.54554668825,0,316.940731494,mixed,4,32.8359897274,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,306.558409272,-10.3823222219,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
2824,-16,184.939475204,0,10.3027948716,10.3027948716,142.923283799,pure_location,16,84.5069940693,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,545.299475204,402.376191405,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2824,-8,163.233409272,15.015,1.54554668825,1.54554668825,142.923283799,pure_location,8,39.0109281376,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,343.413409272,200.490125473,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2824,-4,218.049411959,15.015,1.54554668825,1.08007613984,142.923283799,pure_location,4,32.8359897274,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,308.139411959,165.21612816,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2825,-16,182.014475204,0,10.3027948716,10.3027948716,156.407515605,pure_location,16,84.5069940693,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,542.374475204,385.966959599,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2825,-8,154.458409272,15.015,1.54554668825,1.54554668825,156.407515605,pure_location,8,39.0109281376,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,334.638409272,178.230893667,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2825,-4,203.905013721,12.9165428593,1.54554668825,1.54554668825,156.407515605,pure_location,4,32.8359897274,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,293.995013721,137.587498116,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2829,-16,155.546921843,15.015,1.54554668825,1.54554668825,374.764778406,mixed,16,98.5039340683,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,515.906921843,141.142143437,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2829,-8,236.655993705,15.015,12.6236463422,12.6236463422,374.764778406,mixed,8,59.4930059307,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,416.835993705,42.0712152996,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
2829,-4,273.754977642,15.015,5.2829583731,5.2829583731,374.764778406,mixed,4,33.3106263059,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,363.844977642,-10.9198007636,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
2834,-16,371.306343625,15.015,12.6236463422,0,455.499334558,pure_location,16,104.989071862,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,731.666343625,276.167009067,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2834,-8,459.772995989,15.015,10.3027948716,3.72376438727,455.499334558,pure_location,8,45.4960659317,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,639.952995989,184.45366143,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2834,-4,511.567481329,13.7224310439,5.21888439962,0,455.499334558,pure_location,4,8.99688639124,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,601.657481329,146.158146771,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2854,-16,452.415415487,15.015,12.6236463422,12.6236463422,374.764778406,pure_location,16,104.989071862,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,812.775415487,438.010637081,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2854,-8,513.042409557,15.015,10.3027948716,10.3027948716,374.764778406,pure_location,8,45.4960659317,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,693.222409557,318.457631151,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2854,-4,481.733866446,0,5.21888439962,5.21888439962,374.764778406,pure_location,4,8.99688639124,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,571.823866446,197.05908804,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2864,-16,241.507481134,8.775,12.6236463422,12.6236463422,455.499334558,mixed,16,104.989071862,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,601.867481134,146.368146576,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2864,-8,302.134475204,15.015,10.3027948716,10.3027948716,455.499334558,mixed,8,45.4960659317,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,482.314475204,26.8151406457,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
2864,-4,338.832313708,13.7224310439,5.21888439962,3.35700220598,455.499334558,mixed,4,8.99688639124,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,428.922313708,-26.5770208502,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
2876,-16,371.306343625,15.015,1.54554668825,1.54554668825,528.704034541,mixed,16,98.5039340683,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,731.666343625,202.962309083,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2876,-8,452.415415487,15.015,12.6236463422,12.6236463422,528.704034541,mixed,8,59.4930059307,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,632.595415487,103.891380946,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2876,-4,486.293035862,15.015,5.2829583731,5.2829583731,528.704034541,mixed,4,33.3106263059,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,576.383035862,47.6790013211,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2906,-16,163.233409272,15.015,1.54554668825,1.54554668825,142.923283799,pure_location,16,98.5039340683,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,523.593409272,380.670125473,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2906,-8,196.327152155,0,12.6236463422,12.6236463422,142.923283799,pure_location,8,59.4930059307,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,376.507152155,233.583868356,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2906,-4,181.716259182,0,5.2829583731,5.2829583731,142.923283799,pure_location,4,33.3106263059,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,271.806259182,128.882975383,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2916,-16,184.939475204,0,10.3027948716,10.3027948716,395.525364721,mixed,16,84.5069940693,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,545.299475204,149.774110482,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2916,-8,254.111343625,15.015,1.54554668825,1.54554668825,395.525364721,mixed,8,39.0109281376,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,434.291343625,38.7659789034,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
2916,-4,314.171343625,15.015,1.54554668825,0,395.525364721,mixed,4,32.8359897274,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,404.261343625,8.73597890342,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
2928,-16,160.308409272,15.015,1.54554668825,1.54554668825,180.836278269,pure_quantity,16,98.5039340683,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,520.668409272,339.832131003,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2928,-8,219.187481134,2.925,12.6236463422,12.6236463422,180.836278269,pure_quantity,8,59.4930059307,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,399.367481134,218.531202866,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2928,-4,193.00510151,0,5.2829583731,5.2829583731,180.836278269,pure_quantity,4,33.3106263059,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,283.09510151,102.258823241,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2937,-16,302.134475204,15.015,10.3027948716,10.3027948716,386.76593055,pure_location,16,84.5069940693,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,662.494475204,275.728544654,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2937,-8,371.306343625,15.015,1.54554668825,1.54554668825,386.76593055,pure_location,8,39.0109281376,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,551.486343625,164.720413075,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2937,-4,426.549512086,15.015,1.54554668825,1.08007613984,386.76593055,pure_location,4,32.8359897274,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,516.639512086,129.873581536,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2950,-16,160.308409272,15.015,1.54554668825,1.54554668825,395.525364721,pure_quantity,16,98.5039340683,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,520.668409272,125.143044551,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2950,-8,245.045820178,15.015,12.6236463422,12.6236463422,395.525364721,pure_quantity,8,59.4930059307,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,425.225820178,29.7004554566,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
2950,-4,284.974557683,15.015,5.2829583731,3.42107617947,395.525364721,pure_quantity,4,33.3106263059,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,375.064557683,-20.4608070389,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
2962,-16,160.308409272,15.015,1.54554668825,1.54554668825,455.499334558,mixed,16,98.5039340683,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,520.668409272,65.169074714,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
2962,-8,241.417481134,15.015,12.6236463422,12.6236463422,455.499334558,mixed,8,59.4930059307,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,421.597481134,-33.9018534236,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
2962,-4,289.482500796,15.015,5.2829583731,3.42107617947,455.499334558,mixed,4,33.3106263059,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,379.572500796,-75.9268337617,True,PHYSICALLY_UNRECOVERABLE,True,False,False,False
2999,-16,241.507481134,8.775,12.6236463422,12.6236463422,180.836278269,pure_quantity,16,104.989071862,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,601.867481134,421.031202866,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2999,-8,182.014475204,0,10.3027948716,10.3027948716,180.836278269,pure_quantity,8,45.4960659317,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,362.194475204,181.358196935,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
2999,-4,145.515295663,0,5.21888439962,5.21888439962,180.836278269,pure_quantity,4,8.99688639124,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,235.605295663,54.7690173945,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3005,-16,182.014475204,0,10.3027948716,10.3027948716,156.407515605,pure_location,16,84.5069940693,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,542.374475204,385.966959599,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3005,-8,160.308409272,15.015,1.54554668825,1.54554668825,156.407515605,pure_location,8,39.0109281376,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,340.488409272,184.080893667,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3005,-4,193.220630112,8.775,1.54554668825,1.54554668825,156.407515605,pure_location,4,32.8359897274,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,283.310630112,126.903114507,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3013,-16,371.306343625,15.015,1.54554668825,1.54554668825,395.525364721,pure_location,16,98.5039340683,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,731.666343625,336.140978903,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3013,-8,452.415415487,15.015,12.6236463422,12.6236463422,395.525364721,pure_location,8,59.4930059307,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,632.595415487,237.070050766,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3013,-4,486.293035862,15.015,5.2829583731,5.2829583731,395.525364721,pure_location,4,33.3106263059,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,576.383035862,180.857671141,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3070,-16,302.134475204,15.015,10.3027948716,10.3027948716,423.861526765,pure_location,16,84.5069940693,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,662.494475204,238.632948439,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3070,-8,356.235386323,15.015,1.54554668825,1.54554668825,423.861526765,pure_location,8,39.0109281376,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,536.415386323,112.553859558,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3070,-4,410.120447913,15.015,1.54554668825,1.54554668825,423.861526765,pure_location,4,32.8359897274,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,500.210447913,76.3489211479,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3102,-16,182.014475204,0,10.3027948716,10.3027948716,180.836278269,pure_quantity,16,84.5069940693,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,542.374475204,361.538196935,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3102,-8,151.533409272,15.015,1.54554668825,1.54554668825,180.836278269,pure_quantity,8,39.0109281376,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,331.713409272,150.877131003,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3102,-4,182.818983958,11.115,1.54554668825,1.54554668825,180.836278269,pure_quantity,4,32.8359897274,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,272.908983958,92.0727056893,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3129,-16,251.186343625,15.015,1.54554668825,1.54554668825,316.940731494,pure_location,16,98.5039340683,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,611.546343625,294.605612131,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3129,-8,354.25312709,15.015,12.6236463422,5.05961453733,316.940731494,pure_location,8,59.4930059307,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,534.43312709,217.492395596,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3129,-4,347.740984975,2.34,5.2829583731,5.2829583731,316.940731494,pure_location,4,33.3106263059,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,437.830984975,120.890253481,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3136,-16,163.233409272,15.015,1.54554668825,1.54554668825,142.923283799,pure_location,16,98.5039340683,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,523.593409272,380.670125473,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3136,-8,227.962481134,8.775,12.6236463422,12.6236463422,142.923283799,pure_location,8,59.4930059307,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,408.142481134,265.219197335,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3136,-4,202.730143963,0,5.2829583731,5.2829583731,142.923283799,pure_location,4,33.3106263059,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,292.820143963,149.896860164,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3160,-16,371.306343625,15.015,1.54554668825,1.54554668825,386.76593055,pure_location,16,98.5039340683,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,731.666343625,344.900413075,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3160,-8,452.415415487,15.015,12.6236463422,12.6236463422,386.76593055,pure_location,8,59.4930059307,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,632.595415487,245.829484937,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3160,-4,481.028035862,9.75,5.2829583731,5.2829583731,386.76593055,pure_location,4,33.3106263059,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,571.118035862,184.352105312,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3245,-16,,,,,180.565756528,pure_location,16,,False,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,,,False,NOT_IDENTIFIABLE_NO_REAL_CHECKPOINT,False,False,False,False
3245,-8,241.507481134,8.775,12.6236463422,12.6236463422,180.565756528,pure_location,8,59.4930059307,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,421.687481134,241.121724607,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3245,-4,215.32510151,0,5.2829583731,5.2829583731,180.565756528,pure_location,4,33.3106263059,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,305.41510151,124.849344982,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3247,-16,416.802409557,15.015,1.54554668825,0,543.056863022,pure_location,16,98.5039340683,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,777.162409557,234.105546534,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3247,-8,497.911481419,15.015,12.6236463422,12.6236463422,543.056863022,pure_location,8,59.4930059307,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,678.091481419,135.034618397,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3247,-4,534.839320308,15.015,5.2829583731,5.22832466048,543.056863022,pure_location,4,33.3106263059,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,624.929320308,81.872457286,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3269,-16,241.417481134,15.015,12.6236463422,12.6236463422,455.499334558,mixed,16,104.989071862,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,601.777481134,146.278146576,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3269,-8,334.419629347,15.015,10.3027948716,4.49316224172,455.499334558,mixed,8,45.4960659317,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,514.599629347,59.1002947889,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
3269,-4,381.09797991,13.7224310439,5.21888439962,3.34856667179,455.499334558,mixed,4,8.99688639124,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,471.18797991,15.6886453519,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
3272,-16,182.014475204,0,10.3027948716,10.3027948716,316.940731494,pure_location,16,84.5069940693,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,542.374475204,225.43374371,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3272,-8,251.186343625,15.015,1.54554668825,1.54554668825,316.940731494,pure_location,8,39.0109281376,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,431.366343625,114.425612131,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3272,-4,308.702425608,15.015,1.54554668825,0.819342609509,316.940731494,pure_location,4,32.8359897274,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,398.792425608,81.8516941144,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3273,-16,163.233409272,15.015,1.54554668825,1.54554668825,180.565756528,mixed,16,98.5039340683,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,523.593409272,343.027652744,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3273,-8,202.137392866,0,12.6236463422,12.6236463422,180.565756528,mixed,8,59.4930059307,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,382.317392866,201.751636338,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3273,-4,186.223429789,0,5.2829583731,5.2829583731,180.565756528,mixed,4,33.3106263059,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,4,90.09,276.313429789,95.7476732612,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,False,False,False,False
3349,-16,302.134475204,15.015,10.3027948716,10.3027948716,552.327963649,pure_quantity,16,84.5069940693,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,16,360.36,662.494475204,110.166511555,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
3349,-8,380.458090539,15.015,1.54554668825,1.28481315792,552.327963649,pure_quantity,8,39.0109281376,True,ALL_150,UNIFORM,0,1.5,450,300,180,225,1155,385,7.5075,60.06,8,180.18,560.638090539,8.31012689033,False,NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,True,True,False,False
