path_id,state_id,a,loc,lf,terminal_loh_total_target_kg_saa,actual_final_inventory_total_kg_saa,actual_station_gap_total_kg_saa,max_feasible_terminal_inventory_total_kg_saa,system_capacity_gap_kg_saa,capacity_headroom_kg_saa,system_total_sufficient_saa,cumulative_normal_h2_service_kg_saa,cumulative_production_kg_saa,cumulative_available_production_capacity_kg_saa,terminal_loh_total_target_kg_dro,actual_final_inventory_total_kg_dro,actual_station_gap_total_kg_dro,max_feasible_terminal_inventory_total_kg_dro,system_capacity_gap_kg_dro,capacity_headroom_kg_dro,system_total_sufficient_dro,cumulative_normal_h2_service_kg_dro,cumulative_production_kg_dro,cumulative_available_production_capacity_kg_dro,feasibility_class,delta_target_kg,delta_actual_inventory_kg,delta_max_feasible_inventory_kg,delta_capacity_gap_kg,saa_gap_greater_than_dro,reverse_feasibility_flag
160,3,2,3,7,0,363.66856781876,0,457.688280672679,0,457.688280672679,1,159.400128599368,356.430287146082,450.45,79.4853371037635,409.890859200335,0,457.688280672679,0,378.202943568915,1,159.400128599368,402.652578527657,450.45,A_both_feasible,79.4853371037635,46.222291381575,0,0,False,False
161,14,3,7,7,185.745847312004,371.715101509697,0,371.715101509697,0,185.969254197693,1,65.1933077623491,270.27,270.27,299.484469224306,371.715101509697,0.984456804822798,371.715101509697,0,72.2306322853914,1,65.1933077623491,270.27,270.27,A_both_feasible,113.738621912302,0,0,0,False,False
162,3,2,3,7,0,396.858447945576,0,497.985101509697,0,497.985101509697,1,209.193307762349,439.413346435879,540.54,79.4853371037635,432.315715432517,0,497.985101509697,0,418.499764405934,1,209.193307762349,474.87061392282,540.54,A_both_feasible,79.4853371037635,35.457267486941,0,0,False,False
163,2,2,2,7,0,366.309358208549,0,382.998409272046,0,382.998409272046,1,144,343.670948936503,360.36,110.465721330482,382.998409272046,0,382.998409272046,0,272.532687941564,1,144,360.36,360.36,A_both_feasible,110.465721330482,16.689051063497,0,0,False,False
164,4,2,4,7,0,366.309358208542,0,382.998409272046,0,382.998409272046,1,144,343.670948936495,360.36,67.6431305846633,382.998409272046,0,382.998409272046,0,315.355278687383,1,144,360.36,360.36,A_both_feasible,67.6431305846633,16.689051063504,0,0,False,False
165,2,2,2,7,0,388.628416723994,0,457.688280672679,0,457.688280672679,1,159.400128599368,381.390136051315,450.45,110.465721330482,429.062961964856,0,457.688280672679,0,347.222559342196,1,159.400128599368,421.824681292177,450.45,A_both_feasible,110.465721330482,40.434545240862,0,0,False,False
166,4,2,4,7,0,382.401876551292,0,497.985101509697,0,497.985101509697,1,209.193307762349,424.956775041595,540.54,67.6431305846633,428.139445925389,0,497.985101509697,0,430.341970925034,1,209.193307762349,470.694344415691,540.54,A_both_feasible,67.6431305846633,45.737569374097,0,0,False,False
168,21,4,7,7,405.313258598587,461.805101509697,0,461.805101509697,0,56.4918429111102,1,65.1933077623491,360.36,360.36,434.497947905568,461.805101509697,5.6843418860808e-14,461.805101509697,0,27.307153604129,1,65.1933077623491,360.36,360.36,A_both_feasible,29.184689306981,0,0,0,False,False
169,6,2,6,7,0,370.126763501471,0,457.688280672679,0,457.688280672679,1,159.400128599368,362.888482828793,450.45,0.71367875842609,408.937407220862,0,457.688280672679,0,456.974601914252,1,159.400128599368,401.699126548184,450.45,A_both_feasible,0.71367875842609,38.810643719391,0,0,False,False
170,2,2,2,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,110.465721330482,315.177093140662,0,315.177093140662,0,204.71137181018,1,121.731316131384,270.27,270.27,A_both_feasible,110.465721330482,0,0,0,False,False
173,2,2,2,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,110.465721330482,315.177093140662,0,315.177093140662,0,204.71137181018,1,121.731316131384,270.27,270.27,A_both_feasible,110.465721330482,0,0,0,False,False
174,3,2,3,7,0,360.402439983246,0,382.998409272046,0,382.998409272046,1,144,337.764030711199,360.36,79.4853371037635,382.998409272046,0,382.998409272046,0,303.513072168283,1,144,360.36,360.36,A_both_feasible,79.4853371037635,22.5959692888,0,0,False,False
177,3,2,3,7,0,544.723250365178,0,544.723250365178,0,544.723250365178,1,72.365158906868,450.45,450.45,79.4853371037635,551.895101509697,0,551.895101509697,0,472.409764405934,1,65.1933077623491,450.45,450.45,A_both_feasible,79.4853371037635,7.171851144519,7.171851144519,0,False,False
180,24,5,3,7,613.424978861523,511.598280672679,101.826698188844,511.598280672679,101.826698188844,-101.826698188844,0,15.4001285993677,360.36,360.36,626.532860250673,511.598280672679,114.934579577995,511.598280672679,114.934579577995,-114.934579577995,0,15.4001285993677,360.36,360.36,C_both_infeasible,13.1078813891501,0,0,13.107881389151,False,False
181,4,2,4,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,67.6431305846633,315.177093140662,0,315.177093140662,0,247.533962555999,1,121.731316131384,270.27,270.27,A_both_feasible,67.6431305846633,0,0,0,False,False
185,17,4,3,7,562.147123803289,461.805101509697,100.342022293592,461.805101509697,100.342022293592,-100.342022293592,0,65.1933077623491,360.36,360.36,578.512356224272,461.805101509697,116.707254714574,461.805101509697,116.707254714574,-116.707254714574,0,65.1933077623491,360.36,360.36,C_both_infeasible,16.365232420983,0,0,16.365232420982,False,False
189,7,2,7,7,0,336.265877866642,0,382.998409272046,0,382.998409272046,1,144,313.627468594596,360.36,0,351.455601361378,0,382.998409272046,0,382.998409272046,1,144,328.817192089332,360.36,A_both_feasible,0,15.189723494736,0,0,False,False
190,12,3,5,7,325.668930529416,277.737093140662,63.3390525838255,315.177093140662,10.4918373887542,-10.4918373887542,0,121.731316131384,232.83,270.27,382.364473540397,315.177093140662,67.1873803997348,315.177093140662,67.1873803997348,-67.1873803997348,0,121.731316131384,270.27,270.27,C_both_infeasible,56.695543010981,37.44,0,56.6955430109806,False,False
191,4,2,4,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,67.6431305846633,315.177093140662,0,315.177093140662,0,247.533962555999,1,121.731316131384,270.27,270.27,A_both_feasible,67.6431305846633,0,0,0,False,False
192,14,3,7,7,185.745847312004,435.394163749496,0,473.088409272046,0,287.342561960042,1,144,412.755754477449,450.45,299.484469224306,451.125611007335,0,473.088409272046,0,173.603940047741,1,144,428.487201735289,450.45,A_both_feasible,113.738621912302,15.731447257839,0,0,False,False
193,1,2,1,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,112.166696626405,315.177093140662,0,315.177093140662,0,203.010396514257,1,121.731316131384,270.27,270.27,A_both_feasible,112.166696626405,0,0,0,False,False
194,4,2,4,7,0,389.411131340271,0,457.688280672679,0,457.688280672679,1,159.400128599368,382.172850667592,450.45,67.6431305846633,426.917988324872,0,457.688280672679,0,390.045150088015,1,159.400128599368,419.679707652194,450.45,A_both_feasible,67.6431305846633,37.506856984601,0,0,False,False
195,12,3,5,7,325.668930529416,407.496960573224,8.6684765526366,457.688280672679,0,132.019350143262,1,159.400128599368,400.258679900546,450.45,382.364473540397,441.804453472972,29.5703100097614,457.688280672679,0,75.3238071322816,1,159.400128599368,434.566172800293,450.45,A_both_feasible,56.695543010981,34.307492899748,0,0,False,False
198,5,2,5,7,0,300.858015418988,0,315.177093140662,0,315.177093140662,1,121.731316131384,255.950922278325,270.27,30.2757519474911,315.177093140662,0,315.177093140662,0,284.901341193171,1,121.731316131384,270.27,270.27,A_both_feasible,30.2757519474911,14.319077721674,0,0,False,False
201,5,2,5,7,0,345.558409272046,0,382.998409272046,0,382.998409272046,1,144,322.92,360.36,30.2757519474911,367.11458207234,0,382.998409272046,0,352.722657324555,1,144,344.476172800293,360.36,A_both_feasible,30.2757519474911,21.556172800294,0,0,False,False
202,18,4,4,7,546.327360008728,551.895101509697,2.00297156963492,551.895101509697,0,5.5677415009693,1,65.1933077623491,450.45,450.45,571.966287503776,551.895101509697,20.0711859940793,551.895101509697,20.0711859940792,-20.0711859940792,0,65.1933077623491,450.45,450.45,B_SAA_feasible_DRO_infeasible,25.6389274950481,0,0,20.0711859940792,False,False
204,4,2,4,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,67.6431305846633,315.177093140662,0,315.177093140662,0,247.533962555999,1,121.731316131384,270.27,270.27,A_both_feasible,67.6431305846633,0,0,0,False,False
205,3,2,3,7,0,382.401876551292,0,497.985101509697,0,497.985101509697,1,209.193307762349,424.956775041594,540.54,79.4853371037635,426.061429198934,0,497.985101509697,0,418.499764405934,1,209.193307762349,468.616327689236,540.54,A_both_feasible,79.4853371037635,43.659552647642,0,0,False,False
206,4,2,4,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,67.6431305846633,315.177093140662,0,315.177093140662,0,247.533962555999,1,121.731316131384,270.27,270.27,A_both_feasible,67.6431305846633,0,0,0,False,False
207,7,2,7,7,0,408.996061758688,0,457.688280672679,0,457.688280672679,1,159.400128599368,401.757781086009,450.45,0,450.955761157065,0,457.688280672679,0,457.688280672679,1,159.400128599368,443.717480484387,450.45,A_both_feasible,0,41.959699398377,0,0,False,False
209,25,5,4,7,607.969887897881,621.205011895947,2.78996668783216,641.985101509697,0,34.0152136118165,1,65.1933077623491,519.75991038625,540.54,622.130683296519,628.438604856492,0,641.985101509697,0,19.8544182131785,1,65.1933077623491,526.993503346795,540.54,A_both_feasible,14.160795398638,7.23359296054502,0,0,False,False
211,4,2,4,7,0,380.492594714016,0,457.688280672679,0,457.688280672679,1,159.400128599368,373.254314041337,450.45,67.6431305846633,416.496695970757,0,457.688280672679,0,390.045150088015,1,159.400128599368,409.258415298079,450.45,A_both_feasible,67.6431305846633,36.004101256741,0,0,False,False
212,25,5,4,7,607.969887897881,495.357093140662,112.612794757218,495.357093140662,112.612794757218,-112.612794757218,0,121.731316131384,450.45,450.45,622.130683296519,495.357093140662,126.773590155856,495.357093140662,126.773590155856,-126.773590155856,0,121.731316131384,450.45,450.45,C_both_infeasible,14.160795398638,0,0,14.160795398638,False,False
215,2,2,2,7,0,450.072107968785,0,536.494972910329,0,536.494972910329,1,80.5934363617169,364.027135058455,450.45,110.465721330482,471.922354906457,0,536.494972910329,0,426.029251579847,1,80.5934363617169,385.877381996127,450.45,A_both_feasible,110.465721330482,21.850246937672,0,0,False,False
217,7,2,7,7,0,345.558409272046,0,382.998409272046,0,382.998409272046,1,144,322.92,360.36,0,367.680926205092,0,382.998409272046,0,382.998409272046,1,144,345.042516933045,360.36,A_both_feasible,0,22.122516933046,0,0,False,False
218,2,2,2,7,0,366.309358208542,0,382.998409272046,0,382.998409272046,1,144,343.670948936495,360.36,110.465721330482,382.998409272046,0,382.998409272046,0,272.532687941564,1,144,360.36,360.36,A_both_feasible,110.465721330482,16.689051063504,0,0,False,False
220,18,4,4,7,546.327360008728,405.267093140662,141.060266868066,405.267093140662,141.060266868066,-141.060266868066,0,121.731316131384,360.36,360.36,571.966287503776,405.267093140662,166.699194363114,405.267093140662,166.699194363114,-166.699194363114,0,121.731316131384,360.36,360.36,C_both_infeasible,25.6389274950481,0,0,25.638927495048,False,False
221,20,4,6,7,427.406377001336,511.598280672679,0,511.598280672679,0,84.1919036713422,1,15.4001285993677,360.36,360.36,491.859710751919,511.598280672679,4.34181074656792,511.598280672679,0,19.73856992076,1,15.4001285993677,360.36,360.36,A_both_feasible,64.453333750583,0,0,0,False,False
222,5,2,5,7,0,387.525976554421,0,457.688280672679,0,457.688280672679,1,159.400128599368,380.287695881743,450.45,30.2757519474911,421.055559827003,0,457.688280672679,0,427.412528725187,1,159.400128599368,413.817279154324,450.45,A_both_feasible,30.2757519474911,33.529583272582,0,0,False,False
225,4,2,4,7,0,389.45055942818,0,457.688280672679,0,457.688280672679,1,159.400128599368,382.212278755502,450.45,67.6431305846633,432.5103942069,0,457.688280672679,0,390.045150088015,1,159.400128599368,425.272113534221,450.45,A_both_feasible,67.6431305846633,43.05983477872,0,0,False,False
226,7,2,7,7,0,366.582112753679,0,497.985101509697,0,497.985101509697,1,209.193307762349,409.137011243981,540.54,0,404.873089437077,0,497.985101509697,0,497.985101509697,1,209.193307762349,447.42798792738,540.54,A_both_feasible,0,38.290976683398,0,0,False,False
227,4,2,4,7,0,366.309358208549,0,382.998409272046,0,382.998409272046,1,144,343.670948936503,360.36,67.6431305846633,382.998409272046,0,382.998409272046,0,315.355278687383,1,144,360.36,360.36,A_both_feasible,67.6431305846633,16.689051063497,0,0,False,False
229,1,2,1,7,0,366.309358208549,0,382.998409272046,0,382.998409272046,1,144,343.670948936503,360.36,112.166696626405,382.998409272046,0,382.998409272046,0,270.831712645641,1,144,360.36,360.36,A_both_feasible,112.166696626405,16.689051063497,0,0,False,False
230,7,2,7,7,0,391.629759781834,0,457.688280672679,0,457.688280672679,1,159.400128599368,384.391479109155,450.45,0,423.036779584551,0,457.688280672679,0,457.688280672679,1,159.400128599368,415.798498911873,450.45,A_both_feasible,0,31.407019802717,0,0,False,False
233,4,2,4,7,0,345.558409272046,0,382.998409272046,0,382.998409272046,1,144,322.92,360.36,67.6431305846633,378.628988382914,0,382.998409272046,0,315.355278687383,1,144,355.990579110868,360.36,A_both_feasible,67.6431305846633,33.070579110868,0,0,False,False
234,7,2,7,7,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,0,315.177093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,270.27,270.27,A_both_feasible,0,0,0,0,False,False
236,6,2,6,7,0,390.797189370794,0,457.688280672679,0,457.688280672679,1,159.400128599368,383.558908698115,450.45,0.71367875842609,424.458880837909,0,457.688280672679,0,456.974601914252,1,159.400128599368,417.22060016523,450.45,A_both_feasible,0.71367875842609,33.661691467115,0,0,False,False
237,5,2,5,7,0,369.092005765617,0,457.688280672679,0,457.688280672679,1,159.400128599368,361.853725092938,450.45,30.2757519474911,402.954533244589,0,457.688280672679,0,427.412528725187,1,159.400128599368,395.716252571911,450.45,A_both_feasible,30.2757519474911,33.862527478972,0,0,False,False
238,6,2,6,7,0,334.02312831278,0,382.998409272046,0,382.998409272046,1,144,311.384719040733,360.36,0.71367875842609,345.558409272046,0,382.998409272046,0,382.28473051362,1,144,322.92,360.36,A_both_feasible,0.71367875842609,11.535280959266,0,0,False,False
239,2,2,2,7,0,366.309358208549,0,382.998409272046,0,382.998409272046,1,144,343.670948936503,360.36,110.465721330482,382.998409272046,0,382.998409272046,0,272.532687941564,1,144,360.36,360.36,A_both_feasible,110.465721330482,16.689051063497,0,0,False,False
240,7,2,7,7,0,393.829281996153,0,564.019468204695,0,564.019468204695,1,53.0689410673513,280.259813791458,450.45,0,436.066850968249,0,564.019468204695,0,564.019468204695,1,53.0689410673513,322.497382763554,450.45,A_both_feasible,0,42.237568972096,0,0,False,False
241,5,2,5,7,0,322.396898178666,0,382.998409272046,0,382.998409272046,1,144,299.75848890662,360.36,30.2757519474911,349.5789339533,0,382.998409272046,0,352.722657324555,1,144,326.940524681254,360.36,A_both_feasible,30.2757519474911,27.182035774634,0,0,False,False
244,7,2,7,7,0,443.734227479427,0,443.734227479427,0,443.734227479427,1,83.2641817926198,360.36,360.36,0,461.805101509697,0,461.805101509697,0,461.805101509697,1,65.1933077623491,360.36,360.36,A_both_feasible,0,18.07087403027,18.07087403027,0,False,False
246,9,3,2,7,382.129122003109,389.446680368539,12.3207691036789,457.688280672679,0,75.5591586695692,1,159.400128599368,382.20839969586,450.45,405.313274925785,432.561961410942,11.2303369222474,457.688280672679,0,52.375005746894,1,159.400128599368,425.323680738263,450.45,A_both_feasible,23.184152922676,43.115281042403,0,0,False,False
248,5,2,5,7,0,277.737093140662,0,315.177093140662,0,315.177093140662,1,121.731316131384,232.83,270.27,30.2757519474911,315.177093140662,0,315.177093140662,0,284.901341193171,1,121.731316131384,270.27,270.27,A_both_feasible,30.2757519474911,37.44,0,0,False,False
249,2,2,2,7,0,379.674331069471,0,497.985101509697,0,497.985101509697,1,209.193307762349,422.229229559774,540.54,110.465721330482,417.096976683582,0,497.985101509697,0,387.519380179215,1,209.193307762349,459.651875173885,540.54,A_both_feasible,110.465721330482,37.422645614111,0,0,False,False
250,17,4,3,7,562.147123803289,495.357093140662,66.790030662627,495.357093140662,66.7900306626271,-66.7900306626271,0,121.731316131384,450.45,450.45,578.512356224272,495.357093140662,83.1552630836094,495.357093140662,83.1552630836094,-83.1552630836094,0,121.731316131384,450.45,450.45,C_both_infeasible,16.365232420983,0,0,16.3652324209823,False,False
251,7,2,7,7,0,369.092005765617,0,457.688280672679,0,457.688280672679,1,159.400128599368,361.853725092938,450.45,0,402.61665135352,0,457.688280672679,0,457.688280672679,1,159.400128599368,395.378370680841,450.45,A_both_feasible,0,33.524645587903,0,0,False,False
253,8,3,1,7,371.491694624008,389.44660429956,0,457.688280672679,0,86.1965860486707,1,159.400128599368,382.208323626881,450.45,405.313265587416,432.561426182036,1.92841298485291e-11,457.688280672679,0,52.3750150852628,1,159.400128599368,425.323145509357,450.45,A_both_feasible,33.821570963408,43.114821882476,0,0,False,False
254,13,3,6,7,240.569511496604,359.5969590381,0,382.998409272046,0,142.428897775442,1,144,336.958549766053,360.36,355.126452344801,382.998409272046,0,382.998409272046,0,27.8719569272449,1,144,360.36,360.36,A_both_feasible,114.556940848197,23.401450233946,0,0,False,False
257,4,2,4,7,0,380.492594714016,0,457.688280672679,0,457.688280672679,1,159.400128599368,373.254314041337,450.45,67.6431305846633,416.496695970742,0,457.688280672679,0,390.045150088015,1,159.400128599368,409.258415298063,450.45,A_both_feasible,67.6431305846633,36.004101256726,0,0,False,False
258,7,2,7,7,0,380.492594714016,0,457.688280672679,0,457.688280672679,1,159.400128599368,373.254314041337,450.45,0,416.495306059082,0,457.688280672679,0,457.688280672679,1,159.400128599368,409.257025386403,450.45,A_both_feasible,0,36.002711345066,0,0,False,False
259,3,2,3,7,0,344.036836362977,0,382.998409272046,0,382.998409272046,1,144,321.39842709093,360.36,79.4853371037635,351.455599650887,0,382.998409272046,0,303.513072168283,1,144,328.817190378841,360.36,A_both_feasible,79.4853371037635,7.41876328791,0,0,False,False
