selection_path_id,run005_unique_path_id,source_category,run005_theoretical_path_probability,step3b_path_probability,matrix_recomputed_path_probability,step3b_minus_run005,recomputed_minus_run005,physical_key_match,scenario_count,stage_row_count,is_finite_nonnegative,run005_step3b_pass,matrix_recompute_pass,twenty_repeats_pass,pending_identity_pass
651,651,unobserved_candidate,1.0368e-11,1.0368e-11,1.0368e-11,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
652,652,unobserved_candidate,2.88e-12,2.88e-12,2.88e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
653,653,unobserved_candidate,2.7e-12,2.7e-12,2.7e-12,0,1.21169035041947e-27,1,20,60,1,1,1,1,1
654,654,unobserved_candidate,1.0368e-11,1.0368e-11,1.0368e-11,0,3.23117426778526e-27,1,20,60,1,1,1,1,1
655,655,unobserved_candidate,4.15872e-10,4.15872e-10,4.15872e-10,0,-5.16987882845642e-26,1,20,60,1,1,1,1,1
656,656,unobserved_candidate,1.1552e-10,1.1552e-10,1.1552e-10,0,1.29246970711411e-26,1,20,60,1,1,1,1,1
657,657,observed_candidate,3.37566768e-08,3.37566768e-08,3.37566768e-08,0,6.61744490042422e-24,1,20,60,1,1,1,1,1
658,658,unobserved_candidate,4.4e-15,4.4e-15,4.4e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
659,659,unobserved_candidate,2.88e-15,2.88e-15,2.88e-15,0,0,1,20,60,1,1,1,1,1
660,660,unobserved_candidate,4.48e-15,4.48e-15,4.48e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
661,661,unobserved_candidate,2.88e-15,2.88e-15,2.88e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
662,662,observed_candidate,1.24773e-08,1.24773e-08,1.24773e-08,0,6.61744490042422e-24,1,20,60,1,1,1,1,1
663,663,observed_candidate,5.39068612500001e-07,5.39068612500001e-07,5.39068612500001e-07,0,-4.2351647362715e-22,1,20,60,1,1,1,1,1
664,664,observed_candidate,5.65013735e-08,5.65013735e-08,5.65013735e-08,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
665,665,unobserved_candidate,2.9417472e-11,2.9417472e-11,2.9417472e-11,0,0,1,20,60,1,1,1,1,1
666,666,observed_candidate,7.4844e-08,7.4844e-08,7.4844e-08,0,0,1,20,60,1,1,1,1,1
667,667,observed_candidate,2.444904e-08,2.444904e-08,2.444904e-08,0,9.92616735063633e-24,1,20,60,1,1,1,1,1
668,668,observed_candidate,8.5995e-09,8.5995e-09,8.5995e-09,0,1.65436122510606e-24,1,20,60,1,1,1,1,1
669,669,observed_candidate,6.14061e-07,6.14061e-07,6.14061e-07,0,2.11758236813575e-22,1,20,60,1,1,1,1,1
670,670,observed_candidate,8.80308e-09,8.80308e-09,8.80308e-09,0,0,1,20,60,1,1,1,1,1
671,671,unobserved_candidate,6.4e-16,6.4e-16,6.4e-16,0,9.86076131526265e-32,1,20,60,1,1,1,1,1
672,672,unobserved_candidate,1.6e-15,1.6e-15,1.6e-15,0,5.91645678915759e-31,1,20,60,1,1,1,1,1
673,673,unobserved_candidate,3.52e-15,3.52e-15,3.52e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
674,674,unobserved_candidate,2.88e-15,2.88e-15,2.88e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
675,675,unobserved_candidate,1.152e-13,1.152e-13,1.152e-13,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
676,676,unobserved_candidate,3.2e-14,3.2e-14,3.2e-14,0,6.31088724176809e-30,1,20,60,1,1,1,1,1
677,677,unobserved_candidate,3e-14,3e-14,3e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
678,678,unobserved_candidate,1.6e-15,1.6e-15,1.6e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
679,679,unobserved_candidate,2e-15,2e-15,2e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
680,680,unobserved_candidate,3.52e-15,3.52e-15,3.52e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
681,681,unobserved_candidate,3e-14,3e-14,3e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
682,682,unobserved_candidate,2e-15,2e-15,2e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
683,683,unobserved_candidate,3e-14,3e-14,3e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
684,684,unobserved_candidate,4.1472e-12,4.1472e-12,4.1472e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
685,685,unobserved_candidate,1.152e-12,1.152e-12,1.152e-12,0,4.03896783473158e-28,1,20,60,1,1,1,1,1
686,686,unobserved_candidate,1.08e-12,1.08e-12,1.08e-12,0,2.01948391736579e-28,1,20,60,1,1,1,1,1
687,687,unobserved_candidate,4.1472e-12,4.1472e-12,4.1472e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
688,688,unobserved_candidate,1.663488e-10,1.663488e-10,1.663488e-10,0,7.75481824268463e-26,1,20,60,1,1,1,1,1
689,689,unobserved_candidate,4.6208e-11,4.6208e-11,4.6208e-11,0,2.58493941422821e-26,1,20,60,1,1,1,1,1
690,690,observed_candidate,9.828225e-08,9.828225e-08,9.828225e-08,0,-1.32348898008484e-23,1,20,60,1,1,1,1,1
691,691,unobserved_candidate,4.32e-15,4.32e-15,4.32e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
692,692,unobserved_candidate,4.32e-15,4.32e-15,4.32e-15,0,0,1,20,60,1,1,1,1,1
693,693,unobserved_candidate,4.32e-15,4.32e-15,4.32e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
694,694,observed_candidate,7.54600000000001e-10,7.54600000000001e-10,7.54600000000001e-10,0,4.13590306276514e-25,1,20,60,1,1,1,1,1
695,695,observed_candidate,4.05559639534883e-08,4.05559639534883e-08,4.05559639534883e-08,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
696,696,observed_candidate,3.1130892e-09,3.1130892e-09,3.1130892e-09,0,8.27180612553028e-25,1,20,60,1,1,1,1,1
697,697,observed_candidate,1.88581365e-06,1.88581365e-06,1.88581365e-06,0,6.35274710440725e-22,1,20,60,1,1,1,1,1
698,698,observed_candidate,4.789368e-09,4.789368e-09,4.789368e-09,0,8.27180612553028e-25,1,20,60,1,1,1,1,1
699,699,observed_candidate,6.63022674418604e-08,6.63022674418604e-08,6.63022674418604e-08,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
700,700,observed_candidate,1.84172965116279e-08,1.84172965116279e-08,1.84172965116279e-08,0,3.30872245021211e-24,1,20,60,1,1,1,1,1
701,701,observed_candidate,6.9944472e-09,6.9944472e-09,6.9944472e-09,0,1.65436122510606e-24,1,20,60,1,1,1,1,1
702,702,unobserved_candidate,1.1232e-14,1.1232e-14,1.1232e-14,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
703,703,unobserved_candidate,4.32e-15,4.32e-15,4.32e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
704,704,unobserved_candidate,1.728e-13,1.728e-13,1.728e-13,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
705,705,unobserved_candidate,6.2208e-12,6.2208e-12,6.2208e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
706,706,unobserved_candidate,4.04227584e-09,4.04227584e-09,4.04227584e-09,0,0,1,20,60,1,1,1,1,1
707,707,unobserved_candidate,2.495232e-10,2.495232e-10,2.495232e-10,0,5.16987882845642e-26,1,20,60,1,1,1,1,1
708,708,observed_candidate,3.7253034e-06,3.7253034e-06,3.7253034e-06,0,4.2351647362715e-22,1,20,60,1,1,1,1,1
709,709,observed_candidate,8.030309625e-07,8.030309625e-07,8.030309625e-07,0,0,1,20,60,1,1,1,1,1
710,710,unobserved_candidate,3.12e-15,3.12e-15,3.12e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
711,711,observed_candidate,4.617e-09,4.617e-09,4.617e-09,0,8.27180612553028e-25,1,20,60,1,1,1,1,1
712,712,unobserved_candidate,9.6e-16,9.6e-16,9.6e-16,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
713,713,unobserved_candidate,2.4e-15,2.4e-15,2.4e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
714,714,unobserved_candidate,5.28e-15,5.28e-15,5.28e-15,0,2.36658271566304e-30,1,20,60,1,1,1,1,1
715,715,unobserved_candidate,4.32e-15,4.32e-15,4.32e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
716,716,unobserved_candidate,4.8e-14,4.8e-14,4.8e-14,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
717,717,unobserved_candidate,4.5e-14,4.5e-14,4.5e-14,0,1.89326617253043e-29,1,20,60,1,1,1,1,1
718,718,unobserved_candidate,2.4e-15,2.4e-15,2.4e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
719,719,unobserved_candidate,3e-15,3e-15,3e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
720,720,unobserved_candidate,5.28e-15,5.28e-15,5.28e-15,0,2.36658271566304e-30,1,20,60,1,1,1,1,1
721,721,unobserved_candidate,3e-15,3e-15,3e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
722,722,unobserved_candidate,1.728e-12,1.728e-12,1.728e-12,0,6.05845175209737e-28,1,20,60,1,1,1,1,1
723,723,unobserved_candidate,2.495232e-10,2.495232e-10,2.495232e-10,0,1.03397576569128e-25,1,20,60,1,1,1,1,1
724,724,unobserved_candidate,6.9312e-11,6.9312e-11,6.9312e-11,0,3.87740912134232e-26,1,20,60,1,1,1,1,1
725,725,unobserved_candidate,5.28e-15,5.28e-15,5.28e-15,0,2.36658271566304e-30,1,20,60,1,1,1,1,1
726,726,unobserved_candidate,9.6e-16,9.6e-16,9.6e-16,0,0,1,20,60,1,1,1,1,1
727,727,unobserved_candidate,5.28e-15,5.28e-15,5.28e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
728,728,observed_candidate,3.3549516e-07,3.3549516e-07,3.3549516e-07,0,0,1,20,60,1,1,1,1,1
729,729,observed_candidate,2.7449604e-07,2.7449604e-07,2.7449604e-07,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
730,730,observed_candidate,2.59684526315789e-10,2.59684526315789e-10,2.59684526315789e-10,0,4.65289094561078e-25,1,20,60,1,1,1,1,1
731,731,observed_candidate,2.40593023255814e-08,2.40593023255814e-08,2.40593023255814e-08,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
732,732,observed_candidate,2.5088778e-07,2.5088778e-07,2.5088778e-07,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
733,733,unobserved_candidate,1.3728e-14,1.3728e-14,1.3728e-14,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
734,734,unobserved_candidate,5.28e-15,5.28e-15,5.28e-15,0,2.36658271566304e-30,1,20,60,1,1,1,1,1
735,735,unobserved_candidate,2.112e-13,2.112e-13,2.112e-13,0,7.57306469012171e-29,1,20,60,1,1,1,1,1
736,736,unobserved_candidate,7.6032e-12,7.6032e-12,7.6032e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
737,737,unobserved_candidate,4.94055936e-09,4.94055936e-09,4.94055936e-09,0,0,1,20,60,1,1,1,1,1
738,738,observed_candidate,7.0785792e-08,7.0785792e-08,7.0785792e-08,0,1.32348898008484e-23,1,20,60,1,1,1,1,1
739,739,unobserved_candidate,3.049728e-10,3.049728e-10,3.049728e-10,0,5.16987882845642e-26,1,20,60,1,1,1,1,1
740,740,observed_candidate,2.520882e-07,2.520882e-07,2.520882e-07,0,0,1,20,60,1,1,1,1,1
741,741,observed_candidate,1.842183e-06,1.842183e-06,1.842183e-06,0,4.2351647362715e-22,1,20,60,1,1,1,1,1
742,742,observed_candidate,6.3862344e-07,6.3862344e-07,6.3862344e-07,0,2.11758236813575e-22,1,20,60,1,1,1,1,1
743,743,observed_candidate,3.7253034e-06,3.7253034e-06,3.7253034e-06,0,4.2351647362715e-22,1,20,60,1,1,1,1,1
744,744,unobserved_candidate,2.496e-15,2.496e-15,2.496e-15,0,1.18329135783152e-30,1,20,60,1,1,1,1,1
745,745,unobserved_candidate,1.248e-13,1.248e-13,1.248e-13,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
746,746,unobserved_candidate,1.17e-13,1.17e-13,1.17e-13,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
747,747,unobserved_candidate,7.8e-15,7.8e-15,7.8e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
748,748,unobserved_candidate,4.4928e-12,4.4928e-12,4.4928e-12,0,2.42338070083895e-27,1,20,60,1,1,1,1,1
749,749,unobserved_candidate,1.802112e-10,1.802112e-10,1.802112e-10,0,5.16987882845642e-26,1,20,60,1,1,1,1,1
750,750,unobserved_candidate,9.6e-16,9.6e-16,9.6e-16,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
751,751,unobserved_candidate,2.4e-15,2.4e-15,2.4e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
752,752,unobserved_candidate,5.28e-15,5.28e-15,5.28e-15,0,2.36658271566304e-30,1,20,60,1,1,1,1,1
753,753,unobserved_candidate,1.2e-15,1.2e-15,1.2e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
754,754,unobserved_candidate,4.8e-14,4.8e-14,4.8e-14,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
755,755,unobserved_candidate,2.4e-15,2.4e-15,2.4e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
756,756,unobserved_candidate,4.32e-14,4.32e-14,4.32e-14,0,6.31088724176809e-30,1,20,60,1,1,1,1,1
757,757,unobserved_candidate,1.728e-12,1.728e-12,1.728e-12,0,6.05845175209737e-28,1,20,60,1,1,1,1,1
758,758,unobserved_candidate,8.64e-14,8.64e-14,8.64e-14,0,1.26217744835362e-29,1,20,60,1,1,1,1,1
759,759,unobserved_candidate,3.4656e-12,3.4656e-12,3.4656e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
760,760,unobserved_candidate,1.7328e-12,1.7328e-12,1.7328e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
761,761,unobserved_candidate,1.802112e-10,1.802112e-10,1.802112e-10,0,7.75481824268463e-26,1,20,60,1,1,1,1,1
762,762,unobserved_candidate,6.9312e-11,6.9312e-11,6.9312e-11,0,3.87740912134232e-26,1,20,60,1,1,1,1,1
763,763,unobserved_candidate,3.4656e-12,3.4656e-12,3.4656e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
764,764,unobserved_candidate,2.4e-15,2.4e-15,2.4e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
765,765,unobserved_candidate,9.6e-16,9.6e-16,9.6e-16,0,0,1,20,60,1,1,1,1,1
766,766,unobserved_candidate,2.4e-15,2.4e-15,2.4e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
767,767,observed_candidate,1.432939921875e-08,1.432939921875e-08,1.432939921875e-08,0,3.30872245021211e-24,1,20,60,1,1,1,1,1
768,768,observed_candidate,5.2997175e-08,5.2997175e-08,5.2997175e-08,0,6.61744490042422e-24,1,20,60,1,1,1,1,1
769,769,observed_candidate,1.64634525e-07,1.64634525e-07,1.64634525e-07,0,0,1,20,60,1,1,1,1,1
770,770,observed_candidate,1.065368304e-08,1.065368304e-08,1.065368304e-08,0,3.30872245021211e-24,1,20,60,1,1,1,1,1
771,771,observed_candidate,2.1347610075e-07,2.1347610075e-07,2.1347610075e-07,0,7.94093388050907e-23,1,20,60,1,1,1,1,1
772,772,observed_candidate,2.99335500000001e-08,2.99335500000001e-08,2.99335500000001e-08,0,0,1,20,60,1,1,1,1,1
773,773,observed_candidate,4.715055830016e-08,4.715055830016e-08,4.715055830016e-08,0,1.98523347012727e-23,1,20,60,1,1,1,1,1
774,774,observed_candidate,9.72840375e-07,9.72840375e-07,9.72840375e-07,0,2.11758236813575e-22,1,20,60,1,1,1,1,1
775,775,unobserved_candidate,1e-15,1e-15,1e-15,0,-3.94430452610506e-31,1,20,60,1,1,1,1,1
776,776,unobserved_candidate,3.6e-14,3.6e-14,3.6e-14,0,-1.89326617253043e-29,1,20,60,1,1,1,1,1
777,777,unobserved_candidate,1.5552e-12,1.5552e-12,1.5552e-12,0,2.01948391736579e-28,1,20,60,1,1,1,1,1
778,778,unobserved_candidate,6.24e-15,6.24e-15,6.24e-15,0,2.36658271566304e-30,1,20,60,1,1,1,1,1
779,779,unobserved_candidate,9.6e-14,9.6e-14,9.6e-14,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
780,780,unobserved_candidate,9e-14,9e-14,9e-14,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
781,781,unobserved_candidate,5.59872e-11,5.59872e-11,5.59872e-11,0,0,1,20,60,1,1,1,1,1
782,782,unobserved_candidate,3.456e-12,3.456e-12,3.456e-12,0,1.21169035041947e-27,1,20,60,1,1,1,1,1
783,783,unobserved_candidate,2.2457088e-09,2.2457088e-09,2.2457088e-09,0,4.13590306276514e-25,1,20,60,1,1,1,1,1
784,784,unobserved_candidate,1.38624e-10,1.38624e-10,1.38624e-10,0,7.75481824268463e-26,1,20,60,1,1,1,1,1
785,785,observed_candidate,7.076322e-07,7.076322e-07,7.076322e-07,0,0,1,20,60,1,1,1,1,1
786,786,observed_candidate,7.64242776e-07,7.64242776e-07,7.64242776e-07,0,0,1,20,60,1,1,1,1,1
787,787,observed_candidate,1.08074736e-06,1.08074736e-06,1.08074736e-06,0,2.11758236813575e-22,1,20,60,1,1,1,1,1
788,788,observed_candidate,5.1581124e-06,5.1581124e-06,5.1581124e-06,0,1.6940658945086e-21,1,20,60,1,1,1,1,1
789,789,observed_candidate,1.76849568e-07,1.76849568e-07,1.76849568e-07,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
790,790,unobserved_candidate,3.12e-15,3.12e-15,3.12e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
791,791,observed_candidate,6.3900252e-09,6.3900252e-09,6.3900252e-09,0,8.27180612553028e-25,1,20,60,1,1,1,1,1
792,792,unobserved_candidate,9.6e-16,9.6e-16,9.6e-16,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
793,793,unobserved_candidate,9.6e-16,9.6e-16,9.6e-16,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
794,794,unobserved_candidate,9.6e-16,9.6e-16,9.6e-16,0,0,1,20,60,1,1,1,1,1
795,795,observed_candidate,1.06203825e-07,1.06203825e-07,1.06203825e-07,0,1.32348898008484e-23,1,20,60,1,1,1,1,1
796,796,observed_candidate,1.17306e-07,1.17306e-07,1.17306e-07,0,3.97046694025453e-23,1,20,60,1,1,1,1,1
797,797,observed_candidate,2.2931493984e-07,2.2931493984e-07,2.2931493984e-07,0,-5.29395592033938e-23,1,20,60,1,1,1,1,1
798,798,observed_candidate,1.49688e-09,1.49688e-09,1.49688e-09,0,4.13590306276514e-25,1,20,60,1,1,1,1,1
799,799,unobserved_candidate,6.2208e-13,6.2208e-13,6.2208e-13,0,1.0097419586829e-28,1,20,60,1,1,1,1,1
800,800,unobserved_candidate,2.496e-15,2.496e-15,2.496e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
801,801,unobserved_candidate,9.6e-16,9.6e-16,9.6e-16,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
802,802,unobserved_candidate,3.84e-14,3.84e-14,3.84e-14,0,1.89326617253043e-29,1,20,60,1,1,1,1,1
803,803,unobserved_candidate,3.6e-14,3.6e-14,3.6e-14,0,1.89326617253043e-29,1,20,60,1,1,1,1,1
804,804,unobserved_candidate,2.239488e-11,2.239488e-11,2.239488e-11,0,9.69352280335579e-27,1,20,60,1,1,1,1,1
805,805,unobserved_candidate,1.3824e-12,1.3824e-12,1.3824e-12,0,4.03896783473158e-28,1,20,60,1,1,1,1,1
806,806,unobserved_candidate,8.9828352e-10,8.9828352e-10,8.9828352e-10,0,1.03397576569128e-25,1,20,60,1,1,1,1,1
807,807,unobserved_candidate,5.54496e-11,5.54496e-11,5.54496e-11,0,2.58493941422821e-26,1,20,60,1,1,1,1,1
808,808,observed_candidate,1.9513494e-07,1.9513494e-07,1.9513494e-07,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
809,809,observed_candidate,5.17621104e-08,5.17621104e-08,5.17621104e-08,0,0,1,20,60,1,1,1,1,1
810,810,observed_candidate,9.690912e-10,9.690912e-10,9.690912e-10,0,2.06795153138257e-25,1,20,60,1,1,1,1,1
811,811,observed_candidate,3.04210368e-08,3.04210368e-08,3.04210368e-08,0,1.32348898008484e-23,1,20,60,1,1,1,1,1
812,812,observed_candidate,1.167474e-08,1.167474e-08,1.167474e-08,0,1.65436122510606e-24,1,20,60,1,1,1,1,1
813,813,observed_candidate,1.0144721664e-08,1.0144721664e-08,1.0144721664e-08,0,3.30872245021211e-24,1,20,60,1,1,1,1,1
814,814,observed_candidate,2.04687e-07,2.04687e-07,2.04687e-07,0,5.29395592033938e-23,1,20,60,1,1,1,1,1
815,815,unobserved_candidate,2.496e-15,2.496e-15,2.496e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
816,816,unobserved_candidate,9.984e-14,9.984e-14,9.984e-14,0,3.78653234506086e-29,1,20,60,1,1,1,1,1
817,817,unobserved_candidate,9.6e-16,9.6e-16,9.6e-16,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
818,818,unobserved_candidate,3.84e-14,3.84e-14,3.84e-14,0,1.89326617253043e-29,1,20,60,1,1,1,1,1
819,819,unobserved_candidate,3.59424e-12,3.59424e-12,3.59424e-12,0,1.21169035041947e-27,1,20,60,1,1,1,1,1
820,820,unobserved_candidate,1.4416896e-10,1.4416896e-10,1.4416896e-10,0,5.16987882845642e-26,1,20,60,1,1,1,1,1
821,821,observed_candidate,9.64953e-08,9.64953e-08,9.64953e-08,0,1.32348898008484e-23,1,20,60,1,1,1,1,1
822,822,observed_candidate,4.002768e-09,4.002768e-09,4.002768e-09,0,1.65436122510606e-24,1,20,60,1,1,1,1,1
823,823,unobserved_candidate,2.4e-15,2.4e-15,2.4e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
824,824,unobserved_candidate,2.3232e-14,2.3232e-14,2.3232e-14,0,9.46633086265214e-30,1,20,60,1,1,1,1,1
825,825,unobserved_candidate,7.6032e-13,7.6032e-13,7.6032e-13,0,2.01948391736579e-28,1,20,60,1,1,1,1,1
826,826,unobserved_candidate,2.112e-13,2.112e-13,2.112e-13,0,7.57306469012171e-29,1,20,60,1,1,1,1,1
827,827,unobserved_candidate,1.98e-13,1.98e-13,1.98e-13,0,7.57306469012171e-29,1,20,60,1,1,1,1,1
828,828,unobserved_candidate,1.32e-14,1.32e-14,1.32e-14,0,4.73316543132607e-30,1,20,60,1,1,1,1,1
829,829,unobserved_candidate,2.3232e-14,2.3232e-14,2.3232e-14,0,6.31088724176809e-30,1,20,60,1,1,1,1,1
830,830,unobserved_candidate,7.6032e-13,7.6032e-13,7.6032e-13,0,1.0097419586829e-28,1,20,60,1,1,1,1,1
831,831,unobserved_candidate,2.737152e-11,2.737152e-11,2.737152e-11,0,3.23117426778526e-27,1,20,60,1,1,1,1,1
832,832,unobserved_candidate,7.6032e-12,7.6032e-12,7.6032e-12,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
833,833,unobserved_candidate,1.09790208e-09,1.09790208e-09,1.09790208e-09,0,0,1,20,60,1,1,1,1,1
834,834,unobserved_candidate,3.049728e-10,3.049728e-10,3.049728e-10,0,5.16987882845642e-26,1,20,60,1,1,1,1,1
835,835,observed_candidate,6.9476616e-07,6.9476616e-07,6.9476616e-07,0,1.05879118406788e-22,1,20,60,1,1,1,1,1
836,836,unobserved_candidate,3.456e-15,3.456e-15,3.456e-15,0,0,1,20,60,1,1,1,1,1
837,837,unobserved_candidate,8.64e-15,8.64e-15,8.64e-15,0,0,1,20,60,1,1,1,1,1
838,838,unobserved_candidate,4.32e-15,4.32e-15,4.32e-15,0,0,1,20,60,1,1,1,1,1
839,839,unobserved_candidate,1.728e-13,1.728e-13,1.728e-13,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
840,840,unobserved_candidate,8.64e-15,8.64e-15,8.64e-15,0,3.15544362088405e-30,1,20,60,1,1,1,1,1
841,841,unobserved_candidate,1.5552e-13,1.5552e-13,1.5552e-13,0,2.52435489670724e-29,1,20,60,1,1,1,1,1
842,842,unobserved_candidate,5.376e-15,5.376e-15,5.376e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
843,843,unobserved_candidate,5.376e-15,5.376e-15,5.376e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
844,844,observed_candidate,6.2272287e-07,6.2272287e-07,6.2272287e-07,0,0,1,20,60,1,1,1,1,1
845,845,observed_candidate,1.389257521344e-07,1.389257521344e-07,1.389257521344e-07,0,2.64697796016969e-23,1,20,60,1,1,1,1,1
846,846,observed_candidate,1.9649952e-07,1.9649952e-07,1.9649952e-07,0,7.94093388050907e-23,1,20,60,1,1,1,1,1
847,847,unobserved_candidate,3.456e-15,3.456e-15,3.456e-15,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
848,848,unobserved_candidate,5.376e-15,5.376e-15,5.376e-15,0,1.57772181044202e-30,1,20,60,1,1,1,1,1
849,849,unobserved_candidate,9.6e-16,9.6e-16,9.6e-16,0,3.94430452610506e-31,1,20,60,1,1,1,1,1
850,850,unobserved_candidate,9e-14,9e-14,9e-14,0,3.78653234506086e-29,1,20,60,1,1,1,1,1
851,851,unobserved_candidate,3.456e-12,3.456e-12,3.456e-12,0,1.21169035041947e-27,1,20,60,1,1,1,1,1
852,852,observed_candidate,1.4309568e-09,1.4309568e-09,1.4309568e-09,0,4.13590306276514e-25,1,20,60,1,1,1,1,1
853,853,unobserved_candidate,1.92e-15,1.92e-15,1.92e-15,0,7.88860905221012e-31,1,20,60,1,1,1,1,1
854,854,unobserved_candidate,1.056e-14,1.056e-14,1.056e-14,0,4.73316543132607e-30,1,20,60,1,1,1,1,1
855,855,unobserved_candidate,3.456e-13,3.456e-13,3.456e-13,0,1.0097419586829e-28,1,20,60,1,1,1,1,1
856,856,unobserved_candidate,9.6e-14,9.6e-14,9.6e-14,0,5.04870979341448e-29,1,20,60,1,1,1,1,1
857,857,unobserved_candidate,9e-14,9e-14,9e-14,0,3.78653234506086e-29,1,20,60,1,1,1,1,1
858,858,unobserved_candidate,6e-15,6e-15,6e-15,0,2.36658271566304e-30,1,20,60,1,1,1,1,1
859,859,unobserved_candidate,1.056e-14,1.056e-14,1.056e-14,0,4.73316543132607e-30,1,20,60,1,1,1,1,1
860,860,unobserved_candidate,6e-15,6e-15,6e-15,0,2.36658271566304e-30,1,20,60,1,1,1,1,1
861,861,unobserved_candidate,1.24416e-11,1.24416e-11,1.24416e-11,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
862,862,unobserved_candidate,3.456e-12,3.456e-12,3.456e-12,0,1.21169035041947e-27,1,20,60,1,1,1,1,1
863,863,unobserved_candidate,3.24e-12,3.24e-12,3.24e-12,0,8.07793566946316e-28,1,20,60,1,1,1,1,1
864,864,unobserved_candidate,1.24416e-11,1.24416e-11,1.24416e-11,0,1.61558713389263e-27,1,20,60,1,1,1,1,1
865,865,unobserved_candidate,4.990464e-10,4.990464e-10,4.990464e-10,0,2.06795153138257e-25,1,20,60,1,1,1,1,1
866,866,unobserved_candidate,1.38624e-10,1.38624e-10,1.38624e-10,0,7.75481824268463e-26,1,20,60,1,1,1,1,1
867,867,observed_candidate,3.809025e-08,3.809025e-08,3.809025e-08,0,6.61744490042422e-24,1,20,60,1,1,1,1,1
