selected_pair_id,focal_state_id,focal_site,selection_reason,method,stage,observed_site,constraint_type,path_count,eligible_count,binding_count,binding_rate,mean_slack,min_slack,max_slack
7,9,4,top8_C_D_remaining_gap,chi2_eta003,6,1,ordinary_shortage_positive,74,3,0,0,-0,-0,-0
7,9,4,top8_C_D_remaining_gap,chi2_eta003,6,2,tank_capacity,74,74,0,0,114.508778241393,94.1649631114274,151.849757157406
7,9,4,top8_C_D_remaining_gap,chi2_eta003,6,2,electrolyzer_capacity,74,3,0,0,200,200,200
7,9,4,top8_C_D_remaining_gap,chi2_eta003,6,2,ordinary_shortage_positive,74,3,0,0,-0,-0,-0
7,9,4,top8_C_D_remaining_gap,chi2_eta003,6,3,tank_capacity,74,74,0,0,75.9233118992868,63.3443806871712,85.7679303511442
7,9,4,top8_C_D_remaining_gap,chi2_eta003,6,3,electrolyzer_capacity,74,3,0,0,120,120,120
7,9,4,top8_C_D_remaining_gap,chi2_eta003,6,3,ordinary_shortage_positive,74,3,0,0,-0,-0,-0
7,9,4,top8_C_D_remaining_gap,chi2_eta003,6,4,tank_capacity,74,74,0,0,62.3513544537374,39.8720502049697,90.128609315412
7,9,4,top8_C_D_remaining_gap,chi2_eta003,6,4,electrolyzer_capacity,74,3,0,0,55.5237300758245,37.0348261889534,65.7698765420864
7,9,4,top8_C_D_remaining_gap,chi2_eta003,6,4,ordinary_shortage_positive,74,3,0,0,-0,-0,-0
7,9,4,top8_C_D_remaining_gap,chi2_eta003,6,0,htt_aggregate_capacity,74,3,0,0,138.068922359147,132.355949153208,141.142857142857
7,9,4,top8_C_D_remaining_gap,chi2_eta003,7,1,tank_capacity,74,74,0,0,106.061710512941,63.301240395219,160.514378362519
7,9,4,top8_C_D_remaining_gap,chi2_eta003,7,1,electrolyzer_capacity,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,7,1,ordinary_shortage_positive,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,7,2,tank_capacity,74,74,0,0,114.508778241393,94.1649631114274,151.849757157406
7,9,4,top8_C_D_remaining_gap,chi2_eta003,7,2,electrolyzer_capacity,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,7,2,ordinary_shortage_positive,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,7,3,tank_capacity,74,74,0,0,75.9233118992868,63.3443806871712,85.7679303511442
7,9,4,top8_C_D_remaining_gap,chi2_eta003,7,3,electrolyzer_capacity,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,7,3,ordinary_shortage_positive,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,7,4,tank_capacity,74,74,0,0,62.3513544537374,39.8720502049697,90.128609315412
7,9,4,top8_C_D_remaining_gap,chi2_eta003,7,4,electrolyzer_capacity,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,7,4,ordinary_shortage_positive,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,7,0,htt_aggregate_capacity,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,8,1,tank_capacity,74,74,0,0,106.061710512941,63.301240395219,160.514378362519
7,9,4,top8_C_D_remaining_gap,chi2_eta003,8,1,electrolyzer_capacity,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,8,1,ordinary_shortage_positive,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,8,2,tank_capacity,74,74,0,0,114.508778241393,94.1649631114274,151.849757157406
7,9,4,top8_C_D_remaining_gap,chi2_eta003,8,2,electrolyzer_capacity,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,8,2,ordinary_shortage_positive,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,8,3,tank_capacity,74,74,0,0,75.9233118992868,63.3443806871712,85.7679303511442
7,9,4,top8_C_D_remaining_gap,chi2_eta003,8,3,electrolyzer_capacity,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,8,3,ordinary_shortage_positive,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,8,4,tank_capacity,74,74,0,0,62.3513544537374,39.8720502049697,90.128609315412
7,9,4,top8_C_D_remaining_gap,chi2_eta003,8,4,electrolyzer_capacity,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,8,4,ordinary_shortage_positive,74,0,0,NaN,NaN,NaN,NaN
7,9,4,top8_C_D_remaining_gap,chi2_eta003,8,0,htt_aggregate_capacity,74,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,1,1,tank_capacity,51,51,0,0,211.975618987629,211.975618987629,211.975618987629
8,18,1,top8_C_D_remaining_gap,chi2_eta003,1,1,electrolyzer_capacity,51,51,51,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,1,1,ordinary_shortage_positive,51,51,0,0,-0,-0,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,1,2,tank_capacity,51,51,0,0,132.117949017897,132.117949017897,132.117949017897
8,18,1,top8_C_D_remaining_gap,chi2_eta003,1,2,electrolyzer_capacity,51,51,51,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,1,2,ordinary_shortage_positive,51,51,0,0,-0,-0,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,1,3,tank_capacity,51,51,0,0,62.2836633343863,62.2836633343863,62.2836633343863
8,18,1,top8_C_D_remaining_gap,chi2_eta003,1,3,electrolyzer_capacity,51,51,51,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,1,3,ordinary_shortage_positive,51,51,0,0,-0,-0,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,1,4,tank_capacity,51,51,0,0,102.294487987409,102.294487987409,102.294487987409
8,18,1,top8_C_D_remaining_gap,chi2_eta003,1,4,electrolyzer_capacity,51,51,51,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,1,4,ordinary_shortage_positive,51,51,0,0,-0,-0,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,1,0,htt_aggregate_capacity,51,51,0,0,160,160,160
8,18,1,top8_C_D_remaining_gap,chi2_eta003,2,1,tank_capacity,51,51,0,0,173.170034779991,105.91068320319,196.965327856959
8,18,1,top8_C_D_remaining_gap,chi2_eta003,2,1,electrolyzer_capacity,51,51,51,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,2,1,ordinary_shortage_positive,51,51,20,0.392156862745098,-7.87831720365871,-20.0897088693297,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,2,2,tank_capacity,51,51,0,0,123.004385765276,112.130134496196,148.152413780703
8,18,1,top8_C_D_remaining_gap,chi2_eta003,2,2,electrolyzer_capacity,51,51,51,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,2,2,ordinary_shortage_positive,51,51,20,0.392156862745098,-4.80574838631104,-12.2546583850932,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,2,3,tank_capacity,51,51,0,0,67.1275166190145,55.3361394181578,98.2686222028143
8,18,1,top8_C_D_remaining_gap,chi2_eta003,2,3,electrolyzer_capacity,51,51,51,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,2,3,ordinary_shortage_positive,51,51,20,0.392156862745098,-2.78136317010645,-7.09247608377144,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,2,4,tank_capacity,51,51,0,0,85.5462243993623,66.2500001406141,95.1008238121963
8,18,1,top8_C_D_remaining_gap,chi2_eta003,2,4,electrolyzer_capacity,51,51,51,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,2,4,ordinary_shortage_positive,51,51,20,0.392156862745098,-4.06130816658316,-10.3563358247871,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,2,0,htt_aggregate_capacity,51,51,0,0,131.182076484549,49.5120049401947,157.028571428571
8,18,1,top8_C_D_remaining_gap,chi2_eta003,3,1,tank_capacity,51,51,0,0,131.488841093064,89.2097036861282,183.519017768942
8,18,1,top8_C_D_remaining_gap,chi2_eta003,3,1,electrolyzer_capacity,51,51,51,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,3,1,ordinary_shortage_positive,51,51,32,0.627450980392157,-13.586628964382,-21.6536899119838,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,3,2,tank_capacity,51,51,0,0,111.763406080093,97.5726074029901,142.359504308919
8,18,1,top8_C_D_remaining_gap,chi2_eta003,3,2,electrolyzer_capacity,51,51,51,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,3,2,ordinary_shortage_positive,51,51,32,0.627450980392157,-8.7102667153818,-13.8819875776397,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,3,3,tank_capacity,51,51,0,0,68.0180551061674,49.7206847943536,85.7679303511442
8,18,1,top8_C_D_remaining_gap,chi2_eta003,3,3,electrolyzer_capacity,51,51,51,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,3,3,ordinary_shortage_positive,51,51,32,0.627450980392157,-5.28598925565227,-8.42454537619581,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,3,4,tank_capacity,51,51,0,0,68.5510388727827,41.8084494215729,90.128609315412
8,18,1,top8_C_D_remaining_gap,chi2_eta003,3,4,electrolyzer_capacity,51,51,51,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,3,4,ordinary_shortage_positive,51,51,32,0.627450980392157,-7.89194384515496,-12.5777855032157,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,3,0,htt_aggregate_capacity,51,51,0,0,120.221616328639,51.4239179538435,154.057142857143
8,18,1,top8_C_D_remaining_gap,chi2_eta003,4,1,tank_capacity,51,51,0,0,90.6046788043137,62.7431665008675,125.188240836065
8,18,1,top8_C_D_remaining_gap,chi2_eta003,4,1,electrolyzer_capacity,51,43,43,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,4,1,ordinary_shortage_positive,51,43,36,0.837209302325581,-6.70201700677064,-8.13642518618822,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,4,2,tank_capacity,51,51,0,0,104.056609785963,73.7352512007454,142.359504308919
8,18,1,top8_C_D_remaining_gap,chi2_eta003,4,2,electrolyzer_capacity,51,43,37,0.86046511627907,15.9375260025211,0,200
8,18,1,top8_C_D_remaining_gap,chi2_eta003,4,2,ordinary_shortage_positive,51,43,33,0.767441860465116,-3.09836775964177,-4.03726708074534,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,4,3,tank_capacity,51,51,0,0,68.8290950663932,41.9322982749667,83.6347184722901
8,18,1,top8_C_D_remaining_gap,chi2_eta003,4,3,electrolyzer_capacity,51,43,38,0.883720930232558,9.59100540906227,0,120
8,18,1,top8_C_D_remaining_gap,chi2_eta003,4,3,ordinary_shortage_positive,51,43,33,0.767441860465116,-4.52574414395636,-5.89718176333707,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,4,4,tank_capacity,51,51,0,0,46.7496548992773,16.5413380208672,76.7764191537572
8,18,1,top8_C_D_remaining_gap,chi2_eta003,4,4,electrolyzer_capacity,51,43,43,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,4,4,ordinary_shortage_positive,51,43,36,0.837209302325581,-3.36605435210418,-4.19780983834521,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,4,0,htt_aggregate_capacity,51,43,0,0,103.699268666763,64.3707953345047,138.971428571429
8,18,1,top8_C_D_remaining_gap,chi2_eta003,5,1,tank_capacity,51,51,0,0,78.7641920189925,49.7090517945162,110.167699167948
8,18,1,top8_C_D_remaining_gap,chi2_eta003,5,1,electrolyzer_capacity,51,20,20,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,5,1,ordinary_shortage_positive,51,20,18,0.9,-4.60815842924848,-5.12017603249831,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,5,2,tank_capacity,51,51,0,0,97.4843041197275,60.8991339560329,142.359504308919
8,18,1,top8_C_D_remaining_gap,chi2_eta003,5,2,electrolyzer_capacity,51,20,19,0.95,2.90322050714246,0,58.0644101428492
8,18,1,top8_C_D_remaining_gap,chi2_eta003,5,2,ordinary_shortage_positive,51,20,18,0.9,-5.13662516823236,-5.82608695652174,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,5,3,tank_capacity,51,51,0,0,64.9154023562491,48.5469657112094,83.6347184722901
8,18,1,top8_C_D_remaining_gap,chi2_eta003,5,3,electrolyzer_capacity,51,20,19,0.95,1.66919645086723,0,33.3839290173446
8,18,1,top8_C_D_remaining_gap,chi2_eta003,5,3,ordinary_shortage_positive,51,20,17,0.85,-1.34792726019133,-1.58579677669568,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,5,4,tank_capacity,51,51,2,0.0392156862745098,34.6334453847019,0,59.2161518975576
8,18,1,top8_C_D_remaining_gap,chi2_eta003,5,4,electrolyzer_capacity,51,20,20,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,5,4,ordinary_shortage_positive,51,20,18,0.9,-2.58126195028681,-2.86806883365201,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,5,0,htt_aggregate_capacity,51,20,0,0,104.775856400237,81.7525974242077,142.780952380952
8,18,1,top8_C_D_remaining_gap,chi2_eta003,6,1,tank_capacity,51,51,0,0,77.7650513827389,49.7090517945162,110.167699167948
8,18,1,top8_C_D_remaining_gap,chi2_eta003,6,1,electrolyzer_capacity,51,2,2,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,6,1,ordinary_shortage_positive,51,2,2,1,-17.3248638742105,-20.0897088693297,-14.5600188790913
8,18,1,top8_C_D_remaining_gap,chi2_eta003,6,2,tank_capacity,51,51,0,0,96.9969680434425,60.8991339560329,142.359504308919
8,18,1,top8_C_D_remaining_gap,chi2_eta003,6,2,electrolyzer_capacity,51,2,2,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,6,2,ordinary_shortage_positive,51,2,1,0.5,-6.12732919254658,-12.2546583850932,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,6,3,tank_capacity,51,51,0,0,64.5279383104801,48.5469657112094,83.6347184722901
8,18,1,top8_C_D_remaining_gap,chi2_eta003,6,3,electrolyzer_capacity,51,2,2,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,6,3,ordinary_shortage_positive,51,2,1,0.5,-3.54623804188572,-7.09247608377144,-0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,6,4,tank_capacity,51,51,2,0.0392156862745098,33.462225838286,0,59.2161518975576
8,18,1,top8_C_D_remaining_gap,chi2_eta003,6,4,electrolyzer_capacity,51,2,2,1,0,0,0
8,18,1,top8_C_D_remaining_gap,chi2_eta003,6,4,ordinary_shortage_positive,51,2,2,1,-10.3563358247871,-10.3563358247871,-10.3563358247871
8,18,1,top8_C_D_remaining_gap,chi2_eta003,6,0,htt_aggregate_capacity,51,2,0,0,97.9725124375312,93.7144338677411,102.230591007321
8,18,1,top8_C_D_remaining_gap,chi2_eta003,7,1,tank_capacity,51,51,0,0,77.7650513827389,49.7090517945162,110.167699167948
8,18,1,top8_C_D_remaining_gap,chi2_eta003,7,1,electrolyzer_capacity,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,7,1,ordinary_shortage_positive,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,7,2,tank_capacity,51,51,0,0,96.9969680434425,60.8991339560329,142.359504308919
8,18,1,top8_C_D_remaining_gap,chi2_eta003,7,2,electrolyzer_capacity,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,7,2,ordinary_shortage_positive,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,7,3,tank_capacity,51,51,0,0,64.5279383104801,48.5469657112094,83.6347184722901
8,18,1,top8_C_D_remaining_gap,chi2_eta003,7,3,electrolyzer_capacity,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,7,3,ordinary_shortage_positive,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,7,4,tank_capacity,51,51,2,0.0392156862745098,33.462225838286,0,59.2161518975576
8,18,1,top8_C_D_remaining_gap,chi2_eta003,7,4,electrolyzer_capacity,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,7,4,ordinary_shortage_positive,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,7,0,htt_aggregate_capacity,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,8,1,tank_capacity,51,51,0,0,77.7650513827389,49.7090517945162,110.167699167948
8,18,1,top8_C_D_remaining_gap,chi2_eta003,8,1,electrolyzer_capacity,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,8,1,ordinary_shortage_positive,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,8,2,tank_capacity,51,51,0,0,96.9969680434425,60.8991339560329,142.359504308919
8,18,1,top8_C_D_remaining_gap,chi2_eta003,8,2,electrolyzer_capacity,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,8,2,ordinary_shortage_positive,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,8,3,tank_capacity,51,51,0,0,64.5279383104801,48.5469657112094,83.6347184722901
8,18,1,top8_C_D_remaining_gap,chi2_eta003,8,3,electrolyzer_capacity,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,8,3,ordinary_shortage_positive,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,8,4,tank_capacity,51,51,2,0.0392156862745098,33.462225838286,0,59.2161518975576
8,18,1,top8_C_D_remaining_gap,chi2_eta003,8,4,electrolyzer_capacity,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,8,4,ordinary_shortage_positive,51,0,0,NaN,NaN,NaN,NaN
8,18,1,top8_C_D_remaining_gap,chi2_eta003,8,0,htt_aggregate_capacity,51,0,0,NaN,NaN,NaN,NaN
9,19,4,priority_state19_largest_gap_site,chi2_eta003,1,1,tank_capacity,26,26,0,0,211.975618987629,211.975618987629,211.975618987629
9,19,4,priority_state19_largest_gap_site,chi2_eta003,1,1,electrolyzer_capacity,26,26,26,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,1,1,ordinary_shortage_positive,26,26,0,0,-0,-0,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,1,2,tank_capacity,26,26,0,0,132.117949017897,132.117949017897,132.117949017897
9,19,4,priority_state19_largest_gap_site,chi2_eta003,1,2,electrolyzer_capacity,26,26,26,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,1,2,ordinary_shortage_positive,26,26,0,0,-0,-0,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,1,3,tank_capacity,26,26,0,0,62.2836633343863,62.2836633343863,62.2836633343863
9,19,4,priority_state19_largest_gap_site,chi2_eta003,1,3,electrolyzer_capacity,26,26,26,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,1,3,ordinary_shortage_positive,26,26,0,0,-0,-0,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,1,4,tank_capacity,26,26,0,0,102.294487987409,102.294487987409,102.294487987409
9,19,4,priority_state19_largest_gap_site,chi2_eta003,1,4,electrolyzer_capacity,26,26,26,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,1,4,ordinary_shortage_positive,26,26,0,0,-0,-0,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,1,0,htt_aggregate_capacity,26,26,0,0,160,160,160
9,19,4,priority_state19_largest_gap_site,chi2_eta003,2,1,tank_capacity,26,26,0,0,183.223446089155,105.91068320319,196.965327856959
9,19,4,priority_state19_largest_gap_site,chi2_eta003,2,1,electrolyzer_capacity,26,26,26,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,2,1,ordinary_shortage_positive,26,26,5,0.192307692307692,-3.86340555179418,-20.0897088693297,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,2,2,tank_capacity,26,26,0,0,122.640878943071,120.97260740299,148.152413780703
9,19,4,priority_state19_largest_gap_site,chi2_eta003,2,2,electrolyzer_capacity,26,26,26,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,2,2,ordinary_shortage_positive,26,26,5,0.192307692307692,-2.35666507405638,-12.2546583850932,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,2,3,tank_capacity,26,26,0,0,62.8115481692384,55.3361394181578,98.2686222028143
9,19,4,priority_state19_largest_gap_site,chi2_eta003,2,3,electrolyzer_capacity,26,26,26,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,2,3,ordinary_shortage_positive,26,26,5,0.192307692307692,-1.36393770841758,-7.09247608377144,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,2,4,tank_capacity,26,26,0,0,90.1234139113423,66.2500001406141,95.1008238121963
9,19,4,priority_state19_largest_gap_site,chi2_eta003,2,4,electrolyzer_capacity,26,26,26,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,2,4,ordinary_shortage_positive,26,26,5,0.192307692307692,-1.99160304322828,-10.3563358247871,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,2,0,htt_aggregate_capacity,26,26,0,0,140.323995314643,49.5120049401947,157.028571428571
9,19,4,priority_state19_largest_gap_site,chi2_eta003,3,1,tank_capacity,26,26,0,0,129.741585583088,88.8460294804559,183.519017768942
9,19,4,priority_state19_largest_gap_site,chi2_eta003,3,1,electrolyzer_capacity,26,26,26,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,3,1,ordinary_shortage_positive,26,26,15,0.576923076923077,-12.4925134107599,-21.6536899119838,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,3,2,tank_capacity,26,26,0,0,118.181883530939,106.974085278478,142.359504308919
9,19,4,priority_state19_largest_gap_site,chi2_eta003,3,2,electrolyzer_capacity,26,26,26,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,3,2,ordinary_shortage_positive,26,26,15,0.576923076923077,-8.00883898709985,-13.8819875776397,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,3,3,tank_capacity,26,26,0,0,72.2042757622163,49.7206847943536,83.6347180348136
9,19,4,priority_state19_largest_gap_site,chi2_eta003,3,3,electrolyzer_capacity,26,26,26,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,3,3,ordinary_shortage_positive,26,26,15,0.576923076923077,-4.86031464011297,-8.42454537619581,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,3,4,tank_capacity,26,26,0,0,72.5014688542317,41.8084494215729,90.128609315412
9,19,4,priority_state19_largest_gap_site,chi2_eta003,3,4,electrolyzer_capacity,26,26,26,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,3,4,ordinary_shortage_positive,26,26,15,0.576923076923077,-7.25641471339368,-12.5777855032157,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,3,0,htt_aggregate_capacity,26,26,0,0,103.554401029056,57.9409442501355,154.057142857143
9,19,4,priority_state19_largest_gap_site,chi2_eta003,4,1,tank_capacity,26,26,0,0,93.4954057971278,64.385506577791,125.188240836065
9,19,4,priority_state19_largest_gap_site,chi2_eta003,4,1,electrolyzer_capacity,26,22,22,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,4,1,ordinary_shortage_positive,26,22,15,0.681818181818182,-5.54756262694651,-8.13642518618822,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,4,2,tank_capacity,26,26,0,0,109.331726026565,86.5342476568574,130.259471120755
9,19,4,priority_state19_largest_gap_site,chi2_eta003,4,2,electrolyzer_capacity,26,22,15,0.681818181818182,52.3298840920667,0,200
9,19,4,priority_state19_largest_gap_site,chi2_eta003,4,2,ordinary_shortage_positive,26,22,15,0.681818181818182,-2.75268210050819,-4.03726708074534,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,4,3,tank_capacity,26,26,0,0,73.3675982087941,55.3577669410146,84.0325336596287
9,19,4,priority_state19_largest_gap_site,chi2_eta003,4,3,electrolyzer_capacity,26,22,15,0.681818181818182,22.0619060802147,0,120
9,19,4,priority_state19_largest_gap_site,chi2_eta003,4,3,ordinary_shortage_positive,26,22,15,0.681818181818182,-4.02080574772982,-5.89718176333707,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,4,4,tank_capacity,26,26,0,0,53.5646858127478,20.5199883283815,76.7764191537572
9,19,4,priority_state19_largest_gap_site,chi2_eta003,4,4,electrolyzer_capacity,26,22,22,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,4,4,ordinary_shortage_positive,26,22,15,0.681818181818182,-2.86214307159901,-4.19780983834521,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,4,0,htt_aggregate_capacity,26,22,0,0,104.787690585263,64.2988477247165,141.714285714286
9,19,4,priority_state19_largest_gap_site,chi2_eta003,5,1,tank_capacity,26,26,0,0,80.6270397137684,64.385506577791,114.448082175172
9,19,4,priority_state19_largest_gap_site,chi2_eta003,5,1,electrolyzer_capacity,26,8,8,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,5,1,ordinary_shortage_positive,26,8,7,0.875,-4.48015402843602,-5.12017603249831,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,5,2,tank_capacity,26,26,0,0,104.648675484019,86.5342476568574,127.146331269331
9,19,4,priority_state19_largest_gap_site,chi2_eta003,5,2,electrolyzer_capacity,26,8,8,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,5,2,ordinary_shortage_positive,26,8,7,0.875,-5.09782608695652,-5.82608695652174,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,5,3,tank_capacity,26,26,0,0,72.1742419346539,55.3577669410146,83.6347180348038
9,19,4,priority_state19_largest_gap_site,chi2_eta003,5,3,electrolyzer_capacity,26,8,8,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,5,3,ordinary_shortage_positive,26,8,7,0.875,-1.38757217960872,-1.58579677669568,-0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,5,4,tank_capacity,26,26,0,0,45.1817713512312,20.5199883283815,66.4186294761349
9,19,4,priority_state19_largest_gap_site,chi2_eta003,5,4,electrolyzer_capacity,26,8,8,1,0,0,0
9,19,4,priority_state19_largest_gap_site,chi2_eta003,5,4,ordinary_shortage_positive,26,8,7,0.875,-2.50956022944551,-2.86806883365201,-0
