method,state,stage,site,OOS_count,active_path_share,terminal_event_path_share,mean_start_inventory_kg,mean_end_inventory_kg,median_end_inventory_kg,mean_production_kg,mean_prod_utilization,mean_storage_utilization,mean_normal_served_kg,mean_normal_shortage_kg,mean_htt_inflow_kg,mean_htt_outflow_kg,mean_net_htt_inflow_kg,mean_terminal_target_kg,mean_terminal_gap_kg
chi2_eta003,12,5,2,98,0.520408163265306,0.479591836734694,88.1532219981169,94.8900531690488,94.1516417294525,10.6726018182915,0.876416103730992,0.474450265845244,1.48624667258208,1.54569653948536,0.0303816305734971,2.47990560535102,-2.44952397477752,18.8367114145506,0
chi2_eta003,12,5,3,98,0.520408163265306,0.479591836734694,25.6703290502725,29.9461780760881,28.3510808814993,6.10393392016595,0.835407971867861,0.299461780760881,0.463570062153287,0.361691525718955,0.250794258111131,1.61530909030822,-1.36451483219708,7.84865976828986,0.0299324896550298
chi2_eta003,12,5,4,98,0.520408163265306,0.479591836734694,90.8957260058781,102.836622585144,100.206534175214,9.13316326530612,1,0.68557748390096,0.702384204159676,0.790182229679635,3.51011751811946,0,3.51011751811946,44.2140551554626,2.27405598575427
chi2_eta003,12,6,1,51,0.176470588235294,0.823529411764706,224.963032823894,227.731635454176,234.531627132872,5.95048591399125,0.960667241575035,0.759105451513921,1.67422338326647,1.87101935837995,0,1.50765990044195,-1.50765990044195,193.143692932953,8.29282064625682
chi2_eta003,12,6,2,51,0.176470588235294,0.823529411764706,100.607179054012,102.88312820798,100.186376279399,3.68141148715673,0.891509904297215,0.5144156410399,1.18277146312562,0.979815310714354,0.154104339405747,0.376795209468558,-0.222690870062811,32.3453918157239,0
chi2_eta003,12,6,3,51,0.176470588235294,0.823529411764706,33.6405645126974,35.0802590775781,36.5478013801402,2.28678273341212,0.922965490693401,0.350802590775781,0.695340792526612,0.556272634021289,0.122209175670185,0.273956551675061,-0.151747376004876,13.4772981252737,0
chi2_eta003,12,6,4,51,0.176470588235294,0.823529411764706,109.112326571116,113.246760088846,110.203866775189,3.01270123383469,0.972762031817468,0.754978400592307,0.760365862614393,1.06722281234804,1.88209814650964,0,1.88209814650964,75.9220071004939,0.672234762264706
chi2_eta003,12,7,1,9,0,1,235.686889395853,235.686889395853,234.531627132872,0,,0.785622964652842,0,0,0,0,0,234.531627132872,2.97967659623793
chi2_eta003,12,7,2,9,0,1,117.505679525653,117.505679525653,121.918672524865,0,,0.587528397628264,0,0,0,0,0,39.2765472048076,0
chi2_eta003,12,7,3,9,0,1,42.6708764562263,42.6708764562263,44.7316770985941,0,,0.426708764562263,0,0,0,0,0,16.3652905806895,0
chi2_eta003,12,7,4,9,0,1,131.061974536189,131.061974536189,132.862145881054,0,,0.873746496907929,0,0,0,0,0,92.1910086220283,0
chi2_eta003,13,1,1,89,1,0,58.0445570448695,88.0243810123712,88.0243810123712,35.1,1,0.293414603374571,5.12017603249831,0,0,0,0,0,0
chi2_eta003,13,1,2,89,1,0,50.3081379386248,67.882050982103,67.882050982103,23.4,1,0.339410254910515,5.82608695652174,0,0,0,0,0,0
chi2_eta003,13,1,3,89,1,0,25.2621334423093,37.7163366656137,37.7163366656137,14.04,1,0.377163366656137,1.58579677669568,0,0,0,0,0,0
chi2_eta003,13,1,4,89,1,0,33.0235808462428,47.7055120125908,47.7055120125908,17.55,1,0.318036746750605,2.86806883365201,0,0,0,0,0,0
chi2_eta003,13,2,1,89,1,0,88.0243810123712,117.313555112246,103.034672143041,35.1,1,0.391045183707489,16.0266216822743,4.06308718705545,10.2157957821498,0,10.2157957821498,0,0
chi2_eta003,13,2,2,89,1,0,67.882050982103,77.8247853182662,79.0273925970099,23.4,1,0.389123926591331,9.77618814990581,2.47847023518739,0,3.68107751393104,-3.68107751393104,0,0
chi2_eta003,13,2,3,89,1,0,37.7163366656137,36.9675985900247,44.6638605818422,14.04,1,0.369675985900247,5.65804271851429,1.43443336525715,0,9.13069535707467,-9.13069535707467,0,0
chi2_eta003,13,2,4,89,1,0,47.7055120125908,59.5896931063918,54.8991761878037,17.55,1,0.397264620709279,8.26179599505488,2.09453982973222,2.59597708885591,0,2.59597708885591,0,0
chi2_eta003,13,3,1,89,0.98876404494382,0.0112359550561798,117.313555112246,160.754485340784,158.538411173281,34.7056179775281,1,0.535848284469281,13.8680935391357,7.54229648619661,22.9040966669591,0.300690876813996,22.6034057901451,2.06558391060382,0.57074119135208
chi2_eta003,13,3,2,89,0.98876404494382,0.0112359550561798,77.8247853182662,82.8164461166466,85.696867313433,23.1370786516854,1,0.414082230583233,8.89071114522992,4.83529904389697,0.153938889968895,9.40864559804388,-9.25470670807498,0.959232016367864,0.0712837849407866
chi2_eta003,13,3,3,89,0.98876404494382,0.0112359550561798,36.9675985900247,29.6681489449374,24.5392517633325,13.8822471910112,1,0.296681489449374,5.39549535329395,2.93439220968618,0.149729234069206,15.9359307168738,-15.7862014828046,0.183879550329617,0.0191881940208674
chi2_eta003,13,3,4,89,0.98876404494382,0.0112359550561798,59.5896931063918,71.3245688365274,59.871390684588,17.352808988764,1,0.475497125576849,8.05543565936286,4.38102641123244,2.53614481028841,0.0986424095539928,2.43750240073442,0.781489380505456,0.164644704237998
chi2_eta003,13,4,1,88,0.886363636363636,0.113636363636364,161.069411287686,199.452517231861,201.889536587111,30.7888179954341,0.989632545692967,0.664841724106204,3.94281063657251,3.26902077845795,12.4856651319845,0.948566546671282,11.5370985853132,20.890564550425,0.627592144685435
chi2_eta003,13,4,2,88,0.886363636363636,0.113636363636364,82.8595035430062,88.2623918038575,85.647760272404,14.9044979845651,0.718603891432022,0.441311959019288,2.06451157538114,1.5139751552795,0.236899454688034,7.67399760302062,-7.43709814833259,9.70132380190226,1.49909351072431
chi2_eta003,13,4,3,88,0.886363636363636,0.113636363636364,29.8387241521358,26.181872992893,25.3924724556317,9.61974511399127,0.773008957950939,0.26181872992893,3.01560431079736,2.2114431612514,0.120785857929973,10.3817778203667,-10.2609919624367,1.85969090674272,0.0159187952455145
chi2_eta003,13,4,4,88,0.886363636363636,0.113636363636364,71.5112210257175,90.8977007681498,90.9159435088133,15.2628010546829,0.981172103741757,0.605984671787665,2.03731283770662,1.68347315537209,6.16099152545606,0,6.16099152545606,7.90369941647564,0.468630476505938
chi2_eta003,13,5,1,78,0.576923076923077,0.423076923076923,200.279227311985,218.128700949828,224.660969085163,19.9358465826558,0.984486250995348,0.727095669832758,1.2092377970031,1.74470991405362,1.26219015322728,2.13932530103797,-0.87713514781069,77.7771787877361,0.42625205039342
chi2_eta003,13,5,2,78,0.576923076923077,0.423076923076923,90.2048218410469,97.8636768641418,97.5192645430116,12.4807808741477,0.924502286973904,0.489318384320709,1.41917502787068,1.94202898550725,0.0749879322788091,3.47773875546092,-3.40275082318211,36.1187747701592,0.808337846156185
chi2_eta003,13,5,3,78,0.576923076923077,0.423076923076923,26.8635396105196,32.2940112245915,28.3643588926194,7.26591415171895,0.897026438483821,0.322940112245915,0.458779481873066,0.456103273912904,0.249798504490933,1.62646156026486,-1.37666305577393,6.9237722989498,0
chi2_eta003,13,5,4,78,0.576923076923077,0.423076923076923,92.0337290292974,107.13432622824,105.596488811017,10.0695477237452,0.994523231974836,0.714228841521603,0.625499551568874,1.02915554476882,5.65654902676672,0,5.65654902676672,29.426080904417,0
chi2_eta003,13,6,1,45,0.2,0.8,225.4176767704,229.183145873427,234.531627132872,6.13584002394746,0.874051285462601,0.763943819578089,1.01949456951764,2.9984472043483,0.165642580288204,1.51651893169088,-1.35087635140267,147.069574434992,0
chi2_eta003,13,6,2,45,0.2,0.8,101.678124871631,104.013729855589,100.186376279399,3.64,0.777777777777778,0.520068649277944,0.836376672620083,1.61455500439856,0.322810538254913,0.790828881676721,-0.468018343421808,68.2973195653919,0
chi2_eta003,13,6,3,45,0.2,0.8,35.0369724161066,36.3664938954877,36.5478013801396,2.184,0.777777777777778,0.363664938954877,0.554954041864546,0.863541174889742,0.137704600138271,0.437229078892654,-0.299524478754383,13.0922239834687,0
chi2_eta003,13,6,4,45,0.2,0.8,114.148531122979,118.306527908239,122.192673667446,2.73,0.777777777777778,0.788710186054927,0.69042238831914,1.38084477663828,2.27827837747249,0.159859203893621,2.11841917357886,55.6420438919885,0
chi2_eta003,13,7,1,9,0,1,234.536584926483,234.536584926483,234.531627132872,0,,0.78178861642161,0,0,0,0,0,183.83696804374,0
chi2_eta003,13,7,2,9,0,1,113.368744022693,113.368744022693,121.918672524865,0,,0.566843720113465,0,0,0,0,0,85.3716494567399,1.34213627865797e-13
chi2_eta003,13,7,3,9,0,1,40.9459814099396,40.9459814099396,44.7316246454196,0,,0.409459814099396,0,0,0,0,0,16.3652799793359,0
chi2_eta003,13,7,4,9,0,1,125.746634849574,125.746634849574,130.71242731775,0,,0.83831089899716,0,0,0,0,0,69.5525548649856,0
chi2_eta003,14,1,1,188,1,0,58.0445570448695,88.0243810123712,88.0243810123712,35.1,1,0.293414603374571,5.12017603249831,0,0,0,0,0,0
chi2_eta003,14,1,2,188,1,0,50.3081379386248,67.882050982103,67.882050982103,23.4,1,0.339410254910515,5.82608695652174,0,0,0,0,0,0
chi2_eta003,14,1,3,188,1,0,25.2621334423093,37.7163366656137,37.7163366656137,14.04,1,0.377163366656137,1.58579677669568,0,0,0,0,0,0
chi2_eta003,14,1,4,188,1,0,33.0235808462428,47.7055120125908,47.7055120125908,17.55,1,0.318036746750605,2.86806883365201,0,0,0,0,0,0
chi2_eta003,14,2,1,188,1,0,88.0243810123712,113.753197860499,103.034672143041,35.1,1,0.379177326201663,16.4564636482807,3.63324522104899,7.08528049640847,0,7.08528049640847,0,0
chi2_eta003,14,2,2,188,1,0,67.882050982103,78.3809705886895,79.0273925970099,23.4,1,0.391904852943447,10.0383903792785,2.21626800581473,0,2.86269001413516,-2.86269001413516,0,0
chi2_eta003,14,2,3,188,1,0,37.7163366656137,39.3881377042048,44.6638605818422,14.04,1,0.393881377042048,5.80979423883405,1.28268184493739,0,6.55840472257475,-6.55840472257475,0,0
chi2_eta003,14,2,4,188,1,0,47.7055120125908,59.1079447793964,54.8991761878037,17.55,1,0.394052965195976,8.48338147349582,1.87295435129128,2.33581424030144,0,2.33581424030144,0,0
chi2_eta003,14,3,1,188,1,0,113.753197860499,159.643688183047,157.776977326757,35.1,1,0.532145627276822,13.8215041991386,7.8321857128452,24.7651653624922,0.153170840806045,24.6119945216862,0,0
chi2_eta003,14,3,2,188,1,0,78.3809705886895,83.0365377940667,86.9271480063778,23.4,1,0.415182688970333,8.86084313466364,5.02114444297606,0.101101357106652,9.9846910170657,-9.88358965995905,0,0
chi2_eta003,14,3,3,188,1,0,39.3881377042048,30.9297924873086,23.6541934414465,14.04,1,0.309297924873086,5.37736938906116,3.04717598713466,0.056746084147341,17.1777219119825,-17.1209758278351,0,0
chi2_eta003,14,3,4,188,1,0,59.1079447793964,71.0221420200476,59.871390684588,17.55,1,0.473480946800317,8.02837372545683,4.54941177775887,2.56688614516718,0.174315179059157,2.39257096610802,0,0
chi2_eta003,14,4,1,188,0.840425531914894,0.159574468085106,159.643688183047,200.101093590516,203.658514319537,29.2310078771894,0.990917357443762,0.667003645301721,4.07596428678325,2.76209517820472,15.6267833351635,0.324421518099979,15.3023618170636,32.5999519023377,2.62873457103509
chi2_eta003,14,4,2,188,0.840425531914894,0.159574468085106,83.0365377940667,85.6022166849944,85.5806550315025,12.6953406627331,0.645549076218169,0.428011083424972,2.16895731465574,1.22406501916215,0.0896156501815644,8.05032010733121,-7.96070445714964,5.22295543735289,0
chi2_eta003,14,4,3,188,0.840425531914894,0.159574468085106,30.9297924873086,24.4200755584984,24.5346382167488,8.131763904546,0.689157386695629,0.244200755584984,3.16816679838853,1.78797532186283,0.116767122622767,11.5900811575904,-11.4733140349676,1.56689032911075,0
chi2_eta003,14,4,4,188,0.840425531914894,0.159574468085106,71.0221420200476,87.6006061470706,84.2432087801587,14.5544277863603,0.986776452030633,0.58400404098047,2.10762033439102,1.42032623187783,4.2662267818533,0.134570106799624,4.13165667505368,8.40027720741769,1.51179305480872e-16
chi2_eta003,14,5,1,158,0.512658227848101,0.487341772151899,202.066986880777,218.428816561856,214.270386447571,17.96788326843,0.998531728188222,0.728096055206185,1.71641140741064,0.908488963680262,1.78172081747208,1.67136299741276,0.110357820059322,99.5605282148185,2.06496423272916
chi2_eta003,14,5,2,158,0.512658227848101,0.487341772151899,88.2573317316702,94.0477893352062,93.3046101498144,9.97221738009111,0.831281178671729,0.470238946676031,1.95432030820033,1.03247110621904,0.20437034357857,2.43180981193328,-2.22743946835471,15.950949981249,0
chi2_eta003,14,5,3,158,0.512658227848101,0.487341772151899,25.5218960158302,29.289945702944,27.8069293371444,5.68567178042891,0.789926612946931,0.29289945702944,0.552017865305458,0.26095389996258,0.269382873000466,1.63498710101014,-1.36560422800967,4.78529628780742,0
chi2_eta003,14,5,4,158,0.512658227848101,0.487341772151899,89.9776797929044,101.399647161212,97.47777278009,8.88320288029307,0.987334990036442,0.675997647741413,0.943921388290535,0.526417697315875,3.48268587630506,0,3.48268587630506,25.6545174798689,0
chi2_eta003,14,6,1,81,0.160493827160494,0.839506172839506,224.141135395081,225.845274933323,230.184203281581,4.33875641648204,0.770193446712788,0.752817583111076,2.12485613251736,1.09941813046148,0,0.5097607457229,-0.5097607457229,171.505261366043,0
chi2_eta003,14,6,2,81,0.160493827160494,0.839506172839506,100.616110415001,100.530768744029,94.1803596702142,2.2114274583426,0.588841630919626,0.502653843720145,1.44121645562054,0.525580569147502,0.00406312536907615,0.859615799063155,-0.855552673694079,27.4774742021067,0
chi2_eta003,14,6,3,81,0.160493827160494,0.839506172839506,32.7634040400402,33.2320184975326,28.3643588926192,1.35099218781798,0.599552746073068,0.332320184975326,0.788052898196827,0.350245732531923,0.0711967263367228,0.165521558465467,-0.0943248321287438,8.24326171495957,0
chi2_eta003,14,6,4,81,0.160493827160494,0.839506172839506,109.066718754788,111.733575993039,100.928970140419,2.16636786329933,0.769124685195028,0.744890506620257,0.959148876594068,0.702979095285343,1.45963825154572,0,1.45963825154572,44.1930633002583,0
chi2_eta003,14,7,1,13,0,1,224.176418236243,224.176418236243,234.531627132872,0,,0.747254727454143,0,0,0,0,0,204.293031921316,7.01797594396899e-13
chi2_eta003,14,7,2,13,0,1,101.885964839736,101.885964839736,100.1863762794,0,,0.50942982419868,0,0,0,0,0,32.7305207407448,0
chi2_eta003,14,7,3,13,0,1,36.0154737509346,36.0154737509346,36.5478013801392,0,,0.360154737509346,0,0,0,0,0,9.81917939576067,0
chi2_eta003,14,7,4,13,0,1,115.699462793269,115.699462793269,122.192673667445,0,,0.771329751955125,0,0,0,0,0,52.6417371664842,0
chi2_eta003,16,1,1,78,1,0,58.0445570448695,88.0243810123712,88.0243810123712,35.1,1,0.293414603374571,5.12017603249831,0,0,0,0,0,0
chi2_eta003,16,1,2,78,1,0,50.3081379386248,67.882050982103,67.882050982103,23.4,1,0.339410254910515,5.82608695652174,0,0,0,0,0,0
chi2_eta003,16,1,3,78,1,0,25.2621334423093,37.7163366656137,37.7163366656137,14.04,1,0.377163366656137,1.58579677669568,0,0,0,0,0,0
chi2_eta003,16,1,4,78,1,0,33.0235808462428,47.7055120125908,47.7055120125908,17.55,1,0.318036746750605,2.86806883365201,0,0,0,0,0,0
chi2_eta003,16,2,1,78,1,0,88.0243810123712,129.410754028892,123.152345812927,35.1,1,0.431369180096306,10.8175355450237,9.27217332430602,17.1039085615442,0,17.1039085615442,0,0
chi2_eta003,16,2,2,78,1,0,67.882050982103,76.53486564669,79.0273925970099,23.4,1,0.382674328233449,6.59866220735788,5.65599617773532,0,8.14852312805525,-8.14852312805525,0,0
chi2_eta003,16,2,3,78,1,0,37.7163366656137,32.6767929823796,35.8848834883704,14.04,1,0.326767929823796,3.81902558356924,3.2734505002022,0,15.2605180996648,-15.2605180996648,0,0
chi2_eta003,16,2,4,78,1,0,47.7055120125908,65.9841561577274,54.8991761878037,17.55,1,0.439894374384849,5.57648852103921,4.77984730374789,6.30513266617584,0,6.30513266617584,0,0
chi2_eta003,16,3,1,78,1,0,129.410754028892,179.944734105113,186.788134063602,35.1,1,0.599815780350376,4.44178254604796,17.2119073659358,20.379742446619,0.503979824350024,19.875762622269,0,0
chi2_eta003,16,3,2,78,1,0,76.53486564669,88.1883180819729,88.5454050193701,23.4,1,0.440941590409864,2.84758719541327,11.0344003822264,0.327521718515853,9.22648208781961,-8.89896036930375,0,0
chi2_eta003,16,3,3,78,1,0,32.6767929823796,28.5516222883701,27.8203426289939,14.04,1,0.285516222883701,1.72811187204017,6.69643350415565,0.136165962992335,16.5732247849616,-16.4370588219693,0,0
chi2_eta003,16,3,4,78,1,0,65.9841561577274,86.4143541619692,92.3559145835875,17.55,1,0.576095694413128,2.58005856476219,9.99772693845351,5.50600096909453,0.0457444000904913,5.46025656900404,0,0
chi2_eta003,16,4,1,78,0.897435897435897,0.102564102564103,179.944734105113,217.482794627642,221.888134063602,31.5,1,0.724942648758808,0.417252573650678,6.88466746523619,7.55820647593596,1.10289337975563,6.45531309618032,25.207010338735,4.02414578185349
chi2_eta003,16,4,2,78,0.897435897435897,0.102564102564103,88.1883180819729,100.759426451545,100.290340103855,20.3910128909462,0.971000613854581,0.503797132257724,0.20703933747412,3.41614906832298,0.229582003334187,7.84244718723434,-7.61286518390015,14.0432175771902,5.17452488767296
chi2_eta003,16,4,3,78,0.897435897435897,0.102564102564103,28.5516222883701,33.7688458852611,34.5995306285319,12.2837299706617,0.974899204020767,0.337688458852611,0.302419577607029,4.98992303051598,0.0987610302230116,6.86284782638668,-6.76408679616367,5.37122295922202,2.86453150050624
chi2_eta003,16,4,4,78,0.897435897435897,0.102564102564103,86.4143541619692,109.87072074645,110.193164282579,15.75,1,0.732471471643003,0.215272299402318,3.55199294013825,7.99246927375053,0.0708303898670197,7.92163888388351,15.3846153846154,5.34961965103184
chi2_eta003,16,5,1,70,0.457142857142857,0.542857142857143,218.734207793134,231.526284606251,231.902773407745,16.0457142857143,1,0.771754282020838,0.365726859464165,1.97492504110649,0.602720854780772,3.49063146791318,-2.88791061313241,133.417104721447,13.530487669032
chi2_eta003,16,5,2,70,0.457142857142857,0.542857142857143,102.392531906259,111.949284069142,113.376317203012,10.6971428571429,1,0.55974642034571,0.332919254658385,2.3304347826087,0.494562356984342,1.30203379658605,-0.807471439601704,74.3287444621279,19.7445481668416
chi2_eta003,16,5,3,70,0.457142857142857,0.542857142857143,34.8349720752933,40.1291401257399,43.7325280826434,6.41828571428571,1,0.401291401257399,0.113271198335406,0.611664471011191,0.50344124060856,1.51428770611226,-1.0108464655037,28.4291158055965,9.60036618391922
chi2_eta003,16,5,4,70,0.457142857142857,0.542857142857143,111.245522157194,123.851690582562,122.192673667446,8.02285714285714,1,0.825677937217077,0.122917235727943,1.18819994537012,4.85577478344461,0.149546265206793,4.70622851823781,81.4285714285714,21.5371825134246
chi2_eta003,16,6,1,32,0.34375,0.65625,244.211772774016,252.01119386961,245.643715703749,11.9600881756662,0.991253099252313,0.8400373128987,3.76682041299932,3.13901701083277,1.12729014079161,1.52113680786449,-0.393846667072878,161.28548021425,3.52665104239889
chi2_eta003,16,6,2,32,0.34375,0.65625,125.486129505309,129.512135635905,138.094650970142,7.3958384497552,0.919451555525122,0.647560678179526,2.81563935885298,1.3968994610228,0.0589012456494492,0.613094205955773,-0.554192960306324,89.8546499665526,7.9924253276645
chi2_eta003,16,6,3,32,0.34375,0.65625,46.5946042276369,49.448105620751,49.1154618395075,4.5773870902317,0.948435553531561,0.49448105620751,1.71897066914791,0.719067984648525,0.346023606752279,0.350938634721968,-0.0049150279696889,34.3674344031471,4.13841142711731
chi2_eta003,16,6,4,32,0.34375,0.65625,139.91315989747,143.975886699606,149.99955985819,5.42164272039673,0.898692396025359,0.959839244664038,2.31187057360969,1.24811986616087,1.76667051518993,0.813715859841043,0.952954655348891,98.4375,5.12347809038466
chi2_eta003,16,7,1,11,0,1,267.669654687696,267.669654687696,277.760219015769,0,,0.89223218229232,0,0,0,0,0,245.768350802666,1.31997286465379
chi2_eta003,16,7,2,11,0,1,136.458505065506,136.458505065506,139.569903864339,0,,0.682292525327532,0,0,0,0,0,136.921371377604,2.90097529489448
chi2_eta003,16,7,3,11,0,1,55.1412090561773,55.1412090561773,56.0257784459979,0,,0.551412090561773,0,0,0,0,0,52.3694238524147,2.18165186560563
chi2_eta003,16,7,4,11,0,1,147.379970298154,147.379970298154,150,0,,0.982533135321024,0,0,0,0,0,150,2.62002970184637
chi2_eta003,17,1,1,78,1,0,58.0445570448695,88.0243810123712,88.0243810123712,35.1,1,0.293414603374571,5.12017603249831,0,0,0,0,0,0
