path_id,state_id,terminal_state_k,terminal_stage,T_total_dro_kg,actual_I_total_dro_kg,actual_terminal_gap_kg,service_preserving_max_terminal_total_kg,service_preserving_min_terminal_gap_kg,system_total_shortfall_lower_bound_kg,spatial_excess_gap_kg,physical_total_sufficient,physical_spatial_feasible,actual_total_sufficient,actual_spatial_mismatch,path_classification,max_total_status,min_gap_status,solve_pass,initial_total_inventory_kg,total_storage_capacity_kg,max_conservation_residual,target_gap_reconstruction_residual
6357,14,167,5,299.484469224306,405.267093140662,0,405.267093140662,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
6361,17,191,6,578.512356224272,470.535612171921,107.97674405235,473.088409272046,105.423946952225,105.423946952225,4.2632564145606e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
6404,16,183,7,585.059146032685,630.528027511971,0,635.279128700503,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,4.9737991503207e-14,2.27373675443232e-13
6412,13,159,5,355.126452344801,461.805101509697,0,461.805101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
6421,14,167,5,299.484469224306,405.267093140662,0,405.267093140662,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
6438,14,167,6,299.484469224306,587.556021990251,0,587.556021990251,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
6439,14,167,4,299.484469224306,371.715101509697,0,371.715101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,7.105427357601e-15,0
6444,14,167,5,299.484469224306,364.107578499487,23.2627644185989,382.998409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
6458,13,159,5,355.126452344801,511.598280672679,0,511.598280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
6465,14,167,5,299.484469224306,346.415744987874,0,382.998409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
6467,12,151,5,382.364473540397,461.805101509697,9.14266194278838,461.805101509697,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
6470,13,159,4,355.126452344801,421.508280672679,0,421.508280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,7.105427357601e-15,5.6843418860808e-14
6499,13,159,5,355.126452344801,461.805101509697,0,461.805101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
6505,13,159,6,355.126452344801,493.458478459857,0,493.458478459857,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
6518,16,183,5,585.059146032685,511.598280672679,73.4608653600065,511.598280672679,73.4608653600065,73.4608653600064,2.8421709430404e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
6534,14,167,6,299.484469224306,563.688278423162,0,565.35410012504,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
6582,16,183,6,585.059146032685,601.688280672679,0.000440141810258865,601.688280672679,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
6589,14,167,6,299.484469224306,440.909553944889,0,473.088409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
6594,12,151,4,382.364473540397,421.508280672679,28.0137313693143,421.508280672679,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,7.105427357601e-15,0
6596,12,151,6,382.364473540397,450.221654995913,1.8554397393759,473.088409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.86517468137026e-14,5.6843418860808e-14
6616,14,167,7,299.484469224306,527.989561445218,0,547.778280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
6659,12,151,6,382.364473540397,445.250426797639,27.0709807578739,457.688280672679,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.86517468137026e-14,1.13686837721616e-13
6689,14,167,6,299.484469224306,445.147764884632,0,473.088409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
6725,12,151,6,382.364473540397,409.890859200335,26.7513327640567,457.688280672679,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
6731,14,167,4,299.484469224306,371.715101509697,0,371.715101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,7.105427357601e-15,0
6735,14,167,5,299.484469224306,405.267093140662,0,405.267093140662,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,5.6843418860808e-14
6736,13,159,4,355.126452344801,421.508280672679,0,421.508280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,7.105427357601e-15,5.6843418860808e-14
6741,18,199,5,571.966287503776,405.267093140662,166.699194363114,405.267093140662,166.699194363114,166.699194363114,2.8421709430404e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
6781,14,167,7,299.484469224306,413.169135136683,6.56541487842333e-12,497.985101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.39808173319034e-14,5.6843418860808e-14
6799,12,151,5,382.364473540397,511.598280672679,0.108166933055429,511.598280672679,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
6833,14,167,4,299.484469224306,315.177093140662,26.9635748285682,315.177093140662,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,5.6843418860808e-14
6840,14,167,5,299.484469224306,382.998409272046,2.06431000747878,382.998409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
6846,14,167,6,299.484469224306,435.648409272046,0,473.088409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
6870,14,167,5,299.484469224306,511.598280672679,0,511.598280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
6873,16,183,4,585.059146032685,421.508280672679,163.550865360006,421.508280672679,163.550865360006,163.550865360006,5.6843418860808e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
6876,13,159,5,355.126452344801,350.819553944889,9.21967365747174,382.998409272046,0,0,0,1,1,0,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
6891,13,159,5,355.126452344801,491.396208033228,0,491.396208033228,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.59872115546023e-14,5.6843418860808e-14
6892,13,159,5,355.126452344801,377.285382169589,4.15085317023002,382.998409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,1.13686837721616e-13
6893,14,167,5,299.484469224306,405.267093140662,0,405.267093140662,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
6901,17,191,5,578.512356224272,461.805101509697,116.707254714574,461.805101509697,116.707254714574,116.707254714574,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
6908,12,151,5,382.364473540397,346.46416678026,70.635460442881,382.998409272046,0,0,0,1,1,0,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
6950,13,159,5,355.126452344801,367.11458207234,8.8554748881314,382.998409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
6954,13,159,5,355.126452344801,511.598280672679,0,511.598280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
6965,13,159,6,355.126452344801,574.992167374247,0,574.992167374247,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
6992,13,159,6,355.126452344801,451.251540695846,0,473.088409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
7019,14,167,6,299.484469224306,551.895101509697,0,551.895101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
7024,18,199,4,571.966287503776,371.715101509697,200.25118599408,371.715101509697,200.251185994079,200.251185994079,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,2.27373675443232e-13
7026,16,183,5,585.059146032685,511.598280672679,73.4608653600065,511.598280672679,73.4608653600065,73.4608653600064,8.5265128291212e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
7051,13,159,5,355.126452344801,405.267093140662,0,405.267093140662,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.70530256582424e-13
7107,19,207,6,542.961636332278,601.688280672679,0,601.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
7109,14,167,6,299.484469224306,417.586379064121,0,457.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.70530256582424e-13
7122,12,151,5,382.364473540397,405.267093140662,30.3280715214499,405.267093140662,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,5.6843418860808e-14
7134,12,151,4,382.364473540397,371.715101509697,61.8001093920937,371.715101509697,10.6493720306998,10.6493720306998,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,7.105427357601e-15,0
7148,13,159,5,355.126452344801,351.455601361378,27.7979514436103,382.998409272046,0,0,0,1,1,0,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
7163,12,151,5,382.364473540397,461.805101509697,9.1260067568162,461.805101509697,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
7175,17,191,7,578.512356224272,535.237764884632,43.2746523785456,563.178409272046,15.3339469522253,15.3339469522252,2.8421709430404e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
7192,13,159,6,355.126452344801,495.357093140662,0,495.357093140662,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
7217,12,151,6,382.364473540397,440.909553944889,6.95983896840445,473.088409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
7219,12,151,6,382.364473540397,457.20458207234,12.4424940277007,473.088409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.86517468137026e-14,5.6843418860808e-14
7238,19,207,6,542.961636332278,579.732817312779,0,579.732817312779,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
7252,17,191,5,578.512356224272,461.805101509697,116.707254714574,461.805101509697,116.707254714574,116.707254714574,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
7258,12,151,4,382.364473540397,315.177093140662,76.0610760375215,315.177093140662,67.1873803997348,67.1873803997348,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.06581410364015e-14,0
7271,13,159,6,355.126452344801,408.937407220862,0,457.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.70530256582424e-13
7275,14,167,5,299.484469224306,461.805101509697,0,461.805101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
7281,14,167,6,299.484469224306,408.937407220862,0,457.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
7306,14,167,5,299.484469224306,461.805101509697,0,461.805101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
7309,13,159,6,355.126452344801,493.458478459857,0,493.458478459857,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
7310,18,199,7,571.966287503776,496.318173332126,75.6481141716502,522.901456213576,49.064831290201,49.0648312902009,5.6843418860808e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
7312,13,159,6,355.126452344801,493.458478459857,0,493.458478459857,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
7315,13,159,6,355.126452344801,551.895101509697,0,551.895101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
7354,16,183,5,585.059146032685,405.267093140662,179.792052892023,405.267093140662,179.792052892023,179.792052892023,8.5265128291212e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,1.70530256582424e-13
7357,13,159,5,355.126452344801,369.471422133687,0,382.998409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,1.13686837721616e-13
7393,13,159,6,355.126452344801,421.055559827003,0,457.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
7398,18,199,6,571.966287503776,458.8012535967,113.165033907076,473.088409272046,98.8778782317302,98.8778782317302,1.4210854715202e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
7424,14,167,5,299.484469224306,498.421326970175,0,498.421326970175,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.59872115546023e-14,5.6843418860808e-14
7432,12,151,5,382.364473540397,405.267093140662,34.7863141686512,405.267093140662,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
7441,18,199,5,571.966287503776,511.598280672679,60.3680068310979,511.598280672679,60.3680068310979,60.3680068310979,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
7447,14,167,5,299.484469224306,345.558409272046,22.2070649105653,382.998409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,5.6843418860808e-14
7480,12,151,5,382.364473540397,405.267093140662,22.3572858433994,405.267093140662,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
7481,13,159,7,355.126452344801,547.29458207234,0,563.178409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
7495,14,167,5,299.484469224306,405.267093140662,0,405.267093140662,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
7503,14,167,5,299.484469224306,461.805101509697,0,461.805101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
7545,13,159,4,355.126452344801,371.715101509697,0,371.715101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
7561,19,207,4,542.961636332278,371.715101509697,171.246534822581,371.715101509697,171.24653482258,171.24653482258,8.5265128291212e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,7.105427357601e-15,1.13686837721616e-13
7563,16,183,5,585.059146032685,461.805101509697,123.254044522988,461.805101509697,123.254044522988,123.254044522988,5.6843418860808e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
7567,14,167,5,299.484469224306,367.680926205093,5.6843418860808e-14,382.998409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
7591,12,151,5,382.364473540397,405.267093140662,33.1776285549769,405.267093140662,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
7605,16,183,6,585.059146032685,551.895101509697,33.1640445229879,551.895101509697,33.1640445229879,33.1640445229878,9.9475983006414e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
7624,16,183,5,585.059146032685,405.267093140662,179.792052892023,405.267093140662,179.792052892023,179.792052892023,8.5265128291212e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
7628,14,167,4,299.484469224306,421.508280672679,0,421.508280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,7.105427357601e-15,1.13686837721616e-13
7644,18,199,6,571.966287503776,495.357093140662,76.6091943631144,495.357093140662,76.6091943631143,76.6091943631143,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
7671,14,167,4,299.484469224306,315.177093140662,51.2926566777708,315.177093140662,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,5.6843418860808e-14
7672,12,151,6,382.364473540397,495.357093140662,2.8421709430404e-14,495.357093140662,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,7.105427357601e-15,1.13686837721616e-13
7707,16,183,5,585.059146032685,461.805101509697,123.254044522988,461.805101509697,123.254044522988,123.254044522988,5.6843418860808e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
7725,17,191,6,578.512356224272,545.194101797005,33.3182544272667,545.194101797005,33.3182544272667,33.3182544272667,2.1316282072803e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
7729,14,167,5,299.484469224306,511.598280672679,0,511.598280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
7740,19,207,6,542.961636332278,439.6689339533,103.292702378978,473.088409272046,69.8732270602314,69.8732270602312,1.4210854715202e-13,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,5.6843418860808e-14
7756,16,183,5,585.059146032685,511.598280672679,73.4608653600065,511.598280672679,73.4608653600065,73.4608653600064,2.8421709430404e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
7789,12,151,7,382.364473540397,500.148087215173,0,516.031914414879,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,5.6843418860808e-14
7801,14,167,6,299.484469224306,407.071881954618,0,457.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.86517468137026e-14,1.13686837721616e-13
7802,19,207,5,542.961636332278,511.598280672679,31.363355659599,511.598280672679,31.363355659599,31.3633556595989,1.4210854715202e-13,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
7815,14,167,4,299.484469224306,315.177093140662,57.8057198198949,315.177093140662,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,0
7835,14,167,5,299.484469224306,493.527406642408,0,493.527406642408,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
7845,14,167,4,299.484469224306,371.715101509697,2.72823074735157,371.715101509697,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,7.105427357601e-15,0
7846,18,199,5,571.966287503776,511.598280672679,60.3680068310979,511.598280672679,60.3680068310979,60.3680068310979,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
7848,14,167,5,299.484469224306,362.011522712928,18.7910459342233,382.998409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,5.6843418860808e-14
7850,17,191,5,578.512356224272,405.267093140662,173.245263083609,405.267093140662,173.245263083609,173.245263083609,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,5.6843418860808e-14
7857,14,167,5,299.484469224306,405.267093140662,0,405.267093140662,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,0
7858,16,183,7,585.059146032685,540.311654995913,44.7474910367722,563.178409272046,21.8807367606388,21.8807367606387,1.13686837721616e-13,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
7880,14,167,5,299.484469224306,511.598280672679,0,511.598280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
7896,13,159,6,355.126452344801,483.962910453172,0,529.626417641081,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.48689957516035e-14,5.6843418860808e-14
7897,14,167,6,299.484469224306,457.20458207234,0,473.088409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.86517468137026e-14,0
7909,18,199,5,571.966287503776,501.663831828596,77.5488887479478,501.663831828596,70.3024556751803,70.3024556751802,5.6843418860808e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.30926389122033e-14,5.6843418860808e-14
7931,18,199,6,571.966287503776,585.138780975368,7.1735817220293,585.138780975368,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
7940,13,159,6,355.126452344801,416.496695970757,0,457.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
7983,16,183,4,585.059146032685,421.508280672679,163.550865360006,421.508280672679,163.550865360006,163.550865360006,5.6843418860808e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
8003,14,167,6,299.484469224306,417.315826810104,0,457.688280672679,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.86517468137026e-14,1.13686837721616e-13
8023,13,159,6,355.126452344801,435.660938666981,0,473.088409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
8026,14,167,5,299.484469224306,367.680926205092,5.6843418860808e-14,382.998409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,5.6843418860808e-14
8031,16,183,5,585.059146032685,461.805101509697,123.254044522988,461.805101509697,123.254044522988,123.254044522988,5.6843418860808e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
8088,16,183,4,585.059146032685,421.508280672679,163.550865360007,421.508280672679,163.550865360006,163.550865360006,5.6843418860808e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
8092,19,207,7,542.961636332278,547.29458207234,5.36366905713083,563.178409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,0
8104,18,199,5,571.966287503776,511.598280672679,60.3680068310979,511.598280672679,60.3680068310979,60.3680068310979,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
8120,17,191,4,578.512356224272,421.508280672679,157.004075551593,421.508280672679,157.004075551593,157.004075551593,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
8138,12,151,4,382.364473540397,315.177093140662,116.07495745802,315.177093140662,67.1873803997348,67.1873803997348,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,5.6843418860808e-14
8165,17,191,4,578.512356224272,421.508280672679,157.004075551593,421.508280672679,157.004075551593,157.004075551593,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.70530256582424e-13
8167,16,183,5,585.059146032685,511.598280672679,73.4608653600064,511.598280672679,73.4608653600065,73.4608653600064,2.8421709430404e-14,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.70530256582424e-13
8173,14,167,5,299.484469224306,461.805101509697,0,461.805101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
8208,13,159,5,355.126452344801,382.998409272046,6.9101091767487,382.998409272046,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.8421709430404e-14,1.13686837721616e-13
8236,16,183,7,585.059146032685,628.438604856492,0,641.985101509697,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,4.9737991503207e-14,0
8249,13,159,6,355.126452344801,458.805597948825,0,473.088409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,5.6843418860808e-14
8254,14,167,6,299.484469224306,450.221654995913,0,473.088409272046,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.86517468137026e-14,1.13686837721616e-13
8263,14,167,5,299.484469224306,497.466021990251,0,497.466021990251,0,0,0,1,1,1,0,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.59872115546023e-14,5.6843418860808e-14
8289,19,207,6,542.961636332278,551.895101509697,5.06775353433352,551.895101509697,0,0,0,1,1,1,1,C,OPTIMAL,OPTIMAL,1,166.638409272046,750,1.4210854715202e-14,1.13686837721616e-13
8302,17,191,5,578.512356224272,405.267093140662,173.245263083609,405.267093140662,173.245263083609,173.245263083609,0,0,0,0,0,A,OPTIMAL,OPTIMAL,1,166.638409272046,750,2.1316282072803e-14,5.6843418860808e-14
