path_id,saa_ordinary_shortage,eta_ordinary_shortage,ordinary_shortage_delta,saa_final_inventory,eta_final_inventory,final_inventory_delta,eta_leaves_more_inventory,saa_production,eta_production,production_delta,eta_produces_more,saa_htt,eta_htt,htt_delta,eta_uses_more_htt,saa_terminal_target,eta_terminal_target,target_delta,saa_terminal_gap,eta_terminal_gap,gap_delta,saa_relative_gap,eta_relative_gap,saa_reported_objective,eta_reported_objective,reported_objective_delta
6954,118.66542255655,128.599871400632,9.93444884408243,501.663831828596,511.598280672679,9.93444884408245,1,360.36,360.36,0,0,62.0473414537798,51.6628264111721,-10.3845150426077,0,240.569511496604,355.126452344801,114.556940848197,0,0,0,0,0,36956.8688780531,38996.7612869662,2039.89240891305
6961,119.697164842695,121.731316131384,2.03415128868961,577.385445515373,579.419596804063,2.03415128868971,1,450.45,450.45,0,0,59.7239403117647,78.1881512130884,18.4642109013237,1,0,0,0,0,0,0,NaN,NaN,39142.3400235129,39907.6530405725,765.31301705959
6965,106.331187532016,117.303886701569,10.9726991695522,564.019468204695,574.992167374247,10.9726991695522,1,450.45,450.45,0,0,72.2115844961853,80.1779584043061,7.96637390812083,1,240.569511496604,355.126452344801,114.556940848197,0,0,0,0,0,36807.7941420229,39112.9379362897,2305.14379426683
6974,26.7796675100053,37.6688124679836,10.8891449579783,524.764769019703,535.653913977681,10.8891449579781,1,540.54,540.54,0,0,97.2923596825138,88.9549879529187,-8.33737172959508,0,0,0,0,0,0,0,NaN,NaN,24793.7067459212,26871.5415390135,2077.8347930923
7019,84.2723719929362,94.2068208370186,9.93444884408241,541.960652665615,551.895101509697,9.93444884408223,1,450.45,450.45,0,0,83.3198162142099,77.3155554517221,-6.00426076248776,0,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,32738.7762342394,34509.5048884216,1770.72865418217
7026,123.693034424973,128.599871400632,4.90683697565915,506.691443697019,511.598280672679,4.90683697565919,1,360.36,360.36,0,0,83.185328937978,66.9182929047804,-16.2670360331976,0,571.966287537845,585.059146032685,13.0928584948405,65.2748438408252,73.4608653600065,8.18602151918134,0.114123586062765,0.125561434015942,169176.665811295,186272.545725755,17095.8799144599
7217,8.83893402632307,15.4001285993677,6.56119457304467,425.734937130076,440.909553944889,15.1746168148124,1,409.657722431075,418.271144672842,8.61342224176781,1,48.7928882799458,58.8471495825121,10.0542613025663,1,325.668930529416,382.364473540397,56.6955430109806,0,6.95983896840445,6.95983896840445,0,0.0182021067594533,15274.1146850084,30991.4564631279,15717.3417781194
7226,60.7358182073802,78.8066922376509,18.0708740302706,443.734227479427,461.805101509697,18.0708740302704,1,360.36,360.36,0,0,78.4378362500124,97.7315177166771,19.2936814666647,1,0,0,0,0,0,0,NaN,NaN,26543.7708105898,30652.0826062909,4108.31179570113
7238,120.376058064966,122.044536640101,1.66847857513457,578.064338737645,579.732817312779,1.66847857513437,1,450.45,450.45,0,0,57.9843206804496,70.2362716601837,12.2519509797341,1,511.414777841421,542.961636332278,31.5468584908569,0,0,0,0,0,39313.6289061495,39770.0557011913,456.426795041771
7246,30.4023016839327,50.8100475631415,20.4077458792088,528.38740319363,548.795149072839,20.407745879209,1,540.54,540.54,0,0,83.9430628873848,82.9277962418798,-1.01526664550501,0,372.309958268554,405.313258646956,33.0033003784022,0,0,0,0,0,25071.9587913065,29205.1933909249,4133.23459961834
7309,22.2686838686158,35.7701977871788,13.501513918563,479.956964541294,493.458478459857,13.501513918563,1,450.45,450.45,0,0,87.6336237827163,77.7376168573242,-9.89600692539214,0,240.569511496604,355.126452344801,114.556940848197,0,0,0,0,0,20460.8731558911,22998.0159253645,2537.14276947345
7310,6.27982261182355,24.9163547038784,18.6365320920548,447.125595655935,496.318173332126,49.1925776761909,1,483.400671534415,513.956717118551,30.5560455841361,1,26.0360958521917,48.2740977655934,22.2380019134016,1,546.327360008728,571.966287503776,25.6389274950485,99.2017643527926,75.6481141716502,-23.5536501811424,0.181579345305364,0.132259742968069,215291.892213343,173470.263609239,-41821.6286041041
7312,22.2686838686158,35.7701977871787,13.5015139185629,479.956964541294,493.458478459857,13.5015139185628,1,450.45,450.45,0,0,89.4462045198381,80.7440438602082,-8.70216065962991,0,240.569511496604,355.126452344801,114.556940848197,0,0,0,0,0,20587.5380621277,23041.182335955,2453.6442738273
7314,113.681808578671,128.599871400632,14.9180628219609,481.28008925135,502.706887657481,21.4267984061312,1,360.36,366.86873558417,6.50873558417044,1,42.9855312772143,61.7488289610024,18.763297683788,1,0,67.6431305846633,67.6431305846633,0,0,0,NaN,0,35894.4464823157,39361.9119670252,3467.46548470944
7422,119.831179071277,128.599871400632,8.76869232935499,502.829588343324,511.598280672679,8.76869232935502,1,360.36,360.36,0,0,81.9411327732589,70.7740733969132,-11.1670593763457,0,0,0,0,0,0,0,NaN,NaN,37797.722337302,39543.4502516305,1745.72791432849
7424,107.11568978677,115.422917698128,8.30722791135781,490.114099058817,498.421326970175,8.30722791135776,1,360.36,360.36,0,0,68.2671363454381,65.6817310190346,-2.5854053264035,0,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,35091.1757172296,36896.2200219116,1805.04430468204
7515,78.8066922376509,89.0866448045203,10.2799525668694,536.49497291033,546.774925477199,10.2799525668693,1,450.45,450.45,0,0,92.722204435062,100.56355516779,7.84135073272839,1,0,0,0,0,0,0,NaN,NaN,31958.0271862205,34243.2008080057,2285.17362178524
7587,121.870259413004,128.599871400632,6.7296119876284,504.86866868505,511.598280672679,6.72961198762835,1,360.36,360.36,0,0,72.3060340097211,74.9849908037004,2.67895679397934,1,0,112.166696626405,112.166696626405,0,0,0,NaN,0,38324.9527486005,39723.0688918089,1398.11614320838
7626,8.83893402632307,15.4001285993677,6.56119457304467,425.734937130076,440.909553944889,15.1746168148124,1,409.657722431075,418.271144672842,8.61342224176781,1,48.7928882799458,58.8471495825121,10.0542613025663,1,0,0,0,0,0,0,NaN,NaN,15274.1146850084,17071.778526319,1797.66384131053
7725,78.8066922376509,87.5058211243263,8.69912888667541,536.494972910329,545.194101797005,8.69912888667557,1,450.45,450.45,0,0,124.190319107486,70.9231850828433,-53.2671340246428,0,562.147123803289,578.512356224272,16.3652324209822,27.4443714959708,33.3182544272667,5.87388293129582,0.0488206206771848,0.0575929866817749,87408.5435833498,99444.4165553563,12035.8729720065
7729,114.859442301589,128.599871400632,13.740429099043,497.857851573636,511.598280672679,13.740429099043,1,360.36,360.36,0,0,45.1697217575535,61.7488289610023,16.5791072034488,1,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,36133.9722347932,39237.8673022026,3103.89506740937
7789,15.4001285993677,18.0468129051821,2.64668430581435,475.945230109065,500.148087215173,24.2028571061077,1,503.1,524.656172800293,21.5561728002933,1,39.8256484982563,76.3863297209668,36.5606812227105,1,325.668930529416,382.364473540397,56.6955430109806,0,0,0,0,0,19465.5137700206,21791.5495882833,2326.03581826263
7808,104.42451136658,106.331187532016,1.90667616543621,562.112792039259,564.019468204695,1.90667616543612,1,450.45,450.45,0,0,44.9665518251427,63.1416923022008,18.1751404770581,1,405.313258598587,434.497947905568,29.1846893069812,0,0,0,0,0,35565.863937764,36327.0791590195,761.215221255494
7816,110.292793850812,125.023137338399,14.730343487587,493.291203122858,508.021546610445,14.730343487587,1,360.36,360.36,0,0,42.5259818126848,49.7598568140326,7.23387500134778,1,372.309958268554,405.313258646956,33.0033003784022,0,0,0,0,0,35132.919056233,38186.5602258779,3053.64116964491
7835,106.331187532016,110.528997370362,4.19780983834521,489.329596804063,493.527406642408,4.19780983834517,1,360.36,360.36,0,0,73.4283568081914,79.4884630412282,6.06010623303675,1,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,35276.5337033221,36147.3783109704,870.844607648287
7896,64.5262532351854,71.9381369684028,7.41188373321742,442.345059089649,483.962910453172,41.6178513635234,1,370.580525181785,404.786492812091,34.2059676303058,1,56.492761047398,55.3426231472102,-1.15013790018774,0,240.569511496604,355.126452344801,114.556940848197,0,0,0,0,0,24738.8315077216,27736.7270210885,2997.89551336685
7909,106.331187532016,118.66542255655,12.3342350245334,489.329596804063,501.663831828596,12.3342350245333,1,360.36,360.36,0,0,55.2285567633565,39.2954952167479,-15.9330615466087,0,546.327360008728,571.966287503776,25.6389274950485,68.247747412043,77.5488887479478,9.30114133590473,0.124920976703332,0.135582971308315,170888.547974451,191610.999551413,20722.451576962
7931,114.049575334797,127.45050030269,13.4009249678929,571.737856007476,585.138780975368,13.4009249678929,1,450.45,450.45,0,0,66.6972747840611,52.0909909977535,-14.6062837863075,0,546.327360008728,571.966287503776,25.6389274950485,2.18051145322886,7.1735817220293,4.99307026880044,0.00399121774387068,0.0125419659842835,42262.6865442243,54710.3514390112,12447.664894787
7944,122.454388460472,128.599871400632,6.14548294016001,505.452797732519,511.598280672679,6.14548294016004,1,360.36,360.36,0,0,65.1050835467992,57.246565658283,-7.85851788851618,0,355.126421733082,396.04045228592,40.914030552838,0,0,0,0,0,38275.7808468898,39260.3915582458,984.610711355985
7965,68.8722433935685,78.8066922376509,9.93444884408241,451.870652665615,461.805101509697,9.9344488440824,1,360.36,360.36,0,0,48.8939357452199,52.6769663349935,3.78303058977365,1,405.313258598587,434.497947905568,29.1846893069812,0,6.2249859935558,6.2249859935558,0,0.0143268478563878,27088.6233959743,41717.9831063568,14629.3597103825
8030,22.2686838686158,35.7701977871786,13.5015139185628,479.956964541294,493.458478459857,13.5015139185626,1,450.45,450.45,0,0,97.7746067104302,79.9721515200837,-17.8024551903465,0,405.313258598587,434.497947905568,29.1846893069812,0,0,0,0,0,20865.1169267316,22923.4673226434,2058.35039591181
8141,119.831179071277,128.599871400632,8.76869232935503,576.189866073028,584.965536811092,8.77567073806449,1,449.120406329072,449.127384737781,0.00697840870941491,1,87.5432637469275,94.6930242578157,7.14976051088824,1,382.129122003109,405.313274925785,23.1841529226753,0,0,0,0,0,39896.8545382575,41897.1529304884,2000.2983922309
8216,7.98824486615032,15.4001285993677,7.41188373321742,428.236525538829,450.221654995913,21.9851294570839,1,413.01,427.583245723866,14.5732457238665,1,46.5316289037484,64.0703895638295,17.538760660081,1,405.313258598587,434.497947905568,29.1846893069812,0,1.76180366036981,1.76180366036981,0,0.00405480317884657,15053.2454512158,21140.8030267343,6087.55757551848
8263,106.331187532016,114.467612718205,8.13642518618822,489.329596804063,497.466021990251,8.13642518618821,1,360.36,360.36,0,0,71.5252536542266,59.8724954088622,-11.6527582453644,0,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,35104.1664806058,36493.2945099844,1389.12802937863
8279,119.396622749338,126.066018039986,6.66939529064786,617.381724259035,624.051119549683,6.66939529064803,1,540.54,540.54,0,0,129.735624127242,77.2056009749367,-52.5300231523052,0,615.046504650465,629.790794569232,14.7442899187673,2.28414923878185,6.66696436151873,4.38281512273688,0.00371378297658963,0.010585998428381,48646.4889644115,57399.3259426442,8752.83697823273
8320,106.331187532016,111.667070778332,5.33588324631584,564.019468204695,569.355351451011,5.3358832463158,1,450.45,450.45,0,0,94.5238442573946,83.6891469874581,-10.8346972699365,0,355.126421733082,396.04045228592,40.914030552838,0,0,0,0,0,37300.366143519,38129.1165061604,828.75036264144
8434,84.7372709654853,94.2068208370186,9.46954987153329,542.425551638164,551.895101509697,9.46954987153333,1,450.45,450.45,0,0,82.9332771547845,90.6818460411662,7.74856888638172,1,405.313258598587,434.497947905568,29.1846893069812,0,0,0,0,0,32862.6783891332,35101.0261824059,2238.34779327278
8474,118.553807950718,128.321315945637,9.76750799491887,616.538909460415,626.306417455334,9.7675079949189,1,540.54,540.54,0,0,88.180820123423,74.9675622721431,-13.2132578512799,0,571.966287537845,585.059146032685,13.0928584948405,0.451917664503441,0,-0.451917664503441,0.000790112414577475,0,43709.7881994577,44339.4347305649,629.646531107181
8480,60.7358182073802,78.8066922376509,18.0708740302706,443.734227479427,461.805101509697,18.0708740302704,1,360.36,360.36,0,0,64.1935008763925,80.5862085532786,16.3927076768861,1,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,25929.0085902178,29963.1964445187,4034.1878543009
8495,116.535023844431,128.599871400632,12.0648475562009,499.533433116478,511.598280672679,12.064847556201,1,360.36,360.36,0,0,58.5929953284391,60.4758837601577,1.88288843171851,1,571.966287537845,585.059146032685,13.0928584948405,72.4328544213669,73.4608653600065,1.02801093863962,0.126638328166456,0.125561434015942,181621.535811125,186114.28574372,4492.7499325948
8513,118.271624413335,124.698565676379,6.42694126304418,616.256725923032,622.683667186076,6.426941263044,1,540.54,540.54,0,0,87.4231979072086,70.3816455753499,-17.0415523318587,0,570.875269345116,581.922529232857,11.047259887741,0,0,0,0,0,42810.7415954864,43465.1303798831,654.388784396666
8534,78.8066922376509,85.6574817492073,6.85078951155646,536.494972910329,543.345762421886,6.85078951155651,1,450.45,450.45,0,0,64.5466158728037,65.9785441094287,1.43192823662504,1,0,0,0,0,0,0,NaN,NaN,30978.1114980117,32357.2114102884,1379.09991227667
8602,15.4001285993677,17.2270425803335,1.82691398096573,475.945230109065,499.328316890324,23.3830867812591,1,503.1,524.656172800293,21.5561728002933,1,52.1168774959463,76.5108279412674,24.3939504453211,1,0,0,0,0,0,0,NaN,NaN,19712.3411615674,21723.7278406811,2011.38667911368
8685,15.3818266547643,27.6522322773175,12.2704056225532,446.870883994586,493.458478459857,46.5875944652715,1,474.043955830124,508.361144672842,34.3171888427183,1,20.2863693781765,48.4422456649901,28.1558762868136,1,240.569511496604,355.126452344801,114.556940848197,0,0,0,0,0,18345.9054878889,22277.8880188358,3931.98253094691
8708,106.331187532016,111.374740812108,5.0435532800912,489.329596804063,494.373150084154,5.04355328009132,1,360.36,360.36,0,0,60.4346732323009,69.9768858455313,9.54221261323044,1,240.569511496604,355.126452344801,114.556940848197,0,0,0,0,0,34813.1858959359,36065.950708056,1252.76481212008
8779,118.077578073288,126.160118685966,8.0825406126779,616.062679582985,624.145220195663,8.0825406126778,1,540.54,540.54,0,0,86.9065354595524,106.881811930531,19.9752764709787,1,405.313258598587,434.497947905568,29.1846893069812,0,0,0,0,0,42914.7952583926,44954.1492411167,2039.3539827241
8814,73.3961473180466,83.1437787582137,9.74763144016704,514.181022532062,540.832059430892,26.6510368988305,1,433.546594541336,450.45,16.9034054586635,1,74.3079526207956,84.2415492966938,9.93359667589822,1,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,29284.3751751946,32347.7245821667,3063.34940697213
8821,111.672617158844,125.610947209749,13.9383300509048,494.671026430891,508.609356481795,13.9383300509048,1,360.36,360.36,0,0,68.2076593919145,62.8112985870604,-5.39636080485413,0,240.569511496604,355.126452344801,114.556940848197,0,0,0,0,0,36034.2401335629,38686.7126415554,2652.47250799253
8888,109.206180540536,118.66542255655,9.4592420160141,476.804461213214,498.333931039082,21.5294698258672,1,360.36,372.430227809853,12.0702278098531,1,45.4504940036362,49.7598568140326,4.30936281039642,1,0,0,0,0,0,0,NaN,NaN,35063.1913658116,37140.9928724991,2077.80150668746
8898,106.331187532016,110.452222328752,4.1210347967353,564.019468204695,568.14050300143,4.12103479673522,1,450.45,450.45,0,0,84.7084689873613,86.1809669293605,1.47249794199922,1,546.327360008728,571.966287503776,25.6389274950485,0.174737753495606,9.52065826580296,9.34592051230736,0.000319840751692931,0.0166454885083417,37265.0154698597,56804.200891331,19539.1854214713
8923,106.331187532016,110.528997370362,4.19780983834521,489.329596804063,493.527406642408,4.19780983834528,1,360.36,360.36,0,0,106.883075627652,86.5602987908945,-20.3227768367578,0,427.406377001336,491.859710751919,64.4533337505822,0,1.28608235172578e-12,1.28608235172578e-12,0,2.61473408700158e-15,36241.3293540033,36486.4284126742,245.099058670952
8955,128.599871400632,144,15.4001285993677,618.375203119551,626.262640372017,7.88743725246616,1,532.330230209222,524.81753886232,-7.51269134690176,0,90.7231313525427,65.534321702906,-25.1888096496367,0,405.313258598587,434.497947905568,29.1846893069812,0,0,0,0,0,44466.0173748823,46754.4050040915,2288.38762920917
8971,87.0349696924996,94.2068208370186,7.17185114451898,544.723250365178,551.895101509697,7.17185114451888,1,450.45,450.45,0,0,102.767540834008,97.8741269872705,-4.89341384673733,0,405.313258598587,434.497947905568,29.1846893069812,0,0,0,0,0,33807.6313772824,35132.8372696389,1325.20589235651
8988,138.102818236663,144,5.89718176333707,595.791098909341,601.688280672678,5.89718176333679,1,450.45,450.45,0,0,72.4940397771528,75.9653965007546,3.47135672360179,1,571.966287537845,585.059146032685,13.0928584948405,0,0,0,0,0,43014.1248431135,44274.6072966371,1260.48245352355
9072,122.702689637295,128.599871400632,5.89718176333707,505.701098909342,511.598280672679,5.89718176333696,1,360.36,360.36,0,0,65.7469089249992,52.5216481622745,-13.2252607627247,0,562.147123803289,578.512356224272,16.3652324209822,56.4460248939477,66.914075551593,10.4680506576452,0.100411480382669,0.115665767259174,151193.936799756,172881.56469149,21687.6278917333
9095,118.634932339082,121.731316131384,3.09638379230196,576.323213011761,579.419596804063,3.09638379230205,1,450.45,450.45,0,0,79.0999653634685,82.7118975608537,3.61193219738516,1,511.414777841421,542.961636332278,31.5468584908569,0,3.48373983883606,3.48373983883606,0,0.00641618045497437,39465.361935287,46990.5315131555,7525.16957786847
9097,106.331187532016,111.184228060026,4.85304052800981,564.019468204695,568.872508732705,4.85304052800996,1,450.45,450.45,0,0,97.067067151718,86.7387004873015,-10.3283666644165,0,325.668930529416,382.364473540397,56.6955430109806,0,0,0,0,0,37162.4790250007,38064.4129142201,901.93388921937
9110,78.8066922376509,87.8385239968843,9.03183175923338,536.494972910329,545.526804669563,9.03183175923323,1,450.45,450.45,0,0,77.8644887476721,94.0883001495075,16.2238114018354,1,355.126421733082,396.04045228592,40.914030552838,0,0,0,0,0,31518.2444923668,33823.1727728545,2304.92828048776
9202,122.931690805675,128.887744678619,5.95605387294407,620.916792315372,626.872846188316,5.95605387294393,1,540.54,540.54,0,0,87.8790439086397,73.8161143289812,-14.0629295796585,0,607.96988789788,607.969905340432,1.74425510977017e-05,3.20997548667029,2.3677606037181,-0.842214882952192,0.0052798264364196,0.00389453586915996,50186.5778495023,49326.2583417479,-860.319507754393
9266,15.4001285993677,23.4140213375732,8.0138927382055,475.945230109065,493.458478459856,17.5132483507912,1,503.1,512.599355612586,9.49935561258576,1,52.1168774959463,75.9413436834384,23.8244661874921,1,511.414777841421,542.961636332278,31.5468584908569,35.4695477323557,52.737163402188,17.2676156698323,0.069355734853939,0.0971287101579204,90668.0894211812,127892.835958846,37224.7465376644
9300,123.630077162402,131.006272771043,7.37619560864125,621.615178672099,628.99137428074,7.3761956086413,1,540.54,540.54,0,0,90.8650893390904,74.6813467485362,-16.1837425905542,0,607.969887897881,622.130683296519,14.160795398638,3.87153506006848,1.47249791707427,-2.39903714299421,0.00636797173204535,0.00236686271326768,51745.1016349307,47886.9149989834,-3858.18663594731
9301,131.644567628103,140.367783899387,8.72321627128434,589.332848300781,598.056064572065,8.72321627128429,1,450.45,450.45,0,0,63.8179427777381,66.9010587057525,3.08311592801433,1,615.046504650465,629.790794569232,14.7442899187673,36.937981809493,31.7347299971667,-5.20325181232629,0.0600572176741092,0.0503893201850827,115343.535067012,106695.643595078,-8647.89147193442
9314,22.3985922395296,37.6688124679836,15.270220228454,480.086872912208,495.357093140662,15.270220228454,1,450.45,450.45,0,0,84.5233779765297,79.6837307628156,-4.83964721371409,0,0,67.6431305846633,67.6431305846633,0,0,0,NaN,0,20299.6911602343,23317.878940976,3018.1877807417
9383,78.5487875262169,87.461991630965,8.91320410474806,576.533889035914,585.447093140662,8.91320410474827,1,540.54,540.54,0,0,97.720189791964,89.9870378139969,-7.73315197796711,0,405.313258598587,434.497947905568,29.1846893069812,0,0,0,0,0,35285.8724050512,36846.0200029528,1560.14759790159
9406,106.406503864242,117.474674281007,11.0681704167646,564.094784536921,574.52058635242,10.4258018154987,1,450.45,449.807631398734,-0.642368601265787,0,93.860216503225,88.9572465185327,-4.90296998469239,0,185.745847312004,299.484469224306,113.738621912302,0,0,0,0,0,37388.2938779509,39360.3190890162,1972.02521106529
9408,78.8066922376509,89.0866448045203,10.2799525668694,536.494972910329,546.774925477199,10.2799525668694,1,450.45,450.45,0,0,92.0837281683349,107.134838147266,15.0511099789316,1,355.126421733082,396.04045228592,40.914030552838,0,0,0,0,0,31971.4117038024,34417.7372836174,2446.32557981497
9419,60.7358182073802,78.8066922376509,18.0708740302706,443.734227479427,461.805101509697,18.0708740302705,1,360.36,360.36,0,0,63.580045994879,72.187559231436,8.60751323655701,1,325.668930529416,382.364473540397,56.6955430109806,0,0.321431952292045,0.321431952292045,0,0.00084064282781252,25990.5776966929,30551.5424643234,4560.96476763052
9438,119.831179071277,128.599871400632,8.76869232935499,502.829588343324,511.598280672679,8.76869232935496,1,360.36,360.36,0,0,64.2165978731232,67.3668944153843,3.15029654226107,1,382.129122003109,405.313274925785,23.1841529226753,0,0,0,0,0,37582.1152180979,39330.1946966802,1748.07947858232
9503,60.7358182073802,78.8066922376509,18.0708740302706,443.734227479427,461.805101509697,18.0708740302706,1,360.36,360.36,0,0,69.5500573758205,73.2505218843902,3.70046450856974,1,0,67.6431305846633,67.6431305846633,0,0,0,NaN,0,26331.3497973425,30067.7367293115,3736.38693196902
9615,115.381830130868,128.599871400632,13.2180412697646,573.070110803546,586.288152073311,13.2180412697644,1,450.45,450.45,0,0,59.5936154442848,79.1319078937207,19.5382924494359,1,371.491694624008,405.313265587416,33.8215709634079,0,0,0,0,0,38173.9300667951,41246.3718803563,3072.4418135612
9673,128.599871400632,144,15.4001285993677,616.39201732427,624.156261466861,7.7642441425902,1,530.347044413941,522.711159957163,-7.6358844567776,0,71.3464446933328,72.9702576217572,1.62381292842437,1,427.406377001336,491.859710751919,64.4533337505822,0,0,0,0,0,44019.7297377479,46752.3719786087,2732.64224086088
9675,122.931690805675,128.887744678619,5.95605387294404,620.916792315372,626.872846188316,5.95605387294393,1,540.54,540.54,0,0,76.9836482442094,79.7242094631447,2.74056121893527,1,615.046504650465,629.790794569232,14.7442899187673,3.20997548667029,10.6918475559403,7.48187206926997,0.00521907768339329,0.0169768241265789,49948.7798180011,66265.6327072225,16316.8528892213
9679,106.331187532016,111.241914990822,4.91072745880518,489.329596804063,494.240324262868,4.91072745880518,1,360.36,360.36,0,0,93.6803715165205,72.4305894899438,-21.2497820265767,0,405.313258598587,434.497947905568,29.1846893069812,0,0,0,0,0,35931.1275142111,36195.6629354833,264.535421272201
9713,121.895199234612,124.269691906743,2.37449267213042,579.583479907291,581.957972579421,2.37449267213049,1,450.45,450.45,0,0,83.2631959257262,70.6211265845448,-12.6420693411814,0,570.875269345116,581.922529232857,11.047259887741,9.86417737739283,12.6079370606452,2.74375968325238,0.0172790413371884,0.0216660060872126,59971.8222276373,65734.0316705784,5762.20944294106
9725,106.331187532016,107.218571000691,0.887383468674628,496.94095546811,509.492455044756,12.5514995766463,1,383.371487263415,395.035603371386,11.6641161079718,1,50.0437552131893,35.1517887118963,-14.8919665012931,0,0,0,0,0,0,0,NaN,NaN,34902.9675973407,34848.5610693032,-54.406528037558
9813,22.2686838686158,35.7701977871786,13.5015139185627,475.972874812347,493.458478459857,17.4856036475101,1,446.465910271053,450.45,3.98408972894737,1,88.621072755368,79.9899335916444,-8.6311391637236,0,240.569511496604,355.126452344801,114.556940848197,0,0,0,0,0,20445.205076825,22916.0672882947,2470.86221146974
9828,46.7381488554812,63.7737730323523,17.0356241768711,544.723250365178,561.75887454205,17.0356241768714,1,540.54,540.54,0,0,99.6465760452192,91.4681688293488,-8.17840721587046,0,355.126421733082,396.04045228592,40.914030552838,0,0,0,0,0,28854.6900762664,32089.2073674413,3234.5172911749
9882,104.833533132181,106.331187532016,1.49765439983574,397.741942404227,417.749141578533,20.0071991743061,1,270.27,288.77954477447,18.5095447744704,1,27.4183029942444,50.3795115810323,22.9612085867879,1,0,30.2757519474911,30.2757519474911,0,0,0,NaN,0,30114.3913427281,31643.9592285236,1529.5678857955
