path_id,candidate,BASE_FIRST_PHYSICALLY_UNRECOVERABLE_HOUR,FIRST_PHYSICALLY_UNRECOVERABLE_HOUR,LAST_PHYSICALLY_RECOVERABLE_HOUR,last_hour_interpretation,unrecoverable_window_shift_hours,exact_window_shifted_toward_stage7,exact_real_hour_count,recovered_from_-16h_unrecoverable,recovered_from_-8h_unrecoverable,recovered_from_-4h_unrecoverable
1096,ALL_125,-10,-8,-9,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,40,False,False,False
1108,ALL_125,-3,-3,-4,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
1117,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
1130,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
1145,ALL_125,-24,-16,-17,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,8,True,40,False,False,False
1155,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
1159,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
1165,ALL_125,-16,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,True,False,False
1192,ALL_125,-11,-9,-10,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,24,False,False,False
1278,ALL_125,-11,-9,-10,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
1313,ALL_125,-25,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,11,True,48,True,False,False
1320,ALL_125,-16,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,True,False,False
1349,ALL_125,-1,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
1353,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
1364,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
1389,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
1405,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
1420,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
1432,ALL_125,-8,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,7,True,24,False,True,True
1445,ALL_125,-9,-8,-9,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,40,False,False,False
1455,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
1459,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
1460,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
1507,ALL_125,-9,-8,-9,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,40,False,False,False
1511,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
1538,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,16,False,False,False
1564,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
1580,ALL_125,-4,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,24,False,False,True
1608,ALL_125,-5,-4,-5,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,48,False,False,False
1616,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
1624,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
1628,ALL_125,-24,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,10,True,40,True,False,False
1633,ALL_125,-24,-16,-17,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,8,True,40,False,False,False
1655,ALL_125,-9,-7,-8,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,48,False,True,False
1666,ALL_125,-16,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,5,True,32,True,False,False
1671,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
1674,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
1696,ALL_125,-3,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,48,False,False,False
1710,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
1719,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
1743,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
1761,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
1772,ALL_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
1801,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
1820,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
1827,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
1847,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
1897,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
1954,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
1974,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
2000,ALL_125,-16,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,True,False,False
2018,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
2032,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
2052,ALL_125,-16,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,5,True,32,True,False,False
2081,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
2092,ALL_125,-15,-13,-14,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
2103,ALL_125,-16,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,5,True,32,True,False,False
2106,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
2132,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
2158,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
2165,ALL_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,48,False,False,False
2180,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
2219,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
2224,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
2240,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
2268,ALL_125,-18,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,7,True,40,True,False,False
2289,ALL_125,-15,-13,-14,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
2305,ALL_125,-26,-16,-17,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,10,True,48,False,False,False
2306,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
2316,ALL_125,-18,-10,-11,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,8,True,40,True,False,False
2317,ALL_125,-3,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,40,False,False,False
2333,ALL_125,-1,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
2411,ALL_125,-1,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,40,False,False,False
2414,ALL_125,-13,-6,-7,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,7,True,32,False,True,False
2419,ALL_125,-12,-4,-5,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,8,True,32,False,True,False
2420,ALL_125,-24,-13,-14,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,11,True,40,True,False,False
2422,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
2425,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
2435,ALL_125,-16,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,5,True,32,True,False,False
2467,ALL_125,-16,-13,-14,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,True,32,True,False,False
2470,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
2478,ALL_125,-11,-9,-10,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
2490,ALL_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
2501,ALL_125,-17,-8,-9,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,9,True,40,True,False,False
2509,ALL_125,-15,-13,-14,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
2532,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
2566,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
2623,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
2632,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
2636,ALL_125,-10,-9,-10,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,24,False,False,False
2674,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
2676,ALL_125,-13,-6,-7,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,7,True,32,False,True,False
2699,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
2700,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
2727,ALL_125,-14,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,True,48,False,False,False
2776,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
2783,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
2802,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
2813,ALL_125,-11,-9,-10,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
2824,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
2825,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
2829,ALL_125,-9,-7,-8,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,40,False,True,False
2834,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
2854,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
2864,ALL_125,-11,-8,-9,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,True,24,False,False,False
2876,ALL_125,-1,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
2906,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
2916,ALL_125,-13,-5,-6,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,8,True,32,False,True,False
2928,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
2937,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
2950,ALL_125,-11,-8,-9,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,True,40,False,False,False
2962,ALL_125,-20,-15,-16,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,5,True,40,True,False,False
2999,ALL_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
3005,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
3013,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
3070,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
3102,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
3129,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
3136,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
3160,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
3245,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,16,False,False,False
3247,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
3269,ALL_125,-8,-3,-4,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,5,True,48,False,True,True
3272,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
3273,ALL_125,-1,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,40,False,False,False
3349,ALL_125,-16,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,5,True,32,True,False,False
3381,ALL_125,-9,-3,-4,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,6,True,32,False,True,True
3428,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
3442,ALL_125,-11,-10,-11,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,24,False,False,False
3447,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
3495,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
3503,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
3507,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
3514,ALL_125,-15,-13,-14,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
3515,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
3527,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
3545,ALL_125,-3,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,24,False,False,False
3546,ALL_125,-24,-21,-22,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,True,40,False,False,False
3548,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
3557,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
3596,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
3618,ALL_125,-14,-12,-13,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
3645,ALL_125,-24,-16,-17,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,8,True,40,False,False,False
3660,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
3702,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
3724,ALL_125,-17,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,True,32,True,False,False
3758,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
3762,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
3813,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
3909,ALL_125,-18,-12,-13,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,6,True,40,True,False,False
3911,ALL_125,-12,-5,-6,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,7,True,32,False,True,False
3951,ALL_125,-8,-6,-7,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,24,False,True,False
3959,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
3974,ALL_125,-12,-10,-11,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,24,False,False,False
3989,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
3997,ALL_125,-8,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,7,True,24,False,True,True
4005,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
4007,ALL_125,-16,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,5,True,32,True,False,False
4012,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
4059,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
4070,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
4075,ALL_125,-11,-6,-7,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,5,True,40,False,True,False
4080,ALL_125,-1,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
4102,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
4106,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
4114,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
4119,ALL_125,-14,-12,-13,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
4120,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
4183,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
4202,ALL_125,-3,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,48,False,False,False
4209,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
4235,ALL_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
4237,ALL_125,-13,-9,-10,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,True,40,False,False,False
4321,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
4326,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
4329,ALL_125,-12,-4,-5,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,8,True,32,False,True,False
4395,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
4402,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
4406,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
4408,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
4417,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
4434,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
4448,ALL_125,-13,-6,-7,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,7,True,32,False,True,False
4473,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
4483,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
4500,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
4516,ALL_125,-13,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,24,False,False,False
4569,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
4665,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
4674,ALL_125,-13,-5,-6,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,8,True,32,False,True,False
4689,ALL_125,-17,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,True,32,True,False,False
4694,ALL_125,-14,-12,-13,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
4711,ALL_125,-16,-4,-5,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,12,True,32,True,True,False
4723,ALL_125,-16,-14,-15,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,True,False,False
4744,ALL_125,-10,-7,-8,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,True,48,False,True,False
4787,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
4789,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
4797,ALL_125,-1,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,24,False,False,False
4852,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
4863,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
4869,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
4875,ALL_125,-7,-4,-5,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,3,True,40,False,False,False
4961,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
4962,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
4985,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
5008,ALL_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
5052,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
5054,ALL_125,-3,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,40,False,False,False
5055,ALL_125,-7,-3,-4,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,4,True,40,False,False,True
5091,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
5102,ALL_125,-1,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,40,False,False,False
5106,ALL_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
5138,ALL_125,-2,-2,-3,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,24,False,False,False
5152,ALL_125,-18,-9,-10,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,9,True,40,True,False,False
5172,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,48,False,False,False
5212,ALL_125,-18,-9,-10,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,9,True,40,True,False,False
5230,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,32,False,False,False
5235,ALL_125,-14,-12,-13,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,2,True,32,False,False,False
5247,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
5254,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
5255,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
5265,ALL_125,-18,-11,-12,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,7,True,40,True,False,False
5273,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,40,False,False,False
5287,ALL_125,0,0,-1,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,0,False,32,False,False,False
5295,ALL_125,,,0,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,,False,24,False,False,False
5299,ALL_125,-2,-1,-2,LAST_NOT_RULED_OUT_BY_OPTIMISTIC_BOUND,1,True,40,False,False,False
