seed_id,distribution_id,distribution_label,candidate_label,eta,metric,difference_direction,paired_sample_count,paired_mean_difference,paired_sd,paired_standard_error,student_t_critical_975,paired_mean_difference_CI95_lower,paired_mean_difference_CI95_upper,improved_share,worsened_share,equal_share
1,6,combined-medium,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-127.97834927833462,1459.6905647310411,11.918323553153567,1.9601221590464062,-151.33971937355562,-104.61697918311361,0.0984,0.0,0.9016
1,6,combined-medium,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.06441374340121701,0.7432860013894265,0.006068904787859077,1.9601221590464062,-0.07630953815704242,-0.05251794864539161,0.008666666666666666,0.0,0.9913333333333333
1,6,combined-medium,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-93.90460776813369,1459.6905647310411,11.918323553153567,1.9601221590464062,-117.26597786335469,-70.54323767291268,0.0204,0.9796,0.0
2,6,combined-medium,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-38.204388847126516,608.4232700576595,4.9677551975894545,1.9601221590464062,-47.94179589063957,-28.466981803613468,0.08633333333333333,0.013333333333333334,0.9003333333333333
2,6,combined-medium,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.01927842861638557,0.3093976286720634,0.002526221059578859,1.9601221590464062,-0.024230130493915786,-0.014326726738855357,0.006333333333333333,0.0010666666666666667,0.9926
2,6,combined-medium,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-28.960717433353597,608.4232700576539,4.967755197589409,1.9601221590464062,-38.69812447686655,-19.223310389840638,0.0134,0.9866,0.0
2,6,combined-medium,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-115.11726985297607,1439.963130742469,11.7572497291321,1.9601221590464062,-138.16291557649026,-92.07162412946188,0.09966666666666667,0.0,0.9003333333333333
2,6,combined-medium,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.05773487633731106,0.7322352588513211,0.005978675852868321,1.9601221590464062,-0.06945381135827393,-0.04601594131634819,0.007333333333333333,0.0,0.9926666666666667
2,6,combined-medium,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-81.04352834277276,1439.9631307424656,11.757249729132074,1.9601221590464062,-104.08917406628689,-57.997882619258625,0.019666666666666666,0.9803333333333333,0.0
3,6,combined-medium,ETA_0.003,0.003,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-36.27070116461274,588.0579110858239,4.801472737890759,1.9601221590464062,-45.68217427420963,-26.859228055015848,0.0896,0.0128,0.8976
3,6,combined-medium,ETA_0.003,0.003,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.018255938508688768,0.298994095053939,0.0024412765632912067,1.9601221590464062,-0.023041138796756518,-0.013470738220621017,0.006666666666666667,0.0016,0.9917333333333334
3,6,combined-medium,ETA_0.003,0.003,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-27.02702975084005,588.0579110858241,4.801472737890761,1.9601221590464062,-36.43850286043695,-17.615556641243153,0.015733333333333332,0.9842666666666666,0.0
3,6,combined-medium,ETA_0.01,0.01,operating_loss,candidate_minus_SAA_negative_is_improvement,15000,-109.9465319889376,1335.3946501282087,10.903451660188592,1.9601221590464062,-131.3186291981646,-88.5744347797106,0.10213333333333334,0.0,0.8978666666666667
3,6,combined-medium,ETA_0.01,0.01,shortage_kg,candidate_minus_SAA_negative_is_improvement,15000,-0.05513040196251738,0.6790937129978487,0.005544776947922579,1.9601221590464062,-0.06599884212511013,-0.04426196179992463,0.0082,0.0,0.9918
3,6,combined-medium,ETA_0.01,0.01,total_cost,candidate_minus_SAA_negative_is_improvement,15000,-75.87279047873403,1335.3946501282026,10.903451660188543,1.9601221590464062,-97.24488768796093,-54.500693269507146,0.020866666666666665,0.9791333333333333,0.0
