candidate,profile_id,global_hour,site1_lp_pel_kw,site2_lp_pel_kw,site3_lp_pel_kw,site4_lp_pel_kw,site1_effective_increment_above_base_kw,site2_effective_increment_above_base_kw,site3_effective_increment_above_base_kw,site4_effective_increment_above_base_kw,effective_total_physical_pmax_kw,candidate_increment_hostable,missing_candidate_increment_kw,minimum_voltage_pu,minimum_voltage_margin_pu,critical_bus,critical_branch,voltage_limited_flag,branch_limited_flag,substation_limited_flag,source,site_resolved_joint_witness
B1001,883,39,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.913252423599,0.0132524235988,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,957,40,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.911689435569,0.0116894355687,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,993,41,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.910751049256,0.0107510492561,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,1029,42,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.91112641368,0.0111264136796,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,1056,43,375,200,120,187.5,75,0,0,37.5,882.5,YES,0,0.905581656283,0.00558165628339,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,1057,44,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.912317107135,0.0123171071347,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,1080,44,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,0,0,770.000000001,NO,112.499999999,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,1083,45,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.910260988369,0.0102609883694,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,1107,45,300.000000001,200,25.4407801931,150,9.56788426265e-10,0,0,0,770.000000001,NO,112.499999999,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,1137,46,375,0,0,187.5,75,0,0,37.5,882.5,YES,0,0.912317107135,0.0123171071347,33,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,1148,46,300.000000001,200,53.7144125081,150,7.59996510169e-10,0,0,0,770.000000001,NO,112.499999999,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,1189,47,300.000000005,124.657531819,120,150,4.77052708447e-09,0,0,0,770.000000005,NO,112.499999995,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B1001,1194,47,300,200,67.537284676,150,8.25366441859e-11,0,0,0,770,NO,112.5,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,26,16,0,250,150,0,0,50,30,0,850,YES,0,0.911046112236,0.0110461122361,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,27,16,300,250,150,150,0,50,30,0,850,YES,0,0.907627423961,0.00762742396101,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,28,17,0,250,150,0,0,50,30,0,850,YES,0,0.910107062611,0.0101070626107,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,36,17,300,250,150,150,0,50,30,0,850,YES,0,0.906684833622,0.00668483362164,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,37,17,300,250,150,150,0,50,30,0,850,YES,0,0.906684833622,0.00668483362164,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,38,18,0,250,150,0,0,50,30,0,850,YES,0,0.91048269253,0.0104826925304,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,41,18,300,250,150,150,0,50,30,0,850,YES,0,0.907061880746,0.00706188074634,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,42,18,300,250,150,150,0,50,30,0,850,YES,0,0.907061880746,0.00706188074634,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,43,19,0,250,150,0,0,50,30,0,850,YES,0,0.904933990902,0.00493399090197,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,48,19,300,250,150,150,0,50,30,0,850,YES,0,0.9014921242,0.00149212420045,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,49,19,300,250,150,150,0,50,30,0,850,YES,0,0.9014921242,0.00149212420045,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,50,19,300,250,150,150,0,50,30,0,850,YES,0,0.9014921242,0.00149212420045,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,51,20,0,250,63.9533172718,0,0,50,-56.0466827282,0,763.953317272,NO,86.0466827282,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,55,20,300,250,48.0781771119,0,0,50,-71.9218228881,0,748.078177112,NO,101.921822888,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,56,20,300,250,18.8982480057,150,0,50,-101.101751994,0,718.898248006,NO,131.101751994,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,60,20,300,200,53.7144125081,150,0,5.58202373213e-11,-66.2855874919,0,703.714412508,NO,146.285587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,61,20,300,200,53.7144125081,150,0,5.58202373213e-11,-66.2855874919,0,703.714412508,NO,146.285587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,62,20,300,200,53.7144125081,150,0,5.58202373213e-11,-66.2855874919,0,703.714412508,NO,146.285587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,63,20,300,200,53.7144125081,150,0,5.58202373213e-11,-66.2855874919,0,703.714412508,NO,146.285587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,65,21,0,250,35.6796849568,0,0,50,-84.3203150432,0,735.679684957,NO,114.320315043,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,72,21,300,250,7.95079097221,60.9344548861,0,50,-112.049209028,0,707.950790972,NO,142.049209028,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,73,21,300,236.535874294,0,150,0,36.5358742939,-120,0,686.535874294,NO,163.464125706,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,77,21,300,200,25.4407801931,150,0,7.05426828063e-11,-94.5592198069,0,675.440780193,NO,174.559219807,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,78,21,300,200,25.4407801931,150,0,7.05426828063e-11,-94.5592198069,0,675.440780193,NO,174.559219807,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,79,21,300,200,25.4407801931,150,0,7.05426828063e-11,-94.5592198069,0,675.440780193,NO,174.559219807,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,80,22,0,250,63.9533172718,0,0,50,-56.0466827282,0,763.953317272,NO,86.0466827282,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,89,22,300,250,18.8982480057,150,0,50,-101.101751994,0,718.898248006,NO,131.101751994,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,90,22,300,200,53.7144125081,150,0,5.58202373213e-11,-66.2855874919,0,703.714412508,NO,146.285587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,92,22,300,200,53.7144125081,150,0,5.58202373213e-11,-66.2855874919,0,703.714412508,NO,146.285587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,93,22,300,200,53.7144125081,150,0,5.58202373213e-11,-66.2855874919,0,703.714412508,NO,146.285587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,96,23,0,250,77.7761894396,0,0,50,-42.2238105604,0,777.77618944,NO,72.2238105604,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,97,23,0,250,48.5962603334,150,0,50,-71.4037396666,0,748.596260333,NO,101.403739667,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,105,23,300,250,32.7211201735,150,0,50,-87.2788798265,0,732.721120174,NO,117.278879826,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,108,23,300,200,67.537284676,150,0,3.12638803734e-12,-52.462715324,0,717.537284676,NO,132.462715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,110,23,300,200,67.537284676,150,0,3.12638803734e-12,-52.462715324,0,717.537284676,NO,132.462715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,111,23,300,200,67.537284676,150,0,3.12638803734e-12,-52.462715324,0,717.537284676,NO,132.462715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,112,23,300,200,67.537284676,150,0,3.12638803734e-12,-52.462715324,0,717.537284676,NO,132.462715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,113,23,300,200,67.537284676,150,0,3.12638803734e-12,-52.462715324,0,717.537284676,NO,132.462715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,115,23,300,200,67.537284676,150,0,3.12638803734e-12,-52.462715324,0,717.537284676,NO,132.462715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,125,24,300,250,120.683791171,150,0,50,0.683791170832,0,820.683791171,NO,29.3162088292,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,126,24,300,250,120.683791171,150,0,50,0.683791170832,0,820.683791171,NO,29.3162088292,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,136,25,300,250,150,150,0,50,30,0,850,YES,0,0.907165088526,0.00716508852601,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,140,25,300,250,150,150,0,50,30,0,850,YES,0,0.907165088526,0.00716508852601,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,143,25,300,250,150,150,0,50,30,0,850,YES,0,0.907165088526,0.00716508852601,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,206,26,300,250,150,150,0,50,30,0,850,YES,0,0.911170491446,0.0111704914455,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,224,26,300,250,150,150,0,50,30,0,850,YES,0,0.911170491446,0.0111704914455,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,246,26,300,250,150,150,0,50,30,0,850,YES,0,0.911170491446,0.0111704914455,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,264,27,300,250,150,150,0,50,30,0,850,YES,0,0.912477979609,0.0124779796093,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,299,27,300,250,150,150,0,50,30,0,850,YES,0,0.912477979609,0.0124779796093,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,314,27,300,250,150,150,0,50,30,0,850,YES,0,0.912477979609,0.0124779796093,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,338,28,300,250,150,150,0,50,30,0,850,YES,0,0.913807302162,0.0138073021624,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,389,28,300,250,150,150,0,50,30,0,850,YES,0,0.913807302162,0.0138073021624,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,413,29,22.8324484035,250,150,150,0,50,30,0,850,YES,0,0.915719248729,0.0157192487287,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,457,29,300,250,150,150,0,50,30,0,850,YES,0,0.914613441943,0.0146134419429,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,465,29,300,250,150,150,0,50,30,0,850,YES,0,0.914613441943,0.0146134419429,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,466,30,0,250,150,0,0,50,30,0,850,YES,0,0.919846023966,0.0198460239664,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,496,30,300,250,150,150,0,50,30,0,850,YES,0,0.916460162753,0.0164601627526,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,499,30,300,250,150,150,0,50,30,0,850,YES,0,0.916460162753,0.0164601627526,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,511,30,300,250,150,150,0,50,30,0,850,YES,0,0.916460162753,0.0164601627526,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,512,31,0,250,150,0,0,50,30,0,850,YES,0,0.921164713838,0.021164713838,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,518,31,0,250,150,150,0,50,30,0,850,YES,0,0.918976429839,0.018976429839,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,544,31,300,250,150,150,0,50,30,0,850,YES,0,0.91778371751,0.0177837175097,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,551,31,300,250,150,150,0,50,30,0,850,YES,0,0.91778371751,0.0177837175097,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,552,32,0,250,150,0,0,50,30,0,850,YES,0,0.917202956482,0.0172029564822,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,567,32,300,250,150,150,0,50,30,0,850,YES,0,0.913807302162,0.0138073021624,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,570,32,300,250,150,150,0,50,30,0,850,YES,0,0.913807302162,0.0138073021624,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,661,33,300,250,150,150,0,50,30,0,850,YES,0,0.906006037067,0.00600603706712,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,728,34,300,250,150,150,0,50,30,0,850,YES,0,0.9068424749,0.0068424748998,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,761,35,300,250,150,150,0,50,30,0,850,YES,0,0.904617841436,0.00461784143633,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,785,36,300,250,150,150,0,50,30,0,850,YES,0,0.904289413931,0.0042894139305,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,812,37,300,250,150,150,0,50,30,0,850,YES,0,0.904290998944,0.00429099894362,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,840,38,300,250,150,150,0,50,30,0,850,YES,0,0.905288861098,0.00528886109778,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,883,39,300,250,150,150,0,50,30,0,850,YES,0,0.909197394963,0.00919739496304,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,957,40,300,250,150,150,0,50,30,0,850,YES,0,0.907627423961,0.00762742396101,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,993,41,300,250,150,150,0,50,30,0,850,YES,0,0.906684833622,0.00668483362164,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,1029,42,300,250,150,150,0,50,30,0,850,YES,0,0.907061880746,0.00706188074634,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,1056,43,300,250,150,150,0,50,30,0,850,YES,0,0.9014921242,0.00149212420045,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,1080,44,300,200,53.7144125081,150,0,5.58202373213e-11,-66.2855874919,0,703.714412508,NO,146.285587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,1107,45,300,200,25.4407801931,150,0,7.05426828063e-11,-94.5592198069,0,675.440780193,NO,174.559219807,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,1148,46,300,200,53.7144125081,150,0,5.58202373213e-11,-66.2855874919,0,703.714412508,NO,146.285587492,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0110,1194,47,300,200,67.537284676,150,0,3.12638803734e-12,-52.462715324,0,717.537284676,NO,132.462715324,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,26,16,0,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.919603813766,0.0196038137656,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,27,16,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.909351841622,0.00935184162153,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,28,17,0,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.918673511693,0.0186735116926,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,36,17,300,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.917480405574,0.0174804055739,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,37,17,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.908411040583,0.00841104058343,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,38,18,0,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.919045640362,0.0190456403625,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,41,18,300,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.917853017969,0.0178530179694,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,42,18,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.908787371522,0.00878737152177,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,43,19,0,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.913548949735,0.0135489497348,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,48,19,300,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.912349142099,0.0123491420986,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,49,19,300,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.912349142099,0.0123491420986,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,50,19,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.903228255276,0.00322825527649,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,51,20,0,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.902104176806,0.00210417680632,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,55,20,300,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.900889127106,0.000889127105968,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,56,20,300,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.900889127106,0.000889127105968,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,60,20,300,200,53.7144125081,150,0,0,0,1.99463556783e-10,770,NO,87.4999999998,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,61,20,300,200,53.7144125081,150,0,0,0,1.99463556783e-10,770,NO,87.4999999998,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,62,20,300,200,53.7144125081,150,0,0,0,1.99463556783e-10,770,NO,87.4999999998,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,63,20,300,200,53.7144125081,150,0,0,0,1.99463556783e-10,770,NO,87.4999999998,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,65,21,0,248.857963769,0,187.5,0,48.8579637686,0,37.5,856.357963769,NO,1.14203623142,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,72,21,300,226.059444192,0,187.5,0,26.0594441919,0,37.5,833.559444192,NO,23.9405558081,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,73,21,300,226.059444192,0,187.5,0,26.0594441919,0,37.5,833.559444192,NO,23.9405558081,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,77,21,300,200,25.4407801931,150,0,0,0,2.5397639547e-10,770,NO,87.4999999997,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,78,21,300,200,25.4407801931,150,0,0,0,2.5397639547e-10,770,NO,87.4999999997,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,79,21,300,200,25.4407801931,150,0,0,0,2.5397639547e-10,770,NO,87.4999999997,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,80,22,0,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.902104176806,0.00210417680632,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,89,22,300,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.900889127106,0.000889127105968,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,90,22,300,200,53.7144125081,150,0,0,0,1.99463556783e-10,770,NO,87.4999999998,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,92,22,300,200,53.7144125081,150,0,0,0,1.99463556783e-10,770,NO,87.4999999998,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,93,22,300,200,53.7144125081,150,0,0,0,1.99463556783e-10,770,NO,87.4999999998,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,96,23,0,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.903160818927,0.0031608189265,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,97,23,0,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.903160818927,0.0031608189265,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,105,23,300,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.901947192673,0.0019471926728,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,108,23,300,200,67.537284676,150,0,0,0,2.47837306233e-11,770,NO,87.5,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,110,23,300,200,67.537284676,150,0,0,0,2.47837306233e-11,770,NO,87.5,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,111,23,300,200,67.537284676,150,0,0,0,2.47837306233e-11,770,NO,87.5,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,112,23,300,200,67.537284676,150,0,0,0,2.47837306233e-11,770,NO,87.5,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,113,23,300,200,67.537284676,150,0,0,0,2.47837306233e-11,770,NO,87.5,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,115,23,300,200,67.537284676,150,0,0,0,2.47837306233e-11,770,NO,87.5,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,125,24,300,240.505572339,120,187.5,0,40.5055723395,0,37.5,848.005572339,NO,9.49442766054,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,126,24,300,240.505572339,120,187.5,0,40.5055723395,0,37.5,848.005572339,NO,9.49442766054,0.9,0,18,1,True,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,136,25,300,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.917955012478,0.0179550124777,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,140,25,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.908890383366,0.00889038336577,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,143,25,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.908890383366,0.00889038336577,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,206,26,300,250,108.131239292,187.5,0,50,0,37.5,857.5,YES,0,0.913784850248,0.0137848502483,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,224,26,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.912888216385,0.0128882163855,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,246,26,300,250,120,187.5,0,50,0,37.5,857.5,YES,0,0.912888216385,0.0128882163855,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
B0101,264,27,300,250,0,187.5,0,50,0,37.5,857.5,YES,0,0.923205811488,0.0232058114875,18,1,False,False,False,G4_NEW_CANDIDATE_DEPENDENT_JOINT_LP,YES
