a0,loc0,lfw0,seed_id,base_seed,derived_seed,N,D_mean_kg,D_q95_kg,D_q99_kg,full_loss_probability,A0_pair_share,reachable_pair_share,C_reachable_mean_km,C_reachable_q95_km,W3_failed_lines_mean,W3_failed_lines_q95,W3_closed_roads_mean,W3_closed_roads_q95,D_min_kg,D_max_kg,A0_min,A0_max,C_mean_min_km,C_mean_max_km,D_nonfinite_count,C_nonfinite_count,D_negative_count,C_negative_count,A_invalid_scenario_count,C_invalid_value_count
2,2,0,1,20260723,20460729,15000,3.00915546100065,0,112.102119302839,0,0.000440909090909091,0.999559090909091,19.0243378853176,19.0137618887991,0.0794666666666667,0,0.025,0,0,535.962687177809,0,0.46969696969697,16.3717988995247,25.0749555539355,0,0,0,0,0,0
2,2,0,2,20260724,20460730,500,1.59779614325069,0,43.6407277091345,0,0.000247474747474747,0.999752525252525,19.018526204157,19.0137618887991,0.038,0,0.018,0,0,202.656629299294,0,0.113636363636364,18.5784404538827,21.7665317224222,0,0,0,0,0,0
2,2,0,2,20260724,20460730,1000,2.8311922101301,0,110.192837465565,0,0.000318181818181818,0.999681818181818,19.0157004178578,19.0137618887991,0.062,0,0.013,0,0,405.313258598587,0,0.194444444444444,18.5218088337579,21.7665317224222,0,0,0,0,0,0
2,2,0,2,20260724,20460730,2000,3.02512069388757,0,112.102119302839,0,0.00022979797979798,0.999770202020202,19.0175554827484,19.0137618887991,0.0635,0,0.0135,0,0,405.313258598587,0,0.194444444444444,18.5218088337579,21.7665317224222,0,0,0,0,0,0
2,2,0,2,20260724,20460730,5000,3.41254125412541,0,117.284455718299,0,0.000375252525252525,0.999624747474747,19.0272925677904,19.0137618887991,0.0802,0,0.0232,0,0,442.135122603169,0,0.202020202020202,18.5218088337579,33.7191905707561,0,0,0,0,0,0
2,2,0,2,20260724,20460730,10000,3.19842893380247,0,115.375173881024,0,0.000408585858585859,0.999591414141414,19.026982361067,19.0137618887991,0.08,0,0.0267,0,0,442.135122603169,0,0.378787878787879,18.1792178449275,33.7191905707561,0,0,0,0,0,0
2,2,0,2,20260724,20460730,15000,3.08201729263836,0,117.284455718299,0,0.000378282828282828,0.999621717171717,19.0262520985809,19.0137618887991,0.0801333333333333,0,0.0261333333333333,0,0,532.689632599624,0,0.378787878787879,18.1792178449275,33.7191905707561,0,0,0,0,0,0
2,2,0,3,20260725,20460731,500,3.10503777650492,0,94.1003191228214,0,0.000141414141414141,0.999858585858586,19.0284802028698,19.0137618887991,0.104,0,0.034,0,0,384.583912936748,0,0.0606060606060606,19.0137618887991,21.6991936172141,0,0,0,0,0,0
2,2,0,3,20260725,20460731,1000,3.89957177535935,0,141.286855958323,0,0.000426767676767677,0.999573232323232,19.0245766484234,19.0137618887991,0.107,0,0.033,0,0,405.313258598587,0,0.222222222222222,18.6936596342575,21.6991936172141,0,0,0,0,0,0
2,2,0,3,20260725,20460731,2000,3.13026757221177,0,141.286855958323,0,0.000273989898989899,0.99972601010101,19.0229506495523,19.0137618887991,0.081,0,0.0245,0,0,405.313258598587,0,0.222222222222222,18.6936596342575,21.9893628721556,0,0,0,0,0,0
2,2,0,3,20260725,20460731,5000,3.23721463055396,0,136.650028639228,0,0.000323232323232323,0.999676767676768,19.0252351148075,19.0137618887991,0.0824,0,0.0236,0,0,449.499495404086,0,0.267676767676768,18.655366279447,25.6566027332513,0,0,0,0,0,0
2,2,0,3,20260725,20460731,10000,3.38095627744593,0,163.10721981289,0,0.000523232323232323,0.999476767676768,19.0259460516556,19.0137618887991,0.0882,0,0.0295,0,0,449.499495404086,0,0.525252525252525,17.7287267254658,25.6566027332513,0,0,0,0,0,0
2,2,0,3,20260725,20460731,15000,3.08179908899981,0,121.921283037395,0,0.000454208754208754,0.999545791245791,19.0239263704117,19.0137618887991,0.0797333333333333,0,0.0256,0,0,532.689632599624,0,0.525252525252525,17.7287267254658,25.6566027332513,0,0,0,0,0,0
2,3,0,1,20260723,20560732,500,2.86719581049014,0,91.6455281891825,0,0.000707070707070707,0.999292929292929,19.016757712318,19.0137618887991,0.056,0,0.018,0,0,405.313258598587,0,0.353535353535354,19.0137618887991,19.9231999342818,0,0,0,0,0,0
2,3,0,1,20260723,20560732,1000,2.35878133267872,0,60.5515096964242,0,0.000373737373737374,0.999626262626263,19.0188986479204,19.0137618887991,0.06,0,0.016,0,0,405.313258598587,0,0.353535353535354,19.0137618887991,20.784554794274,0,0,0,0,0,0
2,3,0,1,20260723,20560732,2000,2.60316940784988,0,90.00900090009,0.0005,0.00046969696969697,0.999530303030303,19.022626426929,19.0137618887991,0.0595,0,0.019,0,0,607.969887897881,0,0.545454545454545,19.0109694064004,24.8722729635093,0,0,0,0,0,0
2,3,0,1,20260723,20560732,5000,2.49810435589013,0,80.1898371655347,0.0002,0.000306060606060606,0.999693939393939,19.0227743567268,19.0137618887991,0.0588,0,0.0178,0,0,607.969887897881,0,0.545454545454545,19.0109694064004,24.8722729635093,0,0,0,0,0,0
2,3,0,1,20260723,20560732,10000,2.75460273300057,0,87.2814554182691,0.0001,0.000270959595959596,0.99972904040404,19.0243001280902,19.0137618887991,0.0662,0,0.0197,0,0,607.969887897881,0,0.545454545454545,19.0109694064004,30.1912831765149,0,0,0,0,0,0
2,3,0,1,20260723,20560732,15000,2.73150951458782,0,90.8272645446363,6.66666666666667e-05,0.000276936026936027,0.999723063973064,19.0244364517211,19.0137618887991,0.0679333333333333,0,0.0202666666666667,0,0,607.969887897881,0,0.545454545454545,18.2773485096221,30.1912831765149,0,0,0,0,0,0
2,3,0,2,20260724,20560733,500,3.89766249352208,0,160.925183427434,0,0.000565656565656566,0.999434343434343,19.0254250961106,19.0137618887991,0.086,0,0.026,0,0,355.126421733082,0,0.272727272727273,19.0137618887991,21.5740093460616,0,0,0,0,0,0
2,3,0,2,20260724,20560733,1000,2.39178463300876,0,87.2814554182691,0,0.000323232323232323,0.999676767676768,19.0211922937739,19.0137618887991,0.06,0,0.019,0,0,355.126421733082,0,0.272727272727273,19.0137618887991,21.5740093460616,0,0,0,0,0,0
2,3,0,2,20260724,20560733,2000,2.56443826200802,0,87.2814554182691,0,0.000181818181818182,0.999818181818182,19.0230417479606,19.0137618887991,0.056,0,0.0155,0,0,374.764749202193,0,0.272727272727273,19.0137618887991,25.3184237968579,0,0,0,0,0,0
2,3,0,2,20260724,20560733,5000,2.54327250906909,0,87.2814554182691,0.0002,0.000153030303030303,0.99984696969697,19.0219777730027,19.0137618887991,0.0526,0,0.014,0,0,607.969887897881,0,0.272727272727273,18.8421052119591,25.3184237968579,0,0,0,0,0,0
2,3,0,2,20260724,20560733,10000,2.55153697187901,0,87.2814554182691,0.0001,0.000289393939393939,0.999710606060606,19.0222722868923,19.0137618887991,0.0598,0,0.0188,0,0,607.969887897881,0,0.388888888888889,17.4282461602189,25.3184237968579,0,0,0,0,0,0
2,3,0,2,20260724,20560733,15000,2.68612315777032,0,91.6455281891825,0.000133333333333333,0.000357575757575758,0.999642424242424,19.0221877268139,19.0137618887991,0.0668,0,0.0212666666666667,0,0,607.969887897881,0,0.388888888888889,17.4282461602189,25.3184237968579,0,0,0,0,0,0
2,3,0,3,20260725,20560734,500,3.32651446962878,0,80.7353462618989,0,0,1,19.0252063731497,19.0137618887991,0.074,0,0.012,0,0,405.313258598587,0,0,19.0137618887991,21.7997593499156,0,0,0,0,0,0
2,3,0,3,20260725,20560734,1000,3.09712789460764,0,80.7353462618989,0,0.000207070707070707,0.999792929292929,19.0260197535616,19.0137618887991,0.079,0,0.016,0,0,405.313258598587,0,0.207070707070707,19.0137618887991,21.7997593499156,0,0,0,0,0,0
2,3,0,3,20260725,20560734,2000,2.42860649701334,0,58.3694733109675,0,0.000147727272727273,0.999852272727273,19.0223769617398,19.0137618887991,0.0645,0,0.0155,0,0,405.313258598587,0,0.207070707070707,19.0137618887991,21.7997593499156,0,0,0,0,0,0
2,3,0,3,20260725,20560734,5000,2.5281619070998,0,84.5539099364482,0,0.000137878787878788,0.999862121212121,19.0244621759666,19.0137618887991,0.0638,0,0.0184,0,0,491.77645037231,0,0.244949494949495,19.0137618887991,26.2674795061906,0,0,0,0,0,0
2,3,0,3,20260725,20560734,10000,2.61326132613261,0,90.8272645446363,0.0001,0.000275252525252525,0.999724747474747,19.0228448560838,19.0137618887991,0.0659,0,0.0191,0,0,607.969887897881,0,0.318181818181818,18.310910548986,26.4322778193692,0,0,0,0,0,0
2,3,0,3,20260725,20560734,15000,2.58369473310967,0,84.5539099364482,6.66666666666667e-05,0.000322727272727273,0.999677272727273,19.022497290808,19.0137618887991,0.0659333333333333,0,0.0218,0,0,607.969887897881,0,0.318181818181818,18.310910548986,26.4322778193692,0,0,0,0,0,0
2,4,0,1,20260723,20660735,500,2.13839565774759,0,55.6419278291465,0,2.02020202020202e-05,0.999979797979798,19.016121012215,19.0137618887991,0.044,0,0.01,0,0,374.764749202193,0,0.0101010101010101,19.0137618887991,19.7105156583881,0,0,0,0,0,0
2,4,0,1,20260723,20660735,1000,2.03993126585386,0,55.6419278291465,0,3.03030303030303e-05,0.999969696969697,19.0215528981229,19.0137618887991,0.058,0,0.014,0,0,405.313258598587,0,0.0202020202020202,19.0137618887991,23.6498051478249,0,0,0,0,0,0
2,4,0,1,20260723,20660735,2000,2.06897962523525,0,55.6419278291465,0,0.000118686868686869,0.999881313131313,19.0235364156239,19.0137618887991,0.0555,0,0.0145,0,0,405.313258598587,0,0.176767676767677,19.0137618887991,24.4480715464928,0,0,0,0,0,0
2,4,0,1,20260723,20660735,5000,2.25906226986335,0,58.6422278591495,0,0.000331818181818182,0.999668181818182,19.0245869400219,19.0137618887991,0.065,0,0.023,0,0,421.40577694133,0,0.265151515151515,18.5548517572784,24.4480715464928,0,0,0,0,0,0
2,4,0,1,20260723,20660735,10000,2.56037421924011,0,82.6446280991735,0.0001,0.000313888888888889,0.999686111111111,19.0247564724722,19.0137618887991,0.0725,0,0.0237,0,0,607.969887897881,0,0.265151515151515,18.501017644158,24.4480715464928,0,0,0,0,0,0
2,4,0,1,20260723,20660735,15000,2.68768695051323,0,87.008700870087,6.66666666666667e-05,0.00037962962962963,0.999620370370371,19.0264606679354,19.0137618887991,0.0800666666666667,0,0.0259333333333333,0,0,607.969887897881,0,0.28030303030303,18.1222456453107,30.8199683846785,0,0,0,0,0,0
2,4,0,2,20260724,20660736,500,2.76191255489185,0,101.464691923738,0,0.000560606060606061,0.999439393939394,19.0321391794058,19.0137618887991,0.076,0,0.022,0,0,374.764749202193,0,0.186868686868687,19.0137618887991,25.3348714005476,0,0,0,0,0,0
2,4,0,2,20260724,20660736,1000,3.4388893434798,0,115.375173881024,0,0.000505050505050505,0.999494949494949,19.04138651861,19.0137618887991,0.096,0,0.039,0,0,405.313258598587,0,0.186868686868687,19.0137618887991,27.1088289340971,0,0,0,0,0,0
2,4,0,2,20260724,20660736,2000,3.63718190000818,0,117.011701170117,0.0005,0.000349747474747475,0.999650252525252,19.0356712311289,19.0137618887991,0.097,0,0.032,0,0,607.969887897881,0,0.186868686868687,19.0137618887991,27.1088289340971,0,0,0,0,0,0
2,4,0,2,20260724,20660736,5000,3.33316968060442,0,115.647928429207,0.0002,0.00052020202020202,0.999479797979798,19.0325559909284,19.0137618887991,0.1032,0,0.0324,0,0,607.969887897881,0,0.348484848484849,19.0117737082331,30.9701034774572,0,0,0,0,0,0
2,4,0,2,20260724,20660736,10000,2.93546627390012,0,112.102119302839,0.0001,0.000466414141414141,0.999533585858586,19.0309178271436,19.0137618887991,0.0895,0,0.0288,0,0,607.969887897881,0,0.348484848484849,18.749329285635,30.9701034774572,0,0,0,0,0,0
2,4,0,2,20260724,20660736,15000,2.61582521888553,0,97.9188827973706,6.66666666666667e-05,0.000368855218855219,0.999631144781145,19.0276164437145,19.0137618887991,0.0785333333333333,0,0.0240666666666667,0,0,607.969887897881,0,0.348484848484849,18.749329285635,30.9701034774572,0,0,0,0,0,0
2,4,0,3,20260725,20660737,500,3.05103237596487,0,109.374573821018,0,0.000257575757575758,0.999742424242424,19.0230595125633,19.0137618887991,0.094,0,0.03,0,0,358.399476311267,0,0.0883838383838384,18.9184185211784,21.2816087076957,0,0,0,0,0,0
2,4,0,3,20260725,20660737,1000,3.19559228650138,0,109.374573821018,0.001,0.00070959595959596,0.999290404040404,19.0208299724874,19.0137618887991,0.076,0,0.032,0,0,607.969887897881,0,0.26010101010101,18.9184185211784,21.2816087076957,0,0,0,0,0,0
2,4,0,3,20260725,20660737,2000,3.2195946867414,0,110.192837465565,0.0005,0.00058459595959596,0.999415404040404,19.0300880078435,19.0137618887991,0.085,0,0.039,0,0,607.969887897881,0,0.26010101010101,18.3884992500231,25.4514603008277,0,0,0,0,0,0
2,4,0,3,20260725,20660737,5000,3.27452745274527,0,140.741346861959,0.0002,0.000370707070707071,0.999629292929293,19.0300150782602,19.0137618887991,0.087,0,0.0314,0,0,607.969887897881,0,0.26010101010101,18.3884992500231,25.4514603008277,0,0,0,0,0,0
2,4,0,3,20260725,20660737,10000,2.84682104574094,0,109.374573821018,0.0001,0.000352525252525253,0.999647474747475,19.0277652413262,19.0137618887991,0.0833,0,0.0297,0,0,607.969887897881,0,0.265151515151515,18.3884992500231,28.0172713662994,0,0,0,0,0,0
2,4,0,3,20260725,20660737,15000,2.73454618189092,0,102.828464664648,6.66666666666667e-05,0.000305387205387205,0.999694612794613,19.0255571212942,19.0137618887991,0.0778,0,0.0254666666666667,0,0,607.969887897881,0,0.292929292929293,18.072261458907,28.0172713662994,0,0,0,0,0,0
2,5,0,1,20260723,20760738,500,0.890816354362709,0,0,0,0,1,19.0157106299386,19.0137618887991,0.028,0,0,0,0,197.201538335652,0,0,19.0137618887991,19.5273041439609,0,0,0,0,0,0
2,5,0,1,20260723,20760738,1000,0.543599814526907,0,0,0,1.01010101010101e-05,0.999989898989899,19.0147259626071,19.0137618887991,0.018,0,0.001,0,0,197.201538335652,0,0.0101010101010101,18.9746726519585,19.5273041439609,0,0,0,0,0,0
2,5,0,1,20260723,20760738,2000,1.14052314322341,0,0,0,0.000309343434343434,0.999690656565656,19.0189019359992,19.0137618887991,0.046,0,0.02,0,0,405.313258598587,0,0.282828282828283,18.9746726519585,25.5149517836118,0,0,0,0,0,0
2,5,0,1,20260723,20760738,5000,1.60963369064179,0,29.4574912036658,0,0.000219191919191919,0.999780808080808,19.0193909757091,19.0137618887991,0.051,0,0.0166,0,0,405.313258598587,0,0.282828282828283,18.9746726519585,25.5149517836118,0,0,0,0,0,0
2,5,0,1,20260723,20760738,10000,1.56861140659521,0,30.2757548482121,0,0.000241666666666667,0.999758333333333,19.0187866300431,19.0137618887991,0.0472,0,0.0143,0,0,405.313258598587,0,0.358585858585859,18.5349486799202,26.2343362957743,0,0,0,0,0,0
2,5,0,1,20260723,20760738,15000,1.65049232195947,0,42.5497095164062,0,0.00027020202020202,0.999729797979798,19.0197242608565,19.0137618887991,0.0518666666666667,0,0.0162,0,0,405.313258598587,0,0.363636363636364,18.5349486799202,26.2343362957743,0,0,0,0,0,0
2,5,0,2,20260724,20760739,500,2.26222622262226,0,47.7320459318659,0,0.000176767676767677,0.999823232323232,19.0171549941431,19.0137618887991,0.056,0,0.008,0,0,355.126421733082,0,0.0883838383838384,19.0137618887991,20.0892525965312,0,0,0,0,0,0
2,5,0,2,20260724,20760739,1000,1.95919591959196,0,27.8209639145733,0,9.84848484848485e-05,0.999901515151515,19.0189531479381,19.0137618887991,0.05,0,0.01,0,0,355.126421733082,0,0.0883838383838384,19.0137618887991,21.6860228541935,0,0,0,0,0,0
2,5,0,2,20260724,20760739,2000,2.00529143823473,0,33.5488094263972,0,0.000233585858585859,0.999766414141414,19.0194598989335,19.0137618887991,0.0605,0,0.011,0,0,414.041404140414,0,0.186868686868687,19.0137618887991,22.1211179149515,0,0,0,0,0,0
2,5,0,2,20260724,20760739,5000,1.73100946458282,0,33.5488094263972,0,0.000243434343434343,0.999756565656566,19.0183511850194,19.0137618887991,0.054,0,0.0142,0,0,414.041404140414,0,0.330808080808081,18.9664568481594,22.1211179149515,0,0,0,0,0,0
2,5,0,2,20260724,20760739,10000,1.47396557837602,0,27.8209639145733,0,0.000196717171717172,0.999803282828283,19.0188806471994,19.0137618887991,0.0466,0,0.0132,0,0,522.324959768704,0,0.330808080808081,18.8991643666694,23.3236793072707,0,0,0,0,0,0
2,5,0,2,20260724,20760739,15000,1.67938612043023,0,30.2757548482121,0,0.000241077441077441,0.999758922558923,19.0201723338966,19.0137618887991,0.051,0,0.0154666666666667,0,0,522.324959768704,0,0.424242424242424,18.8991643666694,24.3675692358671,0,0,0,0,0,0
2,5,0,3,20260725,20760740,500,1.03755830128467,0,0,0,0,1,19.013761888799,19.0137618887991,0.014,0,0,0,0,202.656629299294,0,0,19.0137618887991,19.0137618887991,0,0,0,0,0,0
2,5,0,3,20260725,20760740,1000,2.31077653219867,0,67.6431279491586,0,0.00048989898989899,0.999510101010101,19.0240918630283,19.0137618887991,0.067,0,0.022,0,0,374.764749202193,0,0.20959595959596,18.9076678785426,26.3056651007639,0,0,0,0,0,0
