a0,loc0,lfw0,seed_id,N,nested_parent_N,prefix_start,prefix_end,record_weight,record_weight_sum,nested_in_parent_pass,derived_seed,state_id,base_seed,permutation_checksum,prefix_record_id_sha256,selected_record_id_min,selected_record_id_max,selected_record_id_unique_count,sampling_unit,weight_definition
4,6,0,1,2000,5000,1,2000,0.0005,1,1,22260783,20,20260723,14832883190,22af1eb280b1b340188dd8c402652f0299971a18213beeca09f115e5dc4b522f,2,14993,2000,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,22260783,20,20260723,94667490334,4712ab7c073922ec98aa3838c06bba92e968b2cd62172ebb91099585bd7d16fc,2,14994,5000,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,22260783,20,20260723,375306923296,69c55f456222166da56a839914cdd539ef30640fd3cadac2b85a55c43ab79f20,2,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22260783,20,20260723,842334890005,3c25de83aafc10a049bdfd36de8455ac1dbfbd7fce36db64d815edd52c5c0559,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,2,500,1000,1,500,0.002,1,1,22260784,20,20260724,940577084,b62939b68ae8d2f98ba76488c0604e1d2424a256a05dab180b39b9eb468f5dd1,28,14972,500,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,2,1000,2000,1,1000,0.001,1,1,22260784,20,20260724,3785378985,05cf635f5ea9c76a7caca27d7ab585896f8c9ec7b82dee89791080ad1b78839f,20,14996,1000,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,2,2000,5000,1,2000,0.0005,1,1,22260784,20,20260724,14836855996,7d53372f13055ce8d9212612a6561a0c84e1590e74aec7d005823e1426dc9e64,18,14996,2000,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,22260784,20,20260724,94281414602,ccf8ed0b5ab92089401507136d7cd676bf42dd16b6b12c48e38480930f9e6c2d,3,14996,5000,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,22260784,20,20260724,375562536929,54702c0aa74c4f700d213a49b4f51de7cbab411369ce56e157c0221572ecd537,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22260784,20,20260724,846218407637,355a922a5c39f8d5abe5b438461528048fcb74980ce031fa4ebcc839b747f471,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,3,500,1000,1,500,0.002,1,1,22260785,20,20260725,965310921,b50e7a18e4be02d3d46edd673a79e0eb61309519638a973ecc1336a30736eabe,5,14994,500,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,3,1000,2000,1,1000,0.001,1,1,22260785,20,20260725,3822585400,c3dc1e1b87da6c2b793e769a146dd53f802df217ad85222c3176194872e6718a,5,14994,1000,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,3,2000,5000,1,2000,0.0005,1,1,22260785,20,20260725,14753127372,fc9f5d5210a3a6359cae20febf8dccc3ec1d89a11e0fb2142b3e37e22325440d,5,15000,2000,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,22260785,20,20260725,93828615574,317b3b4798cc60ce810c72b44dd1555612eb49ec60488d23634d5b9302cc0296,2,15000,5000,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,22260785,20,20260725,377275675734,d46163a08f56c774fe92ab0cfe8ca31f5d4ea6ccbbf51cbf1b3080244566f753,2,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
4,6,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22260785,20,20260725,842978483678,5592cce41ef552e783698d601ff63ab8f79f0227d1e1eff471225237a3614815,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,1,500,1000,1,500,0.002,1,1,22360786,21,20260723,947779695,9aa54fbf05c58e780f263854a76c9327c6476e7fc05598c606fdbe73a8687181,6,14970,500,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,1,1000,2000,1,1000,0.001,1,1,22360786,21,20260723,3866655819,3faeff7e9aacb8ce89f7319fd91c5964e03d4ab22a2360414432e1595b184d8b,6,14994,1000,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,1,2000,5000,1,2000,0.0005,1,1,22360786,21,20260723,15374280740,9c94f1d25356f1649dfb068aabcfcec553d751d331718000fa4a97237713396a,2,14994,2000,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,22360786,21,20260723,93110094933,515ee3ed301ecb969ddebb2cd2a78aa7efb0fe8c6b5d97f40af78df7df75bdac,2,14994,5000,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,22360786,21,20260723,376321851460,bda1eef6d2e9df65eb146731a730483193ccf65df63f64fc8cce6c3a70e3cafa,2,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22360786,21,20260723,841211650265,deb77db5a0134758d5f2e78b6147d9bad751ae07959ad8f2cbc7ffaa57d8aa26,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,2,500,1000,1,500,0.002,1,1,22360787,21,20260724,968380068,6ffa68342ea47644c82cabfebbf73ea3e43ced2690dae61449dd6fbe72afc71f,90,14953,500,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,2,1000,2000,1,1000,0.001,1,1,22360787,21,20260724,3876992993,6929456c5981f3e4feab562e2ccd0262bfaa066f8a8008354cc9c13b64868e20,39,14995,1000,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,2,2000,5000,1,2000,0.0005,1,1,22360787,21,20260724,14787464161,6e9382bcbc7e4b5dcbb99e32539880a20642b34922ea04ff44b4645791c93749,20,14998,2000,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,22360787,21,20260724,94101128693,f79e1bac157bf29c8af1293860d61119eb22033570d104c5e4d09c7cfbe9a421,4,14999,5000,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,22360787,21,20260724,378658045861,b4d7baf860387f36b435ef50879c127b213966b9d5c8c635ad92a34dfc648e54,1,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22360787,21,20260724,844426326077,56a3ebe45a61ee78aae83ebf4c632c90949693e8a741e479c2488e887c1d4ec3,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,3,500,1000,1,500,0.002,1,1,22360788,21,20260725,983632778,a083ac63fe61720b86ef63ce797055accc9a11126d5210a9ae38d09b5dc47ec5,10,14917,500,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,3,1000,2000,1,1000,0.001,1,1,22360788,21,20260725,3735157450,1128dde1c414b24d8e878203cca0ac9ff77d38255fa2b6e79ee6698963d95e4e,10,14995,1000,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,3,2000,5000,1,2000,0.0005,1,1,22360788,21,20260725,15014645672,e9d40be2bc005e2baef19ff4c2565570a093125f633757240ef776cf63a1e5f0,9,14995,2000,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,22360788,21,20260725,93024193681,3ac42f197f6c458c60041e96c22c44ab59bae1c321b0d003d622a33837c50fa5,2,14995,5000,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,22360788,21,20260725,374533866681,f8be4ce80376fcee22dc27f426b0d5cdb01a538a76837ffb7a8f3f49a3bd7f79,2,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
4,7,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22360788,21,20260725,844857983917,b49e993089b46aabca734746f8d1d8e444630babf7d4645270dd4936f886f1e5,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,1,500,1000,1,500,0.002,1,1,22460789,22,20260723,929829451,df6999e7c355c6989de69b10c1a8fe60e90f95a146ba764bcac18ade917ce773,225,14972,500,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,1,1000,2000,1,1000,0.001,1,1,22460789,22,20260723,3729723457,1fda8ced263ec05634d52a67967e2b99a7a5020373189b2f7579dcd1cb50e51a,21,14972,1000,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,1,2000,5000,1,2000,0.0005,1,1,22460789,22,20260723,15194251865,e947d33c9ddc3f432911db9e1ac09f7febef2ae52d9815ffcc013ce5dc858c16,15,14999,2000,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,22460789,22,20260723,95100127921,dd84710bf2fda3d6798799ce0fa710de58891010820de570acfe6cb526b502e2,12,15000,5000,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,22460789,22,20260723,373704182782,5985ea75236b346be213c8b2e890cf9101ec17db8f6c47cf0e536b7e8006dda9,5,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22460789,22,20260723,843670538062,f141cff6cb4c909719caf0e8a73d76fcf58ffa858bb7e675dcbb0268dd2b26dd,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,2,500,1000,1,500,0.002,1,1,22460790,22,20260724,912398450,e2eaed745464bb08b55da04309357208c9a58133a5789ca7df605768d707bf86,52,14957,500,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,2,1000,2000,1,1000,0.001,1,1,22460790,22,20260724,3676426494,6a6de440c8d1e95753adc5cb48783d6ae02410c60c5976a4372582b433af7f02,4,14987,1000,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,2,2000,5000,1,2000,0.0005,1,1,22460790,22,20260724,14845646953,1e7fcc2c9909deabdd01e0b3cb951570a3e1f8572277550477ebda7549c2e898,1,14987,2000,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,22460790,22,20260724,93131579088,2d0d093f80a687c57f6e09a0eed40536ad4389eabf30ef65e14495065415d9ae,1,15000,5000,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,22460790,22,20260724,373358349528,4880b5391f5d25eae4531499817650cbd5368ac498745f1bf575bb83ef05b5a3,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22460790,22,20260724,849323675458,18dba199c7713473489b0a64a8bd1ccb20654c0df949ec444e54e751f7a658ba,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,3,500,1000,1,500,0.002,1,1,22460791,22,20260725,969299077,311825bac152d0e235e7b5e9953464eb3e53a2afa4a04dd45a3ed13fce1eac90,1,14987,500,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,3,1000,2000,1,1000,0.001,1,1,22460791,22,20260725,3672145900,91d218c7f31e217847f2570ce882c139442ed04b0275aac13fbf1542884b62d3,1,14987,1000,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,3,2000,5000,1,2000,0.0005,1,1,22460791,22,20260725,14893988650,279677049ef731e45067716474276f784dfa7fc3af358cda8d91f6c10e0b1712,1,14987,2000,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,22460791,22,20260725,93529058060,607287aa05af62fbf94ee61bd877397d51376a55ce05ed856cdca7d020186af3,1,15000,5000,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,22460791,22,20260725,372896181196,0c3bd8a4c2a7a1b37841bb6dd9081eeb3cf9320ab852446a95c76ee740e2f2bb,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
5,1,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22460791,22,20260725,845514424126,b53f9a69b9af36af97b6f7473a1aa098c42472b8ede09d127bd468ea97c515f1,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,1,500,1000,1,500,0.002,1,1,22560792,23,20260723,965015513,68773ec7097ff7fb0ef6ac1c5a2161eef0d598bf3c326c8c59f08c5c376e9743,30,14959,500,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,1,1000,2000,1,1000,0.001,1,1,22560792,23,20260723,3693626648,d55f7e1498dcdb7ff9b48e7efe1142d0504f8078f229f41b4c6644c3c9f6b8a8,5,14959,1000,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,1,2000,5000,1,2000,0.0005,1,1,22560792,23,20260723,14840279651,bf33f4f467e40254854d77b55b874378055521f2ed6725ccc4d248f433f3ef93,5,14986,2000,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,22560792,23,20260723,94001611106,981973029713d3ee3af9a4214d21fe95e780ba5156cb035d1841277a034e185e,1,14995,5000,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,22560792,23,20260723,376869248142,912c1fadd7ca5d6faabff1f64f4b3502ba6bcbb0fdc34d2f1067103e34c8c812,1,14999,10000,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22560792,23,20260723,843411177279,a1c23a69aa69f8dbd92b3c8a636de9a0f0710ff385264ad1531e46f5d2ebd5d0,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,2,500,1000,1,500,0.002,1,1,22560793,23,20260724,914565775,1cb3c8fb78108aa2dc45b4aa04561d64d16722ad2461f7eadd11376777e09f47,28,14980,500,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,2,1000,2000,1,1000,0.001,1,1,22560793,23,20260724,3793236398,a2cd61a558cdc28e8b429c518104ba1f076865137bd20975001a40975af35a8c,28,14984,1000,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,2,2000,5000,1,2000,0.0005,1,1,22560793,23,20260724,15098594514,64c324004fda5f6ec714c8ddf7433a6c277eb835b681a923aecd8b5c2cd75378,1,14985,2000,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,22560793,23,20260724,93531758309,717b5da1f58065c5171d58abedcc8628357f60d3b333ab6f2b2793ea9aa38ca0,1,14995,5000,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,22560793,23,20260724,375918566284,5f9b84b1a35544556cf4f460a44a757ff20fbdc619911a6d73ab2620be3a2d1a,1,14998,10000,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22560793,23,20260724,844464056654,6c6672abbc9db6d44b07024bfc43a481090eb6a91cb2d06a9697a4e2f90dc1b6,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,3,500,1000,1,500,0.002,1,1,22560794,23,20260725,990082852,186b2279f89ae15f6fde58b65b892a37357fd8d5ab4fffa64557ad80a4467f24,6,14998,500,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,3,1000,2000,1,1000,0.001,1,1,22560794,23,20260725,3739015546,abbceaf4e2a149cabb9a8ac7a8668e7ae80073b519b05b679ea741c392475c10,3,14998,1000,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,3,2000,5000,1,2000,0.0005,1,1,22560794,23,20260725,14880605684,68736738374e9bafa81ab2ea310b2f55233182829a34436b7301e02b21ca3078,3,14998,2000,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,22560794,23,20260725,93901113066,13cfb8fa4dc7f9c3ce29e3d5974f4673e9a7b7f8943ab69a6885cd74085581a3,1,14998,5000,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,22560794,23,20260725,374505541155,b0e670df2bbde38fe2bacefcdbe58eda5224cd7e2287b9f0589b8ab819e0c5ec,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
5,2,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22560794,23,20260725,843945138426,93ee70db8952baf986f952f55d5f617586f3f13fb0cc71e1590a321ffc3559d3,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,1,500,1000,1,500,0.002,1,1,22660795,24,20260723,929716586,80e69ac92cba2ea389ee473fa9b98d1978996183485882a42d2fc9509c64a894,44,14987,500,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,1,1000,2000,1,1000,0.001,1,1,22660795,24,20260723,3673518137,e7d62c032ec82a1e1a54b2b38eb3d1bbd48b9df9a4cc11f85ff015ed4adfcc5a,6,15000,1000,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,1,2000,5000,1,2000,0.0005,1,1,22660795,24,20260723,14931890401,2ce5ceb3d8fe7a9d707c67e49a632d5b306d1f330c6f01ffabc857ec4f54e12c,5,15000,2000,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,22660795,24,20260723,94350019210,7377b8b53ca3580dea960feaf7cbfa0dce61d212c6fd6e63ad8a4055b64b1d88,1,15000,5000,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,22660795,24,20260723,378346704182,caaa606c00445d2d02ca0f2bb1b406fb995442a366e2a83a24a5296e5df6e154,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22660795,24,20260723,840346860726,e039071c50b0dbd462548027c7a4b9655e26c9ec0f9bb5f5d01749edb4bcb549,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,2,500,1000,1,500,0.002,1,1,22660796,24,20260724,937758560,a422a4a34a717938b71a4b96acc4e3cde002685bd894b3db6ebd938d491bc12d,1,14989,500,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,2,1000,2000,1,1000,0.001,1,1,22660796,24,20260724,3889800284,50341eecd6eb149c93d2382a68ae0e12b262012d6229ea4921d407a626c176bc,1,14995,1000,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,2,2000,5000,1,2000,0.0005,1,1,22660796,24,20260724,15328489667,fb10e709b1c493fb65e41fddd7cb85a4c2dd67bd2166d9c9e006642c3443be5b,1,14995,2000,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,22660796,24,20260724,94245427512,6a14e9ca26114ed3ce0419ea593a41d9888c515451617b27e4c889d025babb34,1,14999,5000,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,22660796,24,20260724,374300360525,128e755d0a81e6caab3a5ad077190163f412ae1031d1f19b6f69ad0c9eba6d2f,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22660796,24,20260724,841628841449,622f65414b448a7141a5c164e4f3fd0183a5acdc9857ea364676827b6a6d740d,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,3,500,1000,1,500,0.002,1,1,22660797,24,20260725,917218519,c9f32b4365ec2868da817698e624309b733cc1735897942cc4a7ff71f5ca51e3,25,14923,500,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,3,1000,2000,1,1000,0.001,1,1,22660797,24,20260725,3742950224,d00b3e31fe505071e9edefde45f52dfdecda8d629f48e07666c5f9a51c8515ae,8,14994,1000,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,3,2000,5000,1,2000,0.0005,1,1,22660797,24,20260725,14707710064,9cefa19ce2194e0dab095517077f5851cbba34f86260016f1fc1fbe6db6c1337,6,14994,2000,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,22660797,24,20260725,93350124052,543ef1da2a10c779e3f92f9bb39495cfcb49b5da03c4c3a793a5db1150336f64,6,14994,5000,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,22660797,24,20260725,378766730877,c8fc1453d01ccf86d0ff6b303d12f61584e3b2a5b2c314bdc03bf29179ca152a,2,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
5,3,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22660797,24,20260725,842446851822,94bfadaed99dc8fa88b4bb60658bc0b1ea816098f99affcf7c52732f13b0380b,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,1,500,1000,1,500,0.002,1,1,22760798,25,20260723,928195339,41554607b60323786bd69b8f50bed5ccb9233ef5a7b4668ff6a7127b1b21bb80,29,14983,500,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,1,1000,2000,1,1000,0.001,1,1,22760798,25,20260723,3803332832,3ffde22f0fcf2d62ed2d0f0be4d5f3c13e3ca7c7d82db3594a32a6fbed527201,29,15000,1000,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,1,2000,5000,1,2000,0.0005,1,1,22760798,25,20260723,15390973815,7245c7d681a92d6d4994c6bb4b9998e7376c37038090b5e61dac2fafd6110764,13,15000,2000,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,22760798,25,20260723,93427635717,f578d161597a2bf970eb0acae49b914719f29f009be27775346fe34b72fe69a7,5,15000,5000,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,22760798,25,20260723,377250984065,5c0707e16fb2a2a372f4603353a8533ec285b9f2662a71a3046b02873762bab3,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22760798,25,20260723,841355331276,57c454fb12df0f174eb6c3ed9120d92c27599e895b54b9d4ba843d2405e319b9,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,2,500,1000,1,500,0.002,1,1,22760799,25,20260724,937088027,f15e5509f423868f0c5728deec9b56375a02eec0d3bfea64ae5817fd28074636,35,14998,500,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,2,1000,2000,1,1000,0.001,1,1,22760799,25,20260724,3831930081,f6a003e2d9049445299b86423a47eb428971d3071c75f6188163e49a89fb1bea,28,14998,1000,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,2,2000,5000,1,2000,0.0005,1,1,22760799,25,20260724,15320909696,3fa87beeb1a3d5a50b4c18125f29cc2cfb9a91809372e73c8514c6c497179908,22,14998,2000,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,2,5000,10000,1,5000,0.0002,1.00000000000002,1,22760799,25,20260724,93936920524,bd55b9c6af7d5f9db39210a072659a2a1778b0734690fdb45a555c93dfa53cec,2,14998,5000,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,2,10000,15000,1,10000,0.0001,0.999999999999955,1,22760799,25,20260724,374419934321,f993cf2f0c6f9bc0c862ea68d4ef8db8468b6fee0a6883ebc66a05b5b15127ae,2,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,2,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22760799,25,20260724,841951409361,522742a754a22dbc16d04930bea7ad420c5c1cef72193e0b75455ba0cf9a3600,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,3,500,1000,1,500,0.002,1,1,22760800,25,20260725,885184713,c3f93ce08e27355ab036228e2f40f19227a1c0e354a87cfc6c5631292ba6dc36,13,14958,500,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,3,1000,2000,1,1000,0.001,1,1,22760800,25,20260725,3674799307,4ff899540b2870a144538568b16518fde6e45f0e3232b09b09f8a274817e6765,13,14968,1000,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,3,2000,5000,1,2000,0.0005,1,1,22760800,25,20260725,15014579584,18e19411442b01af8fb3fb4e9183b1ae932a1045f488297e09085879e4759673,13,14994,2000,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,3,5000,10000,1,5000,0.0002,1.00000000000002,1,22760800,25,20260725,92331111258,c38309dff1e5f25ddcda7159aa417dd647cf1d2dc27651a8cc3b2cf5c7316254,10,14994,5000,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,3,10000,15000,1,10000,0.0001,0.999999999999955,1,22760800,25,20260725,371835944069,a99d5988de3acf99ba1bbfcc61f4e183ed9e3d646d48dce0f19fd3890fee9b49,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
5,4,0,3,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22760800,25,20260725,850232242068,9c89ecb300fabcf8419f8a3e20154ec1810a5f6f97ba5d0fd5ff453ef8b3dc34,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
5,5,0,1,500,1000,1,500,0.002,1,1,22860801,26,20260723,893773043,8e3728c36fde6b7e493217f8eb6f5e672e29a7e652f436aaea7fa75259b51b48,8,14994,500,main_sample_record_prefix,each selected record has weight 1/N
5,5,0,1,1000,2000,1,1000,0.001,1,1,22860801,26,20260723,3698463521,2f7c2fd5a9b343849bf3703572a7df6cadc955038f5a8ce862f939e914cd2d81,1,14994,1000,main_sample_record_prefix,each selected record has weight 1/N
5,5,0,1,2000,5000,1,2000,0.0005,1,1,22860801,26,20260723,15062141980,30b919432e5f53e9ccb36e454fca26f56c77e0689c16036b00ddc17ddc692784,1,14994,2000,main_sample_record_prefix,each selected record has weight 1/N
5,5,0,1,5000,10000,1,5000,0.0002,1.00000000000002,1,22860801,26,20260723,93469850881,025a14a431817dfba4951f43c46ba4d744f03ac53e369d6698eb648e90d27d81,1,15000,5000,main_sample_record_prefix,each selected record has weight 1/N
5,5,0,1,10000,15000,1,10000,0.0001,0.999999999999955,1,22860801,26,20260723,377922725613,14542ebfa2a879f4ac0f1e42506d15e5a4da69012946cca3de235a2c5b7ef6ba,1,15000,10000,main_sample_record_prefix,each selected record has weight 1/N
5,5,0,1,15000,NaN,1,15000,6.66666666666667e-05,0.999999999999968,1,22860801,26,20260723,844648927551,132a0e2c73258697470c565f73b35d832de05a849c3d7f819be5d123b29f7e41,1,15000,15000,main_sample_record_prefix,each selected record has weight 1/N
5,5,0,2,500,1000,1,500,0.002,1,1,22860802,26,20260724,926735621,5383f19dd7474d8ec9dac4ba35e117404ec48431f8ed739a381cceb4d30eaafc,49,14998,500,main_sample_record_prefix,each selected record has weight 1/N
5,5,0,2,1000,2000,1,1000,0.001,1,1,22860802,26,20260724,3801698590,79a21938616a0671b17e97aaf64479beeb542a541a9199eec7d20fc88302f7c1,49,14998,1000,main_sample_record_prefix,each selected record has weight 1/N
5,5,0,2,2000,5000,1,2000,0.0005,1,1,22860802,26,20260724,15076450249,b45f6f20d3cde20a363f1f15f75df59ec0c3f7820aff2efcbde8e63f8f99e498,9,14999,2000,main_sample_record_prefix,each selected record has weight 1/N
