unique_path_id,a0,loc0,lfw0,is_observed_candidate,is_unobserved_candidate,nominal_record_count,in_nominal_path_support,path_id,scenario_id_in_state,joint_stream_position,wind_seed,resistance_seed,formal_stream_identity_available,formal_three_period_DAC_status
559,4,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
560,4,3,0,True,False,1,True,1643.0,1643.0,12842.0,351961046.0,21960774.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
561,4,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
562,4,3,0,True,False,1,True,10452.0,10452.0,4231.0,351961046.0,21960774.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
563,4,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
564,4,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
565,4,3,0,True,False,1,True,14091.0,14091.0,582.0,351961046.0,21960774.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
566,4,3,0,True,False,1,True,10743.0,10743.0,4532.0,351961046.0,21960774.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
567,4,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
568,4,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
569,4,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
570,4,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
571,4,4,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
572,4,4,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
573,4,4,0,True,False,1,True,657.0,657.0,7970.0,352061065.0,22060777.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
574,4,4,0,True,False,1,True,14080.0,14080.0,5691.0,352061065.0,22060777.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
575,4,4,0,True,False,1,True,3782.0,3782.0,13769.0,352061065.0,22060777.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
576,4,4,0,True,False,1,True,10973.0,10973.0,6243.0,352061065.0,22060777.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
577,4,4,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
578,4,4,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
579,4,4,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
580,4,4,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
581,4,4,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
582,4,4,0,True,False,1,True,1142.0,1142.0,564.0,352061065.0,22060777.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
583,4,4,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
584,4,4,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
585,4,4,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
586,4,4,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
587,4,4,0,True,False,1,True,13720.0,13720.0,14561.0,352061065.0,22060777.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
588,4,4,0,True,False,1,True,1241.0,1241.0,10086.0,352061065.0,22060777.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
589,4,4,0,True,False,1,True,13470.0,13470.0,13904.0,352061065.0,22060777.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
590,4,4,0,True,False,1,True,14714.0,14714.0,13429.0,352061065.0,22060777.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
591,4,4,0,True,False,1,True,2353.0,2353.0,14810.0,352061065.0,22060777.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
592,4,4,0,True,False,1,True,9712.0,9712.0,3187.0,352061065.0,22060777.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
593,4,4,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
594,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
595,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
596,4,5,0,True,False,1,True,13538.0,13538.0,12203.0,352161084.0,22160780.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
597,4,5,0,True,False,1,True,759.0,759.0,12614.0,352161084.0,22160780.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
598,4,5,0,True,False,1,True,4499.0,4499.0,6741.0,352161084.0,22160780.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
599,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
600,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
601,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
602,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
603,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
604,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
605,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
606,4,5,0,True,False,1,True,10601.0,10601.0,1207.0,352161084.0,22160780.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
607,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
608,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
609,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
610,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
611,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
612,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
613,4,5,0,True,False,1,True,4905.0,4905.0,10017.0,352161084.0,22160780.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
614,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
615,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
616,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
617,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
618,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
619,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
620,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
621,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
622,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
623,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
624,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
625,4,5,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
626,4,5,0,True,False,1,True,10480.0,10480.0,12126.0,352161084.0,22160780.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
627,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
628,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
629,4,6,0,True,False,1,True,10269.0,10269.0,8747.0,352261103.0,22260783.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
630,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
631,4,6,0,True,False,1,True,11470.0,11470.0,3135.0,352261103.0,22260783.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
632,4,6,0,True,False,1,True,5245.0,5245.0,502.0,352261103.0,22260783.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
633,4,6,0,True,False,1,True,5254.0,5254.0,13346.0,352261103.0,22260783.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
634,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
635,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
636,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
637,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
638,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
639,4,6,0,True,False,1,True,1404.0,1404.0,1461.0,352261103.0,22260783.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
640,4,6,0,True,False,1,True,6140.0,6140.0,3031.0,352261103.0,22260783.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
641,4,6,0,True,False,1,True,13249.0,13249.0,11133.0,352261103.0,22260783.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
642,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
643,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
644,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
645,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
646,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
647,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
648,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
649,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
650,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
651,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
652,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
653,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
654,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
655,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
656,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
657,4,6,0,True,False,1,True,1427.0,1427.0,5257.0,352261103.0,22260783.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
658,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
659,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
660,4,6,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
661,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
662,4,7,0,True,False,1,True,113.0,113.0,1400.0,352361122.0,22360786.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
663,4,7,0,True,False,1,True,14264.0,14264.0,13248.0,352361122.0,22360786.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
664,4,7,0,True,False,1,True,11010.0,11010.0,4370.0,352361122.0,22360786.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
665,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
666,4,7,0,True,False,1,True,289.0,289.0,5805.0,352361122.0,22360786.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
667,4,7,0,True,False,1,True,8971.0,8971.0,1496.0,352361122.0,22360786.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
668,4,7,0,True,False,1,True,5186.0,5186.0,6979.0,352361122.0,22360786.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
669,4,7,0,True,False,1,True,5548.0,5548.0,475.0,352361122.0,22360786.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
670,4,7,0,True,False,1,True,8542.0,8542.0,3699.0,352361122.0,22360786.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
671,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
672,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
673,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
674,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
675,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
676,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
677,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
678,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
679,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
680,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
681,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
682,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
683,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
684,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
685,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
686,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
687,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
688,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
689,4,7,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
690,4,7,0,True,False,1,True,12705.0,12705.0,8724.0,352361122.0,22360786.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
691,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
692,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
693,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
694,5,1,0,True,False,1,True,11585.0,11585.0,12444.0,352461141.0,22460789.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
695,5,1,0,True,False,1,True,3396.0,3396.0,12175.0,352461141.0,22460789.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
696,5,1,0,True,False,1,True,9144.0,9144.0,2525.0,352461141.0,22460789.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
697,5,1,0,True,False,1,True,3367.0,3367.0,11200.0,352461141.0,22460789.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
698,5,1,0,True,False,1,True,13892.0,13892.0,8208.0,352461141.0,22460789.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
699,5,1,0,True,False,1,True,246.0,246.0,12920.0,352461141.0,22460789.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
700,5,1,0,True,False,1,True,7012.0,7012.0,14101.0,352461141.0,22460789.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
701,5,1,0,True,False,1,True,1246.0,1246.0,3690.0,352461141.0,22460789.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
702,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
703,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
704,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
705,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
706,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
707,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
708,5,1,0,True,False,1,True,1406.0,1406.0,356.0,352461141.0,22460789.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
709,5,1,0,True,False,1,True,8595.0,8595.0,4712.0,352461141.0,22460789.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
710,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
711,5,1,0,True,False,1,True,14718.0,14718.0,9141.0,352461141.0,22460789.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
712,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
713,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
714,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
715,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
716,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
717,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
718,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
719,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
720,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
721,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
722,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
723,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
724,5,1,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
725,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
726,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
727,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
728,5,2,0,True,False,1,True,6023.0,6023.0,4353.0,352561160.0,22560792.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
729,5,2,0,True,False,1,True,3450.0,3450.0,7817.0,352561160.0,22560792.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
730,5,2,0,True,False,1,True,5223.0,5223.0,1601.0,352561160.0,22560792.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
731,5,2,0,True,False,1,True,12664.0,12664.0,2942.0,352561160.0,22560792.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
732,5,2,0,True,False,1,True,2435.0,2435.0,4592.0,352561160.0,22560792.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
733,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
734,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
735,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
736,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
737,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
738,5,2,0,True,False,1,True,13609.0,13609.0,9733.0,352561160.0,22560792.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
739,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
740,5,2,0,True,False,1,True,8827.0,8827.0,1801.0,352561160.0,22560792.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
741,5,2,0,True,False,1,True,8602.0,8602.0,13296.0,352561160.0,22560792.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
742,5,2,0,True,False,1,True,4959.0,4959.0,3722.0,352561160.0,22560792.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
743,5,2,0,True,False,1,True,6882.0,6882.0,10920.0,352561160.0,22560792.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
744,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
745,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
746,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
747,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
748,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
749,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
750,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
751,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
752,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
753,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
754,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
755,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
756,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
757,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
758,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
759,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
760,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
761,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
762,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
763,5,2,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
764,5,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
765,5,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
766,5,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
767,5,3,0,True,False,1,True,5419.0,5419.0,1249.0,352661179.0,22660795.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
768,5,3,0,True,False,1,True,9103.0,9103.0,11239.0,352661179.0,22660795.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
769,5,3,0,True,False,1,True,14204.0,14204.0,8657.0,352661179.0,22660795.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
770,5,3,0,True,False,1,True,5851.0,5851.0,3516.0,352661179.0,22660795.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
771,5,3,0,True,False,1,True,14726.0,14726.0,547.0,352661179.0,22660795.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
772,5,3,0,True,False,1,True,3678.0,3678.0,7291.0,352661179.0,22660795.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
773,5,3,0,True,False,1,True,6520.0,6520.0,7149.0,352661179.0,22660795.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
774,5,3,0,True,False,1,True,9599.0,9599.0,10720.0,352661179.0,22660795.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
775,5,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
776,5,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
777,5,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
778,5,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
779,5,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
780,5,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
781,5,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
782,5,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
783,5,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
784,5,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
785,5,3,0,True,False,1,True,17.0,17.0,8227.0,352661179.0,22660795.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
786,5,3,0,True,False,1,True,11909.0,11909.0,4859.0,352661179.0,22660795.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
787,5,3,0,True,False,1,True,8723.0,8723.0,8248.0,352661179.0,22660795.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
788,5,3,0,True,False,1,True,4410.0,4410.0,10636.0,352661179.0,22660795.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
789,5,3,0,True,False,1,True,2353.0,2353.0,7714.0,352661179.0,22660795.0,True,RECOVERABLE_AS_EXISTING_NOMINAL_RECORD
790,5,3,0,False,True,0,False,,,,,,False,UNRESOLVED_NO_FROZEN_STREAM_IDENTITY
