unique_path_id,a0,loc0,lfw0,in_nominal_path_support,path_probability,sampling_coverage_R15000,absence_probability_R15000,absence_interpretation
848,5,6,0,False,5.376e-15,8.06399999967488e-11,0.99999999991936,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
849,5,6,0,False,9.6e-16,1.4399999999896331e-11,0.9999999999856,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
850,5,6,0,False,9e-14,1.3499999990888106e-09,0.99999999865,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
851,5,6,0,False,3.456e-12,5.1839998656396806e-08,0.9999999481600014,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
852,5,6,0,True,1.4309568e-09,2.146412165780172e-05,0.9999785358783422,appeared once in the realized nominal sample
853,5,6,0,False,1.92e-15,2.8799999999585308e-11,0.9999999999712,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
854,5,6,0,False,1.056e-14,1.5839999998745554e-10,0.9999999998416,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
855,5,6,0,False,3.456e-13,5.183999986563968e-09,0.999999994816,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
856,5,6,0,False,9.6e-14,1.439999998963269e-09,0.99999999856,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
857,5,6,0,False,9e-14,1.3499999990888106e-09,0.99999999865,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
858,5,6,0,False,6e-15,8.999999999595027e-11,0.99999999991,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
859,5,6,0,False,1.056e-14,1.5839999998745554e-10,0.9999999998416,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
860,5,6,0,False,6e-15,8.999999999595027e-11,0.99999999991,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
861,5,6,0,False,1.24416e-11,1.8662398258690334e-07,0.9999998133760174,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
862,5,6,0,False,3.456e-12,5.1839998656396806e-08,0.9999999481600014,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
863,5,6,0,False,3.24e-12,4.8599998819098745e-08,0.9999999514000012,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
864,5,6,0,False,1.24416e-11,1.8662398258690334e-07,0.9999998133760174,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
865,5,6,0,False,4.990464e-10,7.485667984115451e-06,0.9999925143320159,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
866,5,6,0,False,1.38624e-10,2.0793578382766178e-06,0.9999979206421618,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
867,5,6,0,True,3.809025e-08,0.0005711905694029685,0.999428809430597,appeared once in the realized nominal sample
868,5,6,0,True,1.5439248e-07,0.002313207780550598,0.9976867922194494,appeared once in the realized nominal sample
869,5,6,0,False,1.056e-14,1.5839999998745554e-10,0.9999999998416,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
870,5,6,0,False,5.28e-15,7.91999999968639e-11,0.9999999999208,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
871,5,6,0,False,3.456e-15,5.183999999865639e-11,0.99999999994816,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
872,5,6,0,False,5.376e-15,8.06399999967488e-11,0.99999999991936,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
873,5,7,0,True,9.2169e-08,0.0013815798023903787,0.9986184201976096,appeared once in the realized nominal sample
874,5,7,0,True,4.147605e-08,0.0006219472734655075,0.9993780527265345,appeared once in the realized nominal sample
875,5,7,0,False,7.68e-16,1.1519999999933649e-11,0.99999999998848,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
876,5,7,0,False,1.92e-15,2.8799999999585308e-11,0.9999999999712,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
877,5,7,0,False,4.224e-15,6.335999999799289e-11,0.99999999993664,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
878,5,7,0,False,3.456e-15,5.183999999865639e-11,0.99999999994816,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
879,5,7,0,False,3.6e-14,5.399999998542097e-10,0.99999999946,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
880,5,7,0,False,1.3824e-13,2.0735999978502345e-09,0.9999999979264,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
881,5,7,0,False,3.84e-14,5.759999998341231e-10,0.999999999424,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
882,5,7,0,False,3.6e-14,5.399999998542097e-10,0.99999999946,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
883,5,7,0,False,1.92e-15,2.8799999999585308e-11,0.9999999999712,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
884,5,7,0,False,2.4e-15,3.5999999999352045e-11,0.999999999964,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
885,5,7,0,False,4.224e-15,6.335999999799289e-11,0.99999999993664,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
886,5,7,0,False,2.4e-15,3.5999999999352045e-11,0.999999999964,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
887,5,7,0,False,3.6e-14,5.399999998542097e-10,0.99999999946,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
888,5,7,0,False,4.97664e-12,7.464959721390444e-08,0.9999999253504028,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
889,5,7,0,False,1.3824e-12,2.0735999785023486e-08,0.9999999792640002,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
890,5,7,0,False,1.296e-12,1.9439999811055796e-08,0.9999999805600002,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
891,5,7,0,False,4.97664e-12,7.464959721390444e-08,0.9999999253504028,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
892,5,7,0,False,1.9961856e-10,2.994273917451762e-06,0.9999970057260825,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
893,5,7,0,False,5.54496e-11,8.317436541241151e-07,0.9999991682563458,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
894,5,7,0,True,3.46275e-08,0.0005192776376680242,0.999480722362332,appeared once in the realized nominal sample
895,5,7,0,True,3.859812e-07,0.005772990992916554,0.9942270090070835,appeared once in the realized nominal sample
896,5,7,0,True,2.347488e-08,0.00035206121603361014,0.9996479387839664,appeared once in the realized nominal sample
897,5,7,0,False,3.456e-15,5.183999999865639e-11,0.99999999994816,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
898,6,1,0,True,1.91850365794573e-09,2.8777140826929944e-05,0.9999712228591731,appeared once in the realized nominal sample
899,6,1,0,False,1.93536e-12,2.9030399578646036e-08,0.9999999709696005,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
900,6,1,0,False,4.8384e-14,7.257599997366537e-10,0.99999999927424,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
901,6,1,0,False,1.93536e-12,2.9030399578646036e-08,0.9999999709696005,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
902,6,1,0,False,5.376e-13,8.06399996748812e-09,0.9999999919360001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
903,6,1,0,False,3.2e-14,4.799999998848078e-10,0.99999999952,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
904,6,1,0,False,3.04e-12,4.559999896038933e-08,0.999999954400001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
905,6,1,0,False,1.9e-13,2.8499999959390208e-09,0.99999999715,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
906,6,1,0,False,1.0944e-10,1.6415986526652856e-06,0.9999983584013473,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
907,6,1,0,False,7.1136e-13,1.0670399943075077e-08,0.9999999893296001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
908,6,1,0,False,1.0944e-11,1.6415998652664624e-07,0.9999998358400135,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
909,6,1,0,False,3.93984e-10,5.90974253856694e-06,0.9999940902574614,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
910,6,1,0,True,5.80580055e-06,0.08340289108819882,0.9165971089118012,appeared once in the realized nominal sample
911,6,1,0,False,2.560108032e-07,0.0038327985447245906,0.9961672014552754,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
912,6,1,0,True,3.73349088e-07,0.005584585268264515,0.9944154147317354,appeared once in the realized nominal sample
913,6,1,0,False,1.5803136e-08,0.00023701894844287827,0.9997629810515571,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
914,6,1,0,True,2.409100288e-08,0.0003612997630681072,0.9996387002369319,appeared once in the realized nominal sample
915,6,1,0,True,1.677766272e-06,0.024852478368095753,0.9751475216319042,appeared once in the realized nominal sample
916,6,1,0,True,8.78829952e-08,0.001317376482679471,0.9986826235173205,appeared once in the realized nominal sample
917,6,1,0,True,7.19042688e-08,0.0010779826296086008,0.9989220173703914,appeared once in the realized nominal sample
918,6,1,0,True,1.14912e-10,1.7236785145635176e-06,0.9999982763214854,appeared once in the realized nominal sample
919,6,1,0,False,1.52e-13,2.2799999974009737e-09,0.99999999772,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
920,6,1,0,False,3.344e-13,5.0159999874207104e-09,0.999999994984,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
921,6,1,0,False,3.04e-12,4.559999896038933e-08,0.999999954400001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
922,6,1,0,False,2.85e-12,4.2749999086279695e-08,0.9999999572500009,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
923,6,1,0,False,1.52e-13,2.2799999974009737e-09,0.99999999772,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
924,6,1,0,False,1.9e-13,2.8499999959390208e-09,0.99999999715,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
925,6,1,0,False,3.344e-13,5.0159999874207104e-09,0.999999994984,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
926,6,1,0,False,1.9e-13,2.8499999959390208e-09,0.99999999715,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
927,6,1,0,False,1.5803136e-08,0.00023701894844287827,0.9997629810515571,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
928,6,1,0,False,4.38976e-09,6.58442323179004e-05,0.9999341557676821,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
929,6,1,0,True,1.2996e-07,0.0019475012803159475,0.998052498719684,appeared once in the realized nominal sample
930,6,1,0,True,1.0188864e-06,0.015167106809718566,0.9848328931902814,appeared once in the realized nominal sample
931,6,2,0,False,5.9136e-14,8.870399996066063e-10,0.99999999911296,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
932,6,2,0,False,2.36544e-12,3.548159937057e-08,0.9999999645184007,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
933,6,2,0,False,7.90400000000001e-12,1.1855999297223217e-07,0.9999998814400071,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
934,6,2,0,False,5.9136e-14,8.870399996066063e-10,0.99999999911296,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
935,6,2,0,False,2.84544e-10,4.268150892025304e-06,0.999995731849108,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
936,6,2,0,True,1.7561016e-08,0.0002633805515640691,0.999736619448436,appeared once in the realized nominal sample
937,6,2,0,False,2.736e-12,4.103999915791536e-08,0.9999999589600008,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
938,6,2,0,False,1.0944e-10,1.6415986526652856e-06,0.9999983584013473,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
939,6,2,0,False,8.6944e-13,1.3041599914964003e-08,0.9999999869584001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
940,6,2,0,True,6.741504e-10,1.0112204874720191e-05,0.9999898877951253,appeared once in the realized nominal sample
941,6,2,0,False,1.3376e-11,2.006399798731384e-07,0.9999997993600201,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
942,6,2,0,False,4.81536e-10,7.223013915648452e-06,0.9999927769860844,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
943,6,2,0,False,3.129020928e-07,0.004682534716690289,0.9953174652833097,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
944,6,2,0,False,1.9314944e-08,0.00028968219680570035,0.9997103178031943,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
945,6,2,0,True,4.62241728e-08,0.0006931222877182003,0.9993068777122818,appeared once in the realized nominal sample
946,6,2,0,True,2.70409216e-09,4.056055985308953e-05,0.9999594394401469,appeared once in the realized nominal sample
947,6,2,0,True,2.21243904e-07,0.0033131582652019802,0.996686841734798,appeared once in the realized nominal sample
948,6,2,0,False,8.6944e-13,1.3041599914964003e-08,0.9999999869584001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
949,6,2,0,False,7.904e-12,1.1855999297223202e-07,0.9999998814400071,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
950,6,2,0,False,7.41e-12,1.1114999382325078e-07,0.9999998888500061,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
951,6,2,0,False,4.94e-13,7.409999972547781e-09,0.99999999259,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
952,6,2,0,False,1.1413376e-08,0.0001711859869835228,0.9998288140130165,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
953,6,2,0,True,2.907200868e-06,0.042670916189650215,0.9573290838103498,appeared once in the realized nominal sample
954,6,2,0,False,6.08e-14,9.119999995841558e-10,0.999999999088,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
955,6,2,0,False,1.52e-13,2.2799999974009737e-09,0.99999999772,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
956,6,2,0,False,7.6e-14,1.1399999993502434e-09,0.99999999886,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
957,6,2,0,False,3.04e-12,4.559999896038933e-08,0.999999954400001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
958,6,2,0,False,1.52e-13,2.2799999974009737e-09,0.99999999772,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
959,6,2,0,False,2.736e-12,4.103999915791536e-08,0.9999999589600008,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
960,6,2,0,False,1.0944e-10,1.6415986526652856e-06,0.9999983584013473,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
961,6,2,0,False,5.472e-12,8.207999663166144e-08,0.9999999179200034,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
962,6,2,0,False,1.09744e-10,1.6461586451696984e-06,0.9999983538413548,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
963,6,2,0,False,4.38976e-09,6.58442323179004e-05,0.9999341557676821,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
964,6,2,0,False,2.19488e-10,3.2923145806817677e-06,0.9999967076854194,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
965,6,3,0,False,2.688e-14,4.0319999991872026e-10,0.9999999995968,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
966,6,3,0,False,1.0752e-12,1.612799986995248e-08,0.9999999838720002,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
967,6,3,0,False,9.8496e-11,1.4774389086588215e-06,0.9999985225610913,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
968,6,3,0,False,6.08e-12,9.119999584155737e-08,0.9999999088000041,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
969,6,3,0,False,2.688e-14,4.0319999991872026e-10,0.9999999995968,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
970,6,3,0,False,2.688e-14,4.0319999991872026e-10,0.9999999995968,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
971,6,3,0,False,2.28e-12,3.4199999415218997e-08,0.9999999658000006,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
972,6,3,0,False,3.545856e-09,5.318642564620851e-05,0.9999468135743538,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
973,6,3,0,False,2.1888e-10,3.2831946106640902e-06,0.9999967168053894,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
974,6,3,0,True,6.72864192e-08,0.0010087871537381543,0.9989912128462618,appeared once in the realized nominal sample
975,6,3,0,True,2.96436672e-08,0.0004445561702006965,0.9995554438297993,appeared once in the realized nominal sample
976,6,3,0,False,6.333333333333331e-14,9.499999995487798e-10,0.99999999905,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
977,6,3,0,False,2.28e-12,3.4199999415218997e-08,0.9999999658000006,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
978,6,3,0,True,1.3333896e-07,0.001998085697110231,0.9980019143028898,appeared once in the realized nominal sample
979,6,3,0,False,3.952e-13,5.92799998243058e-09,0.999999994072,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
980,6,3,0,False,6.08e-12,9.119999584155737e-08,0.9999999088000041,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
981,6,3,0,False,5.7e-12,8.549999634511877e-08,0.9999999145000037,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
982,6,3,0,False,2.1888e-10,3.2831946106640902e-06,0.9999967168053894,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
983,6,3,0,True,3.94221025000001e-06,0.05741885729302639,0.9425811427069736,appeared once in the realized nominal sample
984,6,3,0,False,1.42228224e-07,0.0021311493812916,0.9978688506187084,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
985,6,3,0,False,8.77952e-09,0.00013168412946188313,0.9998683158705381,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
986,6,3,0,True,3.63888e-08,0.0005456830707393786,0.9994543169292606,appeared once in the realized nominal sample
987,6,3,0,False,3.952e-13,5.92799998243058e-09,0.999999994072,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
988,6,3,0,False,1.976e-13,2.9639999956076454e-09,0.999999997036,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
989,6,3,0,False,3.952e-13,5.92799998243058e-09,0.999999994072,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
990,6,3,0,False,6.08e-14,9.119999995841558e-10,0.999999999088,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
991,6,3,0,True,9.959268e-08,0.0014927749757613676,0.9985072250242386,appeared once in the realized nominal sample
992,6,4,0,False,1.0752e-14,1.6127999998699526e-10,0.99999999983872,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
993,6,4,0,False,4.3008e-13,6.451199979192398e-09,0.9999999935488,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
994,6,4,0,False,1.0752e-14,1.6127999998699526e-10,0.99999999983872,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
995,6,4,0,False,1.4183424e-09,2.1274909700986442e-05,0.9999787250902991,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
996,6,4,0,True,1.00355112e-07,0.0015041943195131767,0.9984958056804868,appeared once in the realized nominal sample
997,6,4,0,True,3.85596288e-09,5.783777064316096e-05,0.9999421622293568,appeared once in the realized nominal sample
998,6,4,0,True,1.321488e-08,0.00019820355638902696,0.999801796443611,appeared once in the realized nominal sample
999,6,4,0,False,3.93984e-11,5.909758253853598e-07,0.9999994090241746,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1000,6,4,0,False,1.5808e-13,2.3711999971888923e-09,0.9999999976288,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1001,6,4,0,False,6.08e-14,9.119999995841558e-10,0.999999999088,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1002,6,4,0,False,2.432e-12,3.6479999334649174e-08,0.9999999635200006,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1003,6,4,0,False,2.28e-12,3.4199999415218997e-08,0.9999999658000006,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1004,6,4,0,False,1.4183424e-09,2.1274909700986442e-05,0.9999787250902991,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1005,6,4,0,False,8.7552e-11,1.3132791377056884e-06,0.9999986867208623,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1006,6,4,0,False,5.68912896e-08,0.0008530053521893763,0.9991469946478106,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1007,6,4,0,False,3.511808e-09,5.267573267736712e-05,0.9999473242673226,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1008,6,4,0,True,2.4445476e-05,0.3069732095855639,0.693026790414436,appeared once in the realized nominal sample
1009,6,4,0,True,2.2470084e-05,0.2861304574426348,0.7138695425573651,appeared once in the realized nominal sample
1010,6,4,0,True,4.025355048e-06,0.05859368999245079,0.9414063100075492,appeared once in the realized nominal sample
1011,6,4,0,True,2.17362432e-07,0.0032551273821182273,0.9967448726178818,appeared once in the realized nominal sample
1012,6,4,0,True,8.409856e-09,0.00012613988422616773,0.9998738601157738,appeared once in the realized nominal sample
1013,6,4,0,True,6.261663408e-06,0.08964918719571445,0.9103508128042855,appeared once in the realized nominal sample
1014,6,5,0,False,2.79552e-14,4.193279999120879e-10,0.999999999580672,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1015,6,5,0,False,6.3232e-12,9.484799550222846e-08,0.9999999051520045,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1016,6,5,0,False,2.432e-12,3.6479999334649174e-08,0.9999999635200006,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1017,6,5,0,False,2.28e-12,3.4199999415218997e-08,0.9999999658000006,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1018,6,5,0,True,1.300266e-08,0.0001950208822229864,0.999804979117777,appeared once in the realized nominal sample
1019,6,5,0,False,4.81536e-11,7.223037391559195e-07,0.9999992776962608,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1020,6,5,0,False,1.3376e-11,2.006399798731384e-07,0.9999997993600201,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1021,6,5,0,False,2.79552e-14,4.193279999120879e-10,0.999999999580672,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1022,6,5,0,True,6.1236e-08,0.0009181182993670241,0.999081881700633,appeared once in the realized nominal sample
1023,6,5,0,True,3.901365e-07,0.005834958758091631,0.9941650412419084,appeared once in the realized nominal sample
1024,6,5,0,False,2.276352e-10,3.414522170894536e-06,0.9999965854778291,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1025,6,5,0,True,1.93171176e-07,0.0028933740216177816,0.9971066259783822,appeared once in the realized nominal sample
1026,6,5,0,False,1.7335296e-09,2.600260594891983e-05,0.9999739973940511,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1027,6,5,0,False,4.81536e-10,7.223013915648452e-06,0.9999927769860844,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1028,6,5,0,True,9.824976e-08,0.0014726610413473738,0.9985273389586526,appeared once in the realized nominal sample
1029,6,5,0,False,6.3232e-12,9.484799550222846e-08,0.9999999051520045,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1030,6,5,0,False,2.736e-13,4.103999991579153e-09,0.999999995896,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1031,6,5,0,False,2.276352e-10,3.414522170894536e-06,0.9999965854778291,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1032,6,5,0,False,9.1307008e-09,0.00013695113396243716,0.9998630488660376,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1033,6,5,0,False,1.47136e-12,2.2070399756464962e-08,0.9999999779296003,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1034,6,5,0,False,1.3376e-11,2.006399798731384e-07,0.9999997993600201,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1035,6,5,0,False,8.36e-13,1.2539999921379441e-08,0.9999999874600001,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1036,6,5,0,False,1.47136e-12,2.2070399756464962e-08,0.9999999779296003,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1037,6,5,0,True,6.86830848e-07,0.010249577636102226,0.9897504223638978,appeared once in the realized nominal sample
1038,6,5,0,True,1.9231263744e-06,0.02843482297737041,0.9715651770226296,appeared once in the realized nominal sample
1039,6,5,0,False,6.95337984e-08,0.001042463269507238,0.9989575367304928,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1040,6,5,0,False,1.9314944e-08,0.00028968219680570035,0.9997103178031943,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1041,6,5,0,True,1.1770044e-07,0.0017639491137198492,0.9982360508862802,appeared once in the realized nominal sample
1042,6,5,0,False,2.1888e-13,3.2831999946106577e-09,0.9999999967168,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1043,6,5,0,False,5.472e-13,8.207999966316615e-09,0.999999991792,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1044,6,5,0,False,2.736e-13,4.103999991579153e-09,0.999999995896,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1045,6,5,0,False,5.472e-13,8.207999966316615e-09,0.999999991792,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1046,6,5,0,True,7.093632672e-06,0.10093942600801303,0.899060573991987,appeared once in the realized nominal sample
1047,6,5,0,True,2.839296768e-06,0.04169531806991865,0.9583046819300813,appeared once in the realized nominal sample
1048,6,6,0,False,2.688e-14,4.0319999991872026e-10,0.9999999995968,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1049,6,6,0,False,6.02112e-14,9.031679995921709e-10,0.999999999096832,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1050,6,6,0,False,2.688e-14,4.0319999991872026e-10,0.9999999995968,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1051,6,6,0,False,5.9136e-14,8.870399996066063e-10,0.99999999911296,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1052,6,6,0,False,3.33333333333333e-14,4.999999998750079e-10,0.9999999995,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1053,6,6,0,False,2.688e-14,4.0319999991872026e-10,0.9999999995968,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1054,6,6,0,False,3.87072e-12,5.806079831458416e-08,0.9999999419392017,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1055,6,6,0,False,1.0752e-12,1.612799986995248e-08,0.9999999838720002,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1056,6,6,0,False,3.87072e-12,5.806079831458416e-08,0.9999999419392017,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1057,6,6,0,False,2.688e-14,4.0319999991872026e-10,0.9999999995968,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1058,6,6,0,False,2.1888e-11,3.2831994610658785e-07,0.9999996716800539,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1059,6,6,0,False,6.08e-12,9.119999584155737e-08,0.9999999088000041,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1060,6,6,0,False,3.87072e-14,5.806079998314584e-10,0.999999999419392,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1061,6,6,0,False,2.1888e-13,3.2831999946106577e-09,0.9999999967168,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
1062,6,6,0,False,6.02112e-14,9.031679995921709e-10,0.999999999096832,absence is plausible under its theoretical path probability; this does not create a formal D/A/C realization
