unique_path_id,a0,loc0,lfw0,a1,loc1,lfw1,a2,loc2,lfw2,a3,loc3,lfw3,initial_state_valid,all_stage_states_in_formal_space,all_transitions_positive,path_complete_no_nan,formal_three_period_DAC_recoverable,validity_status
856,5,6,0,6,4,2,4,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
857,5,6,0,6,4,2,4,1,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
858,5,6,0,6,4,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
859,5,6,0,6,4,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
860,5,6,0,6,4,2,4,7,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
861,5,6,0,6,4,2,5,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
862,5,6,0,6,4,2,5,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
863,5,6,0,6,4,2,5,1,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
864,5,6,0,6,4,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
865,5,6,0,6,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
866,5,6,0,6,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
867,5,6,0,6,5,1,6,5,2,4,8,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
868,5,6,0,6,5,1,6,5,2,6,2,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
869,5,6,0,6,5,2,4,2,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
870,5,6,0,6,5,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
871,5,6,0,6,6,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
872,5,6,0,6,7,2,4,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
873,5,7,0,4,5,1,6,4,2,6,2,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
874,5,7,0,4,5,1,6,4,2,6,4,1,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
875,5,7,0,6,4,2,4,1,1,6,-2,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
876,5,7,0,6,4,2,4,1,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
877,5,7,0,6,4,2,4,1,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
878,5,7,0,6,4,2,4,1,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
879,5,7,0,6,4,2,4,1,1,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
880,5,7,0,6,4,2,4,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
881,5,7,0,6,4,2,4,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
882,5,7,0,6,4,2,4,1,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
883,5,7,0,6,4,2,4,2,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
884,5,7,0,6,4,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
885,5,7,0,6,4,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
886,5,7,0,6,4,2,4,7,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
887,5,7,0,6,4,2,4,7,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
888,5,7,0,6,4,2,5,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
889,5,7,0,6,4,2,5,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
890,5,7,0,6,4,2,5,1,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
891,5,7,0,6,4,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
892,5,7,0,6,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
893,5,7,0,6,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
894,5,7,0,6,5,1,6,3,2,4,3,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
895,5,7,0,6,5,1,6,5,2,6,4,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
896,5,7,0,6,6,1,6,8,3,5,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
897,5,7,0,6,7,2,4,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
898,6,1,0,4,0,0,4,-1,2,6,1,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
899,6,1,0,4,1,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
900,6,1,0,4,4,2,5,1,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
901,6,1,0,4,4,2,5,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
902,6,1,0,4,4,2,5,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
903,6,1,0,4,4,2,6,1,2,4,-2,1,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
904,6,1,0,4,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
905,6,1,0,4,4,2,6,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
906,6,1,0,5,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
907,6,1,0,6,1,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
908,6,1,0,6,1,2,4,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
909,6,1,0,6,1,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
910,6,1,0,6,1,2,6,0,3,6,0,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
911,6,1,0,6,1,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
912,6,1,0,6,1,2,6,1,3,6,2,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
913,6,1,0,6,1,2,6,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
914,6,1,0,6,2,2,6,3,1,6,4,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
915,6,1,0,6,2,2,6,3,2,6,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
916,6,1,0,6,2,2,6,4,2,6,3,1,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
917,6,1,0,6,2,2,6,4,2,6,4,1,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
918,6,1,0,6,4,2,4,1,1,5,1,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
919,6,1,0,6,4,2,4,1,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
920,6,1,0,6,4,2,4,1,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
921,6,1,0,6,4,2,4,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
922,6,1,0,6,4,2,4,1,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
923,6,1,0,6,4,2,4,2,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
924,6,1,0,6,4,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
925,6,1,0,6,4,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
926,6,1,0,6,4,2,4,7,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
927,6,1,0,6,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
928,6,1,0,6,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
929,6,1,0,6,4,2,6,2,2,5,0,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
930,6,1,0,6,4,2,6,5,2,5,6,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
931,6,2,0,4,1,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
932,6,2,0,4,1,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
933,6,2,0,4,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
934,6,2,0,4,5,2,5,2,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
935,6,2,0,5,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
936,6,2,0,5,5,1,5,2,3,6,1,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
937,6,2,0,5,5,2,6,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
938,6,2,0,5,5,2,6,2,2,6,5,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
939,6,2,0,6,1,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
940,6,2,0,6,1,2,4,4,2,5,4,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
941,6,2,0,6,1,2,4,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
942,6,2,0,6,1,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
943,6,2,0,6,1,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
944,6,2,0,6,1,2,6,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
945,6,2,0,6,2,2,6,4,2,6,4,1,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
946,6,2,0,6,3,2,6,2,1,6,-1,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
947,6,2,0,6,3,2,6,3,2,6,1,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
948,6,2,0,6,4,2,4,1,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
949,6,2,0,6,4,2,4,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
950,6,2,0,6,4,2,4,1,3,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
951,6,2,0,6,4,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
952,6,2,0,6,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
953,6,2,0,6,4,2,6,6,3,6,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
954,6,2,0,6,5,2,4,2,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
955,6,2,0,6,5,2,4,2,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
956,6,2,0,6,5,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
957,6,2,0,6,5,2,4,2,2,6,5,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
958,6,2,0,6,5,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
959,6,2,0,6,5,2,5,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
960,6,2,0,6,5,2,5,2,2,6,5,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
961,6,2,0,6,5,2,5,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
962,6,2,0,6,5,2,6,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
963,6,2,0,6,5,2,6,2,2,6,5,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
964,6,2,0,6,5,2,6,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
965,6,3,0,4,1,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
966,6,3,0,4,1,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
967,6,3,0,4,1,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
968,6,3,0,4,1,2,6,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
969,6,3,0,4,6,2,5,3,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
970,6,3,0,4,6,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
971,6,3,0,5,0,2,6,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
972,6,3,0,5,1,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
973,6,3,0,5,1,2,6,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
974,6,3,0,5,2,2,5,3,2,6,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
975,6,3,0,5,4,1,5,5,3,6,5,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
976,6,3,0,6,0,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
977,6,3,0,6,0,2,5,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
978,6,3,0,6,1,1,6,1,3,6,1,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
979,6,3,0,6,1,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
980,6,3,0,6,1,2,4,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
981,6,3,0,6,1,2,4,4,3,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
982,6,3,0,6,1,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
983,6,3,0,6,1,2,6,0,3,6,-1,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
984,6,3,0,6,1,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
985,6,3,0,6,1,2,6,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
986,6,3,0,6,4,1,6,1,2,4,-2,1,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
987,6,3,0,6,5,2,4,2,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
988,6,3,0,6,5,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
989,6,3,0,6,5,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
990,6,3,0,6,6,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
991,6,3,0,6,6,2,6,5,3,6,4,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
992,6,4,0,4,1,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
993,6,4,0,4,1,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
994,6,4,0,4,7,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
995,6,4,0,5,1,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
996,6,4,0,5,3,1,6,5,3,6,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
997,6,4,0,5,4,0,4,4,2,6,3,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
998,6,4,0,5,5,0,6,3,2,6,1,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
999,6,4,0,6,1,2,4,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1000,6,4,0,6,1,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1001,6,4,0,6,1,2,4,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1002,6,4,0,6,1,2,4,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1003,6,4,0,6,1,2,4,4,3,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1004,6,4,0,6,1,2,5,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1005,6,4,0,6,1,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1006,6,4,0,6,1,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1007,6,4,0,6,1,2,6,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1008,6,4,0,6,2,1,6,1,2,6,1,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1009,6,4,0,6,2,1,6,4,2,6,5,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1010,6,4,0,6,3,1,6,5,3,6,5,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1011,6,4,0,6,5,2,6,2,2,5,3,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1012,6,4,0,6,6,2,6,4,2,4,5,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1013,6,4,0,6,6,2,6,5,3,6,6,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1014,6,5,0,4,2,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1015,6,5,0,4,2,2,6,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1016,6,5,0,4,2,2,6,5,2,6,2,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1017,6,5,0,4,2,2,6,5,3,6,2,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1018,6,5,0,4,4,1,4,4,2,6,1,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1019,6,5,0,4,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1020,6,5,0,4,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1021,6,5,0,4,7,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1022,6,5,0,5,2,1,6,3,2,4,3,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1023,6,5,0,5,2,1,6,4,2,6,6,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1024,6,5,0,5,2,2,6,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1025,6,5,0,5,3,1,5,2,3,6,1,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1026,6,5,0,5,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1027,6,5,0,5,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1028,6,5,0,5,5,2,6,6,3,6,4,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1029,6,5,0,6,2,2,4,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1030,6,5,0,6,2,2,4,5,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1031,6,5,0,6,2,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1032,6,5,0,6,2,2,6,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1033,6,5,0,6,4,2,4,1,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1034,6,5,0,6,4,2,4,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1035,6,5,0,6,4,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1036,6,5,0,6,4,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1037,6,5,0,6,4,2,5,3,2,5,1,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1038,6,5,0,6,4,2,5,5,2,5,4,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1039,6,5,0,6,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1040,6,5,0,6,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1041,6,5,0,6,4,2,6,6,3,4,4,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1042,6,5,0,6,5,2,4,2,1,6,-1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1043,6,5,0,6,5,2,4,2,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1044,6,5,0,6,5,2,4,2,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1045,6,5,0,6,5,2,4,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1046,6,5,0,6,5,2,6,5,3,6,6,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1047,6,5,0,6,6,2,6,5,2,6,6,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1048,6,6,0,4,3,2,5,1,1,6,4,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1049,6,6,0,4,3,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1050,6,6,0,4,3,2,5,6,1,6,4,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1051,6,6,0,4,3,2,5,6,1,6,5,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1052,6,6,0,4,3,2,6,0,2,4,3,1,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1053,6,6,0,4,4,2,5,1,1,6,4,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1054,6,6,0,4,4,2,5,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1055,6,6,0,4,4,2,5,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1056,6,6,0,4,4,2,5,4,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1057,6,6,0,4,4,2,5,7,1,6,4,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1058,6,6,0,4,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1059,6,6,0,4,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1060,6,6,0,4,6,2,5,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1061,6,6,0,4,6,2,6,3,1,6,0,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1062,6,6,0,4,7,2,5,4,1,6,1,3,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1063,6,6,0,5,4,1,6,4,2,6,5,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1064,6,6,0,5,4,2,6,1,2,6,1,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1065,6,6,0,5,4,2,6,1,2,6,4,2,True,True,True,True,False,LEGAL_PATH_FORMAL_DAC_UNRESOLVED
1066,6,6,0,5,7,0,6,4,1,6,3,2,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1067,6,6,0,6,3,1,5,6,2,6,6,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
1068,6,6,0,6,3,1,6,1,3,5,2,3,True,True,True,True,True,LEGAL_WITH_EXISTING_FORMAL_RECORD
